actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
450,PT02M51.00S,2022-03-19T01:11:51.0Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,71,64,2022-03-19T01:12:31Z,4230000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M51.00S,2022-03-19T01:11:51.0Z,3,REGULAR,substitution,in,[],1629628,,,1610612764,71,64,2022-03-19T01:12:31Z,4240000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M51.00S,2022-03-19T01:11:51.0Z,3,REGULAR,substitution,in,[],203484,,,1610612764,71,64,2022-03-19T01:12:31Z,4250000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M45.00S,2022-03-19T01:12:48.7Z,3,REGULAR,3pt,Jump Shot,[],202397,63.55124835742444,72.05882352941177,1610612764,71,64,2022-03-19T01:16:32Z,4260000,110.0,290.0,1,right,MISS I. Smith 31' pullup 3PT,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,31.04,Missed,,,,,,,,,,,,,,,,,,,
454,PT02M42.00S,2022-03-19T01:12:51.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,71,64,2022-03-19T01:12:52Z,4270000,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,453.0,3.0,2.0,1.0,,,,,,,
455,PT02M25.00S,2022-03-19T01:13:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.850854139290407,50.49019607843137,1610612752,71,64,2022-03-19T01:13:13Z,4280000,-2.0,96.0,1,left,MISS J. Randle 9' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,,
456,PT02M20.00S,2022-03-19T01:13:12.2Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,71,64,2022-03-19T01:13:12Z,4290000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,455.0,3.0,3.0,0.0,,,,,,,
457,PT02M14.00S,2022-03-19T01:13:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.88370565045992,58.57843137254902,1610612764,71,64,2022-03-19T01:13:28Z,4300000,43.0,33.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1630579]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,5.42,Missed,,,,,,,,,,,,,,,,,Sims,1630579.0,
458,PT02M14.00S,2022-03-19T01:13:18.2Z,3,REGULAR,block,,[],1630579,,,1610612764,71,64,2022-03-19T01:13:20Z,4310000,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M13.00S,2022-03-19T01:13:19.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,71,64,2022-03-19T01:13:28Z,4320000,,,0,,J. Randle REBOUND (Off:1 Def:14),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,457.0,15.0,14.0,1.0,,,,,,,
460,PT02M13.00S,2022-03-19T01:13:23.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612752,71,64,2022-03-19T01:13:48Z,4330000,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Barrett 2 FT),"[1629060, 1629628]",1610612764.0,WAS,shooting,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,200833.0,,,,,2.0,0.0,Barrett,1629628.0,,,
462,PT02M13.00S,2022-03-19T01:13:49.4Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,71,64,2022-03-19T01:13:49Z,4350000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
463,PT02M13.00S,2022-03-19T01:13:49.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,71,64,2022-03-19T01:13:49Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,462.0,,,,,,,,,,
464,PT02M13.00S,2022-03-19T01:14:08.0Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,72,64,2022-03-19T01:14:08Z,4370000,,,0,,R. Barrett Free Throw 2 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
465,PT02M13.00S,2022-03-19T01:14:31.3Z,3,REGULAR,instantreplay,altercationrequest,[],0,,,1610612764,72,64,2022-03-19T01:14:33Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M13.00S,2022-03-19T01:16:29.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612764,72,64,2022-03-19T01:16:48Z,4390000,,,0,,J. Randle personal FOUL (2 PF) (Gafford 2 FT),"[203944, 1629655]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Gafford,1629655.0,,,
468,PT02M13.00S,2022-03-19T01:16:58.6Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,72,65,2022-03-19T01:16:58Z,4410000,,,0,,D. Gafford Free Throw 1 of 2 (5 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
469,PT02M13.00S,2022-03-19T01:16:58.6Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,72,65,2022-03-19T01:17:20Z,4420000,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
470,PT02M11.00S,2022-03-19T01:17:00.6Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,72,65,2022-03-19T01:17:20Z,4430000,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,469.0,4.0,3.0,1.0,,,,,,,
471,PT01M56.00S,2022-03-19T01:17:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,11.777266754270697,50.49019607843137,1610612752,72,65,2022-03-19T01:17:38Z,4440000,-2.0,58.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
472,PT01M54.00S,2022-03-19T01:17:34.0Z,3,REGULAR,rebound,defensive,[],202397,,,1610612764,72,65,2022-03-19T01:17:38Z,4450000,,,0,,I. Smith REBOUND (Off:0 Def:4),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,471.0,4.0,4.0,0.0,,,,,,,
473,PT01M43.00S,2022-03-19T01:17:44.9Z,3,REGULAR,turnover,lost ball,[],1629655,,,1610612764,72,65,2022-03-19T01:17:49Z,4460000,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1629656]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,,,,,
474,PT01M43.00S,2022-03-19T01:17:44.9Z,3,REGULAR,steal,,[],1629656,,,1610612752,72,65,2022-03-19T01:17:47Z,4470000,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M27.00S,2022-03-19T01:18:01.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,5.206964520367937,96.32352941176471,1610612752,75,65,2022-03-19T01:18:07Z,4480000,-232.0,-4.0,1,left,Q. Grimes 3PT  (5 PTS) (I. Quickley 5 AST),"[1629656, 1630193]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.16,Made,5.0,I. Quickley,1630193.0,5.0,,,,,,,,,,,,,,,
477,PT01M06.00S,2022-03-19T01:18:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,83.65637319316689,61.274509803921575,1610612764,75,65,2022-03-19T01:18:28Z,4500000,56.0,101.0,1,right,MISS I. Smith 11' step back Shot,[202397],1610612764.0,WAS,step back,,,Smith,I. Smith,,,,,11.58,Missed,,,,,,,,,,,,,,,,,,,
478,PT01M04.00S,2022-03-19T01:18:24.3Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,75,65,2022-03-19T01:18:28Z,4510000,,,0,,Q. Grimes REBOUND (Off:1 Def:4),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,477.0,5.0,4.0,1.0,,,,,,,
479,PT00M44.80S,2022-03-19T01:18:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.732588699080158,53.92156862745098,1610612752,75,65,2022-03-19T01:18:50Z,4520000,-20.0,1.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1629655]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.96,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
480,PT00M44.80S,2022-03-19T01:18:44.7Z,3,REGULAR,block,,[],1629655,,,1610612752,75,65,2022-03-19T01:18:47Z,4530000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M42.30S,2022-03-19T01:18:47.2Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,75,65,2022-03-19T01:18:50Z,4540000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,479.0,4.0,4.0,0.0,,,,,,,
482,PT00M37.80S,2022-03-19T01:18:54.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612764,75,65,2022-03-19T01:18:59Z,4550000,,,0,,Q. Grimes personal FOUL (2 PF) (Avdija 2 FT),"[1629656, 1630166]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Avdija,1630166.0,,,
484,PT00M37.80S,2022-03-19T01:19:16.6Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,75,65,2022-03-19T01:19:16Z,4570000,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M37.80S,2022-03-19T01:19:16.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,75,65,2022-03-19T01:19:16Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,
486,PT00M37.80S,2022-03-19T01:19:31.8Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,75,66,2022-03-19T01:19:31Z,4590000,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
487,PT00M25.30S,2022-03-19T01:19:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,20.05584756898817,48.529411764705884,1610612752,75,66,2022-03-19T01:19:59Z,4600000,7.0,136.0,1,left,MISS I. Quickley 13' turnaround Shot,[1630193],1610612752.0,NYK,turnaround,,,Quickley,I. Quickley,,,,,13.62,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M23.40S,2022-03-19T01:19:56.6Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,75,66,2022-03-19T01:19:59Z,4610000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,487.0,1.0,1.0,0.0,,,,,,,
489,PT00M01.40S,2022-03-19T01:20:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.9060446780552,53.18627450980392,1610612764,75,66,2022-03-19T01:20:25Z,4620000,16.0,5.0,1,right,MISS I. Smith driving finger roll Layup - blocked,"[202397, 1629656]",1610612764.0,WAS,driving finger roll,,,Smith,I. Smith,,,,,1.66,Missed,,,,,,,,,,,,,,,,,Grimes,1629656.0,
492,PT00M01.40S,2022-03-19T01:20:18.6Z,3,REGULAR,block,,[],1629656,,,1610612764,75,66,2022-03-19T01:21:12Z,4625000,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M01.40S,2022-03-19T01:20:18.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,75,66,2022-03-19T01:20:25Z,4630000,,,0,,J. Randle REBOUND (Off:1 Def:15),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,489.0,16.0,15.0,1.0,,,,,,,
491,PT00M00.00S,2022-03-19T01:20:28.1Z,3,REGULAR,period,end,[],0,,,1610612752,75,66,2022-03-19T01:20:28Z,4640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,75,66,2022-03-19T01:23:22Z,4650000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,75,66,2022-03-19T01:23:22Z,4660000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612752,75,66,2022-03-19T01:23:22Z,4670000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612752,75,66,2022-03-19T01:23:22Z,4680000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,75,66,2022-03-19T01:23:22Z,4690000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,75,66,2022-03-19T01:23:22Z,4700000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,in,['startperiod'],203107,,,1610612752,75,66,2022-03-19T01:23:22Z,4710000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-03-19T01:22:56.0Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612752,75,66,2022-03-19T01:23:22Z,4720000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-19T01:23:18.5Z,4,REGULAR,period,start,[],0,,,1610612752,75,66,2022-03-19T01:23:22Z,4730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M45.00S,2022-03-19T01:23:40.7Z,4,REGULAR,foul,offensive,[],1630167,,,1610612752,75,66,2022-03-19T01:24:03Z,4740000,,,0,,O. Toppin off-the-ball offensive FOUL (1 PF),"[1630167, 203107]",1610612752.0,NYK,off-the-ball,,,Toppin,O. Toppin,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Satoransky,203107.0,,,
504,PT11M45.00S,2022-03-19T01:23:40.7Z,4,REGULAR,turnover,offensive foul,[],1630167,,,1610612752,75,66,2022-03-19T01:24:03Z,4760000,,,0,,O. Toppin offensive foul TURNOVER (2 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,2.0,,,1627963.0,,,,,,,,,,,
505,PT11M28.00S,2022-03-19T01:24:03.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],204001,90.09526938239159,24.264705882352942,1610612764,75,68,2022-03-19T01:24:49Z,4770000,-129.0,41.0,1,right,K. Porzingis 13' turnaround fadeaway Jump Shot (14 PTS),[204001],1610612764.0,WAS,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,13.5,Made,14.0,,,,,,,,,,,,,,,,,,
506,PT11M14.00S,2022-03-19T01:24:20.6Z,4,REGULAR,foul,personal,['2freethrow'],203107,,,1610612752,75,68,2022-03-19T01:24:34Z,4780000,,,0,,T. Satoransky shooting personal FOUL (2 PF) (Quickley 2 FT),"[203107, 1630193]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Quickley,1630193.0,,,
508,PT11M14.00S,2022-03-19T01:24:49.1Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,76,68,2022-03-19T01:24:49Z,4800000,,,0,,I. Quickley Free Throw 1 of 2 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
509,PT11M14.00S,2022-03-19T01:25:06.1Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,77,68,2022-03-19T01:25:06Z,4810000,,,0,,I. Quickley Free Throw 2 of 2 (12 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
510,PT10M58.00S,2022-03-19T01:25:23.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.04402102496715,62.5,1610612764,77,68,2022-03-19T01:25:27Z,4820000,62.0,50.0,1,right,MISS K. Porzingis 8' driving floating Shot,[204001],1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,8.04,Missed,,,,,,,,,,,,,,,,,,,
511,PT10M56.00S,2022-03-19T01:25:25.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,77,68,2022-03-19T01:25:27Z,4830000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,510.0,3.0,2.0,1.0,,,,,,,
512,PT10M54.00S,2022-03-19T01:25:28.8Z,4,REGULAR,foul,personal,[],1630166,,,1610612752,77,68,2022-03-19T01:26:01Z,4840000,,,0,,D. Avdija personal FOUL (3 PF),"[1630166, 1629628]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,200833.0,,,,,3.0,0.0,Barrett,1629628.0,,,
514,PT10M46.00S,2022-03-19T01:25:58.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,3.1044678055190538,96.81372549019608,1610612752,77,68,2022-03-19T01:26:05Z,4860000,-234.0,-23.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M44.00S,2022-03-19T01:26:00.8Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612752,77,68,2022-03-19T01:26:00Z,4870000,,,0,,R. Barrett REBOUND (Off:2 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,514.0,4.0,2.0,2.0,,,,,,,
516,PT10M43.00S,2022-03-19T01:26:02.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,12.434296977660972,50.0,1610612752,79,68,2022-03-19T01:26:09Z,4880000,0.0,64.0,1,left,R. Barrett 6' fadeaway Jump Shot (11 PTS),[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,6.44,Made,11.0,,,,,,,,,,,,,,,,,,
517,PT10M30.00S,2022-03-19T01:26:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203107,87.99277266754271,48.529411764705884,1610612764,79,68,2022-03-19T01:26:22Z,4890000,-7.0,60.0,1,right,MISS T. Satoransky 6' Layup,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,,
518,PT10M30.00S,2022-03-19T01:26:14.4Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,79,68,2022-03-19T01:26:22Z,4900000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,517.0,3.0,3.0,0.0,,,,,,,
519,PT10M30.00S,2022-03-19T01:26:21.4Z,4,REGULAR,foul,personal,[],203107,,,1610612752,79,68,2022-03-19T01:26:30Z,4910000,,,0,,T. Satoransky personal FOUL (3 PF),"[203107, 1630193]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,1627963.0,,,,,3.0,0.0,Quickley,1630193.0,,,
521,PT10M18.00S,2022-03-19T01:26:47.9Z,4,REGULAR,3pt,Jump Shot,[],1630167,6.258212877792378,95.58823529411765,1610612752,79,68,2022-03-19T01:26:54Z,4930000,-228.0,6.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
522,PT10M13.00S,2022-03-19T01:26:52.9Z,4,REGULAR,rebound,defensive,[],203107,,,1610612764,79,68,2022-03-19T01:26:54Z,4940000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,521.0,1.0,1.0,0.0,,,,,,,
523,PT10M02.00S,2022-03-19T01:27:03.6Z,4,REGULAR,3pt,Jump Shot,[],203107,68.28186596583443,62.745098039215684,1610612764,79,71,2022-03-19T01:27:08Z,4950000,64.0,246.0,1,right,T. Satoransky 25' 3PT  (3 PTS) (K. Porzingis 1 AST),"[203107, 204001]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,25.38,Made,3.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,,
525,PT09M37.00S,2022-03-19T01:27:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,45.588235294117645,1610612752,79,71,2022-03-19T01:27:35Z,4970000,22.0,14.0,1,left,MISS R. Barrett Layup - blocked,"[1629628, 204001]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,2.6,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0,
529,PT09M37.00S,2022-03-19T01:27:28.2Z,4,REGULAR,block,,[],204001,,,1610612752,79,71,2022-03-19T01:27:35Z,4975000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M33.00S,2022-03-19T01:27:32.2Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,79,71,2022-03-19T01:27:35Z,4980000,,,0,,M. Robinson REBOUND (Off:9 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,525.0,10.0,1.0,9.0,,,,,,,
527,PT09M33.00S,2022-03-19T01:27:32.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,79,71,2022-03-19T01:27:32Z,4990000,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
528,PT09M32.00S,2022-03-19T01:27:33.0Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,79,71,2022-03-19T01:27:33Z,5000000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,527.0,5.0,4.0,1.0,,,,,,,
530,PT09M26.00S,2022-03-19T01:27:40.6Z,4,REGULAR,turnover,bad pass,[],204001,,,1610612764,79,71,2022-03-19T01:28:15Z,5010000,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1630193]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,,
531,PT09M26.00S,2022-03-19T01:27:40.6Z,4,REGULAR,steal,,[],1630193,,,1610612752,79,71,2022-03-19T01:27:42Z,5020000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M25.00S,2022-03-19T01:28:02.7Z,4,REGULAR,foul,personal,[],203107,,,1610612752,79,71,2022-03-19T01:29:42Z,5030000,,,0,,T. Satoransky take personal FOUL (4 PF),"[203107, 1630193]",1610612764.0,WAS,take,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,200833.0,,,,,4.0,0.0,Quickley,1630193.0,,,
534,PT09M21.00S,2022-03-19T01:28:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203107,,,1610612752,79,71,2022-03-19T01:28:29Z,5050000,,,0,,T. Satoransky shooting personal FOUL (5 PF) (Quickley 3 FT),"[203107, 1630193]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,200833.0,,,,,5.0,0.0,Quickley,1630193.0,,,
536,PT09M21.00S,2022-03-19T01:28:35.9Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1630193,,,1610612752,80,71,2022-03-19T01:28:35Z,5070000,,,0,,I. Quickley Free Throw 1 of 3 (13 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
