actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
273,PT05M22.00S,2022-01-17T18:56:20.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,31.09395532194481,28.676470588235293,1610612766,34,45,2022-01-17T18:56:28Z,2650000,107.0,240.0,1,left,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
274,PT05M20.00S,2022-01-17T18:56:22.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,34,45,2022-01-17T18:56:28Z,2660000,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,273.0,3.0,1.0,2.0,,,,,,,,,,,,,,
275,PT05M09.00S,2022-01-17T18:56:33.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,68.80749014454665,64.4607843137255,1610612752,34,45,2022-01-17T18:56:41Z,2670000,72.0,241.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
276,PT05M07.00S,2022-01-17T18:56:35.1Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,34,45,2022-01-17T18:56:41Z,2680000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,275.0,4.0,4.0,0.0,,,,,,,,,,,,,,
277,PT05M02.00S,2022-01-17T18:56:39.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203486,5.601182654402102,50.49019607843137,1610612766,34,47,2022-01-17T18:56:45Z,2690000,-2.0,0.0,1,left,M. Plumlee running DUNK (3 PTS) (T. Rozier 3 AST),"[203486, 1626179]",1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,0.25,Made,,,,,,,3.0,,,,T. Rozier,1626179.0,3.0,,,,,
279,PT04M50.00S,2022-01-17T18:56:51.4Z,2,REGULAR,2pt,Jump Shot,[],203944,78.66294349540078,56.86274509803921,1610612752,36,47,2022-01-17T18:56:55Z,2710000,34.0,148.0,1,right,J. Randle 15' Jump Shot (11 PTS) (R. Barrett 3 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,15.2,Made,,,,,,,11.0,,,,R. Barrett,1629628.0,3.0,,,,,
281,PT04M26.00S,2022-01-17T18:57:15.9Z,2,REGULAR,3pt,Jump Shot,[],202330,29.25427069645204,21.568627450980394,1610612766,36,47,2022-01-17T18:57:21Z,2730000,142.0,222.0,1,left,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
282,PT04M25.00S,2022-01-17T18:57:16.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,36,47,2022-01-17T18:57:21Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,
283,PT04M25.00S,2022-01-17T18:57:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,36,47,2022-01-17T18:57:20Z,2750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M11.00S,2022-01-17T18:57:45.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,4.02431011826544,5.637254901960785,1610612766,36,50,2022-01-17T18:57:51Z,2760000,222.0,-15.0,1,left,G. Hayward 3PT  (9 PTS) (T. Rozier 4 AST),"[202330, 1626179]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,22.23,Made,,,,,,,9.0,,,,T. Rozier,1626179.0,4.0,,,,,
286,PT04M00.00S,2022-01-17T18:57:59.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,36,50,2022-01-17T18:57:59Z,2780000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M46.00S,2022-01-17T19:01:08.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,48.529411764705884,1610612752,38,50,2022-01-17T19:01:11Z,2790000,-7.0,5.0,1,right,M. Robinson alley-oop DUNK (6 PTS) (A. Burks 1 AST),"[1629011, 202692]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.88,Made,,,,,,,6.0,,,,A. Burks,202692.0,1.0,,,,,
289,PT03M29.00S,2022-01-17T19:01:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,16.63929040735874,51.71568627450981,1610612766,38,52,2022-01-17T19:02:02Z,2810000,-9.0,104.0,1,left,T. Rozier 10' pullup Jump Shot (9 PTS) (G. Hayward 2 AST),"[1626179, 202330]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,10.43,Made,,,,,,,9.0,,,,G. Hayward,202330.0,2.0,,,,,
291,PT03M13.00S,2022-01-17T19:01:41.0Z,2,REGULAR,2pt,Jump Shot,[],203944,93.9060446780552,32.35294117647059,1610612752,38,52,2022-01-17T19:01:45Z,2830000,-88.0,5.0,1,right,MISS J. Randle 8' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,
292,PT03M11.00S,2022-01-17T19:01:43.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,38,52,2022-01-17T19:01:45Z,2840000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,,
293,PT02M59.00S,2022-01-17T19:01:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.258212877792378,53.431372549019606,1610612766,38,54,2022-01-17T19:01:59Z,2850000,-17.0,6.0,1,left,T. Rozier driving Layup (11 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.83,Made,,,,,,,11.0,,,,,,,,,,,
294,PT02M39.00S,2022-01-17T19:02:17.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,38,54,2022-01-17T19:02:17Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M32.00S,2022-01-17T19:02:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.56307490144546,52.69607843137255,1610612752,40,54,2022-01-17T19:02:44Z,2870000,13.0,-1.0,1,right,R. Barrett driving finger roll Layup (9 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,1.36,Made,,,,,,,9.0,,,,,,,,,,,
296,PT02M12.00S,2022-01-17T19:03:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,5.732588699080158,51.71568627450981,1610612766,40,56,2022-01-17T19:03:11Z,2880000,-9.0,1.0,1,left,M. Plumlee reverse Layup (5 PTS) (M. Bridges 3 AST),"[203486, 1628970]",1610612766.0,CHA,reverse,,,Plumlee,M. Plumlee,,,,,0.87,Made,,,,,,,5.0,,,,M. Bridges,1628970.0,3.0,,,,,
298,PT02M12.00S,2022-01-17T19:03:05.6Z,2,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612766,40,56,2022-01-17T19:03:16Z,2900000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Plumlee 1 FT),"[1629628, 203486]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Plumlee,203486.0
303,PT02M12.00S,2022-01-17T19:03:30.5Z,2,REGULAR,violation,lane,[],1629011,,,1610612766,40,56,2022-01-17T19:04:22Z,2915000,,,0,,M. Robinson lane VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M12.00S,2022-01-17T19:03:30.5Z,2,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,40,56,2022-01-17T19:04:22Z,2920000,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT02M12.00S,2022-01-17T19:03:30.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,40,56,2022-01-17T19:04:22Z,2925000,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,300.0,6.0,4.0,2.0,,,,,,,,,,,,,,
301,PT02M03.00S,2022-01-17T19:04:01.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612752,40,56,2022-01-17T19:04:13Z,2930000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Barrett 2 FT),"[203486, 1629628]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Barrett,1629628.0
306,PT02M03.00S,2022-01-17T19:04:13.1Z,2,REGULAR,substitution,out,[],203486,,,1610612752,40,56,2022-01-17T19:04:31Z,2945000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M03.00S,2022-01-17T19:04:13.1Z,2,REGULAR,substitution,in,[],1629023,,,1610612752,40,56,2022-01-17T19:04:31Z,2947500,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M03.00S,2022-01-17T19:04:25.1Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,41,56,2022-01-17T19:04:25Z,2950000,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
308,PT02M03.00S,2022-01-17T19:04:42.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,42,56,2022-01-17T19:04:42Z,2960000,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
309,PT01M47.00S,2022-01-17T19:04:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.30946123521682,51.225490196078425,1610612766,42,56,2022-01-17T19:05:03Z,2970000,-6.0,16.0,1,left,MISS P. Washington Layup - blocked,"[1629023, 203944]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,1.73,Missed,,,,,Randle,203944.0,,,,,,,,,,,,
310,PT01M47.00S,2022-01-17T19:04:59.4Z,2,REGULAR,block,,[],203944,,,1610612766,42,56,2022-01-17T19:05:01Z,2980000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M45.00S,2022-01-17T19:05:01.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,42,56,2022-01-17T19:05:03Z,2990000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT01M39.00S,2022-01-17T19:05:08.2Z,2,REGULAR,3pt,Jump Shot,[],202692,69.85873850197109,73.77450980392157,1610612752,42,56,2022-01-17T19:05:13Z,3000000,119.0,231.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
313,PT01M37.00S,2022-01-17T19:05:10.2Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,42,56,2022-01-17T19:05:13Z,3010000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,312.0,4.0,3.0,1.0,,,,,,,,,,,,,,
314,PT01M33.00S,2022-01-17T19:05:16.5Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,42,56,2022-01-17T19:05:21Z,3020000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,,,,,,,,,,3.0,,,,,,202037.0,,,,
315,PT01M20.00S,2022-01-17T19:05:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,31.09395532194481,62.00980392156863,1610612766,42,59,2022-01-17T19:05:43Z,3030000,-60.0,240.0,1,left,T. Rozier 24' 3PT pullup (14 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,24.72,Made,,,,,,,14.0,,,,,,,,,,,
316,PT00M55.90S,2022-01-17T19:06:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,50.98039215686274,1610612752,44,59,2022-01-17T19:06:07Z,3040000,5.0,15.0,1,right,R. Barrett driving Layup (13 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.55,Made,,,,,,,13.0,,,,,,,,,,,
317,PT00M34.90S,2022-01-17T19:06:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,14.799605781865965,50.73529411764706,1610612766,44,59,2022-01-17T19:08:31Z,3050000,-4.0,87.0,1,left,MISS M. Bridges 8' floating Shot,[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,
318,PT00M32.80S,2022-01-17T19:06:29.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,44,59,2022-01-17T19:06:32Z,3060000,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,317.0,4.0,2.0,2.0,,,,,,,,,,,,,,
319,PT00M19.00S,2022-01-17T19:06:42.8Z,2,REGULAR,3pt,Jump Shot,[],203095,67.23061760840999,45.83333333333333,1610612752,44,59,2022-01-17T19:06:48Z,3070000,-21.0,256.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
320,PT00M16.90S,2022-01-17T19:06:44.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,44,59,2022-01-17T19:06:48Z,3080000,,,0,,M. Bridges REBOUND (Off:1 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,319.0,8.0,7.0,1.0,,,,,,,,,,,,,,
321,PT00M01.20S,2022-01-17T19:07:00.1Z,2,REGULAR,3pt,Jump Shot,[],1626179,28.07161629434954,19.11764705882353,1610612766,44,62,2022-01-17T19:09:30Z,3090000,154.0,211.0,1,left,T. Rozier 26' 3PT  (17 PTS) (M. Bridges 4 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.18,Made,,,,,,,17.0,,,,M. Bridges,1628970.0,4.0,,,,,
323,PT00M00.00S,2022-01-17T19:07:07.9Z,2,REGULAR,period,end,[],0,,,1610612752,44,62,2022-01-17T19:07:07Z,3110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-17T19:21:58.1Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612752,44,62,2022-01-17T19:22:30Z,3120000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-17T19:21:58.1Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612752,44,62,2022-01-17T19:22:30Z,3130000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-17T19:22:32.2Z,3,REGULAR,period,start,[],0,,,1610612766,44,62,2022-01-17T19:22:32Z,3140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M46.00S,2022-01-17T19:22:48.8Z,3,REGULAR,foul,personal,[],202692,,,1610612766,44,62,2022-01-17T19:23:01Z,3150000,,,0,,A. Burks personal FOUL (3 PF),"[202692, 1626179]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,202037.0,3.0,0.0,Rozier,1626179.0
329,PT11M34.00S,2022-01-17T19:23:15.3Z,3,REGULAR,turnover,bad pass,[],202330,,,1610612766,44,62,2022-01-17T19:23:20Z,3170000,,,0,,G. Hayward bad pass TURNOVER (2 TO),"[202330, 1629628]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,2.0,Barrett,1629628.0,,,,,,,,
330,PT11M34.00S,2022-01-17T19:23:15.3Z,3,REGULAR,steal,,[],1629628,,,1610612752,44,62,2022-01-17T19:23:17Z,3180000,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M25.00S,2022-01-17T19:23:26.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,19.92444152431012,44.11764705882353,1610612752,44,62,2022-01-17T19:23:35Z,3190000,29.0,135.0,1,left,MISS E. Fournier 13' driving floating bank Shot,[203095],1610612752.0,NYK,driving floating bank,,,Fournier,E. Fournier,,,,,13.8,Missed,,,,,,,,,,,,,,,,,,
332,PT11M23.00S,2022-01-17T19:23:28.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,44,62,2022-01-17T19:23:35Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,
333,PT11M23.00S,2022-01-17T19:23:31.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,44,62,2022-01-17T19:23:31Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M12.00S,2022-01-17T19:23:54.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203944,33.065045992115635,47.794117647058826,1610612752,44,62,2022-01-17T19:24:02Z,3220000,11.0,258.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
335,PT11M10.00S,2022-01-17T19:23:56.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,44,62,2022-01-17T19:24:02Z,3230000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,334.0,4.0,3.0,1.0,,,,,,,,,,,,,,
336,PT11M01.00S,2022-01-17T19:24:04.2Z,3,REGULAR,3pt,Jump Shot,[],202330,95.48291721419186,95.34313725490196,1610612766,44,62,2022-01-17T19:24:10Z,3240000,227.0,-10.0,1,right,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
337,PT10M59.00S,2022-01-17T19:24:06.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,44,62,2022-01-17T19:24:10Z,3250000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,336.0,5.0,4.0,1.0,,,,,,,,,,,,,,
338,PT10M42.00S,2022-01-17T19:24:23.6Z,3,REGULAR,3pt,Jump Shot,[],203944,29.911300919842315,21.323529411764707,1610612752,47,62,2022-01-17T19:24:28Z,3260000,143.0,229.0,1,left,J. Randle 26' 3PT  (14 PTS) (R. Barrett 4 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.99,Made,,,,,,,14.0,,,,R. Barrett,1629628.0,4.0,,,,,
340,PT10M24.00S,2022-01-17T19:24:41.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,81.42247043363994,50.245098039215684,1610612766,47,64,2022-01-17T19:24:46Z,3280000,1.0,122.0,1,right,G. Hayward 12' driving floating Jump Shot (11 PTS) (M. Plumlee 2 AST),"[202330, 203486]",1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,12.21,Made,,,,,,,11.0,,,,M. Plumlee,203486.0,2.0,,,,,
342,PT10M05.00S,2022-01-17T19:25:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.668199737187912,49.50980392156863,1610612752,47,64,2022-01-17T19:25:50Z,3300000,2.0,85.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,
343,PT10M03.00S,2022-01-17T19:25:02.3Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,47,64,2022-01-17T19:25:05Z,3310000,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,342.0,5.0,2.0,3.0,,,,,,,,,,,,,,
346,PT10M01.00S,2022-01-17T19:25:08.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.863994743758213,49.01960784313725,1610612752,49,64,2022-01-17T19:26:30Z,3340000,5.0,3.0,1,left,M. Robinson putback DUNK (8 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.55,Made,,,,,,,8.0,,,,,,,,,,,
347,PT09M46.00S,2022-01-17T19:25:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628998,93.11760840998686,2.941176470588235,1610612766,49,67,2022-01-17T19:25:23Z,3350000,-235.0,12.0,1,right,C. Martin 3PT  (3 PTS) (T. Rozier 5 AST),"[1628998, 1626179]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.56,Made,,,,,,,3.0,,,,T. Rozier,1626179.0,5.0,,,,,
349,PT09M30.00S,2022-01-17T19:25:34.9Z,3,REGULAR,3pt,Jump Shot,[],203095,4.28712220762155,95.58823529411765,1610612752,52,67,2022-01-17T19:25:39Z,3370000,-228.0,-12.0,1,left,E. Fournier 3PT  (6 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.82,Made,,,,,,,6.0,,,,J. Randle,203944.0,2.0,,,,,
351,PT09M21.00S,2022-01-17T19:25:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,94.03745072273325,51.470588235294116,1610612766,52,67,2022-01-17T19:25:56Z,3390000,7.0,4.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,0.82,Missed,,,,,,,,,,,,,,,,,,
352,PT09M19.00S,2022-01-17T19:25:49.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,52,67,2022-01-17T19:25:56Z,3400000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT09M19.00S,2022-01-17T19:25:51.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,52,67,2022-01-17T19:25:51Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M19.00S,2022-01-17T19:25:57.3Z,3,REGULAR,foul,personal,[],203486,,,1610612752,52,67,2022-01-17T19:26:09Z,3420000,,,0,,M. Plumlee loose ball personal FOUL (4 PF),"[203486, 202692]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202037.0,4.0,0.0,Burks,202692.0
356,PT09M06.00S,2022-01-17T19:26:13.5Z,3,REGULAR,3pt,Jump Shot,[],203095,27.677398160315374,20.34313725490196,1610612752,52,67,2022-01-17T19:26:23Z,3440000,148.0,208.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
357,PT09M04.00S,2022-01-17T19:26:15.5Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,52,67,2022-01-17T19:26:23Z,3450000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,356.0,7.0,4.0,3.0,,,,,,,,,,,,,,
358,PT09M04.00S,2022-01-17T19:26:19.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612752,52,67,2022-01-17T19:26:29Z,3460000,0.0,0.0,1,left,MISS J. Randle tip Layup,[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
359,PT09M02.00S,2022-01-17T19:26:21.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,67,2022-01-17T19:26:29Z,3470000,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,358.0,9.0,8.0,1.0,,,,,,,,,,,,,,
360,PT08M47.00S,2022-01-17T19:26:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,94.03745072273325,49.50980392156863,1610612766,52,69,2022-01-17T19:26:37Z,3480000,-2.0,4.0,1,right,C. Martin cutting Layup (5 PTS) (M. Plumlee 3 AST),"[1628998, 203486]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,0.43,Made,,,,,,,5.0,,,,M. Plumlee,203486.0,3.0,,,,,
362,PT08M34.00S,2022-01-17T19:26:46.7Z,3,REGULAR,3pt,Jump Shot,[],202692,29.77989487516426,71.32352941176471,1610612752,52,69,2022-01-17T19:26:58Z,3500000,-107.0,227.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
363,PT08M32.00S,2022-01-17T19:26:48.7Z,3,REGULAR,rebound,offensive,[],202692,,,1610612752,52,69,2022-01-17T19:26:58Z,3510000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,362.0,4.0,3.0,1.0,,,,,,,,,,,,,,
364,PT08M31.00S,2022-01-17T19:26:52.4Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612752,52,69,2022-01-17T19:27:08Z,3520000,,,0,,G. Hayward shooting personal FOUL (2 PF) (Burks 2 FT),"[202330, 202692]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Burks,202692.0
