actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
446,PT11M03.00S,2022-01-07T02:15:30.5Z,4,REGULAR,3pt,Jump Shot,[],203935,31.61957950065703,28.431372549019606,1610612738,79,84,2022-01-07T02:15:36Z,4370000,108.0,245.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
447,PT11M01.00S,2022-01-07T02:15:32.5Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,79,84,2022-01-07T02:15:36Z,4380000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,446.0,1.0,1.0,0.0,,,,,,,,,
448,PT10M47.00S,2022-01-07T02:15:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,70.64717477003943,20.588235294117645,1610612752,82,84,2022-01-07T02:15:54Z,4390000,-147.0,223.0,1,right,I. Quickley 26' 3PT  (14 PTS) (T. Gibson 3 AST),"[1630193, 201959]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.75,Made,14.0,T. Gibson,201959.0,3.0,,,,,,,,,,,,,,,
449,PT10M46.00S,2022-01-07T02:15:55.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,82,84,2022-01-07T02:15:55Z,4400000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT10M35.00S,2022-01-07T02:19:31.4Z,4,REGULAR,3pt,Jump Shot,[],203935,30.305519053876477,70.34313725490196,1610612738,82,87,2022-01-07T02:19:35Z,4410000,-102.0,232.0,1,left,M. Smart 25' 3PT  (9 PTS) (J. Tatum 8 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.37,Made,9.0,J. Tatum,1628369.0,8.0,,,,,,,,,,,,,,,
453,PT10M12.00S,2022-01-07T02:19:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,95.48291721419186,52.450980392156865,1610612752,82,87,2022-01-07T02:19:59Z,4430000,12.0,-10.0,1,right,MISS A. Burks driving reverse Layup - blocked,"[202692, 1629057]",1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,1.59,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,,
454,PT10M12.00S,2022-01-07T02:19:54.2Z,4,REGULAR,block,,[],1629057,,,1610612752,82,87,2022-01-07T02:19:56Z,4440000,,,0,,R. Williams III BLOCK (7 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT10M10.00S,2022-01-07T02:19:56.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,82,87,2022-01-07T02:19:59Z,4450000,,,0,,R. Williams III REBOUND (Off:3 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,453.0,7.0,4.0,3.0,,,,,,,,,
456,PT09M56.00S,2022-01-07T02:20:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,14.799605781865965,49.01960784313725,1610612738,82,87,2022-01-07T02:20:29Z,4460000,5.0,87.0,1,left,MISS J. Tatum 8' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,,
457,PT09M54.00S,2022-01-07T02:20:13.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,82,87,2022-01-07T02:20:17Z,4470000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,
458,PT09M33.00S,2022-01-07T02:20:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,84.1819973718791,37.00980392156863,1610612752,82,87,2022-01-07T02:21:14Z,4480000,-65.0,96.0,1,right,MISS A. Burks 11' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,11.61,Missed,,,,,,,,,,,,,,,,,,,
459,PT09M31.00S,2022-01-07T02:20:34.9Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,82,87,2022-01-07T02:20:39Z,4490000,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,458.0,8.0,5.0,3.0,,,,,,,,,
460,PT09M11.00S,2022-01-07T02:20:57.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,82,87,2022-01-07T02:20:57Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT09M11.00S,2022-01-07T02:20:57.8Z,4,REGULAR,substitution,out,[],202692,,,1610612738,82,87,2022-01-07T02:21:03Z,4510000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M11.00S,2022-01-07T02:20:57.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612738,82,87,2022-01-07T02:21:03Z,4520000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT09M08.00S,2022-01-07T02:21:17.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,33.327858081471746,52.450980392156865,1610612738,82,87,2022-01-07T02:21:23Z,4530000,-12.0,261.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
464,PT09M06.00S,2022-01-07T02:21:19.7Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,82,87,2022-01-07T02:21:23Z,4540000,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,463.0,4.0,2.0,2.0,,,,,,,,,
465,PT08M58.00S,2022-01-07T02:21:27.5Z,4,REGULAR,3pt,Jump Shot,[],203095,68.15045992115637,37.99019607843137,1610612752,85,87,2022-01-07T02:22:06Z,4550000,-60.0,247.0,1,right,E. Fournier 25' 3PT step back (31 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,25.41,Made,31.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,,
467,PT08M39.00S,2022-01-07T02:21:51.0Z,4,REGULAR,foul,personal,[],1630193,,,1610612738,85,87,2022-01-07T02:21:57Z,4570000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 203935]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,2003.0,,3.0,0.0,Smart,203935.0,,,
469,PT08M34.00S,2022-01-07T02:22:16.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,4.155716162943495,97.30392156862744,1610612738,85,87,2022-01-07T02:22:21Z,4590000,-237.0,-13.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
470,PT08M32.00S,2022-01-07T02:22:18.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,85,87,2022-01-07T02:22:21Z,4600000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,469.0,3.0,3.0,0.0,,,,,,,,,
471,PT08M28.00S,2022-01-07T02:22:24.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,85,87,2022-01-07T02:22:24Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT08M17.00S,2022-01-07T02:22:44.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,79.45137976346912,90.44117647058823,1610612752,85,87,2022-01-07T02:23:01Z,4620000,202.0,141.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
474,PT08M15.00S,2022-01-07T02:22:46.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,85,87,2022-01-07T02:23:31Z,4640000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,
481,PT08M15.00S,2022-01-07T02:22:59.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,85,87,2022-01-07T02:23:56Z,4650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M04.00S,2022-01-07T02:23:14.9Z,4,REGULAR,foul,personal,[],201959,,,1610612738,85,87,2022-01-07T02:23:24Z,4660000,,,0,,T. Gibson personal FOUL (2 PF),"[201959, 1627759]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,2002.0,,2.0,0.0,Brown,1627759.0,,,
478,PT07M59.00S,2022-01-07T02:23:32.2Z,4,REGULAR,3pt,Jump Shot,[],203935,30.17411300919842,74.50980392156863,1610612738,85,90,2022-01-07T02:23:40Z,4680000,-123.0,231.0,1,left,M. Smart 26' 3PT  (12 PTS) (J. Tatum 9 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.16,Made,12.0,J. Tatum,1628369.0,9.0,,,,,,,,,,,,,,,
480,PT07M52.00S,2022-01-07T02:23:43.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,85,90,2022-01-07T02:23:43Z,4700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT07M52.00S,2022-01-07T02:23:43.3Z,4,REGULAR,substitution,out,[],1627759,,,1610612752,85,90,2022-01-07T02:26:52Z,4710000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT07M52.00S,2022-01-07T02:23:43.3Z,4,REGULAR,substitution,in,[],203471,,,1610612752,85,90,2022-01-07T02:26:52Z,4720000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT07M42.00S,2022-01-07T02:27:19.6Z,4,REGULAR,2pt,Jump Shot,[],203095,75.3777923784494,42.64705882352941,1610612752,85,90,2022-01-07T02:27:42Z,4730000,-37.0,179.0,1,right,MISS E. Fournier 18' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,18.26,Missed,,,,,,,,,,,,,,,,,,,
485,PT07M40.00S,2022-01-07T02:27:21.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,85,90,2022-01-07T02:27:28Z,4740000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,
486,PT07M40.00S,2022-01-07T02:27:27.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,85,90,2022-01-07T02:27:27Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT07M22.00S,2022-01-07T02:27:45.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,33.459264126149804,47.549019607843135,1610612738,85,93,2022-01-07T02:28:38Z,4760000,12.0,262.0,1,left,J. Tatum 26' 3PT pullup (26 PTS) (D. Schroder 3 AST),"[1628369, 203471]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.23,Made,26.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,,
489,PT07M10.00S,2022-01-07T02:28:05.1Z,4,REGULAR,foul,personal,[],203471,,,1610612752,85,93,2022-01-07T02:28:10Z,4780000,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1630193]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Quickley,1630193.0,,,
491,PT07M10.00S,2022-01-07T02:28:05.2Z,4,REGULAR,substitution,out,[],201959,,,1610612752,85,93,2022-01-07T02:28:21Z,4800000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M10.00S,2022-01-07T02:28:05.2Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,85,93,2022-01-07T02:28:21Z,4810000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M10.00S,2022-01-07T02:28:05.2Z,4,REGULAR,substitution,in,[],203944,,,1610612752,85,93,2022-01-07T02:28:21Z,4820000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M10.00S,2022-01-07T02:28:05.2Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,85,93,2022-01-07T02:28:21Z,4830000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M01.00S,2022-01-07T02:29:04.7Z,4,REGULAR,3pt,Jump Shot,[],203944,71.43561103810775,76.7156862745098,1610612752,85,93,2022-01-07T02:29:11Z,4850000,134.0,216.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
497,PT06M59.00S,2022-01-07T02:29:06.7Z,4,REGULAR,rebound,offensive,[],203095,,,1610612752,85,93,2022-01-07T02:29:11Z,4860000,,,0,,E. Fournier REBOUND (Off:1 Def:6),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,496.0,7.0,6.0,1.0,,,,,,,,,
498,PT06M54.00S,2022-01-07T02:29:11.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203095,92.46057818659659,8.823529411764707,1610612752,87,93,2022-01-07T02:29:33Z,4870000,-206.0,18.0,1,right,E. Fournier 20' step back Jump Shot (33 PTS),[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,20.67,Made,33.0,,,,,,,,,,,,,,,,,,
499,PT06M29.00S,2022-01-07T02:29:36.7Z,4,REGULAR,3pt,Jump Shot,[],203935,31.09395532194481,34.80392156862745,1610612738,87,93,2022-01-07T02:30:17Z,4880000,76.0,240.0,1,left,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
500,PT06M27.00S,2022-01-07T02:29:38.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,87,93,2022-01-07T02:29:41Z,4890000,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,499.0,7.0,5.0,2.0,,,,,,,,,
501,PT06M20.00S,2022-01-07T02:29:45.6Z,4,REGULAR,3pt,Jump Shot,[],203095,74.72076215505913,14.950980392156863,1610612752,90,93,2022-01-07T02:29:49Z,4900000,-175.0,185.0,1,right,E. Fournier 25' 3PT  (36 PTS) (R. Barrett 4 AST),"[203095, 1629628]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.49,Made,36.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,,
503,PT05M51.00S,2022-01-07T02:30:14.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,13.87976346911958,3.9215686274509802,1610612738,90,96,2022-01-07T02:30:18Z,4920000,230.0,78.0,1,left,J. Tatum 24' 3PT  (29 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.32,Made,29.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,,
505,PT05M28.00S,2022-01-07T02:30:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,46.32352941176471,1610612752,92,96,2022-01-07T02:30:41Z,4940000,-18.0,4.0,1,right,J. Randle Layup (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.87,Made,19.0,,,,,,,,,,,,,,,,,,
506,PT04M58.00S,2022-01-07T02:31:09.2Z,4,REGULAR,3pt,Jump Shot,[],203935,26.757555847568987,21.07843137254902,1610612738,92,96,2022-01-07T02:31:47Z,4950000,145.0,199.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
507,PT04M56.00S,2022-01-07T02:31:11.2Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,92,96,2022-01-07T02:31:47Z,4960000,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,506.0,4.0,2.0,2.0,,,,,,,,,
508,PT04M48.00S,2022-01-07T02:31:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,29.38567674113009,67.40196078431373,1610612738,92,96,2022-01-07T02:31:22Z,4970000,-87.0,224.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
509,PT04M46.00S,2022-01-07T02:31:19.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,92,96,2022-01-07T02:31:22Z,4980000,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,508.0,8.0,6.0,2.0,,,,,,,,,
510,PT04M30.00S,2022-01-07T02:31:38.4Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612752,92,96,2022-01-07T02:31:49Z,4990000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Randle 2 FT),"[1629057, 203944]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,1628172.0,,3.0,0.0,Randle,203944.0,,,
512,PT04M30.00S,2022-01-07T02:32:11.6Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,93,96,2022-01-07T02:32:11Z,5010000,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
513,PT04M30.00S,2022-01-07T02:32:31.5Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,94,96,2022-01-07T02:32:31Z,5020000,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
514,PT04M11.00S,2022-01-07T02:32:53.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.17411300919842,72.05882352941177,1610612738,94,96,2022-01-07T02:33:01Z,5030000,-110.0,231.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
515,PT04M09.00S,2022-01-07T02:32:55.2Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,94,96,2022-01-07T02:33:01Z,5040000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,514.0,2.0,2.0,0.0,,,,,,,,,
516,PT04M04.00S,2022-01-07T02:33:00.4Z,4,REGULAR,2pt,Jump Shot,[],203095,86.99080157687253,8.60140931372549,1610612752,96,96,2022-01-07T02:33:29Z,5050000,-207.0,70.0,1,right,E. Fournier 21' Jump Shot (38 PTS) (I. Quickley 2 AST),"[203095, 1630193]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,21.85,Made,38.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,,
518,PT04M04.00S,2022-01-07T02:33:32.5Z,4,REGULAR,foul,personal,['1freethrow'],203471,,,1610612752,96,96,2022-01-07T02:33:44Z,5070000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Fournier 1 FT),"[203471, 203095]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Fournier,203095.0,,,
527,PT04M04.00S,2022-01-07T02:33:40.0Z,4,REGULAR,substitution,out,[],201143,,,1610612752,96,96,2022-01-07T02:35:04Z,5085000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT04M04.00S,2022-01-07T02:33:40.0Z,4,REGULAR,substitution,in,[],1627759,,,1610612752,96,96,2022-01-07T02:35:04Z,5087500,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT04M04.00S,2022-01-07T02:33:47.6Z,4,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,96,96,2022-01-07T02:33:47Z,5090000,,,0,,MISS E. Fournier Free Throw 1 of 1,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
521,PT04M02.00S,2022-01-07T02:33:49.6Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,96,96,2022-01-07T02:33:50Z,5100000,,,0,,R. Williams III REBOUND (Off:3 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,520.0,9.0,6.0,3.0,,,,,,,,,
522,PT03M43.00S,2022-01-07T02:34:08.9Z,4,REGULAR,2pt,Jump Shot,[],203471,22.421156373193167,44.36274509803921,1610612738,96,96,2022-01-07T02:34:27Z,5110000,28.0,158.0,1,left,MISS D. Schroder 16' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,16.08,Missed,,,,,,,,,,,,,,,,,,,
523,PT03M41.00S,2022-01-07T02:34:10.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,96,96,2022-01-07T02:34:14Z,5120000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,522.0,4.0,1.0,3.0,,,,,,,,,
524,PT03M30.00S,2022-01-07T02:34:21.3Z,4,REGULAR,2pt,Jump Shot,[],1630193,85.3646517739816,29.65686274509804,1610612752,96,96,2022-01-07T02:34:31Z,5130000,-102.0,85.0,1,right,MISS I. Quickley 13' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,,
525,PT03M28.00S,2022-01-07T02:34:23.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,96,96,2022-01-07T02:34:35Z,5140000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,524.0,7.0,7.0,0.0,,,,,,,,,
526,PT03M24.00S,2022-01-07T02:34:47.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,96,96,2022-01-07T02:34:47Z,5150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M15.00S,2022-01-07T02:36:27.2Z,4,REGULAR,foul,personal,[],1629628,,,1610612738,96,96,2022-01-07T02:36:33Z,5160000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 203935]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Smart,203935.0,,,
531,PT03M03.00S,2022-01-07T02:36:53.9Z,4,REGULAR,3pt,Jump Shot,[],203471,21.895532194480946,6.61764705882353,1610612738,96,96,2022-01-07T02:37:07Z,5180000,217.0,153.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
532,PT03M01.00S,2022-01-07T02:36:55.9Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,96,96,2022-01-07T02:37:07Z,5190000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,531.0,3.0,3.0,0.0,,,,,,,,,
533,PT02M48.00S,2022-01-07T02:37:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.38042049934296,40.931372549019606,1610612752,96,96,2022-01-07T02:37:31Z,5200000,-45.0,10.0,1,right,MISS R. Barrett floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,,
534,PT02M46.00S,2022-01-07T02:37:11.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,96,96,2022-01-07T02:37:17Z,5210000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,
535,PT02M46.00S,2022-01-07T02:37:15.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,96,96,2022-01-07T02:37:15Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT02M30.00S,2022-01-07T02:37:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612738,96,96,2022-01-07T02:38:04Z,5230000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629011, 1628369]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,2002.0,,3.0,0.0,Tatum,1628369.0,,,
538,PT02M30.00S,2022-01-07T02:38:06.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,96,96,2022-01-07T02:38:15Z,5250000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,
539,PT02M30.00S,2022-01-07T02:38:19.7Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,96,97,2022-01-07T02:38:19Z,5260000,,,0,,J. Tatum Free Throw 1 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
540,PT02M30.00S,2022-01-07T02:38:38.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,96,98,2022-01-07T02:38:38Z,5270000,,,0,,J. Tatum Free Throw 2 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
