actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
273,PT01M55.00S,2022-01-23T19:01:03.6Z,2,REGULAR,3pt,Jump Shot,[],203944,32.670827858081466,43.13725490196079,1610612752,58,54,2022-01-23T19:01:10Z,2670000,34.0,255.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,
274,PT01M53.00S,2022-01-23T19:01:05.6Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,58,54,2022-01-23T19:01:10Z,2680000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,273.0,4.0,3.0,1.0,,,,,,,,,,,
275,PT01M50.00S,2022-01-23T19:01:09.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,6.258212877792378,52.69607843137255,1610612752,58,54,2022-01-23T19:01:17Z,2690000,-13.0,6.0,1,left,MISS M. Robinson Layup - blocked,"[1629011, 1627826]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,1.49,Missed,,,,,Zubac,1627826.0,,,,,,,,,
276,PT01M50.00S,2022-01-23T19:01:09.7Z,2,REGULAR,block,,[],1627826,,,1610612752,58,54,2022-01-23T19:01:11Z,2700000,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M48.00S,2022-01-23T19:01:11.7Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,58,54,2022-01-23T19:01:17Z,2710000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,
278,PT01M42.00S,2022-01-23T19:01:20.6Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612746,58,54,2022-01-23T19:01:33Z,2720000,,,0,,J. Randle shooting personal FOUL (1 PF) (Zubac 2 FT),"[203944, 1627826]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Zubac,1627826.0
282,PT01M42.00S,2022-01-23T19:01:33.5Z,2,REGULAR,substitution,out,[],1629011,,,1610612746,58,54,2022-01-23T19:01:55Z,2735000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M42.00S,2022-01-23T19:01:33.5Z,2,REGULAR,substitution,out,[],202694,,,1610612746,58,54,2022-01-23T19:01:55Z,2737500,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M42.00S,2022-01-23T19:01:33.5Z,2,REGULAR,substitution,in,[],203457,,,1610612746,58,54,2022-01-23T19:01:55Z,2738750,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M42.00S,2022-01-23T19:01:33.5Z,2,REGULAR,substitution,in,[],1628379,,,1610612746,58,54,2022-01-23T19:01:55Z,2739375,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M42.00S,2022-01-23T19:01:46.4Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,58,54,2022-01-23T19:01:46Z,2740000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,
281,PT01M42.00S,2022-01-23T19:01:46.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,58,54,2022-01-23T19:01:46Z,2750000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,
286,PT01M42.00S,2022-01-23T19:02:06.6Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,58,55,2022-01-23T19:02:06Z,2760000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
287,PT01M31.00S,2022-01-23T19:02:24.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612752,58,55,2022-01-23T19:02:29Z,2770000,,,0,,N. Batum personal FOUL (1 PF) (Randle 2 FT),"[201587, 203944]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Randle,203944.0
290,PT01M31.00S,2022-01-23T19:02:37.5Z,2,REGULAR,substitution,out,[],1627826,,,1610612752,58,55,2022-01-23T19:03:00Z,2785000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M31.00S,2022-01-23T19:02:37.5Z,2,REGULAR,substitution,in,[],201586,,,1610612752,58,55,2022-01-23T19:03:00Z,2787500,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M31.00S,2022-01-23T19:02:50.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,59,55,2022-01-23T19:03:14Z,2790000,,,0,,J. Randle Free Throw 1 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
292,PT01M31.00S,2022-01-23T19:02:50.3Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,59,55,2022-01-23T19:03:14Z,2800000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,
293,PT01M29.00S,2022-01-23T19:02:52.3Z,2,REGULAR,rebound,defensive,[],201586,,,1610612746,59,55,2022-01-23T19:03:14Z,2810000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,
294,PT01M14.00S,2022-01-23T19:03:27.9Z,2,REGULAR,3pt,Jump Shot,[],202704,94.1688567674113,3.431372549019608,1610612746,59,58,2022-01-23T19:04:09Z,2820000,-233.0,2.0,1,right,R. Jackson 3PT step back (11 PTS),[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,23.28,Made,,,,,,,11.0,,,,,,,,
295,PT00M57.50S,2022-01-23T19:03:45.5Z,2,REGULAR,2pt,Jump Shot,[],203095,15.325229960578188,30.392156862745097,1610612752,61,58,2022-01-23T19:03:49Z,2830000,98.0,92.0,1,left,E. Fournier 13' driving floating Jump Shot (5 PTS) (A. Burks 1 AST),"[203095, 202692]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,,,,13.41,Made,,,,,,,5.0,A. Burks,202692.0,1.0,,,,,
296,PT00M48.40S,2022-01-23T19:04:01.2Z,2,REGULAR,3pt,Jump Shot,[],1628379,69.33311432325887,72.30392156862744,1610612746,61,58,2022-01-23T19:04:08Z,2840000,112.0,236.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,26.08,Missed,,,,,,,,,,,,,,,
297,PT00M46.40S,2022-01-23T19:04:03.2Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,61,58,2022-01-23T19:04:08Z,2850000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,
298,PT00M40.90S,2022-01-23T19:04:08.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629628,11.645860709592641,35.049019607843135,1610612752,63,58,2022-01-23T19:04:13Z,2860000,75.0,57.0,1,left,R. Barrett 9' turnaround Jump Shot (14 PTS) (A. Burks 2 AST),"[1629628, 202692]",1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,,,,9.4,Made,,,,,,,14.0,A. Burks,202692.0,2.0,,,,,
300,PT00M32.20S,2022-01-23T19:04:21.9Z,2,REGULAR,3pt,Jump Shot,[],202704,68.41327201051249,42.8921568627451,1610612746,63,61,2022-01-23T19:05:26Z,2880000,-36.0,244.0,1,right,R. Jackson 24' 3PT pullup (14 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,24.7,Made,,,,,,,14.0,,,,,,,,
301,PT00M09.10S,2022-01-23T19:04:47.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,30.305519053876477,21.568627450980394,1610612752,66,61,2022-01-23T19:04:52Z,2890000,142.0,232.0,1,left,R. Barrett 27' 3PT  (17 PTS) (E. Fournier 2 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,27.25,Made,,,,,,,17.0,E. Fournier,203095.0,2.0,,,,,
303,PT00M01.90S,2022-01-23T19:05:00.0Z,2,REGULAR,turnover,lost ball,[],202704,,,1610612746,66,61,2022-01-23T19:05:06Z,2910000,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 203457]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,1.0,Noel,203457.0,,,,,,,,,,,,,,,,,
304,PT00M01.90S,2022-01-23T19:05:00.0Z,2,REGULAR,steal,,[],203457,,,1610612752,66,61,2022-01-23T19:05:01Z,2920000,,,0,,N. Noel STEAL (3 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M00.90S,2022-01-23T19:05:05.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,52.77595269382391,88.97058823529412,1610612752,66,61,2022-01-23T19:06:16Z,2930000,-195.0,444.0,1,left,MISS R. Barrett 48' running 3PT,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,48.45,Missed,,,,,,,,,,,,,,,
306,PT00M00.90S,2022-01-23T19:05:05.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,66,61,2022-01-23T19:06:16Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,
307,PT00M00.00S,2022-01-23T19:05:09.0Z,2,REGULAR,period,end,[],0,,,1610612752,66,61,2022-01-23T19:05:09Z,2950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,out,['startperiod'],203457,,,1610612752,66,61,2022-01-23T19:20:40Z,2960000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612752,66,61,2022-01-23T19:20:40Z,2970000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,out,['startperiod'],201586,,,1610612752,66,61,2022-01-23T19:20:40Z,2980000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,66,61,2022-01-23T19:20:40Z,2990000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612752,66,61,2022-01-23T19:20:40Z,3000000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-23T19:19:31.8Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612752,66,61,2022-01-23T19:20:40Z,3010000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-23T19:20:42.9Z,3,REGULAR,period,start,[],0,,,1610612746,66,61,2022-01-23T19:20:42Z,3020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M43.00S,2022-01-23T19:20:59.2Z,3,REGULAR,2pt,Jump Shot,[],202694,17.69053876478318,30.14705882352941,1610612746,66,61,2022-01-23T19:21:29Z,3030000,99.0,114.0,1,left,MISS M. Morris Sr. 15' turnaround fadeaway Shot,[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,15.1,Missed,,,,,,,,,,,,,,,
317,PT11M41.00S,2022-01-23T19:21:01.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,66,61,2022-01-23T19:21:06Z,3040000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,316.0,5.0,4.0,1.0,,,,,,,,,,,
318,PT11M37.00S,2022-01-23T19:21:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,80.50262812089356,92.15686274509804,1610612752,69,61,2022-01-23T19:21:44Z,3050000,211.0,131.0,1,right,E. Fournier 24' 3PT running (8 PTS) (R. Barrett 3 AST),"[203095, 1629628]",1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,,,,24.81,Made,,,,,,,8.0,R. Barrett,1629628.0,3.0,,,,,
320,PT11M18.00S,2022-01-23T19:21:23.8Z,3,REGULAR,2pt,Jump Shot,[],202704,23.866622864651774,62.00980392156863,1610612746,69,61,2022-01-23T19:22:05Z,3070000,-60.0,172.0,1,left,MISS R. Jackson 18' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,18.2,Missed,,,,,,,,,,,,,,,
321,PT11M16.00S,2022-01-23T19:21:25.8Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,69,61,2022-01-23T19:21:29Z,3080000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,,,
322,PT11M05.00S,2022-01-23T19:21:36.9Z,3,REGULAR,2pt,Jump Shot,[],202692,85.62746386333771,29.411764705882355,1610612752,69,61,2022-01-23T19:21:43Z,3090000,-103.0,83.0,1,right,MISS A. Burks 13' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,13.2,Missed,,,,,,,,,,,,,,,
323,PT11M03.00S,2022-01-23T19:21:38.9Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,69,61,2022-01-23T19:21:43Z,3100000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,,
324,PT10M54.00S,2022-01-23T19:21:47.6Z,3,REGULAR,2pt,Jump Shot,[],202694,22.815374507227332,48.03921568627451,1610612746,69,61,2022-01-23T19:21:52Z,3110000,10.0,162.0,1,left,MISS M. Morris Sr. 16' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,16.23,Missed,,,,,,,,,,,,,,,
325,PT10M52.00S,2022-01-23T19:21:49.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,69,61,2022-01-23T19:21:52Z,3120000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,324.0,3.0,3.0,0.0,,,,,,,,,,,
326,PT10M33.00S,2022-01-23T19:22:10.9Z,3,REGULAR,foul,personal,[],202694,,,1610612752,69,61,2022-01-23T19:22:17Z,3130000,,,0,,M. Morris Sr. personal FOUL (3 PF),"[202694, 203095]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Fournier,203095.0
328,PT10M22.00S,2022-01-23T19:22:38.4Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612752,69,61,2022-01-23T19:22:43Z,3150000,,,0,,M. Morris Sr. shooting personal FOUL (4 PF) (Barrett 2 FT),"[202694, 1629628]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,201639.0,4.0,0.0,Barrett,1629628.0
331,PT10M22.00S,2022-01-23T19:22:50.9Z,3,REGULAR,substitution,out,[],202694,,,1610612752,69,61,2022-01-23T19:23:20Z,3165000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
332,PT10M22.00S,2022-01-23T19:22:50.9Z,3,REGULAR,substitution,in,[],1628379,,,1610612752,69,61,2022-01-23T19:23:20Z,3167500,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
330,PT10M22.00S,2022-01-23T19:23:03.4Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,70,61,2022-01-23T19:23:03Z,3170000,,,0,,R. Barrett Free Throw 1 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
333,PT10M22.00S,2022-01-23T19:23:39.8Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,71,61,2022-01-23T19:23:39Z,3180000,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,,19.0,,,,,,,,
334,PT10M07.00S,2022-01-23T19:23:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629599,30.17411300919842,26.715686274509803,1610612746,71,61,2022-01-23T19:24:07Z,3190000,116.0,231.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,25.88,Missed,,,,,,,,,,,,,,,
335,PT10M05.00S,2022-01-23T19:24:01.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,71,61,2022-01-23T19:24:07Z,3200000,,,0,,M. Robinson REBOUND (Off:4 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,334.0,8.0,4.0,4.0,,,,,,,,,,,
336,PT09M52.00S,2022-01-23T19:24:15.0Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,71,61,2022-01-23T19:24:18Z,3210000,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1628379]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,4.0,Kennard,1628379.0,,,,,,,,,,,,,,,,,
337,PT09M52.00S,2022-01-23T19:24:15.0Z,3,REGULAR,steal,,[],1628379,,,1610612746,71,61,2022-01-23T19:24:16Z,3220000,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M48.00S,2022-01-23T19:24:18.8Z,3,REGULAR,turnover,bad pass,[],1627826,,,1610612746,71,61,2022-01-23T19:24:22Z,3230000,,,0,,I. Zubac bad pass TURNOVER (3 TO),"[1627826, 203095]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.0,Fournier,203095.0,,,,,,,,,,,,,,,,,
339,PT09M48.00S,2022-01-23T19:24:18.8Z,3,REGULAR,steal,,[],203095,,,1610612752,71,61,2022-01-23T19:24:20Z,3240000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M41.00S,2022-01-23T19:24:25.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,93.38042049934296,4.166666666666666,1610612752,71,61,2022-01-23T19:24:31Z,3250000,-229.0,10.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,22.94,Missed,,,,,,,,,,,,,,,
341,PT09M39.00S,2022-01-23T19:24:27.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,71,61,2022-01-23T19:24:31Z,3260000,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,340.0,5.0,5.0,0.0,,,,,,,,,,,
342,PT09M36.00S,2022-01-23T19:24:35.7Z,3,REGULAR,foul,personal,[],1629628,,,1610612746,71,61,2022-01-23T19:24:43Z,3270000,,,0,,R. Barrett take personal FOUL (1 PF),"[1629628, 202704]",1610612752.0,NYK,take,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Jackson,202704.0
344,PT09M36.00S,2022-01-23T19:24:35.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612746,71,61,2022-01-23T19:24:49Z,3290000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M36.00S,2022-01-23T19:24:35.8Z,3,REGULAR,substitution,in,[],203457,,,1610612746,71,61,2022-01-23T19:24:49Z,3300000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M22.00S,2022-01-23T19:25:11.0Z,3,REGULAR,3pt,Jump Shot,[],1629599,32.53942181340342,47.794117647058826,1610612746,71,61,2022-01-23T19:25:16Z,3310000,11.0,253.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,25.36,Missed,,,,,,,,,,,,,,,
347,PT09M20.00S,2022-01-23T19:25:13.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,71,61,2022-01-23T19:25:16Z,3320000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,346.0,6.0,5.0,1.0,,,,,,,,,,,
348,PT09M15.00S,2022-01-23T19:25:18.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,93.24901445466492,49.26470588235294,1610612752,73,61,2022-01-23T19:25:44Z,3330000,-4.0,11.0,1,right,R. Barrett running Layup (21 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,1.16,Made,,,,,,,21.0,,,,,,,,
349,PT09M00.00S,2022-01-23T19:25:35.9Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612746,73,61,2022-01-23T19:25:54Z,3340000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Jackson 2 FT),"[203095, 202704]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Jackson,202704.0
351,PT09M00.00S,2022-01-23T19:26:12.3Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,73,62,2022-01-23T19:26:12Z,3360000,,,0,,R. Jackson Free Throw 1 of 2 (15 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
352,PT09M00.00S,2022-01-23T19:26:38.4Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,73,63,2022-01-23T19:26:38Z,3370000,,,0,,R. Jackson Free Throw 2 of 2 (16 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,,,,,,,16.0,,,,,,,,
353,PT08M59.00S,2022-01-23T19:26:47.3Z,3,REGULAR,foul,offensive,[],202692,,,1610612752,73,63,2022-01-23T19:26:53Z,3380000,,,0,,A. Burks offensive FOUL (1 PF),"[202692, 201587]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Batum,201587.0
355,PT08M59.00S,2022-01-23T19:26:47.3Z,3,REGULAR,turnover,offensive foul,[],202692,,,1610612752,73,63,2022-01-23T19:26:47Z,3400000,,,0,,A. Burks offensive foul TURNOVER (1 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,1.0,,,,,,,,,,,,,,,201639.0,,,,
356,PT08M49.00S,2022-01-23T19:27:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,7.440867279894875,46.81372549019608,1610612746,73,65,2022-01-23T19:27:20Z,3410000,16.0,17.0,1,left,R. Jackson driving reverse Layup (18 PTS),[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,,,,2.36,Made,,,,,,,18.0,,,,,,,,
357,PT08M29.00S,2022-01-23T19:27:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.64323258869908,45.09803921568628,1610612752,73,65,2022-01-23T19:27:40Z,3420000,-25.0,7.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,2.56,Missed,,,,,,,,,,,,,,,
358,PT08M27.00S,2022-01-23T19:27:36.6Z,3,REGULAR,rebound,offensive,[],203457,,,1610612752,73,65,2022-01-23T19:27:36Z,3430000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,357.0,2.0,1.0,1.0,,,,,,,,,,,
359,PT08M26.00S,2022-01-23T19:27:38.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203457,89.70105124835742,45.588235294117645,1610612752,75,65,2022-01-23T19:27:45Z,3440000,-22.0,44.0,1,right,N. Noel Hook (4 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,4.95,Made,,,,,,,4.0,,,,,,,,
360,PT08M14.00S,2022-01-23T19:27:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.915243101182654,51.470588235294116,1610612746,75,65,2022-01-23T19:28:01Z,3450000,-7.0,13.0,1,left,MISS R. Jackson driving Layup - blocked,"[202704, 203457]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,1.45,Missed,,,,,Noel,203457.0,,,,,,,,,
