actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT03M42.00S,2022-01-11T01:26:29.0Z,2,REGULAR,foul,personal,[],203095,,,1610612759,41,41,2022-01-11T01:26:33Z,2610000,,,0,,E. Fournier personal FOUL (2 PF),"[203095, 1630563]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Primo,1630563.0,
273,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,out,[],1629656,,,1610612759,41,41,2022-01-11T01:26:43Z,2630000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,41,41,2022-01-11T01:26:43Z,2640000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,out,[],204020,,,1610612759,41,41,2022-01-11T01:26:43Z,2650000,,,0,,SUB out: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,in,[],1629628,,,1610612759,41,41,2022-01-11T01:26:43Z,2660000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,in,[],1627854,,,1610612759,41,41,2022-01-11T01:26:43Z,2670000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M42.00S,2022-01-11T01:26:29.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,41,41,2022-01-11T01:26:43Z,2680000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M35.00S,2022-01-11T01:27:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629022,26.10052562417871,83.82352941176471,1610612759,41,41,2022-01-11T01:27:06Z,2690000,-169.0,193.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M33.00S,2022-01-11T01:27:04.0Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612759,41,41,2022-01-11T01:27:06Z,2700000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,279.0,2.0,1.0,1.0,,,,,,,,,,,
281,PT03M29.00S,2022-01-11T01:27:11.8Z,2,REGULAR,foul,personal,[],202692,,,1610612759,41,41,2022-01-11T01:27:18Z,2710000,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1629234]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Eubanks,1629234.0,
283,PT03M25.00S,2022-01-11T01:27:34.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,27.414586070959263,16.176470588235293,1610612759,41,41,2022-01-11T01:27:40Z,2730000,169.0,205.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M23.00S,2022-01-11T01:27:36.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,41,41,2022-01-11T01:27:40Z,2740000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,283.0,6.0,6.0,0.0,,,,,,,,,,,
285,PT03M07.00S,2022-01-11T01:27:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.52496714848883,52.450980392156865,1610612752,41,41,2022-01-11T01:30:07Z,2750000,12.0,102.0,1,right,MISS E. Fournier 10' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,10.31,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M05.00S,2022-01-11T01:27:54.4Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,41,41,2022-01-11T01:28:01Z,2760000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,285.0,7.0,6.0,1.0,,,,,,,,,,,
287,PT03M02.00S,2022-01-11T01:27:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,41,41,2022-01-11T01:27:56Z,2770000,0.0,0.0,1,right,MISS J. Randle tip Layup,[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M01.00S,2022-01-11T01:27:57.5Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,41,41,2022-01-11T01:27:57Z,2780000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:5),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,287.0,6.0,5.0,1.0,,,,,,,,,,,
289,PT02M56.00S,2022-01-11T01:28:02.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629234,5.863994743758213,51.470588235294116,1610612759,41,43,2022-01-11T01:28:07Z,2790000,-7.0,3.0,1,left,D. Eubanks cutting DUNK (4 PTS) (K. Bates-Diop 1 AST),"[1629234, 1628966]",1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,0.78,Made,4.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,,,
291,PT02M41.00S,2022-01-11T01:28:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612752,41,43,2022-01-11T01:28:25Z,2810000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Robinson 2 FT),"[1629022, 1629011]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Robinson,1629011.0,
294,PT02M41.00S,2022-01-11T01:28:33.1Z,2,REGULAR,substitution,out,[],1628966,,,1610612752,41,43,2022-01-11T01:28:51Z,2825000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M41.00S,2022-01-11T01:28:33.1Z,2,REGULAR,substitution,in,[],1629719,,,1610612752,41,43,2022-01-11T01:28:51Z,2827500,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M41.00S,2022-01-11T01:28:46.2Z,2,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,42,43,2022-01-11T01:28:46Z,2830000,,,0,,M. Robinson Free Throw 1 of 2 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
296,PT02M41.00S,2022-01-11T01:29:06.2Z,2,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,43,43,2022-01-11T01:29:06Z,2840000,,,0,,M. Robinson Free Throw 2 of 2 (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
297,PT02M32.00S,2022-01-11T01:29:14.6Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,43,43,2022-01-11T01:29:19Z,2850000,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 203095]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,3.0,Fournier,203095.0,,,,,,,,
298,PT02M32.00S,2022-01-11T01:29:14.6Z,2,REGULAR,steal,,[],203095,,,1610612752,43,43,2022-01-11T01:32:11Z,2860000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M27.00S,2022-01-11T01:29:18.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.64323258869908,48.77450980392157,1610612752,45,43,2022-01-11T01:29:23Z,2870000,-6.0,7.0,1,right,R. Barrett running DUNK (8 PTS) (E. Fournier 2 AST),"[1629628, 203095]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,0.95,Made,8.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
301,PT02M16.00S,2022-01-11T01:29:29.6Z,2,REGULAR,2pt,Jump Shot,[],1627854,14.011169513797633,78.18627450980392,1610612759,45,45,2022-01-11T01:29:33Z,2890000,-141.0,79.0,1,left,B. Forbes 16' Jump Shot (5 PTS) (L. Walker IV 2 AST),"[1627854, 1629022]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,16.16,Made,5.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,,
303,PT02M01.00S,2022-01-11T01:29:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.30026281208936,51.9607843137255,1610612752,47,45,2022-01-11T01:29:51Z,2910000,10.0,1.0,1,right,R. Barrett driving Layup (10 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.99,Made,10.0,,,,,,,,,,,,,,,,,,
304,PT01M47.00S,2022-01-11T01:29:59.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629719,15.719448094612352,44.11764705882353,1610612759,47,47,2022-01-11T01:30:03Z,2920000,29.0,95.0,1,left,D. Cacok 9' Hook (2 PTS) (D. Murray 4 AST),"[1629719, 1627749]",1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,9.97,Made,2.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,,
306,PT01M33.00S,2022-01-11T01:30:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,45.588235294117645,1610612752,49,47,2022-01-11T01:30:28Z,2940000,-22.0,15.0,1,right,R. Barrett driving finger roll Layup (12 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,2.65,Made,12.0,,,,,,,,,,,,,,,,,,
307,PT01M19.00S,2022-01-11T01:30:26.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629022,14.273981603153747,39.46078431372549,1610612759,49,47,2022-01-11T01:30:32Z,2950000,53.0,82.0,1,left,MISS L. Walker IV 9' Hook,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M15.00S,2022-01-11T01:30:30.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,49,47,2022-01-11T01:30:32Z,2960000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,307.0,2.0,2.0,0.0,,,,,,,,,,,
309,PT01M15.00S,2022-01-11T01:30:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612752,49,47,2022-01-11T01:30:59Z,2970000,,,0,,D. Murray shooting personal FOUL (2 PF) (Barrett 2 FT),"[1627749, 1629628]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Barrett,1629628.0,
312,PT01M15.00S,2022-01-11T01:30:46.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612752,49,47,2022-01-11T01:31:05Z,2985000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M15.00S,2022-01-11T01:30:46.8Z,2,REGULAR,substitution,in,[],1627751,,,1610612752,49,47,2022-01-11T01:31:05Z,2987500,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M15.00S,2022-01-11T01:31:00.1Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,50,47,2022-01-11T01:31:00Z,2990000,,,0,,R. Barrett Free Throw 1 of 2 (13 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
314,PT01M15.00S,2022-01-11T01:31:16.0Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,51,47,2022-01-11T01:31:16Z,3000000,,,0,,R. Barrett Free Throw 2 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
315,PT01M02.00S,2022-01-11T01:31:31.2Z,2,REGULAR,3pt,Jump Shot,[],1627854,3.892904073587385,97.54901960784314,1610612759,51,47,2022-01-11T01:31:37Z,3010000,-238.0,-16.0,1,left,MISS B. Forbes 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M00.00S,2022-01-11T01:31:33.0Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,51,47,2022-01-11T01:31:37Z,3020000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,315.0,6.0,2.0,4.0,,,,,,,,,,,
317,PT00M53.60S,2022-01-11T01:31:40.5Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,51,47,2022-01-11T01:31:45Z,3030000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1627749]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,,,
318,PT00M53.60S,2022-01-11T01:31:40.5Z,2,REGULAR,steal,,[],1627749,,,1610612759,51,47,2022-01-11T01:31:42Z,3040000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M51.10S,2022-01-11T01:31:44.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,5.995400788436268,50.98039215686274,1610612759,51,49,2022-01-11T01:31:48Z,3050000,-5.0,4.0,1,left,D. Murray running DUNK (14 PTS),[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,0.63,Made,14.0,,,,,,,,,,,,,,,,,,
320,PT00M41.90S,2022-01-11T01:31:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,84.44480946123521,50.0,1610612752,51,49,2022-01-11T01:35:00Z,3060000,0.0,94.0,1,right,MISS E. Fournier 9' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,9.37,Missed,,,,,,,,,,,,,,,,,,,
321,PT00M40.10S,2022-01-11T01:31:56.8Z,2,REGULAR,rebound,defensive,[],1629719,,,1610612759,51,49,2022-01-11T01:31:56Z,3070000,,,0,,D. Cacok REBOUND (Off:0 Def:3),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,,,
322,PT00M28.70S,2022-01-11T01:32:08.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,10.5946123521682,51.470588235294116,1610612759,51,49,2022-01-11T01:32:12Z,3080000,-7.0,47.0,1,left,MISS J. Poeltl Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,4.77,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M26.90S,2022-01-11T01:32:10.0Z,2,REGULAR,rebound,offensive,[],1629719,,,1610612759,51,49,2022-01-11T01:32:10Z,3090000,,,0,,D. Cacok REBOUND (Off:1 Def:3),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,322.0,4.0,3.0,1.0,,,,,,,,,,,
324,PT00M25.50S,2022-01-11T01:32:11.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629719,9.543363994743759,51.71568627450981,1610612759,51,49,2022-01-11T01:32:26Z,3100000,-9.0,37.0,1,left,MISS D. Cacok turnaround Hook - blocked,"[1629719, 1629011]",1610612759.0,SAS,turnaround,,,Cacok,D. Cacok,,,,,3.82,Missed,,,,,,,,,,,,Robinson,1629011.0,,,,,,
325,PT00M25.50S,2022-01-11T01:32:11.4Z,2,REGULAR,block,,[],1629011,,,1610612759,51,49,2022-01-11T01:32:13Z,3110000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M23.70S,2022-01-11T01:32:13.2Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,51,49,2022-01-11T01:32:16Z,3120000,,,0,,E. Fournier REBOUND (Off:1 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,324.0,4.0,3.0,1.0,,,,,,,,,,,
327,PT00M01.10S,2022-01-11T01:32:35.9Z,2,REGULAR,3pt,Jump Shot,[],203944,75.90341655716163,85.04901960784314,1610612752,51,49,2022-01-11T01:35:40Z,3130000,175.0,174.0,1,right,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M01.10S,2022-01-11T01:32:35.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,51,49,2022-01-11T01:32:42Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,
329,PT00M00.00S,2022-01-11T01:32:48.8Z,2,REGULAR,period,end,[],0,,,1610612752,51,49,2022-01-11T01:32:48Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-11T01:47:02.0Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612752,51,49,2022-01-11T01:47:56Z,3160000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-11T01:47:02.0Z,3,REGULAR,substitution,out,['startperiod'],1629719,,,1610612752,51,49,2022-01-11T01:47:56Z,3170000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-11T01:47:02.0Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612752,51,49,2022-01-11T01:47:56Z,3180000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-11T01:47:02.0Z,3,REGULAR,substitution,in,['startperiod'],1630563,,,1610612752,51,49,2022-01-11T01:47:56Z,3190000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-11T01:47:56.7Z,3,REGULAR,period,start,[],0,,,1610612759,51,49,2022-01-11T01:47:56Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M40.00S,2022-01-11T01:48:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,80.50262812089356,39.950980392156865,1610612759,51,49,2022-01-11T01:48:23Z,3210000,-50.0,131.0,1,right,MISS L. Walker IV 14' Jump Shot,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,14.01,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M38.00S,2022-01-11T01:48:18.7Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,51,49,2022-01-11T01:48:23Z,3220000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:5),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,335.0,7.0,5.0,2.0,,,,,,,,,,,
337,PT11M37.00S,2022-01-11T01:48:43.6Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612759,51,49,2022-01-11T01:48:43Z,3230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M28.00S,2022-01-11T01:49:01.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,92.9862023653088,44.85294117647059,1610612759,51,51,2022-01-11T01:50:16Z,3240000,-26.0,13.0,1,right,D. Murray driving floating bank Jump Shot (16 PTS),[1627749],1610612759.0,SAS,driving floating bank,,,Murray,D. Murray,,,,,2.9,Made,16.0,,,,,,,,,,,,,,,,,,
339,PT11M13.00S,2022-01-11T01:49:19.4Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612752,51,51,2022-01-11T01:49:32Z,3250000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Robinson 2 FT),"[1627751, 1629011]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Robinson,1629011.0,
341,PT11M13.00S,2022-01-11T01:49:44.2Z,3,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,52,51,2022-01-11T01:49:44Z,3270000,,,0,,M. Robinson Free Throw 1 of 2 (10 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
342,PT11M13.00S,2022-01-11T01:50:00.0Z,3,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,53,51,2022-01-11T01:50:00Z,3280000,,,0,,M. Robinson Free Throw 2 of 2 (11 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
343,PT10M56.00S,2022-01-11T01:50:18.5Z,3,REGULAR,2pt,Jump Shot,[],1630563,80.23981603153744,85.5392156862745,1610612759,53,53,2022-01-11T01:50:23Z,3290000,178.0,133.0,1,right,J. Primo 22' Jump Shot (7 PTS) (J. Poeltl 2 AST),"[1630563, 1627751]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,22.21,Made,7.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,,
345,PT10M38.00S,2022-01-11T01:50:35.7Z,3,REGULAR,3pt,Jump Shot,[],203944,28.07161629434954,21.813725490196077,1610612752,53,53,2022-01-11T01:50:41Z,3310000,141.0,211.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M36.00S,2022-01-11T01:50:37.7Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,53,53,2022-01-11T01:50:41Z,3320000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,345.0,2.0,2.0,0.0,,,,,,,,,,,
347,PT10M31.00S,2022-01-11T01:50:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630563,94.1688567674113,51.225490196078425,1610612759,53,53,2022-01-11T01:50:50Z,3330000,6.0,2.0,1,right,MISS J. Primo driving Layup,[1630563],1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M29.00S,2022-01-11T01:50:45.6Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,53,53,2022-01-11T01:50:50Z,3340000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,,
349,PT10M18.00S,2022-01-11T01:50:56.1Z,3,REGULAR,2pt,Jump Shot,[],1629628,22.683968462549277,45.09803921568628,1610612752,55,53,2022-01-11T01:51:00Z,3350000,25.0,161.0,1,left,R. Barrett 16' pullup Jump Shot (16 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,16.26,Made,16.0,,,,,,,,,,,,,,,,,,
350,PT09M56.00S,2022-01-11T01:51:18.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,91.80354796320631,49.50980392156863,1610612759,55,55,2022-01-11T01:51:23Z,3360000,-2.0,25.0,1,right,J. Poeltl Hook (10 PTS) (J. Primo 3 AST),"[1627751, 1630563]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,2.46,Made,10.0,J. Primo,1630563.0,3.0,,,,,,,,,,,,,,,
352,PT09M35.00S,2022-01-11T01:51:43.4Z,3,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612752,55,55,2022-01-11T01:51:50Z,3380000,,,0,,D. Murray shooting personal FOUL (3 PF) (Burks 2 FT),"[1627749, 202692]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Burks,202692.0,
355,PT09M35.00S,2022-01-11T01:51:53.2Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,55,55,2022-01-11T01:52:18Z,3395000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M35.00S,2022-01-11T01:51:53.2Z,3,REGULAR,substitution,in,[],201959,,,1610612752,55,55,2022-01-11T01:52:18Z,3397500,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M35.00S,2022-01-11T01:52:03.1Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,56,55,2022-01-11T01:52:03Z,3400000,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
357,PT09M35.00S,2022-01-11T01:52:24.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,56,55,2022-01-11T01:52:30Z,3410000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,1198.0,,,,,
358,PT09M35.00S,2022-01-11T01:52:32.2Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,57,55,2022-01-11T01:52:32Z,3420000,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
