actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
368,PT08M50.00S,2021-12-03T02:01:13.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,65,74,2021-12-03T02:01:14Z,3620000,,,0,,J. Randle REBOUND (Off:4 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,366.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
369,PT08M46.00S,2021-12-03T02:01:27.2Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,65,74,2021-12-03T02:01:38Z,3630000,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 201942]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,1627541.0,,,,3.0,0.0,DeRozan,201942.0,,,
371,PT08M46.00S,2021-12-03T02:01:27.2Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,65,74,2021-12-03T02:01:27Z,3650000,,,0,,J. Randle offensive foul TURNOVER (5 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,1627541.0,5.0,,,,,,,,,
372,PT08M38.00S,2021-12-03T02:01:47.2Z,3,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,65,74,2021-12-03T02:01:52Z,3660000,,,0,,D. DeRozan lost ball out-of-bounds TURNOVER (2 TO),[201942],1610612741.0,CHI,lost ball,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1627541.0,2.0,,,,,,,,,
373,PT08M24.00S,2021-12-03T02:02:07.5Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,65,74,2021-12-03T02:02:11Z,3670000,,,0,,J. Randle traveling TURNOVER (6 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,1627541.0,6.0,,,,,,,,,
374,PT08M04.00S,2021-12-03T02:02:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,7.178055190538765,50.0,1610612741,65,74,2021-12-03T02:02:51Z,3680000,0.0,15.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1629011]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.5,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,,
375,PT08M04.00S,2021-12-03T02:02:39.0Z,3,REGULAR,block,,[],1629011,,,1610612741,65,74,2021-12-03T02:02:41Z,3690000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M02.00S,2021-12-03T02:02:41.0Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,65,74,2021-12-03T02:02:51Z,3700000,,,0,,A. Burks REBOUND (Off:2 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,374.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
377,PT07M56.00S,2021-12-03T02:02:46.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,94.82588699080158,47.549019607843135,1610612752,67,74,2021-12-03T02:02:57Z,3710000,-12.0,-4.0,1,right,J. Randle DUNK (21 PTS) (I. Quickley 2 AST),"[203944, 1630193]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.29,Made,,,,,21.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,
379,PT07M37.00S,2021-12-03T02:03:12.5Z,3,REGULAR,3pt,Jump Shot,[],203897,26.62614980289093,85.29411764705883,1610612741,67,77,2021-12-03T02:03:16Z,3730000,-176.0,198.0,1,left,Z. LaVine 26' 3PT  (21 PTS) (L. Ball 3 AST),"[203897, 1628366]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.51,Made,,,,,21.0,L. Ball,1628366.0,3.0,,,,,,,,,,,
381,PT07M12.00S,2021-12-03T02:03:36.7Z,3,REGULAR,3pt,Jump Shot,[],203095,90.3580814717477,3.9215686274509802,1610612752,70,77,2021-12-03T02:03:41Z,3750000,-230.0,38.0,1,right,E. Fournier 3PT  (13 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.35,Made,,,,,13.0,,,,,,,,,,,,,,
382,PT06M58.00S,2021-12-03T02:03:50.5Z,3,REGULAR,3pt,Jump Shot,[],1628366,3.630091984231275,98.2843137254902,1610612741,70,77,2021-12-03T02:03:56Z,3760000,-241.0,-18.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M53.00S,2021-12-03T02:03:55.3Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,70,77,2021-12-03T02:03:55Z,3770000,,,0,,J. Green REBOUND (Off:3 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,382.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
384,PT06M50.00S,2021-12-03T02:03:58.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,3.235873850197109,96.56862745098039,1610612741,70,77,2021-12-03T02:04:02Z,3780000,-233.0,-22.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
385,PT06M47.00S,2021-12-03T02:04:01.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,70,77,2021-12-03T02:04:02Z,3790000,,,0,,J. Randle REBOUND (Off:4 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,384.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
386,PT06M36.00S,2021-12-03T02:04:16.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,70,77,2021-12-03T02:04:16Z,3800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M34.00S,2021-12-03T02:04:36.4Z,3,REGULAR,3pt,Jump Shot,[],203095,92.59198423127464,97.79411764705883,1610612752,70,77,2021-12-03T02:04:41Z,3810000,239.0,17.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.96,Missed,,,,,,,,,,,,,,,,,,,
388,PT06M30.00S,2021-12-03T02:04:40.4Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,70,77,2021-12-03T02:04:41Z,3820000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,387.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
389,PT06M27.00S,2021-12-03T02:04:43.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629750,6.652431011826544,51.470588235294116,1610612741,70,79,2021-12-03T02:06:42Z,3830000,-7.0,10.0,1,left,J. Green running DUNK (4 PTS) (L. Ball 4 AST),"[1629750, 1628366]",1610612741.0,CHI,running,,,Green,J. Green,,,,,1.24,Made,,,,,4.0,L. Ball,1628366.0,4.0,,,,,,,,,,,
391,PT06M21.00S,2021-12-03T02:04:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,71.04139290407359,22.54901960784314,1610612752,73,79,2021-12-03T02:07:32Z,3850000,-137.0,220.0,1,right,I. Quickley 25' 3PT pullup (8 PTS) (J. Randle 5 AST),"[1630193, 203944]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.91,Made,,,,,8.0,J. Randle,203944.0,5.0,,,,,,,,,,,
393,PT06M11.00S,2021-12-03T02:04:59.8Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,73,79,2021-12-03T02:05:04Z,3870000,,,0,,Z. LaVine lost ball TURNOVER (3 TO),"[203897, 203095]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,3.0,,,,,,,Fournier,203095.0,
394,PT06M11.00S,2021-12-03T02:04:59.8Z,3,REGULAR,steal,,[],203095,,,1610612752,73,79,2021-12-03T02:05:01Z,3880000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M06.00S,2021-12-03T02:05:05.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,74.72076215505913,84.31372549019608,1610612752,76,79,2021-12-03T02:05:11Z,3890000,172.0,185.0,1,right,I. Quickley 25' 3PT  (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.24,Made,,,,,11.0,,,,,,,,,,,,,,
396,PT06M04.00S,2021-12-03T02:05:11.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,76,79,2021-12-03T02:05:11Z,3900000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M44.00S,2021-12-03T02:08:26.5Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,76,79,2021-12-03T02:08:29Z,3910000,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 203095]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,2.0,,,,,,,Fournier,203095.0,
398,PT05M44.00S,2021-12-03T02:08:26.5Z,3,REGULAR,steal,,[],203095,,,1610612752,76,79,2021-12-03T02:08:28Z,3920000,,,0,,E. Fournier STEAL (3 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M41.00S,2021-12-03T02:08:33.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,91.93495400788436,47.549019607843135,1610612752,76,79,2021-12-03T02:08:39Z,3930000,-12.0,23.0,1,right,MISS E. Fournier driving Layup - blocked,"[203095, 1628366]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,2.63,Missed,,,,,,,,,,,Ball,1628366.0,,,,,,,
400,PT05M41.00S,2021-12-03T02:08:33.0Z,3,REGULAR,block,,[],1628366,,,1610612752,76,79,2021-12-03T02:08:48Z,3940000,,,0,,L. Ball BLOCK (2 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M41.00S,2021-12-03T02:08:33.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,76,79,2021-12-03T02:08:39Z,3950000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,
402,PT05M41.00S,2021-12-03T02:08:39.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,76,79,2021-12-03T02:08:39Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M29.00S,2021-12-03T02:08:58.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,13.61695137976347,48.03921568627451,1610612741,76,79,2021-12-03T02:09:02Z,3970000,10.0,75.0,1,left,MISS L. Ball 7' floating Shot,[1628366],1610612741.0,CHI,floating,,,Ball,L. Ball,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M27.00S,2021-12-03T02:09:00.2Z,3,REGULAR,rebound,offensive,[],1628366,,,1610612741,76,79,2021-12-03T02:09:00Z,3980000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
405,PT05M25.00S,2021-12-03T02:09:02.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,14.536793692509855,60.049019607843135,1610612741,76,79,2021-12-03T02:09:15Z,3990000,-50.0,84.0,1,left,MISS D. DeRozan 9' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,9.79,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M22.00S,2021-12-03T02:09:05.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,76,79,2021-12-03T02:09:08Z,4000000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
416,PT05M13.00S,2021-12-03T02:09:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,91.80354796320631,49.26470588235294,1610612752,76,79,2021-12-03T02:10:34Z,4005000,-4.0,25.0,1,right,MISS A. Burks floating Shot,[202692],1610612752.0,NYK,floating,,,Burks,A. Burks,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M12.00S,2021-12-03T02:09:10.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,76,79,2021-12-03T02:10:34Z,4007500,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,416.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
407,PT05M12.00S,2021-12-03T02:09:15.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,93.77463863337714,51.225490196078425,1610612752,78,79,2021-12-03T02:10:44Z,4010000,6.0,6.0,1,right,M. Robinson putback DUNK (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.86,Made,,,,,4.0,,,,,,,,,,,,,,
409,PT04M58.00S,2021-12-03T02:09:29.0Z,3,REGULAR,3pt,Jump Shot,[],202696,32.802233902759525,49.26470588235294,1610612741,78,82,2021-12-03T02:09:34Z,4030000,4.0,256.0,1,left,N. Vucevic 25' 3PT  (21 PTS) (L. Ball 5 AST),"[202696, 1628366]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.58,Made,,,,,21.0,L. Ball,1628366.0,5.0,,,,,,,,,,,
411,PT04M35.00S,2021-12-03T02:09:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.43166885676742,47.549019607843135,1610612752,78,82,2021-12-03T02:10:01Z,4050000,-12.0,0.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
412,PT04M33.00S,2021-12-03T02:09:55.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,78,82,2021-12-03T02:10:01Z,4060000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,411.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
413,PT04M32.00S,2021-12-03T02:09:58.9Z,3,REGULAR,foul,personal,[],1630193,,,1610612741,78,82,2021-12-03T02:10:05Z,4070000,,,0,,I. Quickley take personal FOUL (3 PF),"[1630193, 203897]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,,202049.0,,,,3.0,0.0,LaVine,203897.0,,,
418,PT04M32.00S,2021-12-03T02:10:07.1Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,78,82,2021-12-03T02:11:35Z,4085000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M32.00S,2021-12-03T02:10:07.1Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,78,82,2021-12-03T02:11:35Z,4087500,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M32.00S,2021-12-03T02:10:15.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612741,78,82,2021-12-03T02:11:13Z,4090000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,Common Foul Upheld
420,PT04M19.00S,2021-12-03T02:11:42.2Z,3,REGULAR,3pt,Jump Shot,[],1627936,11.12023653088042,97.79411764705883,1610612741,78,82,2021-12-03T02:11:54Z,4100000,-239.0,52.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M15.00S,2021-12-03T02:11:46.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,78,82,2021-12-03T02:11:54Z,4110000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,420.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
422,PT04M10.00S,2021-12-03T02:11:50.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,81.2910643889619,7.107843137254902,1610612752,78,82,2021-12-03T02:12:21Z,4120000,-214.0,123.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
423,PT04M07.00S,2021-12-03T02:11:53.4Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,78,82,2021-12-03T02:12:21Z,4130000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
427,PT04M04.00S,2021-12-03T02:12:44.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612741,78,82,2021-12-03T02:13:51Z,4170000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M04.00S,2021-12-03T02:12:49.9Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612741,78,82,2021-12-03T02:13:35Z,4180000,,,0,,,[],1610612752.0,NYK,overturned,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,No Foul on E. Fournier
429,PT03M58.00S,2021-12-03T02:14:08.3Z,3,REGULAR,jumpball,recovered,[],202692,,,1610612752,78,82,2021-12-03T02:14:08Z,4190000,,,0,,Jump Ball M. Robinson vs. N. Vucevic: Tip to A. Burks,"[202692, 1629011, 202696]",1610612752.0,NYK,challenge,A. Burks,202692.0,Burks,A. Burks,Robinson,1629011.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,
432,PT03M42.00S,2021-12-03T02:14:23.9Z,3,REGULAR,3pt,Jump Shot,[],203095,78.13731931668858,10.294117647058822,1610612752,78,82,2021-12-03T02:14:28Z,4220000,-199.0,153.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
433,PT03M39.00S,2021-12-03T02:14:26.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,78,82,2021-12-03T02:14:28Z,4230000,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,432.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
434,PT03M33.00S,2021-12-03T02:14:34.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,24.129434954007884,12.009803921568627,1610612741,78,85,2021-12-03T02:14:37Z,4240000,190.0,174.0,1,left,L. Ball 25' 3PT  (6 PTS) (Z. LaVine 4 AST),"[1628366, 203897]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.78,Made,,,,,6.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,
436,PT03M25.00S,2021-12-03T02:14:44.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,78,85,2021-12-03T02:14:44Z,4260000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M25.00S,2021-12-03T02:14:45.0Z,3,REGULAR,substitution,out,[],202692,,,1610612752,78,85,2021-12-03T02:16:02Z,4270000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M25.00S,2021-12-03T02:14:45.0Z,3,REGULAR,substitution,out,[],201942,,,1610612752,78,85,2021-12-03T02:16:02Z,4280000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M25.00S,2021-12-03T02:14:45.0Z,3,REGULAR,substitution,in,[],201565,,,1610612752,78,85,2021-12-03T02:16:02Z,4290000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M25.00S,2021-12-03T02:14:45.0Z,3,REGULAR,substitution,in,[],1629750,,,1610612752,78,85,2021-12-03T02:16:02Z,4300000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M16.00S,2021-12-03T02:16:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201565,92.9862023653088,59.068627450980394,1610612752,78,85,2021-12-03T02:16:24Z,4310000,45.0,13.0,1,right,MISS D. Rose driving Layup - blocked,"[201565, 203897]",1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,4.72,Missed,,,,,,,,,,,LaVine,203897.0,,,,,,,
442,PT03M16.00S,2021-12-03T02:16:18.6Z,3,REGULAR,block,,[],203897,,,1610612752,78,85,2021-12-03T02:16:20Z,4320000,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M13.00S,2021-12-03T02:16:21.6Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,78,85,2021-12-03T02:16:24Z,4330000,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,441.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
444,PT02M55.00S,2021-12-03T02:16:39.3Z,3,REGULAR,2pt,Jump Shot,[],202696,9.149145860709593,73.2843137254902,1610612741,78,85,2021-12-03T02:16:43Z,4340000,-116.0,34.0,1,left,MISS N. Vucevic 12' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
445,PT02M52.00S,2021-12-03T02:16:42.3Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,78,85,2021-12-03T02:20:05Z,4350000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,444.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
446,PT02M26.00S,2021-12-03T02:17:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,86.81011826544021,45.09803921568628,1610612752,78,85,2021-12-03T02:17:13Z,4360000,-25.0,71.0,1,right,MISS I. Quickley 7' driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M25.00S,2021-12-03T02:17:09.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,78,85,2021-12-03T02:17:09Z,4370000,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,446.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
448,PT02M14.00S,2021-12-03T02:17:20.2Z,3,REGULAR,3pt,Jump Shot,[],203897,31.750985545335087,29.901960784313726,1610612741,78,85,2021-12-03T02:17:29Z,4380000,100.0,246.0,1,left,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
449,PT02M12.00S,2021-12-03T02:17:22.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,78,85,2021-12-03T02:17:22Z,4390000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,448.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
450,PT02M11.00S,2021-12-03T02:17:29.3Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612752,78,85,2021-12-03T02:17:29Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M01.00S,2021-12-03T02:17:45.5Z,3,REGULAR,3pt,Jump Shot,[],203095,77.34888304862024,12.5,1610612752,81,85,2021-12-03T02:17:54Z,4410000,-188.0,160.0,1,right,E. Fournier 24' 3PT step back (16 PTS) (J. Randle 6 AST),"[203095, 203944]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,24.67,Made,,,,,16.0,J. Randle,203944.0,6.0,,,,,,,,,,,
452,PT01M45.00S,2021-12-03T02:18:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,7.5722733245729295,51.9607843137255,1610612741,81,85,2021-12-03T02:18:10Z,4420000,-10.0,19.0,1,left,MISS L. Ball driving Layup - blocked,"[1628366, 201565]",1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,2.11,Missed,,,,,,,,,,,Rose,201565.0,,,,,,,
453,PT01M45.00S,2021-12-03T02:18:03.3Z,3,REGULAR,block,,[],201565,,,1610612741,81,85,2021-12-03T02:18:06Z,4430000,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M45.00S,2021-12-03T02:18:03.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,81,85,2021-12-03T02:18:10Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,,
456,PT01M45.00S,2021-12-03T02:18:08.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,81,85,2021-12-03T02:18:08Z,4450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,out,[],1629011,,,1610612741,81,85,2021-12-03T02:18:25Z,4460000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,out,[],203897,,,1610612741,81,85,2021-12-03T02:18:25Z,4470000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M45.00S,2021-12-03T02:18:08.6Z,3,REGULAR,substitution,out,[],202696,,,1610612741,81,85,2021-12-03T02:18:25Z,4480000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
