actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
178,PT11M10.00S,2021-12-25T17:39:12.5Z,2,REGULAR,2pt,Jump Shot,[],203476,94.00459921156373,28.92156862745098,1610612737,30,23,2021-12-25T17:39:23Z,1690000,-105.0,4.0,1,right,MISS G. Dieng 10' fadeaway Shot,[203476],1610612737.0,ATL,fadeaway,,,Dieng,G. Dieng,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,,
179,PT11M08.00S,2021-12-25T17:39:14.5Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,30,23,2021-12-25T17:39:23Z,1700000,,,0,,K. Walker REBOUND (Off:1 Def:4),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,178.0,5.0,4.0,1.0,,,,,,,,,,,
180,PT11M02.00S,2021-12-25T17:39:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629628,23.04533508541394,11.029411764705884,1610612752,30,23,2021-12-25T17:39:28Z,1710000,195.0,164.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M02.00S,2021-12-25T17:39:20.5Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,30,23,2021-12-25T17:39:28Z,1720000,,,0,,G. Dieng REBOUND (Off:0 Def:3),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,,,,
183,PT10M46.00S,2021-12-25T17:39:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,94.79303547963207,44.607843137254896,1610612737,30,25,2021-12-25T17:39:47Z,1740000,-27.0,-4.0,1,right,S. Mays driving reverse Layup (5 PTS) (G. Dieng 5 AST),"[1630219, 203476]",1610612737.0,ATL,driving reverse,,,Mays,S. Mays,,,,,2.72,Made,5.0,G. Dieng,203476.0,5.0,,,,,,,,,,,,,,,
185,PT10M30.00S,2021-12-25T17:39:51.9Z,2,REGULAR,3pt,Jump Shot,[],202689,26.461892247043366,17.64705882352942,1610612752,33,25,2021-12-25T17:39:57Z,1760000,162.0,196.0,1,left,K. Walker 25' 3PT  (8 PTS) (O. Toppin 1 AST),"[202689, 1630167]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.43,Made,8.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,,
187,PT10M09.00S,2021-12-25T17:40:12.7Z,2,REGULAR,2pt,Jump Shot,[],1630219,82.9664914586071,74.75490196078431,1610612737,33,27,2021-12-25T17:40:19Z,1780000,124.0,108.0,1,right,S. Mays 16' pullup Jump Shot (7 PTS),[1630219],1610612737.0,ATL,pullup,,,Mays,S. Mays,,,,,16.4,Made,7.0,,,,,,,,,,,,,,,,,,
188,PT09M58.00S,2021-12-25T17:40:27.6Z,2,REGULAR,foul,personal,[],1630219,,,1610612752,33,27,2021-12-25T17:40:32Z,1790000,,,0,,S. Mays personal FOUL (1 PF),"[1630219, 202689]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,200833.0,1.0,0.0,Walker,202689.0,,,,,,
190,PT09M50.00S,2021-12-25T17:40:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.408015768725363,42.892156862745104,1610612752,35,27,2021-12-25T17:40:58Z,1810000,36.0,17.0,1,left,A. Burks driving Layup (2 PTS) (R. Barrett 3 AST),"[202692, 1629628]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,3.94,Made,2.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,,
192,PT09M35.00S,2021-12-25T17:41:05.6Z,2,REGULAR,3pt,Jump Shot,[],203476,77.57884362680683,9.068627450980387,1610612737,35,30,2021-12-25T17:41:10Z,1830000,-205.0,158.0,1,right,G. Dieng 25' 3PT  (3 PTS) (L. Stephenson 1 AST),"[203476, 202362]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,25.88,Made,3.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,,
194,PT09M16.00S,2021-12-25T17:41:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.962549277266746,53.18627450980392,1610612752,35,30,2021-12-25T17:41:30Z,1850000,-16.0,4.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M13.00S,2021-12-25T17:41:28.2Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,35,30,2021-12-25T17:41:30Z,1860000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,,
196,PT09M13.00S,2021-12-25T17:41:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,5.590000152587891,50.0,1610612752,37,30,2021-12-25T17:41:28Z,1870000,0.0,0.0,1,left,T. Gibson tip Layup (2 PTS),[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
197,PT08M50.00S,2021-12-25T17:41:51.2Z,2,REGULAR,3pt,Jump Shot,[],203992,80.86399474375821,91.17647058823529,1610612737,37,30,2021-12-25T17:41:55Z,1880000,206.0,127.0,1,right,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M48.00S,2021-12-25T17:41:53.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,37,30,2021-12-25T17:41:55Z,1890000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,
199,PT08M44.00S,2021-12-25T17:41:59.5Z,2,REGULAR,foul,personal,['2freethrow'],202362,,,1610612752,37,30,2021-12-25T17:42:05Z,1900000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Toppin 2 FT),"[202362, 1630167]",1610612737.0,ATL,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,2530.0,1.0,0.0,Toppin,1630167.0,,,,,,
202,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,out,[],201959,,,1610612752,37,30,2021-12-25T17:42:54Z,1915000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,out,[],1630552,,,1610612752,37,30,2021-12-25T17:42:54Z,1917500,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,out,[],203476,,,1610612752,37,30,2021-12-25T17:42:54Z,1918750,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,out,[],203992,,,1610612752,37,30,2021-12-25T17:42:54Z,1919375,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,37,30,2021-12-25T17:42:54Z,1919687,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,in,[],203991,,,1610612752,37,30,2021-12-25T17:42:54Z,1919843,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612752,37,30,2021-12-25T17:42:54Z,1919921,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M44.00S,2021-12-25T17:42:17.2Z,2,REGULAR,substitution,in,[],1629629,,,1610612752,37,30,2021-12-25T17:42:54Z,1919960,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M44.00S,2021-12-25T17:42:34.9Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,38,30,2021-12-25T17:42:34Z,1920000,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2021-12-25T17:43:01.3Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,39,30,2021-12-25T17:43:01Z,1930000,,,0,,O. Toppin Free Throw 2 of 2 (2 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
211,PT08M25.00S,2021-12-25T17:43:23.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,93.74178712220763,42.15686274509803,1610612737,39,30,2021-12-25T18:05:50Z,1940000,-39.0,6.0,1,right,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M23.00S,2021-12-25T17:43:25.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,39,30,2021-12-25T18:05:50Z,1950000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,
219,PT08M23.00S,2021-12-25T17:43:37.3Z,2,REGULAR,substitution,out,[],1630219,,,1610612737,39,30,2021-12-25T17:44:17Z,1955000,,,0,,SUB out: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M23.00S,2021-12-25T17:43:37.3Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,39,30,2021-12-25T17:44:17Z,1957500,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M23.00S,2021-12-25T17:43:50.9Z,2,REGULAR,jumpball,recovered,[],1629629,,,1610612737,39,30,2021-12-25T17:51:12Z,1960000,,,0,,Jump Ball C. Capela vs. M. Robinson: Tip to C. Reddish,"[1629629, 203991, 1629011]",1610612737.0,ATL,heldball,C. Reddish,1629629.0,Reddish,C. Reddish,Capela,203991.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,
216,PT08M16.00S,2021-12-25T17:43:55.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629629,72.45400788436268,19.117647058823522,1610612737,39,33,2021-12-25T17:44:06Z,1990000,-154.0,206.0,1,right,C. Reddish 25' 3PT pullup (5 PTS),[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,25.78,Made,5.0,,,,,,,,,,,,,,,,,,
217,PT07M58.00S,2021-12-25T17:44:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.408015768725363,52.94117647058824,1610612752,39,33,2021-12-25T17:53:01Z,2000000,-15.0,17.0,1,left,MISS O. Toppin driving Layup,[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
218,PT07M58.00S,2021-12-25T17:44:12.6Z,2,REGULAR,rebound,offensive,[],202689,,,1610612752,39,33,2021-12-25T17:44:52Z,2010000,,,0,,K. Walker REBOUND (Off:2 Def:4),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,217.0,6.0,4.0,2.0,,,,,,,,,,,
221,PT07M53.00S,2021-12-25T17:44:17.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,6.8823915900131425,53.431372549019606,1610612752,41,33,2021-12-25T17:55:12Z,2020000,-17.0,12.0,1,left,O. Toppin alley-oop DUNK (4 PTS) (K. Walker 4 AST),"[1630167, 202689]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,2.11,Made,4.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,,
224,PT07M37.00S,2021-12-25T17:44:33.7Z,2,REGULAR,3pt,Jump Shot,[],1626153,75.21353482260184,83.82352941176471,1610612737,41,36,2021-12-25T17:44:59Z,2050000,169.0,180.0,1,right,D. Wright 24' 3PT  (11 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,24.73,Made,11.0,,,,,,,,,,,,,,,,,,
226,PT07M26.00S,2021-12-25T17:44:51.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,41,36,2021-12-25T17:44:51Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M26.00S,2021-12-25T17:44:51.6Z,2,REGULAR,substitution,out,[],1629628,,,1610612752,41,36,2021-12-25T17:45:04Z,2080000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M26.00S,2021-12-25T17:44:51.6Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,41,36,2021-12-25T17:45:04Z,2090000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M17.00S,2021-12-25T17:45:12.5Z,2,REGULAR,3pt,Jump Shot,[],202689,27.644546649145866,20.34313725490196,1610612752,41,36,2021-12-25T17:45:17Z,2100000,148.0,207.0,1,left,MISS K. Walker 25' pullup 3PT - blocked,"[202689, 203991]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.5,Missed,,,,,,,,,,,,,,,Capela,203991.0,,,
230,PT07M17.00S,2021-12-25T17:45:12.5Z,2,REGULAR,block,,[],203991,,,1610612752,41,36,2021-12-25T17:45:15Z,2110000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M14.00S,2021-12-25T17:45:15.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,41,36,2021-12-25T17:45:17Z,2120000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,
232,PT07M11.00S,2021-12-25T17:45:20.7Z,2,REGULAR,violation,kicked ball,[],1629011,,,1610612737,41,36,2021-12-25T17:45:39Z,2130000,,,0,,M. Robinson kicked ball VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,
233,PT07M11.00S,2021-12-25T17:46:04.3Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612737,41,36,2021-12-25T17:46:12Z,2140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M59.00S,2021-12-25T17:47:04.6Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612737,41,36,2021-12-25T17:47:09Z,2150000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1629656]",1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1.0,,,Grimes,1629656.0,
236,PT06M59.00S,2021-12-25T17:47:04.6Z,2,REGULAR,steal,,[],1629656,,,1610612752,41,36,2021-12-25T17:47:06Z,2160000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M53.00S,2021-12-25T17:47:14.4Z,2,REGULAR,foul,personal,[],1628381,,,1610612752,41,36,2021-12-25T17:47:21Z,2170000,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1630167]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,200833.0,1.0,0.0,Toppin,1630167.0,,,,,,
239,PT06M53.00S,2021-12-25T17:47:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,41,36,2021-12-25T17:47:23Z,2190000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M53.00S,2021-12-25T17:47:23.4Z,2,REGULAR,substitution,out,[],202362,,,1610612752,41,36,2021-12-25T17:49:52Z,2200000,,,0,,SUB out: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M53.00S,2021-12-25T17:47:23.4Z,2,REGULAR,substitution,in,[],203992,,,1610612752,41,36,2021-12-25T17:49:52Z,2210000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M44.00S,2021-12-25T17:50:57.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,8.722076215505908,95.34313725490196,1610612752,44,36,2021-12-25T17:51:02Z,2220000,-227.0,29.0,1,left,O. Toppin 3PT  (7 PTS) (K. Walker 5 AST),"[1630167, 202689]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.86,Made,7.0,K. Walker,202689.0,5.0,,,,,,,,,,,,,,,
244,PT06M22.00S,2021-12-25T17:51:18.3Z,2,REGULAR,3pt,Jump Shot,[],203992,70.87713534822602,24.509803921568633,1610612737,44,36,2021-12-25T17:51:24Z,2240000,-127.0,221.0,1,right,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M21.00S,2021-12-25T17:51:19.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,44,36,2021-12-25T17:51:24Z,2250000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,
246,PT06M06.00S,2021-12-25T17:51:35.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.568331143232584,49.26470588235294,1610612752,46,36,2021-12-25T17:51:41Z,2260000,4.0,0.0,1,left,O. Toppin cutting DUNK (9 PTS),[1630167],1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,0.37,Made,9.0,,,,,,,,,,,,,,,,,,
247,PT05M51.00S,2021-12-25T17:51:51.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629629,95.58147174770039,47.05882352941176,1610612737,46,38,2021-12-25T17:51:59Z,2270000,-15.0,-11.0,1,right,C. Reddish driving DUNK (7 PTS) (C. Capela 1 AST),"[1629629, 203991]",1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,1.84,Made,7.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,,
248,PT05M38.00S,2021-12-25T17:52:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630167,26.19908015768725,82.35294117647058,1610612752,46,38,2021-12-25T17:52:09Z,2280000,-162.0,194.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M35.00S,2021-12-25T17:52:06.3Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612737,46,38,2021-12-25T17:52:09Z,2290000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,,,
250,PT05M29.00S,2021-12-25T17:52:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,94.3988173455979,49.754901960784316,1610612737,46,40,2021-12-25T17:52:23Z,2300000,-1.0,0.0,1,right,C. Reddish driving reverse Layup (9 PTS),[1629629],1610612737.0,ATL,driving reverse,,,Reddish,C. Reddish,,,,,0.12,Made,9.0,,,,,,,,,,,,,,,,,,
251,PT05M29.00S,2021-12-25T17:52:19.4Z,2,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612737,46,40,2021-12-25T17:52:26Z,2310000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Reddish 1 FT),"[1629011, 1629629]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,2530.0,1.0,0.0,Reddish,1629629.0,,,,,,
253,PT05M29.00S,2021-12-25T17:52:19.4Z,2,REGULAR,substitution,out,[],1630167,,,1610612737,46,40,2021-12-25T17:52:32Z,2330000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M29.00S,2021-12-25T17:52:19.4Z,2,REGULAR,substitution,in,[],203944,,,1610612737,46,40,2021-12-25T17:52:32Z,2340000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M29.00S,2021-12-25T17:52:43.7Z,2,REGULAR,freethrow,1 of 1,[],1629629,,,1610612737,46,41,2021-12-25T17:52:43Z,2350000,,,0,,C. Reddish Free Throw 1 of 1 (10 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
256,PT05M09.00S,2021-12-25T17:53:07.7Z,2,REGULAR,3pt,Jump Shot,[],202692,30.009855453350852,25.0,1610612752,46,41,2021-12-25T17:53:12Z,2360000,125.0,230.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2021-12-25T17:53:10.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,46,41,2021-12-25T17:53:12Z,2370000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,256.0,4.0,2.0,2.0,,,,,,,,,,,
258,PT04M58.00S,2021-12-25T17:53:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,46,41,2021-12-25T17:53:27Z,2380000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Capela 2 FT),"[1629011, 203991]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Capela,203991.0,,,,,,
262,PT04M58.00S,2021-12-25T17:53:33.0Z,2,REGULAR,substitution,out,[],202692,,,1610612737,46,41,2021-12-25T17:53:50Z,2395000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M58.00S,2021-12-25T17:53:33.0Z,2,REGULAR,substitution,in,[],203095,,,1610612737,46,41,2021-12-25T17:53:50Z,2397500,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M58.00S,2021-12-25T17:53:44.4Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,46,41,2021-12-25T17:54:03Z,2400000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M58.00S,2021-12-25T17:53:44.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,46,41,2021-12-25T17:54:03Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,
264,PT04M58.00S,2021-12-25T17:53:44.4Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,46,41,2021-12-25T17:54:03Z,2420000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M56.00S,2021-12-25T17:53:46.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,46,41,2021-12-25T17:54:03Z,2430000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,264.0,7.0,7.0,0.0,,,,,,,,,,,
267,PT04M48.00S,2021-12-25T17:54:11.4Z,2,REGULAR,2pt,Jump Shot,[],203944,27.644546649145866,52.69607843137255,1610612752,48,41,2021-12-25T18:04:19Z,2450000,-13.0,207.0,1,left,J. Randle 20' pullup Jump Shot (11 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,20.78,Made,11.0,,,,,,,,,,,,,,,,,,
268,PT04M34.00S,2021-12-25T17:54:24.5Z,2,REGULAR,3pt,Jump Shot,[],1629629,67.9862023653088,47.79411764705882,1610612737,48,41,2021-12-25T17:54:29Z,2460000,-11.0,248.0,1,right,MISS C. Reddish 24' pullup 3PT,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M32.00S,2021-12-25T17:54:26.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,48,41,2021-12-25T17:54:29Z,2470000,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,268.0,8.0,8.0,0.0,,,,,,,,,,,
270,PT04M22.00S,2021-12-25T17:54:36.5Z,2,REGULAR,3pt,Jump Shot,[],1629656,31.586727989487514,72.79411764705883,1610612752,48,41,2021-12-25T17:54:40Z,2480000,-114.0,244.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
271,PT04M20.00S,2021-12-25T17:54:38.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,48,41,2021-12-25T17:54:40Z,2490000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,270.0,5.0,3.0,2.0,,,,,,,,,,,
