actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
279,PT04M22.00S,2022-03-23T00:19:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629628,68.15045992115637,63.725490196078425,1610612752,50,52,2022-03-23T00:19:45Z,2680000,69.0,247.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M20.00S,2022-03-23T00:19:41.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,50,52,2022-03-23T00:19:45Z,2690000,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,279.0,5.0,4.0,1.0,,,,,
281,PT04M13.00S,2022-03-23T00:19:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,8.623521681997373,45.09803921568628,1610612737,50,52,2022-03-23T00:20:01Z,2700000,25.0,29.0,1,left,MISS K. Huerter Layup,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M13.00S,2022-03-23T00:19:48.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,50,52,2022-03-23T00:20:01Z,2710000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,
283,PT04M13.00S,2022-03-23T00:19:51.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,50,52,2022-03-23T00:19:51Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M02.00S,2022-03-23T00:20:07.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.1688567674113,49.50980392156863,1610612752,52,52,2022-03-23T00:20:11Z,2730000,-2.0,2.0,1,right,M. Robinson alley-oop DUNK (3 PTS) (R. Barrett 3 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.34,Made,3.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,,
286,PT03M43.00S,2022-03-23T00:20:25.8Z,2,REGULAR,3pt,Jump Shot,[],203992,29.38567674113009,72.05882352941177,1610612737,52,52,2022-03-23T00:20:30Z,2750000,-110.0,224.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M42.00S,2022-03-23T00:20:26.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,52,52,2022-03-23T00:20:30Z,2760000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,
288,PT03M42.00S,2022-03-23T00:20:30.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,52,52,2022-03-23T00:20:30Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M42.00S,2022-03-23T00:20:30.1Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,52,52,2022-03-23T00:20:37Z,2780000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M42.00S,2022-03-23T00:20:30.1Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,52,52,2022-03-23T00:20:37Z,2790000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M24.00S,2022-03-23T00:21:02.4Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,52,52,2022-03-23T00:21:21Z,2800000,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1629027]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,2.0,,,,,Young,1629027.0,,,
292,PT03M24.00S,2022-03-23T00:21:02.4Z,2,REGULAR,steal,,[],1629027,,,1610612737,52,52,2022-03-23T00:21:06Z,2810000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M23.00S,2022-03-23T00:21:09.7Z,2,REGULAR,foul,personal,[],1629628,,,1610612737,52,52,2022-03-23T00:21:14Z,2820000,,,0,,R. Barrett loose ball personal FOUL (1 PF),"[1629628, 203992]",1610612752.0,NYK,loose ball,,,Barrett,R. Barrett,,,,,,,,,,,201640.0,1.0,0.0,Bogdanovic,203992.0,,,,,,,,,,
295,PT03M14.00S,2022-03-23T00:21:32.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,34.510512483574246,21.813725490196077,1610612737,52,55,2022-03-23T00:21:36Z,2840000,141.0,272.0,1,left,T. Young 30' 3PT  (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,30.62,Made,19.0,,,,,,,,,,,,,,,,,,
296,PT02M54.00S,2022-03-23T00:21:51.6Z,2,REGULAR,turnover,bad pass,[],203095,,,1610612752,52,55,2022-03-23T00:21:54Z,2850000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 203992]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,1.0,,,,,Bogdanovic,203992.0,,,
297,PT02M54.00S,2022-03-23T00:21:51.6Z,2,REGULAR,steal,,[],203992,,,1610612737,52,55,2022-03-23T00:21:53Z,2860000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M52.00S,2022-03-23T00:21:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612737,52,55,2022-03-23T00:22:11Z,2870000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Young 2 FT),"[1630167, 1629027]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,1155.0,2.0,0.0,Young,1629027.0,,,,,,,,,,
300,PT02M52.00S,2022-03-23T00:22:15.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,52,55,2022-03-23T00:22:15Z,2890000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M52.00S,2022-03-23T00:22:15.5Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,52,55,2022-03-23T00:25:09Z,2900000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M52.00S,2022-03-23T00:22:15.5Z,2,REGULAR,substitution,in,[],201568,,,1610612737,52,55,2022-03-23T00:25:09Z,2910000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M52.00S,2022-03-23T00:25:36.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,52,56,2022-03-23T00:25:36Z,2920000,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
304,PT02M52.00S,2022-03-23T00:25:51.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,52,57,2022-03-23T00:25:51Z,2930000,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
305,PT02M30.00S,2022-03-23T00:26:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,48.77450980392157,1610612752,52,57,2022-03-23T00:26:17Z,2940000,-6.0,15.0,1,right,MISS R. Barrett Layup,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M28.00S,2022-03-23T00:26:16.7Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,52,57,2022-03-23T00:26:17Z,2950000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,
307,PT02M20.00S,2022-03-23T00:26:26.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,52,57,2022-03-23T00:26:26Z,2960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M09.00S,2022-03-23T00:26:56.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.478975032851512,51.470588235294116,1610612737,52,59,2022-03-23T00:27:00Z,2970000,-7.0,121.0,1,left,B. Bogdanovic 12' driving floating Jump Shot (19 PTS) (D. Gallinari 3 AST),"[203992, 201568]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,12.14,Made,19.0,D. Gallinari,201568.0,3.0,,,,,,,,,,,,,,,
310,PT01M47.00S,2022-03-23T00:27:20.5Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612752,52,59,2022-03-23T00:27:29Z,2990000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629631, 1629628]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,1201.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,
313,PT01M47.00S,2022-03-23T00:27:31.1Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,52,59,2022-03-23T00:27:48Z,3005000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M47.00S,2022-03-23T00:27:31.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,52,59,2022-03-23T00:27:48Z,3007500,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M47.00S,2022-03-23T00:27:41.7Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,53,59,2022-03-23T00:28:04Z,3010000,,,0,,R. Barrett Free Throw 1 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
315,PT01M47.00S,2022-03-23T00:27:41.7Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,53,59,2022-03-23T00:28:04Z,3020000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M45.00S,2022-03-23T00:27:43.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,53,59,2022-03-23T00:28:04Z,3030000,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,315.0,2.0,2.0,0.0,,,,,
317,PT01M36.00S,2022-03-23T00:28:07.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.521024967148489,50.245098039215684,1610612737,53,61,2022-03-23T00:28:12Z,3040000,-1.0,9.0,1,left,C. Capela alley-oop DUNK (2 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.89,Made,2.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
319,PT01M14.00S,2022-03-23T00:28:28.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,93.11760840998686,48.529411764705884,1610612752,53,61,2022-03-23T00:28:34Z,3060000,-7.0,12.0,1,right,MISS O. Toppin driving DUNK - blocked,"[1630167, 203991]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,1.43,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
320,PT01M14.00S,2022-03-23T00:28:28.0Z,2,REGULAR,block,,[],203991,,,1610612752,53,61,2022-03-23T00:28:30Z,3070000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M12.00S,2022-03-23T00:28:30.0Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,53,61,2022-03-23T00:28:34Z,3080000,,,0,,D. Gallinari REBOUND (Off:1 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,319.0,4.0,3.0,1.0,,,,,
322,PT01M08.00S,2022-03-23T00:28:34.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,25.706307490144546,82.1078431372549,1610612737,53,61,2022-03-23T00:28:40Z,3090000,-161.0,189.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
323,PT01M06.00S,2022-03-23T00:28:36.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,53,61,2022-03-23T00:28:40Z,3100000,,,0,,R. Barrett REBOUND (Off:2 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,322.0,6.0,4.0,2.0,,,,,
324,PT01M05.00S,2022-03-23T00:28:40.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612752,53,61,2022-03-23T00:29:58Z,3110000,,,0,,B. Bogdanovic take personal FOUL (1 PF) (Barrett 2 FT),"[203992, 1629628]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,201640.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,
326,PT01M05.00S,2022-03-23T00:29:10.0Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,54,61,2022-03-23T00:29:10Z,3130000,,,0,,R. Barrett Free Throw 1 of 2 (16 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
327,PT01M05.00S,2022-03-23T00:29:20.8Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,55,61,2022-03-23T00:29:20Z,3140000,,,0,,R. Barrett Free Throw 2 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
328,PT00M55.50S,2022-03-23T00:29:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629027,34.37910643889619,37.745098039215684,1610612737,55,64,2022-03-23T00:29:40Z,3150000,61.0,271.0,1,left,T. Young 27' 3PT  (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,27.76,Made,24.0,,,,,,,,,,,,,,,,,,
329,PT00M44.00S,2022-03-23T00:29:50.6Z,2,REGULAR,3pt,Jump Shot,[],202692,72.88107752956637,78.18627450980392,1610612752,55,64,2022-03-23T00:29:56Z,3160000,141.0,202.0,1,right,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M42.70S,2022-03-23T00:29:51.9Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,55,64,2022-03-23T00:29:56Z,3170000,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,329.0,3.0,3.0,0.0,,,,,
331,PT00M33.30S,2022-03-23T00:30:01.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,4.944152431011826,17.892156862745097,1610612737,55,64,2022-03-23T00:30:06Z,3180000,161.0,-6.0,1,left,MISS T. Young 16' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M31.20S,2022-03-23T00:30:03.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,55,64,2022-03-23T00:30:06Z,3190000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,331.0,2.0,2.0,0.0,,,,,
333,PT00M23.90S,2022-03-23T00:30:10.7Z,2,REGULAR,3pt,Jump Shot,[],203095,94.03745072273325,95.34313725490196,1610612752,58,64,2022-03-23T00:30:14Z,3200000,227.0,4.0,1,right,E. Fournier 3PT  (8 PTS) (O. Toppin 2 AST),"[203095, 1630167]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.67,Made,8.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,,,,
335,PT00M03.00S,2022-03-23T00:30:43.8Z,2,REGULAR,3pt,Jump Shot,[],203992,6.783837056504599,2.696078431372549,1610612737,58,64,2022-03-23T00:30:48Z,3220000,237.0,11.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M01.40S,2022-03-23T00:30:45.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,58,64,2022-03-23T00:30:48Z,3230000,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,335.0,7.0,5.0,2.0,,,,,
337,PT00M00.00S,2022-03-23T00:30:50.8Z,2,REGULAR,period,end,[],0,,,1610612752,58,64,2022-03-23T00:30:50Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-23T00:46:15.2Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612752,58,64,2022-03-23T00:46:52Z,3250000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-23T00:46:15.2Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612752,58,64,2022-03-23T00:46:52Z,3260000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-23T00:46:55.6Z,3,REGULAR,period,start,[],0,,,1610612752,58,64,2022-03-23T00:46:55Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M49.00S,2022-03-23T00:47:08.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,58,64,2022-03-23T00:47:08Z,3280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M38.00S,2022-03-23T00:47:30.1Z,3,REGULAR,3pt,Jump Shot,[],202692,4.155716162943495,96.32352941176471,1610612752,58,64,2022-03-23T00:47:34Z,3290000,-232.0,-13.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
343,PT11M36.00S,2022-03-23T00:47:32.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,58,64,2022-03-23T00:47:34Z,3300000,,,0,,K. Huerter REBOUND (Off:1 Def:5),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,342.0,6.0,5.0,1.0,,,,,
344,PT11M16.00S,2022-03-23T00:47:53.2Z,3,REGULAR,foul,personal,[],1629628,,,1610612737,58,64,2022-03-23T00:48:23Z,3310000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1629631]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,1201.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,
346,PT11M03.00S,2022-03-23T00:48:40.0Z,3,REGULAR,2pt,Jump Shot,[],1628989,79.45137976346912,37.5,1610612737,58,64,2022-03-23T00:48:48Z,3330000,-62.0,141.0,1,right,MISS K. Huerter 15' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,15.4,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M01.00S,2022-03-23T00:48:42.0Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,58,64,2022-03-23T00:48:48Z,3340000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,346.0,3.0,3.0,0.0,,,,,
348,PT10M57.00S,2022-03-23T00:48:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,7.178055190538765,47.549019607843135,1610612752,58,64,2022-03-23T00:48:54Z,3350000,12.0,15.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M55.00S,2022-03-23T00:48:49.3Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,58,64,2022-03-23T00:48:54Z,3360000,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,348.0,5.0,4.0,1.0,,,,,
350,PT10M46.00S,2022-03-23T00:48:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628989,69.07030223390277,65.44117647058823,1610612737,58,67,2022-03-23T00:49:02Z,3370000,77.0,238.0,1,right,K. Huerter 25' 3PT step back (7 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,25.04,Made,7.0,,,,,,,,,,,,,,,,,,
351,PT10M21.00S,2022-03-23T00:49:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.046649145860711,49.754901960784316,1610612752,60,67,2022-03-23T00:49:27Z,3380000,1.0,14.0,1,left,A. Burks driving Layup (13 PTS) (O. Toppin 3 AST),"[202692, 1630167]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,1.38,Made,13.0,O. Toppin,1630167.0,3.0,,,,,,,,,,,,,,,
353,PT10M11.00S,2022-03-23T00:49:32.1Z,3,REGULAR,3pt,Jump Shot,[],1629027,65.52233902759527,31.127450980392158,1610612737,60,70,2022-03-23T00:49:36Z,3400000,-94.0,272.0,1,right,T. Young 28' 3PT  (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,28.75,Made,27.0,,,,,,,,,,,,,,,,,,
354,PT09M52.00S,2022-03-23T00:49:51.5Z,3,REGULAR,3pt,Jump Shot,[],203095,8.360709592641262,95.58823529411765,1610612752,60,70,2022-03-23T00:49:58Z,3410000,-228.0,26.0,1,left,MISS E. Fournier step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M50.00S,2022-03-23T00:49:53.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,60,70,2022-03-23T00:49:58Z,3420000,,,0,,D. Gallinari REBOUND (Off:1 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,354.0,6.0,5.0,1.0,,,,,
356,PT09M42.00S,2022-03-23T00:50:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,73.01248357424441,78.92156862745098,1610612737,60,70,2022-03-23T00:50:06Z,3430000,145.0,201.0,1,right,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M40.00S,2022-03-23T00:50:02.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,60,70,2022-03-23T00:50:06Z,3440000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,,
358,PT09M32.00S,2022-03-23T00:50:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.258212877792378,53.67647058823529,1610612752,60,70,2022-03-23T00:50:17Z,3450000,-18.0,6.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M30.00S,2022-03-23T00:50:13.3Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,60,70,2022-03-23T00:50:17Z,3470000,,,0,,D. Gallinari REBOUND (Off:1 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,358.0,7.0,6.0,1.0,,,,,
361,PT09M19.00S,2022-03-23T00:50:24.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,60,70,2022-03-23T00:50:24Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M11.00S,2022-03-23T00:50:49.1Z,3,REGULAR,3pt,Jump Shot,[],201568,79.58278580814718,8.088235294117647,1610612737,60,70,2022-03-23T00:50:55Z,3490000,-210.0,139.0,1,right,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M09.00S,2022-03-23T00:50:51.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,60,70,2022-03-23T00:50:55Z,3500000,,,0,,R. Barrett REBOUND (Off:2 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,362.0,8.0,6.0,2.0,,,,,
364,PT09M02.00S,2022-03-23T00:50:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.1268068331143235,47.549019607843135,1610612752,62,70,2022-03-23T00:51:03Z,3510000,12.0,5.0,1,left,R. Barrett driving Layup (19 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.33,Made,19.0,,,,,,,,,,,,,,,,,,
365,PT08M44.00S,2022-03-23T00:51:15.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,89.04402102496715,4.901960784313726,1610612737,62,73,2022-03-23T00:51:20Z,3520000,-225.0,50.0,1,right,K. Huerter 3PT  (10 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.11,Made,10.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
367,PT08M20.00S,2022-03-23T00:51:40.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,29.6484888304862,24.754901960784316,1610612752,62,73,2022-03-23T00:51:48Z,3540000,126.0,226.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
