actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
451,PT02M05.00S,2021-12-22T02:15:20.0Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612765,74,59,2021-12-22T02:15:36Z,4330000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,450.0,4.0,3.0,1.0,,,,,,,,,,,,,,
452,PT02M05.00S,2021-12-22T02:15:28.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,94.40999984741211,50.0,1610612765,74,61,2021-12-22T02:15:40Z,4340000,0.0,0.0,1,right,T. Lyles putback Layup (4 PTS),[1626168],1610612765.0,DET,putback,,,Lyles,T. Lyles,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,
453,PT01M35.00S,2021-12-22T02:15:51.0Z,3,REGULAR,2pt,Jump Shot,[],203095,24.129434954007884,49.50980392156863,1610612752,76,61,2021-12-22T02:15:57Z,4350000,2.0,174.0,1,left,E. Fournier 17' step back Jump Shot (19 PTS),[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,17.43,Made,,,,,,,,,,19.0,,,,,,,,
454,PT01M21.00S,2021-12-22T02:16:04.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,75.50919842312747,11.519607843137255,1610612765,76,64,2021-12-22T02:16:12Z,4360000,-192.0,178.0,1,right,T. Lyles 26' 3PT  (7 PTS) (S. Lee 1 AST),"[1626168, 1630240]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,26.19,Made,,,,,,,,,,7.0,,S. Lee,1630240.0,1.0,,,,
456,PT01M07.00S,2021-12-22T02:16:21.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,76,64,2021-12-22T02:16:21Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M07.00S,2021-12-22T02:16:21.8Z,3,REGULAR,substitution,out,[],1630180,,,1610612752,76,64,2021-12-22T02:16:28Z,4390000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M07.00S,2021-12-22T02:16:21.8Z,3,REGULAR,substitution,in,[],1628977,,,1610612752,76,64,2021-12-22T02:16:28Z,4400000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M01.00S,2021-12-22T02:16:46.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,6.915243101182654,46.32352941176471,1610612752,78,64,2021-12-22T02:16:52Z,4410000,18.0,13.0,1,left,T. Gibson cutting DUNK (7 PTS) (A. Burks 4 AST),"[201959, 202692]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,2.22,Made,,,,,,,,,,7.0,,A. Burks,202692.0,4.0,,,,
461,PT00M53.10S,2021-12-22T02:16:56.9Z,3,REGULAR,3pt,Jump Shot,[],1630240,71.82982917214193,79.16666666666666,1610612765,78,67,2021-12-22T02:17:00Z,4430000,146.0,212.0,1,right,S. Lee 25' 3PT  (11 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,25.75,Made,,,,,,,,,,11.0,,,,,,,,
462,PT00M44.70S,2021-12-22T02:17:10.2Z,3,REGULAR,3pt,Jump Shot,[],203095,32.40801576872536,32.1078431372549,1610612752,78,67,2021-12-22T02:17:18Z,4440000,89.0,252.0,1,left,MISS E. Fournier 26' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
463,PT00M42.80S,2021-12-22T02:17:12.1Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,78,67,2021-12-22T02:17:18Z,4450000,,,0,,H. Diallo REBOUND (Off:2 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,462.0,5.0,3.0,2.0,,,,,,,,,,,,,,
464,PT00M36.30S,2021-12-22T02:17:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,94.03745072273325,54.166666666666664,1610612765,78,69,2021-12-22T02:17:22Z,4460000,21.0,4.0,1,right,T. Lyles Layup (9 PTS) (H. Diallo 1 AST),"[1626168, 1628977]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,2.11,Made,,,,,,,,,,9.0,,H. Diallo,1628977.0,1.0,,,,
466,PT00M20.30S,2021-12-22T02:17:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.046649145860711,45.34313725490196,1610612752,78,69,2021-12-22T02:18:28Z,4472500,23.0,14.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
467,PT00M19.40S,2021-12-22T02:17:42.3Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,78,69,2021-12-22T02:18:28Z,4473750,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,466.0,4.0,2.0,2.0,,,,,,,,,,,,,,
468,PT00M18.40S,2021-12-22T02:17:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,5.590000152587891,50.0,1610612752,78,69,2021-12-22T02:18:28Z,4475000,0.0,0.0,1,left,MISS T. Gibson tip Layup,[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
469,PT00M17.40S,2021-12-22T02:17:47.9Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,78,69,2021-12-22T02:18:19Z,4477500,,,0,,T. Gibson REBOUND (Off:3 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,468.0,5.0,2.0,3.0,,,,,,,,,,,,,,
470,PT00M16.00S,2021-12-22T02:17:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,7.046649145860711,51.9607843137255,1610612752,80,69,2021-12-22T02:25:54Z,4495000,-10.0,14.0,1,left,T. Gibson putback Layup (9 PTS),[201959],1610612752.0,NYK,putback,,,Gibson,T. Gibson,,,,,1.68,Made,,,,,,,,,,9.0,,,,,,,,
471,PT00M00.00S,2021-12-22T02:18:05.6Z,3,REGULAR,2pt,Jump Shot,[],1626168,84.31340341655716,16.666666666666664,1610612765,80,69,2021-12-22T02:26:43Z,4530000,-167.0,95.0,1,right,MISS T. Lyles 19' turnaround Shot,[1626168],1610612765.0,DET,turnaround,,,Lyles,T. Lyles,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2021-12-22T02:18:05.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,80,69,2021-12-22T02:18:32Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,
473,PT00M00.00S,2021-12-22T02:18:30.2Z,3,REGULAR,period,end,[],0,,,1610612765,80,69,2021-12-22T02:18:30Z,4550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-12-22T02:19:12.8Z,4,REGULAR,substitution,out,['startperiod'],203095,,,1610612765,80,69,2021-12-22T02:20:49Z,4560000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-12-22T02:19:12.8Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612765,80,69,2021-12-22T02:20:49Z,4570000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-12-22T02:20:51.5Z,4,REGULAR,period,start,[],0,,,1610612765,80,69,2021-12-22T02:20:51Z,4580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M48.00S,2021-12-22T02:21:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.40932982917214,47.794117647058826,1610612765,80,71,2021-12-22T02:21:05Z,4590000,-11.0,28.0,1,right,T. Lyles driving Layup (11 PTS) (F. Jackson 2 AST),"[1626168, 1628402]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,3.04,Made,,,,,,,,,,11.0,,F. Jackson,1628402.0,2.0,,,,
479,PT11M26.00S,2021-12-22T02:21:23.9Z,4,REGULAR,3pt,Jump Shot,[],1627782,27.283180026281208,84.80392156862744,1610612752,83,71,2021-12-22T02:21:27Z,4610000,-174.0,204.0,1,left,W. Selden 26' 3PT step back (4 PTS) (T. Gibson 2 AST),"[1627782, 201959]",1610612752.0,NYK,step back,,,Selden,W. Selden,,,,,26.81,Made,,,,,,,,,,4.0,,T. Gibson,201959.0,2.0,,,,
481,PT11M10.00S,2021-12-22T02:21:39.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,91.67214191852825,50.49019607843137,1610612765,83,73,2021-12-22T02:21:43Z,4630000,2.0,26.0,1,right,H. Diallo cutting DUNK (10 PTS) (S. Lee 2 AST),"[1628977, 1630240]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,2.59,Made,,,,,,,,,,10.0,,S. Lee,1630240.0,2.0,,,,
483,PT10M53.00S,2021-12-22T02:21:57.2Z,4,REGULAR,2pt,Jump Shot,[],202689,23.340998685939553,51.71568627450981,1610612752,85,73,2021-12-22T02:22:01Z,4650000,-9.0,167.0,1,left,K. Walker 16' pullup Jump Shot (14 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,16.71,Made,,,,,,,,,,14.0,,,,,,,,
484,PT10M39.00S,2021-12-22T02:22:12.7Z,4,REGULAR,foul,personal,['2freethrow'],203457,,,1610612765,85,73,2021-12-22T02:22:19Z,4660000,,,0,,N. Noel shooting personal FOUL (4 PF) (Lyles 2 FT),"[203457, 1626168]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,2005.0,4.0,1.0,Lyles,1626168.0,,,,,,,,,
486,PT10M39.00S,2021-12-22T02:22:38.4Z,4,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,85,74,2021-12-22T02:22:38Z,4680000,,,0,,T. Lyles Free Throw 1 of 2 (12 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
487,PT10M39.00S,2021-12-22T02:22:58.0Z,4,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,85,75,2021-12-22T02:22:58Z,4690000,,,0,,T. Lyles Free Throw 2 of 2 (13 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
488,PT10M17.00S,2021-12-22T02:23:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,9.674770039421814,62.254901960784316,1610612752,85,75,2021-12-22T02:23:25Z,4700000,-61.0,38.0,1,left,MISS A. Burks 7' driving floating bank Shot,[202692],1610612752.0,NYK,driving floating bank,,,Burks,A. Burks,,,,,7.23,Missed,,,,,,,,,,,,,,,,,,
489,PT10M14.00S,2021-12-22T02:23:25.0Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,85,75,2021-12-22T02:23:25Z,4710000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,488.0,5.0,4.0,1.0,,,,,,,,,,,,,,
490,PT10M06.00S,2021-12-22T02:23:34.9Z,4,REGULAR,foul,personal,['2freethrow'],202689,,,1610612765,85,75,2021-12-22T02:23:52Z,4720000,,,0,,K. Walker shooting personal FOUL (1 PF) (McGruder 2 FT),"[202689, 203585]",1610612752.0,NYK,shooting,,,Walker,K. Walker,,,,,,,,,,,203177.0,1.0,0.0,McGruder,203585.0,,,,,,,,,
493,PT10M06.00S,2021-12-22T02:23:50.2Z,4,REGULAR,substitution,out,[],203457,,,1610612765,85,75,2021-12-22T02:24:22Z,4735000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M06.00S,2021-12-22T02:23:50.2Z,4,REGULAR,substitution,out,[],201959,,,1610612765,85,75,2021-12-22T02:24:22Z,4737500,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M06.00S,2021-12-22T02:23:50.2Z,4,REGULAR,substitution,in,[],203944,,,1610612765,85,75,2021-12-22T02:24:22Z,4738750,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M06.00S,2021-12-22T02:23:50.2Z,4,REGULAR,substitution,in,[],1629011,,,1610612765,85,75,2021-12-22T02:24:22Z,4739375,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M06.00S,2021-12-22T02:24:05.5Z,4,REGULAR,freethrow,1 of 2,[],203585,,,1610612765,85,76,2021-12-22T02:24:36Z,4740000,,,0,,R. McGruder Free Throw 1 of 2 (1 PTS),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
497,PT10M06.00S,2021-12-22T02:24:05.5Z,4,REGULAR,freethrow,2 of 2,[],203585,,,1610612765,85,76,2021-12-22T02:24:36Z,4750000,,,0,,MISS R. McGruder Free Throw 2 of 2,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT10M03.00S,2021-12-22T02:24:08.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,85,76,2021-12-22T02:24:36Z,4760000,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,497.0,8.0,7.0,1.0,,,,,,,,,,,,,,
499,PT09M50.00S,2021-12-22T02:24:49.5Z,4,REGULAR,3pt,Jump Shot,[],202689,26.363337713534822,13.23529411764706,1610612752,85,76,2021-12-22T02:24:53Z,4770000,184.0,195.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,
500,PT09M46.00S,2021-12-22T02:24:53.5Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,85,76,2021-12-22T02:24:53Z,4780000,,,0,,R. McGruder REBOUND (Off:0 Def:2),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,,,,,
501,PT09M41.00S,2021-12-22T02:24:57.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630240,93.24901445466492,49.50980392156863,1610612765,85,78,2021-12-22T02:29:42Z,4790000,-2.0,11.0,1,right,S. Lee running Layup (13 PTS),[1630240],1610612765.0,DET,running,,,Lee,S. Lee,,,,,1.13,Made,,,,,,,,,,13.0,,,,,,,,
502,PT09M19.00S,2021-12-22T02:25:21.3Z,4,REGULAR,foul,personal,['2freethrow'],203585,,,1610612752,85,78,2021-12-22T02:25:29Z,4800000,,,0,,R. McGruder shooting personal FOUL (2 PF) (Selden 2 FT),"[203585, 1627782]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,,,,203177.0,2.0,0.0,Selden,1627782.0,,,,,,,,,
504,PT09M19.00S,2021-12-22T02:25:47.7Z,4,REGULAR,freethrow,1 of 2,[],1627782,,,1610612752,85,78,2021-12-22T02:25:47Z,4820000,,,0,,MISS W. Selden Free Throw 1 of 2,[1627782],1610612752.0,NYK,,,,Selden,W. Selden,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT09M19.00S,2021-12-22T02:25:47.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,85,78,2021-12-22T02:25:47Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,
506,PT09M19.00S,2021-12-22T02:26:02.6Z,4,REGULAR,freethrow,2 of 2,[],1627782,,,1610612752,86,78,2021-12-22T02:26:02Z,4840000,,,0,,W. Selden Free Throw 2 of 2 (5 PTS),[1627782],1610612752.0,NYK,,,,Selden,W. Selden,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
507,PT09M06.00S,2021-12-22T02:26:21.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,86.28449408672799,59.068627450980394,1610612765,86,78,2021-12-22T02:30:44Z,4850000,45.0,76.0,1,right,MISS T. Lyles 8' driving floating bank Shot,[1626168],1610612765.0,DET,driving floating bank,,,Lyles,T. Lyles,,,,,8.88,Missed,,,,,,,,,,,,,,,,,,
508,PT09M02.00S,2021-12-22T02:26:25.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,86,78,2021-12-22T02:26:25Z,4860000,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,507.0,9.0,8.0,1.0,,,,,,,,,,,,,,
509,PT08M58.00S,2021-12-22T02:26:29.5Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,86,78,2021-12-22T02:26:34Z,4870000,,,0,,J. Randle lost ball TURNOVER (5 TO),"[203944, 1630240]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,5.0,,,,Lee,1630240.0,,
510,PT08M58.00S,2021-12-22T02:26:29.5Z,4,REGULAR,steal,,[],1630240,,,1610612765,86,78,2021-12-22T02:29:54Z,4880000,,,0,,S. Lee STEAL (2 STL),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M55.00S,2021-12-22T02:26:33.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630240,93.11760840998686,47.794117647058826,1610612765,86,80,2021-12-22T02:26:40Z,4890000,-11.0,12.0,1,right,S. Lee alley-oop DUNK (15 PTS) (F. Jackson 3 AST),"[1630240, 1628402]",1610612765.0,DET,alley-oop,,,Lee,S. Lee,,,,,1.64,Made,,,,,,,,,,15.0,,F. Jackson,1628402.0,3.0,,,,
513,PT08M55.00S,2021-12-22T02:26:38.7Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612765,86,80,2021-12-22T02:26:56Z,4910000,,,0,,J. Randle shooting personal FOUL (4 PF) (Lee 1 FT),"[203944, 1630240]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,203177.0,4.0,0.0,Lee,1630240.0,,,,,,,,,
515,PT08M55.00S,2021-12-22T02:26:38.8Z,4,REGULAR,substitution,out,[],1627782,,,1610612765,86,80,2021-12-22T02:26:55Z,4930000,,,0,,SUB out: W. Selden,[1627782],1610612752.0,NYK,,,,Selden,W. Selden,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M55.00S,2021-12-22T02:26:38.8Z,4,REGULAR,substitution,in,[],203095,,,1610612765,86,80,2021-12-22T02:26:55Z,4940000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M55.00S,2021-12-22T02:27:06.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630240,,,1610612765,86,81,2021-12-22T02:27:06Z,4950000,,,0,,S. Lee Free Throw 1 of 1 (16 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
518,PT08M38.00S,2021-12-22T02:27:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,11.251642575558476,52.69607843137255,1610612752,86,81,2021-12-22T02:27:30Z,4960000,-13.0,53.0,1,left,MISS E. Fournier cutting Layup - blocked,"[203095, 1626168]",1610612752.0,NYK,cutting,,,Fournier,E. Fournier,,,,,5.5,Missed,,,,,,,,,,,,,,,,,Lyles,1626168.0
519,PT08M38.00S,2021-12-22T02:27:25.9Z,4,REGULAR,block,,[],1626168,,,1610612752,86,81,2021-12-22T02:27:28Z,4970000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M35.00S,2021-12-22T02:27:28.9Z,4,REGULAR,rebound,offensive,[],203095,,,1610612752,86,81,2021-12-22T02:27:30Z,4980000,,,0,,E. Fournier REBOUND (Off:1 Def:0),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,518.0,1.0,0.0,1.0,,,,,,,,,,,,,,
521,PT08M34.00S,2021-12-22T02:27:31.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203095,28.465834428383708,82.59803921568627,1610612752,86,81,2021-12-22T02:27:34Z,4990000,-163.0,215.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,
522,PT08M32.00S,2021-12-22T02:27:33.0Z,4,REGULAR,rebound,defensive,[],1630240,,,1610612765,86,81,2021-12-22T02:27:34Z,5000000,,,0,,S. Lee REBOUND (Off:0 Def:3),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,521.0,3.0,3.0,0.0,,,,,,,,,,,,,,
523,PT08M28.00S,2021-12-22T02:27:39.1Z,4,REGULAR,turnover,out-of-bounds,[],1628977,,,1610612765,86,81,2021-12-22T02:27:45Z,5010000,,,0,,H. Diallo lost ball out-of-bounds TURNOVER (2 TO),[1628977],1610612765.0,DET,lost ball,,,Diallo,H. Diallo,,,,,,,,,,,1148.0,,,,,,2.0,,,,,,,
524,PT08M19.00S,2021-12-22T02:27:53.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202689,17.559132720105126,33.57843137254902,1610612752,86,81,2021-12-22T02:27:58Z,5020000,82.0,113.0,1,left,MISS K. Walker 13' pullup Shot - blocked,"[202689, 1630240]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,13.94,Missed,,,,,,,,,,,,,,,,,Lee,1630240.0
526,PT08M19.00S,2021-12-22T02:27:53.9Z,4,REGULAR,block,,[],1630240,,,1610612752,86,81,2021-12-22T02:28:08Z,5025000,,,0,,S. Lee BLOCK (1 BLK),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M19.00S,2021-12-22T02:27:53.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,86,81,2021-12-22T02:28:08Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,
527,PT08M15.00S,2021-12-22T02:28:14.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203944,22.158344283837057,33.088235294117645,1610612752,86,81,2021-12-22T02:28:19Z,5040000,85.0,156.0,1,left,MISS J. Randle 17' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,17.73,Missed,,,,,,,,,,,,,,,,,,
528,PT08M13.00S,2021-12-22T02:28:16.7Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,86,81,2021-12-22T02:28:38Z,5050000,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,527.0,9.0,5.0,4.0,,,,,,,,,,,,,,
529,PT08M11.00S,2021-12-22T02:28:19.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,5.995400788436268,49.754901960784316,1610612752,88,81,2021-12-22T02:33:05Z,5060000,1.0,4.0,1,left,M. Robinson putback DUNK (15 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.41,Made,,,,,,,,,,15.0,,,,,,,,
530,PT08M11.00S,2021-12-22T02:28:26.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,88,81,2021-12-22T02:28:26Z,5070000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M59.00S,2021-12-22T02:31:31.2Z,4,REGULAR,3pt,Jump Shot,[],1626168,68.67608409986859,27.205882352941174,1610612765,88,81,2021-12-22T02:31:36Z,5080000,-114.0,242.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
532,PT07M56.00S,2021-12-22T02:31:34.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,88,81,2021-12-22T02:31:36Z,5090000,,,0,,J. Randle REBOUND (Off:1 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,531.0,10.0,9.0,1.0,,,,,,,,,,,,,,
533,PT07M44.00S,2021-12-22T02:31:46.3Z,4,REGULAR,3pt,Jump Shot,[],203095,30.305519053876477,70.58823529411765,1610612752,91,81,2021-12-22T02:31:50Z,5100000,-103.0,232.0,1,left,E. Fournier 25' 3PT pullup (22 PTS),[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.42,Made,,,,,,,,,,22.0,,,,,,,,
534,PT07M27.00S,2021-12-22T02:32:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203585,93.64323258869908,51.225490196078425,1610612765,91,83,2021-12-22T02:32:10Z,5110000,6.0,7.0,1,right,R. McGruder cutting Layup (3 PTS) (S. Lee 3 AST),"[203585, 1630240]",1610612765.0,DET,cutting,,,McGruder,R. McGruder,,,,,0.95,Made,,,,,,,,,,3.0,,S. Lee,1630240.0,3.0,,,,
536,PT07M04.00S,2021-12-22T02:32:25.6Z,4,REGULAR,3pt,Jump Shot,[],203095,11.908672798948752,95.34313725490196,1610612752,91,83,2021-12-22T02:32:32Z,5130000,-227.0,59.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,
537,PT07M02.00S,2021-12-22T02:32:27.6Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,91,83,2021-12-22T02:32:32Z,5140000,,,0,,R. McGruder REBOUND (Off:0 Def:3),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,536.0,3.0,3.0,0.0,,,,,,,,,,,,,,
538,PT06M55.00S,2021-12-22T02:32:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,91.93495400788436,53.431372549019606,1610612765,91,83,2021-12-22T02:32:42Z,5150000,17.0,23.0,1,right,MISS H. Diallo driving finger roll Layup,[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,2.9,Missed,,,,,,,,,,,,,,,,,,
