actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
370,PT06M08.00S,2021-12-12T18:31:03.1Z,3,REGULAR,steal,,[],201950,,,1610612749,65,80,2021-12-12T18:31:04Z,3530000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M03.00S,2021-12-12T18:31:08.3Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,65,80,2021-12-12T18:31:12Z,3540000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 201565]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,1.0,,,,,,,Rose,201565.0
372,PT06M03.00S,2021-12-12T18:31:08.3Z,3,REGULAR,steal,,[],201565,,,1610612752,65,80,2021-12-12T18:31:09Z,3550000,,,0,,D. Rose STEAL (2 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M55.00S,2021-12-12T18:31:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201565,94.30026281208936,50.73529411764706,1610612752,67,80,2021-12-12T18:31:20Z,3560000,4.0,1.0,1,right,D. Rose driving Layup (15 PTS),[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,0.39,Made,,,,,15.0,,,,,,,,,,,,,
375,PT05M44.00S,2021-12-12T18:31:51.8Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,67,80,2021-12-12T18:36:27Z,3580000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1629656]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,2.0,,,,,,,Grimes,1629656.0
376,PT05M44.00S,2021-12-12T18:31:51.8Z,3,REGULAR,steal,,[],1629656,,,1610612752,67,80,2021-12-12T18:40:37Z,3590000,,,0,,Q. Grimes STEAL (3 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M41.00S,2021-12-12T18:31:55.9Z,3,REGULAR,turnover,lost ball,[],1629656,,,1610612752,67,80,2021-12-12T18:36:33Z,3600000,,,0,,Q. Grimes lost ball TURNOVER (5 TO),"[1629656, 203507]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,5.0,,,,,,,Antetokounmpo,203507.0
378,PT05M41.00S,2021-12-12T18:31:55.9Z,3,REGULAR,steal,,[],203507,,,1610612749,67,80,2021-12-12T18:35:38Z,3610000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M30.00S,2021-12-12T18:32:08.8Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,67,80,2021-12-12T18:32:12Z,3620000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 201565]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,2.0,,,,,,,Rose,201565.0
380,PT05M30.00S,2021-12-12T18:32:08.8Z,3,REGULAR,steal,,[],201565,,,1610612752,67,80,2021-12-12T18:32:10Z,3630000,,,0,,D. Rose STEAL (3 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M23.00S,2021-12-12T18:32:15.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201565,68.28186596583443,36.76470588235294,1610612752,70,80,2021-12-12T18:32:18Z,3640000,-66.0,246.0,1,right,D. Rose 25' 3PT  (18 PTS) (J. Randle 7 AST),"[201565, 203944]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.45,Made,,,,,18.0,J. Randle,203944.0,7.0,,,,,,,,,,
383,PT05M02.00S,2021-12-12T18:32:37.0Z,3,REGULAR,3pt,Jump Shot,[],1626192,33.196452036793694,48.28431372549019,1610612749,70,83,2021-12-12T18:32:40Z,3660000,9.0,260.0,1,left,P. Connaughton 25' 3PT  (8 PTS) (G. Antetokounmpo 9 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.96,Made,,,,,8.0,G. Antetokounmpo,203507.0,9.0,,,,,,,,,,
385,PT04M43.00S,2021-12-12T18:32:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,86.28449408672799,57.35294117647059,1610612752,70,83,2021-12-12T18:33:01Z,3680000,37.0,76.0,1,right,MISS Q. Grimes 8' driving floating Shot,[1629656],1610612752.0,NYK,driving floating,,,Grimes,Q. Grimes,,,,,8.48,Missed,,,,,,,,,,,,,,,,,,
386,PT04M42.00S,2021-12-12T18:32:56.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,70,83,2021-12-12T18:33:01Z,3690000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,
387,PT04M42.00S,2021-12-12T18:32:59.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,70,83,2021-12-12T18:32:59Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M42.00S,2021-12-12T18:33:00.0Z,3,REGULAR,substitution,out,[],203507,,,1610612749,70,83,2021-12-12T18:33:07Z,3710000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M42.00S,2021-12-12T18:33:00.0Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,70,83,2021-12-12T18:33:07Z,3720000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M42.00S,2021-12-12T18:33:00.0Z,3,REGULAR,substitution,in,[],203918,,,1610612749,70,83,2021-12-12T18:33:07Z,3730000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M42.00S,2021-12-12T18:33:00.0Z,3,REGULAR,substitution,in,[],202326,,,1610612749,70,83,2021-12-12T18:33:07Z,3740000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M34.00S,2021-12-12T18:33:30.1Z,3,REGULAR,3pt,Jump Shot,[],1626192,29.77989487516426,26.225490196078432,1610612749,70,83,2021-12-12T18:33:36Z,3750000,119.0,227.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
393,PT04M32.00S,2021-12-12T18:33:32.1Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,70,83,2021-12-12T18:33:36Z,3760000,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,392.0,2.0,2.0,0.0,,,,,,,,,,,,,,
394,PT04M24.00S,2021-12-12T18:33:40.1Z,3,REGULAR,3pt,Jump Shot,[],201565,67.09921156373193,52.450980392156865,1610612752,70,83,2021-12-12T18:33:46Z,3770000,12.0,257.0,1,right,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
395,PT04M22.00S,2021-12-12T18:33:42.1Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,70,83,2021-12-12T18:33:46Z,3780000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,,,,,,
396,PT04M17.00S,2021-12-12T18:33:54.4Z,3,REGULAR,foul,personal,[],203095,,,1610612749,70,83,2021-12-12T18:34:02Z,3790000,,,0,,E. Fournier personal FOUL (2 PF),"[203095, 203114]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,202035.0,,,,2.0,0.0,Middleton,203114.0,,
398,PT04M17.00S,2021-12-12T18:33:54.5Z,3,REGULAR,substitution,out,[],203457,,,1610612749,70,83,2021-12-12T18:34:08Z,3810000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M17.00S,2021-12-12T18:33:54.5Z,3,REGULAR,substitution,out,[],203944,,,1610612749,70,83,2021-12-12T18:34:08Z,3820000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M17.00S,2021-12-12T18:33:54.5Z,3,REGULAR,substitution,in,[],1628995,,,1610612749,70,83,2021-12-12T18:34:08Z,3830000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M17.00S,2021-12-12T18:33:54.5Z,3,REGULAR,substitution,in,[],1629011,,,1610612749,70,83,2021-12-12T18:34:08Z,3840000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M13.00S,2021-12-12T18:34:14.9Z,3,REGULAR,3pt,Jump Shot,[],203114,31.09395532194481,32.1078431372549,1610612749,70,83,2021-12-12T18:34:21Z,3850000,89.0,240.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
403,PT04M12.00S,2021-12-12T18:34:15.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,70,83,2021-12-12T18:34:21Z,3860000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT04M12.00S,2021-12-12T18:34:19.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,70,83,2021-12-12T18:34:19Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M48.00S,2021-12-12T18:34:49.0Z,3,REGULAR,2pt,Jump Shot,[],201565,79.188567674113,62.5,1610612752,70,83,2021-12-12T18:46:39Z,3880000,62.0,143.0,1,right,MISS D. Rose 15' pullup Shot,[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,15.62,Missed,,,,,,,,,,,,,,,,,,
406,PT03M46.00S,2021-12-12T18:34:51.0Z,3,REGULAR,rebound,offensive,[],1628995,,,1610612752,70,83,2021-12-12T18:34:54Z,3890000,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,405.0,2.0,1.0,1.0,,,,,,,,,,,,,,
407,PT03M43.00S,2021-12-12T18:34:54.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,75.1149802890933,15.196078431372548,1610612752,70,83,2021-12-12T18:35:02Z,3900000,-174.0,181.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
408,PT03M42.00S,2021-12-12T18:34:55.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,70,83,2021-12-12T18:35:02Z,3910000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,407.0,4.0,3.0,1.0,,,,,,,,,,,,,,
409,PT03M41.00S,2021-12-12T18:34:58.6Z,3,REGULAR,foul,personal,['2freethrow'],202326,,,1610612752,70,83,2021-12-12T18:35:12Z,3920000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Robinson 2 FT),"[202326, 1629011]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,202035.0,,,,2.0,0.0,Robinson,1629011.0,,
413,PT03M41.00S,2021-12-12T18:35:11.3Z,3,REGULAR,substitution,out,[],203095,,,1610612752,70,83,2021-12-12T18:35:33Z,3935000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M41.00S,2021-12-12T18:35:11.3Z,3,REGULAR,substitution,out,[],203114,,,1610612752,70,83,2021-12-12T18:35:33Z,3937500,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M41.00S,2021-12-12T18:35:11.3Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,70,83,2021-12-12T18:35:33Z,3938750,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M41.00S,2021-12-12T18:35:11.3Z,3,REGULAR,substitution,in,[],201588,,,1610612752,70,83,2021-12-12T18:35:33Z,3939375,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M41.00S,2021-12-12T18:35:24.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,70,83,2021-12-12T18:35:24Z,3940000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT03M41.00S,2021-12-12T18:35:24.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,70,83,2021-12-12T18:35:24Z,3950000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
417,PT03M41.00S,2021-12-12T18:35:51.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,71,83,2021-12-12T18:35:51Z,3960000,,,0,,M. Robinson Free Throw 2 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
418,PT03M26.00S,2021-12-12T18:36:07.4Z,3,REGULAR,3pt,Jump Shot,[],202326,6.652431011826544,94.36274509803921,1610612749,71,83,2021-12-12T18:36:14Z,3970000,-222.0,10.0,1,left,MISS D. Cousins 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,
419,PT03M24.00S,2021-12-12T18:36:09.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,71,83,2021-12-12T18:36:14Z,3980000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,418.0,5.0,4.0,1.0,,,,,,,,,,,,,,
420,PT02M59.00S,2021-12-12T18:36:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,94.30026281208936,49.26470588235294,1610612752,73,83,2021-12-12T18:36:39Z,3990000,-4.0,1.0,1,right,M. Robinson alley-oop Layup (5 PTS) (I. Quickley 3 AST),"[1629011, 1630193]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.39,Made,,,,,5.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
422,PT02M46.00S,2021-12-12T18:36:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.469776609724048,52.20588235294118,1610612749,73,85,2021-12-12T18:36:50Z,4010000,-11.0,-1.0,1,left,J. Holiday Layup (8 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,1.11,Made,,,,,8.0,,,,,,,,,,,,,
423,PT02M35.00S,2021-12-12T18:36:57.6Z,3,REGULAR,3pt,Jump Shot,[],1628995,94.1688567674113,95.34313725490196,1610612752,76,85,2021-12-12T18:37:02Z,4020000,227.0,2.0,1,right,K. Knox II 3PT  (11 PTS) (D. Rose 6 AST),"[1628995, 201565]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,22.67,Made,,,,,11.0,D. Rose,201565.0,6.0,,,,,,,,,,
425,PT02M25.00S,2021-12-12T18:37:11.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,76,85,2021-12-12T18:37:11Z,4040000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M16.00S,2021-12-12T18:40:15.8Z,3,REGULAR,3pt,Jump Shot,[],1626192,28.203022339027594,78.43137254901961,1610612749,76,85,2021-12-12T18:40:23Z,4050000,-142.0,213.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
427,PT02M14.00S,2021-12-12T18:40:17.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,76,85,2021-12-12T18:40:23Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,,
428,PT02M13.00S,2021-12-12T18:40:21.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,76,85,2021-12-12T18:40:21Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M08.00S,2021-12-12T18:40:36.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202326,32.670827858081466,53.67647058823529,1610612749,76,85,2021-12-12T18:40:46Z,4080000,-18.0,255.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
430,PT02M06.00S,2021-12-12T18:40:38.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,76,85,2021-12-12T18:40:46Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,
431,PT02M06.00S,2021-12-12T18:40:42.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,76,85,2021-12-12T18:40:42Z,4100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M55.00S,2021-12-12T18:41:08.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,6.521024967148489,51.9607843137255,1610612749,76,87,2021-12-12T18:41:15Z,4110000,-10.0,9.0,1,left,P. Connaughton driving reverse Layup (10 PTS) (R. Hood 2 AST),"[1626192, 203918]",1610612749.0,MIL,driving reverse,,,Connaughton,P. Connaughton,,,,,1.32,Made,,,,,10.0,R. Hood,203918.0,2.0,,,,,,,,,,
433,PT01M40.00S,2021-12-12T18:41:22.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.43166885676742,50.49019607843137,1610612752,78,87,2021-12-12T18:41:27Z,4120000,2.0,0.0,1,right,M. Robinson cutting DUNK (7 PTS) (D. Rose 7 AST),"[1629011, 201565]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,0.25,Made,,,,,7.0,D. Rose,201565.0,7.0,,,,,,,,,,
435,PT01M26.00S,2021-12-12T18:41:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.017739816031538,48.529411764705884,1610612749,78,89,2021-12-12T18:41:41Z,4140000,7.0,32.0,1,left,J. Holiday driving Layup (10 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.31,Made,,,,,10.0,,,,,,,,,,,,,
436,PT01M11.00S,2021-12-12T18:41:53.4Z,3,REGULAR,foul,personal,['2freethrow'],202326,,,1610612752,78,89,2021-12-12T18:42:00Z,4150000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Knox II 2 FT),"[202326, 1628995]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,202035.0,,,,3.0,0.0,Knox II,1628995.0,,
439,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,out,[],201565,,,1610612752,78,89,2021-12-12T18:42:39Z,4165000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,out,[],201950,,,1610612752,78,89,2021-12-12T18:42:39Z,4167500,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,out,[],1626192,,,1610612752,78,89,2021-12-12T18:42:39Z,4168750,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,out,[],202326,,,1610612752,78,89,2021-12-12T18:42:39Z,4169375,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,in,[],203944,,,1610612752,78,89,2021-12-12T18:42:39Z,4169687,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612752,78,89,2021-12-12T18:42:39Z,4169843,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,in,[],203507,,,1610612752,78,89,2021-12-12T18:42:39Z,4169921,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M11.00S,2021-12-12T18:42:07.8Z,3,REGULAR,substitution,in,[],1628960,,,1610612752,78,89,2021-12-12T18:42:39Z,4169960,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M11.00S,2021-12-12T18:42:22.2Z,3,REGULAR,freethrow,1 of 2,[],1628995,,,1610612752,79,89,2021-12-12T18:42:45Z,4170000,,,0,,K. Knox II Free Throw 1 of 2 (12 PTS),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
447,PT01M11.00S,2021-12-12T18:42:22.2Z,3,REGULAR,freethrow,2 of 2,[],1628995,,,1610612752,79,89,2021-12-12T18:42:45Z,4180000,,,0,,MISS K. Knox II Free Throw 2 of 2,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT01M09.00S,2021-12-12T18:42:24.2Z,3,REGULAR,rebound,defensive,[],203918,,,1610612749,79,89,2021-12-12T18:42:45Z,4190000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,447.0,1.0,1.0,0.0,,,,,,,,,,,,,,
449,PT00M49.80S,2021-12-12T18:43:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,14.14257555847569,39.950980392156865,1610612749,79,91,2021-12-12T18:43:08Z,4200000,50.0,80.0,1,left,G. Allen 9' driving floating Jump Shot (12 PTS) (G. Hill 2 AST),"[1628960, 201588]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,9.48,Made,,,,,12.0,G. Hill,201588.0,2.0,,,,,,,,,,
451,PT00M27.20S,2021-12-12T18:43:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,65.52233902759527,64.95098039215686,1610612752,79,91,2021-12-12T18:43:42Z,4220000,75.0,272.0,1,right,MISS I. Quickley 28' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,28.17,Missed,,,,,,,,,,,,,,,,,,
452,PT00M24.40S,2021-12-12T18:43:32.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,79,91,2021-12-12T18:43:42Z,4230000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,451.0,6.0,4.0,2.0,,,,,,,,,,,,,,
453,PT00M04.40S,2021-12-12T18:43:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,49.01960784313725,1610612749,79,93,2021-12-12T18:44:01Z,4240000,5.0,6.0,1,left,G. Antetokounmpo driving finger roll Layup (18 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,0.8,Made,,,,,18.0,,,,,,,,,,,,,
454,PT00M00.00S,2021-12-12T18:44:01.6Z,3,REGULAR,period,end,[],0,,,1610612752,79,93,2021-12-12T18:44:01Z,4250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2021-12-12T18:46:39.2Z,4,REGULAR,period,start,[],0,,,1610612749,79,93,2021-12-12T18:46:46Z,4260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT11M38.00S,2021-12-12T18:47:00.4Z,4,REGULAR,3pt,Jump Shot,[],203918,30.831143232588698,28.186274509803923,1610612749,79,96,2021-12-12T18:47:04Z,4270000,109.0,237.0,1,left,R. Hood 26' 3PT  (10 PTS) (G. Allen 2 AST),"[203918, 1628960]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,26.12,Made,,,,,10.0,G. Allen,1628960.0,2.0,,,,,,,,,,
458,PT11M16.00S,2021-12-12T18:47:22.1Z,4,REGULAR,3pt,Jump Shot,[],1628995,77.4802890932983,10.784313725490197,1610612752,79,96,2021-12-12T18:47:29Z,4290000,-196.0,159.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
459,PT11M14.00S,2021-12-12T18:47:24.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,79,96,2021-12-12T18:47:29Z,4300000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,458.0,6.0,4.0,2.0,,,,,,,,,,,,,,
