actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
282,PT03M35.00S,2022-03-31T00:29:09.3Z,2,REGULAR,2pt,Jump Shot,[],203095,89.96386333771353,30.637254901960787,1610612752,45,49,2022-03-31T00:32:26Z,2710000,-97.0,42.0,1,right,MISS E. Fournier 10' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,10.54,Missed,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2022-03-31T00:29:10.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,45,49,2022-03-31T00:29:22Z,2720000,,,0,,M. Robinson REBOUND (Off:6 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,282.0,6.0,0.0,6.0,,,
284,PT03M31.00S,2022-03-31T00:29:13.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,96.5341655716163,95.34313725490196,1610612752,48,49,2022-03-31T00:29:24Z,2730000,227.0,-20.0,1,right,R. Barrett 3PT  (14 PTS) (M. Robinson 2 AST),"[1629628, 1629011]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,22.76,Made,14.0,M. Robinson,1629011.0,2.0,,,,,,,,,,,,,,
286,PT03M05.00S,2022-03-31T00:29:39.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629667,10.988830486202366,35.53921568627451,1610612766,48,49,2022-03-31T00:37:37Z,2750000,72.0,51.0,1,left,MISS J. McDaniels 8' driving Hook,[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,
287,PT03M03.00S,2022-03-31T00:29:41.4Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,48,49,2022-03-31T00:29:46Z,2760000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,286.0,3.0,2.0,1.0,,,
288,PT03M01.00S,2022-03-31T00:29:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,5.590000152587891,50.0,1610612766,48,49,2022-03-31T00:29:43Z,2770000,0.0,0.0,1,left,MISS T. Rozier tip Layup,[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
289,PT02M59.00S,2022-03-31T00:29:44.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,48,49,2022-03-31T00:29:44Z,2780000,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,288.0,3.0,1.0,2.0,,,
292,PT02M56.00S,2022-03-31T00:29:48.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,48,51,2022-03-31T00:39:15Z,2810000,0.0,0.0,1,left,M. Plumlee putback DUNK (2 PTS),[203486],1610612766.0,CHA,putback,,,Plumlee,M. Plumlee,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
293,PT02M47.00S,2022-03-31T00:29:56.8Z,2,REGULAR,3pt,Jump Shot,[],202692,72.35545335085413,80.3921568627451,1610612752,48,51,2022-03-31T00:30:03Z,2820000,152.0,207.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
294,PT02M45.00S,2022-03-31T00:29:58.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,48,51,2022-03-31T00:30:03Z,2830000,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,293.0,4.0,2.0,2.0,,,
295,PT02M34.00S,2022-03-31T00:30:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,6.1268068331143235,49.26470588235294,1610612766,48,53,2022-03-31T00:30:14Z,2840000,4.0,5.0,1,left,C. Martin driving Layup (4 PTS) (M. Bridges 1 AST),"[1628998, 1628970]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,,0.63,Made,4.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
297,PT02M21.00S,2022-03-31T00:30:23.2Z,2,REGULAR,3pt,Jump Shot,[],203095,93.9060446780552,2.450980392156863,1610612752,51,53,2022-03-31T00:30:27Z,2860000,-238.0,5.0,1,right,E. Fournier 3PT  (13 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,23.77,Made,13.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
299,PT02M10.00S,2022-03-31T00:30:34.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,22.421156373193167,89.4607843137255,1610612766,51,53,2022-03-31T00:39:38Z,2880000,-197.0,158.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
300,PT02M08.00S,2022-03-31T00:30:36.5Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,51,53,2022-03-31T00:30:39Z,2890000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,299.0,2.0,1.0,1.0,,,
301,PT02M02.00S,2022-03-31T00:30:46.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612752,51,53,2022-03-31T00:30:51Z,2900000,,,0,,J. McDaniels personal FOUL (2 PF) (Barrett 2 FT),"[1629667, 1629628]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,1628951.0,2.0,0.0,Barrett,1629628.0,,,,,,,
304,PT02M02.00S,2022-03-31T00:30:58.4Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,51,53,2022-03-31T00:31:17Z,2915000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M02.00S,2022-03-31T00:30:58.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612752,51,53,2022-03-31T00:31:17Z,2917500,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M02.00S,2022-03-31T00:30:58.4Z,2,REGULAR,substitution,in,[],1630579,,,1610612752,51,53,2022-03-31T00:31:17Z,2918750,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M02.00S,2022-03-31T00:30:58.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612752,51,53,2022-03-31T00:31:17Z,2919375,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M02.00S,2022-03-31T00:31:10.7Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,52,53,2022-03-31T00:31:10Z,2920000,,,0,,R. Barrett Free Throw 1 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
308,PT02M02.00S,2022-03-31T00:31:26.6Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,53,53,2022-03-31T00:31:26Z,2930000,,,0,,R. Barrett Free Throw 2 of 2 (16 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
309,PT01M39.00S,2022-03-31T00:31:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,18.74178712220762,92.15686274509804,1610612766,53,56,2022-03-31T00:31:59Z,2940000,-211.0,124.0,1,left,L. Ball 24' 3PT  (9 PTS) (M. Plumlee 2 AST),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,24.44,Made,9.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
311,PT01M25.00S,2022-03-31T00:32:09.6Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,53,56,2022-03-31T00:32:12Z,2960000,,,0,,J. Randle lost ball TURNOVER (1 TO),"[203944, 1630163]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.0,,,,,,,Ball,1630163.0,,,,,,,,,,,,
312,PT01M25.00S,2022-03-31T00:32:09.6Z,2,REGULAR,steal,,[],1630163,,,1610612766,53,56,2022-03-31T00:32:11Z,2970000,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M21.00S,2022-03-31T00:32:13.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,28.33442838370565,17.401960784313726,1610612766,53,56,2022-03-31T00:40:25Z,2980000,163.0,214.0,1,left,MISS L. Ball 26' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,
314,PT01M19.00S,2022-03-31T00:32:15.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,53,56,2022-03-31T00:32:19Z,2990000,,,0,,A. Burks REBOUND (Off:1 Def:9),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,313.0,10.0,9.0,1.0,,,
315,PT01M02.00S,2022-03-31T00:32:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.11760840998686,47.30392156862745,1610612752,53,56,2022-03-31T00:32:37Z,3000000,-13.0,12.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
316,PT01M00.00S,2022-03-31T00:32:35.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,53,56,2022-03-31T00:32:37Z,3010000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,315.0,2.0,2.0,0.0,,,
317,PT00M58.30S,2022-03-31T00:32:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612766,53,56,2022-03-31T00:32:49Z,3020000,,,0,,E. Fournier personal FOUL (2 PF) (Ball 2 FT),"[203095, 1630163]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,1628951.0,2.0,0.0,Ball,1630163.0,,,,,,,
319,PT00M58.30S,2022-03-31T00:33:07.2Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,53,57,2022-03-31T00:33:07Z,3040000,,,0,,L. Ball Free Throw 1 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
320,PT00M58.30S,2022-03-31T00:33:25.3Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,53,58,2022-03-31T00:33:25Z,3050000,,,0,,L. Ball Free Throw 2 of 2 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
321,PT00M45.00S,2022-03-31T00:33:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.43823915900131,51.470588235294116,1610612752,53,58,2022-03-31T00:41:25Z,3060000,7.0,47.0,1,right,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,
322,PT00M43.80S,2022-03-31T00:33:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,53,58,2022-03-31T00:34:10Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,,
324,PT00M43.80S,2022-03-31T00:34:18.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612752,53,58,2022-03-31T00:34:28Z,3090000,,,0,,M. Plumlee loose ball personal FOUL (2 PF) (Barrett 2 FT),"[203486, 1629628]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,1628951.0,2.0,0.0,Barrett,1629628.0,,,,,,,
327,PT00M43.80S,2022-03-31T00:34:23.5Z,2,REGULAR,substitution,out,[],203486,,,1610612752,53,58,2022-03-31T00:34:32Z,3105000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M43.80S,2022-03-31T00:34:23.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612752,53,58,2022-03-31T00:34:32Z,3107500,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M43.80S,2022-03-31T00:34:28.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,54,58,2022-03-31T00:34:29Z,3110000,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
329,PT00M43.80S,2022-03-31T00:34:39.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,55,58,2022-03-31T00:34:39Z,3120000,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
330,PT00M30.20S,2022-03-31T00:34:55.8Z,2,REGULAR,3pt,Jump Shot,[],1630163,36.61300919842313,73.0392156862745,1610612766,55,58,2022-03-31T00:42:06Z,3130000,-115.0,292.0,1,left,MISS L. Ball 31' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,,31.36,Missed,,,,,,,,,,,,,,,,,,
331,PT00M28.10S,2022-03-31T00:34:57.9Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,55,58,2022-03-31T00:35:02Z,3140000,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,330.0,2.0,2.0,0.0,,,
332,PT00M08.80S,2022-03-31T00:35:17.3Z,2,REGULAR,2pt,Jump Shot,[],203944,80.3712220762155,75.98039215686273,1610612752,55,58,2022-03-31T00:35:25Z,3150000,130.0,132.0,1,right,MISS J. Randle 18' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,18.52,Missed,,,,,,,,,,,,,,,,,,
333,PT00M06.20S,2022-03-31T00:35:19.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,55,58,2022-03-31T00:35:25Z,3160000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,332.0,2.0,2.0,0.0,,,
334,PT00M01.50S,2022-03-31T00:35:24.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,31.35676741130092,21.568627450980394,1610612766,55,58,2022-03-31T00:42:33Z,3170000,142.0,242.0,1,left,MISS T. Rozier 28' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,
335,PT00M01.50S,2022-03-31T00:35:24.6Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,55,58,2022-03-31T00:35:29Z,3180000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,334.0,3.0,3.0,0.0,,,
336,PT00M00.00S,2022-03-31T00:35:30.2Z,2,REGULAR,period,end,[],0,,,1610612752,55,58,2022-03-31T00:35:30Z,3190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-31T00:50:29.3Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,55,58,2022-03-31T00:51:03Z,3200000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-31T00:50:29.3Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612752,55,58,2022-03-31T00:51:03Z,3210000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-31T00:50:29.3Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,55,58,2022-03-31T00:51:03Z,3220000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-31T00:50:29.3Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612752,55,58,2022-03-31T00:51:03Z,3230000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-31T00:51:04.8Z,3,REGULAR,period,start,[],0,,,1610612766,55,58,2022-03-31T00:51:04Z,3240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M46.00S,2022-03-31T00:51:18.4Z,3,REGULAR,3pt,Jump Shot,[],1626179,91.14651773981603,4.411764705882353,1610612766,55,58,2022-03-31T00:51:25Z,3250000,-228.0,31.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,
343,PT11M44.00S,2022-03-31T00:51:20.4Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,55,58,2022-03-31T00:51:25Z,3260000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,342.0,3.0,2.0,1.0,,,
344,PT11M28.00S,2022-03-31T00:51:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.90210249671485,50.49019607843137,1610612752,55,58,2022-03-31T00:52:39Z,3270000,-2.0,106.0,1,left,MISS R. Barrett 10' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,10.64,Missed,,,,,,,,,,,,,,,,,,
345,PT11M26.00S,2022-03-31T00:51:38.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,55,58,2022-03-31T00:51:45Z,3280000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,344.0,3.0,3.0,0.0,,,
346,PT11M10.00S,2022-03-31T00:51:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630163,94.03745072273325,46.81372549019608,1610612766,55,60,2022-03-31T00:52:06Z,3290000,-16.0,4.0,1,right,L. Ball driving Layup (13 PTS) (P. Washington 1 AST),"[1630163, 1629023]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,1.63,Made,13.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
348,PT11M10.00S,2022-03-31T00:51:59.0Z,3,REGULAR,violation,defensive goaltending,[],1629011,,,1610612766,55,60,2022-03-31T00:52:06Z,3310000,,,0,,M. Robinson defensive goaltending VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,201246.0,,,,,,,,,,,
349,PT10M49.00S,2022-03-31T00:52:22.3Z,3,REGULAR,3pt,Jump Shot,[],202692,33.196452036793694,56.127450980392155,1610612752,58,60,2022-03-31T00:52:26Z,3320000,-31.0,260.0,1,left,A. Burks 26' 3PT  (6 PTS) (J. Randle 3 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,26.13,Made,6.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
351,PT10M32.00S,2022-03-31T00:52:39.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630163,95.0886990801577,53.18627450980392,1610612766,58,60,2022-03-31T00:53:43Z,3340000,16.0,-6.0,1,right,MISS L. Ball driving Hook,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
352,PT10M31.00S,2022-03-31T00:52:40.6Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,58,60,2022-03-31T00:52:44Z,3350000,,,0,,M. Robinson REBOUND (Off:6 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,351.0,7.0,1.0,6.0,,,
353,PT10M28.00S,2022-03-31T00:52:44.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.258212877792378,48.28431372549019,1610612752,60,60,2022-03-31T01:00:54Z,3360000,9.0,6.0,1,left,R. Barrett running Layup (20 PTS) (J. Randle 4 AST),"[1629628, 203944]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,1.07,Made,20.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
355,PT10M14.00S,2022-03-31T00:52:57.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,70.12155059132719,72.30392156862744,1610612766,60,63,2022-03-31T00:53:01Z,3380000,112.0,228.0,1,right,M. Bridges 25' 3PT  (14 PTS) (T. Rozier 3 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,25.42,Made,14.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,
357,PT09M56.00S,2022-03-31T00:53:15.9Z,3,REGULAR,3pt,Jump Shot,[],202692,30.56833114323259,69.6078431372549,1610612752,60,63,2022-03-31T00:53:23Z,3400000,-98.0,235.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
358,PT09M53.00S,2022-03-31T00:53:18.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,60,63,2022-03-31T00:53:23Z,3410000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,357.0,4.0,4.0,0.0,,,
359,PT09M39.00S,2022-03-31T00:53:32.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,65.25952693823915,31.61764705882353,1610612766,60,63,2022-03-31T01:00:45Z,3420000,-92.0,274.0,1,right,MISS L. Ball 28' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,,28.91,Missed,,,,,,,,,,,,,,,,,,
360,PT09M37.00S,2022-03-31T00:53:34.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,60,63,2022-03-31T00:53:41Z,3430000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,359.0,4.0,4.0,0.0,,,
361,PT09M32.00S,2022-03-31T00:53:39.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,32.40801576872536,49.50980392156863,1610612752,63,63,2022-03-31T00:55:35Z,3440000,2.0,252.0,1,left,E. Fournier 25' 3PT running pullup (16 PTS),[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,,25.21,Made,16.0,,,,,,,,,,,,,,,,,
362,PT09M18.00S,2022-03-31T00:53:53.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,91.27792378449409,38.48039215686275,1610612766,63,63,2022-03-31T00:55:54Z,3450000,-58.0,29.0,1,right,MISS M. Plumlee 6' turnaround Hook,[203486],1610612766.0,CHA,turnaround,,,Plumlee,M. Plumlee,,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,
363,PT09M15.00S,2022-03-31T00:53:56.9Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,63,63,2022-03-31T00:53:57Z,3460000,,,0,,A. Burks REBOUND (Off:1 Def:10),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,362.0,11.0,10.0,1.0,,,
364,PT09M06.00S,2022-03-31T00:54:06.6Z,3,REGULAR,turnover,lost ball,[],202692,,,1610612752,63,63,2022-03-31T00:54:09Z,3470000,,,0,,A. Burks lost ball TURNOVER (3 TO),"[202692, 1626179]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,3.0,,,,,,,Rozier,1626179.0,,,,,,,,,,,,
365,PT09M06.00S,2022-03-31T00:54:06.6Z,3,REGULAR,steal,,[],1626179,,,1610612766,63,63,2022-03-31T00:57:13Z,3480000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M01.00S,2022-03-31T00:54:14.4Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612766,63,63,2022-03-31T00:54:31Z,3490000,,,0,,J. Randle shooting personal FOUL (2 PF) (Bridges 2 FT),"[203944, 1628970]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,201246.0,2.0,0.0,Bridges,1628970.0,,,,,,,
368,PT09M01.00S,2022-03-31T00:54:45.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,63,64,2022-03-31T00:54:45Z,3510000,,,0,,M. Bridges Free Throw 1 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
369,PT09M01.00S,2022-03-31T00:54:59.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,63,65,2022-03-31T00:54:59Z,3520000,,,0,,M. Bridges Free Throw 2 of 2 (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
370,PT08M53.00S,2022-03-31T00:55:12.6Z,3,REGULAR,turnover,bad pass,[],203095,,,1610612752,63,65,2022-03-31T00:55:15Z,3530000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 1629023]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,1.0,,,,,,,Washington,1629023.0,,,,,,,,,,,,
371,PT08M53.00S,2022-03-31T00:55:12.6Z,3,REGULAR,steal,,[],1629023,,,1610612766,63,65,2022-03-31T00:55:14Z,3540000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
