actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
273,PT04M58.00S,2021-11-20T23:01:12.5Z,2,REGULAR,violation,defensive goaltending,[],1626174,,,1610612752,30,34,2021-11-20T23:01:19Z,2570000,,,0,,C. Wood defensive goaltending VIOLATION,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,202026.0,,,,,,,,,,,
274,PT04M42.00S,2021-11-20T23:01:35.2Z,2,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,30,34,2021-11-20T23:01:43Z,2580000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (3 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,,,,,,,3.0,,,200832.0,,,,,,,,,,,
275,PT04M42.00S,2021-11-20T23:01:35.3Z,2,REGULAR,substitution,out,[],201565,,,1610612752,30,34,2021-11-20T23:01:50Z,2590000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M42.00S,2021-11-20T23:01:35.3Z,2,REGULAR,substitution,in,[],202689,,,1610612752,30,34,2021-11-20T23:01:50Z,2600000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M42.00S,2021-11-20T23:01:35.3Z,2,REGULAR,substitution,out,[],1629717,,,1610612752,30,34,2021-11-20T23:02:24Z,2605000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M42.00S,2021-11-20T23:01:35.3Z,2,REGULAR,substitution,in,[],1630231,,,1610612752,30,34,2021-11-20T23:02:24Z,2607500,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M20.00S,2021-11-20T23:02:12.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,94.30026281208936,50.49019607843137,1610612752,32,34,2021-11-20T23:02:16Z,2610000,2.0,1.0,1,right,K. Walker driving Layup (2 PTS) (J. Randle 2 AST),"[202689, 203944]",1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,0.27,Made,,,,,,,,,,,,,2.0,J. Randle,203944.0,2.0,,,
281,PT04M05.00S,2021-11-20T23:02:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.469776609724048,46.568627450980394,1610612745,32,36,2021-11-20T23:02:34Z,2630000,17.0,-1.0,1,left,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.72,Made,,,,,,,,,,,,,9.0,,,,,,
283,PT03M59.00S,2021-11-20T23:02:53.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,32,36,2021-11-20T23:02:53Z,2650000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M55.00S,2021-11-20T23:05:40.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612752,32,36,2021-11-20T23:05:47Z,2660000,,,0,,E. Gordon shooting personal FOUL (1 PF) (Walker 2 FT),"[201569, 202689]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,,,200832.0,1.0,0.0,Walker,202689.0,,,,,,,
286,PT03M55.00S,2021-11-20T23:06:06.7Z,2,REGULAR,freethrow,1 of 2,[],202689,,,1610612752,33,36,2021-11-20T23:06:28Z,2680000,,,0,,K. Walker Free Throw 1 of 2 (3 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
287,PT03M55.00S,2021-11-20T23:06:06.7Z,2,REGULAR,freethrow,2 of 2,[],202689,,,1610612752,33,36,2021-11-20T23:06:28Z,2690000,,,0,,MISS K. Walker Free Throw 2 of 2,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M53.00S,2021-11-20T23:06:08.7Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,33,36,2021-11-20T23:06:28Z,2700000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,287.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
289,PT03M53.00S,2021-11-20T23:06:40.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612745,33,36,2021-11-20T23:07:11Z,2710000,,,0,,M. Robinson personal FOUL (2 PF) (Wood 2 FT),"[1629011, 1626174]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,202026.0,2.0,0.0,Wood,1626174.0,,,,,,,
291,PT03M53.00S,2021-11-20T23:07:13.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1301,,,1610612745,33,36,2021-11-20T23:07:30Z,2730000,,,0,,TEAM foul technical,[1301],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,
292,PT03M53.00S,2021-11-20T23:07:24.9Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,33,36,2021-11-20T23:07:24Z,2740000,,,0,,MISS J. Green technical Free Throw 1 of 1,[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M53.00S,2021-11-20T23:07:24.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,33,36,2021-11-20T23:07:24Z,2750000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,,
294,PT03M53.00S,2021-11-20T23:07:41.4Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,33,37,2021-11-20T23:07:41Z,2760000,,,0,,C. Wood Free Throw 1 of 2 (9 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,9.0,,,,,,
295,PT03M53.00S,2021-11-20T23:07:58.9Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,33,38,2021-11-20T23:07:58Z,2770000,,,0,,C. Wood Free Throw 2 of 2 (10 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,10.0,,,,,,
296,PT03M38.00S,2021-11-20T23:08:17.8Z,2,REGULAR,3pt,Jump Shot,[],202689,79.71419185282524,7.8431372549019605,1610612752,36,38,2021-11-20T23:08:21Z,2780000,-211.0,138.0,1,right,K. Walker 25' 3PT  (6 PTS) (J. Randle 3 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.21,Made,,,,,,,,,,,,,6.0,J. Randle,203944.0,3.0,,,
298,PT03M18.00S,2021-11-20T23:08:39.3Z,2,REGULAR,turnover,bad pass,[],1628464,,,1610612745,36,38,2021-11-20T23:08:45Z,2800000,,,0,,D. Theis bad pass TURNOVER (2 TO),"[1628464, 1629628]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,2.0,Barrett,1629628.0,,,,,,,,,,,,
299,PT03M18.00S,2021-11-20T23:08:39.3Z,2,REGULAR,steal,,[],1629628,,,1610612752,36,38,2021-11-20T23:08:40Z,2810000,,,0,,R. Barrett STEAL (2 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M13.00S,2021-11-20T23:08:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.11760840998686,47.794117647058826,1610612752,38,38,2021-11-20T23:08:48Z,2820000,-11.0,12.0,1,right,R. Barrett driving Layup (7 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.64,Made,,,,,,,,,,,,,7.0,,,,,,
301,PT02M48.00S,2021-11-20T23:09:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.521024967148489,47.794117647058826,1610612745,38,40,2021-11-20T23:09:14Z,2830000,11.0,9.0,1,left,C. Wood cutting Layup (12 PTS) (E. Gordon 2 AST),"[1626174, 201569]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,1.41,Made,,,,,,,,,,,,,12.0,E. Gordon,201569.0,2.0,,,
303,PT02M37.00S,2021-11-20T23:09:19.3Z,2,REGULAR,3pt,Jump Shot,[],203095,77.4802890932983,11.029411764705882,1610612752,41,40,2021-11-20T23:09:23Z,2850000,-195.0,159.0,1,right,E. Fournier 25' 3PT  (8 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.17,Made,,,,,,,,,,,,,8.0,J. Randle,203944.0,4.0,,,
305,PT02M20.00S,2021-11-20T23:09:37.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,7.966491458607096,53.92156862745098,1610612745,41,42,2021-11-20T23:09:43Z,2870000,-20.0,22.0,1,left,E. Gordon driving floating Jump Shot (6 PTS) (C. Wood 3 AST),"[201569, 1626174]",1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,2.98,Made,,,,,,,,,,,,,6.0,C. Wood,1626174.0,3.0,,,
307,PT02M08.00S,2021-11-20T23:10:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612752,41,42,2021-11-20T23:10:10Z,2890000,,,0,,C. Wood shooting personal FOUL (1 PF) (Randle 2 FT),"[1626174, 203944]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,202026.0,1.0,0.0,Randle,203944.0,,,,,,,
310,PT02M08.00S,2021-11-20T23:10:10.2Z,2,REGULAR,substitution,out,[],1630231,,,1610612752,41,42,2021-11-20T23:10:30Z,2905000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M08.00S,2021-11-20T23:10:10.2Z,2,REGULAR,substitution,in,[],1630256,,,1610612752,41,42,2021-11-20T23:10:30Z,2907500,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M08.00S,2021-11-20T23:10:20.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,42,42,2021-11-20T23:10:20Z,2910000,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,,,,6.0,,,,,,
312,PT02M08.00S,2021-11-20T23:10:40.9Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,43,42,2021-11-20T23:10:40Z,2920000,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
313,PT01M46.00S,2021-11-20T23:11:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.703679369250986,51.71568627450981,1610612745,43,42,2021-11-20T23:11:14Z,2930000,-9.0,20.0,1,left,MISS E. Gordon driving Layup - blocked,"[201569, 1629011]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,Robinson,1629011.0
314,PT01M46.00S,2021-11-20T23:11:05.1Z,2,REGULAR,block,,[],1629011,,,1610612745,43,42,2021-11-20T23:11:09Z,2940000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M44.00S,2021-11-20T23:11:07.1Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,43,42,2021-11-20T23:11:14Z,2950000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
316,PT01M44.00S,2021-11-20T23:11:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.9862023653088,49.50980392156863,1610612752,43,42,2021-11-20T23:11:25Z,2960000,-2.0,13.0,1,right,MISS R. Barrett Layup - blocked,"[1629628, 1630256]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,Tate,1630256.0
317,PT01M44.00S,2021-11-20T23:11:12.4Z,2,REGULAR,block,,[],1630256,,,1610612752,43,42,2021-11-20T23:11:20Z,2970000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M42.00S,2021-11-20T23:11:14.4Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,43,42,2021-11-20T23:11:25Z,2980000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,316.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
319,PT01M39.00S,2021-11-20T23:11:24.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612752,43,42,2021-11-20T23:11:35Z,2990000,,,0,,D. Theis shooting personal FOUL (1 PF) (Randle 2 FT),"[1628464, 203944]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,1363.0,1.0,0.0,Randle,203944.0,,,,,,,
321,PT01M39.00S,2021-11-20T23:11:46.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,43,42,2021-11-20T23:11:46Z,3010000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M39.00S,2021-11-20T23:11:46.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,43,42,2021-11-20T23:11:46Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,
323,PT01M39.00S,2021-11-20T23:12:07.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,44,42,2021-11-20T23:12:07Z,3030000,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
324,PT01M26.00S,2021-11-20T23:12:22.4Z,2,REGULAR,3pt,Jump Shot,[],1628464,20.05584756898817,8.823529411764707,1610612745,44,42,2021-11-20T23:12:27Z,3040000,206.0,136.0,1,left,MISS D. Theis 24' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M24.00S,2021-11-20T23:12:24.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,44,42,2021-11-20T23:12:27Z,3050000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,324.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
326,PT01M17.00S,2021-11-20T23:12:32.5Z,2,REGULAR,3pt,Jump Shot,[],203095,80.50262812089356,93.38235294117648,1610612752,47,42,2021-11-20T23:14:08Z,3060000,217.0,131.0,1,right,E. Fournier 25' 3PT pullup (11 PTS) (J. Randle 5 AST),"[203095, 203944]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.33,Made,,,,,,,,,,,,,11.0,J. Randle,203944.0,5.0,,,
328,PT00M55.90S,2021-11-20T23:12:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612745,47,42,2021-11-20T23:13:05Z,3080000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Gordon 2 FT),"[1629011, 201569]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,200832.0,3.0,0.0,Gordon,201569.0,,,,,,,
332,PT00M55.90S,2021-11-20T23:13:10.0Z,2,REGULAR,substitution,out,[],1629011,,,1610612745,47,42,2021-11-20T23:13:29Z,3095000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M55.90S,2021-11-20T23:13:10.0Z,2,REGULAR,substitution,in,[],202692,,,1610612745,47,42,2021-11-20T23:13:29Z,3097500,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M55.90S,2021-11-20T23:13:10.0Z,2,REGULAR,substitution,out,[],1628464,,,1610612745,47,42,2021-11-20T23:13:47Z,3098750,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M55.90S,2021-11-20T23:13:10.0Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,47,42,2021-11-20T23:13:47Z,3099375,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M55.90S,2021-11-20T23:13:24.3Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,47,42,2021-11-20T23:13:24Z,3100000,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M55.90S,2021-11-20T23:13:24.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,47,42,2021-11-20T23:13:24Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
336,PT00M55.90S,2021-11-20T23:14:03.3Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,47,43,2021-11-20T23:14:03Z,3120000,,,0,,E. Gordon Free Throw 2 of 2 (7 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
337,PT00M42.50S,2021-11-20T23:14:19.3Z,2,REGULAR,3pt,Jump Shot,[],203095,93.64323258869908,2.2058823529411766,1610612752,47,43,2021-11-20T23:14:26Z,3130000,-239.0,7.0,1,right,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M39.90S,2021-11-20T23:14:21.9Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,47,43,2021-11-20T23:14:26Z,3140000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,337.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
339,PT00M34.00S,2021-11-20T23:14:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,9.806176084099869,49.754901960784316,1610612745,47,45,2021-11-20T23:14:35Z,3150000,1.0,40.0,1,left,K. Martin Jr. cutting Layup (2 PTS) (E. Gordon 3 AST),"[1630231, 201569]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,3.97,Made,,,,,,,,,,,,,2.0,E. Gordon,201569.0,3.0,,,
341,PT00M13.60S,2021-11-20T23:14:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.93495400788436,45.588235294117645,1610612752,47,45,2021-11-20T23:15:04Z,3170000,-22.0,23.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 201569]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,Gordon,201569.0
342,PT00M13.60S,2021-11-20T23:14:57.6Z,2,REGULAR,block,,[],201569,,,1610612752,47,45,2021-11-20T23:15:00Z,3180000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M11.60S,2021-11-20T23:14:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,47,45,2021-11-20T23:15:04Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,
344,PT00M11.60S,2021-11-20T23:15:04.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,47,45,2021-11-20T23:15:04Z,3200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M11.60S,2021-11-20T23:15:09.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612752,47,45,2021-11-20T23:15:46Z,3205000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M11.60S,2021-11-20T23:15:09.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612752,47,45,2021-11-20T23:15:46Z,3207500,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M11.60S,2021-11-20T23:15:09.6Z,2,REGULAR,substitution,in,[],1629726,,,1610612752,47,45,2021-11-20T23:15:46Z,3208750,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M11.60S,2021-11-20T23:15:09.6Z,2,REGULAR,substitution,in,[],1629717,,,1610612752,47,45,2021-11-20T23:15:46Z,3209375,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M11.10S,2021-11-20T23:15:15.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203095,95.74572930354796,11.76470588235294,1610612752,47,45,2021-11-20T23:15:32Z,3210000,-191.0,-13.0,1,right,MISS E. Fournier 19' fadeaway Shot,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,19.16,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M10.00S,2021-11-20T23:15:16.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,47,45,2021-11-20T23:15:32Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,
347,PT00M10.00S,2021-11-20T23:15:19.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,47,45,2021-11-20T23:15:35Z,3230000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,
352,PT00M01.00S,2021-11-20T23:15:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,4.812746386333772,47.794117647058826,1610612745,47,47,2021-11-20T23:16:01Z,3240000,11.0,-7.0,1,left,E. Gordon driving Layup (9 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.32,Made,,,,,,,,,,,,,9.0,,,,,,
353,PT00M00.00S,2021-11-20T23:16:03.2Z,2,REGULAR,period,end,[],0,,,1610612752,47,47,2021-11-20T23:16:03Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612752,47,47,2021-11-20T23:31:43Z,3260000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,out,['startperiod'],1629726,,,1610612752,47,47,2021-11-20T23:31:43Z,3270000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,out,['startperiod'],1629717,,,1610612752,47,47,2021-11-20T23:31:43Z,3280000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,47,47,2021-11-20T23:31:43Z,3290000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612752,47,47,2021-11-20T23:31:43Z,3300000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-20T23:31:10.6Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612752,47,47,2021-11-20T23:31:43Z,3310000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2021-11-20T23:31:40.4Z,3,REGULAR,period,start,[],0,,,1610612745,47,47,2021-11-20T23:31:43Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M48.00S,2021-11-20T23:31:52.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,93.24901445466492,97.30392156862744,1610612745,47,50,2021-11-20T23:31:56Z,3330000,237.0,11.0,1,right,C. Wood 3PT  (15 PTS) (E. Gordon 4 AST),"[1626174, 201569]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.68,Made,,,,,,,,,,,,,15.0,E. Gordon,201569.0,4.0,,,
363,PT11M19.00S,2021-11-20T23:32:22.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.469776609724048,49.26470588235294,1610612752,49,50,2021-11-20T23:34:59Z,3350000,4.0,-1.0,1,left,M. Robinson cutting DUNK (6 PTS) (K. Walker 3 AST),"[1629011, 202689]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,0.39,Made,,,,,,,,,,,,,6.0,K. Walker,202689.0,3.0,,,
365,PT11M01.00S,2021-11-20T23:32:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630256,85.10183968462549,3.6764705882352944,1610612745,49,50,2021-11-20T23:32:42Z,3370000,-232.0,88.0,1,right,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
