actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
343,PT00M31.70S,2022-12-24T04:37:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630177,28.038764783180028,24.509803921568633,1610612766,64,65,2022-12-24T04:43:11Z,3400000,False,127.0,211.0,1,left,T. Maledon 24' 3PT  (3 PTS) (G. Hayward 2 AST),"[1630177, 202330]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,24.66,3.0,,,,,,G. Hayward,202330.0,2.0
345,PT00M09.40S,2022-12-24T04:37:30.7Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,64,65,2022-12-24T04:37:39Z,3420000,False,,,0,,L. James lost ball TURNOVER (1 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,,
346,PT00M09.40S,2022-12-24T04:37:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612766,64,65,2022-12-24T04:37:39Z,3430000,False,,,0,,L. James loose ball personal FOUL (1 PF) (Maledon 2 FT),"[2544, 1630177]",1610612747.0,LAL,loose ball,,,James,L. James,,,,,Mid-Range,8-16 Center,202053.0,1.0,0.0,Maledon,1630177.0,,,,,,,,,,,,,,,
348,PT00M09.40S,2022-12-24T04:38:01.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630177,,,1610612766,64,66,2022-12-24T04:38:01Z,3450000,False,,,0,,T. Maledon Free Throw 1 of 2 (4 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,
349,PT00M09.40S,2022-12-24T04:38:14.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630177,,,1610612766,64,67,2022-12-24T04:38:14Z,3460000,False,,,0,,T. Maledon Free Throw 2 of 2 (5 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
350,PT00M03.40S,2022-12-24T04:38:23.0Z,2,REGULAR,3pt,Jump Shot,[],2544,67.59198423127464,29.411764705882348,1610612747,67,67,2022-12-24T04:38:36Z,3470000,False,-103.0,252.0,1,right,L. James 27' 3PT pullup (14 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,27.23,14.0,,,,,,,,
351,PT00M00.10S,2022-12-24T04:38:38.1Z,2,REGULAR,turnover,out-of-bounds,[],1630177,,,1610612766,67,67,2022-12-24T04:38:43Z,3480000,False,,,0,,T. Maledon bad pass out-of-bounds TURNOVER (1 TO),[1630177],1610612766.0,CHA,bad pass,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,202053.0,,,,,,,,,,,,1.0,,,,,,,
352,PT00M00.00S,2022-12-24T04:38:52.4Z,2,REGULAR,period,end,[],0,,,1610612747,67,67,2022-12-24T04:38:52Z,3490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,67,67,2022-12-24T04:54:18Z,3500000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,67,67,2022-12-24T04:54:18Z,3510000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612747,67,67,2022-12-24T04:54:18Z,3520000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612747,67,67,2022-12-24T04:54:18Z,3530000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,in,['startperiod'],1628418,,,1610612747,67,67,2022-12-24T04:54:18Z,3540000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,in,['startperiod'],203471,,,1610612747,67,67,2022-12-24T04:54:18Z,3550000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612747,67,67,2022-12-24T04:54:18Z,3560000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-12-24T04:53:54.5Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612747,67,67,2022-12-24T04:54:18Z,3570000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-12-24T04:54:16.5Z,3,REGULAR,period,start,[],0,,,1610612766,67,67,2022-12-24T04:54:18Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M46.00S,2022-12-24T04:54:29.9Z,3,REGULAR,turnover,bad pass,[],202330,,,1610612766,67,67,2022-12-24T04:54:34Z,3590000,False,,,0,,G. Hayward bad pass TURNOVER (2 TO),"[202330, 2544]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,James,2544.0,,,,,
363,PT11M46.00S,2022-12-24T04:54:29.9Z,3,REGULAR,steal,,[],2544,,,1610612747,67,67,2022-12-24T04:54:31Z,3600000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT11M41.00S,2022-12-24T04:54:34.9Z,3,REGULAR,turnover,bad pass,[],1629022,,,1610612747,67,67,2022-12-24T04:54:38Z,3610000,False,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 203486]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,
365,PT11M41.00S,2022-12-24T04:54:34.9Z,3,REGULAR,steal,,[],203486,,,1610612766,67,67,2022-12-24T04:54:36Z,3620000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
366,PT11M36.00S,2022-12-24T04:54:40.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,89.01116951379764,4.411764705882348,1610612766,67,70,2022-12-24T04:54:49Z,3630000,False,-228.0,51.0,1,right,G. Hayward 3PT running (9 PTS) (L. Ball 4 AST),"[202330, 1630163]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.35,9.0,,,,,,L. Ball,1630163.0,4.0
368,PT11M21.00S,2022-12-24T04:54:53.9Z,3,REGULAR,3pt,Jump Shot,[],1629022,28.695795006570307,26.960784313725497,1610612747,67,70,2022-12-24T04:54:59Z,3650000,False,115.0,217.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.59,,,,,,,,,
369,PT11M18.00S,2022-12-24T04:54:56.9Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,67,70,2022-12-24T04:54:59Z,3660000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,368.0,4.0,4.0,0.0,,,,,,,,,,
370,PT10M57.00S,2022-12-24T04:55:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630163,75.73915900131406,11.764705882352942,1610612766,67,70,2022-12-24T04:55:24Z,3670000,False,-191.0,176.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.96,,,,,,,,,
371,PT10M53.00S,2022-12-24T04:55:22.8Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,67,70,2022-12-24T04:55:24Z,3680000,False,,,0,,T. Bryant REBOUND (Off:0 Def:8),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,370.0,8.0,8.0,0.0,,,,,,,,,,
372,PT10M36.00S,2022-12-24T04:55:39.7Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612747,67,70,2022-12-24T04:55:44Z,3690000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1626179]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,
373,PT10M36.00S,2022-12-24T04:55:39.7Z,3,REGULAR,steal,,[],1626179,,,1610612766,67,70,2022-12-24T04:55:41Z,3700000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
374,PT10M32.00S,2022-12-24T04:55:44.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626179,72.05978975032852,82.1078431372549,1610612766,67,73,2022-12-24T04:58:46Z,3710000,False,161.0,210.0,1,right,T. Rozier 26' 3PT running pullup (9 PTS),[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,26.44,9.0,,,,,,,,
375,PT10M11.00S,2022-12-24T04:56:08.1Z,3,REGULAR,violation,kicked ball,[],1629023,,,1610612747,67,73,2022-12-24T04:56:11Z,3720000,False,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
376,PT10M06.00S,2022-12-24T04:56:22.3Z,3,REGULAR,2pt,Jump Shot,[],203471,14.635348226018394,26.715686274509807,1610612747,67,73,2022-12-24T04:59:28Z,3730000,False,116.0,85.0,1,left,MISS D. Schroder 14' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,14.42,,,,,,,,,
377,PT10M03.00S,2022-12-24T04:56:25.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,67,73,2022-12-24T04:56:27Z,3740000,False,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,376.0,5.0,5.0,0.0,,,,,,,,,,
378,PT09M59.00S,2022-12-24T04:56:29.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,61.41590013140604,70.34313725490196,1610612766,67,73,2022-12-24T04:59:50Z,3750000,False,102.0,310.0,1,right,MISS L. Ball 32' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,32.64,,,,,,,,,
379,PT09M55.00S,2022-12-24T04:56:33.7Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,67,73,2022-12-24T04:56:37Z,3760000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,378.0,1.0,1.0,0.0,,,,,,,,,,
380,PT09M47.00S,2022-12-24T04:56:41.3Z,3,REGULAR,3pt,Jump Shot,[],1628418,31.84954007884363,64.95098039215686,1610612747,67,73,2022-12-24T04:56:46Z,3770000,False,-75.0,247.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.8,,,,,,,,,
381,PT09M43.00S,2022-12-24T04:56:45.3Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,67,73,2022-12-24T04:56:46Z,3780000,False,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,,
382,PT09M41.00S,2022-12-24T04:56:48.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630163,92.55913272010513,52.94117647058824,1610612766,67,75,2022-12-24T04:57:17Z,3790000,False,15.0,17.0,1,right,L. Ball running Layup (13 PTS) (G. Hayward 3 AST),"[1630163, 202330]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.28,13.0,,,,,,G. Hayward,202330.0,3.0
384,PT09M41.00S,2022-12-24T04:56:55.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,67,75,2022-12-24T04:56:55Z,3810000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M35.00S,2022-12-24T04:59:52.8Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,67,75,2022-12-24T05:00:05Z,3820000,False,,,0,,L. James offensive FOUL (2 PF),"[2544, 1626179]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,202053.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
390,PT09M35.00S,2022-12-24T04:59:52.8Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,67,75,2022-12-24T04:59:52Z,3840000,False,,,0,,L. James offensive foul TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,202053.0,,,,,,,,,,,,2.0,,,,,,,
391,PT09M17.00S,2022-12-24T05:00:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,90.5880420499343,54.90196078431372,1610612766,67,77,2022-12-24T05:01:10Z,3850000,False,25.0,36.0,1,right,G. Hayward driving Layup (11 PTS) (T. Rozier 4 AST),"[202330, 1626179]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,4.35,11.0,,,,,,T. Rozier,1626179.0,4.0
392,PT09M03.00S,2022-12-24T05:00:30.1Z,3,REGULAR,2pt,Jump Shot,[],2544,22.651116951379763,74.01960784313725,1610612747,69,77,2022-12-24T05:00:35Z,3860000,False,-120.0,160.0,1,left,L. James 20' fadeaway Jump Shot (16 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,20.04,16.0,,,,,,,,
394,PT08M38.00S,2022-12-24T05:00:55.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,89.79960578186596,4.901960784313729,1610612766,69,80,2022-12-24T05:01:00Z,3870000,False,-225.0,43.0,1,right,T. Rozier 3PT  (12 PTS) (P. Washington 3 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.96,12.0,,,,,,P. Washington,1629023.0,3.0
396,PT08M13.00S,2022-12-24T05:01:20.5Z,3,REGULAR,3pt,Jump Shot,[],2544,25.410643889618925,14.950980392156865,1610612747,69,80,2022-12-24T05:01:26Z,3890000,False,175.0,186.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.58,,,,,,,,,
397,PT08M08.00S,2022-12-24T05:01:25.5Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,69,80,2022-12-24T05:01:26Z,3900000,False,,,0,,L. Ball REBOUND (Off:0 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,396.0,6.0,6.0,0.0,,,,,,,,,,
398,PT07M59.00S,2022-12-24T05:01:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630163,64.56964520367937,41.91176470588235,1610612766,69,83,2022-12-24T05:01:40Z,3910000,False,-40.0,281.0,1,right,L. Ball 28' 3PT  (16 PTS) (P. Washington 4 AST),"[1630163, 1629023]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,28.34,16.0,,,,,,P. Washington,1629023.0,4.0
400,PT07M46.00S,2022-12-24T05:01:48.2Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612747,69,83,2022-12-24T05:01:51Z,3930000,False,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1626179]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Rozier,1626179.0,,,,,
401,PT07M46.00S,2022-12-24T05:01:48.2Z,3,REGULAR,steal,,[],1626179,,,1610612766,69,83,2022-12-24T05:01:50Z,3940000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
402,PT07M38.00S,2022-12-24T05:01:55.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,78.23587385019711,9.313725490196077,1610612766,69,83,2022-12-24T05:02:04Z,3950000,False,-203.0,152.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.4,,,,,,,,,
403,PT07M33.00S,2022-12-24T05:02:00.5Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,69,83,2022-12-24T05:02:00Z,3960000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,402.0,2.0,1.0,1.0,,,,,,,,,,
404,PT07M31.00S,2022-12-24T05:02:01.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202330,66.93495400788436,64.95098039215686,1610612766,69,83,2022-12-24T05:02:07Z,3970000,False,75.0,258.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.89,,,,,,,,,
405,PT07M29.00S,2022-12-24T05:02:03.8Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,69,83,2022-12-24T05:02:07Z,3980000,False,,,0,,T. Bryant REBOUND (Off:0 Def:9),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,404.0,9.0,9.0,0.0,,,,,,,,,,
406,PT07M19.00S,2022-12-24T05:02:15.1Z,3,REGULAR,3pt,Jump Shot,[],203471,30.14126149802891,80.63725490196079,1610612747,69,83,2022-12-24T05:04:39Z,3990000,False,-153.0,231.0,1,left,MISS D. Schroder 27' step back 3PT,[203471],1610612747.0,LAL,step back,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,27.7,,,,,,,,,
407,PT07M13.00S,2022-12-24T05:02:21.1Z,3,REGULAR,rebound,offensive,[],201976,,,1610612747,69,83,2022-12-24T05:02:23Z,4000000,False,,,0,,P. Beverley REBOUND (Off:2 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,406.0,4.0,2.0,2.0,,,,,,,,,,
408,PT07M08.00S,2022-12-24T05:02:25.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,7.408015768725363,5.392156862745097,1610612747,72,83,2022-12-24T05:02:30Z,4010000,False,223.0,17.0,1,left,L. Walker IV 3PT  (9 PTS) (P. Beverley 2 AST),"[1629022, 201976]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,22.37,9.0,,,,,,P. Beverley,201976.0,2.0
410,PT06M41.00S,2022-12-24T05:02:51.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203486,87.43429697766098,56.372549019607845,1610612766,72,85,2022-12-24T05:02:59Z,4030000,False,32.0,66.0,1,right,M. Plumlee 7' Hook (8 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,7.29,8.0,,,,,,,,
411,PT06M27.00S,2022-12-24T05:03:06.7Z,3,REGULAR,3pt,Jump Shot,[],1629022,24.490801576872528,88.72549019607843,1610612747,72,85,2022-12-24T05:03:11Z,4040000,False,-194.0,178.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.28,,,,,,,,,
412,PT06M23.00S,2022-12-24T05:03:10.7Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,72,85,2022-12-24T05:03:11Z,4050000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,411.0,2.0,2.0,0.0,,,,,,,,,,
413,PT06M20.00S,2022-12-24T05:03:13.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,73.242444152431,15.686274509803923,1610612766,72,88,2022-12-24T05:05:43Z,4060000,False,-172.0,199.0,1,right,T. Rozier 26' 3PT running pullup (15 PTS),[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,26.28,15.0,,,,,,,,
414,PT06M18.00S,2022-12-24T05:03:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,72,88,2022-12-24T05:03:20Z,4070000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,out,[],2544,,,1610612747,72,88,2022-12-24T05:06:03Z,4080000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,out,[],201976,,,1610612747,72,88,2022-12-24T05:06:03Z,4090000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,out,[],203471,,,1610612747,72,88,2022-12-24T05:06:03Z,4100000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,72,88,2022-12-24T05:06:03Z,4110000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,in,[],201566,,,1610612747,72,88,2022-12-24T05:06:03Z,4120000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M18.00S,2022-12-24T05:05:52.3Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,72,88,2022-12-24T05:06:03Z,4130000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M09.00S,2022-12-24T05:06:22.2Z,3,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612747,72,88,2022-12-24T05:06:27Z,4140000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1626179, 1629022]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,1.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
423,PT06M09.00S,2022-12-24T05:06:45.1Z,3,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,73,88,2022-12-24T05:06:45Z,4160000,False,,,0,,L. Walker IV Free Throw 1 of 2 (10 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,
424,PT06M09.00S,2022-12-24T05:06:57.1Z,3,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,74,88,2022-12-24T05:06:57Z,4170000,False,,,0,,L. Walker IV Free Throw 2 of 2 (11 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,
425,PT05M54.00S,2022-12-24T05:07:16.0Z,3,REGULAR,foul,offensive,[],1626179,,,1610612766,74,88,2022-12-24T05:07:56Z,4180000,False,,,0,,T. Rozier offensive FOUL (2 PF),"[1626179, 1629022]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,1630886.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
427,PT05M54.00S,2022-12-24T05:07:16.0Z,3,REGULAR,turnover,offensive foul,[],1626179,,,1610612766,74,88,2022-12-24T05:07:56Z,4200000,False,,,0,,T. Rozier offensive foul TURNOVER (2 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,1630886.0,,,,,,,,,,,,2.0,,,,,,,
428,PT05M54.00S,2022-12-24T05:07:35.3Z,3,REGULAR,substitution,out,[],202330,,,1610612747,74,88,2022-12-24T05:07:40Z,4210000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
