actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
436,PT05M52.00S,2022-10-21T03:37:02.0Z,3,REGULAR,substitution,out,[],2544,,,1610612746,65,69,2022-10-21T03:37:07Z,4320000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M52.00S,2022-10-21T03:37:02.0Z,3,REGULAR,substitution,out,[],202704,,,1610612746,65,69,2022-10-21T03:37:07Z,4330000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M52.00S,2022-10-21T03:37:02.0Z,3,REGULAR,substitution,in,[],1629308,,,1610612746,65,69,2022-10-21T03:37:07Z,4340000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M52.00S,2022-10-21T03:37:02.0Z,3,REGULAR,substitution,in,[],202322,,,1610612746,65,69,2022-10-21T03:37:07Z,4350000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M31.00S,2022-10-21T03:37:33.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202695,30.009855453350852,77.45098039215686,1610612746,65,69,2022-10-21T03:37:38Z,4360000,-137.0,230.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
441,PT05M29.00S,2022-10-21T03:37:35.5Z,3,REGULAR,rebound,offensive,[],202694,,,1610612746,65,69,2022-10-21T03:37:38Z,4370000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,,,
442,PT05M28.00S,2022-10-21T03:37:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202694,6.093955321944804,50.0,1610612746,65,71,2022-10-21T03:37:42Z,4380000,0.0,5.0,1,left,M. Morris Sr. putback Layup (10 PTS),[202694],1610612746.0,LAC,putback,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,10.0,,,,,,,,,,,,,
443,PT05M16.00S,2022-10-21T03:37:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,90.5880420499343,51.71568627450981,1610612747,65,71,2022-10-21T03:37:57Z,4390000,9.0,36.0,1,right,MISS K. Nunn driving Layup,[1629134],1610612747.0,LAL,driving,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
444,PT05M13.00S,2022-10-21T03:37:51.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,71,2022-10-21T03:37:57Z,4400000,,,0,,I. Zubac REBOUND (Off:4 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,443.0,9.0,5.0,4.0,,,,,,,,,,,,,,
445,PT05M09.00S,2022-10-21T03:37:55.2Z,3,REGULAR,3pt,Jump Shot,[],202695,26.856110381077528,85.04901960784314,1610612746,65,74,2022-10-21T03:38:30Z,4410000,-175.0,200.0,1,left,K. Leonard 26' 3PT  (10 PTS) (J. Wall 2 AST),"[202695, 202322]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,10.0,J. Wall,202322.0,2.0,,,,,,,,,,
447,PT05M09.00S,2022-10-21T03:38:05.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,74,2022-10-21T03:38:05Z,4430000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M09.00S,2022-10-21T03:41:17.3Z,3,REGULAR,substitution,out,[],1627745,,,1610612747,65,74,2022-10-21T03:41:37Z,4440000,,,0,,SUB out: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M09.00S,2022-10-21T03:41:17.3Z,3,REGULAR,substitution,out,[],202695,,,1610612747,65,74,2022-10-21T03:41:37Z,4450000,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M09.00S,2022-10-21T03:41:17.3Z,3,REGULAR,substitution,in,[],203076,,,1610612747,65,74,2022-10-21T03:41:37Z,4460000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M09.00S,2022-10-21T03:41:17.3Z,3,REGULAR,substitution,in,[],1626181,,,1610612747,65,74,2022-10-21T03:41:37Z,4470000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M58.00S,2022-10-21T03:41:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,89.93101182654402,48.0392156862745,1610612747,65,74,2022-10-21T03:41:44Z,4480000,-10.0,42.0,1,right,MISS K. Nunn reverse Layup,[1629134],1610612747.0,LAL,reverse,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
453,PT04M55.00S,2022-10-21T03:41:41.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,65,74,2022-10-21T03:41:44Z,4490000,,,0,,I. Zubac REBOUND (Off:4 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,452.0,10.0,6.0,4.0,,,,,,,,,,,,,,
454,PT04M46.00S,2022-10-21T03:41:51.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,8.722076215505908,50.98039215686275,1610612746,65,76,2022-10-21T03:41:55Z,4500000,-5.0,29.0,1,left,I. Zubac DUNK (14 PTS) (J. Wall 3 AST),"[1627826, 202322]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,14.0,J. Wall,202322.0,3.0,,,,,,,,,,
456,PT04M34.00S,2022-10-21T03:42:02.9Z,3,REGULAR,3pt,Jump Shot,[],201566,64.83245729303547,35.049019607843135,1610612747,65,76,2022-10-21T03:42:07Z,4520000,-75.0,278.0,1,right,MISS R. Westbrook 28' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,28.8,Missed,,,,,,,,,,,,,,,,,,
457,PT04M31.00S,2022-10-21T03:42:05.9Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,65,76,2022-10-21T03:42:07Z,4530000,,,0,,J. Wall REBOUND (Off:0 Def:2),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,,,456.0,2.0,2.0,0.0,,,,,,,,,,,,,,
458,PT04M17.00S,2022-10-21T03:42:21.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629134,,,1610612746,65,76,2022-10-21T03:42:26Z,4540000,,,0,,K. Nunn shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629134, 202694]",1610612747.0,LAL,shooting,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Morris Sr.,202694.0
460,PT04M17.00S,2022-10-21T03:42:49.8Z,3,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,65,77,2022-10-21T03:42:49Z,4560000,,,0,,M. Morris Sr. Free Throw 1 of 2 (11 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
461,PT04M17.00S,2022-10-21T03:42:50.5Z,3,REGULAR,substitution,out,[],201566,,,1610612746,65,77,2022-10-21T03:42:58Z,4570000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M17.00S,2022-10-21T03:42:50.5Z,3,REGULAR,substitution,out,[],1629134,,,1610612746,65,77,2022-10-21T03:42:58Z,4580000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M17.00S,2022-10-21T03:42:50.5Z,3,REGULAR,substitution,in,[],1630346,,,1610612746,65,77,2022-10-21T03:42:58Z,4590000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M17.00S,2022-10-21T03:42:50.5Z,3,REGULAR,substitution,in,[],201976,,,1610612746,65,77,2022-10-21T03:42:58Z,4600000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M17.00S,2022-10-21T03:43:19.6Z,3,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,65,78,2022-10-21T03:43:19Z,4610000,,,0,,M. Morris Sr. Free Throw 2 of 2 (12 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
466,PT04M01.00S,2022-10-21T03:43:38.7Z,3,REGULAR,turnover,bad pass,[],1629308,,,1610612747,65,78,2022-10-21T03:43:43Z,4620000,,,0,,J. Toscano-Anderson bad pass TURNOVER (1 TO),"[1629308, 202331]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,George,202331.0,,,,,,,
467,PT04M01.00S,2022-10-21T03:43:38.7Z,3,REGULAR,steal,,[],202331,,,1610612746,65,78,2022-10-21T03:43:41Z,4630000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
468,PT03M58.00S,2022-10-21T03:43:42.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,7.933639947437584,48.0392156862745,1610612746,65,80,2022-10-21T03:43:49Z,4640000,10.0,22.0,1,left,P. George running DUNK (12 PTS),[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,12.0,,,,,,,,,,,,,
469,PT03M40.00S,2022-10-21T03:44:00.0Z,3,REGULAR,3pt,Jump Shot,[],1629308,69.03745072273324,69.11764705882354,1610612747,68,80,2022-10-21T03:44:04Z,4650000,96.0,239.0,1,right,J. Toscano-Anderson 25' 3PT  (6 PTS) (P. Beverley 1 AST),"[1629308, 201976]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,6.0,P. Beverley,201976.0,1.0,,,,,,,,,,
471,PT03M18.00S,2022-10-21T03:44:21.4Z,3,REGULAR,2pt,Jump Shot,[],202694,25.673455978975028,40.44117647058824,1610612746,68,82,2022-10-21T03:44:28Z,4670000,48.0,189.0,1,left,M. Morris Sr. 19' Jump Shot (14 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,19.48,Made,,,,,14.0,,,,,,,,,,,,,
472,PT03M06.00S,2022-10-21T03:44:35.5Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612747,68,82,2022-10-21T03:44:47Z,4680000,,,0,,P. George shooting personal FOUL (3 PF) (Davis 2 FT),"[202331, 203076]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Davis,203076.0
474,PT03M06.00S,2022-10-21T03:45:05.4Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,69,82,2022-10-21T03:45:31Z,4700000,,,0,,A. Davis Free Throw 1 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
475,PT03M06.00S,2022-10-21T03:45:07.3Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,69,82,2022-10-21T03:45:12Z,4710000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M06.00S,2022-10-21T03:45:07.3Z,3,REGULAR,substitution,in,[],2544,,,1610612747,69,82,2022-10-21T03:45:12Z,4720000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M06.00S,2022-10-21T03:45:05.4Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,69,82,2022-10-21T03:45:31Z,4730000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT03M04.00S,2022-10-21T03:45:07.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,69,82,2022-10-21T03:45:31Z,4740000,,,0,,I. Zubac REBOUND (Off:4 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,477.0,11.0,7.0,4.0,,,,,,,,,,,,,,
479,PT02M50.00S,2022-10-21T03:45:42.3Z,3,REGULAR,3pt,Jump Shot,[],1626181,31.84954007884363,70.09803921568627,1610612746,69,82,2022-10-21T03:45:49Z,4750000,-100.0,247.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
480,PT02M49.00S,2022-10-21T03:45:43.3Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,69,82,2022-10-21T03:45:49Z,4760000,,,0,,I. Zubac REBOUND (Off:5 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,479.0,12.0,7.0,5.0,,,,,,,,,,,,,,
481,PT02M49.00S,2022-10-21T03:45:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612746,69,82,2022-10-21T03:46:02Z,4770000,,,0,,L. James personal FOUL (2 PF) (Zubac 2 FT),"[2544, 1627826]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Zubac,1627826.0
483,PT02M49.00S,2022-10-21T03:46:32.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,69,82,2022-10-21T03:46:32Z,4790000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT02M49.00S,2022-10-21T03:46:32.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,69,82,2022-10-21T03:46:32Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,
485,PT02M49.00S,2022-10-21T03:46:32.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,69,82,2022-10-21T03:47:01Z,4810000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT02M39.00S,2022-10-21T03:46:42.1Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,69,82,2022-10-21T03:47:01Z,4820000,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,485.0,5.0,3.0,2.0,,,,,,,,,,,,,,
487,PT02M33.00S,2022-10-21T03:47:06.1Z,3,REGULAR,3pt,Jump Shot,[],201976,86.12023653088042,95.83333333333333,1610612747,69,82,2022-10-21T03:47:11Z,4830000,229.0,78.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
488,PT02M30.00S,2022-10-21T03:47:09.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,69,82,2022-10-21T03:47:11Z,4840000,,,0,,I. Zubac REBOUND (Off:5 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,487.0,13.0,8.0,5.0,,,,,,,,,,,,,,
489,PT02M26.00S,2022-10-21T03:47:14.8Z,3,REGULAR,foul,offensive,[],202322,,,1610612746,69,82,2022-10-21T03:47:27Z,4850000,,,0,,J. Wall charge offensive FOUL (2 PF),"[202322, 201976]",1610612746.0,LAC,charge,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Beverley,201976.0
491,PT02M26.00S,2022-10-21T03:47:14.8Z,3,REGULAR,turnover,offensive foul,[],202322,,,1610612746,69,82,2022-10-21T03:47:14Z,4870000,,,0,,J. Wall offensive foul TURNOVER (2 TO),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,,,,,2715.0,,,,
492,PT02M07.00S,2022-10-21T03:47:43.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,69.69448094612352,27.941176470588232,1610612747,69,82,2022-10-21T03:48:35Z,4880000,-110.0,232.0,1,right,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
493,PT02M05.00S,2022-10-21T03:47:45.6Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,69,82,2022-10-21T03:47:47Z,4890000,,,0,,P. George REBOUND (Off:1 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,492.0,9.0,8.0,1.0,,,,,,,,,,,,,,
494,PT01M59.00S,2022-10-21T03:47:57.8Z,3,REGULAR,foul,offensive,[],1626181,,,1610612746,69,82,2022-10-21T03:48:16Z,4900000,,,0,,N. Powell offensive FOUL (2 PF),"[1626181, 1630346]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Ryan,1630346.0
496,PT01M59.00S,2022-10-21T03:47:57.8Z,3,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,69,82,2022-10-21T03:48:12Z,4920000,,,0,,N. Powell offensive foul TURNOVER (3 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,2715.0,,,,
497,PT01M47.00S,2022-10-21T03:48:28.3Z,3,REGULAR,foul,personal,['2freethrow'],202322,,,1610612747,69,82,2022-10-21T03:48:40Z,4930000,,,0,,J. Wall shooting personal FOUL (3 PF) (James 2 FT),"[202322, 2544]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,James,2544.0
499,PT01M47.00S,2022-10-21T03:49:02.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,70,82,2022-10-21T03:49:02Z,4950000,,,0,,L. James Free Throw 1 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
500,PT01M47.00S,2022-10-21T03:49:16.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,71,82,2022-10-21T03:49:16Z,4960000,,,0,,L. James Free Throw 2 of 2 (16 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
501,PT01M24.00S,2022-10-21T03:49:47.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612746,71,82,2022-10-21T03:49:55Z,4970000,,,0,,J. Toscano-Anderson personal FOUL (2 PF) (George 2 FT),"[1629308, 202331]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,George,202331.0
503,PT01M24.00S,2022-10-21T03:50:23.6Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,71,82,2022-10-21T03:50:23Z,4990000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT01M24.00S,2022-10-21T03:50:23.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,71,82,2022-10-21T03:50:23Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,
505,PT01M24.00S,2022-10-21T03:50:25.9Z,3,REGULAR,substitution,out,[],202694,,,1610612746,71,82,2022-10-21T03:50:37Z,5010000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M24.00S,2022-10-21T03:50:25.9Z,3,REGULAR,substitution,in,[],201587,,,1610612746,71,82,2022-10-21T03:50:37Z,5020000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M24.00S,2022-10-21T03:50:51.8Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,71,83,2022-10-21T03:50:51Z,5030000,,,0,,P. George Free Throw 2 of 2 (13 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
508,PT01M16.00S,2022-10-21T03:51:11.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612747,71,83,2022-10-21T03:51:17Z,5040000,,,0,,P. George personal FOUL (4 PF) (Beverley 2 FT),"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,201246.0,4.0,0.0,Beverley,201976.0
510,PT01M16.00S,2022-10-21T03:51:33.0Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612747,72,83,2022-10-21T03:51:33Z,5060000,,,0,,P. Beverley Free Throw 1 of 2 (4 PTS),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
511,PT01M16.00S,2022-10-21T03:51:34.2Z,3,REGULAR,substitution,out,[],202331,,,1610612747,72,83,2022-10-21T03:51:39Z,5070000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M16.00S,2022-10-21T03:51:34.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612747,72,83,2022-10-21T03:51:39Z,5080000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M16.00S,2022-10-21T03:51:53.6Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612747,73,83,2022-10-21T03:51:53Z,5090000,,,0,,P. Beverley Free Throw 2 of 2 (5 PTS),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
514,PT01M03.00S,2022-10-21T03:52:06.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,10.430354796320628,57.59803921568628,1610612746,73,83,2022-10-21T03:52:14Z,5100000,-38.0,46.0,1,left,MISS N. Powell driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
515,PT01M00.00S,2022-10-21T03:52:09.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,73,83,2022-10-21T03:52:09Z,5110000,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,514.0,6.0,4.0,2.0,,,,,,,,,,,,,,
516,PT00M59.40S,2022-10-21T03:52:13.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",2544,88.74835742444152,53.18627450980392,1610612747,75,83,2022-10-21T03:53:24Z,5120000,16.0,53.0,1,right,L. James running DUNK (18 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,,,,,18.0,,,,,,,,,,,,,
517,PT00M44.90S,2022-10-21T03:52:29.5Z,3,REGULAR,2pt,Jump Shot,[],202322,24.359395532194483,31.127450980392155,1610612746,75,85,2022-10-21T03:52:37Z,5130000,94.0,176.0,1,left,J. Wall 20' pullup Jump Shot (12 PTS),[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,20.02,Made,,,,,12.0,,,,,,,,,,,,,
518,PT00M36.80S,2022-10-21T03:52:41.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612747,75,85,2022-10-21T03:52:47Z,5140000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Davis 2 FT),"[1627826, 203076]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Davis,203076.0
520,PT00M36.80S,2022-10-21T03:53:10.6Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,76,85,2022-10-21T03:53:10Z,5160000,,,0,,A. Davis Free Throw 1 of 2 (22 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
521,PT00M36.80S,2022-10-21T03:53:17.6Z,3,REGULAR,substitution,out,[],1630346,,,1610612747,76,85,2022-10-21T03:53:24Z,5170000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
