actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
182,PT11M42.00S,2022-11-05T03:07:42.5Z,2,REGULAR,steal,,[],1629020,,,1610612762,34,40,2022-11-05T03:07:44Z,1800000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT11M38.00S,2022-11-05T03:07:46.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203903,72.84822601839684,18.872549019607845,1610612762,34,40,2022-11-05T03:16:59Z,1810000,-156.0,203.0,1,right,MISS J. Clarkson 25' running 3PT,[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
184,PT11M34.00S,2022-11-05T03:07:50.4Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612762,34,40,2022-11-05T03:16:59Z,1820000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,183.0,1.0,0.0,1.0,,,,,,,,,,
185,PT11M28.00S,2022-11-05T03:07:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203903,90.32522996057818,56.61764705882353,1610612762,34,42,2022-11-05T03:08:07Z,1830000,33.0,38.0,1,right,J. Clarkson driving Layup (4 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,4.0,,,,,,,,,,,,,,,,,
186,PT11M06.00S,2022-11-05T03:08:20.6Z,2,REGULAR,foul,personal,['2freethrow'],200752,,,1610612747,34,42,2022-11-05T03:08:26Z,1840000,,,0,,R. Gay shooting personal FOUL (1 PF) (Gabriel 2 FT),"[200752, 1629117]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Gabriel,1629117.0,,
188,PT11M06.00S,2022-11-05T03:08:44.1Z,2,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,35,42,2022-11-05T03:08:44Z,1860000,,,0,,W. Gabriel Free Throw 1 of 2 (1 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
189,PT11M06.00S,2022-11-05T03:08:59.2Z,2,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,36,42,2022-11-05T03:08:59Z,1870000,,,0,,W. Gabriel Free Throw 2 of 2 (2 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
190,PT10M48.00S,2022-11-05T03:09:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,83.49211563731932,44.36274509803921,1610612762,36,44,2022-11-05T03:09:23Z,1880000,-28.0,103.0,1,right,J. Clarkson 10' floating Jump Shot (6 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.65,Made,6.0,,,,,,,,,,,,,,,,,
191,PT10M32.00S,2022-11-05T03:09:32.7Z,2,REGULAR,3pt,Jump Shot,[],2544,6.356767411300922,2.4509803921568647,1610612747,36,44,2022-11-05T03:09:37Z,1890000,238.0,7.0,1,left,MISS L. James step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
192,PT10M31.00S,2022-11-05T03:09:35.4Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,36,44,2022-11-05T03:09:35Z,1900000,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,,,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,
193,PT10M28.00S,2022-11-05T03:09:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,8.853482260183966,51.22549019607843,1610612747,38,44,2022-11-05T03:18:51Z,1910000,-6.0,31.0,1,left,L. James Layup (2 PTS) (W. Gabriel 1 AST),"[2544, 1629117]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,3.13,Made,2.0,W. Gabriel,1629117.0,1.0,,,,,,,,,,,,,,
195,PT10M20.00S,2022-11-05T03:09:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,88.74835742444152,46.568627450980394,1610612762,38,44,2022-11-05T03:10:10Z,1930000,-17.0,53.0,1,right,MISS J. Clarkson driving Layup - blocked,"[203903, 1630559]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,Reaves,1630559.0
196,PT10M20.00S,2022-11-05T03:09:46.2Z,2,REGULAR,block,,[],1630559,,,1610612762,38,44,2022-11-05T03:09:48Z,1940000,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M20.00S,2022-11-05T03:09:46.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,38,44,2022-11-05T03:10:10Z,1950000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
198,PT10M20.00S,2022-11-05T03:09:54.2Z,2,REGULAR,foul,personal,['1freethrow'],203903,,,1610612747,38,44,2022-11-05T03:10:03Z,1960000,,,0,,J. Clarkson transition take personal FOUL (2 PF) (James 1 FT),"[203903, 2544]",1610612762.0,UTA,transition take,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627541.0,2.0,0.0,James,2544.0,,
200,PT10M20.00S,2022-11-05T03:10:20.8Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,38,44,2022-11-05T03:10:20Z,1980000,,,0,,MISS L. James transition take Free Throw 1 of 1,[2544],1610612747.0,LAL,transition take,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT10M20.00S,2022-11-05T03:10:20.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,38,44,2022-11-05T03:10:32Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,
202,PT09M57.00S,2022-11-05T03:10:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,8.196452036793687,95.34313725490196,1610612747,41,44,2022-11-05T03:10:59Z,2000000,-227.0,25.0,1,left,A. Reaves 3PT  (3 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,22.8,Made,3.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
204,PT09M36.00S,2022-11-05T03:11:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,90.45663600525624,59.55882352941176,1610612762,41,44,2022-11-05T03:11:22Z,2020000,48.0,37.0,1,right,MISS M. Beasley 6' driving finger roll Layup,[1627736],1610612762.0,UTA,driving finger roll,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
205,PT09M33.00S,2022-11-05T03:11:18.4Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,41,44,2022-11-05T03:11:18Z,2030000,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,
206,PT09M29.00S,2022-11-05T03:11:25.7Z,2,REGULAR,foul,personal,[],1629020,,,1610612747,41,44,2022-11-05T03:11:30Z,2040000,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 2544]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,James,2544.0,,
208,PT09M29.00S,2022-11-05T03:11:31.2Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,41,44,2022-11-05T03:11:36Z,2060000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M29.00S,2022-11-05T03:11:31.2Z,2,REGULAR,substitution,in,[],1629012,,,1610612747,41,44,2022-11-05T03:11:36Z,2070000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M23.00S,2022-11-05T03:11:58.0Z,2,REGULAR,3pt,Jump Shot,[],2544,33.952036793692514,53.92156862745098,1610612747,41,44,2022-11-05T03:20:45Z,2080000,-20.0,267.0,1,left,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
211,PT09M19.00S,2022-11-05T03:12:02.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,41,44,2022-11-05T03:12:03Z,2090000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,
213,PT09M01.00S,2022-11-05T03:12:34.4Z,2,REGULAR,3pt,Jump Shot,[],1627736,87.43429697766098,2.4509803921568647,1610612762,41,44,2022-11-05T03:12:38Z,2110000,-238.0,66.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,24.66,Missed,,,,,,,,,,,,,,,,,,
214,PT08M59.00S,2022-11-05T03:12:36.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,41,44,2022-11-05T03:12:36Z,2120000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,
215,PT08M57.00S,2022-11-05T03:12:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629117,7.408015768725363,48.28431372549019,1610612747,43,44,2022-11-05T03:12:46Z,2130000,9.0,17.0,1,left,W. Gabriel running Layup (4 PTS) (L. James 4 AST),"[1629117, 2544]",1610612747.0,LAL,running,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
218,PT08M35.00S,2022-11-05T03:13:14.0Z,2,REGULAR,3pt,Jump Shot,[],200752,67.06636005256242,41.91176470588235,1610612762,43,44,2022-11-05T03:13:18Z,2160000,-40.0,257.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
219,PT08M30.00S,2022-11-05T03:13:19.0Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612747,43,44,2022-11-05T03:13:18Z,2170000,,,0,,M. Ryan REBOUND (Off:0 Def:2),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,
220,PT08M24.00S,2022-11-05T03:13:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630346,24.227989487516425,85.5392156862745,1610612747,46,44,2022-11-05T03:13:30Z,2180000,-178.0,175.0,1,left,M. Ryan 24' 3PT  (3 PTS) (A. Reaves 1 AST),"[1630346, 1630559]",1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,24.95,Made,3.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
222,PT08M23.00S,2022-11-05T03:13:31.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,44,2022-11-05T03:13:31Z,2200000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M23.00S,2022-11-05T03:15:58.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612762,46,44,2022-11-05T03:16:18Z,2210000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M23.00S,2022-11-05T03:15:58.8Z,2,REGULAR,substitution,out,[],200752,,,1610612762,46,44,2022-11-05T03:16:18Z,2220000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M23.00S,2022-11-05T03:15:58.8Z,2,REGULAR,substitution,in,[],201144,,,1610612762,46,44,2022-11-05T03:16:18Z,2230000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M23.00S,2022-11-05T03:15:58.8Z,2,REGULAR,substitution,in,[],203482,,,1610612762,46,44,2022-11-05T03:16:18Z,2240000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M06.00S,2022-11-05T03:16:39.8Z,2,REGULAR,3pt,Jump Shot,[],1629012,68.51182654402103,77.20588235294117,1610612762,46,47,2022-11-05T03:16:45Z,2250000,136.0,243.0,1,right,C. Sexton 27' 3PT pullup (7 PTS) (M. Conley 4 AST),"[1629012, 201144]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,27.89,Made,7.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
230,PT07M46.00S,2022-11-05T03:17:00.6Z,2,REGULAR,foul,offensive,[],2544,,,1610612747,46,47,2022-11-05T03:17:12Z,2270000,,,0,,L. James offensive FOUL (1 PF),"[2544, 1629012]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Sexton,1629012.0,,
232,PT07M46.00S,2022-11-05T03:17:00.6Z,2,REGULAR,turnover,offensive foul,[],2544,,,1610612747,46,47,2022-11-05T03:17:00Z,2290000,,,0,,L. James offensive foul TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,201639.0,,,,,,
233,PT07M32.00S,2022-11-05T03:17:33.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,68.24901445466492,31.617647058823522,1610612762,46,50,2022-11-05T03:17:39Z,2300000,-92.0,246.0,1,right,C. Sexton 26' 3PT pullup (10 PTS) (M. Conley 5 AST),"[1629012, 201144]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,26.26,Made,10.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,
235,PT07M12.00S,2022-11-05T03:17:52.3Z,2,REGULAR,2pt,Jump Shot,[],2544,22.913929040735866,36.029411764705884,1610612747,48,50,2022-11-05T03:17:58Z,2320000,70.0,163.0,1,left,L. James 17' fadeaway Jump Shot (4 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,17.73,Made,4.0,,,,,,,,,,,,,,,,,
236,PT06M48.00S,2022-11-05T03:18:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,90.8508541392904,46.32352941176471,1610612762,48,52,2022-11-05T03:18:20Z,2330000,-18.0,34.0,1,right,J. Clarkson driving Layup (8 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.82,Made,8.0,,,,,,,,,,,,,,,,,
237,PT06M40.00S,2022-11-05T03:18:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630346,12.795663600525614,4.656862745098039,1610612747,48,52,2022-11-05T03:18:29Z,2340000,227.0,68.0,1,left,MISS M. Ryan 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
238,PT06M37.00S,2022-11-05T03:18:27.5Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,48,52,2022-11-05T03:18:29Z,2350000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,
239,PT06M32.00S,2022-11-05T03:18:33.6Z,2,REGULAR,2pt,Jump Shot,[],203903,79.54993429697765,38.48039215686274,1610612762,48,54,2022-11-05T03:18:42Z,2360000,-58.0,140.0,1,right,J. Clarkson 15' pullup Jump Shot (10 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Center,15.11,Made,10.0,,,,,,,,,,,,,,,,,
240,PT06M30.00S,2022-11-05T03:18:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,54,2022-11-05T03:18:39Z,2370000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,out,[],2544,,,1610612747,48,54,2022-11-05T03:21:22Z,2380000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,48,54,2022-11-05T03:21:22Z,2390000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,out,[],1630346,,,1610612747,48,54,2022-11-05T03:21:22Z,2400000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,in,[],201566,,,1610612747,48,54,2022-11-05T03:21:22Z,2410000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,in,[],203076,,,1610612747,48,54,2022-11-05T03:21:22Z,2420000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M30.00S,2022-11-05T03:21:02.8Z,2,REGULAR,substitution,in,[],1628972,,,1610612747,48,54,2022-11-05T03:21:22Z,2430000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M08.00S,2022-11-05T03:21:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.831143232588701,43.627450980392155,1610612747,50,54,2022-11-05T03:22:00Z,2440000,32.0,2.0,1,left,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.2,Made,12.0,,,,,,,,,,,,,,,,,
248,PT05M48.00S,2022-11-05T03:22:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,92.82194480946123,39.4607843137255,1610612762,50,54,2022-11-05T03:22:21Z,2450000,-53.0,15.0,1,right,MISS J. Clarkson pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
249,PT05M47.00S,2022-11-05T03:22:16.4Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,50,54,2022-11-05T03:22:21Z,2460000,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,,,
250,PT05M44.00S,2022-11-05T03:22:23.3Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,50,54,2022-11-05T03:22:33Z,2470000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,1627534.0,,,,,,
251,PT05M33.00S,2022-11-05T03:22:38.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629020,87.56570302233902,58.088235294117645,1610612762,50,54,2022-11-05T03:22:46Z,2480000,40.0,64.0,1,right,MISS J. Vanderbilt 7' floating Shot,[1629020],1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
252,PT05M27.00S,2022-11-05T03:22:44.5Z,2,REGULAR,rebound,offensive,[],203482,,,1610612762,50,54,2022-11-05T03:22:46Z,2490000,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,
253,PT05M27.00S,2022-11-05T03:22:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203482,94.40999984741211,50.0,1610612762,50,56,2022-11-05T03:22:43Z,2500000,0.0,0.0,1,right,K. Olynyk tip Layup (5 PTS),[203482],1610612762.0,UTA,tip,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
254,PT05M13.00S,2022-11-05T03:23:00.5Z,2,REGULAR,foul,personal,['2freethrow'],203482,,,1610612747,50,56,2022-11-05T03:23:21Z,2510000,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Davis 2 FT),"[203482, 203076]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627534.0,2.0,0.0,Davis,203076.0,,
256,PT05M13.00S,2022-11-05T03:23:41.6Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,51,56,2022-11-05T03:23:41Z,2530000,,,0,,A. Davis Free Throw 1 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
257,PT05M13.00S,2022-11-05T03:23:42.4Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,51,56,2022-11-05T03:23:55Z,2540000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M13.00S,2022-11-05T03:23:42.4Z,2,REGULAR,substitution,out,[],201976,,,1610612747,51,56,2022-11-05T03:23:55Z,2550000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M13.00S,2022-11-05T03:23:42.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,51,56,2022-11-05T03:23:55Z,2560000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M13.00S,2022-11-05T03:23:42.4Z,2,REGULAR,substitution,in,[],1629308,,,1610612747,51,56,2022-11-05T03:23:55Z,2570000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M13.00S,2022-11-05T03:24:20.2Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,52,56,2022-11-05T03:24:20Z,2580000,,,0,,A. Davis Free Throw 2 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
262,PT05M04.00S,2022-11-05T03:24:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629012,72.19119579500656,82.59803921568627,1610612762,52,59,2022-11-05T03:24:36Z,2590000,163.0,209.0,1,right,C. Sexton 26' 3PT  (13 PTS) (M. Conley 6 AST),"[1629012, 201144]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.5,Made,13.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,
264,PT04M41.00S,2022-11-05T03:24:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,12.532851511169525,56.372549019607845,1610612747,54,59,2022-11-05T03:25:05Z,2610000,-32.0,65.0,1,left,A. Davis 7' turnaround Jump Shot (18 PTS),[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,18.0,,,,,,,,,,,,,,,,,
265,PT04M28.00S,2022-11-05T03:25:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,83.88633377135349,52.94117647058824,1610612762,54,61,2022-11-05T03:25:12Z,2620000,15.0,99.0,1,right,M. Conley 10' driving floating Jump Shot (5 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,5.0,,,,,,,,,,,,,,,,,
266,PT04M15.00S,2022-11-05T03:25:21.8Z,2,REGULAR,turnover,traveling,[],203076,,,1610612747,54,61,2022-11-05T03:25:27Z,2630000,,,0,,A. Davis traveling TURNOVER (1 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,1627541.0,,,,,,
267,PT04M15.00S,2022-11-05T03:25:24.9Z,2,REGULAR,substitution,out,[],1629020,,,1610612762,54,61,2022-11-05T03:25:34Z,2640000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
