actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
428,PT04M09.00S,2023-01-25T04:37:48.9Z,3,REGULAR,block,,[],203496,,,1610612747,74,90,2023-01-25T04:37:51Z,4240000,False,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT04M09.00S,2023-01-25T04:37:48.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,74,90,2023-01-25T04:37:55Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,427.0,,,,,,,,,,,,,,,,
431,PT04M05.00S,2023-01-25T04:38:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,92.95335085413929,51.22549019607843,1610612747,76,90,2023-01-25T04:39:52Z,4270000,False,6.0,14.0,1,right,L. James cutting Layup (31 PTS) (R. Westbrook 5 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.5,Made,31.0,,,,,R. Westbrook,201566.0,5.0,,,,,,,,,,
433,PT03M58.00S,2023-01-25T04:38:20.8Z,3,REGULAR,foul,personal,[],203471,,,1610612746,76,90,2023-01-25T04:38:45Z,4290000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 202331]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2882.0,1.0,0.0,George,202331.0,,,,
435,PT03M58.00S,2023-01-25T04:38:30.2Z,3,REGULAR,substitution,out,[],2544,,,1610612746,76,90,2023-01-25T04:38:34Z,4310000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M58.00S,2023-01-25T04:38:30.2Z,3,REGULAR,substitution,out,[],203471,,,1610612746,76,90,2023-01-25T04:38:34Z,4320000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M58.00S,2023-01-25T04:38:30.2Z,3,REGULAR,substitution,in,[],201976,,,1610612746,76,90,2023-01-25T04:38:34Z,4330000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M58.00S,2023-01-25T04:38:30.2Z,3,REGULAR,substitution,in,[],1628972,,,1610612746,76,90,2023-01-25T04:38:34Z,4340000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M44.00S,2023-01-25T04:38:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,17.132063074901453,52.69607843137255,1610612746,76,92,2023-01-25T04:38:55Z,4350000,False,-13.0,109.0,1,left,K. Leonard 10' driving floating Jump Shot (18 PTS),[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,10.93,Made,18.0,,,,,,,,,,,,,,,,,
440,PT03M30.00S,2023-01-25T04:39:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,87.56570302233902,36.76470588235294,1610612747,78,92,2023-01-25T04:39:12Z,4360000,False,-66.0,64.0,1,right,R. Westbrook 9' fadeaway bank Jump Shot (13 PTS),[201566],1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,9.24,Made,13.0,,,,,,,,,,,,,,,,,
441,PT03M13.00S,2023-01-25T04:39:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,8.327858081471746,49.26470588235294,1610612746,78,94,2023-01-25T04:39:28Z,4370000,False,4.0,26.0,1,left,N. Powell reverse Layup (16 PTS) (K. Leonard 3 AST),"[1626181, 202695]",1610612746.0,LAC,reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.61,Made,16.0,,,,,K. Leonard,202695.0,3.0,,,,,,,,,,
443,PT02M59.00S,2023-01-25T04:39:40.1Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,78,94,2023-01-25T04:40:16Z,4390000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,2882.0,,,,,,,,
444,PT02M59.00S,2023-01-25T04:39:46.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,78,94,2023-01-25T04:39:46Z,4400000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M59.00S,2023-01-25T04:42:48.9Z,3,REGULAR,substitution,out,[],1631108,,,1610612746,78,94,2023-01-25T04:43:01Z,4410000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M59.00S,2023-01-25T04:42:48.9Z,3,REGULAR,substitution,out,[],202331,,,1610612746,78,94,2023-01-25T04:43:01Z,4420000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M59.00S,2023-01-25T04:42:48.9Z,3,REGULAR,substitution,in,[],1629308,,,1610612746,78,94,2023-01-25T04:43:01Z,4430000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M59.00S,2023-01-25T04:42:48.9Z,3,REGULAR,substitution,in,[],202704,,,1610612746,78,94,2023-01-25T04:43:01Z,4440000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M36.00S,2023-01-25T04:43:32.3Z,3,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612746,78,94,2023-01-25T04:43:37Z,4450000,False,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Powell 2 FT),"[1629308, 1626181]",1610612747.0,LAL,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,201246.0,1.0,0.0,Powell,1626181.0,,,,
451,PT02M36.00S,2023-01-25T04:44:02.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612746,78,95,2023-01-25T04:44:02Z,4470000,False,,,0,,N. Powell Free Throw 1 of 2 (17 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
452,PT02M36.00S,2023-01-25T04:44:18.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612746,78,96,2023-01-25T04:44:18Z,4480000,False,,,0,,N. Powell Free Throw 2 of 2 (18 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
453,PT02M19.00S,2023-01-25T04:44:35.1Z,3,REGULAR,3pt,Jump Shot,[],1628972,95.31865965834429,4.411764705882348,1610612747,81,96,2023-01-25T04:44:40Z,4490000,False,-228.0,-8.0,1,right,T. Brown Jr. 3PT  (7 PTS) (J. Toscano-Anderson 1 AST),"[1628972, 1629308]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,22.81,Made,7.0,,,,,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,
455,PT01M56.00S,2023-01-25T04:44:58.7Z,3,REGULAR,3pt,Jump Shot,[],202704,25.54204993429697,14.460784313725497,1610612746,81,96,2023-01-25T04:45:02Z,4510000,False,178.0,188.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
456,PT01M54.00S,2023-01-25T04:45:00.7Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,81,96,2023-01-25T04:45:02Z,4520000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,455.0,6.0,2.0,4.0,,,,,,,,,,,,,
457,PT01M42.00S,2023-01-25T04:45:12.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,94.79303547963207,3.9215686274509807,1610612747,81,96,2023-01-25T04:45:31Z,4530000,False,-230.0,-4.0,1,right,MISS T. Brown Jr. pullup 3PT,[1628972],1610612747.0,LAL,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
458,PT01M40.00S,2023-01-25T04:45:14.4Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,81,96,2023-01-25T04:45:15Z,4540000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,457.0,4.0,3.0,1.0,,,,,,,,,,,,,
459,PT01M29.00S,2023-01-25T04:45:25.3Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612746,81,96,2023-01-25T04:45:35Z,4550000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 201566]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,Westbrook,201566.0,,
460,PT01M29.00S,2023-01-25T04:45:25.3Z,3,REGULAR,steal,,[],201566,,,1610612747,81,96,2023-01-25T04:45:27Z,4560000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
461,PT01M22.00S,2023-01-25T04:45:32.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,77.973061760841,11.764705882352942,1610612747,81,96,2023-01-25T04:45:37Z,4570000,False,-191.0,155.0,1,right,MISS R. Westbrook 24' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
462,PT01M20.00S,2023-01-25T04:45:34.9Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,81,96,2023-01-25T04:45:37Z,4580000,False,,,0,,N. Batum REBOUND (Off:1 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,461.0,6.0,5.0,1.0,,,,,,,,,,,,,
463,PT01M10.00S,2023-01-25T04:45:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.37253613666229,50.245098039215684,1610612746,81,98,2023-01-25T04:45:47Z,4590000,False,-1.0,83.0,1,left,R. Jackson 8' driving floating Jump Shot (11 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,11.0,,,,,,,,,,,,,,,,,
464,PT00M55.90S,2023-01-25T04:45:59.5Z,3,REGULAR,2pt,Jump Shot,[],201566,79.36925098554534,47.82858455882353,1610612747,81,98,2023-01-25T04:46:08Z,4600000,False,-11.0,141.0,1,right,MISS R. Westbrook 14' driving bank Shot,[201566],1610612747.0,LAL,driving bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,14.18,Missed,,,,,,,,,,,,,,,,,,
465,PT00M53.90S,2023-01-25T04:46:01.5Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,81,98,2023-01-25T04:46:08Z,4610000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Center,,,,464.0,2.0,2.0,0.0,,,,,,,,,,,,,
466,PT00M41.80S,2023-01-25T04:46:17.9Z,3,REGULAR,foul,personal,[],1629308,,,1610612746,81,98,2023-01-25T04:46:24Z,4620000,False,,,0,,J. Toscano-Anderson personal FOUL (2 PF),"[1629308, 202695]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2882.0,2.0,0.0,Leonard,202695.0,,,,
468,PT00M27.90S,2023-01-25T04:46:46.1Z,3,REGULAR,3pt,Jump Shot,[],202695,8.065045992115643,96.07843137254902,1610612746,81,98,2023-01-25T04:47:22Z,4640000,False,-230.0,23.0,1,left,MISS K. Leonard step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
469,PT00M27.80S,2023-01-25T04:46:46.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,81,98,2023-01-25T04:47:02Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,,468.0,,,,,,,,,,,,,,,,
470,PT00M27.80S,2023-01-25T04:46:51.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,81,98,2023-01-25T04:46:56Z,4660000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1626301.0,,,,,,,,
472,PT00M08.20S,2023-01-25T04:47:25.1Z,3,REGULAR,foul,personal,['2freethrow'],202695,,,1610612747,81,98,2023-01-25T04:47:34Z,4680000,False,,,0,,K. Leonard shooting personal FOUL (3 PF) (Westbrook 2 FT),"[202695, 201566]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,3.0,0.0,Westbrook,201566.0,,,,
474,PT00M08.20S,2023-01-25T04:47:53.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612747,82,98,2023-01-25T04:50:50Z,4700000,False,,,0,,R. Westbrook Free Throw 1 of 2 (14 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
482,PT00M08.20S,2023-01-25T04:48:09.1Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,82,98,2023-01-25T04:51:44Z,4702500,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M08.20S,2023-01-25T04:48:09.1Z,3,REGULAR,substitution,in,[],203471,,,1610612747,82,98,2023-01-25T04:51:44Z,4703750,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M08.20S,2023-01-25T04:47:53.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612747,82,98,2023-01-25T04:50:50Z,4705000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT00M05.80S,2023-01-25T04:47:55.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,82,98,2023-01-25T04:50:50Z,4707500,False,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,,,,
479,PT00M01.80S,2023-01-25T04:48:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,17.000657030223394,49.01960784313726,1610612746,82,98,2023-01-25T04:49:22Z,4725000,False,5.0,107.0,1,left,MISS N. Powell 10' fadeaway Shot,[1626181],1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
480,PT00M00.10S,2023-01-25T04:48:26.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,82,98,2023-01-25T04:49:22Z,4727500,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,479.0,,,,,,,,,,,,,,,,
481,PT00M00.00S,2023-01-25T04:48:29.1Z,3,REGULAR,period,end,[],0,,,1610612746,82,98,2023-01-25T04:48:29Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,out,['startperiod'],201566,,,1610612746,82,98,2023-01-25T04:52:06Z,4780000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,out,['startperiod'],1629308,,,1610612746,82,98,2023-01-25T04:52:06Z,4790000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,82,98,2023-01-25T04:52:06Z,4800000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,82,98,2023-01-25T04:52:06Z,4810000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612746,82,98,2023-01-25T04:52:06Z,4820000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,in,['startperiod'],1628972,,,1610612746,82,98,2023-01-25T04:52:06Z,4830000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,82,98,2023-01-25T04:52:06Z,4840000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-01-25T04:51:20.7Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,82,98,2023-01-25T04:52:06Z,4850000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-01-25T04:52:12.4Z,4,REGULAR,period,start,[],0,,,1610612746,82,98,2023-01-25T04:52:12Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M42.00S,2023-01-25T04:52:30.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.408015768725363,52.205882352941174,1610612746,82,100,2023-01-25T04:52:34Z,4870000,False,-11.0,17.0,1,left,I. Zubac cutting DUNK (6 PTS) (N. Powell 3 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.03,Made,6.0,,,,,N. Powell,1626181.0,3.0,,,,,,,,,,
495,PT11M17.00S,2023-01-25T04:52:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,92.55913272010513,46.568627450980394,1610612747,82,100,2023-01-25T04:53:07Z,4890000,False,-17.0,17.0,1,right,MISS W. Gabriel cutting Layup - blocked,"[1629117, 203496]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,Covington,203496.0
496,PT11M17.00S,2023-01-25T04:52:56.4Z,4,REGULAR,block,,[],203496,,,1610612747,82,100,2023-01-25T04:52:59Z,4900000,False,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT11M17.00S,2023-01-25T04:52:56.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,82,100,2023-01-25T04:53:07Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,495.0,,,,,,,,,,,,,,,,
498,PT11M17.00S,2023-01-25T04:53:09.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],2544,92.69053876478318,11.274509803921575,1610612747,82,100,2023-01-25T04:53:27Z,4920000,False,-194.0,16.0,1,right,MISS L. James 19' fadeaway Shot - blocked,"[2544, 202331]",1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,19.43,Missed,,,,,,,,,,,,,,,,,George,202331.0
499,PT11M17.00S,2023-01-25T04:53:09.8Z,4,REGULAR,block,,[],202331,,,1610612747,82,100,2023-01-25T04:53:12Z,4930000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
500,PT11M17.00S,2023-01-25T04:53:09.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,82,100,2023-01-25T04:53:27Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left,,,,498.0,,,,,,,,,,,,,,,,
501,PT11M17.00S,2023-01-25T04:53:14.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,82,100,2023-01-25T04:53:21Z,4950000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1626301.0,,,,,,,,
502,PT11M10.00S,2023-01-25T04:53:30.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,8.853482260183966,53.92156862745098,1610612746,82,102,2023-01-25T04:53:36Z,4960000,False,-20.0,31.0,1,left,R. Jackson driving Layup (13 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,3.64,Made,13.0,,,,,,,,,,,,,,,,,
503,PT11M10.00S,2023-01-25T04:53:38.8Z,4,REGULAR,foul,personal,['1freethrow'],1629117,,,1610612746,82,102,2023-01-25T04:53:47Z,4970000,False,,,0,,W. Gabriel shooting personal FOUL (2 PF) (Jackson 1 FT),"[1629117, 202704]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,Jackson,202704.0,,,,
505,PT11M10.00S,2023-01-25T04:53:48.7Z,4,REGULAR,substitution,out,[],1629117,,,1610612746,82,102,2023-01-25T04:55:16Z,4990000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M10.00S,2023-01-25T04:53:48.7Z,4,REGULAR,substitution,in,[],1628418,,,1610612746,82,102,2023-01-25T04:55:16Z,5000000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M10.00S,2023-01-25T04:54:13.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202704,,,1610612746,82,103,2023-01-25T04:54:13Z,5010000,False,,,0,,R. Jackson Free Throw 1 of 1 (14 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
509,PT10M55.00S,2023-01-25T04:54:59.7Z,4,REGULAR,3pt,Jump Shot,[],2544,70.74572930354796,80.63725490196079,1610612747,85,103,2023-01-25T04:55:04Z,5030000,False,153.0,222.0,1,right,L. James 27' 3PT  (34 PTS) (T. Brown Jr. 3 AST),"[2544, 1628972]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.01,Made,34.0,,,,,T. Brown Jr.,1628972.0,3.0,,,,,,,,,,
512,PT10M39.00S,2023-01-25T04:55:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,8.327858081471746,50.73529411764706,1610612746,85,105,2023-01-25T04:55:19Z,5060000,False,-4.0,26.0,1,left,R. Covington driving Layup (5 PTS) (R. Jackson 2 AST),"[203496, 202704]",1610612746.0,LAC,driving,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,2.61,Made,5.0,,,,,R. Jackson,202704.0,2.0,,,,,,,,,,
514,PT10M29.00S,2023-01-25T04:55:24.9Z,4,REGULAR,3pt,Jump Shot,[],1628972,90.98226018396846,96.07843137254902,1610612747,85,105,2023-01-25T04:55:28Z,5080000,False,230.0,32.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
515,PT10M27.00S,2023-01-25T04:55:26.9Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,85,105,2023-01-25T04:55:28Z,5090000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,,514.0,1.0,1.0,0.0,,,,,,,,,,,,,
516,PT10M19.00S,2023-01-25T04:55:36.1Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,85,105,2023-01-25T04:55:42Z,5100000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 203471]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,Schroder,203471.0,,
517,PT10M19.00S,2023-01-25T04:55:36.1Z,4,REGULAR,steal,,[],203471,,,1610612747,85,105,2023-01-25T04:55:38Z,5110000,False,,,0,,D. Schroder STEAL (2 STL),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
