actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
240,PT05M53.00S,2023-03-25T03:22:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.590000152587891,50.0,1610612760,56,45,2023-03-25T03:22:17Z,2400000,False,0.0,0.0,1,left,J. Giddey putback Layup (9 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,9.0,,,,,,,,,,
241,PT05M46.00S,2023-03-25T03:22:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628972,66.67214191852825,70.09803921568627,1610612747,56,45,2023-03-25T03:22:29Z,2410000,False,100.0,261.0,1,right,MISS T. Brown Jr. 27' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.95,Missed,,,,,,,,,,,,,,,
242,PT05M43.00S,2023-03-25T03:22:28.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,56,45,2023-03-25T03:22:29Z,2420000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,241.0,6.0,5.0,1.0,,,,,,,,,,,
244,PT05M40.00S,2023-03-25T03:22:34.4Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,56,45,2023-03-25T03:22:43Z,2440000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M40.00S,2023-03-25T03:22:34.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,56,45,2023-03-25T03:22:43Z,2450000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M35.00S,2023-03-25T03:22:55.1Z,2,REGULAR,3pt,Jump Shot,[],1629652,9.904730617608408,95.34313725490196,1610612760,56,48,2023-03-25T03:22:59Z,2460000,False,-227.0,41.0,1,left,L. Dort 3PT  (9 PTS) (J. Giddey 5 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,23.03,Made,,,,,9.0,,,,,,J. Giddey,1630581.0,5.0,,
248,PT05M22.00S,2023-03-25T03:23:08.2Z,2,REGULAR,3pt,Jump Shot,[],1629022,70.61432325886992,21.07843137254902,1610612747,56,48,2023-03-25T03:23:11Z,2480000,False,-145.0,224.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,26.64,Missed,,,,,,,,,,,,,,,
249,PT05M20.00S,2023-03-25T03:23:10.2Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,56,48,2023-03-25T03:23:11Z,2490000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,,,248.0,3.0,2.0,1.0,,,,,,,,,,,
250,PT05M10.00S,2023-03-25T03:23:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.7089356110381,47.549019607843135,1610612760,56,48,2023-03-25T03:23:25Z,2500000,False,12.0,123.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,12.4,Missed,,,,,,,,,,,,,,,
251,PT05M07.00S,2023-03-25T03:23:22.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,56,48,2023-03-25T03:23:25Z,2510000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,250.0,6.0,4.0,2.0,,,,,,,,,,,
252,PT04M50.00S,2023-03-25T03:23:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629022,70.48291721419186,78.18627450980392,1610612747,59,48,2023-03-25T03:23:45Z,2520000,False,141.0,225.0,1,right,L. Walker IV 26' 3PT  (15 PTS) (T. Brown Jr. 1 AST),"[1629022, 1628972]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,26.55,Made,,,,,15.0,,,,,,T. Brown Jr.,1628972.0,1.0,,
254,PT04M35.00S,2023-03-25T03:23:54.6Z,2,REGULAR,3pt,Jump Shot,[],1630581,26.330486202365307,16.42156862745098,1610612760,59,51,2023-03-25T03:24:00Z,2540000,False,168.0,195.0,1,left,J. Giddey 25' 3PT  (12 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,25.73,Made,,,,,12.0,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,
256,PT04M19.00S,2023-03-25T03:24:13.5Z,2,REGULAR,foul,personal,[],1628983,,,1610612747,59,51,2023-03-25T03:24:18Z,2560000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1629022]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1155.0,2.0,0.0,Walker IV,1629022.0,,,,,
258,PT04M19.00S,2023-03-25T03:24:19.2Z,2,REGULAR,substitution,out,[],1629022,,,1610612747,59,51,2023-03-25T03:24:23Z,2580000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M19.00S,2023-03-25T03:24:19.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,59,51,2023-03-25T03:24:23Z,2590000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M12.00S,2023-03-25T03:24:39.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,86.90867279894876,54.90196078431372,1610612747,59,51,2023-03-25T03:24:43Z,2600000,False,25.0,71.0,1,right,MISS A. Davis 7' Hook - blocked,"[203076, 1630581]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Missed,,,,,,,,,,,,,,Giddey,1630581.0
261,PT04M12.00S,2023-03-25T03:24:39.2Z,2,REGULAR,block,,[],1630581,,,1610612747,59,51,2023-03-25T03:24:42Z,2610000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT04M09.00S,2023-03-25T03:24:42.2Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,59,51,2023-03-25T03:24:43Z,2620000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,,,
263,PT04M09.00S,2023-03-25T03:24:43.9Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612760,59,51,2023-03-25T03:24:48Z,2630000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Joe 2 FT),"[1630559, 1630198]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,2.0,0.0,Joe,1630198.0,,,,,
265,PT04M09.00S,2023-03-25T03:25:11.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630198,,,1610612760,59,52,2023-03-25T03:25:11Z,2650000,False,,,0,,I. Joe Free Throw 1 of 2 (1 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
266,PT04M09.00S,2023-03-25T03:25:22.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630198,,,1610612760,59,53,2023-03-25T03:25:23Z,2660000,False,,,0,,I. Joe Free Throw 2 of 2 (2 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
267,PT03M55.00S,2023-03-25T03:25:38.7Z,2,REGULAR,3pt,Jump Shot,[],1630559,66.5407358738502,31.862745098039213,1610612747,59,53,2023-03-25T03:25:44Z,2670000,False,-91.0,262.0,1,right,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,27.73,Missed,,,,,,,,,,,,,,,
268,PT03M51.00S,2023-03-25T03:25:42.7Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,59,53,2023-03-25T03:25:44Z,2680000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,267.0,7.0,4.0,3.0,,,,,,,,,,,
269,PT03M51.00S,2023-03-25T03:25:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,90.45663600525624,50.98039215686275,1610612747,61,53,2023-03-25T03:25:49Z,2690000,False,5.0,37.0,1,right,A. Davis putback Layup (17 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.75,Made,,,,,17.0,,,,,,,,,,
270,PT03M51.00S,2023-03-25T03:25:47.6Z,2,REGULAR,foul,personal,['1freethrow'],1630198,,,1610612747,61,53,2023-03-25T03:26:00Z,2700000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Davis 1 FT),"[1630198, 203076]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Davis,203076.0,,,,,
273,PT03M51.00S,2023-03-25T03:26:59.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203076,,,1610612747,61,53,2023-03-25T03:27:01Z,2730000,False,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
274,PT03M48.00S,2023-03-25T03:27:02.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,53,2023-03-25T03:27:01Z,2740000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,273.0,7.0,6.0,1.0,,,,,,,,,,,
275,PT03M38.00S,2023-03-25T03:27:10.7Z,2,REGULAR,3pt,Jump Shot,[],1630198,35.134691195795014,40.68627450980392,1610612760,61,53,2023-03-25T03:27:14Z,2750000,False,47.0,278.0,1,left,MISS I. Joe 28' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,28.17,Missed,,,,,,,,,,,,,,,
276,PT03M35.00S,2023-03-25T03:27:13.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,61,53,2023-03-25T03:27:14Z,2760000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,275.0,3.0,3.0,0.0,,,,,,,,,,,
277,PT03M19.00S,2023-03-25T03:27:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.16491458607096,46.32352941176471,1610612747,63,53,2023-03-25T03:27:33Z,2770000,False,-18.0,21.0,1,right,A. Davis driving Layup (19 PTS) (T. Brown Jr. 2 AST),"[203076, 1628972]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,2.8,Made,,,,,19.0,,,,,,T. Brown Jr.,1628972.0,2.0,,
279,PT03M08.00S,2023-03-25T03:27:43.0Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612760,63,53,2023-03-25T03:27:48Z,2790000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629020, 1628983]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
282,PT03M08.00S,2023-03-25T03:28:11.5Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,63,54,2023-03-25T03:28:11Z,2810000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
283,PT03M08.00S,2023-03-25T03:28:12.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,63,54,2023-03-25T03:28:18Z,2820000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M08.00S,2023-03-25T03:28:12.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,63,54,2023-03-25T03:28:18Z,2830000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M08.00S,2023-03-25T03:28:12.0Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,63,54,2023-03-25T03:28:18Z,2840000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M08.00S,2023-03-25T03:28:12.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,63,54,2023-03-25T03:28:18Z,2850000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2023-03-25T03:28:31.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,63,55,2023-03-25T03:28:31Z,2860000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
288,PT02M55.00S,2023-03-25T03:28:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.4053876478318,43.13725490196079,1610612747,65,55,2023-03-25T03:28:52Z,2870000,False,-34.0,47.0,1,right,A. Davis driving floating Jump Shot (21 PTS),[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Made,,,,,21.0,,,,,,,,,,
289,PT02M55.00S,2023-03-25T03:28:49.7Z,2,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612747,65,55,2023-03-25T03:28:54Z,2880000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Davis 1 FT),"[1631119, 203076]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,3.0,0.0,Davis,203076.0,,,,,
291,PT02M55.00S,2023-03-25T03:29:17.1Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,66,55,2023-03-25T03:29:17Z,2900000,False,,,0,,A. Davis Free Throw 1 of 1 (22 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,
292,PT02M38.00S,2023-03-25T03:29:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,13.452693823915894,53.67647058823529,1610612760,66,55,2023-03-25T03:29:39Z,2910000,False,-18.0,74.0,1,left,MISS L. Dort 7' driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,7.63,Missed,,,,,,,,,,,,,,,
293,PT02M36.00S,2023-03-25T03:29:36.5Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,66,55,2023-03-25T03:29:39Z,2920000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,
294,PT02M30.00S,2023-03-25T03:29:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.29632063074901,49.01960784313726,1610612747,68,55,2023-03-25T03:29:47Z,2930000,False,-5.0,20.0,1,right,D. Schroder driving Layup (5 PTS),[203471],1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,2.05,Made,,,,,5.0,,,,,,,,,,
295,PT02M21.00S,2023-03-25T03:29:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612760,68,55,2023-03-25T03:30:08Z,2940000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629020, 1628983]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2714.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
297,PT02M21.00S,2023-03-25T03:30:19.7Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,68,56,2023-03-25T03:30:19Z,2960000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
298,PT02M21.00S,2023-03-25T03:30:24.1Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,68,56,2023-03-25T03:30:30Z,2970000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M21.00S,2023-03-25T03:30:24.1Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,68,56,2023-03-25T03:30:30Z,2980000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M21.00S,2023-03-25T03:30:40.4Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,68,57,2023-03-25T03:30:40Z,2990000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
301,PT02M07.00S,2023-03-25T03:31:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612747,68,57,2023-03-25T03:34:15Z,3000000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Schroder 2 FT),"[1629652, 203471]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,1.0,0.0,Schroder,203471.0,,,,,
303,PT02M07.00S,2023-03-25T03:31:27.6Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,68,57,2023-03-25T03:31:27Z,3020000,False,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
304,PT02M07.00S,2023-03-25T03:31:27.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,68,57,2023-03-25T03:31:27Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,
305,PT02M07.00S,2023-03-25T03:31:50.8Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,69,57,2023-03-25T03:31:50Z,3040000,False,,,0,,D. Schroder Free Throw 2 of 2 (6 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
307,PT01M43.00S,2023-03-25T03:32:35.4Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,69,57,2023-03-25T03:32:40Z,3060000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 203471]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,1.0,Schroder,203471.0,,,,,,,,,,,,,,,,,
308,PT01M43.00S,2023-03-25T03:32:35.4Z,2,REGULAR,steal,,[],203471,,,1610612747,69,57,2023-03-25T03:32:36Z,3070000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
309,PT01M33.00S,2023-03-25T03:32:45.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,82.17805519053877,4.656862745098039,1610612747,69,57,2023-03-25T03:32:49Z,3080000,False,-227.0,115.0,1,right,MISS T. Brown Jr. 25' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.42,Missed,,,,,,,,,,,,,,,
310,PT01M31.00S,2023-03-25T03:32:47.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,69,57,2023-03-25T03:32:49Z,3090000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,309.0,1.0,1.0,0.0,,,,,,,,,,,
311,PT01M26.00S,2023-03-25T03:32:52.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630581,11.350197109067011,55.88235294117647,1610612760,69,59,2023-03-25T03:32:58Z,3100000,False,-29.0,54.0,1,left,J. Giddey 6' running pullup Jump Shot (14 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,running pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.17,Made,,,,,14.0,,,,,,L. Dort,1629652.0,1.0,,
313,PT01M11.00S,2023-03-25T03:33:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,80.07555847568989,49.50980392156863,1610612747,71,59,2023-03-25T03:33:13Z,3120000,False,-2.0,135.0,1,right,D. Schroder 13' pullup Jump Shot (8 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,13.48,Made,,,,,8.0,,,,,,,,,,
314,PT01M01.00S,2023-03-25T03:33:21.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612760,71,59,2023-03-25T03:33:41Z,3130000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Williams 2 FT),"[203076, 1631114]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Williams,1631114.0,,,,,
316,PT01M01.00S,2023-03-25T03:33:47.5Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,71,60,2023-03-25T03:33:47Z,3150000,False,,,0,,J. Williams Free Throw 1 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
317,PT01M01.00S,2023-03-25T03:33:48.3Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,71,60,2023-03-25T03:33:52Z,3160000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M01.00S,2023-03-25T03:33:48.3Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,71,60,2023-03-25T03:33:52Z,3170000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M01.00S,2023-03-25T03:34:09.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,71,61,2023-03-25T03:34:09Z,3180000,False,,,0,,J. Williams Free Throw 2 of 2 (9 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
320,PT00M48.60S,2023-03-25T03:34:58.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612747,71,61,2023-03-25T03:35:06Z,3190000,False,,,0,,L. Dort personal FOUL (2 PF) (Davis 2 FT),"[1629652, 203076]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,2.0,0.0,Davis,203076.0,,,,,
322,PT00M48.60S,2023-03-25T03:35:24.5Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,72,61,2023-03-25T03:35:44Z,3210000,False,,,0,,A. Davis Free Throw 1 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,
323,PT00M48.60S,2023-03-25T03:35:24.5Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,72,61,2023-03-25T03:35:44Z,3220000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
324,PT00M46.60S,2023-03-25T03:35:26.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,61,2023-03-25T03:35:44Z,3230000,False,,,0,,J. Giddey REBOUND (Off:1 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,323.0,8.0,7.0,1.0,,,,,,,,,,,
325,PT00M35.50S,2023-03-25T03:35:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,11.350197109067011,50.49019607843137,1610612760,72,63,2023-03-25T03:36:00Z,3240000,False,-2.0,54.0,1,left,S. Gilgeous-Alexander driving Layup (14 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,5.43,Made,,,,,14.0,,,,,,,,,,
326,PT00M30.60S,2023-03-25T03:36:12.9Z,2,REGULAR,turnover,traveling,[],203471,,,1610612747,72,63,2023-03-25T03:36:17Z,3250000,False,,,0,,D. Schroder traveling TURNOVER (2 TO),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,1155.0,,,,,,,,,
