actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
165,PT11M04.00S,2022-11-21T03:07:40.5Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,36,20,2022-11-21T03:07:42Z,1620000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT10M55.00S,2022-11-21T03:07:49.8Z,2,REGULAR,3pt,Jump Shot,[],203471,68.11760840998686,28.431372549019613,1610612747,36,20,2022-11-21T03:07:57Z,1630000,False,-108.0,247.0,1,right,MISS D. Schroder 26' step back 3PT,[203471],1610612747.0,LAL,step back,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
167,PT10M53.00S,2022-11-21T03:07:51.8Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,36,20,2022-11-21T03:07:54Z,1640000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,,
168,PT10M48.00S,2022-11-21T03:07:57.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,24.096583442838366,88.72549019607843,1610612759,36,20,2022-11-21T03:08:07Z,1650000,False,-194.0,174.0,1,left,MISS J. Richardson 26' running 3PT,[1626196],1610612759.0,SAS,running,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
169,PT10M45.00S,2022-11-21T03:08:00.0Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612747,36,20,2022-11-21T03:08:07Z,1660000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT10M38.00S,2022-11-21T03:08:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,81.25821287779237,59.80392156862745,1610612747,36,20,2022-11-21T03:08:13Z,1670000,False,49.0,124.0,1,right,MISS K. Nunn 13' pullup Shot,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,13.31,Missed,,,,,,,,,,,,,,,,,,
171,PT10M34.00S,2022-11-21T03:08:10.8Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,36,20,2022-11-21T03:08:13Z,1680000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),8-16 Center,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M29.00S,2022-11-21T03:08:16.1Z,2,REGULAR,3pt,Jump Shot,[],1626196,29.09001314060447,78.92156862745098,1610612759,36,23,2022-11-21T03:08:22Z,1690000,False,-145.0,221.0,1,left,J. Richardson 26' 3PT  (5 PTS) (D. Vassell 2 AST),"[1626196, 1630170]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,,5.0,D. Vassell,1630170.0,2.0,,,,,,,,
174,PT10M02.00S,2022-11-21T03:08:43.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,89.01116951379764,50.73529411764706,1610612747,38,23,2022-11-21T03:08:49Z,1710000,False,4.0,51.0,1,right,T. Bryant turnaround Hook (2 PTS) (T. Brown Jr. 1 AST),"[1628418, 1628972]",1610612747.0,LAL,turnaround,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,2.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,
176,PT09M45.00S,2022-11-21T03:08:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.802233902759525,54.16666666666667,1610612759,38,23,2022-11-21T03:09:04Z,1730000,False,-21.0,21.0,1,left,MISS K. Bates-Diop driving Layup,[1628966],1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
177,PT09M42.00S,2022-11-21T03:09:02.8Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,38,23,2022-11-21T03:09:04Z,1740000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT09M39.00S,2022-11-21T03:09:06.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629117,92.95335085413929,48.529411764705884,1610612747,40,23,2022-11-21T03:09:17Z,1750000,False,-7.0,14.0,1,right,W. Gabriel running alley-oop Layup (2 PTS) (K. Nunn 1 AST),"[1629117, 1629134]",1610612747.0,LAL,running alley-oop,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,2.0,K. Nunn,1629134.0,1.0,,,,,,,,
180,PT09M39.00S,2022-11-21T03:09:17.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,40,23,2022-11-21T03:09:17Z,1770000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M39.00S,2022-11-21T03:11:39.3Z,2,REGULAR,substitution,out,[],1626196,,,1610612759,40,23,2022-11-21T03:12:01Z,1780000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M39.00S,2022-11-21T03:11:39.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,40,23,2022-11-21T03:12:01Z,1790000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M26.00S,2022-11-21T03:12:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.343626806833115,45.833333333333336,1610612759,40,23,2022-11-21T03:12:32Z,1800000,False,21.0,101.0,1,left,MISS T. Jones 10' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,,,,,,,,,,,,,,,,,,
184,PT09M23.00S,2022-11-21T03:12:31.5Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612747,40,23,2022-11-21T03:12:32Z,1810000,False,,,0,,K. Nunn REBOUND (Off:0 Def:2),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT09M10.00S,2022-11-21T03:12:45.6Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612747,40,23,2022-11-21T03:12:52Z,1820000,False,,,0,,I. Roby shooting personal FOUL (1 PF) (Bryant 2 FT),"[1629676, 1628418]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,1.0,0.0,Bryant,1628418.0,,
187,PT09M10.00S,2022-11-21T03:13:09.7Z,2,REGULAR,freethrow,1 of 2,[],1628418,,,1610612747,41,23,2022-11-21T03:13:09Z,1840000,False,,,0,,T. Bryant Free Throw 1 of 2 (3 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
188,PT09M10.00S,2022-11-21T03:13:23.4Z,2,REGULAR,freethrow,2 of 2,[],1628418,,,1610612747,42,23,2022-11-21T03:13:23Z,1850000,False,,,0,,T. Bryant Free Throw 2 of 2 (4 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
189,PT08M53.00S,2022-11-21T03:13:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,8.722076215505908,51.71568627450981,1610612759,42,25,2022-11-21T03:13:45Z,1860000,False,-9.0,29.0,1,left,D. McDermott Layup (2 PTS) (I. Roby 1 AST),"[203926, 1629676]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,2.0,I. Roby,1629676.0,1.0,,,,,,,,
192,PT08M41.00S,2022-11-21T03:14:07.9Z,2,REGULAR,foul,technical,['1freethrow'],1629676,,,1610612747,42,25,2022-11-21T03:14:21Z,1890000,False,,,0,,I. Roby defensive-3-second technical FOUL (1 Tech),[1629676],1610612759.0,SAS,defensive-3-second,,,Roby,I. Roby,,,,,Above the Break 3,24+ Left Center,,,,,,,202058.0,,,,,,,,1.0,1.0,,,,
193,PT08M41.00S,2022-11-21T03:14:23.0Z,2,REGULAR,freethrow,1 of 1,[],1629134,,,1610612747,43,25,2022-11-21T03:14:23Z,1900000,False,,,0,,K. Nunn technical Free Throw 1 of 1 (1 PTS),[1629134],1610612747.0,LAL,technical,,,Nunn,K. Nunn,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
194,PT08M41.00S,2022-11-21T03:14:23.9Z,2,REGULAR,substitution,out,[],203926,,,1610612747,43,25,2022-11-21T03:14:28Z,1910000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M41.00S,2022-11-21T03:14:23.9Z,2,REGULAR,substitution,in,[],203476,,,1610612747,43,25,2022-11-21T03:14:28Z,1920000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M32.00S,2022-11-21T03:14:46.6Z,2,REGULAR,foul,personal,['2freethrow'],203476,,,1610612747,43,25,2022-11-21T03:15:04Z,1930000,False,,,0,,G. Dieng shooting personal FOUL (1 PF) (Bryant 2 FT),"[203476, 1628418]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Bryant,1628418.0,,
198,PT08M32.00S,2022-11-21T03:15:13.8Z,2,REGULAR,freethrow,1 of 2,[],1628418,,,1610612747,43,25,2022-11-21T03:15:39Z,1950000,False,,,0,,MISS T. Bryant Free Throw 1 of 2,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT08M32.00S,2022-11-21T03:15:13.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,43,25,2022-11-21T03:15:39Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,
200,PT08M32.00S,2022-11-21T03:15:13.8Z,2,REGULAR,freethrow,2 of 2,[],1628418,,,1610612747,43,25,2022-11-21T03:15:39Z,1970000,False,,,0,,MISS T. Bryant Free Throw 2 of 2,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT08M28.00S,2022-11-21T03:15:17.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,43,25,2022-11-21T03:15:39Z,1980000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,
202,PT08M25.00S,2022-11-21T03:15:41.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630170,6.8823915900131425,50.98039215686275,1610612759,43,27,2022-11-21T03:15:47Z,1990000,False,-5.0,12.0,1,left,D. Vassell running Layup (6 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,6.0,T. Jones,1630200.0,2.0,,,,,,,,
204,PT08M12.00S,2022-11-21T03:15:54.4Z,2,REGULAR,3pt,Jump Shot,[],1628972,74.29369250985545,84.06862745098039,1610612747,43,27,2022-11-21T03:15:59Z,2010000,False,170.0,189.0,1,right,MISS T. Brown Jr. 25' step back 3PT,[1628972],1610612747.0,LAL,step back,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
205,PT08M09.00S,2022-11-21T03:15:57.4Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,43,27,2022-11-21T03:15:59Z,2020000,False,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,,
206,PT07M58.00S,2022-11-21T03:16:09.2Z,2,REGULAR,2pt,Hook,[],1629676,8.196452036793687,68.13725490196079,1610612759,43,27,2022-11-21T03:16:13Z,2030000,False,-91.0,25.0,1,left,MISS I. Roby 9' turnaround Hook,[1629676],1610612759.0,SAS,turnaround,,,Roby,I. Roby,,,,,Mid-Range,8-16 Left,9.4,Missed,,,,,,,,,,,,,,,,,,
207,PT07M55.00S,2022-11-21T03:16:11.6Z,2,REGULAR,rebound,offensive,[],203476,,,1610612759,43,27,2022-11-21T03:16:11Z,2040000,False,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Mid-Range,8-16 Left,,,206.0,2.0,1.0,1.0,,,,,,,,,,,,,,
208,PT07M53.00S,2022-11-21T03:16:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203476,7.539421813403408,48.0392156862745,1610612759,43,29,2022-11-21T03:16:18Z,2050000,False,10.0,18.0,1,left,G. Dieng Layup (4 PTS),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,4.0,,,,,,,,,,,
209,PT07M43.00S,2022-11-21T03:16:26.6Z,2,REGULAR,foul,offensive,[],1628972,,,1610612747,43,29,2022-11-21T03:16:33Z,2060000,False,,,0,,T. Brown Jr. charge offensive FOUL (1 PF),"[1628972, 1629676]",1610612747.0,LAL,charge,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,,202027.0,,,,,,,,1.0,0.0,Roby,1629676.0,,
211,PT07M43.00S,2022-11-21T03:16:26.6Z,2,REGULAR,turnover,offensive foul,[],1628972,,,1610612747,43,29,2022-11-21T03:16:26Z,2080000,False,,,0,,T. Brown Jr. offensive foul TURNOVER (1 TO),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,8-16 Right,,,,,,,202027.0,1.0,,,,,,,,,,,,
212,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,out,[],1629134,,,1610612759,43,29,2022-11-21T03:16:48Z,2090000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,out,[],1629676,,,1610612759,43,29,2022-11-21T03:16:48Z,2100000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612759,43,29,2022-11-21T03:16:48Z,2120000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,43,29,2022-11-21T03:16:48Z,2130000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,43,29,2022-11-21T03:16:48Z,2140000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M43.00S,2022-11-21T03:16:35.2Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,43,29,2022-11-21T03:17:01Z,2150000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M29.00S,2022-11-21T03:17:07.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631110,9.773324572930349,88.72549019607843,1610612759,43,29,2022-11-21T03:17:13Z,2160000,False,-194.0,39.0,1,left,MISS J. Sochan 19' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left,19.76,Missed,,,,,,,,,,,,,,,,,,
220,PT07M25.00S,2022-11-21T03:17:11.4Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612747,43,29,2022-11-21T03:17:13Z,2170000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Left,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
221,PT07M11.00S,2022-11-21T03:17:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,91.50788436268068,49.754901960784316,1610612747,43,29,2022-11-21T03:18:16Z,2180000,False,-1.0,27.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612747.0,LAL,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2022-11-21T03:17:24.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,43,29,2022-11-21T03:17:30Z,2190000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,221.0,,,,,,,,,,,,,,,,,
224,PT06M57.00S,2022-11-21T03:17:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,14.109724047306173,40.44117647058824,1610612759,43,31,2022-11-21T03:19:18Z,2210000,False,48.0,80.0,1,left,T. Jones 9' driving floating Jump Shot (4 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.33,Made,,,,,,,4.0,,,,,,,,,,,
225,PT06M56.00S,2022-11-21T03:18:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,43,31,2022-11-21T03:18:07Z,2220000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M56.00S,2022-11-21T03:20:26.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612747,43,31,2022-11-21T03:20:42Z,2230000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2022-11-21T03:20:26.5Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,43,31,2022-11-21T03:20:42Z,2240000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M40.00S,2022-11-21T03:21:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.78580814717478,51.12974877450981,1610612747,43,31,2022-11-21T03:21:44Z,2250000,False,6.0,109.0,1,right,MISS A. Reaves 10' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
229,PT06M40.00S,2022-11-21T03:21:11.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,43,31,2022-11-21T03:21:22Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,228.0,,,,,,,,,,,,,,,,,
230,PT06M40.00S,2022-11-21T03:21:16.8Z,2,REGULAR,foul,personal,[],203476,,,1610612747,43,31,2022-11-21T03:21:26Z,2270000,False,,,0,,G. Dieng loose ball personal FOUL (2 PF),"[203476, 1630559]",1610612759.0,SAS,loose ball,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Reaves,1630559.0,,
232,PT06M40.00S,2022-11-21T03:21:28.1Z,2,REGULAR,substitution,out,[],203471,,,1610612747,43,31,2022-11-21T03:21:31Z,2290000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M40.00S,2022-11-21T03:21:28.1Z,2,REGULAR,substitution,in,[],201566,,,1610612747,43,31,2022-11-21T03:21:31Z,2300000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M34.00S,2022-11-21T03:21:40.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,66.27792378449408,59.068627450980394,1610612747,43,31,2022-11-21T03:21:46Z,2310000,False,45.0,264.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
235,PT06M29.00S,2022-11-21T03:21:45.3Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,43,31,2022-11-21T03:21:46Z,2320000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,,
236,PT06M29.00S,2022-11-21T03:21:48.0Z,2,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,43,31,2022-11-21T03:21:53Z,2330000,False,,,0,,T. Jones lost ball out-of-bounds TURNOVER (2 TO),[1630200],1610612759.0,SAS,lost ball,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,1628484.0,2.0,,,,,,,,,,,,
237,PT06M12.00S,2022-11-21T03:22:12.9Z,2,REGULAR,foul,offensive,[],1629022,,,1610612747,43,31,2022-11-21T03:22:29Z,2340000,False,,,0,,L. Walker IV charge offensive FOUL (1 PF),"[1629022, 203476]",1610612747.0,LAL,charge,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Dieng,203476.0,,
239,PT06M12.00S,2022-11-21T03:22:12.9Z,2,REGULAR,turnover,offensive foul,[],1629022,,,1610612747,43,31,2022-11-21T03:22:12Z,2360000,False,,,0,,L. Walker IV offensive foul TURNOVER (2 TO),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,2.0,,,,,,,,,,,,
240,PT05M55.00S,2022-11-21T03:22:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,7.408015768725363,44.36274509803921,1610612759,43,31,2022-11-21T03:22:53Z,2370000,False,28.0,17.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
241,PT05M53.00S,2022-11-21T03:22:50.9Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,43,31,2022-11-21T03:22:53Z,2380000,False,,,0,,J. Sochan REBOUND (Off:3 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,240.0,6.0,3.0,3.0,,,,,,,,,,,,,,
242,PT05M53.00S,2022-11-21T03:22:52.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631110,5.590000152587891,50.0,1610612759,43,33,2022-11-21T03:22:59Z,2390000,False,0.0,0.0,1,left,J. Sochan tip DUNK (6 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
243,PT05M46.00S,2022-11-21T03:22:58.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,91.90210249671485,52.69607843137255,1610612747,45,33,2022-11-21T03:23:02Z,2400000,False,13.0,24.0,1,right,T. Bryant cutting DUNK (6 PTS) (R. Westbrook 2 AST),"[1628418, 201566]",1610612747.0,LAL,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,6.0,R. Westbrook,201566.0,2.0,,,,,,,,
245,PT05M29.00S,2022-11-21T03:23:15.4Z,2,REGULAR,2pt,Jump Shot,[],1629640,8.590670170827863,83.57843137254902,1610612759,45,33,2022-11-21T03:23:19Z,2420000,False,-168.0,28.0,1,left,MISS K. Johnson 17' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left,17.03,Missed,,,,,,,,,,,,,,,,,,
246,PT05M27.00S,2022-11-21T03:23:17.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,45,33,2022-11-21T03:23:19Z,2430000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,245.0,3.0,3.0,0.0,,,,,,,,,,,,,,
247,PT05M24.00S,2022-11-21T03:23:20.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628418,94.00459921156373,48.529411764705884,1610612747,47,33,2022-11-21T03:23:28Z,2440000,False,-7.0,4.0,1,right,T. Bryant running Layup (8 PTS) (R. Westbrook 3 AST),"[1628418, 201566]",1610612747.0,LAL,running,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,8.0,R. Westbrook,201566.0,3.0,,,,,,,,
