shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
12:00,337,PT12M00.00S,2022-12-14T04:24:41.1Z,3,REGULAR,substitution,in,['startperiod'],203471,,,1610612747,50,65,2022-12-14T04:24:58Z,3330000,False,,,0,,SUB in: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,338,PT12M00.00S,2022-12-14T04:25:22.9Z,3,REGULAR,period,start,[],0,,,1610612738,50,65,2022-12-14T04:25:22Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:47,339,PT11M47.00S,2022-12-14T04:25:35.2Z,3,REGULAR,3pt,Jump Shot,[],201933,92.0335085413929,4.656862745098039,1610612738,50,65,2022-12-14T04:25:44Z,3350000,False,-227.0,22.0,1,right,MISS B. Griffin 3PT,[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Left Corner 3,24+ Left,,,,22.78,Missed,,,,,,,,,,,,,,,
11:43,340,PT11M43.00S,2022-12-14T04:25:39.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,50,65,2022-12-14T04:25:44Z,3360000,False,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,339.0,8.0,5.0,3.0,,,,,,,
11:34,341,PT11M34.00S,2022-12-14T04:25:48.4Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,50,65,2022-12-14T04:25:51Z,3370000,False,,,0,,L. James lost ball TURNOVER (3 TO),"[2544, 1627759]",6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,3.0,Brown,1627759.0,,,,,,,,,,,,,,,,,
11:34,342,PT11M34.00S,2022-12-14T04:25:48.4Z,3,REGULAR,steal,,[],1627759,,,1610612738,50,65,2022-12-14T04:25:50Z,3380000,False,,,0,,J. Brown STEAL (3 STL),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11:23,343,PT11M23.00S,2022-12-14T04:25:59.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,72.9796320630749,15.931372549019613,1610612738,50,68,2022-12-14T04:26:02Z,3390000,False,-170.0,201.0,1,right,J. Brown 26' 3PT  (14 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,26.38,Made,14.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,
11:03,345,PT11M03.00S,2022-12-14T04:26:20.6Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612747,50,68,2022-12-14T04:26:27Z,3410000,False,,,0,,M. Smart shooting personal FOUL (3 PF) (Davis 2 FT),"[203935, 203076]",36,1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202901.0,3.0,0.0,Davis,203076.0,,
11:03,347,PT11M03.00S,2022-12-14T04:26:54.2Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,51,68,2022-12-14T04:26:54Z,3430000,False,,,0,,A. Davis Free Throw 1 of 2 (18 PTS),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
11:03,348,PT11M03.00S,2022-12-14T04:27:13.1Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,52,68,2022-12-14T04:27:13Z,3440000,False,,,0,,A. Davis Free Throw 2 of 2 (19 PTS),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
10:44,349,PT10M44.00S,2022-12-14T04:27:33.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,80.6011826544021,28.431372549019613,1610612738,52,68,2022-12-14T04:28:19Z,3450000,False,-108.0,130.0,1,right,MISS J. Tatum 16' step back Shot,[1628369],0,1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,16.87,Missed,,,,,,,,,,,,,,,
10:41,350,PT10M41.00S,2022-12-14T04:27:36.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,52,68,2022-12-14T04:27:38Z,3460000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,349.0,5.0,5.0,0.0,,,,,,,
10:32,351,PT10M32.00S,2022-12-14T04:27:45.9Z,3,REGULAR,3pt,Jump Shot,[],2544,32.769382391590014,68.13725490196079,1610612747,55,68,2022-12-14T04:28:59Z,3470000,False,-91.0,256.0,1,left,L. James 27' 3PT pullup (14 PTS),[2544],6,1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,27.11,Made,14.0,,,,,,,,,,,,,,
10:15,352,PT10M15.00S,2022-12-14T04:28:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,87.82851511169514,49.26470588235294,1610612738,55,70,2022-12-14T04:28:05Z,3480000,False,-4.0,62.0,1,right,B. Griffin 6' cutting Layup (6 PTS) (J. Brown 3 AST),"[201933, 1627759]",91,1610612738.0,BOS,cutting,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,6.2,Made,6.0,J. Brown,1627759.0,3.0,,,,,,,,,,,
09:55,354,PT09M55.00S,2022-12-14T04:28:21.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.8823915900131425,50.245098039215684,1610612747,57,70,2022-12-14T04:28:25Z,3500000,False,-1.0,12.0,1,left,A. Davis DUNK (21 PTS) (L. James 6 AST),"[203076, 2544]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.23,Made,21.0,L. James,2544.0,6.0,,,,,,,,,,,
09:37,356,PT09M37.00S,2022-12-14T04:28:39.8Z,3,REGULAR,2pt,Jump Shot,[],1628401,79.81274638633377,67.15686274509804,1610612738,57,70,2022-12-14T04:28:43Z,3520000,False,86.0,137.0,1,right,MISS D. White 16' pullup Shot,[1628401],9,1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,16.19,Missed,,,,,,,,,,,,,,,
09:35,357,PT09M35.00S,2022-12-14T04:28:41.8Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,57,70,2022-12-14T04:28:43Z,3530000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,356.0,6.0,6.0,0.0,,,,,,,
09:30,358,PT09M30.00S,2022-12-14T04:28:46.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,31.192509855453352,70.83333333333333,1610612747,57,70,2022-12-14T04:28:55Z,3540000,False,-104.0,241.0,1,left,MISS L. James 26' running pullup 3PT,[2544],6,1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,26.23,Missed,,,,,,,,,,,,,,,
09:28,359,PT09M28.00S,2022-12-14T04:28:48.9Z,3,REGULAR,rebound,defensive,[],201933,,,1610612738,57,70,2022-12-14T04:28:55Z,3550000,False,,,0,,B. Griffin REBOUND (Off:1 Def:3),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,
09:21,360,PT09M21.00S,2022-12-14T04:28:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,84.54336399474376,49.01960784313726,1610612738,57,72,2022-12-14T04:29:14Z,3560000,False,-5.0,93.0,1,right,J. Brown 9' turnaround fadeaway Jump Shot (16 PTS) (M. Smart 4 AST),"[1627759, 203935]",7,1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,9.29,Made,16.0,M. Smart,203935.0,4.0,,,,,,,,,,,
08:57,362,PT08M57.00S,2022-12-14T04:29:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,14.37253613666229,51.96078431372549,1610612747,59,72,2022-12-14T04:29:23Z,3580000,False,-10.0,83.0,1,left,A. Davis 8' turnaround Jump Shot (23 PTS) (D. Schroder 1 AST),"[203076, 203471]",3,1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,8.32,Made,23.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
08:43,364,PT08M43.00S,2022-12-14T04:29:34.5Z,3,REGULAR,3pt,Jump Shot,[],203935,67.46057818659658,31.372549019607845,1610612738,59,75,2022-12-14T04:30:28Z,3600000,False,-93.0,253.0,1,right,M. Smart 27' 3PT pullup (6 PTS),[203935],36,1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,27.0,Made,6.0,,,,,,,,,,,,,,
08:32,365,PT08M32.00S,2022-12-14T04:29:44.7Z,3,REGULAR,3pt,Jump Shot,[],203076,33.55781865965835,50.49019607843137,1610612747,59,75,2022-12-14T04:29:53Z,3610000,False,-2.0,263.0,1,left,MISS A. Davis 26' 3PT,[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,26.29,Missed,,,,,,,,,,,,,,,
08:30,366,PT08M30.00S,2022-12-14T04:29:46.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,59,75,2022-12-14T04:29:53Z,3620000,False,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,365.0,8.0,7.0,1.0,,,,,,,
08:15,367,PT08M15.00S,2022-12-14T04:30:04.5Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612738,59,75,2022-12-14T04:30:10Z,3630000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Tatum 2 FT),"[203076, 1628369]",3,1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,203591.0,1.0,0.0,Tatum,1628369.0,,
08:15,369,PT08M15.00S,2022-12-14T04:30:40.4Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,59,75,2022-12-14T04:30:40Z,3650000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
08:15,370,PT08M15.00S,2022-12-14T04:30:40.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,59,75,2022-12-14T04:30:40Z,3660000,False,,,0,,TEAM offensive REBOUND,[],,1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,
08:15,371,PT08M15.00S,2022-12-14T04:31:02.3Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,59,76,2022-12-14T04:31:02Z,3670000,False,,,0,,J. Tatum Free Throw 2 of 2 (25 PTS),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
08:03,372,PT08M03.00S,2022-12-14T04:31:18.7Z,3,REGULAR,foul,personal,[],201933,,,1610612747,59,76,2022-12-14T04:33:07Z,3680000,False,,,0,,B. Griffin personal FOUL (3 PF),"[201933, 2544]",91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,3.0,1.0,James,2544.0,,
07:59,374,PT07M59.00S,2022-12-14T04:31:53.4Z,3,REGULAR,turnover,traveling,[],1629022,,,1610612747,59,76,2022-12-14T04:31:57Z,3700000,False,,,0,,L. Walker IV traveling TURNOVER (1 TO),[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,101284.0,,,,,,
07:50,375,PT07M50.00S,2022-12-14T04:32:15.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,72.72297963206307,19.094669117647058,1610612738,59,79,2022-12-14T04:32:47Z,3710000,False,-155.0,204.0,1,right,J. Tatum 25' 3PT  (28 PTS) (M. Smart 5 AST),"[1628369, 203935]",0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,25.58,Made,28.0,M. Smart,203935.0,5.0,,,,,,,,,,,
07:49,377,PT07M49.00S,2022-12-14T04:32:20.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,59,79,2022-12-14T04:32:20Z,3730000,False,,,0,,LAL Timeout,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43,378,PT07M43.00S,2022-12-14T04:35:49.6Z,3,REGULAR,2pt,Jump Shot,[],2544,25.016425755584763,60.049019607843135,1610612747,61,79,2022-12-14T04:36:43Z,3740000,False,-50.0,183.0,1,left,L. James 18' pullup Jump Shot (16 PTS) (A. Davis 2 AST),"[2544, 203076]",6,1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,18.95,Made,16.0,A. Davis,203076.0,2.0,,,,,,,,,,,
07:21,380,PT07M21.00S,2022-12-14T04:36:09.8Z,3,REGULAR,3pt,Jump Shot,[],201933,88.87976346911958,95.09803921568627,1610612738,61,79,2022-12-14T04:36:15Z,3760000,False,225.0,52.0,1,right,MISS B. Griffin 3PT,[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Right Corner 3,24+ Right,,,,23.14,Missed,,,,,,,,,,,,,,,
07:18,381,PT07M18.00S,2022-12-14T04:36:12.8Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612747,61,79,2022-12-14T04:36:15Z,3770000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,,,,,380.0,2.0,1.0,1.0,,,,,,,
07:15,382,PT07M15.00S,2022-12-14T04:36:19.4Z,3,REGULAR,turnover,traveling,[],201976,,,1610612747,61,79,2022-12-14T04:36:23Z,3780000,False,,,0,,P. Beverley traveling TURNOVER (2 TO),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,,,101284.0,,,,,,
06:57,383,PT06M57.00S,2022-12-14T04:36:45.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,85.5946123521682,46.32352941176471,1610612738,61,81,2022-12-14T04:36:49Z,3790000,False,-18.0,83.0,1,right,J. Tatum 8' driving floating Jump Shot (30 PTS),[1628369],0,1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,8.49,Made,30.0,,,,,,,,,,,,,,
06:42,384,PT06M42.00S,2022-12-14T04:37:01.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,12.401445466491452,50.98039215686275,1610612747,63,81,2022-12-14T04:37:05Z,3800000,False,-5.0,64.0,1,left,A. Davis 6' turnaround Hook (25 PTS) (L. James 7 AST),"[203076, 2544]",3,1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Made,25.0,L. James,2544.0,7.0,,,,,,,,,,,
06:23,386,PT06M23.00S,2022-12-14T04:37:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,92.55913272010513,96.32352941176471,1610612738,63,81,2022-12-14T04:37:23Z,3820000,False,232.0,17.0,1,right,MISS D. White 3PT,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,23.23,Missed,,,,,,,,,,,,,,,
06:21,387,PT06M21.00S,2022-12-14T04:37:21.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,63,81,2022-12-14T04:37:23Z,3830000,False,,,0,,L. James REBOUND (Off:0 Def:7),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,386.0,7.0,7.0,0.0,,,,,,,
06:16,388,PT06M16.00S,2022-12-14T04:37:26.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,8.722076215505908,52.69607843137255,1610612747,65,81,2022-12-14T04:37:32Z,3840000,False,-13.0,29.0,1,left,L. Walker IV running Layup (2 PTS) (L. James 8 AST),"[1629022, 2544]",4,1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,3.24,Made,2.0,L. James,2544.0,8.0,,,,,,,,,,,
06:05,390,PT06M05.00S,2022-12-14T04:37:40.7Z,3,REGULAR,turnover,traveling,[],203935,,,1610612738,65,81,2022-12-14T04:37:44Z,3860000,False,,,0,,M. Smart traveling TURNOVER (2 TO),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,101284.0,,,,,,
06:05,391,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,out,[],201976,,,1610612747,65,81,2022-12-14T04:37:54Z,3870000,False,,,0,,SUB out: P. Beverley,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
06:05,392,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,out,[],201933,,,1610612747,65,81,2022-12-14T04:37:54Z,3880000,False,,,0,,SUB out: B. Griffin,[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
06:05,393,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,in,[],201566,,,1610612747,65,81,2022-12-14T04:37:54Z,3890000,False,,,0,,SUB in: R. Westbrook,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
06:05,394,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,in,[],1628436,,,1610612747,65,81,2022-12-14T04:37:54Z,3900000,False,,,0,,SUB in: L. Kornet,[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
06:05,402,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,out,[],1628401,,,1610612747,65,81,2022-12-14T04:38:47Z,3905000,False,,,0,,SUB out: D. White,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
06:05,403,PT06M05.00S,2022-12-14T04:37:45.7Z,3,REGULAR,substitution,in,[],1627763,,,1610612747,65,81,2022-12-14T04:38:47Z,3907500,False,,,0,,SUB in: M. Brogdon,[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
05:49,395,PT05M49.00S,2022-12-14T04:38:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629022,7.670827858081481,43.13725490196079,1610612747,65,81,2022-12-14T04:38:23Z,3910000,False,34.0,20.0,1,left,MISS L. Walker IV driving Layup - blocked,"[1629022, 1628436]",4,1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,3.95,Missed,,,,,,,,,,,,,,Kornet,1628436.0
05:49,396,PT05M49.00S,2022-12-14T04:38:19.7Z,3,REGULAR,block,,[],1628436,,,1610612747,65,81,2022-12-14T04:38:21Z,3920000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
05:47,397,PT05M47.00S,2022-12-14T04:38:21.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,65,81,2022-12-14T04:38:23Z,3930000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,395.0,3.0,2.0,1.0,,,,,,,
05:40,398,PT05M40.00S,2022-12-14T04:38:28.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,70.87713534822602,17.892156862745097,1610612738,65,84,2022-12-14T04:38:36Z,3940000,False,-161.0,221.0,1,right,M. Smart 27' 3PT running (9 PTS) (M. Brogdon 6 AST),"[203935, 1627763]",36,1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,27.34,Made,9.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,
05:33,400,PT05M33.00S,2022-12-14T04:38:38.5Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612747,65,84,2022-12-14T04:38:44Z,3960000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Schroder 2 FT),"[1627759, 203471]",7,1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Schroder,203471.0,,
05:33,404,PT05M33.00S,2022-12-14T04:39:02.3Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,66,84,2022-12-14T04:39:02Z,3980000,False,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
05:33,405,PT05M33.00S,2022-12-14T04:39:19.9Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,67,84,2022-12-14T04:39:19Z,3990000,False,,,0,,D. Schroder Free Throw 2 of 2 (2 PTS),[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
05:17,406,PT05M17.00S,2022-12-14T04:39:37.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,67.9862023653088,74.26470588235294,1610612738,67,84,2022-12-14T04:41:15Z,4000000,False,121.0,248.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,27.64,Missed,,,,,,,,,,,,,,,
05:15,407,PT05M15.00S,2022-12-14T04:39:39.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,67,84,2022-12-14T04:39:40Z,4010000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,406.0,5.0,5.0,0.0,,,,,,,
05:12,408,PT05M12.00S,2022-12-14T04:39:42.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,7.933639947437584,51.71568627450981,1610612747,67,84,2022-12-14T04:39:52Z,4020000,False,-9.0,22.0,1,left,MISS A. Davis running finger roll Layup,[203076],3,1610612747.0,LAL,running finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,,,,,,,,,,,,,,,
05:10,409,PT05M10.00S,2022-12-14T04:39:44.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,67,84,2022-12-14T04:39:44Z,4030000,False,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,408.0,4.0,3.0,1.0,,,,,,,
05:06,410,PT05M06.00S,2022-12-14T04:39:51.0Z,3,REGULAR,turnover,traveling,[],1628369,,,1610612738,67,84,2022-12-14T04:39:58Z,4040000,False,,,0,,J. Tatum traveling TURNOVER (1 TO),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,203591.0,,,,,,
05:06,411,PT05M06.00S,2022-12-14T04:39:56.9Z,3,REGULAR,substitution,out,[],203471,,,1610612747,67,84,2022-12-14T04:40:09Z,4050000,False,,,0,,SUB out: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
05:06,412,PT05M06.00S,2022-12-14T04:39:56.9Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,67,84,2022-12-14T04:40:09Z,4060000,False,,,0,,SUB in: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
04:57,413,PT04M57.00S,2022-12-14T04:40:18.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,6.356767411300922,3.67647058823529,1610612747,70,84,2022-12-14T04:40:22Z,4070000,False,232.0,7.0,1,left,L. Walker IV 3PT  (5 PTS) (R. Westbrook 4 AST),"[1629022, 201566]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,23.17,Made,5.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,
04:34,415,PT04M34.00S,2022-12-14T04:40:41.3Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,70,84,2022-12-14T04:40:44Z,4090000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 201566]",0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,2.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
04:34,416,PT04M34.00S,2022-12-14T04:40:41.3Z,3,REGULAR,steal,,[],201566,,,1610612747,70,84,2022-12-14T04:40:43Z,4100000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
04:29,417,PT04M29.00S,2022-12-14T04:40:45.8Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,70,84,2022-12-14T04:40:49Z,4110000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 203935]",0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,1.0,Smart,203935.0,,,,,,,,,,,,,,,,,
04:29,418,PT04M29.00S,2022-12-14T04:40:45.8Z,3,REGULAR,steal,,[],203935,,,1610612738,70,84,2022-12-14T04:40:47Z,4120000,False,,,0,,M. Smart STEAL (1 STL),[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
