actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
169,PT01M07.00S,2022-11-29T04:09:38.5Z,1,REGULAR,turnover,traveling,[],201566,,,1610612747,28,27,2022-11-29T04:09:52Z,1690000,False,,,0,,R. Westbrook traveling TURNOVER (3 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,203591.0,,,,,,,,3.0,,,,
170,PT00M53.00S,2022-11-29T04:10:00.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204456,31.586727989487514,37.99019607843137,1610612754,28,27,2022-11-29T04:10:06Z,1700000,False,60.0,244.0,1,left,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
171,PT00M49.90S,2022-11-29T04:10:04.0Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,28,27,2022-11-29T04:10:06Z,1710000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Center,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,
172,PT00M43.60S,2022-11-29T04:10:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.11366622864652,49.754901960784316,1610612747,30,27,2022-11-29T04:16:05Z,1720000,False,-1.0,31.0,1,right,R. Westbrook driving finger roll Layup (4 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,,,,,,,,,,,,,
173,PT00M32.20S,2022-11-29T04:10:24.9Z,1,REGULAR,2pt,Jump Shot,[],1631097,19.23455978975032,65.93137254901961,1610612754,30,29,2022-11-29T04:16:55Z,1730000,False,-80.0,128.0,1,left,B. Mathurin 15' pullup Jump Shot (2 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,15.1,Made,2.0,,,,,,,,,,,,,,,,,
174,PT00M20.00S,2022-11-29T04:10:41.5Z,1,REGULAR,2pt,Jump Shot,[],1629134,94.21813403416557,25.651041666666657,1610612747,30,29,2022-11-29T04:17:22Z,1740000,False,-122.0,2.0,1,right,MISS K. Nunn 12' pullup Shot,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,8-16 Left,12.17,Missed,,,,,,,,,,,,,,,,,,
175,PT00M18.40S,2022-11-29T04:10:43.1Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,30,29,2022-11-29T04:15:02Z,1750000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,
189,PT00M15.70S,2022-11-29T04:10:44.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629134,89.75032851511169,54.14368872549019,1610612747,30,29,2022-11-29T04:15:14Z,1755000,False,21.0,44.0,1,right,MISS K. Nunn Hook,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
190,PT00M15.40S,2022-11-29T04:10:44.6Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,30,29,2022-11-29T04:15:14Z,1757500,False,,,0,,W. Gabriel REBOUND (Off:2 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,189.0,4.0,2.0,2.0,,,,,,,,,,,,,
176,PT00M13.40S,2022-11-29T04:10:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,91.11366622864652,52.450980392156865,1610612747,32,29,2022-11-29T04:14:00Z,1760000,False,12.0,31.0,1,right,W. Gabriel tip Layup (3 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,3.34,Made,3.0,,,,,,,,,,,,,,,,,
177,PT00M05.90S,2022-11-29T04:11:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,13.058475689881732,50.98039215686275,1610612754,32,29,2022-11-29T04:45:57Z,1770000,False,-5.0,70.0,1,left,MISS T. McConnell 7' driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
178,PT00M02.90S,2022-11-29T04:11:07.7Z,1,REGULAR,rebound,offensive,[],1629614,,,1610612754,32,29,2022-11-29T04:45:57Z,1780000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,
179,PT00M01.30S,2022-11-29T04:11:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,33.163600525624176,54.90196078431372,1610612754,32,29,2022-11-29T04:46:11Z,1790000,False,-25.0,259.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
180,PT00M00.10S,2022-11-29T04:11:09.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,29,2022-11-29T04:46:11Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,179.0,,,,,,,,,,,,,,,,
181,PT00M00.00S,2022-11-29T04:11:11.8Z,1,REGULAR,period,end,[],0,,,1610612754,32,29,2022-11-29T04:11:11Z,1810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612754,32,29,2022-11-29T04:13:54Z,1820000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,out,['startperiod'],1629134,,,1610612754,32,29,2022-11-29T04:13:54Z,1830000,False,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,out,['startperiod'],1628418,,,1610612754,32,29,2022-11-29T04:13:54Z,1840000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,in,['startperiod'],1628972,,,1610612754,32,29,2022-11-29T04:13:54Z,1850000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612754,32,29,2022-11-29T04:13:54Z,1860000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-11-29T04:13:24.7Z,2,REGULAR,substitution,in,['startperiod'],203471,,,1610612754,32,29,2022-11-29T04:13:54Z,1870000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-11-29T04:13:56.4Z,2,REGULAR,period,start,[],0,,,1610612754,32,29,2022-11-29T04:13:56Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M46.00S,2022-11-29T04:14:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.722076215505908,53.18627450980392,1610612754,32,29,2022-11-29T04:22:13Z,1890000,False,-16.0,29.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1629117]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,Gabriel,1629117.0,,
238,PT11M46.00S,2022-11-29T04:14:08.8Z,2,REGULAR,block,,[],1629117,,,1610612754,32,29,2022-11-29T04:23:25Z,1895000,False,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT11M44.00S,2022-11-29T04:14:10.8Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,32,29,2022-11-29T04:23:25Z,1900000,False,,,0,,W. Gabriel REBOUND (Off:2 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,191.0,5.0,3.0,2.0,,,,,,,,,,,,,
193,PT11M36.00S,2022-11-29T04:14:20.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629117,91.50788436268068,54.90196078431372,1610612747,32,29,2022-11-29T04:23:06Z,1910000,False,25.0,27.0,1,right,MISS W. Gabriel turnaround Hook,[1629117],1610612747.0,LAL,turnaround,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
194,PT11M32.00S,2022-11-29T04:14:22.8Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,32,29,2022-11-29T04:14:22Z,1920000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,193.0,6.0,3.0,3.0,,,,,,,,,,,,,
195,PT11M32.00S,2022-11-29T04:14:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,91.77069645203679,52.205882352941174,1610612747,32,29,2022-11-29T04:23:53Z,1930000,False,11.0,25.0,1,right,MISS W. Gabriel putback Layup,[1629117],1610612747.0,LAL,putback,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
196,PT11M32.00S,2022-11-29T04:14:23.6Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,32,29,2022-11-29T04:14:29Z,1940000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,
197,PT11M13.00S,2022-11-29T04:14:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.408015768725363,53.18627450980392,1610612754,32,31,2022-11-29T04:24:46Z,1950000,False,-16.0,17.0,1,left,T. McConnell driving reverse Layup (2 PTS) (G. Bitadze 1 AST),"[204456, 1629048]",1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,,,,,,,,,,G. Bitadze,1629048.0,1.0,,,,,
199,PT11M04.00S,2022-11-29T04:14:53.7Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612747,32,31,2022-11-29T04:15:00Z,1970000,False,,,0,,O. Brissett shooting personal FOUL (1 PF) (Schroder 2 FT),"[1629052, 203471]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,1.0,0.0,Schroder,203471.0,,,,,,,,
201,PT11M04.00S,2022-11-29T04:15:21.7Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,33,31,2022-11-29T04:18:44Z,1990000,False,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
202,PT11M04.00S,2022-11-29T04:15:32.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,33,31,2022-11-29T04:15:32Z,2000000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M04.00S,2022-11-29T04:15:21.7Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,33,31,2022-11-29T04:18:44Z,2010000,False,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT11M02.00S,2022-11-29T04:15:23.7Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,33,31,2022-11-29T04:18:44Z,2020000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,
206,PT10M53.00S,2022-11-29T04:18:50.5Z,2,REGULAR,foul,personal,[],1628972,,,1610612754,33,31,2022-11-29T04:19:11Z,2030000,False,,,0,,T. Brown Jr. loose ball personal FOUL (1 PF),"[1628972, 1631097]",1610612747.0,LAL,loose ball,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,
208,PT10M39.00S,2022-11-29T04:19:28.0Z,2,REGULAR,2pt,Jump Shot,[],1629052,22.651116951379763,58.82352941176471,1610612754,33,31,2022-11-29T04:19:42Z,2050000,False,-44.0,160.0,1,left,MISS O. Brissett 16' step back Shot,[1629052],1610612754.0,IND,step back,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Center,16.64,Missed,,,,,,,,,,,,,,,,,,
209,PT10M39.00S,2022-11-29T04:19:28.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,33,31,2022-11-29T04:19:42Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Center,,,,208.0,,,,,,,,,,,,,,,,
210,PT10M39.00S,2022-11-29T04:19:33.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,33,31,2022-11-29T04:20:47Z,2070000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
211,PT10M35.00S,2022-11-29T04:19:42.7Z,2,REGULAR,turnover,bad pass,[],1629117,,,1610612747,33,31,2022-11-29T04:20:25Z,2080000,False,,,0,,W. Gabriel bad pass TURNOVER (1 TO),"[1629117, 204456]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,,,McConnell,204456.0
212,PT10M35.00S,2022-11-29T04:19:42.7Z,2,REGULAR,steal,,[],204456,,,1610612754,33,31,2022-11-29T04:19:44Z,2090000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
213,PT10M31.00S,2022-11-29T04:19:47.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631097,32.37516425755584,28.67647058823529,1610612754,33,34,2022-11-29T04:27:20Z,2100000,False,107.0,252.0,1,left,B. Mathurin 27' 3PT running (5 PTS) (T. McConnell 1 AST),"[1631097, 204456]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,27.34,Made,5.0,,,,,,,,,,T. McConnell,204456.0,1.0,,,,,
217,PT10M10.00S,2022-11-29T04:20:27.9Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612747,33,34,2022-11-29T04:20:33Z,2130000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Schroder 2 FT),"[204456, 203471]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2714.0,1.0,0.0,Schroder,203471.0,,,,,,,,
219,PT10M10.00S,2022-11-29T04:20:52.8Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,34,34,2022-11-29T04:20:52Z,2150000,False,,,0,,D. Schroder Free Throw 1 of 2 (2 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
220,PT10M10.00S,2022-11-29T04:21:10.5Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,35,34,2022-11-29T04:21:10Z,2160000,False,,,0,,D. Schroder Free Throw 2 of 2 (3 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
221,PT09M58.00S,2022-11-29T04:21:22.3Z,2,REGULAR,turnover,lost ball,[],1629048,,,1610612754,35,34,2022-11-29T04:21:30Z,2170000,False,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 2544]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,James,2544.0
222,PT09M58.00S,2022-11-29T04:21:22.3Z,2,REGULAR,steal,,[],2544,,,1610612747,35,34,2022-11-29T04:25:55Z,2180000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT09M48.00S,2022-11-29T04:21:34.0Z,2,REGULAR,foul,personal,['3freethrow'],1629048,,,1610612747,35,34,2022-11-29T04:21:42Z,2190000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Reaves 3 FT),"[1629048, 1630559]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,203591.0,1.0,0.0,Reaves,1630559.0,,,,,,,,
225,PT09M48.00S,2022-11-29T04:22:02.4Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1630559,,,1610612747,36,34,2022-11-29T04:22:02Z,2210000,False,,,0,,A. Reaves Free Throw 1 of 3 (6 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
226,PT09M48.00S,2022-11-29T04:22:16.6Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1630559,,,1610612747,37,34,2022-11-29T04:22:16Z,2220000,False,,,0,,A. Reaves Free Throw 2 of 3 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
227,PT09M48.00S,2022-11-29T04:22:17.7Z,2,REGULAR,substitution,out,[],1629048,,,1610612747,37,34,2022-11-29T04:22:22Z,2230000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M48.00S,2022-11-29T04:22:17.7Z,2,REGULAR,substitution,in,[],1630543,,,1610612747,37,34,2022-11-29T04:22:22Z,2240000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M48.00S,2022-11-29T04:22:32.7Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1630559,,,1610612747,38,34,2022-11-29T04:22:32Z,2250000,False,,,0,,A. Reaves Free Throw 3 of 3 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
230,PT09M34.00S,2022-11-29T04:22:47.2Z,2,REGULAR,3pt,Jump Shot,[],204456,25.54204993429697,87.5,1610612754,38,34,2022-11-29T04:22:51Z,2260000,False,-188.0,188.0,1,left,MISS T. McConnell 26' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
231,PT09M31.00S,2022-11-29T04:22:50.2Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,38,34,2022-11-29T04:22:51Z,2270000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,
232,PT09M27.00S,2022-11-29T04:22:53.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,67.59198423127464,29.90196078431373,1610612747,38,34,2022-11-29T04:23:02Z,2280000,False,-100.0,252.0,1,right,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
233,PT09M24.00S,2022-11-29T04:22:56.7Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,38,34,2022-11-29T04:23:02Z,2290000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,
234,PT09M20.00S,2022-11-29T04:23:01.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,31.061103810775293,39.21568627450981,1610612754,38,34,2022-11-29T04:29:58Z,2300000,False,54.0,239.0,1,left,MISS B. Mathurin 24' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,24.55,Missed,,,,,,,,,,,,,,,,,,
235,PT09M17.00S,2022-11-29T04:23:04.2Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,38,34,2022-11-29T04:23:12Z,2310000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,
236,PT09M11.00S,2022-11-29T04:23:12.5Z,2,REGULAR,foul,personal,[],1629614,,,1610612747,38,34,2022-11-29T04:32:47Z,2320000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 2544]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,2.0,0.0,James,2544.0,,,,,,,,
239,PT09M00.00S,2022-11-29T04:23:43.6Z,2,REGULAR,3pt,Jump Shot,[],1628972,92.55913272010513,3.9215686274509807,1610612747,38,34,2022-11-29T04:23:49Z,2340000,False,-230.0,17.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
240,PT08M58.00S,2022-11-29T04:23:45.6Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,38,34,2022-11-29T04:23:45Z,2350000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Left Corner 3,24+ Left,,,,239.0,7.0,3.0,4.0,,,,,,,,,,,,,
241,PT08M56.00S,2022-11-29T04:23:47.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,66.93495400788436,60.049019607843135,1610612747,38,34,2022-11-29T04:23:54Z,2360000,False,50.0,258.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
242,PT08M56.00S,2022-11-29T04:23:47.1Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,38,34,2022-11-29T04:23:54Z,2370000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,,
243,PT08M48.00S,2022-11-29T04:23:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,8.459264126149804,46.07843137254902,1610612754,38,36,2022-11-29T04:24:06Z,2380000,False,20.0,27.0,1,left,B. Mathurin cutting finger roll Layup (7 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,cutting finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.34,Made,7.0,,,,,,,,,,T. McConnell,204456.0,2.0,,,,,
245,PT08M28.00S,2022-11-29T04:24:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,89.93101182654402,49.754901960784316,1610612747,38,36,2022-11-29T04:26:55Z,2400000,False,-1.0,42.0,1,right,MISS T. Brown Jr. cutting Layup - blocked,"[1628972, 1629614]",1610612747.0,LAL,cutting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,Nembhard,1629614.0,,
246,PT08M28.00S,2022-11-29T04:24:17.8Z,2,REGULAR,block,,[],1629614,,,1610612747,38,36,2022-11-29T04:24:20Z,2410000,False,,,0,,A. Nembhard BLOCK (1 BLK),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT08M25.00S,2022-11-29T04:24:20.8Z,2,REGULAR,rebound,offensive,[],1628972,,,1610612747,38,36,2022-11-29T04:26:55Z,2420000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,245.0,3.0,2.0,1.0,,,,,,,,,,,,,
248,PT08M25.00S,2022-11-29T04:24:21.5Z,2,REGULAR,turnover,traveling,[],1630559,,,1610612747,38,36,2022-11-29T04:24:29Z,2430000,False,,,0,,A. Reaves traveling TURNOVER (1 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2714.0,,,,,,,,1.0,,,,
249,PT08M14.00S,2022-11-29T04:24:41.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,14.50394218134035,60.294117647058826,1610612754,38,36,2022-11-29T04:34:26Z,2440000,False,-51.0,84.0,1,left,MISS T. McConnell 9' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Left,9.84,Missed,,,,,,,,,,,,,,,,,,
