actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
174,PT00M06.50S,2022-10-31T02:10:56.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2544,92.95335085413929,50.98039215686275,1610612747,26,31,2022-10-31T02:11:05Z,1710000,5.0,14.0,1,right,L. James cutting DUNK (2 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,1.45,Made,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,
176,PT00M01.60S,2022-10-31T02:11:06.9Z,1,REGULAR,3pt,Jump Shot,[],202397,31.718134034165573,68.87254901960785,1610612743,26,31,2022-10-31T02:11:20Z,1730000,-94.0,246.0,1,left,MISS I. Smith 26' pullup 3PT,[202397],1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Above the Break 3,24+ Left Center,,,26.32,Missed,,,,,,,,,,,,,,,,
177,PT00M00.10S,2022-10-31T02:11:08.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,26,31,2022-10-31T02:11:20Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,176.0,,,,,,,,,,,,,,,
178,PT00M00.00S,2022-10-31T02:11:09.9Z,1,REGULAR,period,end,[],0,,,1610612743,26,31,2022-10-31T02:11:09Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612743,26,31,2022-10-31T02:13:56Z,1760000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,out,['startperiod'],1629134,,,1610612743,26,31,2022-10-31T02:13:56Z,1770000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,out,['startperiod'],1630559,,,1610612743,26,31,2022-10-31T02:13:56Z,1780000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,26,31,2022-10-31T02:13:56Z,1790000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,in,['startperiod'],201976,,,1610612743,26,31,2022-10-31T02:13:56Z,1800000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,in,['startperiod'],1630346,,,1610612743,26,31,2022-10-31T02:13:56Z,1810000,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,in,['startperiod'],203076,,,1610612743,26,31,2022-10-31T02:13:56Z,1820000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-10-31T02:12:11.7Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,26,31,2022-10-31T02:13:56Z,1830000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-10-31T02:14:01.7Z,2,REGULAR,period,start,[],0,,,1610612743,26,31,2022-10-31T02:14:01Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M51.00S,2022-10-31T02:14:10.5Z,2,REGULAR,turnover,bad pass,[],1628971,,,1610612743,26,31,2022-10-31T02:14:14Z,1850000,,,0,,B. Brown bad pass TURNOVER (2 TO),"[1628971, 2544]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,2.0,,,,,,,,,,,,,,,,,James,2544.0
189,PT11M51.00S,2022-10-31T02:14:10.5Z,2,REGULAR,steal,,[],2544,,,1610612747,26,31,2022-10-31T02:14:12Z,1860000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
190,PT11M45.00S,2022-10-31T02:14:16.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201976,69.69448094612352,74.01960784313725,1610612747,26,31,2022-10-31T02:14:32Z,1870000,120.0,232.0,1,right,MISS P. Beverley 26' running 3PT,[201976],1610612747.0,LAL,running,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,26.16,Missed,,,,,,,,,,,,,,,,
191,PT11M45.00S,2022-10-31T02:14:16.0Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,26,31,2022-10-31T02:14:32Z,1880000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,
192,PT11M25.00S,2022-10-31T02:14:35.3Z,2,REGULAR,2pt,Jump Shot,[],1629008,14.898160315374511,79.65686274509804,1610612743,26,31,2022-10-31T02:14:41Z,1890000,-148.0,88.0,1,left,MISS M. Porter Jr. 17' fadeaway Shot,[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,17.22,Missed,,,,,,,,,,,,,,,,
193,PT11M23.00S,2022-10-31T02:14:37.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,26,31,2022-10-31T02:14:41Z,1900000,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,,,
194,PT11M16.00S,2022-10-31T02:14:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630346,79.68134034165571,91.91176470588235,1610612747,26,31,2022-10-31T02:14:48Z,1910000,210.0,138.0,1,right,MISS M. Ryan 25' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,25.12,Missed,,,,,,,,,,,,,,,,
195,PT11M14.00S,2022-10-31T02:14:45.9Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,26,31,2022-10-31T02:14:48Z,1920000,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,194.0,5.0,4.0,1.0,,,,,,,,,,,,
196,PT11M07.00S,2022-10-31T02:14:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.750985545335084,55.3921568627451,1610612743,26,31,2022-10-31T02:14:59Z,1930000,-27.0,11.0,1,left,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,2.92,Missed,,,,,,,,,,,,,,,,
197,PT11M06.00S,2022-10-31T02:14:55.3Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,26,31,2022-10-31T02:14:55Z,1940000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,
198,PT10M58.00S,2022-10-31T02:15:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202397,6.356767411300922,56.61764705882353,1610612743,26,31,2022-10-31T02:16:04Z,1950000,-33.0,7.0,1,left,MISS I. Smith cutting Layup,[202397],1610612743.0,DEN,cutting,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,3.39,Missed,,,,,,,,,,,,,,,,
199,PT10M55.00S,2022-10-31T02:15:05.7Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,26,31,2022-10-31T02:15:07Z,1960000,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,198.0,4.0,3.0,1.0,,,,,,,,,,,,
200,PT10M51.00S,2022-10-31T02:15:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,93.61038107752957,54.16666666666667,1610612747,26,31,2022-10-31T02:15:15Z,1970000,21.0,8.0,1,right,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,,,,,,,,
201,PT10M48.00S,2022-10-31T02:15:12.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,26,31,2022-10-31T02:15:15Z,1980000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,
202,PT10M33.00S,2022-10-31T02:15:27.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,7.276609724047319,53.92156862745098,1610612743,26,33,2022-10-31T02:15:31Z,1990000,-20.0,16.0,1,left,M. Porter Jr. cutting DUNK (8 PTS) (J. Green 1 AST),"[1629008, 201145]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,2.52,Made,,,,,8.0,J. Green,201145.0,1.0,,,,,,,,
204,PT10M19.00S,2022-10-31T02:15:43.3Z,2,REGULAR,foul,personal,[],1629008,,,1610612747,26,33,2022-10-31T02:15:50Z,2010000,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 203076]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,2534.0,,,,,,,,,,,,,,2.0,0.0,Davis,203076.0,,
206,PT10M12.00S,2022-10-31T02:16:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,53.92156862745098,1610612747,26,33,2022-10-31T02:16:13Z,2030000,20.0,14.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,2.39,Missed,,,,,,,,,,,,,,,,
207,PT10M09.00S,2022-10-31T02:16:10.2Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,26,33,2022-10-31T02:16:13Z,2040000,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,206.0,5.0,3.0,2.0,,,,,,,,,,,,
208,PT10M09.00S,2022-10-31T02:16:10.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,28,33,2022-10-31T02:16:15Z,2050000,0.0,0.0,1,right,A. Davis tip Layup (13 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,13.0,,,,,,,,,,,
209,PT09M59.00S,2022-10-31T02:16:20.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,12.00722733245729,41.42156862745098,1610612743,28,33,2022-10-31T02:17:22Z,2060000,43.0,60.0,1,left,MISS B. Brown 7' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,7.41,Missed,,,,,,,,,,,,,,,,
210,PT09M52.00S,2022-10-31T02:16:27.4Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,28,33,2022-10-31T02:16:28Z,2070000,,,0,,D. Jordan REBOUND (Off:2 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,209.0,6.0,4.0,2.0,,,,,,,,,,,,
211,PT09M52.00S,2022-10-31T02:16:27.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,28,35,2022-10-31T02:16:31Z,2080000,0.0,0.0,1,left,D. Jordan tip Layup (5 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,5.0,,,,,,,,,,,
369,PT09M42.00S,2022-10-31T02:16:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.71944809461235,54.16666666666667,1610612747,28,35,2022-10-31T02:41:58Z,2085000,21.0,35.0,1,right,MISS L. James driving Layup - blocked,"[2544, 201599]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,4.05,Missed,,,,,,,,,Jordan,201599.0,,,,,,
370,PT09M42.00S,2022-10-31T02:16:34.5Z,2,REGULAR,block,,[],201599,,,1610612747,28,35,2022-10-31T02:41:58Z,2087500,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M42.00S,2022-10-31T02:16:34.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,28,35,2022-10-31T02:41:58Z,2088750,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,369.0,,,,,,,,,,,,,,,
213,PT09M38.00S,2022-10-31T02:17:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,92.95335085413929,47.79411764705882,1610612747,30,35,2022-10-31T02:41:58Z,2100000,-11.0,14.0,1,right,L. James driving Layup (4 PTS) (P. Beverley 1 AST),"[2544, 201976]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,4.0,P. Beverley,201976.0,1.0,,,,,,,,
215,PT09M24.00S,2022-10-31T02:17:16.0Z,2,REGULAR,turnover,out-of-bounds,[],202397,,,1610612743,30,35,2022-10-31T02:17:23Z,2120000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (1 TO),[202397],1610612743.0,DEN,bad pass,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,2534.0,1.0,,,,,,,,,,,,,,,,,,
216,PT09M13.00S,2022-10-31T02:17:38.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,91.24507227332458,96.07843137254902,1610612747,33,35,2022-10-31T02:17:43Z,2130000,230.0,30.0,1,right,L. Walker IV 3PT  (3 PTS) (L. James 4 AST),"[1629022, 2544]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,23.23,Made,,,,,3.0,L. James,2544.0,4.0,,,,,,,,
218,PT08M49.00S,2022-10-31T02:18:03.0Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612743,33,35,2022-10-31T02:18:09Z,2150000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629022, 1629008]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,
220,PT08M49.00S,2022-10-31T02:18:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,33,36,2022-10-31T02:18:36Z,2170000,,,0,,M. Porter Jr. Free Throw 1 of 2 (9 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
221,PT08M49.00S,2022-10-31T02:18:53.4Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,33,37,2022-10-31T02:18:53Z,2180000,,,0,,M. Porter Jr. Free Throw 2 of 2 (10 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
222,PT08M38.00S,2022-10-31T02:19:06.5Z,2,REGULAR,3pt,Jump Shot,[],1629022,92.82194480946123,95.83333333333333,1610612747,33,37,2022-10-31T02:19:11Z,2190000,229.0,15.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,22.97,Missed,,,,,,,,,,,,,,,,
223,PT08M34.00S,2022-10-31T02:19:10.6Z,2,REGULAR,rebound,offensive,[],201976,,,1610612747,33,37,2022-10-31T02:19:10Z,2200000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,,,
224,PT08M32.00S,2022-10-31T02:19:12.6Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,33,37,2022-10-31T02:19:16Z,2210000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 201599]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Jordan,201599.0
225,PT08M32.00S,2022-10-31T02:19:12.6Z,2,REGULAR,steal,,[],201599,,,1610612743,33,37,2022-10-31T02:19:14Z,2220000,,,0,,D. Jordan STEAL (1 STL),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
226,PT08M29.00S,2022-10-31T02:19:17.1Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612743,33,37,2022-10-31T02:19:24Z,2230000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[201976, 1629008]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629008.0,,
228,PT08M29.00S,2022-10-31T02:19:44.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629008,,,1610612743,33,38,2022-10-31T02:19:44Z,2250000,,,0,,M. Porter Jr. Free Throw 1 of 2 (11 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
229,PT08M29.00S,2022-10-31T02:19:47.2Z,2,REGULAR,substitution,out,[],202397,,,1610612743,33,38,2022-10-31T02:19:52Z,2260000,,,0,,SUB out: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M29.00S,2022-10-31T02:19:47.2Z,2,REGULAR,substitution,in,[],203484,,,1610612743,33,38,2022-10-31T02:19:52Z,2270000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M29.00S,2022-10-31T02:20:02.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629008,,,1610612743,33,39,2022-10-31T02:20:02Z,2280000,,,0,,M. Porter Jr. Free Throw 2 of 2 (12 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
232,PT08M18.00S,2022-10-31T02:20:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.0335085413929,57.1078431372549,1610612747,33,39,2022-10-31T02:22:08Z,2290000,36.0,22.0,1,right,MISS A. Davis Layup - blocked,"[203076, 201599]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,4.2,Missed,,,,,,,,,Jordan,201599.0,,,,,,
233,PT08M18.00S,2022-10-31T02:20:15.3Z,2,REGULAR,block,,[],201599,,,1610612747,33,39,2022-10-31T02:20:17Z,2300000,,,0,,D. Jordan BLOCK (2 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT08M15.00S,2022-10-31T02:20:18.3Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,33,39,2022-10-31T02:20:19Z,2310000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,,
235,PT08M06.00S,2022-10-31T02:20:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,10.95597897503285,54.65686274509804,1610612743,33,39,2022-10-31T02:24:37Z,2320000,-23.0,50.0,1,left,MISS K. Caldwell-Pope driving floating Shot,[203484],1610612743.0,DEN,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,5.56,Missed,,,,,,,,,,,,,,,,
236,PT08M06.00S,2022-10-31T02:20:26.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,33,39,2022-10-31T02:20:33Z,2330000,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,235.0,6.0,4.0,2.0,,,,,,,,,,,,
238,PT08M06.00S,2022-10-31T02:20:33.9Z,2,REGULAR,substitution,out,[],1629008,,,1610612747,33,39,2022-10-31T02:20:36Z,2350000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M06.00S,2022-10-31T02:20:33.9Z,2,REGULAR,substitution,in,[],1631128,,,1610612747,33,39,2022-10-31T02:20:36Z,2360000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M58.00S,2022-10-31T02:20:55.1Z,2,REGULAR,foul,personal,[],201145,,,1610612747,33,39,2022-10-31T02:21:04Z,2370000,,,0,,J. Green personal FOUL (1 PF),"[201145, 1630346]",1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Ryan,1630346.0,,
242,PT07M58.00S,2022-10-31T02:21:02.9Z,2,REGULAR,substitution,out,[],1630346,,,1610612747,33,39,2022-10-31T02:21:05Z,2390000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M58.00S,2022-10-31T02:21:02.9Z,2,REGULAR,substitution,in,[],201566,,,1610612747,33,39,2022-10-31T02:21:05Z,2400000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M44.00S,2022-10-31T02:21:31.1Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612747,33,39,2022-10-31T02:21:36Z,2410000,,,0,,D. Jordan shooting personal FOUL (1 PF) (Walker IV 2 FT),"[201599, 1629022]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,,,,1.0,0.0,Walker IV,1629022.0,,
246,PT07M44.00S,2022-10-31T02:21:56.2Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,34,39,2022-10-31T02:21:56Z,2430000,,,0,,L. Walker IV Free Throw 1 of 2 (4 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
247,PT07M44.00S,2022-10-31T02:21:56.9Z,2,REGULAR,substitution,out,[],203076,,,1610612747,34,39,2022-10-31T02:22:01Z,2440000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M44.00S,2022-10-31T02:21:56.9Z,2,REGULAR,substitution,in,[],1629117,,,1610612747,34,39,2022-10-31T02:22:01Z,2450000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M44.00S,2022-10-31T02:22:18.5Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,35,39,2022-10-31T02:22:18Z,2460000,,,0,,L. Walker IV Free Throw 2 of 2 (5 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
250,PT07M30.00S,2022-10-31T02:22:33.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,6.356767411300922,50.73529411764706,1610612743,35,41,2022-10-31T02:22:41Z,2470000,-4.0,7.0,1,left,J. Green driving DUNK (3 PTS) (B. Brown 2 AST),"[201145, 1628971]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,0.82,Made,,,,,3.0,B. Brown,1628971.0,2.0,,,,,,,,
252,PT07M12.00S,2022-10-31T02:22:50.9Z,2,REGULAR,3pt,Jump Shot,[],2544,86.12023653088042,95.58823529411765,1610612747,38,41,2022-10-31T02:22:56Z,2490000,228.0,78.0,1,right,L. James 24' 3PT  (7 PTS) (R. Westbrook 2 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,24.09,Made,,,,,7.0,R. Westbrook,201566.0,2.0,,,,,,,,
254,PT06M56.00S,2022-10-31T02:23:06.8Z,2,REGULAR,3pt,Jump Shot,[],201145,25.147831800262807,85.04901960784314,1610612743,38,41,2022-10-31T02:23:11Z,2510000,-175.0,184.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,25.4,Missed,,,,,,,,,,,,,,,,
255,PT06M54.00S,2022-10-31T02:23:08.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,38,41,2022-10-31T02:23:11Z,2520000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,
