actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
245,PT06M47.00S,2023-01-07T04:22:39.3Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,51,32,2023-01-07T04:22:41Z,2440000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,6.0,6.0,0.0,,,,,,,,
246,PT06M36.00S,2023-01-07T04:22:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,80.86399474375821,52.450980392156865,1610612747,51,32,2023-01-07T04:22:56Z,2450000,False,12.0,127.0,1,right,MISS R. Westbrook 12' turnaround Shot,[201566],1610612747.0,LAL,turnaround,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,12.8,Missed,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2023-01-07T04:22:53.0Z,2,REGULAR,rebound,offensive,[],1629308,,,1610612747,51,32,2023-01-07T04:22:53Z,2460000,False,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:2),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,
248,PT06M25.00S,2023-01-07T04:23:00.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201566,70.08869908015768,32.35294117647058,1610612747,54,32,2023-01-07T04:23:05Z,2470000,False,-88.0,229.0,1,right,R. Westbrook 24' 3PT  (11 PTS) (J. Toscano-Anderson 1 AST),"[201566, 1629308]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.51,Made,11.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,,,,,,,
250,PT06M09.00S,2023-01-07T04:23:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,17.394875164257556,61.029411764705884,1610612737,54,32,2023-01-07T04:23:22Z,2490000,False,-55.0,111.0,1,left,MISS J. Collins 12' pullup Shot,[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.39,Missed,,,,,,,,,,,,,,,,,,
251,PT06M07.00S,2023-01-07T04:23:19.3Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,54,32,2023-01-07T04:23:22Z,2500000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,250.0,7.0,7.0,0.0,,,,,,,,
252,PT05M52.00S,2023-01-07T04:23:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.24507227332458,50.0,1610612747,54,32,2023-01-07T04:23:38Z,2510000,False,0.0,30.0,1,right,MISS R. Westbrook Layup - blocked,"[201566, 203992]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,Bogdanovic,203992.0,,,,,,,,,,,,
253,PT05M52.00S,2023-01-07T04:23:34.4Z,2,REGULAR,block,,[],203992,,,1610612747,54,32,2023-01-07T04:23:36Z,2520000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT05M49.00S,2023-01-07T04:23:37.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,54,32,2023-01-07T04:23:38Z,2530000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,
255,PT05M48.00S,2023-01-07T04:23:39.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,26.72470433639947,16.42156862745098,1610612737,54,32,2023-01-07T04:23:46Z,2540000,False,168.0,199.0,1,left,MISS A. Holiday 26' running 3PT,[1628988],1610612737.0,ATL,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
256,PT05M41.00S,2023-01-07T04:23:46.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,54,32,2023-01-07T04:23:46Z,2550000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,
257,PT05M38.00S,2023-01-07T04:23:47.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203471,75.21353482260184,10.784313725490193,1610612747,57,32,2023-01-07T04:23:54Z,2560000,False,-196.0,180.0,1,right,D. Schroder 26' 3PT running (12 PTS) (P. Beverley 3 AST),"[203471, 201976]",1610612747.0,LAL,running,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.65,Made,12.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,,
259,PT05M25.00S,2023-01-07T04:24:04.9Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612737,57,32,2023-01-07T04:24:11Z,2580000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[201976, 203992]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,,1.0,0.0,Bogdanovic,203992.0,,
261,PT05M25.00S,2023-01-07T04:24:25.8Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,57,33,2023-01-07T04:24:25Z,2600000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (5 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
262,PT05M25.00S,2023-01-07T04:24:27.8Z,2,REGULAR,substitution,out,[],1629117,,,1610612737,57,33,2023-01-07T04:24:30Z,2610000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M25.00S,2023-01-07T04:24:27.8Z,2,REGULAR,substitution,in,[],1628418,,,1610612737,57,33,2023-01-07T04:24:30Z,2620000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M25.00S,2023-01-07T04:24:48.5Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,57,34,2023-01-07T04:24:48Z,2630000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (6 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
265,PT05M11.00S,2023-01-07T04:25:04.5Z,2,REGULAR,3pt,Jump Shot,[],201566,75.47634691195795,9.313725490196077,1610612747,57,34,2023-01-07T04:25:09Z,2640000,False,-203.0,178.0,1,right,MISS R. Westbrook 27' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
266,PT05M11.00S,2023-01-07T04:25:04.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,57,34,2023-01-07T04:25:09Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,265.0,,,,,,,,,,,
268,PT05M11.00S,2023-01-07T04:25:11.1Z,2,REGULAR,substitution,out,[],203992,,,1610612737,57,34,2023-01-07T04:25:14Z,2670000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M11.00S,2023-01-07T04:25:11.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,57,34,2023-01-07T04:25:14Z,2680000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M56.00S,2023-01-07T04:25:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.00722733245729,55.14705882352941,1610612737,57,34,2023-01-07T04:25:36Z,2690000,False,-26.0,60.0,1,left,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
271,PT04M53.00S,2023-01-07T04:25:32.5Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,57,34,2023-01-07T04:25:36Z,2700000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,
272,PT04M44.00S,2023-01-07T04:25:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,87.82851511169514,58.088235294117645,1610612747,57,34,2023-01-07T04:25:47Z,2710000,False,40.0,62.0,1,right,MISS P. Beverley 7' driving bank Shot,[201976],1610612747.0,LAL,driving bank,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
273,PT04M40.00S,2023-01-07T04:25:45.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,57,34,2023-01-07T04:25:45Z,2720000,False,,,0,,D. Hunter REBOUND (Off:1 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,272.0,5.0,4.0,1.0,,,,,,,,
274,PT04M39.00S,2023-01-07T04:25:50.6Z,2,REGULAR,foul,personal,[],201566,,,1610612737,57,34,2023-01-07T04:25:58Z,2730000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1628988]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2530.0,,2.0,0.0,Holiday,1628988.0,,
276,PT04M39.00S,2023-01-07T04:26:08.9Z,2,REGULAR,substitution,out,[],1629308,,,1610612737,57,34,2023-01-07T04:26:14Z,2750000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M39.00S,2023-01-07T04:26:08.9Z,2,REGULAR,substitution,in,[],2544,,,1610612737,57,34,2023-01-07T04:26:14Z,2760000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M22.00S,2023-01-07T04:26:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,9.116294349540084,49.01960784313726,1610612737,57,34,2023-01-07T04:26:43Z,2770000,False,5.0,33.0,1,left,MISS J. Collins Layup,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
279,PT04M18.00S,2023-01-07T04:26:41.2Z,2,REGULAR,rebound,defensive,[],203471,,,1610612747,57,34,2023-01-07T04:26:43Z,2780000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,
280,PT04M13.00S,2023-01-07T04:26:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,92.69053876478318,45.09803921568627,1610612747,59,34,2023-01-07T04:26:56Z,2790000,False,-25.0,16.0,1,right,T. Bryant Layup (9 PTS) (L. James 6 AST),"[1628418, 2544]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,2.94,Made,9.0,L. James,2544.0,6.0,,,,,,,,,,,,,,
282,PT04M13.00S,2023-01-07T04:26:52.9Z,2,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612747,59,34,2023-01-07T04:27:03Z,2810000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Bryant 1 FT),"[1629631, 1628418]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2530.0,,2.0,0.0,Bryant,1628418.0,,
284,PT04M13.00S,2023-01-07T04:27:23.7Z,2,REGULAR,freethrow,1 of 1,[],1628418,,,1610612747,60,34,2023-01-07T04:27:23Z,2830000,False,,,0,,T. Bryant Free Throw 1 of 1 (10 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
285,PT04M01.00S,2023-01-07T04:27:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,7.227332457293031,38.07061887254902,1610612737,60,36,2023-01-07T04:27:55Z,2840000,False,60.0,15.0,1,left,J. Collins 6' Jump Shot (4 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,4.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
286,PT03M50.00S,2023-01-07T04:27:55.2Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,60,36,2023-01-07T04:28:02Z,2850000,False,,,0,,L. James lost ball out-of-bounds TURNOVER (3 TO),[2544],1610612747.0,LAL,lost ball,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,3.0,,,,,,
288,PT03M37.00S,2023-01-07T04:28:10.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,31.061103810775293,71.32352941176471,1610612737,60,36,2023-01-07T04:28:21Z,2860000,False,-107.0,239.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
289,PT03M37.00S,2023-01-07T04:28:15.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,60,36,2023-01-07T04:28:15Z,2870000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,288.0,,,,,,,,,,,
291,PT03M21.00S,2023-01-07T04:28:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.37647831800263,51.22549019607843,1610612747,62,36,2023-01-07T04:28:40Z,2890000,False,6.0,29.0,1,right,L. James cutting finger roll Layup (10 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.92,Made,10.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
293,PT03M14.00S,2023-01-07T04:28:43.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,62,36,2023-01-07T04:28:47Z,2910000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1628418]",1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,,,,,Bryant,1628418.0
294,PT03M14.00S,2023-01-07T04:28:43.1Z,2,REGULAR,steal,,[],1628418,,,1610612747,62,36,2023-01-07T04:28:45Z,2920000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M56.00S,2023-01-07T04:29:01.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628418,71.7969776609724,79.65686274509804,1610612747,62,36,2023-01-07T04:29:06Z,2930000,False,148.0,213.0,1,right,MISS T. Bryant 25' 3PT,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
296,PT02M53.00S,2023-01-07T04:29:04.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,62,36,2023-01-07T04:29:06Z,2940000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,
297,PT02M50.00S,2023-01-07T04:29:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,30.404073587385014,26.715686274509807,1610612737,62,36,2023-01-07T04:29:11Z,2950000,False,116.0,233.0,1,left,MISS T. Young 26' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
298,PT02M48.00S,2023-01-07T04:29:09.1Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,62,36,2023-01-07T04:29:09Z,2960000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,
299,PT02M46.00S,2023-01-07T04:29:10.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,31.061103810775293,69.36274509803921,1610612737,62,36,2023-01-07T04:29:17Z,2970000,False,-97.0,239.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
300,PT02M41.00S,2023-01-07T04:29:15.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,62,36,2023-01-07T04:29:17Z,2980000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,
301,PT02M35.00S,2023-01-07T04:29:25.4Z,2,REGULAR,3pt,Jump Shot,[],201566,78.36727989487517,91.91176470588235,1610612747,62,36,2023-01-07T04:30:13Z,2990000,False,210.0,151.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
307,PT02M35.00S,2023-01-07T04:29:25.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,62,36,2023-01-07T04:33:12Z,2995000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,301.0,,,,,,,,,,,
303,PT02M35.00S,2023-01-07T04:29:58.7Z,2,REGULAR,substitution,in,[],1629134,,,1610612737,62,36,2023-01-07T04:30:10Z,3010000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M35.00S,2023-01-07T04:29:58.7Z,2,REGULAR,substitution,out,[],203471,,,1610612737,62,36,2023-01-07T04:30:55Z,3017500,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M35.00S,2023-01-07T04:30:10.3Z,2,REGULAR,jumpball,recovered,[],1629631,,,1610612737,62,36,2023-01-07T04:32:12Z,3020000,False,,,0,,Jump Ball J. Collins vs. T. Bryant: Tip to D. Hunter,"[1629631, 1628381, 1628418]",1610612737.0,ATL,lodgedball,D. Hunter,1629631.0,Hunter,D. Hunter,Collins,1628381.0,Bryant,1628418.0,,,,,,,,,,,,,,,,,,,,,,
309,PT02M31.00S,2023-01-07T04:30:22.1Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612737,62,36,2023-01-07T04:30:45Z,3060000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Hunter 2 FT),"[201976, 1629631]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,,2.0,0.0,Hunter,1629631.0,,
311,PT02M31.00S,2023-01-07T04:30:47.1Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,62,36,2023-01-07T04:30:47Z,3080000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT02M31.00S,2023-01-07T04:30:47.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,62,36,2023-01-07T04:30:47Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,
316,PT02M31.00S,2023-01-07T04:30:59.7Z,2,REGULAR,substitution,out,[],201976,,,1610612737,62,36,2023-01-07T04:31:04Z,3100000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M31.00S,2023-01-07T04:30:59.7Z,2,REGULAR,substitution,in,[],203471,,,1610612737,62,36,2023-01-07T04:31:04Z,3110000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M31.00S,2023-01-07T04:31:06.3Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,62,37,2023-01-07T04:31:06Z,3120000,False,,,0,,D. Hunter Free Throw 2 of 2 (7 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
319,PT02M20.00S,2023-01-07T04:31:19.6Z,2,REGULAR,3pt,Jump Shot,[],2544,69.30026281208936,68.87254901960785,1610612747,62,37,2023-01-07T04:31:25Z,3130000,False,94.0,236.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
320,PT02M18.00S,2023-01-07T04:31:21.6Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612737,62,37,2023-01-07T04:31:25Z,3140000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,
321,PT02M11.00S,2023-01-07T04:31:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,8.590670170827863,50.73529411764706,1610612737,62,39,2023-01-07T04:31:32Z,3150000,False,-4.0,28.0,1,left,J. Collins cutting Layup (6 PTS) (A. Holiday 1 AST),"[1628381, 1628988]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.85,Made,6.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,
323,PT02M03.00S,2023-01-07T04:31:40.8Z,2,REGULAR,foul,offensive,[],1628418,,,1610612747,62,39,2023-01-07T04:31:50Z,3170000,False,,,0,,T. Bryant offensive FOUL (1 PF),"[1628418, 1629631]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Hunter,1629631.0,,
325,PT02M03.00S,2023-01-07T04:31:40.8Z,2,REGULAR,turnover,offensive foul,[],1628418,,,1610612747,62,39,2023-01-07T04:31:40Z,3190000,False,,,0,,T. Bryant offensive foul TURNOVER (1 TO),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,1.0,,,,,,
326,PT02M03.00S,2023-01-07T04:31:51.0Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,62,39,2023-01-07T04:31:56Z,3200000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M03.00S,2023-01-07T04:31:51.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,62,39,2023-01-07T04:31:56Z,3210000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M58.00S,2023-01-07T04:32:03.3Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612737,62,39,2023-01-07T04:32:17Z,3220000,False,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Young 2 FT),"[201566, 1629027]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,,3.0,0.0,Young,1629027.0,,
330,PT01M58.00S,2023-01-07T04:32:30.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,62,40,2023-01-07T04:32:30Z,3240000,False,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
332,PT01M58.00S,2023-01-07T04:32:32.7Z,2,REGULAR,substitution,in,[],1629308,,,1610612737,62,40,2023-01-07T04:32:47Z,3260000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M58.00S,2023-01-07T04:32:32.7Z,2,REGULAR,substitution,out,[],201566,,,1610612737,62,40,2023-01-07T04:36:53Z,3265000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M58.00S,2023-01-07T04:32:51.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,62,41,2023-01-07T04:32:51Z,3270000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
334,PT01M42.00S,2023-01-07T04:33:08.1Z,2,REGULAR,2pt,Jump Shot,[],1629134,80.99540078843627,71.32352941176471,1610612747,64,41,2023-01-07T04:38:36Z,3280000,False,107.0,126.0,1,right,K. Nunn 16' pullup Jump Shot (9 PTS) (L. James 7 AST),"[1629134, 2544]",1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Right Center,16.51,Made,9.0,L. James,2544.0,7.0,,,,,,,,,,,,,,
