actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
164,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,in,['startperiod'],1630346,,,1610612747,26,22,2022-11-14T03:11:20Z,1630000,False,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612747,26,22,2022-11-14T03:11:20Z,1640000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-14T03:10:52.2Z,2,REGULAR,substitution,in,['startperiod'],201988,,,1610612747,26,22,2022-11-14T03:11:20Z,1650000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-14T03:11:25.0Z,2,REGULAR,period,start,[],0,,,1610612751,26,22,2022-11-14T03:11:25Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M42.00S,2022-11-14T03:11:46.3Z,2,REGULAR,foul,personal,['2freethrow'],1630346,,,1610612751,26,22,2022-11-14T03:11:54Z,1670000,False,,,0,,M. Ryan shooting personal FOUL (1 PF) (O'Neale 2 FT),"[1630346, 1626220]",1610612747.0,LAL,shooting,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628954.0,1.0,0.0,O'Neale,1626220.0,,,,,,,
170,PT11M42.00S,2022-11-14T03:12:07.2Z,2,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,26,22,2022-11-14T03:12:07Z,1690000,False,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
171,PT11M42.00S,2022-11-14T03:12:07.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,26,22,2022-11-14T03:12:07Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
172,PT11M42.00S,2022-11-14T03:12:20.7Z,2,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,26,23,2022-11-14T03:12:20Z,1710000,False,,,0,,R. O'Neale Free Throw 2 of 2 (3 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
174,PT11M29.00S,2022-11-14T03:12:35.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629117,92.16491458607096,57.35294117647059,1610612747,28,23,2022-11-14T03:13:08Z,1730000,False,37.0,21.0,1,right,W. Gabriel turnaround bank Hook (2 PTS) (R. Westbrook 2 AST),"[1629117, 201566]",1610612747.0,LAL,turnaround bank,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,,,,,2.0,R. Westbrook,201566.0,2.0,,,
177,PT11M18.00S,2022-11-14T03:12:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,5.174113009198422,52.450980392156865,1610612751,28,25,2022-11-14T03:12:51Z,1760000,False,-12.0,-4.0,1,left,J. Harris cutting Layup (5 PTS) (Y. Watanabe 2 AST),"[203925, 1629139]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,,,,,,,5.0,Y. Watanabe,1629139.0,2.0,,,
179,PT11M07.00S,2022-11-14T03:12:57.8Z,2,REGULAR,3pt,Jump Shot,[],201566,73.11103810775296,19.85294117647058,1610612747,28,25,2022-11-14T03:13:03Z,1780000,False,-151.0,200.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
180,PT11M04.00S,2022-11-14T03:13:00.8Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,28,25,2022-11-14T03:13:03Z,1790000,False,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT10M56.00S,2022-11-14T03:13:11.7Z,2,REGULAR,turnover,traveling,[],203925,,,1610612751,28,25,2022-11-14T03:13:18Z,1800000,False,,,0,,J. Harris traveling TURNOVER (1 TO),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left,,,,,,,,,1628954.0,,,,,,,,,1.0,,
182,PT10M45.00S,2022-11-14T03:13:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,94.00459921156373,45.58823529411765,1610612747,30,25,2022-11-14T03:13:32Z,1810000,False,-22.0,4.0,1,right,R. Westbrook driving Layup (8 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,8.0,,,,,,
183,PT10M32.00S,2022-11-14T03:13:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,6.750985545335084,50.98039215686275,1610612751,30,27,2022-11-14T03:13:44Z,1820000,False,-5.0,11.0,1,left,Y. Watanabe driving finger roll Layup (4 PTS) (P. Mills 1 AST),"[1629139, 201988]",1610612751.0,BKN,driving finger roll,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,,,,,4.0,P. Mills,201988.0,1.0,,,
185,PT10M23.00S,2022-11-14T03:13:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,71.92838370565046,77.69607843137254,1610612747,33,27,2022-11-14T03:13:55Z,1840000,False,138.0,211.0,1,right,A. Reaves 25' 3PT  (4 PTS) (R. Westbrook 3 AST),"[1630559, 201566]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,,,,,,,,4.0,R. Westbrook,201566.0,3.0,,,
187,PT10M02.00S,2022-11-14T03:14:10.3Z,2,REGULAR,3pt,Jump Shot,[],203925,27.90735873850197,23.529411764705884,1610612751,33,27,2022-11-14T03:14:14Z,1860000,False,132.0,210.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
188,PT09M59.00S,2022-11-14T03:14:13.3Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,33,27,2022-11-14T03:14:14Z,1870000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,
189,PT09M50.00S,2022-11-14T03:14:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,91.63929040735874,56.127450980392155,1610612747,33,27,2022-11-14T03:14:28Z,1880000,False,31.0,26.0,1,right,MISS W. Gabriel driving Layup,[1629117],1610612747.0,LAL,driving,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
190,PT09M47.00S,2022-11-14T03:14:25.7Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,33,27,2022-11-14T03:14:28Z,1890000,False,,,0,,J. Harris REBOUND (Off:0 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,,
191,PT09M42.00S,2022-11-14T03:14:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203925,22.38830486202366,89.95098039215686,1610612751,33,27,2022-11-14T03:14:37Z,1900000,False,-200.0,158.0,1,left,MISS J. Harris 25' running 3PT,[203925],1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
192,PT09M39.00S,2022-11-14T03:14:33.3Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612747,33,27,2022-11-14T03:14:37Z,1910000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT09M29.00S,2022-11-14T03:14:44.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,93.2161629434954,50.245098039215684,1610612747,35,27,2022-11-14T03:15:06Z,1920000,False,1.0,11.0,1,right,W. Gabriel cutting DUNK (4 PTS) (R. Westbrook 4 AST),"[1629117, 201566]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,,,,,,4.0,R. Westbrook,201566.0,4.0,,,
195,PT09M29.00S,2022-11-14T03:14:49.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,35,27,2022-11-14T03:14:49Z,1940000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M29.00S,2022-11-14T03:17:08.0Z,2,REGULAR,substitution,out,[],203925,,,1610612751,35,27,2022-11-14T03:17:29Z,1950000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M29.00S,2022-11-14T03:17:08.0Z,2,REGULAR,substitution,out,[],1629139,,,1610612751,35,27,2022-11-14T03:17:29Z,1960000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M29.00S,2022-11-14T03:17:08.0Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,35,27,2022-11-14T03:17:29Z,1970000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M29.00S,2022-11-14T03:17:08.0Z,2,REGULAR,substitution,in,[],1628410,,,1610612751,35,27,2022-11-14T03:17:29Z,1980000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M20.00S,2022-11-14T03:17:50.1Z,2,REGULAR,3pt,Jump Shot,[],201988,30.404073587385014,35.78431372549019,1610612751,35,27,2022-11-14T03:17:58Z,1990000,False,71.0,233.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,24.39,Missed,,,,,,,,,,,,,,,,,,
201,PT09M15.00S,2022-11-14T03:17:54.5Z,2,REGULAR,rebound,offensive,[],1628410,,,1610612751,35,27,2022-11-14T03:17:54Z,2000000,False,,,0,,E. Sumner REBOUND (Off:1 Def:0),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Center,,,200.0,1.0,0.0,1.0,,,,,,,,,,,,,,
202,PT09M11.00S,2022-11-14T03:17:58.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,32.37516425755584,58.33333333333333,1610612751,35,27,2022-11-14T03:18:52Z,2010000,False,-42.0,252.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
203,PT09M08.00S,2022-11-14T03:18:01.1Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,35,27,2022-11-14T03:18:03Z,2020000,False,,,0,,M. Christie REBOUND (Off:0 Def:5),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,202.0,5.0,5.0,0.0,,,,,,,,,,,,,,
204,PT08M48.00S,2022-11-14T03:18:21.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629117,89.01116951379764,55.63725490196079,1610612747,35,27,2022-11-14T03:18:29Z,2030000,False,28.0,51.0,1,right,MISS W. Gabriel turnaround Hook,[1629117],1610612747.0,LAL,turnaround,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2022-11-14T03:18:25.4Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,35,27,2022-11-14T03:18:29Z,2040000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
206,PT08M44.00S,2022-11-14T03:18:25.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201566,94.40999984741211,50.0,1610612747,35,27,2022-11-14T03:18:37Z,2050000,False,0.0,0.0,1,right,MISS R. Westbrook tip DUNK,[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
207,PT08M43.00S,2022-11-14T03:18:26.9Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,35,27,2022-11-14T03:18:37Z,2060000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,206.0,3.0,3.0,0.0,,,,,,,,,,,,,,
208,PT08M37.00S,2022-11-14T03:18:32.9Z,2,REGULAR,3pt,Jump Shot,[],201988,28.827201051248352,26.470588235294116,1610612751,35,27,2022-11-14T03:26:42Z,2070000,False,118.0,218.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
209,PT08M37.00S,2022-11-14T03:18:32.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,35,27,2022-11-14T03:18:41Z,2080000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,208.0,,,,,,,,,,,,,,,,,
211,PT08M22.00S,2022-11-14T03:18:57.6Z,2,REGULAR,2pt,Jump Shot,[],1630346,72.9796320630749,50.245098039215684,1610612747,35,27,2022-11-14T03:20:17Z,2100000,False,1.0,201.0,1,right,MISS M. Ryan 20' pullup Shot,[1630346],1610612747.0,LAL,pullup,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Center,20.15,Missed,,,,,,,,,,,,,,,,,,
212,PT08M20.00S,2022-11-14T03:19:00.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,35,27,2022-11-14T03:19:00Z,2110000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT08M14.00S,2022-11-14T03:19:05.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201988,6.8823915900131425,47.30392156862745,1610612751,35,29,2022-11-14T03:19:14Z,2120000,False,13.0,12.0,1,left,P. Mills running Layup (2 PTS),[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,2.0,,,,,,
214,PT07M51.00S,2022-11-14T03:19:29.5Z,2,REGULAR,3pt,Jump Shot,[],1629117,92.82194480946123,4.901960784313729,1610612747,38,29,2022-11-14T03:19:34Z,2130000,False,-225.0,15.0,1,right,W. Gabriel 3PT  (7 PTS) (R. Westbrook 5 AST),"[1629117, 201566]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Left Corner 3,24+ Left,22.6,Made,,,,,,,,,,,,7.0,R. Westbrook,201566.0,5.0,,,
216,PT07M38.00S,2022-11-14T03:19:46.8Z,2,REGULAR,foul,personal,[],201566,,,1610612751,38,29,2022-11-14T03:19:57Z,2150000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1628410]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1155.0,1.0,0.0,Sumner,1628410.0,,,,,,,
218,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,out,[],201566,,,1610612751,38,29,2022-11-14T03:20:05Z,2170000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,out,[],1629117,,,1610612751,38,29,2022-11-14T03:20:05Z,2180000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,out,[],1630346,,,1610612751,38,29,2022-11-14T03:20:05Z,2190000,False,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,38,29,2022-11-14T03:20:05Z,2200000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,in,[],203076,,,1610612751,38,29,2022-11-14T03:20:05Z,2210000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612751,38,29,2022-11-14T03:20:05Z,2220000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,in,[],1629022,,,1610612751,38,29,2022-11-14T03:20:05Z,2230000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M38.00S,2022-11-14T03:19:56.3Z,2,REGULAR,substitution,in,[],203925,,,1610612751,38,29,2022-11-14T03:20:05Z,2240000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M26.00S,2022-11-14T03:20:22.8Z,2,REGULAR,2pt,Jump Shot,[],201988,21.20565045992116,39.70588235294118,1610612751,38,29,2022-11-14T03:20:27Z,2250000,False,51.0,147.0,1,left,MISS P. Mills 15' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
227,PT07M24.00S,2022-11-14T03:20:24.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,38,29,2022-11-14T03:20:27Z,2260000,False,,,0,,A. Davis REBOUND (Off:4 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,,,226.0,9.0,5.0,4.0,,,,,,,,,,,,,,
228,PT06M59.00S,2022-11-14T03:20:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,88.74835742444152,50.98039215686275,1610612747,38,29,2022-11-14T03:20:54Z,2270000,False,5.0,53.0,1,right,MISS L. Walker IV driving finger roll Layup,[1629022],1610612747.0,LAL,driving finger roll,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
229,PT06M56.00S,2022-11-14T03:20:52.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,38,29,2022-11-14T03:20:52Z,2280000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT06M53.00S,2022-11-14T03:20:57.7Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612751,38,29,2022-11-14T03:21:06Z,2290000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Claxton 2 FT),"[203076, 1629651]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,1628954.0,1.0,1.0,Claxton,1629651.0,,,,,,,
234,PT06M53.00S,2022-11-14T03:21:35.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,38,29,2022-11-14T03:30:15Z,2307500,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M53.00S,2022-11-14T03:21:35.5Z,2,REGULAR,substitution,in,[],1629139,,,1610612751,38,29,2022-11-14T03:30:15Z,2311250,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M53.00S,2022-11-14T03:21:36.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629651,,,1610612751,38,29,2022-11-14T03:31:18Z,2315000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT06M53.00S,2022-11-14T03:21:36.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,38,29,2022-11-14T03:31:18Z,2322500,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,
236,PT06M53.00S,2022-11-14T03:21:36.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629651,,,1610612751,38,29,2022-11-14T03:31:18Z,2326250,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT06M50.00S,2022-11-14T03:21:39.7Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,38,29,2022-11-14T03:31:18Z,2328125,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,,
238,PT06M37.00S,2022-11-14T03:22:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.8508541392904,45.833333333333336,1610612747,38,29,2022-11-14T03:29:21Z,2345000,False,-21.0,34.0,1,right,MISS A. Davis driving floating Shot - blocked,"[203076, 1629139]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,Watanabe,1629139.0,,,,,,,,,,,,
239,PT06M37.00S,2022-11-14T03:22:15.4Z,2,REGULAR,block,,[],1629139,,,1610612747,38,29,2022-11-14T03:22:17Z,2347500,False,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT06M36.00S,2022-11-14T03:22:16.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,38,29,2022-11-14T03:29:21Z,2348750,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,238.0,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2022-11-14T03:22:34.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,92.82194480946123,39.4607843137255,1610612747,38,29,2022-11-14T03:29:41Z,2410000,False,-53.0,15.0,1,right,MISS A. Davis pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
243,PT06M28.00S,2022-11-14T03:22:37.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,38,29,2022-11-14T03:22:50Z,2420000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT06M11.00S,2022-11-14T03:22:54.4Z,2,REGULAR,3pt,Jump Shot,[],201988,18.84034165571616,92.15686274509804,1610612751,38,29,2022-11-14T03:26:02Z,2430000,False,-211.0,125.0,1,left,MISS P. Mills 24' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
245,PT06M08.00S,2022-11-14T03:22:57.4Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,38,29,2022-11-14T03:23:05Z,2440000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,,,
246,PT06M07.00S,2022-11-14T03:22:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,7.145203679369246,49.26470588235294,1610612751,38,31,2022-11-14T03:23:08Z,2450000,False,4.0,15.0,1,left,N. Claxton putback Layup (6 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,,,6.0,,,,,,
247,PT06M05.00S,2022-11-14T03:23:03.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,38,31,2022-11-14T03:23:13Z,2460000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,
