actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
174,PT00M11.00S,2022-12-17T03:39:12.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,5.590000152587891,50.0,1610612743,32,32,2022-12-17T03:39:12Z,1730000,False,0.0,0.0,1,left,J. Green tip Layup (5 PTS),[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
175,PT00M11.00S,2022-12-17T03:39:16.6Z,1,REGULAR,foul,technical,['1freethrow'],1630538,,,1610612747,32,32,2022-12-17T03:39:43Z,1740000,False,,,0,,B. Hyland technical FOUL (1 Tech),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,1628951.0,,,0.0,1.0,,
176,PT00M11.00S,2022-12-17T03:39:44.4Z,1,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,33,32,2022-12-17T03:39:44Z,1750000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (1 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
178,PT00M00.00S,2022-12-17T03:40:22.4Z,1,REGULAR,period,end,[],0,,,1610612747,33,32,2022-12-17T03:40:22Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-12-17T03:43:41.9Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,33,32,2022-12-17T03:43:58Z,1780000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-12-17T03:43:41.9Z,2,REGULAR,substitution,out,['startperiod'],1631128,,,1610612747,33,32,2022-12-17T03:43:58Z,1790000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-12-17T03:43:41.9Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,33,32,2022-12-17T03:43:58Z,1800000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-12-17T03:43:41.9Z,2,REGULAR,substitution,in,['startperiod'],1628432,,,1610612747,33,32,2022-12-17T03:43:58Z,1810000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-12-17T03:44:00.7Z,2,REGULAR,period,start,[],0,,,1610612743,33,32,2022-12-17T03:44:00Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M46.00S,2022-12-17T03:44:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.408015768725363,53.67647058823529,1610612743,33,34,2022-12-17T03:44:24Z,1830000,False,-18.0,17.0,1,left,J. Murray driving Layup (4 PTS) (J. Green 1 AST),"[1627750, 201145]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,4.0,J. Green,201145.0,1.0,,,,,,,,,,
186,PT11M46.00S,2022-12-17T03:44:24.7Z,2,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612743,33,34,2022-12-17T03:44:34Z,1850000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Murray 1 FT),"[1628418, 1627750]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Murray,1627750.0
188,PT11M46.00S,2022-12-17T03:44:38.1Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,33,34,2022-12-17T03:44:38Z,1870000,False,,,0,,MISS J. Murray Free Throw 1 of 1,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT11M43.00S,2022-12-17T03:44:39.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,33,34,2022-12-17T03:44:39Z,1880000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,
190,PT11M29.00S,2022-12-17T03:44:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.79960578186596,50.0,1610612747,33,34,2022-12-17T03:44:58Z,1890000,False,0.0,43.0,1,right,MISS L. James driving Layup - blocked,"[2544, 201145]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,Green,201145.0,,,,
191,PT11M29.00S,2022-12-17T03:44:53.8Z,2,REGULAR,block,,[],201145,,,1610612747,33,34,2022-12-17T03:44:56Z,1900000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT11M25.00S,2022-12-17T03:44:57.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,33,34,2022-12-17T03:44:58Z,1910000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT11M24.00S,2022-12-17T03:44:58.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,8.590670170827863,50.49019607843137,1610612743,33,34,2022-12-17T03:45:06Z,1920000,False,-2.0,28.0,1,left,MISS B. Hyland running Layup - blocked,"[1630538, 1628972]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,Brown Jr.,1628972.0,,,,
194,PT11M24.00S,2022-12-17T03:44:58.1Z,2,REGULAR,block,,[],1628972,,,1610612743,33,34,2022-12-17T03:45:00Z,1930000,False,,,0,,T. Brown Jr. BLOCK (1 BLK),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT11M21.00S,2022-12-17T03:45:01.1Z,2,REGULAR,rebound,offensive,[],1628432,,,1610612743,33,34,2022-12-17T03:45:06Z,1940000,False,,,0,,D. Reed REBOUND (Off:1 Def:0),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,,,193.0,1.0,0.0,1.0,,,,,,,,,,,,,,
196,PT11M09.00S,2022-12-17T03:45:13.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201145,8.804204993429693,4.388786764705884,1610612743,33,34,2022-12-17T03:45:20Z,1950000,False,228.0,30.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
197,PT11M06.00S,2022-12-17T03:45:16.6Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,33,34,2022-12-17T03:45:20Z,1960000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT10M56.00S,2022-12-17T03:45:25.8Z,2,REGULAR,2pt,Jump Shot,[],201566,82.3915900131406,29.633884803921575,1610612747,35,34,2022-12-17T03:45:53Z,1970000,False,-102.0,113.0,1,right,R. Westbrook 15' bank Jump Shot (5 PTS),[201566],1610612747.0,LAL,bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,15.21,Made,,,,,5.0,,,,,,,,,,,,,
199,PT10M37.00S,2022-12-17T03:45:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,32.11235216819975,78.92156862745098,1610612743,35,34,2022-12-17T03:46:25Z,1980000,False,-145.0,249.0,1,left,MISS B. Hyland 28' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,28.83,Missed,,,,,,,,,,,,,,,,,,
200,PT10M35.00S,2022-12-17T03:45:47.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,35,34,2022-12-17T03:45:49Z,1990000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,,,
201,PT10M32.00S,2022-12-17T03:45:53.4Z,2,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612747,35,34,2022-12-17T03:45:58Z,2000000,False,,,0,,D. Reed shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1628432, 201566]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Westbrook,201566.0
203,PT10M32.00S,2022-12-17T03:46:20.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,36,34,2022-12-17T03:46:43Z,2020000,False,,,0,,R. Westbrook Free Throw 1 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
204,PT10M32.00S,2022-12-17T03:46:20.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,37,34,2022-12-17T03:46:43Z,2030000,False,,,0,,R. Westbrook Free Throw 2 of 2 (7 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
205,PT10M18.00S,2022-12-17T03:46:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.225361366622863,49.26470588235294,1610612743,37,36,2022-12-17T03:46:59Z,2040000,False,4.0,6.0,1,left,B. Hyland driving Layup (5 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,5.0,,,,,,,,,,,,,
206,PT09M57.00S,2022-12-17T03:47:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628418,93.82391590013141,4.388786764705884,1610612747,40,36,2022-12-17T03:47:29Z,2050000,False,-228.0,6.0,1,right,T. Bryant 3PT  (5 PTS),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,5.0,,,,,,,,,,,,,
207,PT09M39.00S,2022-12-17T03:47:36.6Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612743,40,36,2022-12-17T03:47:49Z,2060000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Murray 2 FT),"[1630559, 1627750]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Murray,1627750.0
209,PT09M39.00S,2022-12-17T03:48:03.4Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,40,36,2022-12-17T03:48:03Z,2080000,False,,,0,,MISS J. Murray Free Throw 1 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT09M39.00S,2022-12-17T03:48:03.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,40,36,2022-12-17T03:48:03Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,
211,PT09M39.00S,2022-12-17T03:48:07.9Z,2,REGULAR,substitution,out,[],201566,,,1610612743,40,36,2022-12-17T03:48:17Z,2100000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M39.00S,2022-12-17T03:48:07.9Z,2,REGULAR,substitution,out,[],1630559,,,1610612743,40,36,2022-12-17T03:48:17Z,2110000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M39.00S,2022-12-17T03:48:07.9Z,2,REGULAR,substitution,in,[],201976,,,1610612743,40,36,2022-12-17T03:48:17Z,2120000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M39.00S,2022-12-17T03:48:07.9Z,2,REGULAR,substitution,in,[],203471,,,1610612743,40,36,2022-12-17T03:48:17Z,2130000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M39.00S,2022-12-17T03:48:27.7Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,40,37,2022-12-17T03:48:27Z,2140000,False,,,0,,J. Murray Free Throw 2 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
216,PT09M18.00S,2022-12-17T03:48:49.6Z,2,REGULAR,3pt,Jump Shot,[],201976,79.02431011826545,7.107843137254903,1610612747,43,37,2022-12-17T03:48:53Z,2150000,False,-214.0,145.0,1,right,P. Beverley 25' 3PT  (7 PTS) (L. James 2 AST),"[201976, 2544]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,25.87,Made,,,,,7.0,L. James,2544.0,2.0,,,,,,,,,,
218,PT09M05.00S,2022-12-17T03:49:02.3Z,2,REGULAR,3pt,Jump Shot,[],1630538,31.84954007884363,23.529411764705884,1610612743,43,37,2022-12-17T03:49:28Z,2170000,False,132.0,247.0,1,left,MISS B. Hyland 28' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,28.02,Missed,,,,,,,,,,,,,,,,,,
219,PT09M03.00S,2022-12-17T03:49:04.3Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,43,37,2022-12-17T03:49:09Z,2180000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,
220,PT08M59.00S,2022-12-17T03:49:10.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,67.32917214191853,41.91176470588235,1610612747,46,37,2022-12-17T03:49:20Z,2190000,False,-40.0,255.0,1,right,L. James 25' 3PT running (8 PTS) (P. Beverley 3 AST),"[2544, 201976]",1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,8.0,P. Beverley,201976.0,3.0,,,,,,,,,,
222,PT08M59.00S,2022-12-17T03:49:17.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,46,37,2022-12-17T03:49:17Z,2210000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M59.00S,2022-12-17T03:52:14.4Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,46,37,2022-12-17T03:52:29Z,2220000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M59.00S,2022-12-17T03:52:14.4Z,2,REGULAR,substitution,in,[],1628971,,,1610612743,46,37,2022-12-17T03:52:29Z,2230000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M46.00S,2022-12-17T03:52:51.4Z,2,REGULAR,foul,personal,['2freethrow'],203471,,,1610612743,46,37,2022-12-17T03:53:03Z,2240000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Murray 2 FT),"[203471, 1627750]",1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Murray,1627750.0
227,PT08M46.00S,2022-12-17T03:53:18.9Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,46,38,2022-12-17T03:53:18Z,2260000,False,,,0,,J. Murray Free Throw 1 of 2 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
228,PT08M46.00S,2022-12-17T03:53:32.2Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,46,39,2022-12-17T03:53:32Z,2270000,False,,,0,,J. Murray Free Throw 2 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
229,PT08M32.00S,2022-12-17T03:53:46.9Z,2,REGULAR,3pt,Jump Shot,[],203471,94.87516425755585,4.633884803921575,1610612747,46,39,2022-12-17T03:54:05Z,2280000,False,-227.0,-4.0,1,right,MISS D. Schroder 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
230,PT08M30.00S,2022-12-17T03:53:48.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,46,39,2022-12-17T03:53:51Z,2290000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT08M19.00S,2022-12-17T03:53:59.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.225361366622863,52.69607843137255,1610612743,46,41,2022-12-17T03:54:08Z,2300000,False,-13.0,6.0,1,left,D. Jordan alley-oop DUNK (4 PTS) (B. Brown 1 AST),"[201599, 1628971]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,4.0,B. Brown,1628971.0,1.0,,,,,,,,,,
233,PT08M07.00S,2022-12-17T03:54:18.8Z,2,REGULAR,foul,personal,[],1628432,,,1610612747,46,41,2022-12-17T03:54:37Z,2320000,False,,,0,,D. Reed personal FOUL (2 PF),"[1628432, 2544]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,201639.0,,,2.0,0.0,James,2544.0
235,PT08M07.00S,2022-12-17T03:54:25.7Z,2,REGULAR,substitution,out,[],1628418,,,1610612747,46,41,2022-12-17T03:54:31Z,2340000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M07.00S,2022-12-17T03:54:25.7Z,2,REGULAR,substitution,out,[],1627750,,,1610612747,46,41,2022-12-17T03:54:31Z,2350000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M07.00S,2022-12-17T03:54:25.7Z,2,REGULAR,substitution,in,[],203076,,,1610612747,46,41,2022-12-17T03:54:31Z,2360000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M07.00S,2022-12-17T03:54:25.7Z,2,REGULAR,substitution,in,[],203484,,,1610612747,46,41,2022-12-17T03:54:31Z,2370000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M58.00S,2022-12-17T03:54:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.0335085413929,41.91176470588235,1610612747,46,41,2022-12-17T03:55:02Z,2380000,False,-40.0,22.0,1,right,MISS D. Schroder driving Layup - blocked,"[203471, 1628971]",1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,Brown,1628971.0,,,,
240,PT07M58.00S,2022-12-17T03:54:55.2Z,2,REGULAR,block,,[],1628971,,,1610612747,46,41,2022-12-17T03:54:58Z,2390000,False,,,0,,B. Brown BLOCK (2 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT07M58.00S,2022-12-17T03:54:55.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,46,41,2022-12-17T03:55:02Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,239.0,,,,,,,,,,,,,,,,,
243,PT07M52.00S,2022-12-17T03:55:15.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],2544,87.0400788436268,16.666666666666657,1610612747,46,41,2022-12-17T03:55:20Z,2420000,False,-167.0,69.0,1,right,MISS L. James 18' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,18.05,Missed,,,,,,,,,,,,,,,,,,
244,PT07M49.00S,2022-12-17T03:55:18.7Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,46,41,2022-12-17T03:55:20Z,2430000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT07M47.00S,2022-12-17T03:55:20.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201145,8.147174770039427,5.124080882352942,1610612743,46,44,2022-12-17T03:55:34Z,2440000,False,224.0,24.0,1,left,J. Green 3PT running pullup (8 PTS) (D. Reed 1 AST),"[201145, 1628432]",1610612743.0,DEN,running pullup,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.57,Made,,,,,8.0,D. Reed,1628432.0,1.0,,,,,,,,,,
247,PT07M36.00S,2022-12-17T03:55:35.1Z,2,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,46,44,2022-12-17T03:55:41Z,2460000,False,,,0,,A. Davis bad pass out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,1628951.0,,,,,,
248,PT07M36.00S,2022-12-17T03:55:40.0Z,2,REGULAR,substitution,out,[],201599,,,1610612743,46,44,2022-12-17T03:55:48Z,2470000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M36.00S,2022-12-17T03:55:40.0Z,2,REGULAR,substitution,in,[],203999,,,1610612743,46,44,2022-12-17T03:55:48Z,2480000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M21.00S,2022-12-17T03:56:07.4Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612743,46,44,2022-12-17T03:56:13Z,2490000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Brown 2 FT),"[203076, 1628971]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Brown,1628971.0
252,PT07M21.00S,2022-12-17T03:56:43.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628971,,,1610612743,46,44,2022-12-17T03:56:43Z,2510000,False,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT07M21.00S,2022-12-17T03:56:43.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,46,44,2022-12-17T03:56:43Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
254,PT07M21.00S,2022-12-17T03:56:44.2Z,2,REGULAR,substitution,out,[],201145,,,1610612743,46,44,2022-12-17T03:56:47Z,2530000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M21.00S,2022-12-17T03:56:44.2Z,2,REGULAR,substitution,in,[],203932,,,1610612743,46,44,2022-12-17T03:56:47Z,2540000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M21.00S,2022-12-17T03:56:56.8Z,2,REGULAR,substitution,out,[],1628972,,,1610612743,46,44,2022-12-17T03:56:59Z,2550000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M21.00S,2022-12-17T03:56:56.8Z,2,REGULAR,substitution,in,[],1629022,,,1610612743,46,44,2022-12-17T03:56:59Z,2560000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M21.00S,2022-12-17T03:57:05.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628971,,,1610612743,46,45,2022-12-17T03:57:05Z,2570000,False,,,0,,B. Brown Free Throw 2 of 2 (5 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
259,PT07M07.00S,2022-12-17T03:57:20.8Z,2,REGULAR,3pt,Jump Shot,[],2544,69.82588699080158,27.696078431372555,1610612747,46,45,2022-12-17T03:57:24Z,2580000,False,-112.0,231.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
260,PT07M05.00S,2022-12-17T03:57:22.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,46,45,2022-12-17T03:57:24Z,2590000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
