actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT00M04.40S,2022-11-06T21:09:21.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,26.461892247043366,21.568627450980387,1610612739,36,30,2022-11-06T21:12:39Z,1685000,142.0,196.0,1,left,MISS D. Garland 24' 3PT - blocked,"[1629636, 1630559]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,24.23,Missed,,,,,,,,,,,,,,,,,Reaves,1630559.0
195,PT00M04.40S,2022-11-06T21:09:21.5Z,1,REGULAR,block,,[],1630559,,,1610612739,36,30,2022-11-06T21:15:29Z,1694375,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
171,PT00M03.90S,2022-11-06T21:09:22.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,36,30,2022-11-06T21:13:15Z,1703750,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,169.0,,,,,,,,,,,,,
172,PT00M03.80S,2022-11-06T21:09:27.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,36,30,2022-11-06T21:13:06Z,1749375,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202041.0,,,,,,,,,
173,PT00M03.40S,2022-11-06T21:09:35.1Z,1,REGULAR,substitution,out,[],1629308,,,1610612747,36,30,2022-11-06T21:13:12Z,1749687,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M03.40S,2022-11-06T21:09:35.1Z,1,REGULAR,substitution,out,[],201567,,,1610612747,36,30,2022-11-06T21:13:12Z,1749843,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M03.40S,2022-11-06T21:09:35.1Z,1,REGULAR,substitution,in,[],1630346,,,1610612747,36,30,2022-11-06T21:13:12Z,1749921,,,0,,SUB in: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M03.40S,2022-11-06T21:09:35.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612747,36,30,2022-11-06T21:13:12Z,1749960,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M00.70S,2022-11-06T21:09:53.9Z,1,REGULAR,foul,offensive,['inpenalty'],201566,,,1610612747,36,30,2022-11-06T21:12:25Z,1750000,,,0,,R. Westbrook charge offensive FOUL (1 PF),"[201566, 1629636]",1610612747.0,LAL,charge,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202041.0,1.0,0.0,Garland,1629636.0,,,,,
179,PT00M00.70S,2022-11-06T21:09:53.9Z,1,REGULAR,turnover,offensive foul,[],201566,,,1610612747,36,30,2022-11-06T21:09:53Z,1770000,,,0,,R. Westbrook offensive foul TURNOVER (3 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202041.0,,,,,3.0,,,,
181,PT00M00.00S,2022-11-06T21:12:03.3Z,1,REGULAR,period,end,[],0,,,1610612739,36,30,2022-11-06T21:12:03Z,1790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612739,36,30,2022-11-06T21:14:47Z,1800000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,out,['startperiod'],1630346,,,1610612739,36,30,2022-11-06T21:14:47Z,1810000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,36,30,2022-11-06T21:14:47Z,1820000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,36,30,2022-11-06T21:14:47Z,1830000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,36,30,2022-11-06T21:14:47Z,1840000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612739,36,30,2022-11-06T21:14:47Z,1850000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,in,['startperiod'],1629134,,,1610612739,36,30,2022-11-06T21:14:47Z,1860000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,36,30,2022-11-06T21:14:47Z,1870000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,36,30,2022-11-06T21:14:47Z,1880000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-11-06T21:14:20.2Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,36,30,2022-11-06T21:14:47Z,1890000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-11-06T21:14:52.1Z,2,REGULAR,period,start,[],0,,,1610612739,36,30,2022-11-06T21:14:52Z,1900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M44.00S,2022-11-06T21:15:08.9Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612739,36,30,2022-11-06T21:15:22Z,1910000,,,0,,A. Reaves shooting personal FOUL (2 PF) (Garland 2 FT),"[1630559, 1629636]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,2.0,0.0,Garland,1629636.0,,,,,
196,PT11M44.00S,2022-11-06T21:15:40.4Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,36,31,2022-11-06T21:15:40Z,1930000,,,0,,D. Garland Free Throw 1 of 2 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
197,PT11M44.00S,2022-11-06T21:15:53.1Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,36,32,2022-11-06T21:15:53Z,1940000,,,0,,D. Garland Free Throw 2 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
198,PT11M28.00S,2022-11-06T21:16:09.1Z,2,REGULAR,2pt,Jump Shot,[],2544,77.973061760841,34.31372549019608,1610612747,36,32,2022-11-06T21:16:15Z,1950000,-78.0,155.0,1,right,MISS L. James 17' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,17.33,Missed,,,,,,,,,,,,,,,,,,
199,PT11M22.00S,2022-11-06T21:16:14.7Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,36,32,2022-11-06T21:16:14Z,1960000,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Left Center,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,
200,PT11M22.00S,2022-11-06T21:16:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,94.40999984741211,50.0,1610612747,38,32,2022-11-06T21:16:14Z,1970000,0.0,0.0,1,right,W. Gabriel tip Layup (4 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
201,PT11M12.00S,2022-11-06T21:16:24.8Z,2,REGULAR,3pt,Jump Shot,[],201567,28.170170827858072,82.59803921568627,1610612739,38,32,2022-11-06T21:16:31Z,1980000,-163.0,212.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
202,PT11M12.00S,2022-11-06T21:16:24.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,38,32,2022-11-06T21:16:31Z,1990000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,201.0,,,,,,,,,,,,,
204,PT10M55.00S,2022-11-06T21:16:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629117,88.48554533508542,97.05882352941177,1610612747,38,32,2022-11-06T21:16:59Z,2010000,235.0,56.0,1,right,MISS W. Gabriel 24' 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,24.18,Missed,,,,,,,,,,,,,,,,,,
205,PT10M52.00S,2022-11-06T21:16:58.5Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,38,32,2022-11-06T21:16:59Z,2020000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,
206,PT10M48.00S,2022-11-06T21:17:02.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201567,33.820630749014455,52.94117647058824,1610612739,38,32,2022-11-06T21:17:09Z,2030000,-15.0,265.0,1,left,MISS K. Love 26' running 3PT,[201567],1610612739.0,CLE,running,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
207,PT10M44.00S,2022-11-06T21:17:06.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,38,32,2022-11-06T21:17:09Z,2040000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,
208,PT10M39.00S,2022-11-06T21:17:13.8Z,2,REGULAR,foul,offensive,[],1629117,,,1610612747,38,32,2022-11-06T21:17:43Z,2050000,,,0,,W. Gabriel charge offensive FOUL (1 PF),"[1629117, 201567]",1610612747.0,LAL,charge,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Love,201567.0,,,,,
210,PT10M39.00S,2022-11-06T21:17:13.8Z,2,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,38,32,2022-11-06T21:17:23Z,2070000,,,0,,W. Gabriel offensive foul TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,,,,1.0,,,,
211,PT10M27.00S,2022-11-06T21:17:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612739,38,32,2022-11-06T21:17:50Z,2080000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Garland 2 FT),"[1629022, 1629636]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Garland,1629636.0,,,,,
213,PT10M27.00S,2022-11-06T21:18:08.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,38,33,2022-11-06T21:18:08Z,2100000,,,0,,D. Garland Free Throw 1 of 2 (11 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
214,PT10M27.00S,2022-11-06T21:18:09.6Z,2,REGULAR,substitution,out,[],1629022,,,1610612739,38,33,2022-11-06T21:18:17Z,2110000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M27.00S,2022-11-06T21:18:09.6Z,2,REGULAR,substitution,in,[],1628972,,,1610612739,38,33,2022-11-06T21:18:17Z,2120000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M27.00S,2022-11-06T21:18:34.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,38,34,2022-11-06T21:18:34Z,2130000,,,0,,D. Garland Free Throw 2 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
217,PT10M11.00S,2022-11-06T21:18:49.3Z,2,REGULAR,3pt,Jump Shot,[],2544,68.64323258869908,31.617647058823522,1610612747,38,34,2022-11-06T21:18:53Z,2140000,-92.0,242.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
218,PT10M10.00S,2022-11-06T21:18:50.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,38,34,2022-11-06T21:18:53Z,2150000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,217.0,,,,,,,,,,,,,
221,PT09M54.00S,2022-11-06T21:19:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.4881734559789805,43.872549019607845,1610612739,38,34,2022-11-06T21:19:48Z,2180000,31.0,8.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
222,PT09M50.00S,2022-11-06T21:19:47.2Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,38,34,2022-11-06T21:19:48Z,2190000,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,,,
223,PT09M48.00S,2022-11-06T21:19:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,90.98226018396846,51.470588235294116,1610612747,40,34,2022-11-06T21:20:02Z,2200000,7.0,32.0,1,right,L. James running Layup (8 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.31,Made,8.0,,,,,,,,,,,,,,,,,
224,PT09M48.00S,2022-11-06T21:19:58.9Z,2,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612747,40,34,2022-11-06T21:20:06Z,2210000,,,0,,J. Allen shooting personal FOUL (3 PF) (James 1 FT),"[1628386, 2544]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,3.0,0.0,James,2544.0,,,,,
226,PT09M48.00S,2022-11-06T21:20:18.6Z,2,REGULAR,substitution,out,[],1628386,,,1610612747,40,34,2022-11-06T21:20:45Z,2230000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M48.00S,2022-11-06T21:20:18.6Z,2,REGULAR,substitution,in,[],1628378,,,1610612747,40,34,2022-11-06T21:20:45Z,2240000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M48.00S,2022-11-06T21:20:44.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,40,34,2022-11-06T21:20:47Z,2250000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT09M45.00S,2022-11-06T21:20:47.6Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,34,2022-11-06T21:20:47Z,2260000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,
230,PT09M36.00S,2022-11-06T21:20:55.3Z,2,REGULAR,3pt,Jump Shot,[],201567,32.637976346911955,63.72549019607843,1610612739,40,34,2022-11-06T21:20:59Z,2270000,-69.0,254.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
231,PT09M33.00S,2022-11-06T21:20:58.3Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612747,40,34,2022-11-06T21:20:59Z,2280000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,
232,PT09M27.00S,2022-11-06T21:21:07.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,65.09526938239159,53.431372549019606,1610612747,40,34,2022-11-06T21:21:28Z,2290000,17.0,276.0,1,right,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.61,Missed,,,,,,,,,,,,,,,,,,
233,PT09M27.00S,2022-11-06T21:21:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,40,34,2022-11-06T21:21:28Z,2300000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,232.0,,,,,,,,,,,,,
234,PT09M27.00S,2022-11-06T21:21:10.4Z,2,REGULAR,foul,personal,[],1630171,,,1610612747,40,34,2022-11-06T21:21:23Z,2310000,,,0,,I. Okoro loose ball personal FOUL (1 PF),"[1630171, 1629117]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Gabriel,1629117.0,,,,,
236,PT09M27.00S,2022-11-06T21:21:21.9Z,2,REGULAR,substitution,out,[],1629731,,,1610612747,40,34,2022-11-06T21:21:28Z,2330000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M27.00S,2022-11-06T21:21:21.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612747,40,34,2022-11-06T21:21:28Z,2340000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M22.00S,2022-11-06T21:21:37.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2544,93.47897503285151,51.96078431372549,1610612747,40,34,2022-11-06T21:21:42Z,2350000,10.0,9.0,1,right,MISS L. James driving DUNK - blocked,"[2544, 201567]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,Love,201567.0
245,PT09M22.00S,2022-11-06T21:21:37.8Z,2,REGULAR,block,,[],201567,,,1610612747,40,34,2022-11-06T21:22:41Z,2355000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
239,PT09M18.00S,2022-11-06T21:21:41.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,34,2022-11-06T21:21:42Z,2360000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,238.0,4.0,4.0,0.0,,,,,,,,,,
240,PT09M12.00S,2022-11-06T21:21:49.4Z,2,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612739,40,34,2022-11-06T21:21:58Z,2370000,,,0,,W. Gabriel shooting personal FOUL (2 PF) (Garland 2 FT),"[1629117, 1629636]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Garland,1629636.0,,,,,
242,PT09M12.00S,2022-11-06T21:22:20.6Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,40,35,2022-11-06T21:22:20Z,2390000,,,0,,D. Garland Free Throw 1 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
243,PT09M12.00S,2022-11-06T21:22:24.9Z,2,REGULAR,substitution,out,[],1629117,,,1610612739,40,35,2022-11-06T21:22:34Z,2400000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M12.00S,2022-11-06T21:22:24.9Z,2,REGULAR,substitution,in,[],203076,,,1610612739,40,35,2022-11-06T21:22:34Z,2410000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M12.00S,2022-11-06T21:22:45.3Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,40,36,2022-11-06T21:22:45Z,2420000,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
247,PT08M57.00S,2022-11-06T21:23:02.3Z,2,REGULAR,3pt,Jump Shot,[],1629134,83.75492772667542,95.34313725490196,1610612747,40,36,2022-11-06T21:23:05Z,2430000,227.0,100.0,1,right,MISS K. Nunn 24' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
248,PT08M54.00S,2022-11-06T21:23:05.3Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,40,36,2022-11-06T21:23:05Z,2440000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,
249,PT08M47.00S,2022-11-06T21:23:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.356767411300922,50.0,1610612739,40,38,2022-11-06T21:23:15Z,2450000,0.0,7.0,1,left,D. Garland driving Layup (16 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.73,Made,16.0,,,,,,,,,,,,,,,,,
250,PT08M39.00S,2022-11-06T21:23:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,91.63929040735874,52.69607843137255,1610612747,42,38,2022-11-06T21:23:24Z,2460000,13.0,26.0,1,right,T. Brown Jr. driving Layup (5 PTS) (L. James 2 AST),"[1628972, 2544]",1610612747.0,LAL,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.94,Made,5.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
252,PT08M21.00S,2022-11-06T21:23:37.1Z,2,REGULAR,3pt,Jump Shot,[],201567,26.593298291721425,85.04901960784314,1610612739,42,38,2022-11-06T21:24:01Z,2480000,-175.0,197.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
253,PT08M18.00S,2022-11-06T21:23:40.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,42,38,2022-11-06T21:23:42Z,2490000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,,
254,PT08M15.00S,2022-11-06T21:23:45.4Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612747,42,38,2022-11-06T21:23:54Z,2500000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Davis 2 FT),"[1628378, 203076]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Davis,203076.0,,,,,
256,PT08M15.00S,2022-11-06T21:24:16.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203076,,,1610612747,43,38,2022-11-06T21:24:40Z,2520000,,,0,,A. Davis Free Throw 1 of 2 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
257,PT08M15.00S,2022-11-06T21:24:16.7Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,43,38,2022-11-06T21:24:24Z,2530000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M15.00S,2022-11-06T21:24:16.7Z,2,REGULAR,substitution,out,[],1629636,,,1610612747,43,38,2022-11-06T21:24:24Z,2540000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
