actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT05M07.00S,2024-11-21T01:53:19.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,38,37,2024-11-21T01:56:03Z,2510000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,,,,,,,Made,Henderson,S. Henderson,,,,,,,,,,8.0,,,,,,,,
254,PT05M07.00S,2024-11-21T01:53:21.3Z,2,REGULAR,substitution,out,[],1641717,,,1610612757,38,37,2024-11-21T01:53:26Z,2520000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
255,PT05M07.00S,2024-11-21T01:53:21.3Z,2,REGULAR,substitution,in,[],1629026,,,1610612757,38,37,2024-11-21T01:53:26Z,2530000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
256,PT05M07.00S,2024-11-21T01:53:38.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,38,38,2024-11-21T01:56:03Z,2540000,False,,,0,,S. Henderson Free Throw 2 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,,,,,,,Made,Henderson,S. Henderson,,,,,,,,,,9.0,,,,,,,,
257,PT04M50.00S,2024-11-21T01:53:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,19.136005256241788,48.529411764705884,1610612760,38,38,2024-11-21T01:54:07Z,2550000,False,7.0,127.0,1,left,MISS I. Hartenstein 12' Jump Shot,[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,12.76,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
258,PT04M47.00S,2024-11-21T01:54:01.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,38,38,2024-11-21T01:54:07Z,2560000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,257.0,,,,,,,,,,,,,,,,,
260,PT04M25.00S,2024-11-21T01:54:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,89.56964520367937,49.754901960784316,1610612757,38,38,2024-11-21T01:54:50Z,2580000,False,-1.0,46.0,1,right,MISS S. Sharpe driving finger roll Layup,[1631101],1610612757.0,POR,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
261,PT04M24.00S,2024-11-21T01:54:33.9Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,38,38,2024-11-21T01:59:53Z,2590000,False,,,0,,T. Camara REBOUND (Off:1 Def:3),[1641739],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Camara,T. Camara,260.0,4.0,3.0,1.0,,,,,,,,,,,,,,
262,PT04M23.00S,2024-11-21T01:54:37.4Z,2,REGULAR,turnover,bad pass,[],1641739,,,1610612757,38,38,2024-11-21T01:59:57Z,2600000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),"[1641739, 1628983]",1610612757.0,POR,,,,,,,Mid-Range,8-16 Center,,,Camara,T. Camara,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,
263,PT04M23.00S,2024-11-21T01:54:37.4Z,2,REGULAR,steal,,[],1628983,,,1610612760,38,38,2024-11-21T01:54:38Z,2610000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
264,PT04M16.00S,2024-11-21T01:54:43.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,5.338370565045992,52.69607843137255,1610612760,40,38,2024-11-21T02:00:08Z,2620000,False,-13.0,-2.0,1,left,S. Gilgeous-Alexander running finger roll Layup (6 PTS),[1628983],1610612760.0,OKC,running finger roll,,,,,,Restricted Area,0-8 Center,1.37,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,6.0,,,,,,,,
265,PT04M07.00S,2024-11-21T01:54:53.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,93.24901445466492,52.450980392156865,1610612757,40,38,2024-11-21T02:00:51Z,2630000,False,12.0,11.0,1,right,MISS D. Clingan alley-oop DUNK,[1642270],1610612757.0,POR,alley-oop,,,,,,Restricted Area,0-8 Center,1.65,Missed,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
266,PT04M05.00S,2024-11-21T01:54:55.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,40,38,2024-11-21T02:00:51Z,2640000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:5),[1628392],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Hartenstein,I. Hartenstein,265.0,8.0,5.0,3.0,,,,,,,,,,,,,,
267,PT03M55.00S,2024-11-21T01:55:05.6Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612760,40,38,2024-11-21T02:01:10Z,2650000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1642270]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,1.0,Clingan,1642270.0,,
268,PT03M55.00S,2024-11-21T01:55:05.6Z,2,REGULAR,steal,,[],1642270,,,1610612757,40,38,2024-11-21T01:55:07Z,2660000,False,,,0,,D. Clingan STEAL (2 STL),[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
269,PT03M49.00S,2024-11-21T01:55:11.3Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612757,40,38,2024-11-21T01:55:18Z,2670000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629026, 1630166]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Williams,K. Williams,,,,,1627541.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
271,PT03M49.00S,2024-11-21T01:55:52.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612757,40,39,2024-11-21T01:55:52Z,2690000,False,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612757.0,POR,,,,,,,,,,Made,Avdija,D. Avdija,,,,,,,,,,1.0,,,,,,,,
272,PT03M49.00S,2024-11-21T01:56:16.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612757,40,39,2024-11-21T01:56:16Z,2700000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,,,,,,,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
273,PT03M47.00S,2024-11-21T01:56:16.9Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,40,39,2024-11-21T01:56:16Z,2710000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,272.0,1.0,1.0,0.0,,,,,,,,,,,,,,
275,PT03M30.00S,2024-11-21T01:56:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612760,40,39,2024-11-21T01:56:41Z,2720000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[1642270, 1628392]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,,,Clingan,D. Clingan,,,,,202049.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,
277,PT03M30.00S,2024-11-21T01:57:07.6Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,40,39,2024-11-21T01:57:07Z,2740000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612760.0,OKC,,,,,,,,,,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
278,PT03M30.00S,2024-11-21T01:57:07.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,40,39,2024-11-21T01:57:07Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,
280,PT03M30.00S,2024-11-21T01:57:08.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612760,40,39,2024-11-21T01:57:10Z,2770000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
281,PT03M30.00S,2024-11-21T01:57:08.3Z,2,REGULAR,substitution,in,[],203924,,,1610612760,40,39,2024-11-21T01:57:10Z,2780000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
282,PT03M30.00S,2024-11-21T01:57:29.3Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,41,39,2024-11-21T01:57:29Z,2790000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (5 PTS),[1628392],1610612760.0,OKC,,,,,,,,,,Made,Hartenstein,I. Hartenstein,,,,,,,,,,5.0,,,,,,,,
283,PT03M22.00S,2024-11-21T01:57:40.2Z,2,REGULAR,3pt,Jump Shot,[],1631101,70.64717477003943,75.0,1610612757,41,42,2024-11-21T01:57:45Z,2800000,False,125.0,223.0,1,right,S. Sharpe 25' 3PT  (6 PTS) (S. Henderson 6 AST),"[1631101, 1630703]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,25.6,Made,Sharpe,S. Sharpe,,,,,,,,,,6.0,S. Henderson,1630703.0,6.0,,,,,
285,PT03M06.00S,2024-11-21T01:57:57.4Z,2,REGULAR,3pt,Jump Shot,[],1628983,29.77989487516426,25.98039215686275,1610612760,41,42,2024-11-21T02:02:57Z,2820000,False,120.0,227.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Right Center,25.72,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
286,PT03M03.00S,2024-11-21T01:58:00.4Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,41,42,2024-11-21T02:02:57Z,2830000,False,,,0,,S. Henderson REBOUND (Off:1 Def:1),[1630703],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Henderson,S. Henderson,285.0,2.0,1.0,1.0,,,,,,,,,,,,,,
287,PT02M56.00S,2024-11-21T01:58:06.7Z,2,REGULAR,3pt,Jump Shot,[],1641739,70.38436268068331,75.0,1610612757,41,42,2024-11-21T02:03:23Z,2840000,False,125.0,226.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,25.82,Missed,Camara,T. Camara,,,,,,,,,,,,,,,,,,
288,PT02M54.00S,2024-11-21T01:58:08.7Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,42,2024-11-21T02:03:23Z,2850000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Dort,L. Dort,287.0,3.0,3.0,0.0,,,,,,,,,,,,,,
289,PT02M41.00S,2024-11-21T01:58:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,7.30946123521682,39.46078431372549,1610612760,43,42,2024-11-21T01:58:25Z,2860000,False,53.0,16.0,1,left,K. Williams driving Layup (2 PTS) (I. Hartenstein 2 AST),"[1629026, 1628392]",1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,Williams,K. Williams,,,,,,,,,,2.0,I. Hartenstein,1628392.0,2.0,,,,,
292,PT02M30.00S,2024-11-21T01:58:32.8Z,2,REGULAR,2pt,Jump Shot,[],1631101,84.70762155059133,20.833333333333336,1610612757,43,42,2024-11-21T02:03:53Z,2880000,False,-146.0,91.0,1,right,MISS S. Sharpe 17' pullup Shot,[1631101],1610612757.0,POR,pullup,,,,,,Mid-Range,16-24 Left,17.2,Missed,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
293,PT02M28.00S,2024-11-21T01:58:34.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,43,42,2024-11-21T02:03:53Z,2890000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:6),[1628392],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left,,,Hartenstein,I. Hartenstein,292.0,9.0,6.0,3.0,,,,,,,,,,,,,,
294,PT02M09.00S,2024-11-21T01:58:54.5Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,43,42,2024-11-21T02:04:14Z,2900000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,bad pass,,,,,,Mid-Range,16-24 Center,,,Wiggins,A. Wiggins,,,,,202049.0,,,,,,,,,1.0,,,,
295,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,out,[],1629652,,,1610612757,43,42,2024-11-21T01:59:04Z,2910000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
296,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,out,[],1630598,,,1610612757,43,42,2024-11-21T01:59:04Z,2920000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
297,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,43,42,2024-11-21T01:59:04Z,2930000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,
298,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612757,43,42,2024-11-21T01:59:04Z,2940000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
299,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,in,[],1627936,,,1610612757,43,42,2024-11-21T01:59:04Z,2950000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
300,PT02M09.00S,2024-11-21T01:58:56.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,43,42,2024-11-21T01:59:04Z,2960000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,,,,,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,
301,PT02M00.00S,2024-11-21T01:59:25.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,73.80091984231275,14.460784313725492,1610612757,43,42,2024-11-21T02:04:40Z,2970000,False,-178.0,194.0,1,right,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,26.29,Missed,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,
302,PT01M58.00S,2024-11-21T01:59:27.1Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,43,42,2024-11-21T02:04:40Z,2980000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Williams,J. Williams,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,
303,PT01M39.00S,2024-11-21T01:59:45.0Z,2,REGULAR,2pt,Jump Shot,[],1628983,11.251642575558476,33.57843137254902,1610612760,43,42,2024-11-21T02:05:37Z,2990000,False,82.0,53.0,1,left,MISS S. Gilgeous-Alexander 9' bank Shot,[1628983],1610612760.0,OKC,bank,,,,,,Mid-Range,8-16 Right,9.79,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
304,PT01M35.00S,2024-11-21T01:59:49.0Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,43,42,2024-11-21T02:05:37Z,3000000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Right,,,Gilgeous-Alexander,S. Gilgeous-Alexander,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,
305,PT01M29.00S,2024-11-21T01:59:56.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,5.863994743758213,31.862745098039213,1610612760,43,42,2024-11-21T02:06:09Z,3010000,False,91.0,3.0,1,left,MISS S. Gilgeous-Alexander 9' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,9.07,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
306,PT01M25.00S,2024-11-21T02:00:00.9Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,43,42,2024-11-21T02:06:09Z,3020000,False,,,0,,S. Henderson REBOUND (Off:1 Def:2),[1630703],1610612757.0,POR,,,,,,,Mid-Range,8-16 Right,,,Henderson,S. Henderson,305.0,3.0,2.0,1.0,,,,,,,,,,,,,,
307,PT01M24.00S,2024-11-21T01:59:59.9Z,2,REGULAR,turnover,lost ball,[],1630703,,,1610612757,43,42,2024-11-21T02:00:04Z,3030000,False,,,0,,S. Henderson lost ball TURNOVER (3 TO),"[1630703, 1627936]",1610612757.0,POR,,,,,,,Mid-Range,8-16 Right,,,Henderson,S. Henderson,,,,,,,,,,,,,,3.0,Caruso,1627936.0,,
308,PT01M24.00S,2024-11-21T01:59:59.9Z,2,REGULAR,steal,,[],1627936,,,1610612760,43,42,2024-11-21T02:00:01Z,3040000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Right,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
309,PT01M23.00S,2024-11-21T02:00:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,5.601182654402102,50.245098039215684,1610612760,45,42,2024-11-21T02:06:19Z,3050000,False,-1.0,0.0,1,left,A. Caruso reverse Layup (15 PTS),[1627936],1610612760.0,OKC,reverse,,,,,,Restricted Area,0-8 Center,0.12,Made,Caruso,A. Caruso,,,,,,,,,,15.0,,,,,,,,
310,PT01M09.00S,2024-11-21T02:00:15.7Z,2,REGULAR,foul,personal,[],1627936,,,1610612757,45,42,2024-11-21T02:00:23Z,3060000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1641739]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right Center,,,Caruso,A. Caruso,,,,,202049.0,1.0,0.0,Camara,1641739.0,,,,,,,,,
312,PT01M09.00S,2024-11-21T02:00:23.4Z,2,REGULAR,substitution,out,[],1628392,,,1610612757,45,42,2024-11-21T02:00:32Z,3080000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
313,PT01M09.00S,2024-11-21T02:00:23.4Z,2,REGULAR,substitution,in,[],1642349,,,1610612757,45,42,2024-11-21T02:00:32Z,3090000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
314,PT01M04.00S,2024-11-21T02:00:48.2Z,2,REGULAR,2pt,Jump Shot,[],203924,78.13731931668858,33.088235294117645,1610612757,45,42,2024-11-21T02:06:51Z,3100000,False,-85.0,153.0,1,right,MISS J. Grant 17' pullup Shot,[203924],1610612757.0,POR,pullup,,,,,,Mid-Range,16-24 Left Center,17.48,Missed,Grant,J. Grant,,,,,,,,,,,,,,,,,,
315,PT00M59.00S,2024-11-21T02:00:53.2Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,45,42,2024-11-21T02:11:12Z,3110000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,Grant,J. Grant,314.0,3.0,2.0,1.0,,,,,,,,,,,,,,
316,PT00M56.80S,2024-11-21T02:00:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,95.48291721419186,95.83333333333334,1610612757,45,42,2024-11-21T02:07:55Z,3120000,False,229.0,-10.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,22.94,Missed,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
317,PT00M54.40S,2024-11-21T02:00:58.2Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,45,42,2024-11-21T02:07:55Z,3130000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:1),[1642349],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Mitchell,A. Mitchell,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,
318,PT00M43.70S,2024-11-21T02:01:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,4.944152431011826,48.77450980392157,1610612760,47,42,2024-11-21T02:01:15Z,3140000,False,6.0,-6.0,1,left,K. Williams reverse Layup (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1629026, 1628983]",1610612760.0,OKC,reverse,,,,,,Restricted Area,0-8 Center,0.86,Made,Williams,K. Williams,,,,,,,,,,4.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
320,PT00M26.10S,2024-11-21T02:01:28.7Z,2,REGULAR,2pt,Jump Shot,[],203924,91.93495400788436,81.12745098039215,1610612757,47,42,2024-11-21T02:08:19Z,3160000,False,156.0,23.0,1,right,MISS J. Grant 15' pullup Shot,[203924],1610612757.0,POR,pullup,,,,,,Mid-Range,8-16 Right,15.73,Missed,Grant,J. Grant,,,,,,,,,,,,,,,,,,
321,PT00M25.30S,2024-11-21T02:01:29.5Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,47,42,2024-11-21T02:08:26Z,3170000,False,,,0,,T. Camara REBOUND (Off:2 Def:3),[1641739],1610612757.0,POR,,,,,,,Mid-Range,8-16 Right,,,Camara,T. Camara,320.0,5.0,3.0,2.0,,,,,,,,,,,,,,
322,PT00M24.30S,2024-11-21T02:01:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612757,47,42,2024-11-21T02:01:42Z,3180000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Camara 2 FT),"[1627936, 1641739]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Caruso,A. Caruso,,,,,1627541.0,2.0,0.0,Camara,1641739.0,,,,,,,,,
324,PT00M24.30S,2024-11-21T02:02:02.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,47,43,2024-11-21T02:02:02Z,3200000,False,,,0,,T. Camara Free Throw 1 of 2 (6 PTS),[1641739],1610612757.0,POR,,,,,,,,,,Made,Camara,T. Camara,,,,,,,,,,6.0,,,,,,,,
325,PT00M24.30S,2024-11-21T02:02:03.6Z,2,REGULAR,substitution,out,[],1627936,,,1610612757,47,43,2024-11-21T02:02:13Z,3210000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
326,PT00M24.30S,2024-11-21T02:02:03.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,47,43,2024-11-21T02:02:13Z,3220000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
327,PT00M24.30S,2024-11-21T02:02:03.6Z,2,REGULAR,substitution,in,[],1641745,,,1610612757,47,43,2024-11-21T02:02:13Z,3230000,False,,,0,,SUB in: A. Flagler,[1641745],1610612760.0,OKC,,,,,,,,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,
328,PT00M24.30S,2024-11-21T02:02:03.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,47,43,2024-11-21T02:02:13Z,3240000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
329,PT00M24.30S,2024-11-21T02:02:33.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,47,44,2024-11-21T02:02:33Z,3250000,False,,,0,,T. Camara Free Throw 2 of 2 (7 PTS),[1641739],1610612757.0,POR,,,,,,,,,,Made,Camara,T. Camara,,,,,,,,,,7.0,,,,,,,,
330,PT00M05.90S,2024-11-21T02:02:55.5Z,2,REGULAR,foul,personal,[],203924,,,1610612760,47,44,2024-11-21T02:03:02Z,3260000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1631114]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,Grant,J. Grant,,,,,1204.0,1.0,0.0,Williams,1631114.0,,,,,,,,,
332,PT00M05.90S,2024-11-21T02:03:03.7Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,47,44,2024-11-21T02:03:11Z,3280000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
333,PT00M05.90S,2024-11-21T02:03:03.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,47,44,2024-11-21T02:03:11Z,3290000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
334,PT00M05.90S,2024-11-21T02:03:03.7Z,2,REGULAR,substitution,in,[],1628392,,,1610612760,47,44,2024-11-21T02:03:11Z,3300000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
335,PT00M05.90S,2024-11-21T02:03:03.7Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,47,44,2024-11-21T02:03:11Z,3310000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
337,PT00M02.50S,2024-11-21T02:03:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628983,19.66162943495401,93.62745098039215,1610612760,47,44,2024-11-21T02:03:48Z,3330000,False,-218.0,132.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Left Center,25.51,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
