actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
335,PT10M56.00S,2025-01-17T01:53:48.8Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,78,51,2025-01-17T01:53:51Z,3290000,False,,,0,,C. Wallace REBOUND (Off:0 Def:5),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,333.0,5.0,5.0,0.0,,,,
336,PT10M52.00S,2025-01-17T01:53:53.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631114,4.944152431011826,51.470588235294116,1610612760,80,51,2025-01-17T01:56:11Z,3300000,False,-7.0,-6.0,1,left,J. Williams running DUNK (12 PTS) (L. Dort 2 AST),"[1631114, 1629652]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.95,Made,12.0,L. Dort,1629652.0,2.0,,,,,,,,,
338,PT10M39.00S,2025-01-17T01:54:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,91.67214191852825,49.50980392156863,1610612739,80,53,2025-01-17T01:54:11Z,3320000,False,-2.0,26.0,1,right,J. Allen cutting Layup (8 PTS) (D. Garland 6 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,2.59,Made,8.0,D. Garland,1629636.0,6.0,,,,,,,,,
340,PT10M27.00S,2025-01-17T01:54:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,8.623521681997373,62.745098039215684,1610612760,82,53,2025-01-17T01:54:21Z,3340000,False,-64.0,29.0,1,left,S. Gilgeous-Alexander 6' pullup bank Jump Shot (28 PTS),[1628983],1610612760.0,OKC,pullup bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.98,Made,28.0,,,,,,,,,,,,
341,PT10M20.00S,2025-01-17T01:54:26.1Z,3,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612739,82,53,2025-01-17T01:54:37Z,3350000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1631119, 1628378]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,202037.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
343,PT10M20.00S,2025-01-17T01:54:57.2Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,82,54,2025-01-17T01:55:19Z,3370000,False,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
344,PT10M20.00S,2025-01-17T01:54:57.2Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,82,54,2025-01-17T01:55:19Z,3380000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
345,PT10M18.00S,2025-01-17T01:54:59.2Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,82,54,2025-01-17T01:55:19Z,3390000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,344.0,3.0,2.0,1.0,,,,
346,PT10M07.00S,2025-01-17T01:55:29.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,3.7614980289093296,97.30392156862744,1610612760,85,54,2025-01-17T01:55:34Z,3400000,False,-237.0,-17.0,1,left,L. Dort 3PT  (19 PTS) (S. Gilgeous-Alexander 5 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,23.71,Made,19.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,
348,PT09M54.00S,2025-01-17T01:55:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.40932982917214,54.41176470588235,1610612739,85,54,2025-01-17T01:57:34Z,3420000,False,22.0,28.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,3.59,Missed,,,,,,,,,,,,,
349,PT09M50.00S,2025-01-17T01:55:45.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,85,54,2025-01-17T01:55:50Z,3430000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,348.0,2.0,2.0,0.0,,,,
350,PT09M47.00S,2025-01-17T01:55:49.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628983,5.995400788436268,51.71568627450981,1610612760,87,54,2025-01-17T01:55:54Z,3440000,False,-9.0,4.0,1,left,S. Gilgeous-Alexander running DUNK (30 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,0.94,Made,30.0,,,,,,,,,,,,
351,PT09M47.00S,2025-01-17T01:55:57.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,87,54,2025-01-17T01:55:57Z,3450000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M37.00S,2025-01-17T01:59:29.0Z,3,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612739,87,54,2025-01-17T02:00:21Z,3460000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Garland 2 FT),"[1631119, 1629636]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,204059.0,3.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
354,PT09M37.00S,2025-01-17T02:00:34.5Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,87,55,2025-01-17T02:00:34Z,3480000,False,,,0,,D. Garland Free Throw 1 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
355,PT09M37.00S,2025-01-17T02:00:41.7Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,87,56,2025-01-17T02:00:41Z,3490000,False,,,0,,D. Garland Free Throw 2 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
356,PT09M17.00S,2025-01-17T02:01:02.9Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,87,56,2025-01-17T02:01:10Z,3500000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1628378]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,,,,,Mitchell,1628378.0,,
357,PT09M17.00S,2025-01-17T02:01:02.9Z,3,REGULAR,steal,,[],1628378,,,1610612739,87,56,2025-01-17T02:01:04Z,3510000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
358,PT09M13.00S,2025-01-17T02:01:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,93.77463863337714,51.225490196078425,1610612739,87,56,2025-01-17T02:01:13Z,3520000,False,6.0,6.0,1,right,MISS D. Mitchell running Layup - blocked,"[1628378, 1631114]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,0.86,Missed,,,,,,,,,,,,Williams,1631114.0
359,PT09M13.00S,2025-01-17T02:01:07.2Z,3,REGULAR,block,,[],1631114,,,1610612739,87,56,2025-01-17T02:01:09Z,3530000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT09M10.00S,2025-01-17T02:01:10.2Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,87,56,2025-01-17T02:01:13Z,3540000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,358.0,4.0,3.0,1.0,,,,
361,PT09M05.00S,2025-01-17T02:01:14.6Z,3,REGULAR,3pt,Jump Shot,[],1629652,26.363337713534822,14.950980392156863,1610612760,87,56,2025-01-17T02:01:24Z,3550000,False,175.0,195.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,26.24,Missed,,,,,,,,,,,,,
362,PT09M03.00S,2025-01-17T02:01:16.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,87,56,2025-01-17T02:01:24Z,3560000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,361.0,,,,,,,
363,PT09M03.00S,2025-01-17T02:01:21.4Z,3,REGULAR,foul,personal,[],1631119,,,1610612739,87,56,2025-01-17T02:01:32Z,3570000,False,,,0,,J. Williams loose ball personal FOUL (4 PF),"[1631119, 1628386]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,202037.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
365,PT08M48.00S,2025-01-17T02:01:49.6Z,3,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,87,56,2025-01-17T02:01:54Z,3590000,False,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (2 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,2.0,,,,,,,,
366,PT08M37.00S,2025-01-17T02:02:04.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,17.427726675427067,4.411764705882353,1610612760,90,56,2025-01-17T02:02:08Z,3600000,False,228.0,111.0,1,left,J. Williams 25' 3PT  (3 PTS) (C. Wallace 2 AST),"[1631119, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.36,Made,3.0,C. Wallace,1641717.0,2.0,,,,,,,,,
368,PT08M19.00S,2025-01-17T02:02:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629731,96.27135348226018,95.09803921568627,1610612739,90,56,2025-01-17T02:02:25Z,3620000,False,225.0,-17.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,22.62,Missed,,,,,,,,,,,,,
369,PT08M17.00S,2025-01-17T02:02:23.1Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,90,56,2025-01-17T02:02:25Z,3630000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,368.0,2.0,2.0,0.0,,,,
370,PT08M09.00S,2025-01-17T02:02:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.732588699080158,47.05882352941176,1610612760,92,56,2025-01-17T02:02:35Z,3640000,False,15.0,1.0,1,left,S. Gilgeous-Alexander driving Layup (32 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,1.48,Made,32.0,,,,,,,,,,,,
371,PT07M55.00S,2025-01-17T02:02:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.38042049934296,50.245098039215684,1610612739,92,58,2025-01-17T02:02:50Z,3650000,False,1.0,10.0,1,right,J. Allen cutting Layup (10 PTS) (D. Garland 7 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,10.0,D. Garland,1629636.0,7.0,,,,,,,,,
373,PT07M36.00S,2025-01-17T02:03:03.8Z,3,REGULAR,3pt,Jump Shot,[],1631114,29.25427069645204,74.75490196078431,1610612760,92,58,2025-01-17T02:04:19Z,3670000,False,-124.0,222.0,1,left,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,25.46,Missed,,,,,,,,,,,,,
374,PT07M34.00S,2025-01-17T02:03:05.8Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,92,58,2025-01-17T02:03:08Z,3680000,False,,,0,,J. Williams REBOUND (Off:2 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,373.0,5.0,3.0,2.0,,,,
375,PT07M34.00S,2025-01-17T02:03:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,5.075558475689881,53.67647058823529,1610612760,94,58,2025-01-17T02:03:11Z,3690000,False,-18.0,-5.0,1,left,J. Williams tip Layup (5 PTS),[1631119],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,1.9,Made,5.0,,,,,,,,,,,,
376,PT07M18.00S,2025-01-17T02:03:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.9862023653088,49.754901960784316,1610612739,94,60,2025-01-17T02:03:29Z,3700000,False,-1.0,13.0,1,right,J. Allen cutting Layup (12 PTS) (D. Garland 8 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,12.0,D. Garland,1629636.0,8.0,,,,,,,,,
378,PT07M18.00S,2025-01-17T02:03:26.5Z,3,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612739,94,60,2025-01-17T02:03:38Z,3720000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Allen 1 FT),"[1631114, 1628386]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
380,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,94,60,2025-01-17T02:04:06Z,3740000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,94,60,2025-01-17T02:04:06Z,3750000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,94,60,2025-01-17T02:04:06Z,3760000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,in,[],1629622,,,1610612739,94,60,2025-01-17T02:04:06Z,3770000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,94,60,2025-01-17T02:04:06Z,3780000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M18.00S,2025-01-17T02:03:32.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,94,60,2025-01-17T02:04:06Z,3790000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M18.00S,2025-01-17T02:03:54.2Z,3,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,94,61,2025-01-17T02:03:54Z,3800000,False,,,0,,J. Allen Free Throw 1 of 1 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
387,PT07M10.00S,2025-01-17T02:04:03.6Z,3,REGULAR,3pt,Jump Shot,[],1631119,28.203022339027594,21.813725490196077,1610612760,94,61,2025-01-17T02:04:08Z,3810000,False,141.0,213.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,25.51,Missed,,,,,,,,,,,,,
388,PT07M06.00S,2025-01-17T02:04:07.6Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,94,61,2025-01-17T02:04:08Z,3820000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,387.0,1.0,1.0,0.0,,,,
389,PT06M59.00S,2025-01-17T02:04:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629636,78.53153745072274,10.294117647058822,1610612739,94,61,2025-01-17T02:04:18Z,3830000,False,-199.0,149.0,1,right,MISS D. Garland 24' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,24.84,Missed,,,,,,,,,,,,,
390,PT06M57.00S,2025-01-17T02:04:16.1Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,94,61,2025-01-17T02:04:18Z,3840000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,389.0,3.0,2.0,1.0,,,,
391,PT06M53.00S,2025-01-17T02:04:20.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,26.62614980289093,14.950980392156863,1610612760,97,61,2025-01-17T02:05:27Z,3850000,False,175.0,198.0,1,left,L. Dort 26' 3PT running pullup (22 PTS) (J. Williams 4 AST),"[1629652, 1631114]",1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,26.42,Made,22.0,J. Williams,1631114.0,4.0,,,,,,,,,
393,PT06M52.00S,2025-01-17T02:04:28.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,97,61,2025-01-17T02:04:28Z,3870000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M52.00S,2025-01-17T02:07:08.1Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,97,61,2025-01-17T02:07:36Z,3880000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M52.00S,2025-01-17T02:07:08.1Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,97,61,2025-01-17T02:07:36Z,3890000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M40.00S,2025-01-17T02:07:58.9Z,3,REGULAR,turnover,bad pass,[],1629731,,,1610612739,97,61,2025-01-17T02:08:03Z,3900000,False,,,0,,D. Wade bad pass TURNOVER (2 TO),"[1629731, 1631114]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Williams,1631114.0,,
397,PT06M40.00S,2025-01-17T02:07:58.9Z,3,REGULAR,steal,,[],1631114,,,1610612760,97,61,2025-01-17T02:08:00Z,3910000,False,,,0,,J. Williams STEAL (3 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
398,PT06M30.00S,2025-01-17T02:08:09.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,32.276609724047304,51.225490196078425,1610612760,97,61,2025-01-17T02:08:14Z,3920000,False,-6.0,251.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,25.1,Missed,,,,,,,,,,,,,
399,PT06M28.00S,2025-01-17T02:08:11.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,97,61,2025-01-17T02:08:14Z,3930000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,398.0,2.0,2.0,0.0,,,,
400,PT06M19.00S,2025-01-17T02:08:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,96.27135348226018,96.32352941176471,1610612739,97,61,2025-01-17T02:08:26Z,3940000,False,232.0,-17.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,23.23,Missed,,,,,,,,,,,,,
401,PT06M17.00S,2025-01-17T02:08:23.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,97,61,2025-01-17T02:08:39Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,400.0,,,,,,,
404,PT06M16.00S,2025-01-17T02:08:48.3Z,3,REGULAR,violation,kicked ball,[],1641717,,,1610612739,97,61,2025-01-17T02:09:43Z,3980000,False,,,0,,C. Wallace kicked ball VIOLATION,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
405,PT06M15.00S,2025-01-17T02:09:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,93.11760840998686,52.69607843137255,1610612739,97,63,2025-01-17T02:09:38Z,3990000,False,13.0,12.0,1,right,C. LeVert Layup (2 PTS) (D. Garland 9 AST),"[1627747, 1629636]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,1.82,Made,2.0,D. Garland,1629636.0,9.0,,,,,,,,,
407,PT05M56.00S,2025-01-17T02:09:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,5.206964520367937,61.274509803921575,1610612760,99,63,2025-01-17T02:10:15Z,4010000,False,-56.0,-4.0,1,left,J. Williams driving floating Jump Shot (14 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.65,Made,14.0,,,,,,,,,,,,
408,PT05M56.00S,2025-01-17T02:09:31.2Z,3,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612760,99,63,2025-01-17T02:09:37Z,4020000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Williams 1 FT),"[1629622, 1631114]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
410,PT05M56.00S,2025-01-17T02:09:50.6Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,99,63,2025-01-17T02:10:15Z,4040000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M56.00S,2025-01-17T02:09:50.6Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,99,63,2025-01-17T02:10:15Z,4050000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M56.00S,2025-01-17T02:10:12.1Z,3,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,100,63,2025-01-17T02:10:12Z,4060000,False,,,0,,J. Williams Free Throw 1 of 1 (15 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
413,PT05M42.00S,2025-01-17T02:10:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.19776609724047,49.754901960784316,1610612739,100,65,2025-01-17T02:10:49Z,4070000,False,-1.0,21.0,1,right,G. Niang driving Layup (2 PTS) (D. Wade 1 AST),"[1627777, 1629731]",1610612739.0,CLE,driving,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,2.0,D. Wade,1629731.0,1.0,,,,,,,,,
415,PT05M26.00S,2025-01-17T02:10:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,5.075558475689881,46.81372549019608,1610612760,102,65,2025-01-17T02:10:49Z,4090000,False,16.0,-5.0,1,left,C. Wallace driving finger roll Layup (4 PTS) (S. Gilgeous-Alexander 6 AST),"[1641717, 1628983]",1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,4.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,
417,PT05M21.00S,2025-01-17T02:10:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612739,102,65,2025-01-17T02:11:02Z,4110000,False,,,0,,I. Joe personal FOUL (1 PF) (Garland 2 FT),"[1630198, 1629636]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,204059.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
419,PT05M21.00S,2025-01-17T02:11:21.2Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,102,66,2025-01-17T02:11:43Z,4130000,False,,,0,,D. Garland Free Throw 1 of 2 (18 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
420,PT05M21.00S,2025-01-17T02:11:21.2Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,102,66,2025-01-17T02:11:43Z,4140000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
421,PT05M19.00S,2025-01-17T02:11:23.2Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,102,66,2025-01-17T02:11:43Z,4150000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,420.0,4.0,3.0,1.0,,,,
