actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
355,PT00M36.10S,2025-04-01T01:06:14.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641717,76.87253613666229,90.66329656862746,1610612760,71,38,2025-04-01T01:07:26Z,3510000,False,203.0,165.0,1,right,C. Wallace 26' 3PT running (5 PTS) (S. Gilgeous-Alexander 7 AST),"[1641717, 1628983]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,,,,,,,,5.0,,,,S. Gilgeous-Alexander,1628983.0,7.0
357,PT00M21.30S,2025-04-01T01:06:33.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,6.8105289093298325,40.66329656862745,1610612741,71,40,2025-04-01T01:07:40Z,3530000,False,47.0,12.0,1,left,N. Vučević turnaround Hook (6 PTS) (J. Giddey 8 AST),"[202696, 1630581]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,,,,,,6.0,,,,J. Giddey,1630581.0,8.0
359,PT00M06.50S,2025-04-01T01:06:50.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,91.59001314060447,96.54564950980392,1610612760,74,40,2025-04-01T01:07:55Z,3550000,False,233.0,27.0,1,right,L. Dort 3PT  (8 PTS) (C. Wallace 4 AST),"[1629652, 1641717]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,,,,,,8.0,,,,C. Wallace,1641717.0,4.0
361,PT00M01.60S,2025-04-01T01:07:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.719448094612352,62.99019607843137,1610612741,74,40,2025-04-01T01:08:14Z,3570000,False,-65.0,95.0,1,left,MISS J. Giddey 11' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,11.54,Missed,,,,,,,,,,,,,,,,,,
362,PT00M00.10S,2025-04-01T01:07:02.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,74,40,2025-04-01T01:08:14Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,361.0,,,,,,,,,,,,,,,
363,PT00M00.00S,2025-04-01T01:08:17.0Z,2,REGULAR,period,end,[],0,,,1610612741,74,40,2025-04-01T01:08:17Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612741,74,40,2025-04-01T01:22:04Z,3600000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,out,['startperiod'],1641717,,,1610612741,74,40,2025-04-01T01:22:04Z,3610000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,74,40,2025-04-01T01:22:04Z,3620000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,in,['startperiod'],1631114,,,1610612741,74,40,2025-04-01T01:22:04Z,3630000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612741,74,40,2025-04-01T01:22:04Z,3640000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-04-01T01:21:24.7Z,3,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,74,40,2025-04-01T01:22:04Z,3650000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-04-01T01:22:24.4Z,3,REGULAR,period,start,[],0,,,1610612741,74,40,2025-04-01T01:22:24Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M42.00S,2025-04-01T01:22:43.6Z,3,REGULAR,2pt,Jump Shot,[],1641824,77.52956636005257,28.653492647058826,1610612741,74,42,2025-04-01T01:23:13Z,3670000,False,-107.0,159.0,1,right,M. Buzelis 19' pullup Jump Shot (10 PTS) (N. Vučević 2 AST),"[1641824, 202696]",1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,19.12,Made,,,,,,,,,,,,10.0,,,,N. Vučević,202696.0,2.0
376,PT11M26.00S,2025-04-01T01:22:58.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,16.81997371879106,42.37898284313726,1610612760,76,42,2025-04-01T01:23:46Z,3690000,False,38.0,106.0,1,left,J. Williams 11' driving floating Jump Shot (17 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,,,,,,17.0,,,,,,
377,PT11M13.00S,2025-04-01T01:23:22.0Z,3,REGULAR,foul,personal,[],1629652,,,1610612741,76,42,2025-04-01T01:23:38Z,3700000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629632]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1627529.0,2.0,0.0,White,1629632.0,,,,,,,
379,PT11M12.00S,2025-04-01T01:23:35.6Z,3,REGULAR,3pt,Jump Shot,[],202696,66.32925427069645,64.20802696078431,1610612741,76,42,2025-04-01T01:24:03Z,3720000,False,71.0,264.0,1,right,MISS N. Vučević 27' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
380,PT11M10.00S,2025-04-01T01:23:37.6Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,76,42,2025-04-01T01:24:03Z,3730000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,379.0,3.0,2.0,1.0,,,,,,,,,,,,
381,PT10M53.00S,2025-04-01T01:23:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,15.900131406044679,46.54564950980392,1610612760,76,42,2025-04-01T01:24:23Z,3740000,False,17.0,97.0,1,left,MISS J. Williams 9' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,,,,
382,PT10M51.00S,2025-04-01T01:23:58.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,76,42,2025-04-01T01:24:23Z,3750000,False,,,0,,N. Vučević REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,381.0,7.0,6.0,1.0,,,,,,,,,,,,
383,PT10M43.00S,2025-04-01T01:24:08.5Z,3,REGULAR,foul,personal,[],1629652,,,1610612741,76,42,2025-04-01T01:24:35Z,3760000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 1631207]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1155.0,3.0,0.0,Terry,1631207.0,,,,,,,
385,PT10M40.00S,2025-04-01T01:24:24.1Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,76,42,2025-04-01T01:24:46Z,3780000,False,,,0,,N. Vučević offensive FOUL (1 PF),"[202696, 1631114]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1155.0,1.0,0.0,Williams,1631114.0,,,,,,,
387,PT10M40.00S,2025-04-01T01:24:24.1Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,76,42,2025-04-01T01:24:46Z,3800000,False,,,0,,N. Vučević offensive foul TURNOVER (3 TO),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1155.0,,,,,,3.0,,,,,
388,PT10M30.00S,2025-04-01T01:24:47.8Z,3,REGULAR,turnover,lost ball,[],1631096,,,1610612760,76,42,2025-04-01T01:25:15Z,3810000,False,,,0,,C. Holmgren lost ball TURNOVER (3 TO),"[1631096, 1641824]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,Buzelis,1641824.0,,,
389,PT10M30.00S,2025-04-01T01:24:47.8Z,3,REGULAR,steal,,[],1641824,,,1610612741,76,42,2025-04-01T01:24:49Z,3820000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
390,PT10M24.00S,2025-04-01T01:24:52.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,89.22470433639947,49.4064031862745,1610612741,76,44,2025-04-01T01:25:25Z,3830000,False,-3.0,49.0,1,right,J. Giddey running Layup (9 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,,,,,,,,,,,,9.0,,,,,,
391,PT10M24.00S,2025-04-01T01:24:57.1Z,3,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612741,76,44,2025-04-01T01:25:32Z,3840000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Giddey 1 FT),"[1628392, 1630581]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,2.0,0.0,Giddey,1630581.0,,,,,,,
393,PT10M24.00S,2025-04-01T01:25:26.0Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630581,,,1610612741,76,45,2025-04-01T01:25:26Z,3860000,False,,,0,,J. Giddey Free Throw 1 of 1 (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
394,PT10M17.00S,2025-04-01T01:25:35.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.833114323258869,44.424019607843135,1610612760,78,45,2025-04-01T01:25:52Z,3870000,False,28.0,12.0,1,left,I. Hartenstein cutting DUNK (8 PTS) (J. Williams 1 AST),"[1628392, 1631114]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,,8.0,,,,J. Williams,1631114.0,1.0
396,PT10M03.00S,2025-04-01T01:25:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.3784494086728,63.671875,1610612741,78,47,2025-04-01T01:26:23Z,3890000,False,68.0,19.0,1,right,J. Giddey 7' driving Layup (12 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,,,,,,,,,,,,12.0,,,,,,
397,PT09M46.00S,2025-04-01T01:26:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,18.26544021024968,52.91819852941176,1610612760,80,47,2025-04-01T01:26:48Z,3900000,False,-15.0,119.0,1,left,I. Hartenstein 12' floating Jump Shot (10 PTS) (S. Gilgeous-Alexander 8 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,,,,,,,,,,,,10.0,,,,S. Gilgeous-Alexander,1628983.0,8.0
399,PT09M34.00S,2025-04-01T01:26:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.70565045992116,63.30805759803921,1610612741,80,49,2025-04-01T01:26:58Z,3920000,False,67.0,101.0,1,right,N. Vučević 12' floating Jump Shot (8 PTS) (J. Giddey 9 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,12.07,Made,,,,,,,,,,,,8.0,,,,J. Giddey,1630581.0,9.0
401,PT09M21.00S,2025-04-01T01:26:36.9Z,3,REGULAR,2pt,Jump Shot,[],1631114,23.390275952693827,64.61014093137254,1610612760,80,49,2025-04-01T01:27:30Z,3940000,False,-73.0,167.0,1,left,MISS J. Williams 18' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,18.27,Missed,,,,,,,,,,,,,,,,,,
402,PT09M19.00S,2025-04-01T01:26:38.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,49,2025-04-01T01:27:19Z,3950000,False,,,0,,N. Vučević REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,401.0,8.0,7.0,1.0,,,,,,,,,,,,
404,PT08M59.00S,2025-04-01T01:27:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.1287779237845,53.442861519607845,1610612741,80,49,2025-04-01T01:27:53Z,3970000,False,17.0,115.0,1,right,MISS N. Vučević 11' fadeaway Shot,[202696],1610612741.0,CHI,fadeaway,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.68,Missed,,,,,,,,,,,,,,,,,,
405,PT08M57.00S,2025-04-01T01:27:14.6Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,80,49,2025-04-01T01:27:53Z,3980000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,
406,PT08M42.00S,2025-04-01T01:27:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.358738501971089,48.8357843137255,1610612760,82,49,2025-04-01T01:28:12Z,3990000,False,6.0,17.0,1,left,J. Williams cutting Layup (19 PTS) (S. Gilgeous-Alexander 9 AST),"[1631114, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,,,,,,,,19.0,,,,S. Gilgeous-Alexander,1628983.0,9.0
408,PT08M42.00S,2025-04-01T01:27:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612760,82,49,2025-04-01T01:28:09Z,4010000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Williams 1 FT),"[1641824, 1631114]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,1627529.0,2.0,0.0,Williams,1631114.0,,,,,,,
410,PT08M42.00S,2025-04-01T01:27:55.3Z,3,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,83,49,2025-04-01T01:27:55Z,4030000,False,,,0,,J. Williams Free Throw 1 of 1 (20 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,,,,20.0,,,,,,
411,PT08M33.00S,2025-04-01T01:28:06.8Z,3,REGULAR,3pt,Jump Shot,[],202696,64.93511826544021,54.69898897058824,1610612741,83,52,2025-04-01T01:28:26Z,4040000,False,23.0,277.0,1,right,N. Vučević 27' 3PT  (11 PTS) (J. Giddey 10 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,27.81,Made,,,,,,,,,,,,11.0,,,,J. Giddey,1630581.0,10.0
413,PT08M21.00S,2025-04-01T01:28:19.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,8.147174770039427,95.0750612745098,1610612760,86,52,2025-04-01T01:28:41Z,4060000,False,-225.0,24.0,1,left,L. Dort 3PT  (11 PTS) (C. Holmgren 2 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,,,,,,,,11.0,,,,C. Holmgren,1631096.0,2.0
415,PT08M05.00S,2025-04-01T01:28:37.3Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,86,52,2025-04-01T01:29:08Z,4080000,False,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 1628392]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,4.0,Hartenstein,1628392.0,,,
416,PT08M05.00S,2025-04-01T01:28:37.3Z,3,REGULAR,steal,,[],1628392,,,1610612760,86,52,2025-04-01T01:28:38Z,4090000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
417,PT07M59.00S,2025-04-01T01:28:43.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,11.300919842312751,58.32950367647059,1610612760,88,52,2025-04-01T01:29:22Z,4100000,False,-42.0,54.0,1,left,S. Gilgeous-Alexander 6' running Layup (16 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,,,,,,,,,,,,16.0,,,,,,
418,PT07M51.00S,2025-04-01T01:28:51.1Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,88,52,2025-04-01T01:29:37Z,4110000,False,,,0,,C. White lost ball out-of-bounds TURNOVER (4 TO),[1629632],1610612741.0,CHI,lost ball,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1155.0,,,,,,4.0,,,,,
419,PT07M51.00S,2025-04-01T01:28:54.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,88,52,2025-04-01T01:29:00Z,4120000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M51.00S,2025-04-01T01:28:54.5Z,3,REGULAR,substitution,in,[],1630172,,,1610612760,88,52,2025-04-01T01:29:00Z,4130000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M39.00S,2025-04-01T01:30:00.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,29.434954007884357,78.16329656862746,1610612760,91,52,2025-04-01T01:30:28Z,4150000,False,-141.0,224.0,1,left,C. Holmgren 26' 3PT  (5 PTS) (S. Gilgeous-Alexander 10 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,,,,,,5.0,,,,S. Gilgeous-Alexander,1628983.0,10.0
424,PT07M16.00S,2025-04-01T01:30:24.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,69.3947109067017,75.71231617647058,1610612741,91,52,2025-04-01T01:30:51Z,4170000,False,129.0,235.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
425,PT07M13.00S,2025-04-01T01:30:27.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,91,52,2025-04-01T01:30:51Z,4180000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,
426,PT07M06.00S,2025-04-01T01:30:33.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,11.95795006570303,3.653492647058826,1610612760,94,52,2025-04-01T01:31:10Z,4190000,False,232.0,60.0,1,left,S. Gilgeous-Alexander 3PT running (19 PTS) (J. Williams 2 AST),"[1628983, 1631114]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,23.93,Made,,,,,,,,,,,,19.0,,,,J. Williams,1631114.0,2.0
428,PT06M52.00S,2025-04-01T01:30:48.5Z,3,REGULAR,3pt,Jump Shot,[],202696,66.93495400788436,52.77650122549019,1610612741,94,52,2025-04-01T01:31:32Z,4210000,False,14.0,258.0,1,right,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
429,PT06M48.00S,2025-04-01T01:30:52.5Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,94,52,2025-04-01T01:31:32Z,4220000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,428.0,4.0,3.0,1.0,,,,,,,,,,,,
430,PT06M46.00S,2025-04-01T01:30:54.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,24.572930354796313,90.17310049019608,1610612760,94,52,2025-04-01T01:31:47Z,4230000,False,-201.0,178.0,1,left,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
431,PT06M43.00S,2025-04-01T01:30:57.7Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,94,52,2025-04-01T01:31:47Z,4240000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,430.0,5.0,5.0,0.0,,,,,,,,,,,,
432,PT06M37.00S,2025-04-01T01:31:04.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641824,88.96189224704337,43.481924019607845,1610612741,94,52,2025-04-01T01:33:10Z,4250000,False,-33.0,51.0,1,right,MISS M. Buzelis 6' running finger roll Layup,[1641824],1610612741.0,CHI,running finger roll,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
433,PT06M36.00S,2025-04-01T01:31:05.0Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,94,52,2025-04-01T01:33:10Z,4260000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,432.0,5.0,5.0,0.0,,,,,,,,,,,,
434,PT06M24.00S,2025-04-01T01:31:16.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,5.913272010512486,77.42800245098039,1610612760,94,52,2025-04-01T01:33:33Z,4270000,False,-137.0,3.0,1,left,MISS S. Gilgeous-Alexander 13' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,13.71,Missed,,,,,,,,,,,,,,,,,,
435,PT06M21.00S,2025-04-01T01:31:19.9Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,94,52,2025-04-01T01:33:33Z,4280000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,434.0,6.0,6.0,0.0,,,,,,,,,,,,
436,PT06M15.00S,2025-04-01T01:31:26.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,75.90341655716163,10.53921568627451,1610612741,94,55,2025-04-01T01:34:09Z,4290000,False,-197.0,174.0,1,right,P. Williams 26' 3PT running pullup (7 PTS),[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,,,,,,,,7.0,,,,,,
437,PT06M14.00S,2025-04-01T01:31:32.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,94,55,2025-04-01T01:31:32Z,4300000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M14.00S,2025-04-01T01:33:38.4Z,3,REGULAR,substitution,out,[],1629632,,,1610612760,94,55,2025-04-01T01:33:58Z,4310000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M14.00S,2025-04-01T01:33:38.4Z,3,REGULAR,substitution,out,[],202696,,,1610612760,94,55,2025-04-01T01:33:58Z,4320000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M14.00S,2025-04-01T01:33:38.4Z,3,REGULAR,substitution,in,[],1630581,,,1610612760,94,55,2025-04-01T01:33:58Z,4330000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M14.00S,2025-04-01T01:33:38.4Z,3,REGULAR,substitution,in,[],1628380,,,1610612760,94,55,2025-04-01T01:33:58Z,4340000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M00.00S,2025-04-01T01:34:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.075558475689881,52.20588235294118,1610612760,94,55,2025-04-01T01:35:14Z,4350000,False,-11.0,-5.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
446,PT05M58.00S,2025-04-01T01:34:34.2Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612741,94,55,2025-04-01T01:35:06Z,4360000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,445.0,2.0,2.0,0.0,,,,,,,,,,,,
