actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
419,PT03M38.00S,2025-03-22T01:38:25.5Z,3,REGULAR,substitution,out,[],1630598,,,1610612766,95,68,2025-03-22T01:38:40Z,4160000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M38.00S,2025-03-22T01:38:25.5Z,3,REGULAR,substitution,out,[],1641717,,,1610612766,95,68,2025-03-22T01:38:40Z,4170000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M38.00S,2025-03-22T01:38:25.5Z,3,REGULAR,substitution,in,[],1627936,,,1610612766,95,68,2025-03-22T01:38:40Z,4180000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M38.00S,2025-03-22T01:38:25.5Z,3,REGULAR,substitution,in,[],1630198,,,1610612766,95,68,2025-03-22T01:38:40Z,4190000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M27.00S,2025-03-22T01:39:05.2Z,3,REGULAR,foul,personal,[],1630198,,,1610612766,95,68,2025-03-22T01:39:14Z,4200000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 203552]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left,1151.0,,,,,,,,,,,,,2.0,0.0,Curry,203552.0,,,
425,PT03M12.00S,2025-03-22T01:39:37.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,93.24901445466492,50.0,1610612766,95,70,2025-03-22T01:41:03Z,4220000,False,0.0,11.0,1,right,M. Diabaté cutting DUNK (8 PTS) (N. Smith Jr. 3 AST),"[1631217, 1641733]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,1.1,Made,,,,,,,8.0,,,,,,,N. Smith Jr.,1641733.0,3.0
427,PT03M00.00S,2025-03-22T01:39:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.1268068331143235,48.77450980392157,1610612760,95,70,2025-03-22T01:39:53Z,4240000,False,6.0,5.0,1,left,MISS A. Caruso driving reverse Layup,[1627936],1610612760.0,OKC,driving reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,0.8,Missed,,,,,,,,,,,,,,,,
428,PT02M59.00S,2025-03-22T01:39:50.1Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,95,70,2025-03-22T01:39:53Z,4250000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,427.0,4.0,3.0,1.0,,,,,,,,,,
429,PT02M45.00S,2025-03-22T01:40:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,82.21090670170827,51.71568627450981,1610612766,95,72,2025-03-22T01:40:09Z,4260000,False,9.0,115.0,1,right,M. Diabaté 11' floating Jump Shot (10 PTS) (W. Moore Jr. 1 AST),"[1631217, 1631111]",1610612766.0,CHA,floating,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,11.5,Made,,,,,,,10.0,,,,,,,W. Moore Jr.,1631111.0,1.0
431,PT02M32.00S,2025-03-22T01:40:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.995400788436268,51.225490196078425,1610612760,97,72,2025-03-22T01:40:57Z,4280000,False,-6.0,4.0,1,left,S. Gilgeous-Alexander cutting Layup (30 PTS) (I. Hartenstein 2 AST),"[1628983, 1628392]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,0.72,Made,,,,,,,30.0,,,,,,,I. Hartenstein,1628392.0,2.0
433,PT02M17.00S,2025-03-22T01:40:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,92.72339027595268,50.245098039215684,1610612766,97,72,2025-03-22T01:40:52Z,4300000,False,1.0,16.0,1,right,MISS D. Jeffries driving Layup - blocked,"[1629610, 1628392]",1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,1.59,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,,
434,PT02M17.00S,2025-03-22T01:40:32.9Z,3,REGULAR,block,,[],1628392,,,1610612766,97,72,2025-03-22T01:40:34Z,4310000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT02M14.00S,2025-03-22T01:40:35.9Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,97,72,2025-03-22T01:40:38Z,4320000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,433.0,5.0,3.0,2.0,,,,,,,,,,
436,PT02M07.00S,2025-03-22T01:40:44.8Z,3,REGULAR,turnover,traveling,[],1641733,,,1610612766,97,72,2025-03-22T01:40:53Z,4330000,False,,,0,,N. Smith Jr. traveling TURNOVER (4 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,1151.0,4.0,,,,,,,,,,,,,,,,,,
437,PT01M50.00S,2025-03-22T01:41:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631096,8.229303547963205,45.588235294117645,1610612760,99,72,2025-03-22T01:41:44Z,4340000,False,22.0,25.0,1,left,C. Holmgren driving finger roll Layup (14 PTS),[1631096],1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,3.33,Made,,,,,,,14.0,,,,,,,,,
438,PT01M28.00S,2025-03-22T01:41:33.5Z,3,REGULAR,3pt,Jump Shot,[],1641733,97.05978975032852,3.6764705882352944,1610612766,99,72,2025-03-22T01:41:38Z,4350000,False,-232.0,-25.0,1,right,MISS N. Smith Jr. 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,,,23.29,Missed,,,,,,,,,,,,,,,,
439,PT01M25.00S,2025-03-22T01:41:36.5Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,99,72,2025-03-22T01:41:38Z,4360000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,
440,PT01M22.00S,2025-03-22T01:41:39.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,25.837713534822605,83.08823529411765,1610612760,99,72,2025-03-22T01:41:45Z,4370000,False,-165.0,190.0,1,left,MISS I. Joe 25' running pullup 3PT,[1630198],1610612760.0,OKC,running pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,25.22,Missed,,,,,,,,,,,,,,,,
441,PT01M20.00S,2025-03-22T01:41:41.7Z,3,REGULAR,rebound,defensive,[],1631111,,,1610612766,99,72,2025-03-22T01:41:45Z,4380000,False,,,0,,W. Moore Jr. REBOUND (Off:0 Def:4),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,,
442,PT01M08.00S,2025-03-22T01:41:53.7Z,3,REGULAR,2pt,Jump Shot,[],203552,81.68528252299606,33.088235294117645,1610612766,99,74,2025-03-22T01:42:31Z,4390000,False,-85.0,120.0,1,right,S. Curry 14' driving floating Jump Shot (7 PTS) (M. Diabaté 2 AST),"[203552, 1631217]",1610612766.0,CHA,driving floating,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,14.66,Made,,,,,,,7.0,,,,,,,M. Diabaté,1631217.0,2.0
444,PT00M50.20S,2025-03-22T01:42:14.6Z,3,REGULAR,foul,personal,[],1629610,,,1610612760,99,74,2025-03-22T01:42:26Z,4410000,False,,,0,,D. Jeffries personal FOUL (1 PF),"[1629610, 1631096]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,202035.0,,,,,,,,,,,,,1.0,0.0,Holmgren,1631096.0,,,
446,PT00M36.80S,2025-03-22T01:42:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,5.469776609724048,54.166666666666664,1610612760,101,74,2025-03-22T01:42:55Z,4430000,False,-21.0,-1.0,1,left,I. Joe driving Layup (5 PTS) (I. Hartenstein 3 AST),"[1630198, 1628392]",1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,,,5.0,,,,,,,I. Hartenstein,1628392.0,3.0
448,PT00M14.10S,2025-03-22T01:43:17.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629610,93.38042049934296,50.0,1610612766,101,74,2025-03-22T01:43:23Z,4450000,False,0.0,10.0,1,right,MISS D. Jeffries driving DUNK - blocked,"[1629610, 1631096]",1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,0.97,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,
458,PT00M14.10S,2025-03-22T01:43:17.0Z,3,REGULAR,block,,[],1631096,,,1610612766,101,74,2025-03-22T01:45:16Z,4455000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT00M12.40S,2025-03-22T01:43:18.7Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,101,74,2025-03-22T01:43:23Z,4460000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,448.0,6.0,3.0,3.0,,,,,,,,,,
450,PT00M11.60S,2025-03-22T01:43:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,91.5407358738502,47.794117647058826,1610612766,101,74,2025-03-22T01:43:27Z,4470000,False,-11.0,27.0,1,right,MISS M. Diabaté putback Layup - blocked,"[1631217, 1631096]",1610612766.0,CHA,putback,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,2.92,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,
451,PT00M11.60S,2025-03-22T01:43:19.5Z,3,REGULAR,block,,[],1631096,,,1610612766,101,74,2025-03-22T01:43:21Z,4480000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT00M08.80S,2025-03-22T01:43:22.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,101,74,2025-03-22T01:43:27Z,4490000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,450.0,6.0,6.0,0.0,,,,,,,,,,
453,PT00M06.10S,2025-03-22T01:43:25.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627936,5.206964520367937,48.529411764705884,1610612760,103,74,2025-03-22T01:43:36Z,4500000,False,7.0,-4.0,1,left,A. Caruso cutting DUNK (9 PTS) (I. Hartenstein 4 AST),"[1627936, 1628392]",1610612760.0,OKC,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,0.82,Made,,,,,,,9.0,,,,,,,I. Hartenstein,1628392.0,4.0
455,PT00M00.20S,2025-03-22T01:43:35.3Z,3,REGULAR,2pt,Layup,[],203552,88.38699080157687,30.88235294117647,1610612766,103,76,2025-03-22T01:45:22Z,4520000,False,-96.0,57.0,1,right,S. Curry 11' driving finger roll Layup (9 PTS),[203552],1610612766.0,CHA,driving finger roll,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,11.11,Made,,,,,,,9.0,,,,,,,,,
457,PT00M00.00S,2025-03-22T01:44:22.8Z,3,REGULAR,period,end,[],0,,,1610612760,103,76,2025-03-22T01:44:22Z,4540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,103,76,2025-03-22T01:46:12Z,4550000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1631096,,,1610612760,103,76,2025-03-22T01:46:12Z,4560000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1628392,,,1610612760,103,76,2025-03-22T01:46:12Z,4570000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,103,76,2025-03-22T01:46:12Z,4580000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1629610,,,1610612760,103,76,2025-03-22T01:46:12Z,4590000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1641733,,,1610612760,103,76,2025-03-22T01:46:12Z,4600000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1631111,,,1610612760,103,76,2025-03-22T01:46:12Z,4610000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,out,['startperiod'],1631217,,,1610612760,103,76,2025-03-22T01:46:12Z,4620000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,103,76,2025-03-22T01:46:12Z,4630000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,103,76,2025-03-22T01:46:12Z,4640000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,103,76,2025-03-22T01:46:12Z,4650000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,103,76,2025-03-22T01:46:12Z,4660000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1642354,,,1610612760,103,76,2025-03-22T01:46:12Z,4670000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612760,103,76,2025-03-22T01:46:12Z,4680000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612760,103,76,2025-03-22T01:46:12Z,4690000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2025-03-22T01:44:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612760,103,76,2025-03-22T01:46:12Z,4700000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-03-22T01:46:20.4Z,4,REGULAR,period,start,[],0,,,1610612766,103,76,2025-03-22T01:46:20Z,4710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M38.00S,2025-03-22T01:46:42.8Z,4,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612766,103,76,2025-03-22T01:46:52Z,4720000,False,,,0,,I. Joe shooting personal FOUL (3 PF) (Bridges 2 FT),"[1630198, 1628970]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,1151.0,,,,,,,,,,,,,3.0,0.0,Bridges,1628970.0,,,
478,PT11M38.00S,2025-03-22T01:47:05.6Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,103,77,2025-03-22T01:47:05Z,4740000,False,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
479,PT11M38.00S,2025-03-22T01:47:18.3Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,103,78,2025-03-22T01:47:18Z,4750000,False,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
480,PT11M18.00S,2025-03-22T01:47:39.6Z,4,REGULAR,3pt,Jump Shot,[],1631119,25.18068331143233,86.02941176470588,1610612760,103,78,2025-03-22T01:47:50Z,4760000,False,-180.0,184.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,25.76,Missed,,,,,,,,,,,,,,,,
481,PT11M17.00S,2025-03-22T01:47:40.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,103,78,2025-03-22T01:47:50Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,480.0,,,,,,,,,,,,,
482,PT11M17.00S,2025-03-22T01:47:49.3Z,4,REGULAR,foul,personal,[],203552,,,1610612760,103,78,2025-03-22T01:47:57Z,4780000,False,,,0,,S. Curry loose ball personal FOUL (1 PF),"[203552, 1630198]",1610612766.0,CHA,loose ball,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,,,1.0,0.0,Joe,1630198.0,,,
484,PT11M11.00S,2025-03-22T01:48:10.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,32.53942181340342,52.20588235294118,1610612760,106,78,2025-03-22T01:48:16Z,4800000,False,-11.0,253.0,1,left,C. Wallace 25' 3PT pullup (9 PTS),[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,25.36,Made,,,,,,,9.0,,,,,,,,,
485,PT10M59.00S,2025-03-22T01:48:21.0Z,4,REGULAR,3pt,Jump Shot,[],203994,76.16622864651774,87.74509803921569,1610612766,106,78,2025-03-22T01:48:25Z,4810000,False,189.0,172.0,1,right,MISS J. Nurkić 25' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,25.5,Missed,,,,,,,,,,,,,,,,
486,PT10M57.00S,2025-03-22T01:48:23.0Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,106,78,2025-03-22T01:48:25Z,4820000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,,,
487,PT10M41.00S,2025-03-22T01:48:39.8Z,4,REGULAR,3pt,Jump Shot,[],1631119,27.414586070959263,78.43137254901961,1610612760,106,78,2025-03-22T01:48:45Z,4830000,False,-142.0,205.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,24.97,Missed,,,,,,,,,,,,,,,,
488,PT10M37.00S,2025-03-22T01:48:43.8Z,4,REGULAR,rebound,offensive,[],1630198,,,1610612760,106,78,2025-03-22T01:48:45Z,4840000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,487.0,2.0,1.0,1.0,,,,,,,,,,
489,PT10M35.00S,2025-03-22T01:48:46.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,3.7614980289093296,95.58823529411765,1610612760,109,78,2025-03-22T01:49:29Z,4850000,False,-228.0,-17.0,1,left,I. Joe 3PT pullup (8 PTS),[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,22.85,Made,,,,,,,8.0,,,,,,,,,
490,PT10M33.00S,2025-03-22T01:48:53.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,109,78,2025-03-22T01:48:53Z,4860000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M18.00S,2025-03-22T01:51:56.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,92.19776609724047,49.26470588235294,1610612766,109,80,2025-03-22T01:52:01Z,4870000,False,-4.0,21.0,1,right,J. Nurkić cutting DUNK (5 PTS) (M. Bridges 4 AST),"[203994, 1628970]",1610612766.0,CHA,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,,,5.0,,,,,,,M. Bridges,1628970.0,4.0
493,PT10M18.00S,2025-03-22T01:51:59.1Z,4,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612766,109,80,2025-03-22T01:52:21Z,4890000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Nurkić 1 FT),"[1641717, 203994]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,1.0,0.0,Nurkić,203994.0,,,
495,PT10M18.00S,2025-03-22T01:52:21.8Z,4,REGULAR,freethrow,1 of 1,[],203994,,,1610612766,109,81,2025-03-22T01:52:21Z,4910000,False,,,0,,J. Nurkić Free Throw 1 of 1 (6 PTS),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,
496,PT10M03.00S,2025-03-22T01:52:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,16.63929040735874,50.73529411764706,1610612760,111,81,2025-03-22T01:52:47Z,4920000,False,-4.0,104.0,1,left,C. Wallace 10' driving floating Jump Shot (11 PTS),[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,10.4,Made,,,,,,,11.0,,,,,,,,,
497,PT09M48.00S,2025-03-22T01:52:50.6Z,4,REGULAR,foul,personal,[],1631119,,,1610612766,111,81,2025-03-22T01:53:00Z,4930000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631119, 203994]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,1151.0,,,,,,,,,,,,,1.0,0.0,Nurkić,203994.0,,,
499,PT09M38.00S,2025-03-22T01:53:22.6Z,4,REGULAR,3pt,Jump Shot,[],1628970,69.99014454664915,24.754901960784316,1610612766,111,84,2025-03-22T01:53:26Z,4950000,False,-126.0,230.0,1,right,M. Bridges 26' 3PT step back (18 PTS) (J. Nurkić 5 AST),"[1628970, 203994]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,26.2,Made,,,,,,,18.0,,,,,,,J. Nurkić,203994.0,5.0
501,PT09M27.00S,2025-03-22T01:53:32.9Z,4,REGULAR,3pt,Jump Shot,[],1630198,27.808804204993432,18.872549019607842,1610612760,111,84,2025-03-22T01:53:37Z,4970000,False,156.0,209.0,1,left,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,26.05,Missed,,,,,,,,,,,,,,,,
502,PT09M24.00S,2025-03-22T01:53:36.2Z,4,REGULAR,rebound,offensive,[],1641717,,,1610612760,111,84,2025-03-22T01:53:36Z,4980000,False,,,0,,C. Wallace REBOUND (Off:2 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,501.0,3.0,1.0,2.0,,,,,,,,,,
503,PT09M23.00S,2025-03-22T01:53:37.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,7.178055190538765,3.6764705882352944,1610612760,114,84,2025-03-22T01:53:44Z,4990000,False,232.0,15.0,1,left,I. Joe 3PT  (11 PTS) (C. Wallace 5 AST),"[1630198, 1641717]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,23.21,Made,,,,,,,11.0,,,,,,,C. Wallace,1641717.0,5.0
