actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
241,PT05M15.00S,2024-11-12T01:50:13.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201935,5.075558475689881,55.392156862745104,1610612746,42,40,2024-11-12T01:52:51Z,2380000,False,-27.0,-5.0,1,left,MISS J. Harden running Layup,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,2.74,Missed,,,,,,,,,,,,,,,
242,PT05M14.00S,2024-11-12T01:50:14.6Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,42,40,2024-11-12T01:52:26Z,2390000,False,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,241.0,6.0,5.0,1.0,,,,,
244,PT05M14.00S,2024-11-12T01:50:19.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance', 'fromturnover']",201935,4.812746386333772,53.431372549019606,1610612746,42,42,2024-11-12T01:52:51Z,2395000,False,-17.0,-7.0,1,left,J. Harden tip Layup (10 PTS),[201935],1610612746.0,LAC,tip,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,1.87,Made,10.0,,,,,,,,,,,,,,
243,PT05M12.00S,2024-11-12T01:50:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,42,42,2024-11-12T01:50:50Z,2400000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M12.00S,2024-11-12T01:50:42.1Z,2,REGULAR,substitution,out,[],1631172,,,1610612760,42,42,2024-11-12T01:53:01Z,2410000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M12.00S,2024-11-12T01:50:42.1Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,42,42,2024-11-12T01:53:01Z,2420000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M12.00S,2024-11-12T01:50:42.1Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,42,42,2024-11-12T01:53:52Z,2425000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M12.00S,2024-11-12T01:50:42.1Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,42,42,2024-11-12T01:53:52Z,2427500,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M51.00S,2024-11-12T01:53:30.1Z,2,REGULAR,3pt,Jump Shot,[],1630598,95.6143232588699,96.07843137254902,1610612760,45,42,2024-11-12T01:53:54Z,2430000,False,230.0,-11.0,1,right,A. Wiggins 3PT  (6 PTS) (K. Williams 1 AST),"[1630598, 1629026]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,23.07,Made,6.0,K. Williams,1629026.0,1.0,,,,,,,,,,,
251,PT04M36.00S,2024-11-12T01:53:46.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,25.706307490144546,85.04901960784314,1610612746,45,42,2024-11-12T01:54:36Z,2450000,False,-175.0,189.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
252,PT04M34.00S,2024-11-12T01:53:48.0Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,45,42,2024-11-12T01:54:36Z,2460000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,251.0,1.0,1.0,0.0,,,,,
255,PT04M28.00S,2024-11-12T01:53:56.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,84.05059132720105,4.6568627450980395,1610612760,45,42,2024-11-12T01:55:10Z,2470000,False,-227.0,97.0,1,right,MISS I. Joe 24' running pullup 3PT - blocked,"[1630198, 1627826]",1610612760.0,OKC,running pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,24.67,Missed,,,,,Zubac,1627826.0,,,,,,,,,
256,PT04M28.00S,2024-11-12T01:53:56.2Z,2,REGULAR,block,,[],1627826,,,1610612760,45,42,2024-11-12T01:53:58Z,2480000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
257,PT04M26.00S,2024-11-12T01:53:58.2Z,2,REGULAR,rebound,offensive,[],1630198,,,1610612760,45,42,2024-11-12T01:55:10Z,2490000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,255.0,2.0,1.0,1.0,,,,,
258,PT04M24.00S,2024-11-12T01:54:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,91.93495400788436,45.83333333333333,1610612760,47,42,2024-11-12T01:55:29Z,2500000,False,-21.0,23.0,1,right,L. Dort cutting Layup (2 PTS) (I. Joe 1 AST),"[1629652, 1630198]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,3.12,Made,2.0,I. Joe,1630198.0,1.0,,,,,,,,,,,
259,PT04M24.00S,2024-11-12T01:54:03.3Z,2,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612760,47,42,2024-11-12T01:54:22Z,2510000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Dort 1 FT),"[1626181, 1629652]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Dort,1629652.0
261,PT04M24.00S,2024-11-12T01:54:23.5Z,2,REGULAR,substitution,out,[],1629611,,,1610612760,47,42,2024-11-12T01:54:29Z,2530000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M24.00S,2024-11-12T01:54:23.5Z,2,REGULAR,substitution,in,[],1627884,,,1610612760,47,42,2024-11-12T01:54:29Z,2540000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M24.00S,2024-11-12T01:54:45.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629652,,,1610612760,48,42,2024-11-12T01:54:45Z,2550000,False,,,0,,L. Dort Free Throw 1 of 1 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
265,PT04M17.00S,2024-11-12T01:54:57.6Z,2,REGULAR,foul,offensive,[],1626181,,,1610612746,48,42,2024-11-12T01:55:33Z,2560000,False,,,0,,N. Powell charge offensive FOUL (2 PF),"[1626181, 1629026]",1610612746.0,LAC,charge,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Williams,1629026.0
267,PT04M17.00S,2024-11-12T01:54:57.6Z,2,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,48,42,2024-11-12T01:54:57Z,2580000,False,,,0,,N. Powell offensive foul TURNOVER (2 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,,,1626302.0,,,,
268,PT04M06.00S,2024-11-12T01:55:23.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,90.22667542706965,4.411764705882353,1610612760,48,42,2024-11-12T01:55:27Z,2590000,False,-228.0,39.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,23.13,Missed,,,,,,,,,,,,,,,
269,PT04M03.00S,2024-11-12T01:55:26.5Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,48,42,2024-11-12T01:55:27Z,2600000,False,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,
270,PT03M58.00S,2024-11-12T01:55:34.1Z,2,REGULAR,foul,personal,[],1629026,,,1610612746,48,42,2024-11-12T01:55:47Z,2610000,False,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1627826]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Zubac,1627826.0
272,PT03M56.00S,2024-11-12T01:55:54.5Z,2,REGULAR,foul,offensive,[],1629599,,,1610612746,48,42,2024-11-12T01:56:05Z,2630000,False,,,0,,A. Coffey offensive FOUL (1 PF),"[1629599, 1629652]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Dort,1629652.0
274,PT03M56.00S,2024-11-12T01:55:54.5Z,2,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,48,42,2024-11-12T01:55:54Z,2650000,False,,,0,,A. Coffey offensive foul TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,1626301.0,,,,
275,PT03M46.00S,2024-11-12T01:56:26.2Z,2,REGULAR,foul,personal,[],201935,,,1610612760,48,42,2024-11-12T01:56:40Z,2660000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1629652]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Dort,1629652.0
277,PT03M41.00S,2024-11-12T01:56:59.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,73.01248357424441,80.3921568627451,1610612760,51,42,2024-11-12T01:57:03Z,2680000,False,152.0,201.0,1,right,K. Williams 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 4 AST),"[1629026, 1628983]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.22,Made,3.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,
279,PT03M24.00S,2024-11-12T01:57:16.9Z,2,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612746,51,42,2024-11-12T01:57:47Z,2700000,False,,,0,,D. Jones Jr. bad pass out-of-bounds TURNOVER (1 TO),[1627884],1610612746.0,LAC,bad pass,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,200832.0,,,,
280,PT03M12.00S,2024-11-12T01:57:35.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,76.69185282522996,87.74509803921569,1610612760,51,42,2024-11-12T01:57:39Z,2710000,False,189.0,167.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,25.17,Missed,,,,,,,,,,,,,,,
281,PT03M10.00S,2024-11-12T01:57:37.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,42,2024-11-12T01:58:08Z,2720000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,280.0,8.0,7.0,1.0,,,,,
282,PT03M04.00S,2024-11-12T01:57:52.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,51,42,2024-11-12T01:57:56Z,2730000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M04.00S,2024-11-12T01:57:52.2Z,2,REGULAR,substitution,in,[],201587,,,1610612746,51,42,2024-11-12T01:57:56Z,2740000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M00.00S,2024-11-12T01:58:14.2Z,2,REGULAR,jumpball,recovered,[],1630598,,,1610612746,51,42,2024-11-12T01:58:14Z,2750000,False,,,0,,Jump Ball S. Gilgeous-Alexander vs. J. Harden: Tip to A. Wiggins,"[1630598, 1628983, 201935]",1610612760.0,OKC,heldball,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Gilgeous-Alexander,1628983.0,Harden,201935.0,,,,,,,,,,,,,,,,,,,,,,
287,PT03M00.00S,2024-11-12T01:58:14.2Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612746,51,42,2024-11-12T01:58:14Z,2780000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1628983]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,
288,PT03M00.00S,2024-11-12T01:58:14.2Z,2,REGULAR,steal,,[],1628983,,,1610612760,51,42,2024-11-12T01:58:14Z,2790000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M53.00S,2024-11-12T01:58:28.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,80.76544021024968,65.44117647058823,1610612760,53,42,2024-11-12T01:58:34Z,2800000,False,77.0,128.0,1,right,S. Gilgeous-Alexander 14' driving floating Jump Shot (11 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,14.97,Made,11.0,,,,,,,,,,,,,,
292,PT02M53.00S,2024-11-12T01:58:37.3Z,2,REGULAR,substitution,out,[],1630198,,,1610612746,53,42,2024-11-12T02:01:50Z,2830000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M53.00S,2024-11-12T01:58:37.3Z,2,REGULAR,substitution,out,[],1629026,,,1610612746,53,42,2024-11-12T02:01:50Z,2840000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M53.00S,2024-11-12T01:58:37.3Z,2,REGULAR,substitution,in,[],1641717,,,1610612746,53,42,2024-11-12T02:01:50Z,2850000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M53.00S,2024-11-12T01:58:37.3Z,2,REGULAR,substitution,in,[],1631114,,,1610612746,53,42,2024-11-12T02:01:50Z,2860000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M53.00S,2024-11-12T02:01:52.9Z,2,REGULAR,substitution,out,[],201587,,,1610612746,53,42,2024-11-12T02:02:05Z,2890000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M53.00S,2024-11-12T02:01:52.9Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,53,42,2024-11-12T02:02:05Z,2900000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M41.00S,2024-11-12T02:02:19.3Z,2,REGULAR,3pt,Jump Shot,[],201935,27.020367936925098,16.911764705882355,1610612746,53,42,2024-11-12T02:02:24Z,2920000,False,165.0,201.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,26.07,Missed,,,,,,,,,,,,,,,
302,PT02M39.00S,2024-11-12T02:02:21.3Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,53,42,2024-11-12T02:02:42Z,2930000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,301.0,2.0,1.0,1.0,,,,,
303,PT02M32.00S,2024-11-12T02:02:28.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,67.36202365308804,42.40196078431372,1610612760,56,42,2024-11-12T02:02:36Z,2940000,False,-38.0,254.0,1,right,S. Gilgeous-Alexander 25' 3PT running pullup (14 PTS),[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,25.71,Made,14.0,,,,,,,,,,,,,,
304,PT02M15.00S,2024-11-12T02:02:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627739,27.94021024967148,20.833333333333336,1610612746,56,45,2024-11-12T02:02:49Z,2950000,False,146.0,210.0,1,left,K. Dunn 25' 3PT  (5 PTS) (A. Coffey 2 AST),"[1627739, 1629599]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,25.57,Made,5.0,A. Coffey,1629599.0,2.0,,,,,,,,,,,
306,PT01M56.00S,2024-11-12T02:03:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.38042049934296,44.85294117647059,1610612760,56,45,2024-11-12T02:03:34Z,2970000,False,-26.0,10.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,2.75,Missed,,,,,,,,,,,,,,,
307,PT01M54.00S,2024-11-12T02:03:07.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,56,45,2024-11-12T02:03:34Z,2980000,False,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,306.0,7.0,6.0,1.0,,,,,
308,PT01M46.00S,2024-11-12T02:03:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629599,26.10052562417871,18.137254901960784,1610612746,56,48,2024-11-12T02:03:17Z,2990000,False,159.0,193.0,1,left,A. Coffey 25' 3PT  (8 PTS) (K. Dunn 2 AST),"[1629599, 1627739]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,25.01,Made,8.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,
310,PT01M33.00S,2024-11-12T02:03:29.1Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612760,56,48,2024-11-12T02:03:36Z,3010000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[201935, 1628983]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Gilgeous-Alexander,1628983.0
312,PT01M33.00S,2024-11-12T02:04:02.2Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,57,48,2024-11-12T02:04:02Z,3030000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
313,PT01M33.00S,2024-11-12T02:04:16.2Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,58,48,2024-11-12T02:04:16Z,3040000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
314,PT01M20.00S,2024-11-12T02:04:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,7.178055190538765,42.64705882352941,1610612746,58,50,2024-11-12T02:04:41Z,3050000,False,37.0,15.0,1,left,D. Jones Jr. cutting Layup (8 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,3.97,Made,8.0,J. Harden,201935.0,3.0,,,,,,,,,,,
316,PT01M20.00S,2024-11-12T02:04:38.5Z,2,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612746,58,50,2024-11-12T02:05:03Z,3070000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Jones Jr. 1 FT),"[1629652, 1627884]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Jones Jr.,1627884.0
318,PT01M20.00S,2024-11-12T02:05:05.2Z,2,REGULAR,freethrow,1 of 1,[],1627884,,,1610612746,58,50,2024-11-12T02:05:08Z,3090000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 1,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
319,PT01M18.00S,2024-11-12T02:05:07.2Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,58,50,2024-11-12T02:05:22Z,3100000,False,,,0,,J. Williams REBOUND (Off:1 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,318.0,6.0,5.0,1.0,,,,,
320,PT01M02.00S,2024-11-12T02:05:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.64323258869908,52.94117647058824,1610612760,60,50,2024-11-12T02:05:28Z,3110000,False,15.0,7.0,1,right,S. Gilgeous-Alexander driving reverse Layup (18 PTS) (C. Wallace 2 AST),"[1628983, 1641717]",1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.64,Made,18.0,C. Wallace,1641717.0,2.0,,,,,,,,,,,
322,PT01M02.00S,2024-11-12T02:05:26.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626181,,,1610612760,60,50,2024-11-12T02:05:54Z,3130000,False,,,0,,N. Powell shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[1626181, 1628983]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Gilgeous-Alexander,1628983.0
324,PT01M02.00S,2024-11-12T02:05:37.6Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,60,50,2024-11-12T02:05:48Z,3150000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M02.00S,2024-11-12T02:05:37.6Z,2,REGULAR,substitution,out,[],1626181,,,1610612760,60,50,2024-11-12T02:05:48Z,3160000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M02.00S,2024-11-12T02:05:37.6Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,60,50,2024-11-12T02:05:48Z,3170000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M02.00S,2024-11-12T02:05:37.6Z,2,REGULAR,substitution,in,[],201587,,,1610612760,60,50,2024-11-12T02:05:48Z,3180000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M02.00S,2024-11-12T02:05:58.4Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,61,50,2024-11-12T02:05:58Z,3190000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
330,PT00M41.10S,2024-11-12T02:06:42.5Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612746,61,50,2024-11-12T02:06:49Z,3210000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 1628983]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,2.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,
331,PT00M41.10S,2024-11-12T02:06:42.5Z,2,REGULAR,steal,,[],1628983,,,1610612760,61,50,2024-11-12T02:06:44Z,3220000,False,,,0,,S. Gilgeous-Alexander STEAL (4 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
332,PT00M37.20S,2024-11-12T02:06:54.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,91.01511169513797,49.01960784313725,1610612760,61,50,2024-11-12T02:07:38Z,3230000,False,-5.0,32.0,1,right,MISS L. Dort running DUNK,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,3.24,Missed,,,,,,,,,,,,,,,
333,PT00M37.20S,2024-11-12T02:06:54.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,61,50,2024-11-12T02:07:38Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,332.0,,,,,,,,
334,PT00M37.20S,2024-11-12T02:07:02.7Z,2,REGULAR,turnover,illegal assist,[],1629652,,,1610612760,61,50,2024-11-12T02:58:43Z,3250000,False,,,0,,L. Dort illegal assist TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,1626301.0,,,,
