actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT04M53.00S,2025-01-20T00:51:53.7Z,2,REGULAR,substitution,in,[],1641730,,,1610612760,53,39,2025-01-20T00:52:18Z,2550000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M38.00S,2025-01-20T00:52:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1631119,5.338370565045992,51.9607843137255,1610612760,55,39,2025-01-20T00:52:40Z,2560000,False,-10.0,-2.0,1,left,J. Williams cutting Layup (7 PTS) (S. Gilgeous-Alexander 5 AST),"[1631119, 1628983]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,7.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,
259,PT04M38.00S,2025-01-20T00:52:35.4Z,2,REGULAR,violation,defensive goaltending,[],1630549,,,1610612760,55,39,2025-01-20T00:52:40Z,2580000,False,,,0,,D. Sharpe defensive goaltending VIOLATION,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,
260,PT04M24.00S,2025-01-20T00:53:06.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,83.13074901445466,55.14705882352941,1610612751,55,39,2025-01-20T00:53:10Z,2590000,False,26.0,106.0,1,right,MISS Z. Williams 10' pullup Shot,[1630533],1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
261,PT04M20.00S,2025-01-20T00:53:10.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,55,39,2025-01-20T00:53:10Z,2600000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,
262,PT04M04.00S,2025-01-20T00:53:25.8Z,2,REGULAR,2pt,Jump Shot,[],1630598,6.915243101182654,33.57843137254902,1610612760,57,39,2025-01-20T00:59:41Z,2610000,False,82.0,13.0,1,left,A. Wiggins 8' driving floating bank Jump Shot (4 PTS) (L. Dort 2 AST),"[1630598, 1629652]",1610612760.0,OKC,driving floating bank,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,8.3,Made,,,,,,,4.0,L. Dort,1629652.0,2.0,,,,,,,,
264,PT03M42.00S,2025-01-20T00:53:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,92.19776609724047,36.76470588235294,1610612751,57,39,2025-01-20T01:00:21Z,2630000,False,-66.0,21.0,1,right,MISS T. Martin 6' driving finger roll Layup,[1631213],1610612751.0,BKN,driving finger roll,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
266,PT03M39.00S,2025-01-20T00:53:50.2Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,57,39,2025-01-20T00:53:52Z,2650000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,
267,PT03M38.00S,2025-01-20T00:54:02.0Z,2,REGULAR,foul,personal,[],1630549,,,1610612760,57,39,2025-01-20T00:54:08Z,2660000,False,,,0,,D. Sharpe personal FOUL (1 PF),"[1630549, 1631119]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628172.0,,,,1.0,0.0,Williams,1631119.0
269,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,57,39,2025-01-20T00:54:13Z,2680000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,out,[],1631213,,,1610612760,57,39,2025-01-20T00:54:13Z,2690000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612760,57,39,2025-01-20T00:54:13Z,2700000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,in,[],1642382,,,1610612760,57,39,2025-01-20T00:54:13Z,2710000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612760,57,39,2025-01-20T00:54:13Z,2720000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M38.00S,2025-01-20T00:54:06.6Z,2,REGULAR,substitution,in,[],1629651,,,1610612760,57,39,2025-01-20T00:54:13Z,2730000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M38.00S,2025-01-20T00:54:21.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,57,39,2025-01-20T00:54:21Z,2740000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M17.00S,2025-01-20T00:57:35.8Z,2,REGULAR,3pt,Jump Shot,[],1628983,30.962549277266753,57.84313725490197,1610612760,60,39,2025-01-20T01:01:04Z,2750000,False,-39.0,239.0,1,left,S. Gilgeous-Alexander 24' 3PT step back (11 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,24.17,Made,,,,,,,11.0,,,,,,,,,,,
277,PT02M56.00S,2025-01-20T00:57:55.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.77463863337714,50.49019607843137,1610612751,60,41,2025-01-20T00:57:59Z,2760000,False,2.0,6.0,1,right,N. Claxton alley-oop DUNK (4 PTS) (D. Russell 4 AST),"[1629651, 1626156]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,4.0,D. Russell,1626156.0,4.0,,,,,,,,
279,PT02M42.00S,2025-01-20T00:58:12.1Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,60,41,2025-01-20T00:58:18Z,2780000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (2 TO),[1630598],1610612760.0,OKC,lost ball,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628172.0,2.0,,,,,,
280,PT02M26.00S,2025-01-20T00:58:33.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,83.39356110381078,36.27450980392157,1610612751,60,43,2025-01-20T01:01:47Z,2790000,False,-69.0,104.0,1,right,D. Russell 12' driving floating Jump Shot (4 PTS),[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,12.43,Made,,,,,,,4.0,,,,,,,,,,,
281,PT02M14.00S,2025-01-20T00:58:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.389618922470433,49.01960784313725,1610612760,62,43,2025-01-20T00:58:51Z,2800000,False,5.0,8.0,1,left,A. Wiggins finger roll Layup (6 PTS),[1630598],1610612760.0,OKC,finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,6.0,,,,,,,,,,,
282,PT01M58.00S,2025-01-20T00:59:03.5Z,2,REGULAR,foul,personal,[],1630198,,,1610612751,62,43,2025-01-20T00:59:18Z,2810000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 1626156]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628172.0,,,,2.0,0.0,Russell,1626156.0
284,PT01M58.00S,2025-01-20T00:59:13.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612751,62,43,2025-01-20T00:59:19Z,2830000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M58.00S,2025-01-20T00:59:13.4Z,2,REGULAR,substitution,in,[],1641717,,,1610612751,62,43,2025-01-20T00:59:19Z,2840000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M50.00S,2025-01-20T00:59:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.85479632063075,56.127450980392155,1610612751,62,43,2025-01-20T00:59:40Z,2850000,False,31.0,15.0,1,right,MISS D. Russell driving Layup,[1626156],1610612751.0,BKN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
287,PT01M47.00S,2025-01-20T00:59:38.1Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,62,43,2025-01-20T00:59:40Z,2860000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,
288,PT01M43.00S,2025-01-20T00:59:45.1Z,2,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612760,62,43,2025-01-20T01:00:01Z,2870000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630553, 1628983]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
290,PT01M43.00S,2025-01-20T01:00:14.8Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,63,43,2025-01-20T01:00:14Z,2890000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
291,PT01M43.00S,2025-01-20T01:00:19.8Z,2,REGULAR,substitution,out,[],1630553,,,1610612760,63,43,2025-01-20T01:00:26Z,2900000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M43.00S,2025-01-20T01:00:19.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612760,63,43,2025-01-20T01:00:26Z,2910000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M43.00S,2025-01-20T01:00:35.5Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,64,43,2025-01-20T01:00:35Z,2920000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
294,PT01M25.00S,2025-01-20T01:00:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629661,97.58541392904073,3.6764705882352944,1610612751,64,46,2025-01-20T01:01:01Z,2930000,False,-232.0,-30.0,1,right,C. Johnson 3PT  (6 PTS) (D. Russell 5 AST),"[1629661, 1626156]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.35,Made,,,,,,,6.0,D. Russell,1626156.0,5.0,,,,,,,,
296,PT01M13.00S,2025-01-20T01:01:14.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612760,64,46,2025-01-20T01:01:24Z,2950000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641730, 1628983]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628172.0,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
298,PT01M13.00S,2025-01-20T01:01:35.7Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,65,46,2025-01-20T01:01:35Z,2970000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
299,PT01M13.00S,2025-01-20T01:01:44.5Z,2,REGULAR,substitution,out,[],1642382,,,1610612760,65,46,2025-01-20T01:01:51Z,2980000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M13.00S,2025-01-20T01:01:44.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,65,46,2025-01-20T01:01:51Z,2990000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M13.00S,2025-01-20T01:02:01.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,66,46,2025-01-20T01:02:01Z,3000000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
302,PT00M54.20S,2025-01-20T01:02:25.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,97.19119579500656,2.696078431372549,1610612751,66,46,2025-01-20T01:02:31Z,3010000,False,-237.0,-26.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
303,PT00M51.20S,2025-01-20T01:02:28.4Z,2,REGULAR,rebound,defensive,[],1641717,,,1610612760,66,46,2025-01-20T01:02:31Z,3020000,False,,,0,,C. Wallace REBOUND (Off:0 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,,
304,PT00M35.90S,2025-01-20T01:02:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,7.30946123521682,41.911764705882355,1610612760,66,46,2025-01-20T01:02:48Z,3030000,False,40.0,16.0,1,left,MISS A. Caruso driving Layup,[1627936],1610612760.0,OKC,driving,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
305,PT00M34.30S,2025-01-20T01:02:45.7Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,66,46,2025-01-20T01:02:48Z,3040000,False,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,
306,PT00M29.40S,2025-01-20T01:02:51.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629661,89.43823915900131,47.794117647058826,1610612751,66,48,2025-01-20T01:06:13Z,3050000,False,-11.0,47.0,1,right,C. Johnson running pullup Jump Shot (8 PTS),[1629661],1610612751.0,BKN,running pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,8.0,,,,,,,,,,,
307,PT00M22.00S,2025-01-20T01:03:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630198,4.418528252299605,95.83333333333334,1610612760,69,48,2025-01-20T01:03:07Z,3060000,False,-229.0,-11.0,1,left,I. Joe 3PT  (15 PTS) (S. Gilgeous-Alexander 6 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,15.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,
309,PT00M12.50S,2025-01-20T01:03:22.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,69,48,2025-01-20T01:03:22Z,3080000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M01.20S,2025-01-20T01:05:13.1Z,2,REGULAR,2pt,Jump Shot,[],1630533,98.50525624178712,9.068627450980392,1610612751,69,48,2025-01-20T01:05:19Z,3090000,False,-205.0,-38.0,1,right,MISS Z. Williams 20' step back Shot,[1630533],1610612751.0,BKN,step back,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left,20.83,Missed,,,,,,,,,,,,,,,,,,
311,PT00M01.20S,2025-01-20T01:05:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,69,48,2025-01-20T01:05:16Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Left,,,,,310.0,,,,,,,,,,,,,,,
312,PT00M01.20S,2025-01-20T01:05:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612751,69,48,2025-01-20T01:05:31Z,3110000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (1 PF) (Claxton 2 FT),"[1628983, 1629651]",1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628172.0,,,,1.0,0.0,Claxton,1629651.0
314,PT00M01.20S,2025-01-20T01:05:42.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,69,49,2025-01-20T01:05:42Z,3130000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
315,PT00M01.20S,2025-01-20T01:05:46.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612751,69,49,2025-01-20T01:05:52Z,3140000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M01.20S,2025-01-20T01:05:46.0Z,2,REGULAR,substitution,in,[],1631119,,,1610612751,69,49,2025-01-20T01:05:52Z,3150000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M01.20S,2025-01-20T01:05:42.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,69,49,2025-01-20T01:06:13Z,3160000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT00M01.20S,2025-01-20T01:05:42.2Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,69,49,2025-01-20T01:06:13Z,3170000,False,,,0,,J. Williams REBOUND (Off:2 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,317.0,6.0,4.0,2.0,,,,,,,,,,,,
319,PT00M00.00S,2025-01-20T01:06:37.3Z,2,REGULAR,period,end,[],0,,,1610612760,69,49,2025-01-20T01:06:37Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-20T01:20:37.3Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,69,49,2025-01-20T01:21:17Z,3190000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-20T01:20:37.3Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,69,49,2025-01-20T01:21:17Z,3200000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-20T01:21:23.1Z,3,REGULAR,period,start,[],0,,,1610612751,69,49,2025-01-20T01:21:23Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M46.00S,2025-01-20T01:21:36.3Z,3,REGULAR,turnover,bad pass,[],1629651,,,1610612751,69,49,2025-01-20T01:21:49Z,3220000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1628983]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,
324,PT11M46.00S,2025-01-20T01:21:36.3Z,3,REGULAR,steal,,[],1628983,,,1610612760,69,49,2025-01-20T01:21:37Z,3230000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
325,PT11M43.00S,2025-01-20T01:21:39.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.11760840998686,49.754901960784316,1610612760,71,49,2025-01-20T01:21:46Z,3240000,False,-1.0,12.0,1,right,S. Gilgeous-Alexander running DUNK (17 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,17.0,,,,,,,,,,,
326,PT11M25.00S,2025-01-20T01:21:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,26.757555847568987,82.84313725490196,1610612751,71,49,2025-01-20T01:22:01Z,3250000,False,-164.0,199.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
327,PT11M22.00S,2025-01-20T01:21:59.7Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612751,71,49,2025-01-20T01:22:01Z,3260000,False,,,0,,Z. Williams REBOUND (Off:2 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,326.0,4.0,2.0,2.0,,,,,,,,,,,,
362,PT11M15.00S,2025-01-20T01:22:02.1Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612751,71,49,2025-01-20T01:27:32Z,3265000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1628983]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,,,
363,PT11M15.00S,2025-01-20T01:22:02.1Z,3,REGULAR,steal,,[],1628983,,,1610612760,71,49,2025-01-20T01:26:57Z,3267500,False,,,0,,S. Gilgeous-Alexander STEAL (4 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT11M00.00S,2025-01-20T01:22:23.5Z,3,REGULAR,turnover,backcourt,[],1628983,,,1610612760,71,49,2025-01-20T01:22:28Z,3300000,False,,,0,,S. Gilgeous-Alexander backcourt TURNOVER (2 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628172.0,2.0,,,,,,
332,PT10M48.00S,2025-01-20T01:22:48.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,19.66162943495401,64.95098039215686,1610612751,71,49,2025-01-20T01:22:52Z,3310000,False,-75.0,132.0,1,left,MISS D. Russell 15' pullup Shot,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,15.2,Missed,,,,,,,,,,,,,,,,,,
333,PT10M45.00S,2025-01-20T01:22:51.5Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,71,49,2025-01-20T01:22:52Z,3320000,False,,,0,,C. Wallace REBOUND (Off:0 Def:4),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,332.0,4.0,4.0,0.0,,,,,,,,,,,,
334,PT10M30.00S,2025-01-20T01:23:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.77463863337714,46.81372549019608,1610612760,71,49,2025-01-20T01:24:45Z,3330000,False,-16.0,6.0,1,right,MISS C. Wallace driving Layup,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
335,PT10M28.00S,2025-01-20T01:23:08.6Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612751,71,49,2025-01-20T01:23:10Z,3340000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,
336,PT10M22.00S,2025-01-20T01:23:15.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.389618922470433,50.98039215686274,1610612751,71,51,2025-01-20T01:23:18Z,3350000,False,-5.0,8.0,1,left,N. Claxton DUNK (7 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,7.0,C. Johnson,1629661.0,1.0,,,,,,,,
338,PT10M03.00S,2025-01-20T01:23:33.3Z,3,REGULAR,3pt,Jump Shot,[],1641717,79.31997371879106,9.313725490196079,1610612760,71,51,2025-01-20T01:23:39Z,3370000,False,-203.0,142.0,1,right,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
