actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
391,PT12M00.00S,2024-10-28T00:15:52.2Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612737,57,58,2024-10-28T00:29:35Z,3860000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2024-10-28T00:15:52.2Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612737,57,58,2024-10-28T00:29:35Z,3870000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2024-10-28T00:15:52.2Z,3,REGULAR,substitution,in,['startperiod'],1630598,,,1610612737,57,58,2024-10-28T00:29:35Z,3880000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2024-10-28T00:15:52.2Z,3,REGULAR,substitution,in,['startperiod'],1630552,,,1610612737,57,58,2024-10-28T00:29:35Z,3890000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2024-10-28T00:15:52.2Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,57,58,2024-10-28T00:29:35Z,3900000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2024-10-28T00:29:54.4Z,3,REGULAR,period,start,[],0,,,1610612760,57,58,2024-10-28T00:29:54Z,3910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT11M47.00S,2024-10-28T00:30:06.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,93.11760840998686,51.71568627450981,1610612760,59,58,2024-10-28T00:30:10Z,3920000,False,9.0,12.0,1,right,J. Williams cutting DUNK (10 PTS) (C. Holmgren 2 AST),"[1631114, 1631096]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,10.0,C. Holmgren,1631096.0,2.0,,,,,,,,,,
399,PT11M33.00S,2024-10-28T00:30:20.7Z,3,REGULAR,3pt,Jump Shot,[],1630700,5.995400788436268,95.58823529411765,1610612737,59,58,2024-10-28T00:30:25Z,3940000,False,-228.0,4.0,1,left,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
400,PT11M31.00S,2024-10-28T00:30:22.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,59,58,2024-10-28T00:30:25Z,3950000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,399.0,4.0,3.0,1.0,,,,,,,,,,,,,,
401,PT11M26.00S,2024-10-28T00:30:28.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,74.19513797634691,13.970588235294118,1610612760,59,58,2024-10-28T00:30:36Z,3960000,False,-180.0,190.0,1,right,MISS S. Gilgeous-Alexander 26' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
402,PT11M23.00S,2024-10-28T00:30:30.9Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,59,58,2024-10-28T00:30:30Z,3970000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,401.0,7.0,6.0,1.0,,,,,,,,,,,,,,
403,PT11M16.00S,2024-10-28T00:30:39.1Z,3,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,59,58,2024-10-28T00:30:47Z,3980000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (4 TO),[1630552],1610612737.0,ATL,bad pass,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203054.0,4.0,,,,,,,,
404,PT11M02.00S,2024-10-28T00:30:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,92.9862023653088,52.20588235294118,1610612760,61,58,2024-10-28T00:31:04Z,3990000,False,11.0,13.0,1,right,A. Wiggins driving Layup (7 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,7.0,,,,,,,,,,,,,
405,PT10M49.00S,2024-10-28T00:31:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,7.440867279894875,41.42156862745098,1610612737,61,60,2024-10-28T00:31:18Z,4000000,False,43.0,17.0,1,left,T. Young driving floating bank Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,17.0,,,,,,,,,,,,,
406,PT10M41.00S,2024-10-28T00:31:18.8Z,3,REGULAR,3pt,Jump Shot,[],1631114,72.22404730617609,80.63725490196079,1610612760,61,60,2024-10-28T00:31:46Z,4010000,False,153.0,209.0,1,right,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
407,PT10M39.00S,2024-10-28T00:31:20.8Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,61,60,2024-10-28T00:31:23Z,4020000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,406.0,4.0,3.0,1.0,,,,,,,,,,,,,,
408,PT10M30.00S,2024-10-28T00:31:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,18.478975032851512,40.44117647058824,1610612737,61,60,2024-10-28T00:31:35Z,4030000,False,48.0,121.0,1,left,MISS Z. Risacher 13' fadeaway Shot,[1642258],1610612737.0,ATL,fadeaway,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,13.03,Missed,,,,,,,,,,,,,,,,,,
409,PT10M29.00S,2024-10-28T00:31:30.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,61,60,2024-10-28T00:31:35Z,4040000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,408.0,6.0,3.0,3.0,,,,,,,,,,,,,,
410,PT10M29.00S,2024-10-28T00:31:35.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.783837056504599,52.20588235294118,1610612737,61,62,2024-10-28T00:31:39Z,4050000,False,-11.0,11.0,1,left,C. Capela putback Layup (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,2.0,,,,,,,,,,,,,
411,PT10M29.00S,2024-10-28T00:31:37.9Z,3,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612737,61,62,2024-10-28T00:31:44Z,4060000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Capela 1 FT),"[1631096, 203991]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,,,,,,2.0,0.0,Capela,203991.0
413,PT10M29.00S,2024-10-28T00:31:55.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203991,,,1610612737,61,62,2024-10-28T00:31:58Z,4080000,False,,,0,,MISS C. Capela Free Throw 1 of 1,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT10M27.00S,2024-10-28T00:31:57.3Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,61,62,2024-10-28T00:31:58Z,4090000,False,,,0,,J. Williams REBOUND (Off:2 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,413.0,6.0,4.0,2.0,,,,,,,,,,,,,,
415,PT10M12.00S,2024-10-28T00:32:12.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,97.19119579500656,3.9215686274509802,1610612760,64,62,2024-10-28T00:32:16Z,4100000,False,-230.0,-26.0,1,right,C. Holmgren 3PT  (16 PTS) (A. Wiggins 1 AST),"[1631096, 1630598]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,16.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,
417,PT09M59.00S,2024-10-28T00:32:25.1Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,64,62,2024-10-28T00:32:29Z,4120000,False,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 1628983]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,6.0,Gilgeous-Alexander,1628983.0,,,,,,
418,PT09M59.00S,2024-10-28T00:32:25.1Z,3,REGULAR,steal,,[],1628983,,,1610612760,64,62,2024-10-28T00:32:26Z,4130000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
419,PT09M51.00S,2024-10-28T00:32:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.72339027595268,47.549019607843135,1610612760,66,62,2024-10-28T00:32:37Z,4140000,False,-12.0,16.0,1,right,S. Gilgeous-Alexander driving Layup (16 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,16.0,,,,,,,,,,,,,
420,PT09M36.00S,2024-10-28T00:32:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,8.623521681997373,61.51960784313726,1610612737,66,62,2024-10-28T00:32:54Z,4150000,False,-58.0,29.0,1,left,MISS D. Daniels 6' driving Layup - blocked,"[1630700, 1628983]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,
421,PT09M36.00S,2024-10-28T00:32:48.4Z,3,REGULAR,block,,[],1628983,,,1610612737,66,62,2024-10-28T00:32:50Z,4160000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT09M33.00S,2024-10-28T00:32:51.4Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,66,62,2024-10-28T00:32:54Z,4170000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,420.0,6.0,5.0,1.0,,,,,,,,,,,,,,
423,PT09M25.00S,2024-10-28T00:32:58.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,73.53810775295663,89.4607843137255,1610612760,66,62,2024-10-28T00:33:50Z,4180000,False,197.0,196.0,1,right,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,27.82,Missed,,,,,,,,,,,,,,,,,,
424,PT09M22.00S,2024-10-28T00:33:01.6Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,66,62,2024-10-28T00:33:01Z,4190000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,423.0,5.0,3.0,2.0,,,,,,,,,,,,,,
425,PT09M19.00S,2024-10-28T00:33:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,93.77463863337714,50.98039215686274,1610612760,68,62,2024-10-28T00:33:12Z,4200000,False,5.0,6.0,1,right,J. Williams cutting finger roll Layup (12 PTS) (C. Holmgren 3 AST),"[1631114, 1631096]",1610612760.0,OKC,cutting finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,12.0,C. Holmgren,1631096.0,3.0,,,,,,,,,,
427,PT09M18.00S,2024-10-28T00:33:10.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,68,62,2024-10-28T00:33:10Z,4220000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M59.00S,2024-10-28T00:36:18.4Z,3,REGULAR,3pt,Jump Shot,[],1630700,26.363337713534822,84.55882352941177,1610612737,68,62,2024-10-28T00:36:25Z,4230000,False,-173.0,195.0,1,left,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
429,PT08M55.00S,2024-10-28T00:36:22.4Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,68,62,2024-10-28T00:36:25Z,4240000,False,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,428.0,7.0,3.0,4.0,,,,,,,,,,,,,,
431,PT08M49.00S,2024-10-28T00:36:48.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,19.793035479632064,37.745098039215684,1610612737,68,64,2024-10-28T00:36:54Z,4260000,False,61.0,134.0,1,left,T. Young 14' driving floating Jump Shot (19 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,14.7,Made,,,,,19.0,C. Capela,203991.0,2.0,,,,,,,,,,
433,PT08M29.00S,2024-10-28T00:37:09.2Z,3,REGULAR,2pt,Jump Shot,[],1631096,91.14651773981603,66.17647058823529,1610612760,68,64,2024-10-28T00:37:15Z,4280000,False,81.0,31.0,1,right,MISS C. Holmgren 8' fadeaway Shot,[1631096],1610612760.0,OKC,fadeaway,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,8.65,Missed,,,,,,,,,,,,,,,,,,
434,PT08M26.00S,2024-10-28T00:37:12.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,68,64,2024-10-28T00:37:15Z,4290000,False,,,0,,J. Johnson REBOUND (Off:1 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,433.0,8.0,7.0,1.0,,,,,,,,,,,,,,
435,PT08M17.00S,2024-10-28T00:37:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.360709592641262,38.48039215686275,1610612737,68,64,2024-10-28T00:39:36Z,4300000,False,58.0,26.0,1,left,MISS T. Young 6' driving floating Shot - blocked,"[1629027, 1628983]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,
436,PT08M17.00S,2024-10-28T00:37:21.1Z,3,REGULAR,block,,[],1628983,,,1610612737,68,64,2024-10-28T00:37:23Z,4310000,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT08M17.00S,2024-10-28T00:37:21.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,68,64,2024-10-28T00:37:28Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,435.0,,,,,,,,,,,,,,,,,
439,PT08M05.00S,2024-10-28T00:37:52.0Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,68,64,2024-10-28T00:37:55Z,4340000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1631096]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Holmgren,1631096.0,,,,,,
440,PT08M05.00S,2024-10-28T00:37:52.0Z,3,REGULAR,steal,,[],1631096,,,1610612760,68,64,2024-10-28T00:37:53Z,4350000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
441,PT07M59.00S,2024-10-28T00:37:59.3Z,3,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612760,68,64,2024-10-28T00:38:38Z,4360000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1630700, 1631096]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,,,,,,1.0,0.0,Holmgren,1631096.0
443,PT07M59.00S,2024-10-28T00:38:39.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631096,,,1610612760,69,64,2024-10-28T00:38:39Z,4380000,False,,,0,,C. Holmgren Free Throw 1 of 2 (17 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
444,PT07M59.00S,2024-10-28T00:38:58.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631096,,,1610612760,70,64,2024-10-28T00:38:58Z,4390000,False,,,0,,C. Holmgren Free Throw 2 of 2 (18 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
445,PT07M49.00S,2024-10-28T00:39:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.12023653088042,62.99019607843137,1610612737,70,64,2024-10-28T00:39:25Z,4400000,False,-65.0,52.0,1,left,MISS J. Johnson 8' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,8.32,Missed,,,,,,,,,,,,,,,,,,
446,PT07M46.00S,2024-10-28T00:39:14.7Z,3,REGULAR,rebound,offensive,[],1642258,,,1610612737,70,64,2024-10-28T00:39:17Z,4410000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Left,,,445.0,4.0,2.0,2.0,,,,,,,,,,,,,,
447,PT07M45.00S,2024-10-28T00:39:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,6.389618922470433,52.20588235294118,1610612737,70,66,2024-10-28T00:39:47Z,4420000,False,-11.0,8.0,1,left,Z. Risacher tip Layup (11 PTS),[1642258],1610612737.0,ATL,tip,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,11.0,,,,,,,,,,,,,
448,PT07M30.00S,2024-10-28T00:39:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.75886990801577,49.50980392156863,1610612760,70,66,2024-10-28T00:39:36Z,4430000,False,-2.0,81.0,1,right,MISS S. Gilgeous-Alexander 8' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.14,Missed,,,,,,,,,,,,,,,,,,
449,PT07M27.00S,2024-10-28T00:39:33.8Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,70,66,2024-10-28T00:39:36Z,4440000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,448.0,5.0,4.0,1.0,,,,,,,,,,,,,,
450,PT07M21.00S,2024-10-28T00:39:42.6Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612737,70,66,2024-10-28T00:39:52Z,4450000,False,,,0,,L. Dort shooting personal FOUL (4 PF) (Daniels 2 FT),"[1629652, 1630700]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,,,,,,4.0,0.0,Daniels,1630700.0
452,PT07M21.00S,2024-10-28T00:40:07.7Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,70,67,2024-10-28T00:40:29Z,4470000,False,,,0,,D. Daniels Free Throw 1 of 2 (3 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
453,PT07M21.00S,2024-10-28T00:40:07.7Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,70,67,2024-10-28T00:40:29Z,4480000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
454,PT07M19.00S,2024-10-28T00:40:09.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,70,67,2024-10-28T00:40:29Z,4490000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,453.0,6.0,4.0,2.0,,,,,,,,,,,,,,
455,PT06M58.00S,2024-10-28T00:40:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,70.38436268068331,77.45098039215686,1610612760,73,67,2024-10-28T00:40:53Z,4500000,False,137.0,226.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (19 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,26.44,Made,,,,,19.0,,,,,,,,,,,,,
456,PT06M47.00S,2024-10-28T00:40:59.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.258212877792378,48.03921568627451,1610612737,73,69,2024-10-28T00:41:04Z,4510000,False,10.0,6.0,1,left,C. Capela alley-oop DUNK (4 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,4.0,T. Young,1629027.0,5.0,,,,,,,,,,
458,PT06M43.00S,2024-10-28T00:41:06.6Z,3,REGULAR,foul,personal,[],1642258,,,1610612760,73,69,2024-10-28T00:41:16Z,4530000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1631114]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203054.0,,,,,,1.0,0.0,Williams,1631114.0
460,PT06M35.00S,2024-10-28T00:41:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612760,73,69,2024-10-28T00:41:54Z,4550000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Williams 2 FT),"[1630700, 1631114]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,,,,,,2.0,0.0,Williams,1631114.0
462,PT06M35.00S,2024-10-28T00:42:11.6Z,3,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,74,69,2024-10-28T00:42:34Z,4570000,False,,,0,,J. Williams Free Throw 1 of 2 (13 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
463,PT06M35.00S,2024-10-28T00:42:12.3Z,3,REGULAR,substitution,out,[],1630552,,,1610612760,74,69,2024-10-28T00:42:17Z,4580000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M35.00S,2024-10-28T00:42:12.3Z,3,REGULAR,substitution,in,[],1631223,,,1610612760,74,69,2024-10-28T00:42:17Z,4590000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M35.00S,2024-10-28T00:42:11.6Z,3,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,74,69,2024-10-28T00:42:34Z,4600000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT06M33.00S,2024-10-28T00:42:13.6Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,74,69,2024-10-28T00:42:34Z,4610000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,465.0,6.0,5.0,1.0,,,,,,,,,,,,,,
467,PT06M15.00S,2024-10-28T00:42:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,8.492115637319317,43.872549019607845,1610612737,74,71,2024-10-28T00:43:01Z,4620000,False,31.0,27.0,1,left,D. Daniels driving finger roll Layup (5 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,5.0,,,,,,,,,,,,,
468,PT06M00.00S,2024-10-28T00:43:05.2Z,3,REGULAR,3pt,Jump Shot,[],1631114,73.14388961892247,20.833333333333336,1610612760,74,71,2024-10-28T00:43:09Z,4630000,False,-146.0,200.0,1,right,MISS J. Williams 24' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
469,PT05M59.00S,2024-10-28T00:43:06.2Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,74,71,2024-10-28T00:43:09Z,4640000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,468.0,1.0,0.0,1.0,,,,,,,,,,,,,,
