actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
430,PT05M10.00S,2023-01-08T21:42:25.6Z,3,REGULAR,substitution,out,[],202699,,,1610612755,70,86,2023-01-08T21:42:33Z,4200000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
431,PT05M10.00S,2023-01-08T21:42:25.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,70,86,2023-01-08T21:42:33Z,4210000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,
432,PT05M10.00S,2023-01-08T21:42:25.6Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,70,86,2023-01-08T21:42:33Z,4220000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
433,PT05M10.00S,2023-01-08T21:42:50.4Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,70,87,2023-01-08T21:42:50Z,4230000,False,,,0,,J. Harden Free Throw 2 of 2 (17 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,17.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
434,PT04M55.00S,2023-01-08T21:43:07.2Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,70,87,2023-01-08T21:43:12Z,4240000,False,,,0,,K. Hayes bad pass TURNOVER (4 TO),"[1630165, 1630178]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Left Center,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,4.0,Maxey,1630178.0
435,PT04M55.00S,2023-01-08T21:43:07.2Z,3,REGULAR,steal,,[],1630178,,,1610612755,70,87,2023-01-08T21:43:09Z,4250000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
436,PT04M50.00S,2023-01-08T21:43:11.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627777,93.24901445466492,95.83333333333334,1610612755,70,87,2023-01-08T21:46:26Z,4260000,False,229.0,11.0,1,right,MISS G. Niang running 3PT,[1627777],1610612755.0,PHI,running,,,,,,Right Corner 3,24+ Right,22.95,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
437,PT04M45.00S,2023-01-08T21:43:15.8Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,70,87,2023-01-08T21:43:15Z,4270000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Hayes,K. Hayes,,,,,,,,,436.0,2.0,2.0,0.0,,,,,
438,PT04M36.00S,2023-01-08T21:43:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630165,26.49474375821288,78.67647058823529,1610612765,73,87,2023-01-08T21:43:37Z,4280000,False,-143.0,197.0,1,left,K. Hayes 24' 3PT  (13 PTS) (A. Burks 3 AST),"[1630165, 202692]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,24.33,Made,13.0,Hayes,K. Hayes,A. Burks,202692.0,3.0,,,,,,,,,,,,,,
440,PT04M22.00S,2023-01-08T21:43:38.8Z,3,REGULAR,3pt,Jump Shot,[],1630178,76.42904073587385,88.48039215686273,1610612755,73,87,2023-01-08T21:43:43Z,4300000,False,192.0,169.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
441,PT04M20.00S,2023-01-08T21:43:40.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,73,87,2023-01-08T21:43:43Z,4310000,False,,,0,,I. Stewart REBOUND (Off:3 Def:9),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Stewart,I. Stewart,,,,,,,,,440.0,12.0,9.0,3.0,,,,,
442,PT03M58.00S,2023-01-08T21:44:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630191,29.517082785808146,71.07843137254902,1610612765,73,87,2023-01-08T21:44:09Z,4320000,False,-105.0,225.0,1,left,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
443,PT03M55.00S,2023-01-08T21:44:06.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,73,87,2023-01-08T21:44:09Z,4330000,False,,,0,,J. Harden REBOUND (Off:1 Def:10),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Harden,J. Harden,,,,,,,,,442.0,11.0,10.0,1.0,,,,,
444,PT03M38.00S,2023-01-08T21:44:23.8Z,3,REGULAR,3pt,Jump Shot,[],201935,73.80091984231275,84.80392156862744,1610612755,73,90,2023-01-08T21:47:10Z,4340000,False,174.0,194.0,1,right,J. Harden 26' 3PT step back (20 PTS),[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,26.05,Made,20.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
445,PT03M21.00S,2023-01-08T21:44:40.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,6.389618922470433,49.26470588235294,1610612765,75,90,2023-01-08T21:44:45Z,4350000,False,4.0,8.0,1,left,H. Diallo cutting DUNK (8 PTS) (I. Stewart 1 AST),"[1628977, 1630191]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,0.85,Made,8.0,Diallo,H. Diallo,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,
447,PT03M11.00S,2023-01-08T21:44:52.7Z,3,REGULAR,violation,kicked ball,[],1628977,,,1610612755,75,90,2023-01-08T21:45:00Z,4370000,False,,,0,,H. Diallo kicked ball VIOLATION,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,203177.0,,,,,,,,,,,,,
448,PT03M11.00S,2023-01-08T21:45:02.3Z,3,REGULAR,substitution,out,[],1630191,,,1610612755,75,90,2023-01-08T21:45:06Z,4380000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
449,PT03M11.00S,2023-01-08T21:45:02.3Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,75,90,2023-01-08T21:45:06Z,4390000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
450,PT03M11.00S,2023-01-08T21:45:02.3Z,3,REGULAR,substitution,in,[],203457,,,1610612755,75,90,2023-01-08T21:45:06Z,4400000,False,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,
451,PT03M11.00S,2023-01-08T21:45:02.3Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,75,90,2023-01-08T21:45:06Z,4410000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,,,,,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
452,PT03M05.00S,2023-01-08T21:45:26.6Z,3,REGULAR,foul,personal,[],1628977,,,1610612755,75,90,2023-01-08T21:45:45Z,4420000,False,,,0,,H. Diallo personal FOUL (2 PF),"[1628977, 201935]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Diallo,H. Diallo,,,,202027.0,2.0,0.0,Harden,201935.0,,,,,,,,,
454,PT02M53.00S,2023-01-08T21:45:53.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,78.0059132720105,8.823529411764707,1610612755,75,90,2023-01-08T21:45:57Z,4440000,False,-206.0,154.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
455,PT02M50.00S,2023-01-08T21:45:56.0Z,3,REGULAR,rebound,defensive,[],202692,,,1610612765,75,90,2023-01-08T21:45:57Z,4450000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Burks,A. Burks,,,,,,,,,454.0,3.0,3.0,0.0,,,,,
456,PT02M46.00S,2023-01-08T21:46:01.4Z,3,REGULAR,violation,kicked ball,[],201935,,,1610612765,75,90,2023-01-08T21:46:09Z,4460000,False,,,0,,J. Harden kicked ball VIOLATION,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,202058.0,,,,,,,,,,,,,
457,PT02M46.00S,2023-01-08T21:46:13.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,75,90,2023-01-08T21:46:13Z,4470000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M46.00S,2023-01-08T21:48:27.3Z,3,REGULAR,substitution,out,[],202711,,,1610612765,75,90,2023-01-08T21:48:43Z,4480000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
459,PT02M46.00S,2023-01-08T21:48:27.3Z,3,REGULAR,substitution,in,[],1628995,,,1610612765,75,90,2023-01-08T21:48:43Z,4490000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,
460,PT02M31.00S,2023-01-08T21:49:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,12.302890932982917,49.50980392156863,1610612765,77,90,2023-01-08T21:49:21Z,4500000,False,2.0,63.0,1,left,A. Burks 6' driving floating Jump Shot (4 PTS) (K. Hayes 3 AST),"[202692, 1630165]",1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,4.0,Burks,A. Burks,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,
462,PT02M03.00S,2023-01-08T21:49:43.4Z,3,REGULAR,3pt,Jump Shot,[],201935,64.07687253613666,46.568627450980394,1610612755,77,90,2023-01-08T21:53:19Z,4520000,False,-17.0,285.0,1,right,MISS J. Harden 28' step back 3PT,[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,28.57,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
463,PT01M59.00S,2023-01-08T21:49:47.4Z,3,REGULAR,rebound,defensive,[],202692,,,1610612765,77,90,2023-01-08T21:49:48Z,4530000,False,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Burks,A. Burks,,,,,,,,,462.0,4.0,4.0,0.0,,,,,
466,PT01M57.00S,2023-01-08T21:49:59.5Z,3,REGULAR,foul,personal,['3freethrow'],1627777,,,1610612765,77,90,2023-01-08T21:50:06Z,4540000,False,,,0,,G. Niang shooting personal FOUL (3 PF) (Burks 3 FT),"[1627777, 202692]",1610612755.0,PHI,shooting,,,,,,Above the Break 3,24+ Left Center,,,,Niang,G. Niang,,,,202027.0,3.0,0.0,Burks,202692.0,,,,,,,,,
468,PT01M57.00S,2023-01-08T21:50:21.5Z,3,REGULAR,freethrow,1 of 3,[],202692,,,1610612765,78,90,2023-01-08T21:50:21Z,4560000,False,,,0,,A. Burks Free Throw 1 of 3 (5 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,5.0,Burks,A. Burks,,,,,,,,,,,,,,,,,
469,PT01M57.00S,2023-01-08T21:50:38.1Z,3,REGULAR,freethrow,2 of 3,[],202692,,,1610612765,79,90,2023-01-08T21:50:38Z,4570000,False,,,0,,A. Burks Free Throw 2 of 3 (6 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,6.0,Burks,A. Burks,,,,,,,,,,,,,,,,,
470,PT01M57.00S,2023-01-08T21:50:41.2Z,3,REGULAR,substitution,out,[],1626149,,,1610612765,79,90,2023-01-08T21:50:45Z,4580000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
471,PT01M57.00S,2023-01-08T21:50:41.2Z,3,REGULAR,substitution,in,[],1630194,,,1610612765,79,90,2023-01-08T21:50:45Z,4590000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
472,PT01M57.00S,2023-01-08T21:51:00.8Z,3,REGULAR,freethrow,3 of 3,[],202692,,,1610612765,80,90,2023-01-08T21:51:00Z,4600000,False,,,0,,A. Burks Free Throw 3 of 3 (7 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,7.0,Burks,A. Burks,,,,,,,,,,,,,,,,,
473,PT01M41.00S,2023-01-08T21:51:20.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,94.1688567674113,96.07843137254902,1610612755,80,93,2023-01-08T21:51:25Z,4610000,False,230.0,2.0,1,right,G. Niang 3PT  (14 PTS) (J. Harden 11 AST),"[1627777, 201935]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.04,Made,14.0,Niang,G. Niang,J. Harden,201935.0,11.0,,,,,,,,,,,,,,
475,PT01M19.00S,2023-01-08T21:51:42.8Z,3,REGULAR,turnover,lost ball,[],1628995,,,1610612765,80,93,2023-01-08T21:51:46Z,4630000,False,,,0,,K. Knox II lost ball TURNOVER (2 TO),"[1628995, 1629680]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0
476,PT01M19.00S,2023-01-08T21:51:42.8Z,3,REGULAR,steal,,[],1629680,,,1610612755,80,93,2023-01-08T21:51:44Z,4640000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
477,PT01M15.00S,2023-01-08T21:51:49.6Z,3,REGULAR,turnover,traveling,[],1630194,,,1610612755,80,93,2023-01-08T21:51:56Z,4650000,False,,,0,,P. Reed traveling TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,202027.0,,,,,,,,,,,1.0,,
478,PT01M15.00S,2023-01-08T21:51:53.3Z,3,REGULAR,substitution,out,[],201935,,,1610612765,80,93,2023-01-08T21:52:08Z,4660000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
479,PT01M15.00S,2023-01-08T21:51:53.3Z,3,REGULAR,substitution,in,[],1630178,,,1610612765,80,93,2023-01-08T21:52:08Z,4670000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
480,PT01M00.00S,2023-01-08T21:52:27.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628995,10.85742444152431,15.686274509803921,1610612765,80,93,2023-01-08T21:52:31Z,4680000,False,172.0,50.0,1,left,MISS K. Knox II 17' Jump Shot,[1628995],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right,17.86,Missed,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,
481,PT00M57.80S,2023-01-08T21:52:29.3Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,80,93,2023-01-08T21:52:31Z,4690000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right,,,,Milton,S. Milton,,,,,,,,,480.0,1.0,1.0,0.0,,,,,
482,PT00M55.30S,2023-01-08T21:52:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.77463863337714,52.69607843137255,1610612755,80,95,2023-01-08T21:52:42Z,4700000,False,13.0,6.0,1,right,T. Maxey running Layup (16 PTS) (S. Milton 3 AST),"[1630178, 1629003]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,1.48,Made,16.0,Maxey,T. Maxey,S. Milton,1629003.0,3.0,,,,,,,,,,,,,,
484,PT00M55.30S,2023-01-08T21:52:37.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202692,,,1610612755,80,95,2023-01-08T21:52:48Z,4720000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Maxey 1 FT),"[202692, 1630178]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Burks,A. Burks,,,,202027.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
486,PT00M55.30S,2023-01-08T21:52:59.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630178,,,1610612755,80,96,2023-01-08T21:52:59Z,4740000,False,,,0,,T. Maxey Free Throw 1 of 1 (17 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,17.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
487,PT00M43.00S,2023-01-08T21:53:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,18.084756898817346,47.05882352941176,1610612765,82,96,2023-01-08T21:53:24Z,4750000,False,15.0,117.0,1,left,K. Hayes 11' pullup Jump Shot (15 PTS),[1630165],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.84,Made,15.0,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
488,PT00M34.20S,2023-01-08T21:53:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.38042049934296,46.32352941176471,1610612755,82,98,2023-01-08T21:53:37Z,4760000,False,-18.0,10.0,1,right,T. Maxey driving finger roll Layup (19 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.08,Made,19.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
489,PT00M14.00S,2023-01-08T21:53:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628995,6.258212877792378,96.07843137254902,1610612765,82,98,2023-01-08T21:53:52Z,4770000,False,-230.0,6.0,1,left,MISS K. Knox II 3PT,[1628995],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.05,Missed,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,
490,PT00M10.50S,2023-01-08T21:53:52.2Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,82,98,2023-01-08T21:53:52Z,4780000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Milton,S. Milton,,,,,,,,,489.0,2.0,2.0,0.0,,,,,
491,PT00M02.90S,2023-01-08T21:53:59.8Z,3,REGULAR,2pt,Jump Shot,[],1630178,80.50262812089356,72.05882352941177,1610612755,82,100,2023-01-08T21:54:05Z,4790000,False,110.0,131.0,1,right,T. Maxey 17' pullup Jump Shot (21 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Right Center,17.11,Made,21.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2023-01-08T21:54:19.3Z,3,REGULAR,period,end,[],0,,,1610612765,82,100,2023-01-08T21:54:19Z,4820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-01-08T21:56:30.3Z,4,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,82,100,2023-01-08T21:56:47Z,4830000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-01-08T21:56:30.3Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612765,82,100,2023-01-08T21:56:47Z,4840000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-01-08T21:56:54.1Z,4,REGULAR,period,start,[],0,,,1610612755,82,100,2023-01-08T21:56:54Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M47.00S,2023-01-08T21:57:06.3Z,4,REGULAR,3pt,Jump Shot,[],1627777,70.77858081471747,23.774509803921568,1610612755,82,100,2023-01-08T21:57:12Z,4860000,False,-131.0,222.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
499,PT11M43.00S,2023-01-08T21:57:10.0Z,4,REGULAR,rebound,defensive,[],203457,,,1610612765,82,100,2023-01-08T21:57:10Z,4870000,False,,,0,,N. Noel REBOUND (Off:0 Def:2),[203457],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Noel,N. Noel,,,,,,,,,498.0,2.0,2.0,0.0,,,,,
500,PT11M34.00S,2023-01-08T21:57:19.8Z,4,REGULAR,turnover,lost ball,[],1631093,,,1610612765,82,100,2023-01-08T21:57:23Z,4880000,False,,,0,,J. Ivey lost ball TURNOVER (3 TO),"[1631093, 1630194]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,3.0,Reed,1630194.0
501,PT11M34.00S,2023-01-08T21:57:19.8Z,4,REGULAR,steal,,[],1630194,,,1610612755,82,100,2023-01-08T22:27:32Z,4890000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
502,PT11M28.00S,2023-01-08T21:57:24.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,93.77463863337714,56.86274509803921,1610612755,82,100,2023-01-08T22:01:05Z,4900000,False,34.0,6.0,1,right,MISS T. Maxey running Layup,[1630178],1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,3.48,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
503,PT11M25.00S,2023-01-08T21:57:27.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,82,100,2023-01-08T21:57:30Z,4910000,False,,,0,,H. Diallo REBOUND (Off:3 Def:2),[1628977],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Diallo,H. Diallo,,,,,,,,,502.0,5.0,2.0,3.0,,,,,
504,PT11M23.00S,2023-01-08T21:57:30.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203457,6.783837056504599,48.529411764705884,1610612765,84,100,2023-01-08T21:57:35Z,4920000,False,7.0,11.0,1,left,N. Noel Layup (6 PTS) (H. Diallo 2 AST),"[203457, 1628977]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,Noel,N. Noel,H. Diallo,1628977.0,2.0,,,,,,,,,,,,,,
506,PT11M05.00S,2023-01-08T21:57:47.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,93.64323258869908,50.0,1610612755,84,102,2023-01-08T21:57:51Z,4940000,False,0.0,7.0,1,right,P. Reed DUNK (8 PTS) (M. Thybulle 2 AST),"[1630194, 1629680]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,0.73,Made,8.0,Reed,P. Reed,M. Thybulle,1629680.0,2.0,,,,,,,,,,,,,,
508,PT10M50.00S,2023-01-08T21:58:03.1Z,4,REGULAR,turnover,bad pass,[],1631093,,,1610612765,84,102,2023-01-08T21:58:07Z,4960000,False,,,0,,J. Ivey bad pass TURNOVER (4 TO),"[1631093, 1629680]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,4.0,Thybulle,1629680.0
509,PT10M50.00S,2023-01-08T21:58:03.1Z,4,REGULAR,steal,,[],1629680,,,1610612755,84,102,2023-01-08T21:58:04Z,4970000,False,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
510,PT10M45.00S,2023-01-08T21:58:11.1Z,4,REGULAR,foul,personal,['2freethrow'],203457,,,1610612755,84,102,2023-01-08T21:58:28Z,4980000,False,,,0,,N. Noel shooting personal FOUL (2 PF) (Reed 2 FT),"[203457, 1630194]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Noel,N. Noel,,,,202027.0,2.0,0.0,Reed,1630194.0,,,,,,,,,
512,PT10M45.00S,2023-01-08T21:58:44.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630194,,,1610612755,84,103,2023-01-08T21:58:44Z,5000000,False,,,0,,P. Reed Free Throw 1 of 2 (9 PTS),[1630194],1610612755.0,PHI,,,,,,,,,,Made,9.0,Reed,P. Reed,,,,,,,,,,,,,,,,,
513,PT10M45.00S,2023-01-08T21:59:06.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630194,,,1610612755,84,104,2023-01-08T21:59:06Z,5010000,False,,,0,,P. Reed Free Throw 2 of 2 (10 PTS),[1630194],1610612755.0,PHI,,,,,,,,,,Made,10.0,Reed,P. Reed,,,,,,,,,,,,,,,,,
517,PT10M33.00S,2023-01-08T21:59:19.6Z,4,REGULAR,2pt,Jump Shot,[],202692,24.129434954007884,34.068627450980394,1610612765,86,104,2023-01-08T21:59:26Z,5020000,False,80.0,174.0,1,left,A. Burks 19' pullup Jump Shot (9 PTS),[202692],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Right Center,19.17,Made,9.0,Burks,A. Burks,,,,,,,,,,,,,,,,,
518,PT10M11.00S,2023-01-08T21:59:40.7Z,4,REGULAR,3pt,Jump Shot,[],1629680,83.39356110381078,95.34313725490196,1610612755,86,104,2023-01-08T21:59:45Z,5030000,False,227.0,104.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
519,PT10M08.00S,2023-01-08T21:59:43.7Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,86,104,2023-01-08T21:59:45Z,5040000,False,,,0,,P. Reed REBOUND (Off:6 Def:2),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Reed,P. Reed,,,,,,,,,518.0,8.0,2.0,6.0,,,,,
