actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
264,PT03M19.00S,2023-03-02T00:56:31.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,67.62483574244416,45.588235294117645,1610612741,47,62,2023-03-02T00:56:35Z,2580000,False,-22.0,252.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
265,PT03M17.00S,2023-03-02T00:56:33.3Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,47,62,2023-03-02T00:56:35Z,2590000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,264.0,3.0,2.0,1.0,,,,,,
266,PT03M08.00S,2023-03-02T00:56:42.4Z,2,REGULAR,3pt,Jump Shot,[],202711,28.465834428383708,75.24509803921569,1610612765,50,62,2023-03-02T00:56:47Z,2600000,False,-126.0,215.0,1,left,B. Bogdanovic 24' 3PT  (12 PTS) (K. Hayes 3 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.94,Made,12.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,
268,PT02M48.00S,2023-03-02T00:57:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,85.3646517739816,50.49019607843137,1610612741,50,62,2023-03-02T01:02:17Z,2620000,False,2.0,85.0,1,right,MISS A. Caruso 8' turnaround fadeaway Shot,[1627936],1610612741.0,CHI,turnaround fadeaway,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
269,PT02M47.00S,2023-03-02T00:57:02.8Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,50,62,2023-03-02T00:57:05Z,2630000,False,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,268.0,1.0,1.0,0.0,,,,,,
270,PT02M36.00S,2023-03-02T00:57:13.7Z,2,REGULAR,turnover,lost ball,[],1628963,,,1610612765,50,62,2023-03-02T00:57:17Z,2640000,False,,,0,,M. Bagley III lost ball TURNOVER (1 TO),"[1628963, 202696]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Vucevic,202696.0
271,PT02M36.00S,2023-03-02T00:57:13.7Z,2,REGULAR,steal,,[],202696,,,1610612741,50,62,2023-03-02T00:57:15Z,2650000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT02M36.00S,2023-03-02T00:57:20.2Z,2,REGULAR,foul,personal,['1freethrow'],202711,,,1610612741,50,62,2023-03-02T00:57:30Z,2660000,False,,,0,,B. Bogdanovic transition take personal FOUL (1 PF) (White 1 FT),"[202711, 1629632]",1610612765.0,DET,transition take,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,1204.0,,,,,,,,1.0,0.0,White,1629632.0,,
274,PT02M36.00S,2023-03-02T00:57:41.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629632,,,1610612741,50,63,2023-03-02T00:57:41Z,2680000,False,,,0,,C. White transition take Free Throw 1 of 1 (12 PTS),[1629632],1610612741.0,CHI,transition take,,,White,C. White,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
275,PT02M36.00S,2023-03-02T00:57:42.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612765,50,63,2023-03-02T00:57:49Z,2690000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M36.00S,2023-03-02T00:57:42.8Z,2,REGULAR,substitution,in,[],201942,,,1610612765,50,63,2023-03-02T00:57:49Z,2700000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M27.00S,2023-03-02T00:58:15.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201976,70.25295663600527,76.9607843137255,1610612741,50,63,2023-03-02T00:58:21Z,2710000,False,135.0,227.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
278,PT02M25.00S,2023-03-02T00:58:17.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,50,63,2023-03-02T00:58:21Z,2720000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,277.0,4.0,3.0,1.0,,,,,,
279,PT02M25.00S,2023-03-02T00:58:21.6Z,2,REGULAR,foul,personal,[],1627936,,,1610612765,50,63,2023-03-02T00:58:49Z,2730000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1628963]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,,,1.0,0.0,Bagley III,1628963.0,,
281,PT02M10.00S,2023-03-02T00:58:47.6Z,2,REGULAR,2pt,Jump Shot,[],202711,10.726018396846255,19.11764705882353,1610612765,52,63,2023-03-02T00:58:51Z,2750000,False,154.0,48.0,1,left,B. Bogdanovic 16' pullup Jump Shot (14 PTS) (K. Hayes 4 AST),"[202711, 1630165]",1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,16.18,Made,14.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,
283,PT01M51.00S,2023-03-02T00:59:05.9Z,2,REGULAR,2pt,Jump Shot,[],202696,72.61826544021025,60.5392156862745,1610612741,52,63,2023-03-02T00:59:12Z,2770000,False,53.0,205.0,1,right,MISS N. Vucevic 21' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,21.16,Missed,,,,,,,,,,,,,,,,,,
284,PT01M49.00S,2023-03-02T00:59:07.9Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,52,63,2023-03-02T00:59:12Z,2780000,False,,,0,,J. Ivey REBOUND (Off:0 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,283.0,4.0,4.0,0.0,,,,,,
285,PT01M44.00S,2023-03-02T00:59:14.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,20.97568988173456,91.66666666666666,1610612765,52,63,2023-03-02T01:04:25Z,2790000,False,-208.0,145.0,1,left,MISS B. Bogdanovic 25' running 3PT,[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
286,PT01M43.00S,2023-03-02T00:59:15.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,52,63,2023-03-02T00:59:26Z,2800000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,285.0,,,,,,,,,
288,PT01M32.00S,2023-03-02T00:59:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,91.93495400788436,47.05882352941176,1610612741,52,65,2023-03-02T00:59:50Z,2820000,False,-15.0,23.0,1,right,N. Vucevic cutting Layup (9 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.75,Made,9.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
290,PT01M32.00S,2023-03-02T00:59:48.7Z,2,REGULAR,foul,personal,['1freethrow'],203585,,,1610612741,52,65,2023-03-02T01:00:02Z,2840000,False,,,0,,R. McGruder shooting personal FOUL (2 PF) (Vucevic 1 FT),"[203585, 202696]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,,,,,,,,2.0,0.0,Vucevic,202696.0,,
292,PT01M32.00S,2023-03-02T01:00:12.9Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,52,65,2023-03-02T01:00:16Z,2860000,False,,,0,,MISS N. Vucevic Free Throw 1 of 1,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT01M29.00S,2023-03-02T01:00:15.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,52,65,2023-03-02T01:00:16Z,2870000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,292.0,5.0,4.0,1.0,,,,,,
294,PT01M21.00S,2023-03-02T01:00:21.8Z,2,REGULAR,3pt,Jump Shot,[],1630165,15.062417871222076,95.83333333333334,1610612765,52,65,2023-03-02T01:00:27Z,2880000,False,-229.0,89.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,24.59,Missed,,,,,,,,,,,,,,,,,,
295,PT01M17.00S,2023-03-02T01:00:25.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,52,65,2023-03-02T01:00:27Z,2890000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,294.0,5.0,4.0,1.0,,,,,,
296,PT00M56.90S,2023-03-02T01:00:47.1Z,2,REGULAR,2pt,Jump Shot,[],202696,91.01511169513797,85.5392156862745,1610612741,52,65,2023-03-02T01:05:33Z,2900000,False,178.0,32.0,1,right,MISS N. Vucevic 18' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,18.06,Missed,,,,,,,,,,,,,,,,,,
297,PT00M54.80S,2023-03-02T01:00:49.2Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,52,65,2023-03-02T01:05:33Z,2910000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,296.0,6.0,5.0,1.0,,,,,,
298,PT00M45.80S,2023-03-02T01:00:58.5Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,52,65,2023-03-02T01:01:01Z,2920000,False,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 201976]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,,,Beverley,201976.0
299,PT00M45.80S,2023-03-02T01:00:58.5Z,2,REGULAR,steal,,[],201976,,,1610612741,52,65,2023-03-02T01:01:00Z,2930000,False,,,0,,P. Beverley STEAL (2 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
300,PT00M42.80S,2023-03-02T01:01:02.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201976,94.03745072273325,52.20588235294118,1610612741,52,67,2023-03-02T01:05:52Z,2940000,False,11.0,4.0,1,right,P. Beverley running Layup (4 PTS),[201976],1610612741.0,CHI,running,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,,,,,,,,,,,,,,,,,
301,PT00M29.50S,2023-03-02T01:01:17.4Z,2,REGULAR,3pt,Jump Shot,[],202711,28.465834428383708,77.20588235294117,1610612765,52,67,2023-03-02T01:06:03Z,2950000,False,-136.0,215.0,1,left,MISS B. Bogdanovic 25' step back 3PT,[202711],1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
302,PT00M26.60S,2023-03-02T01:01:20.3Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,52,67,2023-03-02T01:01:22Z,2960000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,301.0,2.0,1.0,1.0,,,,,,
304,PT00M13.60S,2023-03-02T01:01:54.3Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612765,52,67,2023-03-02T01:02:03Z,2980000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Ivey 2 FT),"[1627936, 1631093]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right,,,,,,,1204.0,,,,,,,,2.0,0.0,Ivey,1631093.0,,
306,PT00M13.60S,2023-03-02T01:02:24.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631093,,,1610612765,53,67,2023-03-02T01:02:24Z,3000000,False,,,0,,J. Ivey Free Throw 1 of 2 (9 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
307,PT00M13.60S,2023-03-02T01:02:43.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631093,,,1610612765,54,67,2023-03-02T01:02:43Z,3010000,False,,,0,,J. Ivey Free Throw 2 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
308,PT00M04.30S,2023-03-02T01:03:01.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,84.05059132720105,44.36274509803921,1610612741,54,69,2023-03-02T01:06:41Z,3020000,False,-28.0,97.0,1,right,N. Vucevic 10' turnaround Hook (11 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,11.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,
310,PT00M01.00S,2023-03-02T01:03:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630165,32.40801576872536,31.61764705882353,1610612765,54,69,2023-03-02T01:06:49Z,3040000,False,92.0,252.0,1,left,MISS K. Hayes 26' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,,
311,PT00M01.00S,2023-03-02T01:03:06.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,54,69,2023-03-02T01:03:11Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,310.0,,,,,,,,,
312,PT00M00.00S,2023-03-02T01:03:11.9Z,2,REGULAR,period,end,[],0,,,1610612765,54,69,2023-03-02T01:03:11Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-03-02T01:18:20.2Z,3,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,54,69,2023-03-02T01:18:37Z,3070000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-03-02T01:18:20.2Z,3,REGULAR,substitution,in,['startperiod'],1630164,,,1610612765,54,69,2023-03-02T01:18:37Z,3080000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-03-02T01:18:27.7Z,3,REGULAR,period,start,[],0,,,1610612741,54,69,2023-03-02T01:18:37Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT11M48.00S,2023-03-02T01:18:39.7Z,3,REGULAR,2pt,Jump Shot,[],201942,6.389618922470433,72.05882352941177,1610612741,54,69,2023-03-02T01:18:55Z,3100000,False,-110.0,8.0,1,left,MISS D. DeRozan 11' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.06,Missed,,,,,,,,,,,,,,,,,,
317,PT11M44.00S,2023-03-02T01:18:43.7Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,54,69,2023-03-02T01:18:45Z,3110000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,316.0,2.0,1.0,1.0,,,,,,
318,PT11M31.00S,2023-03-02T01:18:57.5Z,3,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,54,69,2023-03-02T01:19:04Z,3120000,False,,,0,,K. Hayes step out-of-bounds TURNOVER (2 TO),[1630165],1610612765.0,DET,step,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,1204.0,2.0,,,,,,,,,,,,
319,PT11M18.00S,2023-03-02T01:19:16.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203897,14.4053876478318,66.17647058823529,1610612741,54,71,2023-03-02T01:20:53Z,3130000,False,-81.0,83.0,1,left,Z. LaVine 11' turnaround fadeaway Jump Shot (19 PTS) (P. Beverley 8 AST),"[203897, 201976]",1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,11.58,Made,19.0,P. Beverley,201976.0,8.0,,,,,,,,,,,,,,
320,PT10M58.00S,2023-03-02T01:19:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630165,93.38042049934296,95.58823529411765,1610612765,57,71,2023-03-02T01:19:40Z,3140000,False,228.0,10.0,1,right,K. Hayes 3PT  (7 PTS) (B. Bogdanovic 3 AST),"[1630165, 202711]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,22.81,Made,7.0,B. Bogdanovic,202711.0,3.0,,,,,,,,,,,,,,
322,PT10M32.00S,2023-03-02T01:20:02.8Z,3,REGULAR,3pt,Jump Shot,[],1627936,10.33180026281209,4.411764705882353,1610612741,57,74,2023-03-02T01:20:07Z,3160000,False,228.0,45.0,1,left,A. Caruso 3PT  (6 PTS) (D. DeRozan 7 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.22,Made,6.0,D. DeRozan,201942.0,7.0,,,,,,,,,,,,,,
324,PT10M20.00S,2023-03-02T01:20:14.5Z,3,REGULAR,turnover,lost ball,[],1631093,,,1610612765,57,74,2023-03-02T01:20:18Z,3180000,False,,,0,,J. Ivey lost ball TURNOVER (3 TO),"[1631093, 203897]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right,,,,,,,,3.0,,,,,,,,,,,LaVine,203897.0
325,PT10M20.00S,2023-03-02T01:20:14.5Z,3,REGULAR,steal,,[],203897,,,1610612741,57,74,2023-03-02T01:20:16Z,3190000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
326,PT10M17.00S,2023-03-02T01:20:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,7.046649145860711,51.9607843137255,1610612741,57,76,2023-03-02T01:20:24Z,3200000,False,-10.0,14.0,1,left,Z. LaVine running Layup (21 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.68,Made,21.0,,,,,,,,,,,,,,,,,
327,PT10M07.00S,2023-03-02T01:20:30.6Z,3,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,57,76,2023-03-02T01:25:28Z,3210000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,3.0,,,,,,,,,,,,
328,PT09M48.00S,2023-03-02T01:20:52.3Z,3,REGULAR,turnover,lost ball,[],202696,,,1610612741,57,76,2023-03-02T01:28:26Z,3220000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1630165]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Hayes,1630165.0
329,PT09M48.00S,2023-03-02T01:20:52.3Z,3,REGULAR,steal,,[],1630165,,,1610612765,57,76,2023-03-02T01:20:53Z,3230000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT09M44.00S,2023-03-02T01:20:57.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203585,93.24901445466492,47.549019607843135,1610612765,59,76,2023-03-02T01:21:17Z,3240000,False,-12.0,11.0,1,right,R. McGruder running reverse Layup (4 PTS) (K. Hayes 5 AST),"[203585, 1630165]",1610612765.0,DET,running reverse,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,1.65,Made,4.0,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,
332,PT09M31.00S,2023-03-02T01:21:13.5Z,3,REGULAR,2pt,Jump Shot,[],201942,7.5722733245729295,71.81372549019608,1610612741,59,78,2023-03-02T01:21:21Z,3260000,False,-109.0,19.0,1,left,D. DeRozan 11' fadeaway Jump Shot (9 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,11.07,Made,9.0,,,,,,,,,,,,,,,,,
333,PT09M31.00S,2023-03-02T01:21:16.7Z,3,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612741,59,78,2023-03-02T01:21:24Z,3270000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1630165, 201942]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,,,,,,,,1.0,0.0,DeRozan,201942.0,,
335,PT09M31.00S,2023-03-02T01:21:37.6Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,59,78,2023-03-02T01:21:40Z,3290000,False,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT09M28.00S,2023-03-02T01:21:40.6Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,59,78,2023-03-02T01:21:40Z,3300000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,335.0,3.0,2.0,1.0,,,,,,
337,PT09M19.00S,2023-03-02T01:21:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.51182654402102,49.50980392156863,1610612765,61,78,2023-03-02T01:21:51Z,3310000,False,-2.0,8.0,1,right,K. Hayes driving Layup (9 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,0.89,Made,9.0,,,,,,,,,,,,,,,,,
338,PT08M54.00S,2023-03-02T01:22:43.0Z,3,REGULAR,jumpball,recovered,[],1630164,,,1610612741,61,78,2023-03-02T01:22:43Z,3320000,False,,,0,,Jump Ball K. Hayes vs. A. Caruso: Tip to J. Wiseman,"[1630164, 1630165, 1627936]",1610612765.0,DET,heldball,J. Wiseman,1630164.0,Wiseman,J. Wiseman,Hayes,1630165.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,,,,,,
341,PT08M54.00S,2023-03-02T01:22:43.0Z,3,REGULAR,turnover,lost ball,[],1627936,,,1610612741,61,78,2023-03-02T01:22:43Z,3350000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1630165]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,1.0,,,,,,,,,,,Hayes,1630165.0
342,PT08M54.00S,2023-03-02T01:22:43.0Z,3,REGULAR,steal,,[],1630165,,,1610612765,61,78,2023-03-02T01:22:43Z,3360000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M37.00S,2023-03-02T01:23:00.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630164,89.17542706964521,42.40196078431372,1610612765,61,78,2023-03-02T01:23:04Z,3370000,False,-38.0,49.0,1,right,MISS J. Wiseman 6' turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
344,PT08M35.00S,2023-03-02T01:23:02.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,61,78,2023-03-02T01:23:04Z,3380000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,343.0,1.0,1.0,0.0,,,,,,
345,PT08M27.00S,2023-03-02T01:23:09.8Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,61,78,2023-03-02T01:23:12Z,3390000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 203585]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,,,McGruder,203585.0
346,PT08M27.00S,2023-03-02T01:23:09.8Z,3,REGULAR,steal,,[],203585,,,1610612765,61,78,2023-03-02T01:23:11Z,3400000,False,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
347,PT08M22.00S,2023-03-02T01:23:15.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202711,92.59198423127464,96.32352941176471,1610612765,61,78,2023-03-02T01:31:32Z,3410000,False,232.0,17.0,1,right,MISS B. Bogdanovic running 3PT,[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
