actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
335,PT09M44.00S,2023-01-15T19:21:14.7Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,61,68,2023-01-15T19:21:14Z,3310000,False,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
336,PT09M44.00S,2023-01-15T19:21:26.0Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,61,68,2023-01-15T19:21:26Z,3320000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT09M43.00S,2023-01-15T19:21:30.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,61,68,2023-01-15T19:21:30Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,,,,,
339,PT09M31.00S,2023-01-15T19:21:51.6Z,3,REGULAR,3pt,Jump Shot,[],1630165,32.53942181340342,35.049019607843135,1610612765,61,68,2023-01-15T19:21:56Z,3350000,False,75.0,253.0,1,left,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
340,PT09M28.00S,2023-01-15T19:21:54.6Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,61,68,2023-01-15T19:21:59Z,3360000,False,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,339.0,8.0,5.0,3.0,,
341,PT09M16.00S,2023-01-15T19:22:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,89.43823915900131,44.85294117647059,1610612752,61,68,2023-01-15T19:22:40Z,3370000,False,-26.0,47.0,1,right,MISS J. Brunson finger roll Layup - blocked,"[1628973, 1630191]",1610612752.0,NYK,finger roll,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,Stewart,1630191.0,,,,,,
342,PT09M16.00S,2023-01-15T19:22:07.0Z,3,REGULAR,block,,[],1630191,,,1610612752,61,68,2023-01-15T19:22:10Z,3380000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT09M12.00S,2023-01-15T19:22:11.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,61,68,2023-01-15T19:22:12Z,3390000,False,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,341.0,9.0,5.0,4.0,,
344,PT09M06.00S,2023-01-15T19:22:16.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629628,82.86793692509855,23.03921568627451,1610612752,61,68,2023-01-15T19:22:23Z,3400000,False,-135.0,109.0,1,right,MISS R. Barrett 17' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,17.3,Missed,,,,,,,,,,,,,,,,,,
345,PT09M03.00S,2023-01-15T19:22:19.6Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,61,68,2023-01-15T19:22:23Z,3410000,False,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,344.0,9.0,7.0,2.0,,
346,PT08M54.00S,2023-01-15T19:22:28.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,72.48685939553219,18.137254901960784,1610612752,61,71,2023-01-15T19:22:37Z,3420000,False,-159.0,206.0,1,right,J. Brunson 26' 3PT  (19 PTS) (J. Randle 4 AST),"[1628973, 203944]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.05,Made,19.0,,,,,,,J. Randle,203944.0,4.0,,,,,,,,
348,PT08M39.00S,2023-01-15T19:22:42.8Z,3,REGULAR,3pt,Jump Shot,[],1630180,26.10052562417871,82.59803921568627,1610612765,64,71,2023-01-15T19:22:48Z,3440000,False,-163.0,193.0,1,left,S. Bey 25' 3PT  (18 PTS) (J. Ivey 3 AST),"[1630180, 1631093]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.25,Made,18.0,,,,,,,J. Ivey,1631093.0,3.0,,,,,,,,
350,PT08M11.00S,2023-01-15T19:23:10.8Z,3,REGULAR,3pt,Jump Shot,[],203944,81.2910643889619,94.85294117647058,1610612752,64,74,2023-01-15T19:23:46Z,3460000,False,224.0,123.0,1,right,J. Randle 25' 3PT pullup (21 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.6,Made,21.0,,,,,,,,,,,,,,,,,
351,PT07M51.00S,2023-01-15T19:23:31.0Z,3,REGULAR,3pt,Jump Shot,[],1630587,11.908672798948752,95.34313725490196,1610612765,64,74,2023-01-15T19:23:35Z,3470000,False,-227.0,59.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
352,PT07M49.00S,2023-01-15T19:23:33.0Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,64,74,2023-01-15T19:23:35Z,3480000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,351.0,10.0,8.0,2.0,,
353,PT07M47.00S,2023-01-15T19:23:37.9Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612752,64,74,2023-01-15T19:23:45Z,3490000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Randle 2 FT),"[1630165, 203944]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,1627519.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
355,PT07M47.00S,2023-01-15T19:24:05.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612752,64,75,2023-01-15T19:24:05Z,3510000,False,,,0,,J. Randle Free Throw 1 of 2 (22 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
356,PT07M47.00S,2023-01-15T19:24:23.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612752,64,76,2023-01-15T19:24:23Z,3520000,False,,,0,,J. Randle Free Throw 2 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
357,PT07M37.00S,2023-01-15T19:24:34.6Z,3,REGULAR,2pt,Jump Shot,[],1631093,24.129434954007884,27.696078431372552,1610612765,66,76,2023-01-15T19:24:40Z,3530000,False,112.0,174.0,1,left,J. Ivey 20' pullup Jump Shot (12 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,20.69,Made,12.0,,,,,,,,,,,,,,,,,
358,PT07M21.00S,2023-01-15T19:24:50.8Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612752,66,76,2023-01-15T19:24:55Z,3540000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1630165]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Hayes,1630165.0
359,PT07M21.00S,2023-01-15T19:24:50.8Z,3,REGULAR,steal,,[],1630165,,,1610612765,66,76,2023-01-15T19:24:52Z,3550000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
360,PT07M18.00S,2023-01-15T19:24:53.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,6.783837056504599,50.0,1610612765,68,76,2023-01-15T19:25:00Z,3560000,False,0.0,11.0,1,left,K. Hayes running DUNK (5 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.13,Made,5.0,,,,,,,,,,,,,,,,,
361,PT07M09.00S,2023-01-15T19:25:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629656,89.70105124835742,3.9215686274509802,1610612752,68,76,2023-01-15T19:25:23Z,3570000,False,-230.0,44.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
362,PT07M06.00S,2023-01-15T19:25:04.8Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,68,76,2023-01-15T19:25:23Z,3580000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,361.0,2.0,2.0,0.0,,
363,PT07M00.00S,2023-01-15T19:25:16.4Z,3,REGULAR,foul,offensive,[],1630180,,,1610612765,68,76,2023-01-15T19:25:19Z,3590000,False,,,0,,S. Bey charge offensive FOUL (2 PF),"[1630180, 1628973]",1610612765.0,DET,charge,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,1627519.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
365,PT07M00.00S,2023-01-15T19:25:16.4Z,3,REGULAR,turnover,offensive foul,[],1630180,,,1610612765,68,76,2023-01-15T19:25:16Z,3610000,False,,,0,,S. Bey offensive foul TURNOVER (1 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,1627519.0,,,,,1.0,,,,,,,,,,,
366,PT06M36.00S,2023-01-15T19:25:57.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,68,76,2023-01-15T19:26:23Z,3620000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,203592.0,,,,,,,,,,,,,,,,
367,PT06M36.00S,2023-01-15T19:26:07.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,68,76,2023-01-15T19:26:29Z,3630000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M24.00S,2023-01-15T19:29:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,20.45006570302234,88.72549019607843,1610612765,68,76,2023-01-15T19:29:19Z,3640000,False,-194.0,140.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,23.87,Missed,,,,,,,,,,,,,,,,,,
369,PT06M20.00S,2023-01-15T19:29:15.3Z,3,REGULAR,rebound,offensive,[],1630587,,,1610612765,68,76,2023-01-15T19:29:15Z,3650000,False,,,0,,I. Livers REBOUND (Off:3 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,368.0,5.0,2.0,3.0,,
370,PT06M10.00S,2023-01-15T19:29:26.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630165,12.565703022339028,46.07843137254902,1610612765,70,76,2023-01-15T19:29:32Z,3660000,False,20.0,66.0,1,left,K. Hayes 6' fadeaway Jump Shot (7 PTS),[1630165],1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,7.0,,,,,,,,,,,,,,,,,
371,PT05M40.00S,2023-01-15T19:29:55.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,75.64060446780552,35.049019607843135,1610612752,70,76,2023-01-15T19:30:00Z,3670000,False,-75.0,176.0,1,right,MISS J. Brunson 19' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,19.17,Missed,,,,,,,,,,,,,,,,,,
372,PT05M38.00S,2023-01-15T19:29:57.9Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,70,76,2023-01-15T19:29:57Z,3680000,False,,,0,,J. Brunson REBOUND (Off:3 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,371.0,5.0,2.0,3.0,,
373,PT05M36.00S,2023-01-15T19:30:00.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203944,71.82982917214193,79.16666666666666,1610612752,70,76,2023-01-15T19:30:03Z,3690000,False,146.0,212.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
374,PT05M34.00S,2023-01-15T19:30:02.1Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,70,76,2023-01-15T19:30:03Z,3700000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,373.0,4.0,3.0,1.0,,
375,PT05M25.00S,2023-01-15T19:30:11.1Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,70,76,2023-01-15T19:30:14Z,3710000,False,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1628973]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Brunson,1628973.0
376,PT05M25.00S,2023-01-15T19:30:11.1Z,3,REGULAR,steal,,[],1628973,,,1610612752,70,76,2023-01-15T19:30:12Z,3720000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT05M21.00S,2023-01-15T19:30:15.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.11760840998686,46.81372549019608,1610612752,70,78,2023-01-15T19:30:23Z,3730000,False,-16.0,12.0,1,right,R. Barrett running DUNK (12 PTS) (Q. Grimes 2 AST),"[1629628, 1629656]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.0,Made,12.0,,,,,,,Q. Grimes,1629656.0,2.0,,,,,,,,
379,PT05M07.00S,2023-01-15T19:30:28.9Z,3,REGULAR,3pt,Jump Shot,[],1631093,22.552562417871222,87.25490196078431,1610612765,70,78,2023-01-15T19:30:32Z,3750000,False,-186.0,159.0,1,left,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
380,PT05M04.00S,2023-01-15T19:30:31.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,70,78,2023-01-15T19:30:32Z,3760000,False,,,0,,J. Randle REBOUND (Off:2 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,379.0,11.0,9.0,2.0,,
381,PT04M55.00S,2023-01-15T19:30:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.51182654402102,56.61764705882353,1610612752,70,78,2023-01-15T19:33:29Z,3770000,False,33.0,8.0,1,right,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
382,PT04M53.00S,2023-01-15T19:30:42.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,70,78,2023-01-15T19:31:00Z,3780000,False,,,0,,S. Bey REBOUND (Off:1 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,381.0,5.0,4.0,1.0,,
383,PT04M45.00S,2023-01-15T19:30:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630191,32.276609724047304,56.372549019607845,1610612765,70,78,2023-01-15T19:31:03Z,3790000,False,-32.0,251.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
384,PT04M42.00S,2023-01-15T19:30:53.4Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,70,78,2023-01-15T19:31:03Z,3800000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,383.0,2.0,2.0,0.0,,
386,PT04M33.00S,2023-01-15T19:31:05.7Z,3,REGULAR,substitution,out,[],1630587,,,1610612752,70,78,2023-01-15T19:31:15Z,3820000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M33.00S,2023-01-15T19:31:05.7Z,3,REGULAR,substitution,out,[],1631093,,,1610612752,70,78,2023-01-15T19:31:15Z,3830000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M33.00S,2023-01-15T19:31:05.7Z,3,REGULAR,substitution,in,[],202692,,,1610612752,70,78,2023-01-15T19:31:15Z,3840000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M33.00S,2023-01-15T19:31:05.7Z,3,REGULAR,substitution,in,[],1628977,,,1610612752,70,78,2023-01-15T19:31:15Z,3850000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M22.00S,2023-01-15T19:31:37.0Z,3,REGULAR,3pt,Jump Shot,[],1629656,75.1149802890933,14.950980392156863,1610612752,70,78,2023-01-15T19:31:40Z,3860000,False,-175.0,181.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
391,PT04M20.00S,2023-01-15T19:31:39.0Z,3,REGULAR,rebound,defensive,[],202692,,,1610612765,70,78,2023-01-15T19:31:40Z,3870000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,390.0,3.0,3.0,0.0,,
393,PT04M17.00S,2023-01-15T19:31:47.9Z,3,REGULAR,substitution,out,[],1629628,,,1610612765,70,78,2023-01-15T19:31:58Z,3890000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M17.00S,2023-01-15T19:31:47.9Z,3,REGULAR,substitution,in,[],1630193,,,1610612765,70,78,2023-01-15T19:31:58Z,3900000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M14.00S,2023-01-15T19:32:10.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,20.45006570302234,92.64705882352942,1610612765,70,78,2023-01-15T19:32:17Z,3910000,False,-213.0,140.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
396,PT04M09.00S,2023-01-15T19:32:15.7Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,70,78,2023-01-15T19:32:17Z,3920000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,395.0,3.0,2.0,1.0,,
397,PT03M55.00S,2023-01-15T19:32:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.15308804204993,50.245098039215684,1610612752,70,80,2023-01-15T19:35:20Z,3930000,False,1.0,78.0,1,right,J. Brunson 7' driving floating Jump Shot (21 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,21.0,,,,,,,,,,,,,,,,,
398,PT03M55.00S,2023-01-15T19:32:34.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,70,80,2023-01-15T19:32:34Z,3940000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M55.00S,2023-01-15T19:34:31.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,70,80,2023-01-15T19:34:59Z,3950000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M55.00S,2023-01-15T19:34:31.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612765,70,80,2023-01-15T19:34:59Z,3960000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M55.00S,2023-01-15T19:34:31.9Z,3,REGULAR,substitution,in,[],1628995,,,1610612765,70,80,2023-01-15T19:34:59Z,3970000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M55.00S,2023-01-15T19:34:31.9Z,3,REGULAR,substitution,in,[],1628392,,,1610612765,70,80,2023-01-15T19:34:59Z,3980000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M38.00S,2023-01-15T19:35:38.6Z,3,REGULAR,2pt,Jump Shot,[],1628995,9.674770039421814,31.862745098039213,1610612765,72,80,2023-01-15T19:35:45Z,3990000,False,91.0,38.0,1,left,K. Knox II 9' driving floating Jump Shot (13 PTS) (K. Hayes 7 AST),"[1628995, 1630165]",1610612765.0,DET,driving floating,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,9.85,Made,13.0,,,,,,,K. Hayes,1630165.0,7.0,,,,,,,,
405,PT03M21.00S,2023-01-15T19:35:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628973,87.33574244415243,94.85294117647058,1610612752,72,80,2023-01-15T19:36:14Z,4010000,False,224.0,67.0,1,right,MISS J. Brunson pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
406,PT03M20.00S,2023-01-15T19:35:55.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,72,80,2023-01-15T19:36:03Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,405.0,,,,,
408,PT03M16.00S,2023-01-15T19:36:19.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203944,85.62746386333771,30.637254901960787,1610612752,72,82,2023-01-15T19:36:25Z,4040000,False,-97.0,83.0,1,right,J. Randle 12' fadeaway Jump Shot (25 PTS) (J. Brunson 3 AST),"[203944, 1628973]",1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,12.73,Made,25.0,,,,,,,J. Brunson,1628973.0,3.0,,,,,,,,
410,PT02M56.00S,2023-01-15T19:36:38.4Z,3,REGULAR,2pt,Jump Shot,[],1628977,20.844283837056505,43.627450980392155,1610612765,74,82,2023-01-15T19:36:45Z,4060000,False,32.0,143.0,1,left,H. Diallo 14' pullup Jump Shot (6 PTS) (I. Stewart 1 AST),"[1628977, 1630191]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Center,14.69,Made,6.0,,,,,,,I. Stewart,1630191.0,1.0,,,,,,,,
412,PT02M36.00S,2023-01-15T19:36:59.2Z,3,REGULAR,2pt,Jump Shot,[],203944,90.48948751642575,82.84313725490196,1610612752,74,84,2023-01-15T19:37:06Z,4080000,False,164.0,37.0,1,right,J. Randle 16' Jump Shot (27 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,16.83,Made,27.0,,,,,,,,,,,,,,,,,
413,PT02M19.00S,2023-01-15T19:37:15.7Z,3,REGULAR,3pt,Jump Shot,[],1628995,21.369908015768726,88.72549019607843,1610612765,77,84,2023-01-15T19:37:22Z,4090000,False,-194.0,148.0,1,left,K. Knox II 24' 3PT  (16 PTS) (K. Hayes 8 AST),"[1628995, 1630165]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,24.39,Made,16.0,,,,,,,K. Hayes,1630165.0,8.0,,,,,,,,
415,PT01M56.00S,2023-01-15T19:37:38.3Z,3,REGULAR,2pt,Jump Shot,[],1630193,84.4119579500657,8.57843137254902,1610612752,77,84,2023-01-15T19:42:57Z,4110000,False,-207.0,94.0,1,right,MISS I. Quickley 22' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left,22.74,Missed,,,,,,,,,,,,,,,,,,
416,PT01M54.00S,2023-01-15T19:37:40.3Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,77,84,2023-01-15T19:42:57Z,4120000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,415.0,4.0,2.0,2.0,,
418,PT01M54.00S,2023-01-15T19:37:57.7Z,3,REGULAR,substitution,out,[],1630165,,,1610612752,77,84,2023-01-15T19:38:03Z,4140000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
