actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
263,PT04M33.00S,2022-11-04T23:59:00.1Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,35,51,2022-11-04T23:59:09Z,2590000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M33.00S,2022-11-04T23:59:00.1Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,35,51,2022-11-04T23:59:09Z,2600000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M33.00S,2022-11-04T23:59:00.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,35,51,2022-11-04T23:59:09Z,2610000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M33.00S,2022-11-04T23:59:12.7Z,2,REGULAR,substitution,out,[],201567,,,1610612739,35,51,2022-11-04T23:59:16Z,2620000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M33.00S,2022-11-04T23:59:12.7Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,35,51,2022-11-04T23:59:16Z,2630000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M25.00S,2022-11-04T23:59:32.8Z,2,REGULAR,foul,personal,[],1631093,,,1610612739,35,51,2022-11-05T00:00:50Z,2640000,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1630596]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
270,PT04M10.00S,2022-11-05T00:00:13.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,95.13797634691196,78.16329656862746,1610612739,35,51,2022-11-05T00:00:24Z,2660000,141.0,-7.0,1,right,MISS E. Mobley 14' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,14.1,,,,,,,,
271,PT04M07.00S,2022-11-05T00:00:16.4Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,35,51,2022-11-05T00:00:24Z,2670000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,270.0,3.0,3.0,0.0,,,,,,,,,
272,PT03M59.00S,2022-11-05T00:00:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,8.196452036793687,46.568627450980394,1610612765,37,51,2022-11-05T00:00:30Z,2680000,17.0,25.0,1,left,S. Bey driving Layup (8 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,2.99,,,,,,,,
273,PT03M58.00S,2022-11-05T00:00:32.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,37,51,2022-11-05T00:00:32Z,2690000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M47.00S,2022-11-05T00:02:15.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,91.11366622864652,48.529411764705884,1610612739,37,53,2022-11-05T00:02:22Z,2700000,-7.0,31.0,1,right,J. Allen cutting DUNK (17 PTS) (R. Neto 2 AST),"[1628386, 203526]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,,3.19,,,,R. Neto,203526.0,2.0,,
276,PT03M32.00S,2022-11-05T00:02:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,11.218791064388967,61.51960784313725,1610612765,37,53,2022-11-05T00:03:14Z,2720000,-58.0,53.0,1,left,MISS B. Bogdanovic 7' driving Layup - blocked,"[202711, 1630596]",1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.83,Mobley,1630596.0,,,,,,
277,PT03M32.00S,2022-11-05T00:02:30.3Z,2,REGULAR,block,,[],1630596,,,1610612765,37,53,2022-11-05T00:02:34Z,2730000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
278,PT03M28.00S,2022-11-05T00:02:34.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,37,53,2022-11-05T00:02:40Z,2740000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,276.0,4.0,3.0,1.0,,,,,,,,,
279,PT03M25.00S,2022-11-05T00:02:37.6Z,2,REGULAR,turnover,bad pass,[],203526,,,1610612739,37,53,2022-11-05T00:02:46Z,2750000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1630595]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,,,Cunningham,1630595.0
282,PT03M25.00S,2022-11-05T00:02:37.6Z,2,REGULAR,steal,,[],1630595,,,1610612765,37,53,2022-11-05T00:02:46Z,2755000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT03M20.00S,2022-11-05T00:02:42.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202711,20.68002628120894,94.8529411764706,1610612765,37,53,2022-11-05T00:02:49Z,2760000,-224.0,142.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.54,,,,,,,,
281,PT03M17.00S,2022-11-05T00:02:45.1Z,2,REGULAR,rebound,defensive,[],203526,,,1610612739,37,53,2022-11-05T00:02:45Z,2770000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,
283,PT02M56.00S,2022-11-05T00:03:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,90.14454664914587,54.07092524509804,1610612739,37,53,2022-11-05T00:04:09Z,2780000,20.0,40.0,1,right,MISS D. Wade driving floating Shot - blocked,"[1629731, 1631093]",1610612739.0,CLE,driving floating,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.5,Ivey,1631093.0,,,,,,
284,PT02M56.00S,2022-11-05T00:03:05.9Z,2,REGULAR,block,,[],1631093,,,1610612739,37,53,2022-11-05T00:03:08Z,2790000,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT02M53.00S,2022-11-05T00:03:08.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,37,53,2022-11-05T00:03:13Z,2800000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,
286,PT02M51.00S,2022-11-05T00:03:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,8.590670170827863,45.833333333333336,1610612765,39,53,2022-11-05T00:03:26Z,2810000,21.0,28.0,1,left,J. Ivey running reverse Layup (7 PTS) (S. Bey 1 AST),"[1631093, 1630180]",1610612765.0,DET,running reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,3.51,,,,S. Bey,1630180.0,1.0,,
288,PT02M32.00S,2022-11-05T00:03:29.9Z,2,REGULAR,3pt,Jump Shot,[],1629731,80.15768725361366,94.33976715686275,1610612739,39,53,2022-11-05T00:03:39Z,2830000,222.0,134.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.9,,,,,,,,
289,PT02M24.00S,2022-11-05T00:03:37.9Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,39,53,2022-11-05T00:03:39Z,2840000,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,288.0,5.0,3.0,2.0,,,,,,,,,
290,PT02M24.00S,2022-11-05T00:03:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,94.40999984741211,50.0,1610612739,39,53,2022-11-05T00:03:38Z,2850000,0.0,0.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,0.0,,,,,,,,
291,PT02M23.00S,2022-11-05T00:03:39.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,39,53,2022-11-05T00:03:39Z,2860000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,,,,290.0,4.0,4.0,0.0,,,,,,,,,
645,PT02M20.00S,2022-11-05T00:04:22.1Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,39,53,2022-11-05T01:25:32Z,2865000,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,1.0,,,,,
292,PT02M20.00S,2022-11-05T00:04:22.7Z,2,REGULAR,jumpball,recovered,[],1630596,,,1610612739,39,53,2022-11-05T01:25:04Z,2870000,,,0,,Jump Ball J. Allen vs. K. Knox II: Tip to E. Mobley,"[1630596, 1628386, 1628995]",1610612739.0,CLE,outofbounds,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Knox II,1628995.0,,,,,,,,,,,,,,,,,,,,,,
297,PT02M20.00S,2022-11-05T00:04:24.7Z,2,REGULAR,substitution,out,[],203526,,,1610612739,39,53,2022-11-05T01:25:04Z,2895000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M20.00S,2022-11-05T00:04:24.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,39,53,2022-11-05T01:25:04Z,2897500,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M00.00S,2022-11-05T00:04:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,71.7969776609724,27.205882352941174,1610612739,39,53,2022-11-05T01:24:13Z,2940000,-114.0,213.0,1,right,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.12,,,,,,,,
300,PT01M57.00S,2022-11-05T00:04:41.2Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612765,39,53,2022-11-05T00:04:41Z,2950000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,
301,PT01M46.00S,2022-11-05T00:04:52.4Z,2,REGULAR,3pt,Jump Shot,[],202711,29.09001314060447,80.14705882352942,1610612765,39,53,2022-11-05T00:04:58Z,2960000,-151.0,221.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.74,,,,,,,,
302,PT01M43.00S,2022-11-05T00:04:55.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,39,53,2022-11-05T00:04:55Z,2970000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,301.0,6.0,4.0,2.0,,,,,,,,,
303,PT01M39.00S,2022-11-05T00:04:59.0Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,39,53,2022-11-05T00:05:03Z,2980000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1630180]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,,,,Bey,1630180.0
304,PT01M39.00S,2022-11-05T00:04:59.0Z,2,REGULAR,steal,,[],1630180,,,1610612765,39,53,2022-11-05T00:06:05Z,2990000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
305,PT01M35.00S,2022-11-05T00:05:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,17.789093298291732,6.127450980392155,1610612765,39,53,2022-11-05T00:05:10Z,3000000,219.0,115.0,1,left,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.76,,,,,,,,
306,PT01M32.00S,2022-11-05T00:05:06.3Z,2,REGULAR,rebound,offensive,[],1628995,,,1610612765,39,53,2022-11-05T00:05:06Z,3010000,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,
330,PT01M22.00S,2022-11-05T00:05:12.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630180,13.452693823915894,52.205882352941174,1610612765,39,53,2022-11-05T00:12:16Z,3025000,-11.0,74.0,1,left,MISS S. Bey 7' floating Shot - blocked,"[1630180, 1630596]",1610612765.0,DET,floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.48,Mobley,1630596.0,,,,,,
331,PT01M22.00S,2022-11-05T00:05:12.1Z,2,REGULAR,block,,[],1630596,,,1610612765,39,53,2022-11-05T00:12:02Z,3032500,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT01M22.00S,2022-11-05T00:05:12.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,39,53,2022-11-05T00:12:02Z,3036250,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,330.0,6.0,4.0,2.0,,,,,,,,,
309,PT01M18.00S,2022-11-05T00:05:20.5Z,2,REGULAR,turnover,bad pass,[],1630596,,,1610612739,39,53,2022-11-05T00:06:34Z,3040000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1630180]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,,,,Bey,1630180.0
312,PT01M18.00S,2022-11-05T00:05:20.5Z,2,REGULAR,steal,,[],1630180,,,1610612765,39,53,2022-11-05T00:06:34Z,3045000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
310,PT01M10.00S,2022-11-05T00:05:27.7Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,39,53,2022-11-05T00:05:41Z,3050000,,,0,,J. Ivey bad pass TURNOVER (3 TO),"[1631093, 1630171]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,,,,Okoro,1630171.0
311,PT01M10.00S,2022-11-05T00:05:27.7Z,2,REGULAR,steal,,[],1630171,,,1610612739,39,53,2022-11-05T00:05:34Z,3060000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
313,PT01M00.00S,2022-11-05T00:05:39.7Z,2,REGULAR,foul,personal,[],1628995,,,1610612739,39,53,2022-11-05T00:06:05Z,3070000,,,0,,K. Knox II personal FOUL (2 PF),"[1628995, 1628386]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,1628171.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
315,PT00M51.00S,2022-11-05T00:06:10.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,81.12680683311433,55.3921568627451,1610612739,39,55,2022-11-05T00:10:33Z,3090000,27.0,125.0,1,right,E. Mobley 12' fadeaway Jump Shot (9 PTS) (C. LeVert 3 AST),"[1630596, 1627747]",1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,,12.78,,,,C. LeVert,1627747.0,3.0,,
317,PT00M28.60S,2022-11-05T00:06:44.3Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,39,55,2022-11-05T00:06:56Z,3110000,,,0,,S. Bey lost ball out-of-bounds TURNOVER (2 TO),[1630180],1610612765.0,DET,lost ball,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,2.0,,,,,
319,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,out,[],1628995,,,1610612739,39,55,2022-11-05T00:07:16Z,3130000,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,39,55,2022-11-05T00:07:16Z,3140000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,39,55,2022-11-05T00:07:16Z,3150000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,in,[],203457,,,1610612739,39,55,2022-11-05T00:07:16Z,3160000,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,in,[],201567,,,1610612739,39,55,2022-11-05T00:07:16Z,3170000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M28.60S,2022-11-05T00:06:51.5Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,39,55,2022-11-05T00:07:16Z,3180000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M09.10S,2022-11-05T00:07:44.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,92.29632063074901,45.833333333333336,1610612739,39,57,2022-11-05T00:07:49Z,3190000,-21.0,20.0,1,right,E. Mobley DUNK (11 PTS) (K. Love 8 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,2.88,,,,K. Love,201567.0,8.0,,
327,PT00M02.60S,2022-11-05T00:07:54.0Z,2,REGULAR,2pt,Jump Shot,[],1630595,4.911300919842304,26.470588235294116,1610612765,39,57,2022-11-05T00:08:01Z,3210000,118.0,-6.0,1,left,MISS C. Cunningham 11' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,11.78,,,,,,,,
328,PT00M02.60S,2022-11-05T00:07:54.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,39,57,2022-11-05T00:08:01Z,3220000,,,0,,K. Love REBOUND (Off:3 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,,327.0,6.0,3.0,3.0,,,,,,,,,
329,PT00M00.00S,2022-11-05T00:08:05.4Z,2,REGULAR,period,end,[],0,,,1610612739,39,57,2022-11-05T00:08:05Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,out,['startperiod'],203457,,,1610612739,39,57,2022-11-05T00:23:24Z,3240000,,,0,,SUB out: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,39,57,2022-11-05T00:23:24Z,3250000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,39,57,2022-11-05T00:23:24Z,3260000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612739,39,57,2022-11-05T00:23:24Z,3270000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,39,57,2022-11-05T00:23:24Z,3280000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-05T00:20:15.3Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,39,57,2022-11-05T00:23:24Z,3290000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-11-05T00:23:14.7Z,3,REGULAR,period,start,[],0,,,1610612765,39,57,2022-11-05T00:23:24Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M40.00S,2022-11-05T00:23:33.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,88.74835742444152,58.82352941176471,1610612765,39,57,2022-11-05T00:23:39Z,3310000,44.0,53.0,1,right,MISS C. Cunningham 6' driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.92,,,,,,,,
341,PT11M36.00S,2022-11-05T00:23:37.0Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,39,57,2022-11-05T00:23:39Z,3320000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,,
342,PT11M32.00S,2022-11-05T00:23:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,4.77989487516426,45.34313725490197,1610612739,39,59,2022-11-05T00:23:48Z,3330000,23.0,-8.0,1,left,J. Allen Layup (19 PTS) (E. Mobley 2 AST),"[1628386, 1630596]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,2.45,,,,E. Mobley,1630596.0,2.0,,
344,PT11M19.00S,2022-11-05T00:23:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,83.09789750328515,39.21568627450981,1610612765,41,59,2022-11-05T00:23:59Z,3350000,-54.0,106.0,1,right,B. Bogdanovic 11' pullup Jump Shot (3 PTS) (C. Cunningham 3 AST),"[202711, 1630595]",1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,3.0,,,,,11.93,,,,C. Cunningham,1630595.0,3.0,,
346,PT11M01.00S,2022-11-05T00:24:13.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.701708278580824,49.63235294117647,1610612739,41,61,2022-11-05T00:24:19Z,3370000,2.0,10.0,1,left,J. Allen DUNK (21 PTS) (C. LeVert 4 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,,,,,1.07,,,,C. LeVert,1627747.0,4.0,,
348,PT10M43.00S,2022-11-05T00:24:32.5Z,3,REGULAR,foul,personal,[],1627747,,,1610612765,41,61,2022-11-05T00:24:46Z,3390000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1631093]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,1148.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
350,PT10M40.00S,2022-11-05T00:24:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612765,41,61,2022-11-05T00:25:04Z,3410000,,,0,,C. LeVert shooting personal FOUL (3 PF) (Ivey 2 FT),"[1627747, 1631093]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1204.0,3.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
