actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
270,PT04M27.00S,2022-11-15T00:59:35.0Z,2,REGULAR,substitution,out,[],203920,,,1610612761,42,45,2022-11-15T00:59:46Z,2640000,False,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M27.00S,2022-11-15T00:59:35.0Z,2,REGULAR,substitution,out,[],1627823,,,1610612761,42,45,2022-11-15T00:59:46Z,2650000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M27.00S,2022-11-15T00:59:35.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,42,45,2022-11-15T00:59:46Z,2660000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M27.00S,2022-11-15T00:59:35.0Z,2,REGULAR,substitution,in,[],201152,,,1610612761,42,45,2022-11-15T00:59:46Z,2670000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M13.00S,2022-11-15T01:00:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612761,42,45,2022-11-15T01:00:25Z,2680000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Boucher 2 FT),"[1630191, 1628449]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,Boucher,1628449.0,,
276,PT04M13.00S,2022-11-15T01:00:30.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628449,,,1610612761,42,46,2022-11-15T01:00:30Z,2700000,False,,,0,,C. Boucher Free Throw 1 of 2 (12 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
277,PT04M13.00S,2022-11-15T01:00:31.5Z,2,REGULAR,substitution,out,[],1630180,,,1610612761,42,46,2022-11-15T01:00:44Z,2710000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M13.00S,2022-11-15T01:00:31.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612761,42,46,2022-11-15T01:00:44Z,2720000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M13.00S,2022-11-15T01:00:47.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628449,,,1610612761,42,47,2022-11-15T01:00:47Z,2730000,False,,,0,,C. Boucher Free Throw 2 of 2 (13 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
281,PT03M58.00S,2022-11-15T01:01:03.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612765,42,47,2022-11-15T01:01:13Z,2750000,False,,,0,,C. Boucher personal FOUL (2 PF) (Bogdanovic 2 FT),"[1628449, 202711]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,101283.0,,,,,2.0,0.0,Bogdanovic,202711.0,,
283,PT03M58.00S,2022-11-15T01:01:28.7Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,43,47,2022-11-15T01:01:51Z,2770000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (3 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
284,PT03M58.00S,2022-11-15T01:01:28.7Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,43,47,2022-11-15T01:01:51Z,2780000,False,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
285,PT03M55.00S,2022-11-15T01:01:31.7Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,43,47,2022-11-15T01:01:51Z,2790000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,
286,PT03M47.00S,2022-11-15T01:01:58.6Z,2,REGULAR,3pt,Jump Shot,[],1628449,90.8508541392904,96.32352941176471,1610612761,43,47,2022-11-15T01:02:04Z,2800000,False,232.0,34.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,23.4,Missed,,,,,,,,,,,,,,,
287,PT03M44.00S,2022-11-15T01:02:01.6Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,43,47,2022-11-15T01:02:04Z,2810000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,286.0,2.0,2.0,0.0,,,,,,
288,PT03M43.00S,2022-11-15T01:02:04.7Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,43,47,2022-11-15T01:02:11Z,2820000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (3 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,2003.0,,,,,,,,,,
289,PT03M38.00S,2022-11-15T01:02:30.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,43,47,2022-11-15T01:02:30Z,2830000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M29.00S,2022-11-15T01:05:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,93.08475689881735,5.14705882352942,1610612761,43,47,2022-11-15T01:05:32Z,2840000,False,-224.0,13.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,22.46,Missed,,,,,,,,,,,,,,,
291,PT03M25.00S,2022-11-15T01:05:30.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,43,47,2022-11-15T01:05:32Z,2850000,False,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,
292,PT03M20.00S,2022-11-15T01:05:36.9Z,2,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,43,47,2022-11-15T01:05:45Z,2860000,False,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (3 TO),[202711],1610612765.0,DET,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,101283.0,,,,,,,,,,
293,PT03M20.00S,2022-11-15T01:05:44.2Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,43,47,2022-11-15T01:05:50Z,2870000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M20.00S,2022-11-15T01:05:44.2Z,2,REGULAR,substitution,in,[],1630625,,,1610612761,43,47,2022-11-15T01:05:50Z,2880000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M20.00S,2022-11-15T01:05:55.9Z,2,REGULAR,substitution,out,[],1630191,,,1610612761,43,47,2022-11-15T01:06:04Z,2890000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M20.00S,2022-11-15T01:05:55.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612761,43,47,2022-11-15T01:06:04Z,2900000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M20.00S,2022-11-15T01:06:19.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,43,47,2022-11-15T01:06:19Z,2910000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M11.00S,2022-11-15T01:07:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,92.42772667542707,45.09803921568627,1610612761,43,47,2022-11-15T01:08:03Z,2920000,False,-25.0,19.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,3.08,Missed,,,,,,,,,,,,,,,
299,PT03M05.00S,2022-11-15T01:08:02.7Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,43,47,2022-11-15T01:08:02Z,2930000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,298.0,1.0,0.0,1.0,,,,,,
300,PT03M05.00S,2022-11-15T01:08:02.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628384,94.40999984741211,50.0,1610612761,43,49,2022-11-15T01:16:38Z,2940000,False,0.0,0.0,1,right,O. Anunoby tip Layup (6 PTS),[1628384],1610612761.0,TOR,tip,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.0,Made,6.0,,,,,,,,,,,,,,
301,PT02M52.00S,2022-11-15T01:08:16.5Z,2,REGULAR,2pt,Jump Shot,[],1630165,21.419185282523003,52.05269607843137,1610612765,45,49,2022-11-15T01:08:22Z,2950000,False,-10.0,149.0,1,left,K. Hayes 14' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,,,,14.92,Made,4.0,,,,,,,,,,,,,,
302,PT02M40.00S,2022-11-15T01:08:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,93.2161629434954,44.85294117647059,1610612761,45,51,2022-11-15T01:08:51Z,2960000,False,-26.0,11.0,1,right,J. Dowtin Jr. reverse Layup (4 PTS) (T. Young 2 AST),"[1630288, 201152]",1610612761.0,TOR,reverse,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,2.81,Made,4.0,T. Young,201152.0,2.0,,,,,,,,,,,
304,PT02M18.00S,2022-11-15T01:08:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,12.00722733245729,56.86274509803921,1610612765,45,51,2022-11-15T01:09:05Z,2980000,False,-34.0,60.0,1,left,MISS S. Bey 6' Layup - blocked,"[1630180, 1630567]",1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.95,Missed,,,,,,,,,,,,,,Barnes,1630567.0
305,PT02M18.00S,2022-11-15T01:08:50.9Z,2,REGULAR,block,,[],1630567,,,1610612765,45,51,2022-11-15T01:08:54Z,2990000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M13.00S,2022-11-15T01:08:55.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,45,51,2022-11-15T01:09:05Z,3000000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,304.0,2.0,1.0,1.0,,,,,,
307,PT02M11.00S,2022-11-15T01:08:57.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630625,73.63666228646518,84.06862745098039,1610612761,45,51,2022-11-15T01:18:08Z,3010000,False,170.0,195.0,1,right,MISS D. Banton 25' running 3PT,[1630625],1610612761.0,TOR,running,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,25.91,Missed,,,,,,,,,,,,,,,
308,PT02M07.00S,2022-11-15T01:09:00.6Z,2,REGULAR,rebound,offensive,[],1630288,,,1610612761,45,51,2022-11-15T01:09:00Z,3020000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:1),[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,307.0,2.0,1.0,1.0,,,,,,
309,PT02M04.00S,2022-11-15T01:09:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630625,92.69053876478318,55.88235294117647,1610612761,45,53,2022-11-15T01:09:12Z,3030000,False,29.0,16.0,1,right,D. Banton cutting Layup (11 PTS) (S. Barnes 2 AST),"[1630625, 1630567]",1610612761.0,TOR,cutting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,3.36,Made,11.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,
311,PT01M49.00S,2022-11-15T01:09:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,10.298948751642584,54.411764705882355,1610612765,45,53,2022-11-15T01:18:38Z,3050000,False,-22.0,44.0,1,left,MISS M. Bagley III driving Layup,[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
312,PT01M46.00S,2022-11-15T01:09:22.5Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,45,53,2022-11-15T01:09:22Z,3060000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,311.0,3.0,2.0,1.0,,,,,,
313,PT01M42.00S,2022-11-15T01:09:28.5Z,2,REGULAR,foul,offensive,['inpenalty'],1628384,,,1610612761,45,53,2022-11-15T01:09:39Z,3070000,False,,,0,,O. Anunoby charge offensive FOUL (1 PF),"[1628384, 1630165]",1610612761.0,TOR,charge,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628159.0,,,,,1.0,0.0,Hayes,1630165.0,,
315,PT01M42.00S,2022-11-15T01:09:28.5Z,2,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,45,53,2022-11-15T01:09:28Z,3090000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,1628159.0,,,,,,,,,,
316,PT01M33.00S,2022-11-15T01:10:03.0Z,2,REGULAR,foul,offensive,[],1628963,,,1610612765,45,53,2022-11-15T01:10:12Z,3100000,False,,,0,,M. Bagley III offensive FOUL (2 PF),"[1628963, 1630288]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,Dowtin Jr.,1630288.0,,
318,PT01M33.00S,2022-11-15T01:10:03.0Z,2,REGULAR,turnover,offensive foul,[],1628963,,,1610612765,45,53,2022-11-15T01:10:03Z,3120000,False,,,0,,M. Bagley III offensive foul TURNOVER (2 TO),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,1628159.0,,,,,,,,,,
319,PT01M16.00S,2022-11-15T01:10:33.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630625,93.61038107752957,37.5,1610612761,45,53,2022-11-15T01:10:38Z,3130000,False,-62.0,8.0,1,right,MISS D. Banton 6' driving floating Shot,[1630625],1610612761.0,TOR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.3,Missed,,,,,,,,,,,,,,,
320,PT01M13.00S,2022-11-15T01:10:36.2Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,45,53,2022-11-15T01:10:38Z,3140000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,319.0,3.0,3.0,0.0,,,,,,
321,PT01M07.00S,2022-11-15T01:10:44.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612765,45,53,2022-11-15T01:10:59Z,3150000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Bogdanovic 2 FT),"[201152, 202711]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101283.0,,,,,3.0,0.0,Bogdanovic,202711.0,,
323,PT01M07.00S,2022-11-15T01:11:11.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,45,53,2022-11-15T01:11:11Z,3170000,False,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
324,PT01M07.00S,2022-11-15T01:11:11.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,45,53,2022-11-15T01:11:11Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,323.0,,,,,,,,,
325,PT01M07.00S,2022-11-15T01:11:12.2Z,2,REGULAR,substitution,out,[],201152,,,1610612765,45,53,2022-11-15T01:11:18Z,3190000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M07.00S,2022-11-15T01:11:12.2Z,2,REGULAR,substitution,in,[],1628449,,,1610612765,45,53,2022-11-15T01:11:18Z,3200000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M07.00S,2022-11-15T01:11:29.1Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,46,53,2022-11-15T01:11:29Z,3210000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (4 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
328,PT00M56.40S,2022-11-15T01:11:43.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,92.77266754270697,50.87699142156863,1610612761,46,55,2022-11-15T01:11:50Z,3220000,False,4.0,15.0,1,right,O. Anunoby driving DUNK (8 PTS) (D. Banton 1 AST),"[1628384, 1630625]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.6,Made,8.0,D. Banton,1630625.0,1.0,,,,,,,,,,,
330,PT00M48.20S,2022-11-15T01:11:54.1Z,2,REGULAR,3pt,Jump Shot,[],202711,4.911300919842304,3.1862745098039227,1610612765,49,55,2022-11-15T01:11:59Z,3240000,False,234.0,-6.0,1,left,B. Bogdanovic 3PT  (7 PTS) (J. Ivey 2 AST),"[202711, 1631093]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,23.42,Made,7.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,
332,PT00M31.00S,2022-11-15T01:12:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630625,68.38042049934297,78.18627450980392,1610612761,49,58,2022-11-15T01:12:19Z,3260000,False,141.0,245.0,1,right,D. Banton 28' 3PT  (14 PTS) (S. Barnes 3 AST),"[1630625, 1630567]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,28.24,Made,14.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,
334,PT00M07.60S,2022-11-15T01:12:40.7Z,2,REGULAR,2pt,Jump Shot,[],1628963,11.087385019710908,69.11764705882354,1610612765,49,58,2022-11-15T01:20:43Z,3280000,False,-96.0,52.0,1,left,MISS M. Bagley III 10' floating Shot,[1628963],1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,10.87,Missed,,,,,,,,,,,,,,,
335,PT00M04.60S,2022-11-15T01:12:43.7Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,49,58,2022-11-15T01:12:46Z,3290000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,334.0,4.0,3.0,1.0,,,,,,
336,PT00M04.60S,2022-11-15T01:12:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,8.065045992115643,49.01960784313726,1610612765,51,58,2022-11-15T01:12:49Z,3300000,False,5.0,23.0,1,left,S. Bey Layup (7 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,2.38,Made,7.0,,,,,,,,,,,,,,
337,PT00M00.30S,2022-11-15T01:12:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630625,59.050591327201055,90.44117647058823,1610612761,51,58,2022-11-15T01:21:11Z,3310000,False,202.0,332.0,1,right,MISS D. Banton 38' pullup 3PT,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,38.91,Missed,,,,,,,,,,,,,,,
338,PT00M00.30S,2022-11-15T01:12:52.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,58,2022-11-15T01:13:02Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,337.0,,,,,,,,,
339,PT00M00.00S,2022-11-15T01:13:03.6Z,2,REGULAR,period,end,[],0,,,1610612761,51,58,2022-11-15T01:13:03Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-11-15T01:24:20.4Z,3,REGULAR,substitution,out,['startperiod'],1630288,,,1610612761,51,58,2022-11-15T01:28:21Z,3340000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-11-15T01:24:20.4Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,51,58,2022-11-15T01:28:21Z,3350000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-11-15T01:24:20.4Z,3,REGULAR,substitution,in,['startperiod'],1627823,,,1610612761,51,58,2022-11-15T01:28:21Z,3360000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-11-15T01:24:20.4Z,3,REGULAR,substitution,in,['startperiod'],201152,,,1610612761,51,58,2022-11-15T01:28:21Z,3370000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-11-15T01:28:16.3Z,3,REGULAR,period,start,[],0,,,1610612761,51,58,2022-11-15T01:28:21Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M47.00S,2022-11-15T01:28:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,10.693166885676746,54.90196078431372,1610612761,51,58,2022-11-15T01:28:35Z,3390000,False,-25.0,48.0,1,left,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,5.39,Missed,,,,,,,,,,,,,,,
346,PT11M43.00S,2022-11-15T01:28:32.7Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,51,58,2022-11-15T01:28:32Z,3400000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,345.0,1.0,0.0,1.0,,,,,,
347,PT11M43.00S,2022-11-15T01:28:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,5.590000152587891,50.0,1610612761,51,58,2022-11-15T01:28:32Z,3410000,False,0.0,0.0,1,left,MISS T. Young tip Layup,[201152],1610612761.0,TOR,tip,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
348,PT11M42.00S,2022-11-15T01:28:33.1Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,51,58,2022-11-15T01:28:33Z,3420000,False,,,0,,T. Young REBOUND (Off:2 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,347.0,2.0,0.0,2.0,,,,,,
349,PT11M41.00S,2022-11-15T01:28:35.1Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,51,58,2022-11-15T01:28:40Z,3430000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1628963]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,1.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,
350,PT11M41.00S,2022-11-15T01:28:35.1Z,3,REGULAR,steal,,[],1628963,,,1610612765,51,58,2022-11-15T01:28:37Z,3440000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
351,PT11M36.00S,2022-11-15T01:28:44.7Z,3,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,51,58,2022-11-15T01:28:53Z,3450000,False,,,0,,S. Bey step out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,step,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,1.0,,,,,,,,,101283.0,,,,,,,,,,
