actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
259,PT05M04.00S,2023-03-07T00:54:11.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,33,47,2023-03-07T00:54:17Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,257.0,,,,,,,,,,,,,,,,,
261,PT04M49.00S,2023-03-07T00:54:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630587,6.225361366622863,97.05882352941177,1610612765,33,47,2023-03-07T00:54:41Z,2560000,False,-235.0,6.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
262,PT04M46.00S,2023-03-07T00:54:39.8Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,33,47,2023-03-07T00:54:41Z,2570000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,261.0,3.0,3.0,0.0,,,,,,,,,,,,,,
263,PT04M35.00S,2023-03-07T00:54:50.8Z,2,REGULAR,3pt,Jump Shot,[],203081,67.9862023653088,37.5,1610612757,33,50,2023-03-07T00:55:58Z,2580000,False,-62.0,248.0,1,right,D. Lillard 25' 3PT pullup (21 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,,,21.0,,,,,,,,,,,
264,PT04M16.00S,2023-03-07T00:55:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,17.526281208935615,37.5,1610612765,33,50,2023-03-07T00:56:09Z,2590000,False,62.0,112.0,1,left,MISS A. Burks 12' turnaround fadeaway Shot,[202692],1610612765.0,DET,turnaround fadeaway,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,12.84,Missed,,,,,,,,,,,,,,,,,,
265,PT04M14.00S,2023-03-07T00:55:12.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,33,50,2023-03-07T00:56:09Z,2600000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,264.0,4.0,2.0,2.0,,,,,,,,,,,,,,
266,PT04M06.00S,2023-03-07T00:55:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630587,5.699737187910642,55.14705882352941,1610612765,35,50,2023-03-07T00:55:26Z,2610000,False,-26.0,1.0,1,left,I. Livers driving Layup (7 PTS) (C. Joseph 2 AST),"[1630587, 202709]",1610612765.0,DET,driving,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,7.0,C. Joseph,202709.0,2.0,,,,,,,,
268,PT03M55.00S,2023-03-07T00:55:30.2Z,2,REGULAR,turnover,lost ball,[],203081,,,1610612757,35,50,2023-03-07T00:55:36Z,2630000,False,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 202709]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Joseph,202709.0
269,PT03M55.00S,2023-03-07T00:55:30.2Z,2,REGULAR,steal,,[],202709,,,1610612765,35,50,2023-03-07T00:55:32Z,2640000,False,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT03M48.00S,2023-03-07T00:55:37.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202709,7.670827858081481,3.4313725490196134,1610612765,38,50,2023-03-07T00:57:44Z,2650000,False,233.0,20.0,1,left,C. Joseph 3PT running (8 PTS) (J. Ivey 5 AST),"[202709, 1631093]",1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,,,8.0,J. Ivey,1631093.0,5.0,,,,,,,,
272,PT03M34.00S,2023-03-07T00:55:51.2Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,38,50,2023-03-07T00:56:10Z,2670000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1631093]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,,,,,,Ivey,1631093.0
273,PT03M34.00S,2023-03-07T00:55:51.2Z,2,REGULAR,steal,,[],1631093,,,1610612765,38,50,2023-03-07T00:55:53Z,2680000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
274,PT03M31.00S,2023-03-07T00:55:54.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,7.276609724047319,46.568627450980394,1610612765,40,50,2023-03-07T00:58:44Z,2690000,False,17.0,16.0,1,left,J. Ivey running DUNK (4 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,4.0,,,,,,,,,,,
275,PT03M30.00S,2023-03-07T00:56:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,40,50,2023-03-07T00:56:02Z,2700000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M30.00S,2023-03-07T00:56:03.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,40,50,2023-03-07T00:58:54Z,2710000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M30.00S,2023-03-07T00:56:03.6Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,40,50,2023-03-07T00:58:54Z,2720000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M30.00S,2023-03-07T00:56:03.6Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,40,50,2023-03-07T00:58:54Z,2730000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M30.00S,2023-03-07T00:56:03.6Z,2,REGULAR,substitution,in,[],203924,,,1610612757,40,50,2023-03-07T00:58:54Z,2740000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M16.00S,2023-03-07T00:59:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.87319316688567,45.833333333333336,1610612757,40,50,2023-03-07T00:59:15Z,2750000,False,-21.0,5.0,1,right,MISS D. Lillard driving reverse Layup,[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
281,PT03M14.00S,2023-03-07T00:59:10.4Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,40,50,2023-03-07T00:59:15Z,2760000,False,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT02M58.00S,2023-03-07T00:59:25.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.539421813403408,52.69607843137255,1610612765,42,50,2023-03-07T00:59:47Z,2770000,False,-13.0,18.0,1,left,M. Bagley III cutting DUNK (4 PTS) (J. Ivey 6 AST),"[1628963, 1631093]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,4.0,J. Ivey,1631093.0,6.0,,,,,,,,
284,PT02M34.00S,2023-03-07T00:59:50.6Z,2,REGULAR,3pt,Jump Shot,[],1629629,84.93758212877792,3.67647058823529,1610612757,42,50,2023-03-07T00:59:56Z,2790000,False,-232.0,89.0,1,right,MISS C. Reddish 24' pullup 3PT,[1629629],1610612757.0,POR,pullup,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,24.81,Missed,,,,,,,,,,,,,,,,,,
285,PT02M31.00S,2023-03-07T00:59:53.6Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,42,50,2023-03-07T00:59:56Z,2800000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
286,PT02M27.00S,2023-03-07T00:59:56.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,5.699737187910642,54.411764705882355,1610612765,44,50,2023-03-07T01:00:23Z,2810000,False,-22.0,1.0,1,left,J. Ivey running Layup (6 PTS) (I. Livers 1 AST),"[1631093, 1630587]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,6.0,I. Livers,1630587.0,1.0,,,,,,,,
288,PT02M08.00S,2023-03-07T01:00:15.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,91.50788436268068,59.55882352941176,1610612757,44,52,2023-03-07T01:00:55Z,2830000,False,48.0,27.0,1,right,T. Watford driving Hook (6 PTS) (D. Lillard 4 AST),"[1630570, 203081]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,,,6.0,D. Lillard,203081.0,4.0,,,,,,,,
290,PT01M51.00S,2023-03-07T01:00:32.7Z,2,REGULAR,3pt,Jump Shot,[],202692,24.359395532194483,90.68627450980392,1610612765,47,52,2023-03-07T01:00:37Z,2850000,False,-203.0,176.0,1,left,A. Burks 26' 3PT  (6 PTS) (J. Ivey 7 AST),"[202692, 1631093]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,26.93,Made,,,,,,,6.0,J. Ivey,1631093.0,7.0,,,,,,,,
292,PT01M38.00S,2023-03-07T01:00:47.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,66.14651773981603,37.99019607843137,1610612757,47,55,2023-03-07T01:00:51Z,2870000,False,-60.0,266.0,1,right,C. Reddish 27' 3PT  (7 PTS) (D. Lillard 5 AST),"[1629629, 203081]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,27.24,Made,,,,,,,7.0,D. Lillard,203081.0,5.0,,,,,,,,
294,PT01M21.00S,2023-03-07T01:01:04.1Z,2,REGULAR,2pt,Jump Shot,[],1631093,27.11892247043363,41.42156862745098,1610612765,49,55,2023-03-07T01:01:29Z,2890000,False,43.0,202.0,1,left,J. Ivey 20' pullup Jump Shot (8 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,20.69,Made,,,,,,,8.0,,,,,,,,,,,
295,PT00M56.20S,2023-03-07T01:01:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,93.87319316688567,43.627450980392155,1610612757,49,57,2023-03-07T01:01:35Z,2900000,False,-32.0,5.0,1,right,T. Watford floating Jump Shot (8 PTS) (C. Reddish 1 AST),"[1630570, 1629629]",1610612757.0,POR,floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,8.0,C. Reddish,1629629.0,1.0,,,,,,,,
297,PT00M43.40S,2023-03-07T01:01:48.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612765,49,57,2023-03-07T01:01:55Z,2920000,False,,,0,,M. Thybulle personal FOUL (2 PF) (Burks 2 FT),"[1629680, 202692]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,201245.0,2.0,0.0,Burks,202692.0,,
299,PT00M43.40S,2023-03-07T01:02:12.2Z,2,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,50,57,2023-03-07T01:02:12Z,2940000,False,,,0,,A. Burks Free Throw 1 of 2 (7 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
300,PT00M43.40S,2023-03-07T01:02:29.2Z,2,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,51,57,2023-03-07T01:02:29Z,2950000,False,,,0,,A. Burks Free Throw 2 of 2 (8 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
301,PT00M32.20S,2023-03-07T01:02:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.34756898817345,46.81372549019608,1610612757,51,59,2023-03-07T01:02:53Z,2960000,False,-16.0,10.0,1,right,T. Watford driving Layup (10 PTS) (D. Lillard 6 AST),"[1630570, 203081]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,10.0,D. Lillard,203081.0,6.0,,,,,,,,
303,PT00M14.50S,2023-03-07T01:03:02.1Z,2,REGULAR,3pt,Jump Shot,[],1631093,34.08344283837057,55.3921568627451,1610612765,51,59,2023-03-07T01:03:17Z,2980000,False,-27.0,268.0,1,left,MISS J. Ivey 26' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
304,PT00M10.20S,2023-03-07T01:03:06.4Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,51,59,2023-03-07T01:03:06Z,2990000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,
305,PT00M02.30S,2023-03-07T01:03:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,90.5880420499343,59.31372549019608,1610612757,51,59,2023-03-07T01:03:21Z,3000000,False,47.0,36.0,1,right,MISS D. Lillard driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
306,PT00M00.10S,2023-03-07T01:03:16.5Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,51,59,2023-03-07T01:03:16Z,3010000,False,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT00M00.00S,2023-03-07T01:03:20.2Z,2,REGULAR,period,end,[],0,,,1610612765,51,59,2023-03-07T01:03:20Z,3020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-03-07T01:17:21.1Z,3,REGULAR,substitution,out,['startperiod'],202709,,,1610612765,51,59,2023-03-07T01:18:31Z,3030000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-03-07T01:17:21.1Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612765,51,59,2023-03-07T01:18:31Z,3040000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-03-07T01:17:21.1Z,3,REGULAR,substitution,in,['startperiod'],1630164,,,1610612765,51,59,2023-03-07T01:18:31Z,3050000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-03-07T01:17:21.1Z,3,REGULAR,substitution,in,['startperiod'],1629234,,,1610612765,51,59,2023-03-07T01:18:31Z,3060000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-03-07T01:18:37.9Z,3,REGULAR,period,start,[],0,,,1610612765,51,59,2023-03-07T01:18:37Z,3070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M36.00S,2023-03-07T01:19:17.5Z,3,REGULAR,2pt,Jump Shot,[],1631093,79.02431011826545,75.24509803921569,1610612765,51,59,2023-03-07T01:19:23Z,3090000,False,126.0,145.0,1,right,MISS J. Ivey 19' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,19.2,Missed,,,,,,,,,,,,,,,,,,
315,PT11M33.00S,2023-03-07T01:19:20.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,51,59,2023-03-07T01:19:23Z,3100000,False,,,0,,D. Lillard REBOUND (Off:0 Def:7),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,314.0,7.0,7.0,0.0,,,,,,,,,,,,,,
316,PT11M28.00S,2023-03-07T01:19:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.773324572930349,43.627450980392155,1610612757,51,59,2023-03-07T01:20:14Z,3110000,False,32.0,39.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 1630164]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,Wiseman,1630164.0,,,,,,,,,,,,
317,PT11M28.00S,2023-03-07T01:19:25.5Z,3,REGULAR,block,,[],1630164,,,1610612757,51,59,2023-03-07T01:19:28Z,3120000,False,,,0,,J. Wiseman BLOCK (3 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT11M25.00S,2023-03-07T01:19:28.5Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,51,59,2023-03-07T01:19:32Z,3130000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,316.0,5.0,3.0,2.0,,,,,,,,,,,,,,
319,PT11M15.00S,2023-03-07T01:19:38.3Z,3,REGULAR,3pt,Jump Shot,[],202692,78.10446780551905,6.127450980392155,1610612765,51,59,2023-03-07T01:19:49Z,3140000,False,-219.0,153.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
320,PT11M13.00S,2023-03-07T01:19:41.0Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,51,59,2023-03-07T01:19:41Z,3150000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,319.0,6.0,3.0,3.0,,,,,,,,,,,,,,
321,PT11M10.00S,2023-03-07T01:19:43.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630164,92.69053876478318,44.607843137254896,1610612765,53,59,2023-03-07T01:20:09Z,3160000,False,-27.0,16.0,1,right,J. Wiseman DUNK (8 PTS) (I. Livers 2 AST),"[1630164, 1630587]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,8.0,I. Livers,1630587.0,2.0,,,,,,,,
323,PT10M50.00S,2023-03-07T01:20:03.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,8.327858081471746,50.73529411764706,1610612757,53,61,2023-03-07T01:20:12Z,3180000,False,-4.0,26.0,1,left,J. Grant cutting DUNK (8 PTS) (C. Reddish 2 AST),"[203924, 1629629]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,8.0,C. Reddish,1629629.0,2.0,,,,,,,,
325,PT10M32.00S,2023-03-07T01:20:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.00459921156373,44.607843137254896,1610612765,53,61,2023-03-07T01:20:26Z,3200000,False,-27.0,4.0,1,right,MISS M. Bagley III cutting Layup,[1628963],1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
326,PT10M28.00S,2023-03-07T01:20:25.1Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612757,53,61,2023-03-07T01:20:25Z,3210000,False,,,0,,C. Reddish REBOUND (Off:1 Def:2),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,325.0,3.0,2.0,1.0,,,,,,,,,,,,,,
327,PT10M26.00S,2023-03-07T01:20:26.9Z,3,REGULAR,3pt,Jump Shot,[],203924,7.933639947437584,2.6960784313725554,1610612757,53,64,2023-03-07T01:20:35Z,3220000,False,237.0,22.0,1,left,J. Grant 3PT  (11 PTS) (D. Lillard 7 AST),"[203924, 203081]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.75,Made,,,,,,,11.0,D. Lillard,203081.0,7.0,,,,,,,,
329,PT10M11.00S,2023-03-07T01:20:42.6Z,3,REGULAR,3pt,Jump Shot,[],202692,94.79303547963207,1.9607843137254974,1610612765,56,64,2023-03-07T01:20:51Z,3240000,False,-240.0,-4.0,1,right,A. Burks 24' 3PT  (11 PTS) (J. Ivey 8 AST),"[202692, 1631093]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,,,11.0,J. Ivey,1631093.0,8.0,,,,,,,,
331,PT09M49.00S,2023-03-07T01:21:04.4Z,3,REGULAR,3pt,Jump Shot,[],203081,30.66688567674113,26.960784313725497,1610612757,56,64,2023-03-07T01:21:08Z,3260000,False,115.0,236.0,1,left,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
332,PT09M46.00S,2023-03-07T01:21:07.4Z,3,REGULAR,rebound,defensive,[],202692,,,1610612765,56,64,2023-03-07T01:21:08Z,3270000,False,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,
333,PT09M40.00S,2023-03-07T01:21:12.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630587,93.74178712220763,54.411764705882355,1610612765,58,64,2023-03-07T01:25:11Z,3280000,False,22.0,6.0,1,right,I. Livers running Layup (9 PTS) (J. Ivey 9 AST),"[1630587, 1631093]",1610612765.0,DET,running,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,9.0,J. Ivey,1631093.0,9.0,,,,,,,,
335,PT09M33.00S,2023-03-07T01:21:19.6Z,3,REGULAR,3pt,Jump Shot,[],1629629,30.535479632063073,76.47058823529412,1610612757,58,67,2023-03-07T01:21:23Z,3300000,False,-132.0,235.0,1,left,C. Reddish 26' 3PT pullup (10 PTS) (D. Lillard 8 AST),"[1629629, 203081]",1610612757.0,POR,pullup,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,26.93,Made,,,,,,,10.0,D. Lillard,203081.0,8.0,,,,,,,,
336,PT09M16.00S,2023-03-07T01:21:37.8Z,3,REGULAR,3pt,Jump Shot,[],1631093,72.84822601839684,86.76470588235294,1610612765,58,67,2023-03-07T01:21:48Z,3310000,False,184.0,203.0,1,right,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
337,PT09M07.00S,2023-03-07T01:21:46.8Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,58,67,2023-03-07T01:21:48Z,3320000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,336.0,3.0,3.0,0.0,,,,,,,,,,,,,,
338,PT09M06.00S,2023-03-07T01:21:47.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.539421813403408,46.32352941176471,1610612757,58,69,2023-03-07T01:21:52Z,3330000,False,18.0,18.0,1,left,D. Eubanks DUNK (7 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,7.0,,,,,,,,,,,
339,PT08M54.00S,2023-03-07T01:22:00.1Z,3,REGULAR,2pt,Jump Shot,[],1631093,80.99540078843627,68.87254901960785,1610612765,58,69,2023-03-07T01:22:05Z,3340000,False,94.0,126.0,1,right,MISS J. Ivey 15' pullup Shot - blocked,"[1631093, 203924]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,15.75,Missed,,,,,Grant,203924.0,,,,,,,,,,,,
340,PT08M54.00S,2023-03-07T01:22:00.1Z,3,REGULAR,block,,[],203924,,,1610612765,58,69,2023-03-07T01:22:03Z,3350000,False,,,0,,J. Grant BLOCK (2 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
341,PT08M50.00S,2023-03-07T01:22:04.1Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,58,69,2023-03-07T01:22:05Z,3360000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,339.0,2.0,2.0,0.0,,,,,,,,,,,,,,
342,PT08M48.00S,2023-03-07T01:22:05.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,8.327858081471746,45.58823529411765,1610612757,58,69,2023-03-07T01:26:35Z,3370000,False,22.0,26.0,1,left,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
