actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
421,PT05M37.00S,2023-03-10T01:37:26.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630164,5.590000152587891,50.0,1610612765,67,79,2023-03-10T01:41:33Z,4180000,False,0.0,0.0,1,left,J. Wiseman putback DUNK (14 PTS),[1630164],1610612765.0,DET,putback,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,14.0,,,,,,,,
422,PT05M21.00S,2023-03-10T01:37:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.14651773981603,50.245098039215684,1610612766,67,79,2023-03-10T01:37:41Z,4190000,False,1.0,31.0,1,right,MISS T. Rozier Layup - blocked,"[1626179, 1630164]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,Wiseman,1630164.0
423,PT05M21.00S,2023-03-10T01:37:37.4Z,3,REGULAR,block,,[],1630164,,,1610612766,67,79,2023-03-10T01:37:39Z,4200000,False,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT05M19.00S,2023-03-10T01:37:39.4Z,3,REGULAR,rebound,defensive,[],203585,,,1610612765,67,79,2023-03-10T01:37:41Z,4210000,False,,,0,,R. McGruder REBOUND (Off:0 Def:2),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,422.0,,,,,,2.0,2.0,0.0,,,,,,,,,
425,PT05M11.00S,2023-03-10T01:37:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,4.812746386333772,44.36274509803921,1610612765,67,79,2023-03-10T01:37:54Z,4220000,False,28.0,-7.0,1,left,MISS E. Omoruyi driving reverse Layup,[1630647],1610612765.0,DET,driving reverse,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
426,PT05M09.00S,2023-03-10T01:37:50.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,67,79,2023-03-10T01:37:54Z,4230000,False,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,425.0,,,,,,6.0,5.0,1.0,,,,,,,,,
427,PT04M56.00S,2023-03-10T01:38:02.9Z,3,REGULAR,2pt,Jump Shot,[],202330,70.38436268068331,44.36274509803921,1610612766,67,79,2023-03-10T01:38:11Z,4240000,False,-28.0,226.0,1,right,MISS G. Hayward 22' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,22.77,Missed,,,,,,,,,,,,,,,,,,
428,PT04M53.00S,2023-03-10T01:38:05.9Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,67,79,2023-03-10T01:38:11Z,4250000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:8),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Center,,,427.0,,,,,,11.0,8.0,3.0,,,,,,,,,
429,PT04M43.00S,2023-03-10T01:38:15.7Z,3,REGULAR,2pt,Jump Shot,[],1630587,19.267411300919843,27.941176470588236,1610612765,69,79,2023-03-10T01:38:20Z,4260000,False,110.0,129.0,1,left,I. Livers 16' step back Jump Shot (6 PTS) (E. Omoruyi 1 AST),"[1630587, 1630647]",1610612765.0,DET,step back,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right Center,16.94,Made,,,,,,,,,,6.0,E. Omoruyi,1630647.0,1.0,,,,,
431,PT04M28.00S,2023-03-10T01:38:31.0Z,3,REGULAR,2pt,Jump Shot,[],1626179,87.72996057818659,75.24509803921569,1610612766,69,79,2023-03-10T01:38:35Z,4280000,False,126.0,63.0,1,right,MISS T. Rozier 14' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,14.1,Missed,,,,,,,,,,,,,,,,,,
432,PT04M25.00S,2023-03-10T01:38:34.0Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,69,79,2023-03-10T01:38:35Z,4290000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,431.0,,,,,,7.0,5.0,2.0,,,,,,,,,
433,PT04M24.00S,2023-03-10T01:38:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.03745072273325,48.03921568627451,1610612766,69,81,2023-03-10T01:43:30Z,4300000,False,-10.0,4.0,1,right,N. Richards putback Layup (13 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,13.0,,,,,,,,
434,PT04M09.00S,2023-03-10T01:38:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630587,33.065045992115635,47.794117647058826,1610612765,72,81,2023-03-10T01:38:54Z,4310000,False,11.0,258.0,1,left,I. Livers 25' 3PT  (9 PTS) (C. Joseph 2 AST),"[1630587, 202709]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,25.85,Made,,,,,,,,,,9.0,C. Joseph,202709.0,2.0,,,,,
436,PT03M51.00S,2023-03-10T01:39:07.4Z,3,REGULAR,2pt,Jump Shot,[],202330,76.82325886990802,65.68627450980392,1610612766,72,81,2023-03-10T01:40:16Z,4330000,False,78.0,165.0,1,right,MISS G. Hayward 18' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,18.3,Missed,,,,,,,,,,,,,,,,,,
437,PT03M48.00S,2023-03-10T01:39:10.4Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,72,81,2023-03-10T01:39:12Z,4340000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:9),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,436.0,,,,,,12.0,9.0,3.0,,,,,,,,,
438,PT03M33.00S,2023-03-10T01:39:29.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,7.30946123521682,53.18627450980392,1610612765,74,81,2023-03-10T01:40:43Z,4350000,False,-16.0,16.0,1,left,C. Joseph driving Layup (7 PTS) (I. Livers 2 AST),"[202709, 1630587]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,,7.0,I. Livers,1630587.0,2.0,,,,,
439,PT03M33.00S,2023-03-10T01:39:40.8Z,3,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612765,74,81,2023-03-10T01:40:05Z,4360000,False,,,0,,T. Rozier shooting personal FOUL (4 PF) (Joseph 1 FT),"[1626179, 202709]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,200834.0,4.0,0.0,Joseph,202709.0,,,,,,,,,,,,
441,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,out,[],203585,,,1610612765,74,81,2023-03-10T01:40:16Z,4380000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,out,[],1630164,,,1610612765,74,81,2023-03-10T01:40:16Z,4390000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,out,[],1630208,,,1610612765,74,81,2023-03-10T01:40:16Z,4400000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,out,[],1626162,,,1610612765,74,81,2023-03-10T01:40:16Z,4410000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,out,[],202330,,,1610612765,74,81,2023-03-10T01:40:16Z,4420000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,in,[],1630181,,,1610612765,74,81,2023-03-10T01:40:16Z,4430000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,in,[],1631105,,,1610612765,74,81,2023-03-10T01:40:16Z,4440000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,in,[],1628372,,,1610612765,74,81,2023-03-10T01:40:16Z,4450000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,in,[],1631121,,,1610612765,74,81,2023-03-10T01:40:16Z,4460000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M33.00S,2023-03-10T01:39:46.7Z,3,REGULAR,substitution,in,[],1630539,,,1610612765,74,81,2023-03-10T01:40:16Z,4470000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M33.00S,2023-03-10T01:40:06.1Z,3,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,75,81,2023-03-10T01:40:06Z,4480000,False,,,0,,C. Joseph Free Throw 1 of 1 (8 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
452,PT03M09.00S,2023-03-10T01:40:27.3Z,3,REGULAR,3pt,Jump Shot,[],1631121,90.88370565045992,4.411764705882353,1610612766,75,84,2023-03-10T01:40:37Z,4490000,False,-228.0,33.0,1,right,B. McGowens 3PT  (4 PTS) (D. Smith Jr. 2 AST),"[1631121, 1628372]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,,,,,,4.0,D. Smith Jr.,1628372.0,2.0,,,,,
454,PT02M48.00S,2023-03-10T01:40:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,6.258212877792378,62.745098039215684,1610612765,75,84,2023-03-10T01:40:55Z,4510000,False,-64.0,6.0,1,left,MISS C. Joseph 6' driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
455,PT02M46.00S,2023-03-10T01:40:49.7Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,75,84,2023-03-10T01:40:55Z,4520000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,454.0,,,,,,1.0,1.0,0.0,,,,,,,,,
456,PT02M39.00S,2023-03-10T01:40:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,91.40932982917214,61.51960784313726,1610612766,75,86,2023-03-10T01:41:06Z,4530000,False,58.0,28.0,1,right,D. Smith Jr. 6' driving floating bank Jump Shot (8 PTS),[1628372],1610612766.0,CHA,driving floating bank,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,,,,,,,,,,8.0,,,,,,,,
457,PT02M26.00S,2023-03-10T01:41:09.6Z,3,REGULAR,2pt,Jump Shot,[],1630587,22.026938239159,31.127450980392158,1610612765,77,86,2023-03-10T01:41:15Z,4540000,False,94.0,155.0,1,left,I. Livers 18' pullup Jump Shot (11 PTS),[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right Center,18.11,Made,,,,,,,,,,11.0,,,,,,,,
458,PT02M02.00S,2023-03-10T01:41:34.3Z,3,REGULAR,3pt,Jump Shot,[],1628372,74.06373193166885,17.892156862745097,1610612766,77,86,2023-03-10T01:41:39Z,4550000,False,-161.0,191.0,1,right,MISS D. Smith Jr. 24' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
459,PT01M57.00S,2023-03-10T01:41:39.3Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612766,77,86,2023-03-10T01:41:39Z,4560000,False,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,458.0,,,,,,2.0,1.0,1.0,,,,,,,,,
461,PT01M57.00S,2023-03-10T01:41:45.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,77,86,2023-03-10T01:41:45Z,4580000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,out,[],1630587,,,1610612766,77,86,2023-03-10T01:44:21Z,4590000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,77,86,2023-03-10T01:44:21Z,4600000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,77,86,2023-03-10T01:44:21Z,4610000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,in,[],1630165,,,1610612766,77,86,2023-03-10T01:44:21Z,4620000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,77,86,2023-03-10T01:44:21Z,4630000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M57.00S,2023-03-10T01:43:57.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,77,86,2023-03-10T01:44:21Z,4640000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M55.00S,2023-03-10T01:44:39.7Z,3,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612766,77,86,2023-03-10T01:44:47Z,4650000,False,,,0,,R. Hampton shooting personal FOUL (1 PF) (Washington 2 FT),"[1630181, 1629023]",1610612765.0,DET,shooting,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,
470,PT01M55.00S,2023-03-10T01:45:04.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629023,,,1610612766,77,87,2023-03-10T01:45:04Z,4670000,False,,,0,,P. Washington Free Throw 1 of 2 (13 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
471,PT01M55.00S,2023-03-10T01:45:22.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629023,,,1610612766,77,87,2023-03-10T01:45:22Z,4680000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
472,PT01M53.00S,2023-03-10T01:45:22.7Z,3,REGULAR,rebound,defensive,[],1630647,,,1610612765,77,87,2023-03-10T01:45:22Z,4690000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:1),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,471.0,,,,,,2.0,1.0,1.0,,,,,,,,,
473,PT01M33.00S,2023-03-10T01:45:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,6.389618922470433,43.38235294117647,1610612765,79,87,2023-03-10T01:45:46Z,4700000,False,33.0,8.0,1,left,C. Joseph driving Layup (10 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,10.0,,,,,,,,
474,PT01M24.00S,2023-03-10T01:45:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,90.62089356110381,45.83333333333333,1610612766,79,89,2023-03-10T01:45:56Z,4710000,False,-21.0,36.0,1,right,D. Smith Jr. driving Layup (10 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,,,,,,10.0,,,,,,,,
475,PT01M08.00S,2023-03-10T01:46:06.1Z,3,REGULAR,3pt,Jump Shot,[],202709,32.802233902759525,49.01960784313725,1610612765,79,89,2023-03-10T01:49:46Z,4720000,False,5.0,256.0,1,left,MISS C. Joseph 25' pullup 3PT,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
476,PT01M05.00S,2023-03-10T01:46:09.1Z,3,REGULAR,rebound,defensive,[],1630539,,,1610612766,79,89,2023-03-10T01:46:10Z,4730000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,,,475.0,,,,,,1.0,1.0,0.0,,,,,,,,,
477,PT00M56.20S,2023-03-10T01:46:19.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,72.7496714848883,81.61764705882352,1610612766,79,89,2023-03-10T01:46:23Z,4740000,False,158.0,204.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
478,PT00M54.60S,2023-03-10T01:46:21.3Z,3,REGULAR,rebound,defensive,[],1630181,,,1610612765,79,89,2023-03-10T01:46:21Z,4750000,False,,,0,,R. Hampton REBOUND (Off:2 Def:1),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,,,477.0,,,,,,3.0,1.0,2.0,,,,,,,,,
479,PT00M47.00S,2023-03-10T01:46:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,12.302890932982917,45.34313725490196,1610612765,79,89,2023-03-10T01:46:35Z,4760000,False,23.0,63.0,1,left,MISS R. Hampton 6' driving Layup,[1630181],1610612765.0,DET,driving,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
480,PT00M41.80S,2023-03-10T01:46:34.1Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,79,89,2023-03-10T01:46:34Z,4770000,False,,,0,,J. Duren REBOUND (Off:4 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,479.0,,,,,,6.0,2.0,4.0,,,,,,,,,
481,PT00M41.80S,2023-03-10T01:46:34.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,79,89,2023-03-10T01:52:59Z,4780000,False,0.0,0.0,1,left,MISS J. Duren putback DUNK,[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
482,PT00M41.20S,2023-03-10T01:46:34.7Z,3,REGULAR,rebound,defensive,[],1630539,,,1610612766,79,89,2023-03-10T01:46:34Z,4790000,False,,,0,,K. Jones REBOUND (Off:0 Def:2),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,8-16 Left,,,481.0,,,,,,2.0,2.0,0.0,,,,,,,,,
483,PT00M40.70S,2023-03-10T01:46:37.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612766,79,89,2023-03-10T01:46:46Z,4800000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Jones 2 FT),"[202709, 1630539]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,202053.0,1.0,0.0,Jones,1630539.0,,,,,,,,,,,,
486,PT00M40.70S,2023-03-10T01:47:02.6Z,3,REGULAR,freethrow,1 of 2,[],1630539,,,1610612766,79,90,2023-03-10T01:47:02Z,4820000,False,,,0,,K. Jones Free Throw 1 of 2 (1 PTS),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
487,PT00M40.70S,2023-03-10T01:47:16.3Z,3,REGULAR,freethrow,2 of 2,[],1630539,,,1610612766,79,91,2023-03-10T01:47:16Z,4830000,False,,,0,,K. Jones Free Throw 2 of 2 (2 PTS),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
488,PT00M28.70S,2023-03-10T01:47:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,8.09789750328515,42.8921568627451,1610612765,79,91,2023-03-10T01:47:37Z,4840000,False,36.0,24.0,1,left,MISS C. Joseph Layup - blocked,"[202709, 1630539]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,Jones,1630539.0
489,PT00M28.70S,2023-03-10T01:47:33.1Z,3,REGULAR,block,,[],1630539,,,1610612765,79,91,2023-03-10T01:47:34Z,4850000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT00M26.90S,2023-03-10T01:47:34.9Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,79,91,2023-03-10T01:47:37Z,4860000,False,,,0,,C. Joseph REBOUND (Off:2 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,488.0,,,,,,3.0,1.0,2.0,,,,,,,,,
491,PT00M26.90S,2023-03-10T01:47:36.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,6.521024967148489,47.05882352941176,1610612765,81,91,2023-03-10T01:47:40Z,4870000,False,15.0,9.0,1,left,C. Joseph Layup (12 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,12.0,,,,,,,,
492,PT00M07.10S,2023-03-10T01:47:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.9862023653088,53.18627450980392,1610612766,81,93,2023-03-10T01:48:02Z,4880000,False,16.0,13.0,1,right,D. Smith Jr. driving Layup (12 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,12.0,,,,,,,,
493,PT00M02.00S,2023-03-10T01:48:07.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612765,81,93,2023-03-10T01:48:16Z,4890000,False,,,0,,P. Washington shooting personal FOUL (3 PF) (Joseph 2 FT),"[1629023, 202709]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,202053.0,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,
495,PT00M02.00S,2023-03-10T01:48:32.3Z,3,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,82,93,2023-03-10T01:48:32Z,4910000,False,,,0,,C. Joseph Free Throw 1 of 2 (13 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
496,PT00M02.00S,2023-03-10T01:48:45.9Z,3,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,83,93,2023-03-10T01:48:45Z,4920000,False,,,0,,C. Joseph Free Throw 2 of 2 (14 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
497,PT00M00.00S,2023-03-10T01:48:52.5Z,3,REGULAR,period,end,[],0,,,1610612766,83,93,2023-03-10T01:48:52Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-03-10T01:48:58.4Z,4,REGULAR,substitution,out,['startperiod'],202709,,,1610612766,83,93,2023-03-10T01:51:29Z,4940000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-03-10T01:48:58.4Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,83,93,2023-03-10T01:51:29Z,4950000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-03-10T01:48:58.4Z,4,REGULAR,substitution,in,['startperiod'],1631093,,,1610612766,83,93,2023-03-10T01:51:29Z,4960000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-03-10T01:48:58.4Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612766,83,93,2023-03-10T01:51:29Z,4970000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
