actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT04M24.00S,2022-10-27T00:00:55.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,50,48,2022-10-27T00:00:57Z,2550000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,,,
262,PT04M12.00S,2022-10-27T00:01:07.6Z,2,REGULAR,3pt,Jump Shot,[],1630191,71.30420499342969,78.67647058823529,1610612765,50,48,2022-10-27T00:01:12Z,2560000,143.0,217.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
263,PT04M08.00S,2022-10-27T00:01:11.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,50,48,2022-10-27T00:01:12Z,2570000,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,,,
264,PT03M59.00S,2022-10-27T00:01:20.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,12.959921156373195,51.71568627450981,1610612737,50,50,2022-10-27T00:01:27Z,2580000,-9.0,69.0,1,left,J. Collins 6' turnaround Hook (9 PTS) (D. Murray 4 AST),"[1628381, 1627749]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,,,,,9.0,D. Murray,1627749.0,4.0,,,,,,,,,,
266,PT03M48.00S,2022-10-27T00:01:35.3Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,50,50,2022-10-27T00:01:43Z,2600000,,,0,,S. Bey step out-of-bounds TURNOVER (2 TO),[1630180],1610612765.0,DET,step,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628480.0,,,,,,,2.0,,
267,PT03M38.00S,2022-10-27T00:01:59.4Z,2,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,50,50,2022-10-27T00:02:13Z,2610000,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,,,,,,,1.0,,
268,PT03M26.00S,2022-10-27T00:02:22.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,76.03482260183968,66.91176470588235,1610612765,52,50,2022-10-27T00:02:27Z,2620000,85.0,173.0,1,right,C. Cunningham 19' pullup Jump Shot (18 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,19.24,Made,,,,,18.0,,,,,,,,,,,,,
269,PT03M02.00S,2022-10-27T00:02:46.0Z,2,REGULAR,2pt,Jump Shot,[],1627749,11.777266754270697,80.63725490196079,1610612737,52,52,2022-10-27T00:02:50Z,2630000,-153.0,58.0,1,left,D. Murray 16' pullup Jump Shot (4 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,16.39,Made,,,,,4.0,,,,,,,,,,,,,
270,PT02M52.00S,2022-10-27T00:02:56.3Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612765,52,52,2022-10-27T00:03:00Z,2640000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1629027]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0
271,PT02M52.00S,2022-10-27T00:02:56.3Z,2,REGULAR,steal,,[],1629027,,,1610612737,52,52,2022-10-27T00:02:58Z,2650000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
272,PT02M44.00S,2022-10-27T00:03:03.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,13.87976346911958,45.588235294117645,1610612737,52,54,2022-10-27T00:03:09Z,2660000,22.0,78.0,1,left,T. Young 8' driving floating Jump Shot (20 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.11,Made,,,,,20.0,,,,,,,,,,,,,
273,PT02M33.00S,2022-10-27T00:03:19.0Z,2,REGULAR,foul,offensive,[],1630595,,,1610612765,52,54,2022-10-27T00:03:29Z,2670000,,,0,,C. Cunningham charge offensive FOUL (1 PF),"[1630595, 203991]",1610612765.0,DET,charge,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,1.0,0.0,Capela,203991.0,,,,,
275,PT02M33.00S,2022-10-27T00:03:19.0Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,52,54,2022-10-27T00:03:19Z,2690000,,,0,,C. Cunningham offensive foul TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,,,,,,,1.0,,
276,PT02M33.00S,2022-10-27T00:03:27.1Z,2,REGULAR,substitution,out,[],202709,,,1610612737,52,54,2022-10-27T00:03:32Z,2700000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M33.00S,2022-10-27T00:03:27.1Z,2,REGULAR,substitution,in,[],1630587,,,1610612737,52,54,2022-10-27T00:03:32Z,2710000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M22.00S,2022-10-27T00:03:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,10.33180026281209,44.11764705882353,1610612737,52,54,2022-10-27T00:03:58Z,2720000,29.0,45.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
279,PT02M19.00S,2022-10-27T00:03:55.2Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,52,54,2022-10-27T00:03:58Z,2730000,,,0,,I. Livers REBOUND (Off:1 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,
280,PT02M08.00S,2022-10-27T00:04:13.1Z,2,REGULAR,foul,offensive,[],202711,,,1610612765,52,54,2022-10-27T00:06:03Z,2740000,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[202711, 1629631]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628480.0,2.0,1.0,Hunter,1629631.0,,,,,
282,PT02M08.00S,2022-10-27T00:04:13.1Z,2,REGULAR,turnover,offensive foul,[],202711,,,1610612765,52,54,2022-10-27T00:06:03Z,2760000,,,0,,B. Bogdanovic offensive foul TURNOVER (2 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628480.0,,,,,,,2.0,,
283,PT01M55.00S,2022-10-27T00:04:34.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,27.808804204993432,78.67647058823529,1610612737,52,54,2022-10-27T00:04:39Z,2770000,-143.0,209.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
284,PT01M54.00S,2022-10-27T00:04:35.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,52,54,2022-10-27T00:04:39Z,2780000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,283.0,,,,,,,,,,,,,,,,,
286,PT01M44.00S,2022-10-27T00:04:50.1Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,52,54,2022-10-27T00:04:55Z,2800000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1627749]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0
287,PT01M44.00S,2022-10-27T00:04:50.1Z,2,REGULAR,steal,,[],1627749,,,1610612737,52,54,2022-10-27T00:04:52Z,2810000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
288,PT01M40.00S,2022-10-27T00:04:54.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,6.258212877792378,49.50980392156863,1610612737,52,56,2022-10-27T00:05:03Z,2820000,2.0,6.0,1,left,J. Collins running DUNK (11 PTS) (D. Murray 5 AST),"[1628381, 1627749]",1610612737.0,ATL,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,11.0,D. Murray,1627749.0,5.0,,,,,,,,,,
290,PT01M22.00S,2022-10-27T00:05:11.6Z,2,REGULAR,2pt,Jump Shot,[],1630595,78.66294349540078,78.67647058823529,1610612765,54,56,2022-10-27T00:06:48Z,2840000,143.0,148.0,1,right,C. Cunningham 20' pullup Jump Shot (20 PTS) (I. Livers 1 AST),"[1630595, 1630587]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,20.61,Made,,,,,20.0,I. Livers,1630587.0,1.0,,,,,,,,,,
292,PT01M10.00S,2022-10-27T00:05:23.8Z,2,REGULAR,3pt,Jump Shot,[],1627749,12.959921156373195,97.05882352941177,1610612737,54,56,2022-10-27T00:05:29Z,2860000,-235.0,69.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
293,PT01M07.00S,2022-10-27T00:05:26.8Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,54,56,2022-10-27T00:05:29Z,2870000,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,292.0,4.0,4.0,0.0,,,,,,,,,,,,,,
294,PT01M01.00S,2022-10-27T00:05:33.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,75.3777923784494,12.990196078431374,1610612765,57,56,2022-10-27T00:05:39Z,2880000,-185.0,179.0,1,right,S. Bey 25' 3PT  (6 PTS) (B. Bogdanovic 2 AST),"[1630180, 202711]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,,6.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,,
296,PT00M36.30S,2022-10-27T00:06:01.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,33.327858081471746,40.19607843137255,1610612737,57,59,2022-10-27T00:06:08Z,2900000,49.0,261.0,1,left,D. Murray 26' 3PT pullup (7 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.54,Made,,,,,7.0,,,,,,,,,,,,,
297,PT00M29.60S,2022-10-27T00:06:18.3Z,2,REGULAR,3pt,Jump Shot,[],1630191,73.01248357424441,83.82352941176471,1610612765,57,59,2022-10-27T00:06:22Z,2910000,169.0,201.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
298,PT00M26.40S,2022-10-27T00:06:21.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,57,59,2022-10-27T00:06:22Z,2920000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,297.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT00M09.90S,2022-10-27T00:06:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629027,8.229303547963205,49.01960784313725,1610612737,57,61,2022-10-27T00:07:00Z,2940000,5.0,25.0,1,left,T. Young driving finger roll Layup (22 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,22.0,,,,,,,,,,,,,
301,PT00M09.90S,2022-10-27T00:06:51.1Z,2,REGULAR,violation,defensive goaltending,[],1630191,,,1610612737,57,61,2022-10-27T00:07:00Z,2950000,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,
302,PT00M09.90S,2022-10-27T00:06:56.1Z,2,REGULAR,foul,personal,['1freethrow'],1630587,,,1610612737,57,61,2022-10-27T00:07:05Z,2960000,,,0,,I. Livers shooting personal FOUL (1 PF) (Young 1 FT),"[1630587, 1629027]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,1.0,0.0,Young,1629027.0,,,,,
304,PT00M09.90S,2022-10-27T00:07:13.9Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,57,62,2022-10-27T00:07:13Z,2980000,,,0,,T. Young Free Throw 1 of 1 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
305,PT00M04.00S,2022-10-27T00:07:34.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612765,57,62,2022-10-27T00:07:44Z,2990000,,,0,,T. Young personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629027, 202711]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628480.0,2.0,0.0,Bogdanovic,202711.0,,,,,
307,PT00M04.00S,2022-10-27T00:08:00.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,58,62,2022-10-27T00:08:00Z,3010000,,,0,,B. Bogdanovic Free Throw 1 of 2 (15 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
308,PT00M04.00S,2022-10-27T00:08:23.1Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,59,62,2022-10-27T00:08:23Z,3020000,,,0,,B. Bogdanovic Free Throw 2 of 2 (16 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
309,PT00M04.00S,2022-10-27T00:08:35.2Z,2,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612737,59,62,2022-10-27T00:08:44Z,3030000,,,0,,J. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628381],1610612737.0,ATL,bad pass,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628480.0,,,,,,,1.0,,
311,PT00M04.00S,2022-10-27T00:08:46.2Z,2,REGULAR,substitution,out,[],1629027,,,1610612765,59,62,2022-10-27T00:08:52Z,3050000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M04.00S,2022-10-27T00:08:46.2Z,2,REGULAR,substitution,in,[],1628988,,,1610612765,59,62,2022-10-27T00:08:52Z,3060000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.70S,2022-10-27T00:09:08.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,94.95729303547962,14.950980392156863,1610612765,61,62,2022-10-27T00:09:14Z,3070000,-175.0,-5.0,1,right,C. Cunningham 17' step back Jump Shot (22 PTS) (I. Livers 2 AST),"[1630595, 1630587]",1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,17.53,Made,,,,,22.0,I. Livers,1630587.0,2.0,,,,,,,,,,
315,PT00M00.00S,2022-10-27T00:09:15.5Z,2,REGULAR,period,end,[],0,,,1610612737,61,62,2022-10-27T00:09:15Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-10-27T00:24:11.7Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612737,61,62,2022-10-27T00:24:29Z,3100000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-10-27T00:24:11.7Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612737,61,62,2022-10-27T00:24:29Z,3110000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-10-27T00:24:11.7Z,3,REGULAR,substitution,in,['startperiod'],202709,,,1610612737,61,62,2022-10-27T00:24:29Z,3120000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-10-27T00:24:11.7Z,3,REGULAR,substitution,in,['startperiod'],1629027,,,1610612737,61,62,2022-10-27T00:24:29Z,3130000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-10-27T00:24:35.5Z,3,REGULAR,period,start,[],0,,,1610612737,61,62,2022-10-27T00:24:35Z,3140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M45.00S,2022-10-27T00:24:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,92.9862023653088,58.57843137254902,1610612737,61,64,2022-10-27T00:24:54Z,3150000,43.0,13.0,1,right,J. Collins Jump Shot (13 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,,,,,13.0,T. Young,1629027.0,4.0,,,,,,,,,,
323,PT11M26.00S,2022-10-27T00:25:08.4Z,3,REGULAR,2pt,Jump Shot,[],1630595,22.026938239159,34.80392156862745,1610612765,61,64,2022-10-27T00:25:18Z,3170000,76.0,155.0,1,left,MISS C. Cunningham 17' Jump Shot - blocked,"[1630595, 1627749]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,17.23,Missed,,,,,,,,,,,,,,Murray,1627749.0,,,
324,PT11M26.00S,2022-10-27T00:25:08.4Z,3,REGULAR,block,,[],1627749,,,1610612765,61,64,2022-10-27T00:25:14Z,3180000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
325,PT11M19.00S,2022-10-27T00:25:15.4Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,61,64,2022-10-27T00:53:26Z,3190000,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right Center,,,323.0,5.0,4.0,1.0,,,,,,,,,,,,,,
326,PT11M17.00S,2022-10-27T00:25:18.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,6.093955321944804,4.411764705882348,1610612765,61,64,2022-10-27T00:26:38Z,3200000,228.0,5.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
327,PT11M15.00S,2022-10-27T00:25:20.0Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,61,64,2022-10-27T00:26:38Z,3210000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,326.0,6.0,4.0,2.0,,,,,,,,,,,,,,
328,PT11M08.00S,2022-10-27T00:25:26.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,7.966491458607096,95.34313725490196,1610612765,61,64,2022-10-27T00:25:38Z,3220000,-227.0,22.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.78,Missed,,,,,,,,,,,,,,,,,,
329,PT11M00.00S,2022-10-27T00:25:34.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,61,64,2022-10-27T00:35:14Z,3230000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,328.0,4.0,4.0,0.0,,,,,,,,,,,,,,
330,PT10M58.00S,2022-10-27T00:25:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.7562417871222,31.862745098039213,1610612737,61,64,2022-10-27T00:25:43Z,3240000,-91.0,251.0,1,right,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
331,PT10M58.00S,2022-10-27T00:25:37.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,61,64,2022-10-27T00:25:43Z,3250000,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,330.0,7.0,5.0,2.0,,,,,,,,,,,,,,
332,PT10M48.00S,2022-10-27T00:25:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,7.703679369250986,48.77450980392157,1610612765,63,64,2022-10-27T00:28:25Z,3260000,6.0,20.0,1,left,S. Bey running Layup (8 PTS) (C. Joseph 4 AST),"[1630180, 202709]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,8.0,C. Joseph,202709.0,4.0,,,,,,,,,,
334,PT10M38.00S,2022-10-27T00:25:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.19776609724047,44.36274509803921,1610612737,63,64,2022-10-27T00:26:05Z,3280000,-28.0,21.0,1,right,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
335,PT10M35.00S,2022-10-27T00:25:59.8Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,63,64,2022-10-27T00:26:05Z,3290000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
336,PT10M31.00S,2022-10-27T00:26:03.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,7.5722733245729295,48.28431372549019,1610612765,65,64,2022-10-27T00:29:04Z,3300000,9.0,19.0,1,left,C. Cunningham running Layup (24 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,24.0,,,,,,,,,,,,,
337,PT10M13.00S,2022-10-27T00:26:21.6Z,3,REGULAR,2pt,Jump Shot,[],1629631,74.98357424441524,49.01960784313725,1610612737,65,66,2022-10-27T00:26:27Z,3310000,-5.0,183.0,1,right,D. Hunter 18' pullup Jump Shot (12 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,18.28,Made,,,,,12.0,,,,,,,,,,,,,
339,PT09M56.00S,2022-10-27T00:26:37.9Z,3,REGULAR,2pt,Jump Shot,[],1630191,20.71287779237845,25.0,1610612765,67,66,2022-10-27T00:26:43Z,3330000,125.0,142.0,1,left,I. Stewart 18' Jump Shot (3 PTS) (B. Bogdanovic 3 AST),"[1630191, 202711]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right Center,18.93,Made,,,,,3.0,B. Bogdanovic,202711.0,3.0,,,,,,,,,,
341,PT09M35.00S,2022-10-27T00:26:59.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,91.19579500657031,1.9837622549019607,1610612737,67,69,2022-10-27T00:27:32Z,3350000,-240.0,30.0,1,right,D. Murray 24' 3PT  (10 PTS) (C. Capela 1 AST),"[1627749, 203991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.2,Made,,,,,10.0,C. Capela,203991.0,1.0,,,,,,,,,,
342,PT09M22.00S,2022-10-27T00:27:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,9.806176084099869,40.19607843137255,1610612765,67,69,2022-10-27T00:27:20Z,3360000,49.0,40.0,1,left,MISS B. Bogdanovic 6' floating Shot - blocked,"[202711, 203991]",1610612765.0,DET,floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,Capela,203991.0,,,
343,PT09M22.00S,2022-10-27T00:27:13.7Z,3,REGULAR,block,,[],203991,,,1610612765,67,69,2022-10-27T00:27:16Z,3370000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT09M22.00S,2022-10-27T00:27:13.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,67,69,2022-10-27T00:27:20Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,342.0,,,,,,,,,,,,,,,,,
347,PT09M19.00S,2022-10-27T00:27:34.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,13.091327201051248,26.225490196078432,1610612765,67,69,2022-10-27T00:27:38Z,3400000,119.0,71.0,1,left,MISS C. Cunningham 13' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,13.83,Missed,,,,,,,,,,,,,,,,,,
