actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,shotResult,pointsTotal,playerName,playerNameI,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
352,PT00M00.30S,2026-02-02T00:12:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641709,50.27923784494087,42.40196078431372,1610612765,67,44,2026-02-02T00:14:03Z,3400000,False,-38.0,415.0,1,right,A. Thompson 41' 3PT bank (7 PTS),[1641709],1610612765.0,DET,,bank,Made,7.0,Thompson,A. Thompson,,,,,,Above the Break 3,24+ Center,,,,,41.66,,,,,,,,,,,,
355,PT00M00.00S,2026-02-02T00:22:31.8Z,2,REGULAR,period,end,[],0,,,1610612751,67,44,2026-02-02T00:22:31Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1642450,,,1610612751,67,44,2026-02-02T00:27:55Z,3440000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1642962,,,1610612751,67,44,2026-02-02T00:27:55Z,3450000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1642879,,,1610612751,67,44,2026-02-02T00:27:55Z,3460000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,67,44,2026-02-02T00:27:55Z,3470000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612751,67,44,2026-02-02T00:27:55Z,3480000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,67,44,2026-02-02T00:27:55Z,3490000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612751,67,44,2026-02-02T00:27:55Z,3500000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,67,44,2026-02-02T00:27:55Z,3510000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612751,67,44,2026-02-02T00:27:55Z,3520000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1642856,,,1610612751,67,44,2026-02-02T00:27:55Z,3530000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1642874,,,1610612751,67,44,2026-02-02T00:27:55Z,3540000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-02-02T00:26:55.5Z,3,REGULAR,substitution,in,['startperiod'],1642849,,,1610612751,67,44,2026-02-02T00:27:55Z,3550000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2026-02-02T00:28:01.8Z,3,REGULAR,period,start,[],0,,,1610612765,67,44,2026-02-02T00:28:01Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M43.00S,2026-02-02T00:28:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.389618922470433,43.13725490196079,1610612765,69,44,2026-02-02T00:32:32Z,3570000,False,34.0,8.0,1,left,J. Duren driving Layup (11 PTS),[1631105],1610612765.0,DET,,driving,Made,11.0,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,3.51,,,,,,,,,,,,
371,PT11M28.00S,2026-02-02T00:28:32.6Z,3,REGULAR,turnover,bad pass,[],1642849,,,1610612751,69,44,2026-02-02T00:28:37Z,3590000,False,,,0,,N. Traore bad pass TURNOVER (2 TO),"[1642849, 1631105]",1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,Duren,1631105.0
372,PT11M28.00S,2026-02-02T00:28:32.6Z,3,REGULAR,steal,,[],1631105,,,1610612765,69,44,2026-02-02T00:28:34Z,3600000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,
373,PT11M24.00S,2026-02-02T00:28:36.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,10.5946123521682,50.73529411764706,1610612765,71,44,2026-02-02T00:28:48Z,3610000,False,-4.0,47.0,1,left,C. Cunningham running Layup (15 PTS) (J. Duren 2 AST),"[1630595, 1631105]",1610612765.0,DET,,running,Made,15.0,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.72,,,,,,,J. Duren,1631105.0,2.0,,,
375,PT11M10.00S,2026-02-02T00:28:51.2Z,3,REGULAR,3pt,Jump Shot,[],1642856,69.99014454664915,75.24509803921569,1610612751,71,44,2026-02-02T00:28:56Z,3630000,False,126.0,230.0,1,right,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,Missed,,Dëmin,E. Dëmin,,,,,,Above the Break 3,24+ Right Center,,,,,26.2,,,,,,,,,,,,
376,PT11M07.00S,2026-02-02T00:28:54.2Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,71,44,2026-02-02T00:28:56Z,3640000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Above the Break 3,24+ Right Center,,,,,,375.0,7.0,5.0,2.0,,,,,,,,
377,PT10M59.00S,2026-02-02T00:29:04.6Z,3,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612765,71,44,2026-02-02T00:29:18Z,3650000,False,,,0,,N. Traore shooting personal FOUL (2 PF) (Duren 2 FT),"[1642849, 1631105]",1610612751.0,BKN,2002.0,shooting,,,Traore,N. Traore,,,,,,Restricted Area,0-8 Center,2.0,0.0,Duren,1631105.0,,,,,,,,,,,,,
379,PT10M59.00S,2026-02-02T00:29:34.4Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,72,44,2026-02-02T00:29:34Z,3670000,False,,,0,,J. Duren Free Throw 1 of 2 (12 PTS),[1631105],1610612765.0,DET,,,Made,12.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M59.00S,2026-02-02T00:29:50.4Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,73,44,2026-02-02T00:29:50Z,3680000,False,,,0,,J. Duren Free Throw 2 of 2 (13 PTS),[1631105],1610612765.0,DET,,,Made,13.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,
381,PT10M39.00S,2026-02-02T00:30:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,92.19776609724047,54.41176470588235,1610612751,73,44,2026-02-02T00:31:28Z,3690000,False,22.0,21.0,1,right,MISS D. Wolf driving Layup,[1642874],1610612751.0,BKN,,driving,Missed,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,,,,,3.03,,,,,,,,,,,,
382,PT10M37.00S,2026-02-02T00:30:18.1Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,73,44,2026-02-02T00:30:31Z,3700000,False,,,0,,D. Wolf REBOUND (Off:1 Def:4),[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,,,,,,381.0,5.0,4.0,1.0,,,,,,,,
384,PT10M32.00S,2026-02-02T00:30:39.2Z,3,REGULAR,turnover,lost ball,[],1642874,,,1610612751,73,44,2026-02-02T00:30:43Z,3720000,False,,,0,,D. Wolf lost ball TURNOVER (2 TO),"[1642874, 1631105]",1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,2.0,Duren,1631105.0
385,PT10M32.00S,2026-02-02T00:30:39.2Z,3,REGULAR,steal,,[],1631105,,,1610612765,73,44,2026-02-02T00:30:41Z,3730000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,
386,PT10M27.00S,2026-02-02T00:30:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,7.5722733245729295,42.15686274509804,1610612765,75,44,2026-02-02T00:30:52Z,3740000,False,39.0,19.0,1,left,J. Duren running alley-oop Layup (15 PTS) (T. Harris 3 AST),"[1631105, 202699]",1610612765.0,DET,,running alley-oop,Made,15.0,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,4.34,,,,,,,T. Harris,202699.0,3.0,,,
388,PT10M27.00S,2026-02-02T00:30:54.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,44,2026-02-02T00:30:54Z,3760000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT10M12.00S,2026-02-02T00:33:49.6Z,3,REGULAR,turnover,bad pass,[],1642849,,,1610612751,75,44,2026-02-02T00:33:54Z,3770000,False,,,0,,N. Traore bad pass TURNOVER (3 TO),"[1642849, 1629130]",1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,Robinson,1629130.0
390,PT10M12.00S,2026-02-02T00:33:49.6Z,3,REGULAR,steal,,[],1629130,,,1610612765,75,44,2026-02-02T00:33:51Z,3780000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,
391,PT10M09.00S,2026-02-02T00:33:55.6Z,3,REGULAR,foul,personal,[],1629651,,,1610612765,75,44,2026-02-02T00:34:08Z,3790000,False,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 1630595]",1610612751.0,BKN,1627964.0,,,,Claxton,N. Claxton,,,,,,Mid-Range,8-16 Right,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
393,PT09M55.00S,2026-02-02T00:34:29.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,6.652431011826544,45.34313725490196,1610612765,77,44,2026-02-02T00:35:25Z,3810000,False,23.0,10.0,1,left,J. Duren reverse Layup (17 PTS) (C. Cunningham 11 AST),"[1631105, 1630595]",1610612765.0,DET,,reverse,Made,17.0,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,2.54,,,,,,,C. Cunningham,1630595.0,11.0,,,
395,PT09M36.00S,2026-02-02T00:34:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629611,78.66294349540078,91.17647058823529,1610612751,77,44,2026-02-02T00:35:36Z,3830000,False,206.0,148.0,1,right,MISS T. Mann 25' pullup 3PT,[1629611],1610612751.0,BKN,,pullup,Missed,,Mann,T. Mann,,,,,,Above the Break 3,24+ Right Center,,,,,25.36,,,,,,,,,,,,
396,PT09M35.00S,2026-02-02T00:34:49.4Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,77,44,2026-02-02T00:35:00Z,3840000,False,,,0,,D. Wolf REBOUND (Off:2 Def:4),[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,Above the Break 3,24+ Right Center,,,,,,395.0,6.0,4.0,2.0,,,,,,,,
397,PT09M34.00S,2026-02-02T00:34:53.9Z,3,REGULAR,turnover,out-of-bounds,[],1642874,,,1610612751,77,44,2026-02-02T00:35:14Z,3850000,False,,,0,,D. Wolf lost ball out-of-bounds TURNOVER (3 TO),[1642874],1610612751.0,BKN,1830.0,lost ball,,,Wolf,D. Wolf,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,3.0,,
398,PT09M15.00S,2026-02-02T00:35:21.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631105,7.5722733245729295,56.86274509803921,1610612765,77,44,2026-02-02T00:35:29Z,3860000,False,-34.0,19.0,1,left,MISS J. Duren floating Shot,[1631105],1610612765.0,DET,,floating,Missed,,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,3.91,,,,,,,,,,,,
400,PT09M12.00S,2026-02-02T00:35:24.7Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,77,44,2026-02-02T00:35:29Z,3880000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,,Mann,T. Mann,,,,,,Restricted Area,0-8 Center,,,,,,398.0,1.0,1.0,0.0,,,,,,,,
401,PT09M03.00S,2026-02-02T00:35:33.8Z,3,REGULAR,3pt,Jump Shot,[],1642874,70.64717477003943,75.24509803921569,1610612751,77,44,2026-02-02T00:35:37Z,3890000,False,126.0,223.0,1,right,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,Missed,,Wolf,D. Wolf,,,,,,Above the Break 3,24+ Right Center,,,,,25.66,,,,,,,,,,,,
402,PT09M00.00S,2026-02-02T00:35:36.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,77,44,2026-02-02T00:35:37Z,3900000,False,,,0,,J. Duren REBOUND (Off:2 Def:6),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Above the Break 3,24+ Right Center,,,,,,401.0,8.0,6.0,2.0,,,,,,,,
403,PT08M45.00S,2026-02-02T00:35:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612765,77,44,2026-02-02T00:36:04Z,3910000,False,,,0,,N. Traore shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1642849, 1630595]",1610612751.0,BKN,1627964.0,shooting,,,Traore,N. Traore,,,,,,In The Paint (Non-RA),0-8 Center,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
405,PT08M45.00S,2026-02-02T00:36:23.0Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,77,44,2026-02-02T00:36:23Z,3930000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M45.00S,2026-02-02T00:36:23.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,77,44,2026-02-02T00:36:23Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,,,,
407,PT08M45.00S,2026-02-02T00:36:39.8Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,78,44,2026-02-02T00:36:39Z,3950000,False,,,0,,C. Cunningham Free Throw 2 of 2 (16 PTS),[1630595],1610612765.0,DET,,,Made,16.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M23.00S,2026-02-02T00:37:03.4Z,3,REGULAR,3pt,Jump Shot,[],1642849,65.25952693823915,29.166666666666668,1610612751,78,44,2026-02-02T00:37:13Z,3960000,False,-104.0,274.0,1,right,MISS N. Traore 29' pullup 3PT,[1642849],1610612751.0,BKN,,pullup,Missed,,Traore,N. Traore,,,,,,Above the Break 3,24+ Left Center,,,,,29.32,,,,,,,,,,,,
409,PT08M19.00S,2026-02-02T00:37:06.1Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,78,44,2026-02-02T00:37:06Z,3970000,False,,,0,,J. Duren REBOUND (Off:2 Def:7),[1631105],1610612765.0,DET,,,,,Duren,J. Duren,,,,,,Above the Break 3,24+ Left Center,,,,,,408.0,9.0,7.0,2.0,,,,,,,,
410,PT08M07.00S,2026-02-02T00:37:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.469776609724048,41.42156862745098,1610612765,78,44,2026-02-02T00:37:24Z,3980000,False,43.0,-1.0,1,left,MISS J. Duren Layup - blocked,"[1631105, 1642849]",1610612765.0,DET,,,Missed,,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,4.29,,,,,Traore,1642849.0,,,,,,
411,PT08M07.00S,2026-02-02T00:37:18.8Z,3,REGULAR,block,,[],1642849,,,1610612765,78,44,2026-02-02T00:37:21Z,3990000,False,,,0,,N. Traore BLOCK (1 BLK),[1642849],1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,
412,PT08M06.00S,2026-02-02T00:37:19.8Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,78,44,2026-02-02T00:37:24Z,4000000,False,,,0,,D. Wolf REBOUND (Off:2 Def:5),[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,,,,,,410.0,7.0,5.0,2.0,,,,,,,,
413,PT08M01.00S,2026-02-02T00:37:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642874,94.1688567674113,53.67647058823529,1610612751,78,44,2026-02-02T00:38:02Z,4010000,False,18.0,2.0,1,right,MISS D. Wolf running Layup - blocked,"[1642874, 1641709]",1610612751.0,BKN,,running,Missed,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,,,,,1.85,,,,,Thompson,1641709.0,,,,,,
414,PT08M01.00S,2026-02-02T00:37:25.1Z,3,REGULAR,block,,[],1641709,,,1610612751,78,44,2026-02-02T00:37:27Z,4020000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,
415,PT07M58.00S,2026-02-02T00:37:28.1Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612765,78,44,2026-02-02T00:37:30Z,4030000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,Restricted Area,0-8 Center,,,,,,413.0,2.0,2.0,0.0,,,,,,,,
416,PT07M55.00S,2026-02-02T00:37:30.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631105,7.30946123521682,42.40196078431372,1610612765,80,44,2026-02-02T00:37:37Z,4040000,False,38.0,16.0,1,left,J. Duren running alley-oop DUNK (19 PTS) (D. Robinson 1 AST),"[1631105, 1629130]",1610612765.0,DET,,running alley-oop,Made,19.0,Duren,J. Duren,,,,,,Restricted Area,0-8 Center,,,,,4.13,,,,,,,D. Robinson,1629130.0,1.0,,,
418,PT07M33.00S,2026-02-02T00:37:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,93.38042049934296,42.8921568627451,1610612751,80,44,2026-02-02T00:38:05Z,4060000,False,-36.0,10.0,1,right,MISS N. Traore driving Layup - blocked,"[1642849, 1630595]",1610612751.0,BKN,,driving,Missed,,Traore,N. Traore,,,,,,Restricted Area,0-8 Center,,,,,3.68,,,,,Cunningham,1630595.0,,,,,,
419,PT07M33.00S,2026-02-02T00:37:53.0Z,3,REGULAR,block,,[],1630595,,,1610612751,80,44,2026-02-02T00:37:56Z,4070000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,
420,PT07M30.00S,2026-02-02T00:37:56.0Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612765,80,44,2026-02-02T00:38:05Z,4080000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612765.0,DET,,,,,Robinson,D. Robinson,,,,,,Restricted Area,0-8 Center,,,,,,418.0,3.0,3.0,0.0,,,,,,,,
421,PT07M21.00S,2026-02-02T00:38:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.835085413929041,42.8921568627451,1610612765,80,44,2026-02-02T00:39:12Z,4090000,False,36.0,21.0,1,left,MISS T. Harris driving Layup,[202699],1610612765.0,DET,,driving,Missed,,Harris,T. Harris,,,,,,Restricted Area,0-8 Center,,,,,4.13,,,,,,,,,,,,
422,PT07M19.00S,2026-02-02T00:38:07.6Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,80,44,2026-02-02T00:38:10Z,4100000,False,,,0,,D. Wolf REBOUND (Off:2 Def:6),[1642874],1610612751.0,BKN,,,,,Wolf,D. Wolf,,,,,,Restricted Area,0-8 Center,,,,,,421.0,8.0,6.0,2.0,,,,,,,,
423,PT07M14.00S,2026-02-02T00:38:12.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642849,93.51182654402102,96.56862745098039,1610612751,80,47,2026-02-02T00:39:28Z,4110000,False,233.0,8.0,1,right,N. Traore 3PT running (5 PTS) (D. Wolf 2 AST),"[1642849, 1642874]",1610612751.0,BKN,,running,Made,5.0,Traore,N. Traore,,,,,,Right Corner 3,24+ Right,,,,,23.3,,,,,,,D. Wolf,1642874.0,2.0,,,
425,PT06M50.00S,2026-02-02T00:38:39.4Z,3,REGULAR,foul,personal,[],1629611,,,1610612765,80,47,2026-02-02T00:38:49Z,4130000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1630595]",1610612751.0,BKN,1830.0,,,,Mann,T. Mann,,,,,,Restricted Area,0-8 Center,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,
427,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,out,[],1629611,,,1610612765,80,47,2026-02-02T00:39:02Z,4150000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,out,[],1642856,,,1610612765,80,47,2026-02-02T00:39:02Z,4160000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,out,[],1642849,,,1610612765,80,47,2026-02-02T00:39:02Z,4170000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,in,[],1642879,,,1610612765,80,47,2026-02-02T00:39:02Z,4180000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,in,[],1642962,,,1610612765,80,47,2026-02-02T00:39:02Z,4190000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M50.00S,2026-02-02T00:38:47.2Z,3,REGULAR,substitution,in,[],1630560,,,1610612765,80,47,2026-02-02T00:39:02Z,4200000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M42.00S,2026-02-02T00:39:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,9.806176084099869,49.26470588235294,1610612765,80,47,2026-02-02T00:39:16Z,4210000,False,4.0,40.0,1,left,MISS D. Robinson driving floating Shot,[1629130],1610612765.0,DET,,driving floating,Missed,,Robinson,D. Robinson,,,,,,Restricted Area,0-8 Center,,,,,3.99,,,,,,,,,,,,
434,PT06M40.00S,2026-02-02T00:39:13.4Z,3,REGULAR,rebound,defensive,[],1642879,,,1610612751,80,47,2026-02-02T00:39:16Z,4220000,False,,,0,,B. Saraf REBOUND (Off:0 Def:1),[1642879],1610612751.0,BKN,,,,,Saraf,B. Saraf,,,,,,Restricted Area,0-8 Center,,,,,,433.0,1.0,1.0,0.0,,,,,,,,
435,PT06M37.00S,2026-02-02T00:39:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642879,95.87713534822602,39.950980392156865,1610612751,80,47,2026-02-02T00:39:21Z,4230000,False,-50.0,-14.0,1,right,MISS B. Saraf running Layup - blocked,"[1642879, 1630595]",1610612751.0,BKN,,running,Missed,,Saraf,B. Saraf,,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.2,,,,,Cunningham,1630595.0,,,,,,
436,PT06M37.00S,2026-02-02T00:39:16.0Z,3,REGULAR,block,,[],1630595,,,1610612751,80,47,2026-02-02T00:39:18Z,4240000,False,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,
437,PT06M34.00S,2026-02-02T00:39:19.0Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,80,47,2026-02-02T00:39:21Z,4250000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641709],1610612765.0,DET,,,,,Thompson,A. Thompson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,435.0,7.0,5.0,2.0,,,,,,,,
