actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
417,PT07M02.00S,2025-11-06T01:31:01.1Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,59,2025-11-06T01:31:07Z,4160000,False,,,0,,J. Duren REBOUND (Off:5 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,416.0,14.0,9.0,5.0,,,,,,,,,,
418,PT07M02.00S,2025-11-06T01:31:06.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,62,59,2025-11-06T01:31:06Z,4170000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,out,[],1629004,,,1610612765,62,59,2025-11-06T01:33:58Z,4180000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,out,[],203994,,,1610612765,62,59,2025-11-06T01:33:58Z,4190000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,out,[],1641707,,,1610612765,62,59,2025-11-06T01:33:58Z,4200000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,in,[],201567,,,1610612765,62,59,2025-11-06T01:33:58Z,4210000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,in,[],1641989,,,1610612765,62,59,2025-11-06T01:33:58Z,4220000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M02.00S,2025-11-06T01:31:07.1Z,3,REGULAR,substitution,in,[],1642846,,,1610612765,62,59,2025-11-06T01:33:58Z,4230000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M45.00S,2025-11-06T01:34:17.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,10.693166885676746,54.16666666666667,1610612765,64,59,2025-11-06T01:34:23Z,4240000,False,-21.0,48.0,1,left,C. Cunningham turnaround Hook (8 PTS) (J. Duren 3 AST),"[1630595, 1631105]",1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,8.0,J. Duren,1631105.0,3.0,,,,,,,,,,,,,,
427,PT06M28.00S,2025-11-06T01:34:35.2Z,3,REGULAR,2pt,Jump Shot,[],1642846,76.13337713534823,44.607843137254896,1610612762,64,61,2025-11-06T01:43:29Z,4260000,False,-27.0,172.0,1,right,A. Bailey 17' pullup Jump Shot (7 PTS) (K. Love 2 AST),"[1642846, 201567]",1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Center,17.39,Made,7.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,
428,PT06M11.00S,2025-11-06T01:34:52.4Z,3,REGULAR,foul,personal,['2freethrow'],1642846,,,1610612765,64,61,2025-11-06T01:35:04Z,4270000,False,,,0,,A. Bailey shooting personal FOUL (3 PF) (Thompson 2 FT),"[1642846, 1641709]",1610612762.0,UTA,shooting,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,,,3.0,0.0,Thompson,1641709.0
430,PT06M11.00S,2025-11-06T01:35:19.2Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,65,61,2025-11-06T01:36:16Z,4290000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
431,PT06M11.00S,2025-11-06T01:35:19.2Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,65,61,2025-11-06T01:36:16Z,4300000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT06M10.00S,2025-11-06T01:35:20.2Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,65,61,2025-11-06T01:48:06Z,4310000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,431.0,6.0,3.0,3.0,,,,,,,,,,
433,PT06M09.00S,2025-11-06T01:35:43.3Z,3,REGULAR,foul,personal,[],1641989,,,1610612765,65,61,2025-11-06T01:35:49Z,4320000,False,,,0,,E. Harkless personal FOUL (1 PF),"[1641989, 1641709]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Thompson,1641709.0
435,PT06M01.00S,2025-11-06T01:36:09.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,18.05190538764782,72.54901960784314,1610612765,67,61,2025-11-06T01:45:19Z,4340000,False,-113.0,117.0,1,left,C. Cunningham 16' pullup Jump Shot (10 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,16.26,Made,10.0,,,,,,,,,,,,,,,,,
436,PT05M46.00S,2025-11-06T01:36:24.8Z,3,REGULAR,2pt,Jump Shot,[],1642846,81.65243101182654,77.45098039215686,1610612762,67,61,2025-11-06T01:36:32Z,4350000,False,137.0,120.0,1,right,MISS A. Bailey 18' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Right Center,18.23,Missed,,,,,,,,,,,,,,,,,,
437,PT05M43.00S,2025-11-06T01:36:27.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,67,61,2025-11-06T01:36:32Z,4360000,False,,,0,,J. Duren REBOUND (Off:5 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,436.0,15.0,10.0,5.0,,,,,,,,,,
438,PT05M35.00S,2025-11-06T01:36:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,9.904730617608408,49.01960784313726,1610612765,69,61,2025-11-06T01:46:13Z,4370000,False,5.0,41.0,1,left,A. Thompson driving floating Jump Shot (9 PTS),[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.09,Made,9.0,,,,,,,,,,,,,,,,,
439,PT05M23.00S,2025-11-06T01:36:52.7Z,3,REGULAR,foul,personal,[],1641709,,,1610612762,69,61,2025-11-06T01:38:19Z,4380000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1641718]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,,,,3.0,0.0,George,1641718.0
441,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,out,[],1641709,,,1610612762,69,61,2025-11-06T01:38:05Z,4400000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,out,[],1630191,,,1610612762,69,61,2025-11-06T01:38:05Z,4410000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,out,[],1641718,,,1610612762,69,61,2025-11-06T01:38:05Z,4420000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,in,[],1641842,,,1610612762,69,61,2025-11-06T01:38:05Z,4430000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612762,69,61,2025-11-06T01:38:05Z,4440000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M23.00S,2025-11-06T01:37:15.5Z,3,REGULAR,substitution,in,[],1642383,,,1610612762,69,61,2025-11-06T01:38:05Z,4450000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M13.00S,2025-11-06T01:38:25.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,71.00854139290408,84.80392156862746,1610612762,69,61,2025-11-06T01:38:31Z,4460000,False,174.0,220.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,28.05,Missed,,,,,,,,,,,,,,,,,,
448,PT05M10.00S,2025-11-06T01:38:28.8Z,3,REGULAR,rebound,defensive,[],1641842,,,1610612765,69,61,2025-11-06T01:38:31Z,4470000,False,,,0,,R. Holland II REBOUND (Off:1 Def:5),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,6.0,5.0,1.0,,,,,,,,,,
449,PT05M07.00S,2025-11-06T01:38:32.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,27.11892247043363,17.892156862745097,1610612765,69,61,2025-11-06T01:38:38Z,4480000,False,161.0,202.0,1,left,MISS D. Robinson 25' running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
450,PT05M04.00S,2025-11-06T01:38:35.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612762,69,61,2025-11-06T01:38:38Z,4490000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,,
451,PT04M57.00S,2025-11-06T01:38:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612762,69,61,2025-11-06T01:38:57Z,4500000,False,,,0,,D. Robinson personal FOUL (2 PF) (Love 2 FT),"[1629130, 201567]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,,,,2.0,0.0,Love,201567.0
453,PT04M57.00S,2025-11-06T01:39:15.1Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612762,69,62,2025-11-06T01:39:43Z,4520000,False,,,0,,K. Love Free Throw 1 of 2 (3 PTS),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
454,PT04M57.00S,2025-11-06T01:39:16.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612762,69,62,2025-11-06T01:39:24Z,4530000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M57.00S,2025-11-06T01:39:16.1Z,3,REGULAR,substitution,in,[],1629750,,,1610612762,69,62,2025-11-06T01:39:24Z,4540000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M57.00S,2025-11-06T01:39:15.1Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612762,69,62,2025-11-06T01:39:43Z,4550000,False,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT04M54.00S,2025-11-06T01:39:18.1Z,3,REGULAR,rebound,offensive,[],201567,,,1610612762,69,62,2025-11-06T01:39:43Z,4560000,False,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,456.0,3.0,2.0,1.0,,,,,,,,,,
458,PT04M50.00S,2025-11-06T01:39:44.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642383,66.67214191852825,71.07843137254902,1610612762,69,65,2025-11-06T01:39:52Z,4570000,False,105.0,261.0,1,right,W. Clayton Jr. 28' 3PT  (3 PTS) (K. Love 3 AST),"[1642383, 201567]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,28.13,Made,3.0,K. Love,201567.0,3.0,,,,,,,,,,,,,,
459,PT04M49.00S,2025-11-06T01:39:52.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,69,65,2025-11-06T01:39:52Z,4580000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M49.00S,2025-11-06T01:39:53.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612765,69,65,2025-11-06T01:42:31Z,4590000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M49.00S,2025-11-06T01:39:53.4Z,3,REGULAR,substitution,in,[],1642271,,,1610612765,69,65,2025-11-06T01:42:31Z,4600000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2025-11-06T01:43:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.145203679369246,43.872549019607845,1610612765,69,65,2025-11-06T01:43:09Z,4610000,False,31.0,15.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
463,PT04M26.00S,2025-11-06T01:43:03.6Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,69,65,2025-11-06T01:43:09Z,4620000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,462.0,2.0,2.0,0.0,,,,,,,,,,
464,PT04M08.00S,2025-11-06T01:43:21.0Z,3,REGULAR,3pt,Jump Shot,[],201567,92.0335085413929,96.56862745098039,1610612762,69,65,2025-11-06T01:43:26Z,4630000,False,233.0,22.0,1,right,MISS K. Love 3PT,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,23.39,Missed,,,,,,,,,,,,,,,,,,
465,PT04M06.00S,2025-11-06T01:43:23.0Z,3,REGULAR,rebound,offensive,[],1642846,,,1610612762,69,65,2025-11-06T01:43:26Z,4640000,False,,,0,,A. Bailey REBOUND (Off:3 Def:0),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,,,,,,,464.0,3.0,0.0,3.0,,,,,,,,,,
466,PT04M04.00S,2025-11-06T01:43:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642846,90.45663600525624,50.49019607843137,1610612762,69,67,2025-11-06T01:51:05Z,4650000,False,2.0,37.0,1,right,A. Bailey putback Layup (9 PTS),[1642846],1610612762.0,UTA,putback,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,3.73,Made,9.0,,,,,,,,,,,,,,,,,
467,PT03M59.00S,2025-11-06T01:43:34.2Z,3,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612765,69,67,2025-11-06T01:43:40Z,4660000,False,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (2 TO),[1627747],1610612765.0,DET,lost ball,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1151.0,2.0,,,,,,
468,PT03M37.00S,2025-11-06T01:44:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642271,93.34756898817345,44.11764705882353,1610612762,69,67,2025-11-06T01:44:10Z,4670000,False,-29.0,10.0,1,right,MISS K. Filipowski driving Layup,[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
469,PT03M35.00S,2025-11-06T01:44:06.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,69,67,2025-11-06T01:44:10Z,4680000,False,,,0,,J. Duren REBOUND (Off:5 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,468.0,16.0,11.0,5.0,,,,,,,,,,
470,PT03M33.00S,2025-11-06T01:44:12.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629750,9.247700394218143,98.2843137254902,1610612765,69,67,2025-11-06T01:46:54Z,4690000,False,-241.0,34.0,1,left,MISS J. Green 24' running 3PT,[1629750],1610612765.0,DET,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.38,Missed,,,,,,,,,,,,,,,,,,
471,PT03M32.00S,2025-11-06T01:44:13.0Z,3,REGULAR,rebound,defensive,[],1641989,,,1610612762,69,67,2025-11-06T01:46:54Z,4700000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Left Corner 3,24+ Left,,,,,,,470.0,1.0,1.0,0.0,,,,,,,,,,
472,PT03M20.00S,2025-11-06T01:44:25.0Z,3,REGULAR,3pt,Jump Shot,[],1642271,74.95072273324573,88.72549019607843,1610612762,69,67,2025-11-06T01:52:32Z,4710000,False,194.0,183.0,1,right,MISS K. Filipowski 26' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
473,PT03M19.00S,2025-11-06T01:44:26.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,69,67,2025-11-06T01:52:32Z,4720000,False,,,0,,J. Duren REBOUND (Off:5 Def:12),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,472.0,17.0,12.0,5.0,,,,,,,,,,
474,PT03M07.00S,2025-11-06T01:44:34.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,8.853482260183966,47.549019607843135,1610612765,71,67,2025-11-06T01:44:40Z,4730000,False,12.0,31.0,1,left,J. Duren cutting DUNK (22 PTS) (C. Cunningham 7 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.31,Made,22.0,C. Cunningham,1630595.0,7.0,,,,,,,,,,,,,,
476,PT02M52.00S,2025-11-06T01:44:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642846,92.55913272010513,57.35294117647059,1610612762,71,67,2025-11-06T01:48:07Z,4750000,False,37.0,17.0,1,right,MISS A. Bailey driving Layup,[1642846],1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2025-11-06T01:44:54.0Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612765,71,67,2025-11-06T01:48:07Z,4760000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,,
478,PT02M49.00S,2025-11-06T01:44:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.8823915900131425,42.892156862745104,1610612765,71,67,2025-11-06T01:45:04Z,4770000,False,36.0,12.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
479,PT02M40.00S,2025-11-06T01:45:02.1Z,3,REGULAR,rebound,defensive,[],1642846,,,1610612762,71,67,2025-11-06T01:45:02Z,4780000,False,,,0,,A. Bailey REBOUND (Off:3 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,,,,,478.0,4.0,1.0,3.0,,,,,,,,,,
480,PT02M30.00S,2025-11-06T01:45:16.9Z,3,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,71,67,2025-11-06T01:45:24Z,4790000,False,,,0,,K. Filipowski lost ball out-of-bounds TURNOVER (1 TO),[1642271],1610612762.0,UTA,lost ball,,,Filipowski,K. Filipowski,,,,,Mid-Range,24+ Right,,,,,,,,,,,,,1628480.0,1.0,,,,,,
481,PT02M30.00S,2025-11-06T01:45:19.9Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,71,67,2025-11-06T01:45:26Z,4800000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M30.00S,2025-11-06T01:45:19.9Z,3,REGULAR,substitution,in,[],1641709,,,1610612765,71,67,2025-11-06T01:45:26Z,4810000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M16.00S,2025-11-06T01:45:47.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641709,11.48160315374507,54.411764705882355,1610612765,73,67,2025-11-06T01:45:56Z,4820000,False,-22.0,55.0,1,left,A. Thompson bank Jump Shot (11 PTS),[1641709],1610612765.0,DET,bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,11.0,,,,,,,,,,,,,,,,,
484,PT02M05.00S,2025-11-06T01:46:01.7Z,3,REGULAR,3pt,Jump Shot,[],201567,69.30026281208936,24.75490196078431,1610612762,73,67,2025-11-06T01:54:51Z,4830000,False,-126.0,236.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612762.0,UTA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
485,PT01M59.00S,2025-11-06T01:46:04.1Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,73,67,2025-11-06T01:46:04Z,4840000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,484.0,7.0,4.0,3.0,,,,,,,,,,
486,PT01M54.00S,2025-11-06T01:46:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,5.699737187910642,57.59803921568628,1610612765,75,67,2025-11-06T01:46:15Z,4850000,False,-38.0,1.0,1,left,R. Holland II driving Layup (6 PTS),[1641842],1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.8,Made,6.0,,,,,,,,,,,,,,,,,
488,PT01M54.00S,2025-11-06T01:46:16.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,75,67,2025-11-06T01:46:16Z,4870000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,out,[],1631105,,,1610612762,75,67,2025-11-06T01:47:51Z,4880000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,out,[],1642271,,,1610612762,75,67,2025-11-06T01:47:51Z,4890000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,out,[],201567,,,1610612762,75,67,2025-11-06T01:47:51Z,4900000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,in,[],1630191,,,1610612762,75,67,2025-11-06T01:47:51Z,4910000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,75,67,2025-11-06T01:47:51Z,4920000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M54.00S,2025-11-06T01:46:17.3Z,3,REGULAR,substitution,in,[],203994,,,1610612762,75,67,2025-11-06T01:47:51Z,4930000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M36.00S,2025-11-06T01:48:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,89.6681997371879,61.51960784313725,1610612762,75,67,2025-11-06T01:56:53Z,4940000,False,58.0,45.0,1,right,MISS W. Clayton Jr. 7' driving floating Shot,[1642383],1610612762.0,UTA,driving floating,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
497,PT01M34.00S,2025-11-06T01:48:14.7Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612765,75,67,2025-11-06T01:48:14Z,4950000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,496.0,3.0,3.0,0.0,,,,,,,,,,
