actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
439,PT05M51.00S,2026-04-01T01:42:56.2Z,3,REGULAR,turnover,offensive foul,[],1642867,,,1610612761,81,66,2026-04-01T01:42:56Z,4330000,False,,,0,,C. Murray-Boyles offensive foul TURNOVER (2 TO),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628951.0,,,,,2.0,,,,,
440,PT05M51.00S,2026-04-01T01:43:03.0Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,81,66,2026-04-01T01:43:05Z,4340000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M51.00S,2026-04-01T01:43:03.0Z,3,REGULAR,substitution,in,[],1630194,,,1610612765,81,66,2026-04-01T01:43:05Z,4350000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M43.00S,2026-04-01T01:43:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612765,81,66,2026-04-01T01:43:31Z,4370000,False,,,0,,J. Shead personal FOUL (2 PF) (Jenkins 2 FT),"[1642347, 1642450]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628159.0,2.0,0.0,Jenkins,1642450.0,,,,,,
445,PT05M43.00S,2026-04-01T01:44:05.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642450,,,1610612765,82,66,2026-04-01T01:44:05Z,4390000,False,,,0,,D. Jenkins Free Throw 1 of 2 (12 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
446,PT05M43.00S,2026-04-01T01:44:25.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642450,,,1610612765,83,66,2026-04-01T01:44:25Z,4400000,False,,,0,,D. Jenkins Free Throw 2 of 2 (13 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
447,PT05M30.00S,2026-04-01T01:44:41.5Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612761,83,66,2026-04-01T01:44:45Z,4410000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1641709]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,,
448,PT05M30.00S,2026-04-01T01:44:41.5Z,3,REGULAR,steal,,[],1641709,,,1610612765,83,66,2026-04-01T01:44:42Z,4420000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
449,PT05M20.00S,2026-04-01T01:44:51.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,66.04796320630749,41.17647058823529,1610612765,86,66,2026-04-01T01:45:55Z,4430000,False,-44.0,267.0,1,right,D. Robinson 27' 3PT pullup (13 PTS) (P. Reed 2 AST),"[1629130, 1630194]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,27.02,Made,,,,,,,13.0,,,,,,,,,P. Reed,1630194.0,2.0
456,PT05M11.00S,2026-04-01T01:45:00.8Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,86,66,2026-04-01T01:47:21Z,4437500,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (2 TO),[1629628],1610612761.0,TOR,lost ball,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right,,,,,,,,,,1146.0,,,,,2.0,,,,,
452,PT05M11.00S,2026-04-01T01:45:27.6Z,3,REGULAR,foul,technical,['1freethrow'],1641709,,,1610612765,86,66,2026-04-01T01:47:25Z,4460000,False,,,0,,A. Thompson technical FOUL (1 Tech),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,1146.0,2.0,1.0,,,,,,,,
454,PT05M11.00S,2026-04-01T01:46:10.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,86,66,2026-04-01T01:47:25Z,4470000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M11.00S,2026-04-01T01:47:41.7Z,3,REGULAR,substitution,out,[],1642347,,,1610612765,86,66,2026-04-01T01:48:10Z,4490000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M11.00S,2026-04-01T01:47:41.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612765,86,66,2026-04-01T01:48:10Z,4500000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M11.00S,2026-04-01T01:48:24.0Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612765,86,66,2026-04-01T01:48:24Z,4510000,False,,,0,,MISS B. Ingram technical Free Throw 1 of 1,[1627742],1610612761.0,TOR,technical,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
460,PT05M11.00S,2026-04-01T01:48:24.0Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612765,86,66,2026-04-01T01:48:24Z,4520000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,
461,PT04M59.00S,2026-04-01T01:48:55.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,72.61826544021025,16.42156862745098,1610612765,89,66,2026-04-01T01:48:59Z,4530000,False,-168.0,205.0,1,right,D. Robinson 26' 3PT  (16 PTS) (D. Jenkins 4 AST),"[1629130, 1642450]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.49,Made,,,,,,,16.0,,,,,,,,,D. Jenkins,1642450.0,4.0
463,PT04M45.00S,2026-04-01T01:49:09.9Z,3,REGULAR,3pt,Jump Shot,[],1627742,13.091327201051248,95.58823529411765,1610612761,89,69,2026-04-01T01:49:14Z,4550000,False,-228.0,71.0,1,left,B. Ingram 3PT  (16 PTS) (S. Mamukelashvili 2 AST),"[1627742, 1630572]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,23.86,Made,,,,,,,16.0,,,,,,,,,S. Mamukelashvili,1630572.0,2.0
465,PT04M23.00S,2026-04-01T01:49:31.9Z,3,REGULAR,2pt,Jump Shot,[],1642450,85.10183968462549,27.205882352941174,1610612765,91,69,2026-04-01T01:50:20Z,4570000,False,-114.0,88.0,1,right,D. Jenkins 14' pullup bank Jump Shot (15 PTS) (P. Reed 3 AST),"[1642450, 1630194]",1610612765.0,DET,pullup bank,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Left,14.37,Made,,,,,,,15.0,,,,,,,,,P. Reed,1630194.0,3.0
467,PT04M11.00S,2026-04-01T01:49:44.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,32.53942181340342,45.83333333333333,1610612761,91,72,2026-04-01T01:49:51Z,4590000,False,21.0,253.0,1,left,R. Barrett 25' 3PT  (22 PTS) (S. Barnes 9 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,,,22.0,,,,,,,,,S. Barnes,1630567.0,9.0
469,PT03M52.00S,2026-04-01T01:50:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.38042049934296,44.6078431372549,1610612765,93,72,2026-04-01T01:50:08Z,4610000,False,-27.0,10.0,1,right,P. Reed driving Layup (6 PTS),[1630194],1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,6.0,,,,,,,,,,,
470,PT03M43.00S,2026-04-01T01:50:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.959921156373195,52.69607843137255,1610612761,93,74,2026-04-01T01:50:16Z,4620000,False,-13.0,69.0,1,left,R. Barrett 7' floating Jump Shot (24 PTS) (S. Barnes 10 AST),"[1629628, 1630567]",1610612761.0,TOR,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,24.0,,,,,,,,,S. Barnes,1630567.0,10.0
472,PT03M22.00S,2026-04-01T01:50:35.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612765,93,74,2026-04-01T01:50:42Z,4640000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Jenkins 2 FT),"[1630572, 1642450]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,,,,,,,1146.0,1.0,0.0,Jenkins,1642450.0,,,,,,
474,PT03M22.00S,2026-04-01T01:51:02.8Z,3,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,94,74,2026-04-01T01:51:02Z,4660000,False,,,0,,D. Jenkins Free Throw 1 of 2 (16 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
475,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,94,74,2026-04-01T01:51:13Z,4670000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,94,74,2026-04-01T01:51:13Z,4680000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612765,94,74,2026-04-01T01:51:13Z,4690000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,in,[],1628989,,,1610612765,94,74,2026-04-01T01:51:13Z,4700000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,in,[],1627747,,,1610612765,94,74,2026-04-01T01:51:13Z,4710000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M22.00S,2026-04-01T01:51:03.6Z,3,REGULAR,substitution,in,[],1642266,,,1610612765,94,74,2026-04-01T01:51:13Z,4720000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M22.00S,2026-04-01T01:51:27.3Z,3,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,95,74,2026-04-01T01:51:27Z,4730000,False,,,0,,D. Jenkins Free Throw 2 of 2 (17 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
482,PT03M15.00S,2026-04-01T01:51:35.6Z,3,REGULAR,2pt,Jump Shot,[],1642867,8.623521681997373,28.431372549019606,1610612761,95,74,2026-04-01T01:51:40Z,4740000,False,108.0,29.0,1,left,MISS C. Murray-Boyles 11' floating Shot,[1642867],1610612761.0,TOR,floating,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Right,11.15,Missed,,,,,,,,,,,,,,,,,,
483,PT03M12.00S,2026-04-01T01:51:38.6Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612765,95,74,2026-04-01T01:51:40Z,4750000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,482.0,1.0,1.0,0.0,,,,,,,,,,,,
484,PT03M05.00S,2026-04-01T01:51:45.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,94.30026281208936,97.05882352941177,1610612765,95,74,2026-04-01T01:51:52Z,4760000,False,235.0,1.0,1,right,MISS C. LeVert 3PT,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
485,PT03M02.00S,2026-04-01T01:51:48.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,95,74,2026-04-01T01:51:52Z,4770000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,,,484.0,,,,,,,,,,,,,,,
487,PT02M45.00S,2026-04-01T01:52:16.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,9.937582128777924,48.03921568627451,1610612761,95,74,2026-04-01T01:52:50Z,4790000,False,10.0,41.0,1,left,MISS S. Mamukelashvili driving Hook,[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
488,PT02M45.00S,2026-04-01T01:52:20.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,95,74,2026-04-01T01:52:20Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,487.0,,,,,,,,,,,,,,,
490,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,out,[],1630194,,,1610612761,95,74,2026-04-01T01:52:38Z,4820000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,out,[],202699,,,1610612761,95,74,2026-04-01T01:52:38Z,4830000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,out,[],1642450,,,1610612761,95,74,2026-04-01T01:52:38Z,4840000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,95,74,2026-04-01T01:52:38Z,4850000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,in,[],1631204,,,1610612761,95,74,2026-04-01T01:52:38Z,4860000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,in,[],1631105,,,1610612761,95,74,2026-04-01T01:52:38Z,4870000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,in,[],1641842,,,1610612761,95,74,2026-04-01T01:52:38Z,4880000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M45.00S,2026-04-01T01:52:22.5Z,3,REGULAR,substitution,in,[],1630639,,,1610612761,95,74,2026-04-01T01:52:57Z,4900000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M44.00S,2026-04-01T01:52:58.9Z,3,REGULAR,turnover,out-of-bounds,[],1630639,,,1610612761,95,74,2026-04-01T01:53:06Z,4910000,False,,,0,,A. Lawson step out-of-bounds TURNOVER (1 TO),[1630639],1610612761.0,TOR,step,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,,,,,,,,1146.0,,,,,1.0,,,,,
500,PT02M22.00S,2026-04-01T01:53:24.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,93.51182654402102,95.83333333333334,1610612765,95,74,2026-04-01T01:53:28Z,4920000,False,229.0,8.0,1,right,MISS K. Huerter 3PT,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
501,PT02M19.00S,2026-04-01T01:53:27.7Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,95,74,2026-04-01T01:53:28Z,4930000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,500.0,2.0,2.0,0.0,,,,,,,,,,,,
502,PT02M19.00S,2026-04-01T01:53:34.5Z,3,REGULAR,foul,personal,[],1641842,,,1610612761,95,74,2026-04-01T01:53:51Z,4940000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 1630567]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628951.0,1.0,0.0,Barnes,1630567.0,,,,,,
504,PT02M19.00S,2026-04-01T01:53:56.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,95,74,2026-04-01T01:53:56Z,4960000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M06.00S,2026-04-01T01:56:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.783837056504599,51.470588235294116,1610612761,95,76,2026-04-01T01:56:15Z,4980000,False,-7.0,11.0,1,left,S. Mamukelashvili driving Layup (4 PTS) (S. Barnes 11 AST),"[1630572, 1630567]",1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,4.0,,,,,,,,,S. Barnes,1630567.0,11.0
508,PT01M48.00S,2026-04-01T01:56:30.1Z,3,REGULAR,turnover,bad pass,[],1631204,,,1610612765,95,76,2026-04-01T01:56:33Z,5000000,False,,,0,,M. Sasser bad pass TURNOVER (1 TO),"[1631204, 1642867]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,Murray-Boyles,1642867.0,,,
509,PT01M48.00S,2026-04-01T01:56:30.1Z,3,REGULAR,steal,,[],1642867,,,1610612761,95,76,2026-04-01T01:56:31Z,5010000,False,,,0,,C. Murray-Boyles STEAL (2 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT01M45.00S,2026-04-01T01:56:37.6Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612761,95,76,2026-04-01T01:56:47Z,5020000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Lawson 2 FT),"[1627747, 1630639]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,2.0,0.0,Lawson,1630639.0,,,,,,
512,PT01M45.00S,2026-04-01T01:57:02.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630639,,,1610612761,95,76,2026-04-01T01:57:02Z,5040000,False,,,0,,MISS A. Lawson Free Throw 1 of 2,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT01M45.00S,2026-04-01T01:57:02.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,95,76,2026-04-01T01:57:02Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,
514,PT01M45.00S,2026-04-01T01:57:24.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630639,,,1610612761,95,77,2026-04-01T01:57:24Z,5060000,False,,,0,,A. Lawson Free Throw 2 of 2 (5 PTS),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
515,PT01M24.00S,2026-04-01T01:57:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,89.04402102496715,44.36274509803921,1610612765,95,77,2026-04-01T01:57:53Z,5070000,False,-28.0,50.0,1,right,MISS M. Sasser driving Layup - blocked,"[1631204, 1630567]",1610612765.0,DET,driving,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,Barnes,1630567.0,,,,,,,,,,,,,,,,
516,PT01M24.00S,2026-04-01T01:57:50.1Z,3,REGULAR,block,,[],1630567,,,1610612765,95,77,2026-04-01T01:57:51Z,5080000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT01M22.00S,2026-04-01T01:57:52.1Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612765,95,77,2026-04-01T01:58:45Z,5090000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,515.0,1.0,0.0,1.0,,,,,,,,,,,,
518,PT01M21.00S,2026-04-01T01:57:54.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628989,93.38042049934296,54.166666666666664,1610612765,95,77,2026-04-01T01:58:55Z,5100000,False,21.0,10.0,1,right,MISS K. Huerter driving floating Shot,[1628989],1610612765.0,DET,driving floating,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
519,PT01M17.00S,2026-04-01T01:57:58.7Z,3,REGULAR,rebound,offensive,[],1641842,,,1610612765,95,77,2026-04-01T01:58:55Z,5110000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,518.0,1.0,0.0,1.0,,,,,,,,,,,,
520,PT01M16.00S,2026-04-01T01:57:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641842,93.38042049934296,48.03921568627451,1610612765,95,77,2026-04-01T02:00:18Z,5120000,False,-10.0,10.0,1,right,MISS R. Holland II putback Layup,[1641842],1610612765.0,DET,putback,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
521,PT01M15.00S,2026-04-01T01:57:58.4Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,95,77,2026-04-01T02:00:46Z,5130000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,520.0,6.0,4.0,2.0,,,,,,,,,,,,
522,PT01M13.00S,2026-04-01T01:58:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,93.77463863337714,47.549019607843135,1610612765,97,77,2026-04-01T02:00:55Z,5140000,False,-12.0,6.0,1,right,J. Duren putback Layup (27 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,27.0,,,,,,,,,,,
523,PT01M04.00S,2026-04-01T01:58:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,8.09789750328515,51.9607843137255,1610612761,97,79,2026-04-01T01:58:13Z,5150000,False,-10.0,24.0,1,left,C. Murray-Boyles Layup (10 PTS) (S. Barnes 12 AST),"[1642867, 1630567]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,10.0,,,,,,,,,S. Barnes,1630567.0,12.0
525,PT00M50.00S,2026-04-01T01:58:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,91.67214191852825,47.549019607843135,1610612765,97,79,2026-04-01T01:58:28Z,5170000,False,-12.0,26.0,1,right,MISS K. Huerter cutting Layup - blocked,"[1628989, 1630567]",1610612765.0,DET,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.86,Missed,Barnes,1630567.0,,,,,,,,,,,,,,,,
526,PT00M50.00S,2026-04-01T01:58:24.5Z,3,REGULAR,block,,[],1630567,,,1610612765,97,79,2026-04-01T01:58:26Z,5180000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT00M48.70S,2026-04-01T01:58:25.8Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,97,79,2026-04-01T02:02:27Z,5190000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,525.0,2.0,1.0,1.0,,,,,,,,,,,,
528,PT00M44.90S,2026-04-01T01:58:47.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612761,97,79,2026-04-01T01:58:55Z,5200000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Barnes 2 FT),"[1631204, 1630567]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,1.0,0.0,Barnes,1630567.0,,,,,,
530,PT00M44.90S,2026-04-01T01:59:00.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,97,79,2026-04-01T01:59:00Z,5220000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M44.90S,2026-04-01T02:00:30.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630567,,,1610612761,97,79,2026-04-01T02:03:28Z,5230000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
