actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
625,PT09M56.00S,2026-01-16T02:15:34.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612765,89,92,2026-01-16T02:15:36Z,6090000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,624.0,1.0,1.0,0.0,,,,,,,,,,,,
626,PT09M40.00S,2026-01-16T02:15:50.5Z,4,REGULAR,3pt,Jump Shot,[],1629750,66.01511169513799,32.35294117647058,1610612765,89,92,2026-01-16T02:15:54Z,6100000,False,-88.0,267.0,1,right,MISS J. Green 28' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.12,Missed,,,,,,,,,,,,,,,,,,
627,PT09M38.00S,2026-01-16T02:15:52.5Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612765,89,92,2026-01-16T02:15:54Z,6110000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,626.0,2.0,1.0,1.0,,,,,,,,,,,,
628,PT09M37.00S,2026-01-16T02:15:53.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,93.87319316688567,3.4313725490196134,1610612765,89,92,2026-01-16T02:15:57Z,6120000,False,-233.0,5.0,1,right,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
629,PT09M34.00S,2026-01-16T02:15:56.0Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,89,92,2026-01-16T02:15:56Z,6130000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:8),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,,,628.0,10.0,8.0,2.0,,,,,,,,,,,,
630,PT09M27.00S,2026-01-16T02:16:02.7Z,4,REGULAR,2pt,Jump Shot,[],1631221,23.4395532194481,68.62745098039215,1610612756,89,92,2026-01-16T02:16:07Z,6140000,False,-93.0,168.0,1,left,MISS C. Gillespie 19' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Left Center,19.19,Missed,,,,,,,,,,,,,,,,,,
631,PT09M24.00S,2026-01-16T02:16:05.7Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,89,92,2026-01-16T02:16:07Z,6150000,False,,,0,,J. Duren REBOUND (Off:4 Def:12),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,630.0,16.0,12.0,4.0,,,,,,,,,,,,
632,PT09M12.00S,2026-01-16T02:16:18.3Z,4,REGULAR,3pt,Jump Shot,[],1629750,66.67214191852825,26.960784313725497,1610612765,89,92,2026-01-16T02:16:22Z,6160000,False,-115.0,261.0,1,right,MISS J. Green 28' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.51,Missed,,,,,,,,,,,,,,,,,,
633,PT09M10.00S,2026-01-16T02:16:20.3Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,89,92,2026-01-16T02:16:22Z,6170000,False,,,0,,R. Dunn REBOUND (Off:1 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,632.0,3.0,2.0,1.0,,,,,,,,,,,,
634,PT08M45.00S,2026-01-16T02:16:44.5Z,4,REGULAR,2pt,Jump Shot,[],1642346,22.38830486202366,72.30392156862744,1610612756,89,94,2026-01-16T02:16:48Z,6180000,False,-112.0,158.0,1,left,R. Dunn 19' driving floating Jump Shot (5 PTS) (M. Williams 2 AST),"[1642346, 1631109]",1610612756.0,PHX,driving floating,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Left Center,19.34,Made,,,,,,,5.0,,,,,,M. Williams,1631109.0,2.0,,,
636,PT08M30.00S,2026-01-16T02:17:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629750,91.63929040735874,2.941176470588232,1610612765,89,94,2026-01-16T02:17:06Z,6200000,False,-235.0,26.0,1,right,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
637,PT08M28.00S,2026-01-16T02:17:01.8Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612765,89,94,2026-01-16T02:17:01Z,6210000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,636.0,2.0,1.0,1.0,,,,,,,,,,,,
638,PT08M25.00S,2026-01-16T02:17:05.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631105,90.40735873850197,50.40594362745098,1610612765,91,94,2026-01-16T02:19:27Z,6220000,False,2.0,38.0,1,right,J. Duren driving floating Jump Shot (14 PTS) (J. Ivey 1 AST),"[1631105, 1631093]",1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.78,Made,,,,,,,14.0,,,,,,J. Ivey,1631093.0,1.0,,,
640,PT08M06.00S,2026-01-16T02:17:24.8Z,4,REGULAR,turnover,lost ball,[],1631221,,,1610612756,91,94,2026-01-16T02:17:28Z,6240000,False,,,0,,C. Gillespie lost ball TURNOVER (2 TO),"[1631221, 1627747]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0
641,PT08M06.00S,2026-01-16T02:17:24.8Z,4,REGULAR,steal,,[],1627747,,,1610612765,91,94,2026-01-16T02:17:26Z,6250000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
642,PT07M57.00S,2026-01-16T02:17:33.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,69.4316688567674,81.86274509803921,1610612765,94,94,2026-01-16T02:17:37Z,6260000,False,159.0,235.0,1,right,J. Ivey 28' 3PT  (15 PTS) (C. LeVert 3 AST),"[1631093, 1627747]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,28.37,Made,,,,,,,15.0,,,,,,C. LeVert,1627747.0,3.0,,,
644,PT07M57.00S,2026-01-16T02:17:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,94,94,2026-01-16T02:17:40Z,6280000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,out,[],1629750,,,1610612756,94,94,2026-01-16T02:20:18Z,6290000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,94,94,2026-01-16T02:20:18Z,6300000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,94,94,2026-01-16T02:20:18Z,6310000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,in,[],202699,,,1610612756,94,94,2026-01-16T02:20:18Z,6320000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,94,94,2026-01-16T02:20:18Z,6330000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT07M57.00S,2026-01-16T02:17:40.7Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,94,94,2026-01-16T02:20:18Z,6340000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT07M44.00S,2026-01-16T02:20:39.9Z,4,REGULAR,3pt,Jump Shot,[],1626220,35.79172141918528,52.450980392156865,1610612756,94,94,2026-01-16T02:20:45Z,6350000,False,-12.0,284.0,1,left,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,28.42,Missed,,,,,,,,,,,,,,,,,,
652,PT07M40.00S,2026-01-16T02:20:43.9Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612756,94,94,2026-01-16T02:20:45Z,6360000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,651.0,5.0,4.0,1.0,,,,,,,,,,,,
653,PT07M37.00S,2026-01-16T02:20:47.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626220,10.82457293035479,50.98039215686275,1610612756,94,96,2026-01-16T02:20:53Z,6370000,False,-5.0,49.0,1,left,R. O'Neale driving floating Jump Shot (11 PTS),[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,,,11.0,,,,,,,,,,,
654,PT07M24.00S,2026-01-16T02:21:00.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.64126149802891,50.95741421568628,1610612765,96,96,2026-01-16T02:21:10Z,6380000,False,5.0,17.0,1,right,J. Duren alley-oop DUNK (16 PTS) (C. Cunningham 11 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,16.0,,,,,,C. Cunningham,1630595.0,11.0,,,
656,PT07M05.00S,2026-01-16T02:21:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,16.869250985545335,60.294117647058826,1610612756,96,96,2026-01-16T02:22:28Z,6400000,False,-51.0,106.0,1,left,MISS D. Brooks 11' driving floating Shot,[1628415],1610612756.0,PHX,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,11.79,Missed,,,,,,,,,,,,,,,,,,
657,PT07M03.00S,2026-01-16T02:21:20.7Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,96,96,2026-01-16T02:22:28Z,6410000,False,,,0,,J. Duren REBOUND (Off:4 Def:13),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,656.0,17.0,13.0,4.0,,,,,,,,,,,,
658,PT07M02.00S,2026-01-16T02:21:27.1Z,4,REGULAR,foul,personal,[],1628415,,,1610612765,96,96,2026-01-16T02:21:36Z,6420000,False,,,0,,D. Brooks personal FOUL (5 PF),"[1628415, 1630595]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1155.0,5.0,0.0,Cunningham,1630595.0,,,,,,
660,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,out,[],1631105,,,1610612765,96,96,2026-01-16T02:21:47Z,6440000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,out,[],1631109,,,1610612765,96,96,2026-01-16T02:21:47Z,6450000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,out,[],1630587,,,1610612765,96,96,2026-01-16T02:21:47Z,6460000,False,,,0,,SUB out: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,96,96,2026-01-16T02:21:47Z,6470000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,in,[],1642345,,,1610612765,96,96,2026-01-16T02:21:47Z,6480000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT07M02.00S,2026-01-16T02:21:32.8Z,4,REGULAR,substitution,in,[],1628960,,,1610612765,96,96,2026-01-16T02:21:47Z,6490000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT06M55.00S,2026-01-16T02:22:07.0Z,4,REGULAR,2pt,Jump Shot,[],202699,87.69710906701708,72.79411764705883,1610612765,98,96,2026-01-16T02:22:11Z,6500000,False,114.0,63.0,1,right,T. Harris 13' fadeaway Jump Shot (14 PTS),[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,13.03,Made,,,,,,,14.0,,,,,,,,,,,
667,PT06M33.00S,2026-01-16T02:22:28.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,14.50394218134035,56.61764705882353,1610612756,98,96,2026-01-16T02:23:11Z,6510000,False,-33.0,84.0,1,left,MISS D. Brooks 9' fadeaway Shot,[1628415],1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
668,PT06M31.00S,2026-01-16T02:22:30.7Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,98,96,2026-01-16T02:22:33Z,6520000,False,,,0,,T. Harris REBOUND (Off:2 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,667.0,6.0,4.0,2.0,,,,,,,,,,,,
669,PT06M17.00S,2026-01-16T02:22:45.3Z,4,REGULAR,3pt,Jump Shot,[],202699,91.90210249671485,3.1862745098039227,1610612765,98,96,2026-01-16T02:22:48Z,6530000,False,-234.0,24.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
670,PT06M15.00S,2026-01-16T02:22:47.3Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,98,96,2026-01-16T02:22:48Z,6540000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,669.0,6.0,5.0,1.0,,,,,,,,,,,,
671,PT06M06.00S,2026-01-16T02:22:56.5Z,4,REGULAR,3pt,Jump Shot,[],1628415,30.929697766097235,23.284313725490193,1610612756,98,96,2026-01-16T02:23:01Z,6550000,False,134.0,238.0,1,left,MISS D. Brooks 27' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
672,PT06M00.00S,2026-01-16T02:23:02.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612765,98,96,2026-01-16T02:23:01Z,6560000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,671.0,3.0,2.0,1.0,,,,,,,,,,,,
673,PT05M58.00S,2026-01-16T02:23:06.1Z,4,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612765,98,96,2026-01-16T02:23:20Z,6570000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Stewart 2 FT),"[1642345, 1630191]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,2.0,0.0,Stewart,1630191.0,,,,,,
675,PT05M58.00S,2026-01-16T02:23:33.2Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,99,96,2026-01-16T02:23:33Z,6590000,False,,,0,,I. Stewart Free Throw 1 of 2 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
676,PT05M58.00S,2026-01-16T02:23:33.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612765,99,96,2026-01-16T02:23:51Z,6600000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT05M58.00S,2026-01-16T02:23:33.9Z,4,REGULAR,substitution,out,[],1628415,,,1610612765,99,96,2026-01-16T02:23:51Z,6610000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M58.00S,2026-01-16T02:23:33.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612765,99,96,2026-01-16T02:23:51Z,6620000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT05M58.00S,2026-01-16T02:23:33.9Z,4,REGULAR,substitution,in,[],1630692,,,1610612765,99,96,2026-01-16T02:23:51Z,6630000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M58.00S,2026-01-16T02:23:56.0Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,100,96,2026-01-16T02:23:56Z,6640000,False,,,0,,I. Stewart Free Throw 2 of 2 (4 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
681,PT05M42.00S,2026-01-16T02:24:15.2Z,4,REGULAR,turnover,lost ball,[],1631221,,,1610612756,100,96,2026-01-16T02:24:21Z,6650000,False,,,0,,C. Gillespie lost ball TURNOVER (3 TO),"[1631221, 202699]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,Harris,202699.0
682,PT05M42.00S,2026-01-16T02:24:15.2Z,4,REGULAR,steal,,[],202699,,,1610612765,100,96,2026-01-16T02:24:17Z,6660000,False,,,0,,T. Harris STEAL (5 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
683,PT05M26.00S,2026-01-16T02:24:36.4Z,4,REGULAR,foul,personal,[],1631221,,,1610612765,100,96,2026-01-16T02:24:43Z,6670000,False,,,0,,C. Gillespie personal FOUL (3 PF),"[1631221, 1630595]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1201.0,3.0,0.0,Cunningham,1630595.0,,,,,,
685,PT05M14.00S,2026-01-16T02:25:10.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,80.86399474375821,38.725490196078425,1610612765,100,96,2026-01-16T02:26:04Z,6690000,False,-56.0,127.0,1,right,MISS C. Cunningham 13' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.93,Missed,,,,,,,,,,,,,,,,,,
686,PT05M11.00S,2026-01-16T02:25:13.9Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,100,96,2026-01-16T02:25:14Z,6700000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:9),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,685.0,11.0,9.0,2.0,,,,,,,,,,,,
687,PT04M59.00S,2026-01-16T02:25:25.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628960,7.145203679369246,39.4607843137255,1610612756,100,96,2026-01-16T02:27:03Z,6710000,False,53.0,15.0,1,left,MISS G. Allen driving Hook - blocked,"[1628960, 1630191]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,Stewart,1630191.0,,,,,,,,,,,,,,,,
688,PT04M59.00S,2026-01-16T02:25:25.4Z,4,REGULAR,block,,[],1630191,,,1610612756,100,96,2026-01-16T02:25:28Z,6720000,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
689,PT04M56.00S,2026-01-16T02:25:28.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,100,96,2026-01-16T02:25:31Z,6730000,False,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,687.0,4.0,3.0,1.0,,,,,,,,,,,,
690,PT04M44.00S,2026-01-16T02:25:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,66.27792378449408,57.35294117647059,1610612765,100,96,2026-01-16T02:27:34Z,6740000,False,37.0,264.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
691,PT04M41.00S,2026-01-16T02:25:48.3Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,100,96,2026-01-16T02:27:34Z,6750000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,690.0,2.0,2.0,0.0,,,,,,,,,,,,
693,PT04M29.00S,2026-01-16T02:26:14.3Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,100,96,2026-01-16T02:26:17Z,6770000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT04M29.00S,2026-01-16T02:26:14.3Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,100,96,2026-01-16T02:26:17Z,6780000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT04M20.00S,2026-01-16T02:26:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,11.350197109067011,56.86274509803921,1610612756,100,96,2026-01-16T02:31:01Z,6790000,False,-34.0,54.0,1,left,MISS R. O'Neale 6' driving finger roll Layup,[1626220],1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
696,PT04M19.00S,2026-01-16T02:26:38.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,100,96,2026-01-16T02:31:01Z,6800000,False,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,695.0,7.0,5.0,2.0,,,,,,,,,,,,
697,PT03M57.00S,2026-01-16T02:27:30.4Z,4,REGULAR,2pt,Jump Shot,[],202699,93.47897503285151,28.186274509803923,1610612765,102,96,2026-01-16T02:33:18Z,6810000,False,-109.0,9.0,1,right,T. Harris 10' turnaround Jump Shot (16 PTS),[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,10.95,Made,,,,,,,16.0,,,,,,,,,,,
698,PT03M37.00S,2026-01-16T02:27:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,7.802233902759525,38.725490196078425,1610612756,102,98,2026-01-16T02:34:10Z,6820000,False,56.0,21.0,1,left,O. Ighodaro 6' driving finger roll Layup (10 PTS) (R. O'Neale 5 AST),"[1642345, 1626220]",1610612756.0,PHX,driving finger roll,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,6.01,Made,,,,,,,10.0,,,,,,R. O'Neale,1626220.0,5.0,,,
700,PT03M14.00S,2026-01-16T02:28:13.4Z,4,REGULAR,turnover,lost ball,[],1631093,,,1610612765,102,98,2026-01-16T02:28:20Z,6840000,False,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 1642345]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Ighodaro,1642345.0
701,PT03M14.00S,2026-01-16T02:28:13.4Z,4,REGULAR,steal,,[],1642345,,,1610612756,102,98,2026-01-16T02:28:15Z,6850000,False,,,0,,O. Ighodaro STEAL (5 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
702,PT03M09.00S,2026-01-16T02:28:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,5.831143232588701,43.872549019607845,1610612756,102,100,2026-01-16T02:28:26Z,6860000,False,31.0,2.0,1,left,G. Allen running Layup (28 PTS) (R. O'Neale 6 AST),"[1628960, 1626220]",1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,28.0,,,,,,R. O'Neale,1626220.0,6.0,,,
704,PT03M09.00S,2026-01-16T02:28:26.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,102,100,2026-01-16T02:28:26Z,6880000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT03M09.00S,2026-01-16T02:28:27.3Z,4,REGULAR,substitution,out,[],1631093,,,1610612765,102,100,2026-01-16T02:30:53Z,6890000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
