actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
706,PT11M07.00S,2025-10-26T21:50:45.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,96,81,2025-10-26T22:13:34Z,5817500,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,705.0,,,,,,,,,,,,,,
586,PT11M06.00S,2025-10-26T21:51:06.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,12.66425755584757,4.901960784313729,1610612738,96,81,2025-10-26T22:13:16Z,5830000,False,225.0,67.0,1,left,MISS A. Simons 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,23.51,Missed,,,,,,,,,,,,,,,,,,
587,PT11M02.00S,2025-10-26T21:51:09.1Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612738,96,81,2025-10-26T21:51:09Z,5840000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,586.0,,,,,,,,,4.0,3.0,1.0,,,
588,PT11M00.00S,2025-10-26T21:51:10.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,9.773324572930349,49.50980392156863,1610612738,96,83,2025-10-26T22:40:58Z,5850000,False,2.0,39.0,1,left,D. White putback Layup (12 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Restricted Area,0-8 Center,3.95,Made,12.0,,,,,,,,,,,,,,,,,
589,PT10M48.00S,2025-10-26T21:51:23.5Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,96,83,2025-10-26T21:51:30Z,5860000,False,,,0,,C. Cunningham lost ball TURNOVER (6 TO),"[1630595, 1631169]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,6.0,Minott,1631169.0
590,PT10M48.00S,2025-10-26T21:51:23.5Z,4,REGULAR,steal,,[],1631169,,,1610612738,96,83,2025-10-26T21:51:25Z,5870000,False,,,0,,J. Minott STEAL (2 STL),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
591,PT10M46.00S,2025-10-26T21:51:32.5Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612738,96,83,2025-10-26T21:51:41Z,5880000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Minott 2 FT),"[1641842, 1631169]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,2.0,0.0,Minott,1631169.0,,,,,,
593,PT10M46.00S,2025-10-26T21:52:00.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631169,,,1610612738,96,84,2025-10-26T21:52:00Z,5900000,False,,,0,,J. Minott Free Throw 1 of 2 (1 PTS),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
594,PT10M46.00S,2025-10-26T21:52:18.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631169,,,1610612738,96,85,2025-10-26T21:52:18Z,5910000,False,,,0,,J. Minott Free Throw 2 of 2 (2 PTS),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
595,PT10M27.00S,2025-10-26T21:52:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,91.90210249671485,44.85294117647059,1610612765,96,85,2025-10-26T21:57:30Z,5920000,False,-26.0,24.0,1,right,MISS J. Green reverse Layup - blocked,"[1629750, 1628401]",1610612765.0,DET,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.49,Missed,,White,1628401.0,,,,,,,,,,,,,,,
596,PT10M27.00S,2025-10-26T21:52:40.2Z,4,REGULAR,block,,[],1628401,,,1610612765,96,85,2025-10-26T21:55:57Z,5930000,False,,,0,,D. White BLOCK (3 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT10M26.00S,2025-10-26T21:52:41.2Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612765,96,85,2025-10-26T21:57:30Z,5940000,False,,,0,,J. Green REBOUND (Off:3 Def:0),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,595.0,,,,,,,,,3.0,0.0,3.0,,,
598,PT10M24.00S,2025-10-26T21:52:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,90.06241787122208,50.73529411764706,1610612765,96,85,2025-10-26T21:57:52Z,5950000,False,4.0,41.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
599,PT10M23.00S,2025-10-26T21:52:47.9Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,96,85,2025-10-26T21:57:52Z,5960000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,598.0,,,,,,,,,5.0,4.0,1.0,,,
607,PT10M19.00S,2025-10-26T21:52:49.3Z,4,REGULAR,turnover,out-of-bounds,[],1641842,,,1610612765,96,85,2025-10-26T21:58:17Z,5965000,False,,,0,,R. Holland II lost ball out-of-bounds TURNOVER (2 TO),[1641842],1610612765.0,DET,lost ball,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,101283.0,,,,,,,,2.0,,
602,PT10M19.00S,2025-10-26T21:53:13.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,85,2025-10-26T21:59:36Z,5990000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT10M19.00S,2025-10-26T21:57:33.3Z,4,REGULAR,substitution,out,[],1641842,,,1610612738,96,85,2025-10-26T21:58:36Z,6010000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT10M19.00S,2025-10-26T21:57:33.3Z,4,REGULAR,substitution,in,[],1629130,,,1610612738,96,85,2025-10-26T21:58:36Z,6020000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT10M07.00S,2025-10-26T21:57:59.2Z,4,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,96,85,2025-10-26T21:58:11Z,6030000,False,,,0,,S. Hauser lost ball out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,lost ball,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628171.0,,,,,,,,1.0,,
609,PT09M53.00S,2025-10-26T21:58:17.9Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612765,96,85,2025-10-26T21:58:41Z,6040000,False,,,0,,N. Queta shooting personal FOUL (5 PF) (Cunningham 2 FT),"[1629674, 1630595]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,5.0,0.0,Cunningham,1630595.0,,,,,,
611,PT09M53.00S,2025-10-26T21:58:42.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630595,,,1610612765,97,85,2025-10-26T21:58:42Z,6060000,False,,,0,,C. Cunningham Free Throw 1 of 2 (20 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
612,PT09M53.00S,2025-10-26T21:59:00.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630595,,,1610612765,98,85,2025-10-26T21:59:00Z,6070000,False,,,0,,C. Cunningham Free Throw 2 of 2 (21 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
613,PT09M34.00S,2025-10-26T21:59:19.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,29.747043363994734,26.715686274509807,1610612738,98,85,2025-10-26T21:59:58Z,6080000,False,116.0,227.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
614,PT09M33.00S,2025-10-26T21:59:20.9Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,98,85,2025-10-26T21:59:58Z,6090000,False,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,613.0,,,,,,,,,6.0,5.0,1.0,,,
615,PT09M27.00S,2025-10-26T21:59:33.5Z,4,REGULAR,3pt,Jump Shot,[],1629750,92.69053876478318,2.205882352941174,1610612765,98,85,2025-10-26T21:59:39Z,6100000,False,-239.0,16.0,1,right,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
616,PT09M19.00S,2025-10-26T21:59:37.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,98,85,2025-10-26T21:59:37Z,6110000,False,,,0,,N. Queta REBOUND (Off:3 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Left Corner 3,24+ Left,,,,,,615.0,,,,,,,,,6.0,3.0,3.0,,,
617,PT09M09.00S,2025-10-26T21:59:47.5Z,4,REGULAR,3pt,Jump Shot,[],1631169,6.619579500657039,3.9215686274509807,1610612738,98,88,2025-10-26T21:59:54Z,6120000,False,230.0,10.0,1,left,J. Minott 3PT  (5 PTS) (N. Queta 3 AST),"[1631169, 1629674]",1610612738.0,BOS,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,23.06,Made,5.0,,,,N. Queta,1629674.0,3.0,,,,,,,,,,,
619,PT08M55.00S,2025-10-26T22:00:01.8Z,4,REGULAR,turnover,lost ball,[],1642450,,,1610612765,98,88,2025-10-26T22:00:09Z,6140000,False,,,0,,D. Jenkins lost ball TURNOVER (1 TO),"[1642450, 1631169]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Minott,1631169.0
620,PT08M55.00S,2025-10-26T22:00:01.8Z,4,REGULAR,steal,,[],1631169,,,1610612738,98,88,2025-10-26T22:00:04Z,6150000,False,,,0,,J. Minott STEAL (3 STL),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
621,PT08M53.00S,2025-10-26T22:00:05.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631169,9.379106438896187,49.754901960784316,1610612738,98,90,2025-10-26T22:04:02Z,6152500,False,1.0,36.0,1,left,J. Minott running Layup (7 PTS),[1631169],1610612738.0,BOS,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,3.57,Made,7.0,,,,,,,,,,,,,,,,,
622,PT08M53.00S,2025-10-26T22:00:12.5Z,4,REGULAR,foul,personal,['1freethrow'],1642450,,,1610612738,98,90,2025-10-26T22:03:45Z,6155000,False,,,0,,D. Jenkins shooting personal FOUL (2 PF) (Minott 1 FT),"[1642450, 1631169]",1610612765.0,DET,shooting,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Minott,1631169.0,,,,,,
630,PT08M53.00S,2025-10-26T22:00:24.0Z,4,REGULAR,freethrow,1 of 1,"['fastbreak', 'fromturnover']",1631169,,,1610612738,98,91,2025-10-26T22:05:12Z,6165000,False,,,0,,J. Minott Free Throw 1 of 1 (8 PTS),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
624,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,out,[],1642450,,,1610612765,98,91,2025-10-26T22:01:50Z,6167500,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,out,[],1629014,,,1610612765,98,91,2025-10-26T22:01:50Z,6168750,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,out,[],1630573,,,1610612765,98,91,2025-10-26T22:01:50Z,6169375,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,98,91,2025-10-26T22:01:50Z,6169687,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,in,[],1627759,,,1610612765,98,91,2025-10-26T22:01:50Z,6169843,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M53.00S,2025-10-26T22:00:26.2Z,4,REGULAR,substitution,in,[],1630202,,,1610612765,98,91,2025-10-26T22:01:50Z,6169921,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M37.00S,2025-10-26T22:01:01.7Z,4,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612765,98,91,2025-10-26T22:01:13Z,6260000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Thompson 2 FT),"[1631169, 1641709]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,1.0,0.0,Thompson,1641709.0,,,,,,
633,PT08M37.00S,2025-10-26T22:01:33.8Z,4,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,99,91,2025-10-26T22:01:33Z,6280000,False,,,0,,A. Thompson Free Throw 1 of 2 (16 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
634,PT08M37.00S,2025-10-26T22:02:00.8Z,4,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,100,91,2025-10-26T22:02:00Z,6290000,False,,,0,,A. Thompson Free Throw 2 of 2 (17 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
635,PT08M21.00S,2025-10-26T22:02:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,10.298948751642584,42.892156862745104,1610612738,100,93,2025-10-26T22:15:08Z,6300000,False,36.0,44.0,1,left,J. Minott cutting Layup (10 PTS) (P. Pritchard 2 AST),"[1631169, 1630202]",1610612738.0,BOS,cutting,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,10.0,,,,P. Pritchard,1630202.0,2.0,,,,,,,,,,,
637,PT08M09.00S,2025-10-26T22:02:20.0Z,4,REGULAR,2pt,Jump Shot,[],1630595,91.63929040735874,32.84313725490196,1610612765,102,93,2025-10-26T22:02:25Z,6320000,False,-86.0,26.0,1,right,C. Cunningham 8' driving floating Jump Shot (23 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,8.97,Made,23.0,,,,,,,,,,,,,,,,,
638,PT07M59.00S,2025-10-26T22:02:30.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,25.804862023653087,86.02941176470588,1610612738,102,93,2025-10-27T00:09:14Z,6330000,False,-180.0,190.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
639,PT07M55.00S,2025-10-26T22:02:34.0Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,102,93,2025-10-26T22:02:34Z,6340000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:6),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,638.0,,,,,,,,,8.0,6.0,2.0,,,
640,PT07M48.00S,2025-10-26T22:02:44.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,13.584099868593952,44.607843137254896,1610612738,102,95,2025-10-26T22:03:10Z,6350000,False,27.0,75.0,1,left,P. Pritchard 7' floating Jump Shot (16 PTS),[1630202],1610612738.0,BOS,floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,16.0,,,,,,,,,,,,,,,,,
641,PT07M48.00S,2025-10-26T22:02:48.7Z,4,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612738,102,95,2025-10-26T22:02:58Z,6360000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Pritchard 1 FT),"[1629130, 1630202]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627534.0,2.0,0.0,Pritchard,1630202.0,,,,,,
643,PT07M48.00S,2025-10-26T22:03:13.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630202,,,1610612738,102,96,2025-10-26T22:03:13Z,6380000,False,,,0,,P. Pritchard Free Throw 1 of 1 (17 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
644,PT07M35.00S,2025-10-26T22:03:35.4Z,4,REGULAR,foul,personal,[],1630202,,,1610612765,102,96,2025-10-26T22:16:19Z,6390000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1629130]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,101283.0,1.0,0.0,Robinson,1629130.0,,,,,,
646,PT07M28.00S,2025-10-26T22:03:59.8Z,4,REGULAR,3pt,Jump Shot,[],1629750,92.29632063074901,3.67647058823529,1610612765,102,96,2025-10-26T22:04:09Z,6410000,False,-232.0,20.0,1,right,MISS J. Green 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
647,PT07M23.00S,2025-10-26T22:04:04.8Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,102,96,2025-10-26T22:04:09Z,6420000,False,,,0,,A. Thompson REBOUND (Off:2 Def:7),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,646.0,,,,,,,,,9.0,7.0,2.0,,,
648,PT07M21.00S,2025-10-26T22:04:06.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,67.19776609724047,55.63725490196079,1610612765,105,96,2025-10-26T22:16:46Z,6430000,False,28.0,256.0,1,right,D. Robinson 25' 3PT pullup (8 PTS) (C. Cunningham 8 AST),"[1629130, 1630595]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.73,Made,8.0,,,,C. Cunningham,1630595.0,8.0,,,,,,,,,,,
650,PT07M20.00S,2025-10-26T22:04:16.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,105,96,2025-10-26T22:04:16Z,6450000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,out,[],1630595,,,1610612738,105,96,2025-10-26T22:07:01Z,6460000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,out,[],1629750,,,1610612738,105,96,2025-10-26T22:07:01Z,6470000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,out,[],1631169,,,1610612738,105,96,2025-10-26T22:07:01Z,6480000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,in,[],202699,,,1610612738,105,96,2025-10-26T22:07:01Z,6490000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,in,[],1641842,,,1610612738,105,96,2025-10-26T22:07:01Z,6500000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT07M20.00S,2025-10-26T22:05:56.1Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,105,96,2025-10-26T22:07:01Z,6510000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT07M05.00S,2025-10-26T22:07:20.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.526281208935615,48.529411764705884,1610612738,105,98,2025-10-26T22:07:28Z,6520000,False,7.0,112.0,1,left,J. Brown 11' pullup Jump Shot (36 PTS) (P. Pritchard 3 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,36.0,,,,P. Pritchard,1630202.0,3.0,,,,,,,,,,,
659,PT06M49.00S,2025-10-26T22:07:37.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,65.3580814717477,62.254901960784316,1610612765,105,98,2025-10-26T22:07:42Z,6540000,False,61.0,273.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,
660,PT06M46.00S,2025-10-26T22:07:40.4Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,105,98,2025-10-26T22:07:42Z,6550000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,659.0,,,,,,,,,3.0,3.0,0.0,,,
661,PT06M40.00S,2025-10-26T22:07:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.394875164257556,48.529411764705884,1610612738,105,98,2025-10-27T00:09:27Z,6560000,False,7.0,111.0,1,left,MISS J. Brown 11' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.12,Missed,,,,,,,,,,,,,,,,,,
662,PT06M39.00S,2025-10-26T22:07:48.0Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,105,98,2025-10-26T22:20:28Z,6570000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,661.0,,,,,,,,,4.0,3.0,1.0,,,
742,PT06M37.00S,2025-10-26T22:07:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,7.408015768725363,50.73529411764706,1610612738,105,98,2025-10-26T22:19:27Z,6575000,False,-4.0,17.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
743,PT06M36.00S,2025-10-26T22:07:51.5Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,105,98,2025-10-26T22:19:27Z,6577500,False,,,0,,P. Pritchard REBOUND (Off:3 Def:6),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,742.0,,,,,,,,,9.0,6.0,3.0,,,
663,PT06M35.00S,2025-10-26T22:07:54.1Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,105,98,2025-10-26T22:08:01Z,6580000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1641842]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Holland II,1641842.0
664,PT06M35.00S,2025-10-26T22:07:54.1Z,4,REGULAR,steal,,[],1641842,,,1610612765,105,98,2025-10-26T22:07:56Z,6590000,False,,,0,,R. Holland II STEAL (2 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
665,PT06M29.00S,2025-10-26T22:07:57.8Z,4,REGULAR,turnover,out-of-bounds,[],1641842,,,1610612765,105,98,2025-10-26T22:08:08Z,6600000,False,,,0,,R. Holland II bad pass out-of-bounds TURNOVER (3 TO),[1641842],1610612765.0,DET,bad pass,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,,,,,,,,3.0,,
666,PT06M29.00S,2025-10-26T22:08:08.2Z,4,REGULAR,substitution,out,[],1630191,,,1610612738,105,98,2025-10-26T22:08:17Z,6610000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT06M29.00S,2025-10-26T22:08:08.2Z,4,REGULAR,substitution,in,[],1631105,,,1610612738,105,98,2025-10-26T22:08:17Z,6620000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
