actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
280,PT07M44.00S,2023-11-03T01:57:54.2Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,46,42,2023-11-03T01:58:20Z,2710000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT07M44.00S,2023-11-03T01:57:54.2Z,2,REGULAR,substitution,in,[],203914,,,1610612753,46,42,2023-11-03T01:58:20Z,2720000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT07M33.00S,2023-11-03T01:58:34.4Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,46,42,2023-11-03T01:58:41Z,2730000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1629659]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,1.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,
283,PT07M33.00S,2023-11-03T01:58:34.4Z,2,REGULAR,steal,,[],1629659,,,1610612762,46,42,2023-11-03T01:58:36Z,2740000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
284,PT07M28.00S,2023-11-03T01:58:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,91.40932982917214,56.127450980392155,1610612762,48,42,2023-11-03T01:58:46Z,2750000,False,31.0,28.0,1,right,J. Collins running Layup (12 PTS) (K. Dunn 3 AST),"[1628381, 1627739]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,4.17,Made,,,,,,,12.0,,,,,,K. Dunn,1627739.0,3.0
286,PT07M15.00S,2023-11-03T01:58:52.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,21.107095926412615,50.245098039215684,1610612753,48,42,2023-11-03T01:59:34Z,2770000,False,-1.0,146.0,1,left,MISS P. Banchero 14' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,14.59,Missed,,,,,,,,,,,,,,,
287,PT07M13.00S,2023-11-03T01:58:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,48,42,2023-11-03T01:58:55Z,2780000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,286.0,,,,,,,,,,,,
289,PT07M00.00S,2023-11-03T01:59:18.5Z,2,REGULAR,2pt,Jump Shot,[],203903,90.3580814717477,33.33333333333333,1610612762,48,42,2023-11-03T02:00:20Z,2800000,False,-83.0,38.0,1,right,MISS J. Clarkson 9' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,9.16,Missed,,,,,,,,,,,,,,,
290,PT06M57.00S,2023-11-03T01:59:21.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,48,42,2023-11-03T01:59:22Z,2810000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,289.0,4.0,2.0,2.0,,,,,,,,,
291,PT06M51.00S,2023-11-03T01:59:27.2Z,2,REGULAR,3pt,Jump Shot,[],1628976,5.338370565045992,2.450980392156863,1610612753,48,45,2023-11-03T02:01:28Z,2820000,False,238.0,-2.0,1,left,W. Carter Jr. 3PT  (9 PTS) (J. Suggs 1 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,23.77,Made,,,,,,,9.0,,,,,,J. Suggs,1630591.0,1.0
293,PT06M35.00S,2023-11-03T01:59:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628381,91.67214191852825,3.6764705882352944,1610612762,51,45,2023-11-03T01:59:49Z,2840000,False,-232.0,26.0,1,right,J. Collins 3PT  (15 PTS) (J. Clarkson 5 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,23.3,Made,,,,,,,15.0,,,,,,J. Clarkson,203903.0,5.0
295,PT06M20.00S,2023-11-03T02:00:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612753,51,45,2023-11-03T02:00:06Z,2860000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Banchero 2 FT),"[1631117, 1631094]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Banchero,1631094.0,,,
297,PT06M20.00S,2023-11-03T02:00:26.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,51,46,2023-11-03T02:00:26Z,2880000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
298,PT06M20.00S,2023-11-03T02:00:27.1Z,2,REGULAR,substitution,out,[],1631117,,,1610612753,51,46,2023-11-03T02:00:29Z,2890000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT06M20.00S,2023-11-03T02:00:27.1Z,2,REGULAR,substitution,in,[],203482,,,1610612753,51,46,2023-11-03T02:00:29Z,2900000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT06M20.00S,2023-11-03T02:00:49.5Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,51,47,2023-11-03T02:00:49Z,2910000,False,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
301,PT06M09.00S,2023-11-03T02:01:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,86.5473061760841,47.30392156862745,1610612762,51,47,2023-11-03T02:01:07Z,2920000,False,-13.0,74.0,1,right,MISS T. Horton-Tucker 7' driving floating Shot,[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,7.52,Missed,,,,,,,,,,,,,,,
302,PT06M06.00S,2023-11-03T02:01:04.0Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,51,47,2023-11-03T02:01:04Z,2930000,False,,,0,,J. Collins REBOUND (Off:2 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,301.0,5.0,3.0,2.0,,,,,,,,,
303,PT06M05.00S,2023-11-03T02:01:05.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,91.80354796320631,3.1862745098039214,1610612762,51,47,2023-11-03T02:01:10Z,2940000,False,-234.0,25.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,,,,23.54,Missed,,,,,,,,,,,,,,,
304,PT06M03.00S,2023-11-03T02:01:07.5Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,51,47,2023-11-03T02:01:10Z,2950000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,
305,PT05M51.00S,2023-11-03T02:01:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628976,22.815374507227332,87.25490196078431,1610612753,51,50,2023-11-03T02:01:24Z,2960000,False,-186.0,162.0,1,left,W. Carter Jr. 24' 3PT  (12 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.69,Made,,,,,,,12.0,,,,,,P. Banchero,1631094.0,2.0
307,PT05M36.00S,2023-11-03T02:01:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,88.64980289093299,49.26470588235294,1610612762,51,50,2023-11-03T02:01:43Z,2980000,False,-4.0,54.0,1,right,MISS K. Dunn driving Layup,[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,5.43,Missed,,,,,,,,,,,,,,,
308,PT05M34.00S,2023-11-03T02:01:36.6Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,51,50,2023-11-03T02:01:43Z,2990000,False,,,0,,P. Banchero REBOUND (Off:2 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,307.0,5.0,3.0,2.0,,,,,,,,,
309,PT05M29.00S,2023-11-03T02:01:41.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,6.783837056504599,50.0,1610612753,51,50,2023-11-03T04:28:35Z,3000000,False,0.0,11.0,1,left,MISS J. Suggs running reverse Layup,[1630591],1610612753.0,ORL,running reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,,
310,PT05M27.00S,2023-11-03T02:01:43.3Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,51,50,2023-11-03T02:01:49Z,3010000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,
311,PT05M22.00S,2023-11-03T02:01:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612762,51,50,2023-11-03T02:01:55Z,3020000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1631094, 203903]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Clarkson,203903.0,,,
313,PT05M22.00S,2023-11-03T02:02:16.2Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,52,50,2023-11-03T02:02:16Z,3040000,False,,,0,,J. Clarkson Free Throw 1 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
314,PT05M22.00S,2023-11-03T02:02:16.9Z,2,REGULAR,substitution,out,[],204060,,,1610612762,52,50,2023-11-03T02:02:19Z,3050000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT05M22.00S,2023-11-03T02:02:16.9Z,2,REGULAR,substitution,in,[],1630532,,,1610612762,52,50,2023-11-03T02:02:19Z,3060000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT05M22.00S,2023-11-03T02:02:44.6Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,53,50,2023-11-03T02:02:44Z,3070000,False,,,0,,J. Clarkson Free Throw 2 of 2 (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
317,PT05M10.00S,2023-11-03T02:03:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.09395532194481,38.72549019607843,1610612753,53,53,2023-11-03T02:03:08Z,3080000,False,56.0,240.0,1,left,F. Wagner 24' 3PT  (5 PTS) (J. Suggs 2 AST),"[1630532, 1630591]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,24.63,Made,,,,,,,5.0,,,,,,J. Suggs,1630591.0,2.0
319,PT04M56.00S,2023-11-03T02:03:17.9Z,2,REGULAR,foul,offensive,[],203482,,,1610612762,53,53,2023-11-03T02:03:23Z,3100000,False,,,0,,K. Olynyk offensive FOUL (4 PF),"[203482, 1630591]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1627963.0,4.0,0.0,Suggs,1630591.0,,,
321,PT04M56.00S,2023-11-03T02:03:17.9Z,2,REGULAR,turnover,offensive foul,[],203482,,,1610612762,53,53,2023-11-03T02:03:17Z,3120000,False,,,0,,K. Olynyk offensive foul TURNOVER (1 TO),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,1627963.0,,,,,,,
322,PT04M56.00S,2023-11-03T02:03:25.6Z,2,REGULAR,substitution,out,[],203482,,,1610612753,53,53,2023-11-03T02:03:29Z,3130000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M56.00S,2023-11-03T02:03:25.6Z,2,REGULAR,substitution,in,[],1631117,,,1610612753,53,53,2023-11-03T02:03:29Z,3140000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT04M42.00S,2023-11-03T02:03:51.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630532,4.5499342969776615,54.90196078431373,1610612753,53,55,2023-11-03T02:03:57Z,3150000,False,-25.0,-10.0,1,left,F. Wagner cutting DUNK (7 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.64,Made,,,,,,,7.0,,,,,,W. Carter Jr.,1628976.0,1.0
326,PT04M28.00S,2023-11-03T02:04:08.8Z,2,REGULAR,foul,personal,[],203914,,,1610612762,53,55,2023-11-03T02:04:18Z,3170000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 203903]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Clarkson,203903.0,,,
328,PT04M28.00S,2023-11-03T02:04:18.4Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,53,55,2023-11-03T02:04:28Z,3190000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT04M28.00S,2023-11-03T02:04:18.4Z,2,REGULAR,substitution,out,[],1627739,,,1610612762,53,55,2023-11-03T02:04:28Z,3200000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT04M28.00S,2023-11-03T02:04:18.4Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,53,55,2023-11-03T02:04:28Z,3210000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT04M28.00S,2023-11-03T02:04:18.4Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,53,55,2023-11-03T02:04:28Z,3220000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT04M18.00S,2023-11-03T02:04:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.72339027595268,44.6078431372549,1610612762,53,55,2023-11-03T02:04:47Z,3230000,False,-27.0,16.0,1,right,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,3.13,Missed,,,,,,,,,,,,,,,
333,PT04M16.00S,2023-11-03T02:04:45.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,53,55,2023-11-03T02:04:47Z,3240000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,332.0,5.0,3.0,2.0,,,,,,,,,
334,PT04M02.00S,2023-11-03T02:04:59.9Z,2,REGULAR,3pt,Jump Shot,[],1628976,3.3672798948751645,95.09803921568627,1610612753,53,55,2023-11-03T02:05:04Z,3250000,False,-225.0,-21.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,22.65,Missed,,,,,,,,,,,,,,,
335,PT04M00.00S,2023-11-03T02:05:01.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,53,55,2023-11-03T02:05:04Z,3260000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,
336,PT03M54.00S,2023-11-03T02:05:08.0Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612762,53,55,2023-11-03T02:05:12Z,3270000,False,,,0,,L. Markkanen bad pass TURNOVER (2 TO),"[1628374, 1631094]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,2.0,Banchero,1631094.0,,,,,,,,,,,,,,,,,
337,PT03M54.00S,2023-11-03T02:05:08.0Z,2,REGULAR,steal,,[],1631094,,,1610612753,53,55,2023-11-03T02:05:09Z,3280000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
338,PT03M51.00S,2023-11-03T02:05:11.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,8.360709592641262,49.50980392156863,1610612753,53,57,2023-11-03T02:05:18Z,3290000,False,2.0,26.0,1,left,P. Banchero running DUNK (10 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.62,Made,,,,,,,10.0,,,,,,,,
339,PT03M28.00S,2023-11-03T02:05:35.6Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612762,53,57,2023-11-03T02:05:40Z,3300000,False,,,0,,J. Suggs shooting personal FOUL (3 PF) (Sexton 2 FT),"[1630591, 1629012]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627963.0,3.0,0.0,Sexton,1629012.0,,,
341,PT03M28.00S,2023-11-03T02:06:02.7Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,54,57,2023-11-03T02:06:29Z,3320000,False,,,0,,C. Sexton Free Throw 1 of 2 (5 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
342,PT03M28.00S,2023-11-03T02:06:07.7Z,2,REGULAR,substitution,out,[],1630591,,,1610612762,54,57,2023-11-03T02:06:13Z,3330000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT03M28.00S,2023-11-03T02:06:07.7Z,2,REGULAR,substitution,in,[],1641710,,,1610612762,54,57,2023-11-03T02:06:13Z,3340000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT03M28.00S,2023-11-03T02:06:02.7Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,54,57,2023-11-03T02:06:29Z,3350000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
345,PT03M27.00S,2023-11-03T02:06:03.7Z,2,REGULAR,rebound,offensive,[],1629012,,,1610612762,54,57,2023-11-03T02:06:29Z,3360000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,344.0,1.0,0.0,1.0,,,,,,,,,
346,PT03M23.00S,2023-11-03T02:06:32.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,66.70499342969777,26.715686274509803,1610612762,54,57,2023-11-03T02:06:37Z,3370000,False,-116.0,260.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,28.53,Missed,,,,,,,,,,,,,,,
347,PT03M18.00S,2023-11-03T02:06:37.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,54,57,2023-11-03T02:06:37Z,3380000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,346.0,6.0,4.0,2.0,,,,,,,,,
348,PT03M12.00S,2023-11-03T02:06:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.915243101182654,46.07843137254902,1610612753,54,59,2023-11-03T02:06:47Z,3390000,False,20.0,13.0,1,left,W. Carter Jr. cutting DUNK (14 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,2.32,Made,,,,,,,14.0,,,,,,F. Wagner,1630532.0,4.0
351,PT02M55.00S,2023-11-03T02:07:16.1Z,2,REGULAR,3pt,Jump Shot,[],203903,67.36202365308804,68.38235294117648,1610612762,54,59,2023-11-03T02:07:21Z,3420000,False,92.0,254.0,1,right,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,27.04,Missed,,,,,,,,,,,,,,,
352,PT02M50.00S,2023-11-03T02:07:21.1Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,54,59,2023-11-03T02:07:21Z,3430000,False,,,0,,W. Kessler REBOUND (Off:2 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,351.0,6.0,4.0,2.0,,,,,,,,,
353,PT02M50.00S,2023-11-03T02:07:19.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,94.40999984741211,50.0,1610612762,54,59,2023-11-03T02:07:23Z,3440000,False,0.0,0.0,1,right,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
354,PT02M50.00S,2023-11-03T02:07:19.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,54,59,2023-11-03T02:07:23Z,3450000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,353.0,6.0,4.0,2.0,,,,,,,,,
355,PT02M44.00S,2023-11-03T02:07:26.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1630532,8.360709592641262,42.15686274509804,1610612753,54,61,2023-11-03T02:07:33Z,3460000,False,39.0,26.0,1,left,F. Wagner driving Hook (9 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,4.71,Made,,,,,,,9.0,,,,,,,,
356,PT02M33.00S,2023-11-03T02:07:39.6Z,2,REGULAR,foul,personal,[],1630532,,,1610612762,54,61,2023-11-03T02:08:03Z,3470000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 203903]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Clarkson,203903.0,,,
359,PT02M33.00S,2023-11-03T02:07:47.9Z,2,REGULAR,substitution,in,[],1630175,,,1610612762,54,61,2023-11-03T02:07:51Z,3500000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT02M33.00S,2023-11-03T02:07:47.9Z,2,REGULAR,substitution,out,[],203914,,,1610612762,54,61,2023-11-03T02:07:57Z,3510000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT02M26.00S,2023-11-03T02:08:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,83.78777923784494,36.27450980392157,1610612762,54,61,2023-11-03T02:09:32Z,3520000,False,-69.0,100.0,1,right,MISS J. Clarkson 12' Jump Shot,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,12.12,Missed,,,,,,,,,,,,,,,
362,PT02M23.00S,2023-11-03T02:08:16.2Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,54,61,2023-11-03T02:08:19Z,3530000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,361.0,1.0,1.0,0.0,,,,,,,,,
363,PT02M13.00S,2023-11-03T02:08:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.944152431011826,54.90196078431373,1610612753,54,61,2023-11-03T02:08:30Z,3540000,False,-25.0,-6.0,1,left,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
364,PT02M11.00S,2023-11-03T02:08:28.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,54,61,2023-11-03T02:08:30Z,3550000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,363.0,6.0,4.0,2.0,,,,,,,,,
