actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT10M46.00S,2024-02-15T03:21:33.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,70,2024-02-15T03:21:33Z,3400000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,344.0,6.0,5.0,1.0,,,,,,,,
346,PT10M39.00S,2024-02-15T03:21:42.2Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612747,74,70,2024-02-15T03:21:52Z,3410000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1628381, 1629060]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Hachimura,1629060.0
348,PT10M39.00S,2024-02-15T03:22:09.2Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,74,70,2024-02-15T03:22:09Z,3430000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
349,PT10M39.00S,2024-02-15T03:22:09.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,74,70,2024-02-15T03:22:09Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,
350,PT10M39.00S,2024-02-15T03:22:21.1Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,74,71,2024-02-15T03:22:21Z,3450000,False,,,0,,R. Hachimura Free Throw 2 of 2 (22 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
351,PT10M25.00S,2024-02-15T03:22:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,5.863994743758213,45.83333333333333,1610612762,74,71,2024-02-15T03:22:42Z,3460000,False,21.0,3.0,1,left,MISS W. Kessler reverse Layup,[1631117],1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
353,PT10M21.00S,2024-02-15T03:22:41.4Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,74,71,2024-02-15T03:22:42Z,3480000,False,,,0,,W. Kessler REBOUND (Off:3 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,351.0,5.0,2.0,3.0,,,,,,,,
354,PT10M21.00S,2024-02-15T03:22:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,7.5722733245729295,46.568627450980394,1610612762,74,71,2024-02-15T03:22:45Z,3490000,False,17.0,19.0,1,left,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
355,PT10M21.00S,2024-02-15T03:22:41.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,71,2024-02-15T03:22:45Z,3500000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,354.0,7.0,6.0,1.0,,,,,,,,
356,PT10M14.00S,2024-02-15T03:22:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,92.59198423127464,56.86274509803921,1610612747,74,71,2024-02-15T03:27:22Z,3510000,False,34.0,17.0,1,right,MISS T. Prince driving Layup - blocked,"[1627752, 1631117]",1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,Kessler,1631117.0,,,,,,,,,,,,
357,PT10M14.00S,2024-02-15T03:22:48.0Z,3,REGULAR,block,,[],1631117,,,1610612747,74,71,2024-02-15T03:22:50Z,3520000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT10M13.00S,2024-02-15T03:22:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,74,71,2024-02-15T03:22:54Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,356.0,,,,,,,,,,,
360,PT10M05.00S,2024-02-15T03:23:10.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,76.42904073587385,9.313725490196079,1610612747,74,74,2024-02-15T03:23:14Z,3550000,False,-203.0,169.0,1,right,R. Hachimura 26' 3PT  (25 PTS) (D. Russell 11 AST),"[1629060, 1626156]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.45,Made,25.0,,,,,,,,,,D. Russell,1626156.0,11.0,,,,,
362,PT09M49.00S,2024-02-15T03:23:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.258212877792378,53.67647058823529,1610612762,74,74,2024-02-15T03:23:31Z,3570000,False,-18.0,6.0,1,left,MISS W. Kessler Layup - blocked,"[1631117, 1629060]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,Hachimura,1629060.0,,,,,,,,,,,,
363,PT09M49.00S,2024-02-15T03:23:27.6Z,3,REGULAR,block,,[],1629060,,,1610612762,74,74,2024-02-15T03:23:29Z,3580000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT09M47.00S,2024-02-15T03:23:29.6Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,74,74,2024-02-15T03:23:31Z,3590000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,
365,PT09M33.00S,2024-02-15T03:23:43.0Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,74,74,2024-02-15T03:23:47Z,3600000,False,,,0,,A. Reaves bad pass TURNOVER (3 TO),"[1630559, 1628381]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,3.0,Collins,1628381.0,,,,,,,,,,,,,,
366,PT09M33.00S,2024-02-15T03:23:43.0Z,3,REGULAR,steal,,[],1628381,,,1610612762,74,74,2024-02-15T03:23:44Z,3610000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
367,PT09M29.00S,2024-02-15T03:23:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,9.017739816031538,39.705882352941174,1610612762,76,74,2024-02-15T03:23:52Z,3620000,False,51.0,32.0,1,left,C. Sexton 6' running Layup (10 PTS),[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,10.0,,,,,,,,,,,,,,,,,
368,PT09M18.00S,2024-02-15T03:24:00.2Z,3,REGULAR,foul,personal,[],1641718,,,1610612747,76,74,2024-02-15T03:24:10Z,3630000,False,,,0,,K. George personal FOUL (2 PF),"[1641718, 1626156]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Russell,1626156.0
370,PT09M14.00S,2024-02-15T03:24:27.9Z,3,REGULAR,foul,personal,[],1641718,,,1610612747,76,74,2024-02-15T03:24:40Z,3650000,False,,,0,,K. George personal FOUL (3 PF),"[1641718, 1626156]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Russell,1626156.0
372,PT09M09.00S,2024-02-15T03:24:51.7Z,3,REGULAR,foul,offensive,[],1626156,,,1610612747,76,74,2024-02-15T03:24:57Z,3670000,False,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 1641718]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,George,1641718.0
374,PT09M09.00S,2024-02-15T03:24:51.7Z,3,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,76,74,2024-02-15T03:24:51Z,3690000,False,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,1.0,,,,,,,,,,,,1627541.0,,,,
375,PT08M59.00S,2024-02-15T03:25:15.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,30.962549277266753,68.62745098039215,1610612762,76,74,2024-02-15T03:25:20Z,3700000,False,-93.0,239.0,1,left,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
376,PT08M56.00S,2024-02-15T03:25:18.3Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,76,74,2024-02-15T03:25:20Z,3710000,False,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,375.0,5.0,5.0,0.0,,,,,,,,
377,PT08M53.00S,2024-02-15T03:25:24.1Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612747,76,74,2024-02-15T03:25:33Z,3720000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Prince 2 FT),"[1629012, 1627752]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Prince,1627752.0
379,PT08M53.00S,2024-02-15T03:25:51.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627752,,,1610612747,76,75,2024-02-15T05:03:49Z,3740000,False,,,0,,T. Prince Free Throw 1 of 2 (3 PTS),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
380,PT08M53.00S,2024-02-15T03:25:51.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627752,,,1610612747,76,76,2024-02-15T05:03:49Z,3750000,False,,,0,,T. Prince Free Throw 2 of 2 (4 PTS),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
382,PT08M33.00S,2024-02-15T03:26:44.9Z,3,REGULAR,3pt,Jump Shot,[],1628381,21.895532194480946,9.313725490196079,1610612762,76,76,2024-02-15T03:26:50Z,3770000,False,203.0,153.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
383,PT08M30.00S,2024-02-15T03:26:47.9Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,76,76,2024-02-15T03:26:50Z,3780000,False,,,0,,J. Collins REBOUND (Off:3 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,382.0,9.0,6.0,3.0,,,,,,,,
384,PT08M28.00S,2024-02-15T03:26:50.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631117,7.178055190538765,53.18627450980392,1610612762,78,76,2024-02-15T03:26:55Z,3790000,False,-16.0,15.0,1,left,W. Kessler DUNK (8 PTS) (J. Collins 2 AST),"[1631117, 1628381]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.19,Made,8.0,,,,,,,,,,J. Collins,1628381.0,2.0,,,,,
386,PT08M16.00S,2024-02-15T03:27:02.1Z,3,REGULAR,2pt,Jump Shot,[],1626156,77.34888304862024,31.61764705882353,1610612747,78,78,2024-02-15T05:05:17Z,3810000,False,-92.0,160.0,1,right,D. Russell 18' pullup Jump Shot (11 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,18.49,Made,11.0,,,,,,,,,,,,,,,,,
387,PT08M04.00S,2024-02-15T03:27:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.338370565045992,52.69607843137255,1610612762,80,78,2024-02-15T03:27:18Z,3820000,False,-13.0,-2.0,1,left,C. Sexton driving Layup (12 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.37,Made,12.0,,,,,,,,,,,,,,,,,
388,PT07M56.00S,2024-02-15T03:27:22.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,77.61169513797634,8.57843137254902,1610612747,80,78,2024-02-15T03:27:26Z,3830000,False,-207.0,158.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
389,PT07M55.00S,2024-02-15T03:27:23.9Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612747,80,78,2024-02-15T03:27:23Z,3840000,False,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,388.0,6.0,5.0,1.0,,,,,,,,
390,PT07M47.00S,2024-02-15T03:27:31.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,76.5604467805519,10.294117647058822,1610612747,80,81,2024-02-15T03:27:36Z,3850000,False,-199.0,168.0,1,right,R. Hachimura 25' 3PT  (28 PTS) (A. Reaves 3 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.99,Made,28.0,,,,,,,,,,A. Reaves,1630559.0,3.0,,,,,
392,PT07M24.00S,2024-02-15T03:27:56.8Z,3,REGULAR,foul,personal,[],1627752,,,1610612762,80,81,2024-02-15T03:28:21Z,3870000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1629012]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Sexton,1629012.0
394,PT07M24.00S,2024-02-15T03:28:04.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612762,80,81,2024-02-15T03:28:10Z,3890000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M24.00S,2024-02-15T03:28:04.3Z,3,REGULAR,substitution,in,[],1641707,,,1610612762,80,81,2024-02-15T03:28:10Z,3900000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M24.00S,2024-02-15T03:28:13.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,80,81,2024-02-15T03:28:13Z,3910000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M16.00S,2024-02-15T03:31:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.469776609724048,44.85294117647059,1610612762,82,81,2024-02-15T03:31:25Z,3930000,False,26.0,-1.0,1,left,C. Sexton driving Layup (14 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.57,Made,14.0,,,,,,,,,,,,,,,,,
399,PT06M53.00S,2024-02-15T03:31:43.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,89.30683311432325,39.21568627450981,1610612747,82,81,2024-02-15T03:31:47Z,3940000,False,-54.0,48.0,1,right,MISS A. Davis 7' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,,
400,PT06M51.00S,2024-02-15T03:31:45.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,82,81,2024-02-15T03:31:47Z,3950000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,399.0,8.0,6.0,2.0,,,,,,,,
401,PT06M42.00S,2024-02-15T03:31:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.171484888304862,43.627450980392155,1610612762,82,81,2024-02-15T03:31:59Z,3960000,False,32.0,62.0,1,left,MISS C. Sexton 6' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
402,PT06M39.00S,2024-02-15T03:31:58.0Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,82,81,2024-02-15T03:31:59Z,3970000,False,,,0,,W. Kessler REBOUND (Off:4 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,401.0,6.0,2.0,4.0,,,,,,,,
403,PT06M39.00S,2024-02-15T03:31:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,82,81,2024-02-15T03:31:57Z,3980000,False,0.0,0.0,1,left,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
404,PT06M38.00S,2024-02-15T03:31:58.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,82,81,2024-02-15T03:31:58Z,3990000,False,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,403.0,8.0,7.0,1.0,,,,,,,,
405,PT06M28.00S,2024-02-15T03:32:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,83.52496714848883,34.55882352941176,1610612747,82,83,2024-02-15T03:32:13Z,4000000,False,-77.0,102.0,1,right,A. Davis 12' floating Jump Shot (18 PTS) (A. Reaves 4 AST),"[203076, 1630559]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,12.82,Made,18.0,,,,,,,,,,A. Reaves,1630559.0,4.0,,,,,
408,PT06M13.00S,2024-02-15T03:32:25.5Z,3,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,82,83,2024-02-15T03:32:32Z,4030000,False,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (2 TO),[1628374],1610612762.0,UTA,bad pass,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,2.0,,,,,,,,,,,,1627541.0,,,,
409,PT06M13.00S,2024-02-15T03:32:28.9Z,3,REGULAR,substitution,out,[],1628374,,,1610612747,82,83,2024-02-15T03:32:36Z,4040000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M13.00S,2024-02-15T03:32:28.9Z,3,REGULAR,substitution,in,[],1627739,,,1610612747,82,83,2024-02-15T03:32:36Z,4050000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M00.00S,2024-02-15T03:33:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612747,82,83,2024-02-15T03:33:38Z,4070000,False,,,0,,W. Kessler personal FOUL (4 PF) (Davis 2 FT),"[1631117, 203076]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,4.0,0.0,Davis,203076.0
414,PT06M00.00S,2024-02-15T03:33:40.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203076,,,1610612747,82,83,2024-02-15T03:33:40Z,4090000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT06M00.00S,2024-02-15T03:33:40.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,82,83,2024-02-15T03:33:40Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,
416,PT06M00.00S,2024-02-15T03:33:41.1Z,3,REGULAR,substitution,out,[],1627752,,,1610612747,82,83,2024-02-15T03:33:53Z,4110000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M00.00S,2024-02-15T03:33:41.1Z,3,REGULAR,substitution,in,[],1626174,,,1610612747,82,83,2024-02-15T03:33:53Z,4120000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M00.00S,2024-02-15T03:33:41.1Z,3,REGULAR,substitution,out,[],1626156,,,1610612747,82,83,2024-02-15T03:34:16Z,4125000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M00.00S,2024-02-15T03:33:41.1Z,3,REGULAR,substitution,in,[],203915,,,1610612747,82,83,2024-02-15T03:34:16Z,4127500,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M00.00S,2024-02-15T03:34:05.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203076,,,1610612747,82,84,2024-02-15T03:34:05Z,4130000,False,,,0,,A. Davis Free Throw 2 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
421,PT05M39.00S,2024-02-15T03:34:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,13.354139290407357,37.254901960784316,1610612762,82,84,2024-02-15T03:34:31Z,4140000,False,64.0,73.0,1,left,MISS C. Sexton 9' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,,
422,PT05M37.00S,2024-02-15T03:34:29.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,82,84,2024-02-15T03:34:31Z,4150000,False,,,0,,A. Davis REBOUND (Off:1 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,421.0,9.0,8.0,1.0,,,,,,,,
423,PT05M28.00S,2024-02-15T03:34:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,91.01511169513797,53.18627450980392,1610612747,82,84,2024-02-15T03:34:45Z,4160000,False,16.0,32.0,1,right,MISS A. Davis reverse Layup,[203076],1610612747.0,LAL,reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
424,PT05M27.00S,2024-02-15T03:34:39.3Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612762,82,84,2024-02-15T03:34:45Z,4170000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:2),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,423.0,3.0,2.0,1.0,,,,,,,,
425,PT05M23.00S,2024-02-15T03:34:44.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,6.1268068331143235,54.65686274509803,1610612762,84,84,2024-02-15T05:05:32Z,4180000,False,-23.0,5.0,1,left,C. Sexton running Layup (16 PTS) (T. Hendricks 1 AST),"[1629012, 1641707]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.39,Made,16.0,,,,,,,,,,T. Hendricks,1641707.0,1.0,,,,,
427,PT05M01.00S,2024-02-15T03:35:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,91.14651773981603,41.911764705882355,1610612747,84,84,2024-02-15T03:35:10Z,4200000,False,-40.0,31.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
428,PT05M00.00S,2024-02-15T03:35:06.9Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,84,84,2024-02-15T03:35:10Z,4210000,False,,,0,,A. Davis REBOUND (Off:2 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,427.0,10.0,8.0,2.0,,,,,,,,
432,PT05M00.00S,2024-02-15T03:35:08.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",203076,88.91261498028909,49.01960784313725,1610612747,84,86,2024-02-15T03:36:27Z,4220000,False,-5.0,52.0,1,right,A. Davis Hook (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,21.0,,,,,,,,,,,,,,,,,
433,PT05M00.00S,2024-02-15T03:35:09.0Z,3,REGULAR,violation,defensive goaltending,[],1631117,,,1610612747,84,86,2024-02-15T03:36:27Z,4225000,False,,,0,,W. Kessler defensive goaltending VIOLATION,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M00.00S,2024-02-15T03:35:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627739,,,1610612747,84,86,2024-02-15T03:35:46Z,4230000,False,,,0,,K. Dunn shooting personal FOUL (3 PF) (Davis 1 FT),"[1627739, 203076]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,3.0,0.0,Davis,203076.0
