actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT06M19.00S,2024-02-26T01:21:58.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,12,8,2024-02-26T01:21:58Z,800000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,12,8,2024-02-26T01:24:38Z,810000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,12,8,2024-02-26T01:24:38Z,820000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,12,8,2024-02-26T01:24:38Z,830000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,12,8,2024-02-26T01:24:38Z,840000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612759,12,8,2024-02-26T01:24:54Z,850000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,out,[],1629012,,,1610612759,12,8,2024-02-26T01:24:54Z,860000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,in,[],1627739,,,1610612759,12,8,2024-02-26T01:24:54Z,870000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M19.00S,2024-02-26T01:24:23.0Z,1,REGULAR,substitution,in,[],203903,,,1610612759,12,8,2024-02-26T01:24:54Z,880000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M01.00S,2024-02-26T01:25:17.9Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,12,8,2024-02-26T01:25:23Z,890000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,101283.0,,,,,,,,,1.0,,
94,PT05M42.00S,2024-02-26T01:25:44.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,33.327858081471746,23.03921568627451,1610612762,12,8,2024-02-26T01:25:49Z,900000,False,135.0,261.0,1,left,MISS K. George 29' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,29.36,Missed,,,,,,,,,,,,,,,,,,
95,PT05M38.00S,2024-02-26T01:25:48.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,12,8,2024-02-26T01:25:49Z,910000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,
96,PT05M26.00S,2024-02-26T01:26:00.9Z,1,REGULAR,turnover,bad pass,[],1641705,,,1610612759,12,8,2024-02-26T01:26:04Z,920000,False,,,0,,V. Wembanyama bad pass TURNOVER (3 TO),"[1641705, 1641718]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,George,1641718.0
97,PT05M26.00S,2024-02-26T01:26:00.9Z,1,REGULAR,steal,,[],1641718,,,1610612762,12,8,2024-02-26T01:26:02Z,930000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
98,PT05M21.00S,2024-02-26T01:26:05.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,5.995400788436268,56.372549019607845,1610612762,14,8,2024-02-26T01:28:40Z,940000,False,-32.0,4.0,1,left,K. Dunn running Layup (2 PTS) (K. George 2 AST),"[1627739, 1641718]",1610612762.0,UTA,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,,,2.0,K. George,1641718.0,2.0,,,
100,PT05M06.00S,2024-02-26T01:26:21.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,83.919185282523,54.65686274509803,1610612759,14,8,2024-02-26T01:29:09Z,960000,False,23.0,99.0,1,right,MISS J. Sochan 10' driving Hook,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
101,PT05M05.00S,2024-02-26T01:26:22.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,14,8,2024-02-26T01:26:25Z,970000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,100.0,4.0,4.0,0.0,,,,,,,,,,,,
102,PT04M47.00S,2024-02-26T01:26:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,10.988830486202366,4.166666666666666,1610612762,14,8,2024-02-26T01:26:44Z,980000,False,229.0,51.0,1,left,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
103,PT04M44.00S,2024-02-26T01:26:43.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,14,8,2024-02-26T01:26:44Z,990000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,
104,PT04M40.00S,2024-02-26T01:26:46.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,88.25558475689881,3.6764705882352944,1610612759,14,11,2024-02-26T01:29:56Z,1000000,False,-232.0,58.0,1,right,D. Vassell 3PT running pullup (7 PTS) (B. Wesley 1 AST),"[1630170, 1631104]",1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.87,Made,,,,,,,,,,,,7.0,B. Wesley,1631104.0,1.0,,,
106,PT04M14.00S,2024-02-26T01:27:12.5Z,1,REGULAR,3pt,Jump Shot,[],1627739,7.966491458607096,3.1862745098039214,1610612762,17,11,2024-02-26T01:27:17Z,1020000,False,234.0,22.0,1,left,K. Dunn 3PT  (5 PTS) (K. George 3 AST),"[1627739, 1641718]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.52,Made,,,,,,,,,,,,5.0,K. George,1641718.0,3.0,,,
108,PT03M58.00S,2024-02-26T01:27:28.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,81.42247043363994,32.84313725490196,1610612759,17,13,2024-02-26T01:27:33Z,1040000,False,-86.0,122.0,1,right,D. Vassell 14' pullup Jump Shot (9 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,14.92,Made,,,,,,,,,,,,9.0,J. Sochan,1631110.0,1.0,,,
110,PT03M49.00S,2024-02-26T01:27:37.2Z,1,REGULAR,3pt,Jump Shot,[],1641707,3.3672798948751645,94.6078431372549,1610612762,17,13,2024-02-26T01:27:41Z,1060000,False,-223.0,-21.0,1,left,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,22.4,Missed,,,,,,,,,,,,,,,,,,
111,PT03M47.00S,2024-02-26T01:27:39.2Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,17,13,2024-02-26T01:27:41Z,1070000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,
112,PT03M40.00S,2024-02-26T01:27:46.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631110,92.72339027595268,44.85294117647059,1610612759,17,13,2024-02-26T01:31:09Z,1080000,False,-26.0,16.0,1,right,MISS J. Sochan running DUNK - blocked,"[1631110, 1641707]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.02,Missed,Hendricks,1641707.0,,,,,,,,,,,,,,,,
113,PT03M40.00S,2024-02-26T01:27:46.3Z,1,REGULAR,block,,[],1641707,,,1610612759,17,13,2024-02-26T01:27:48Z,1090000,False,,,0,,T. Hendricks BLOCK (1 BLK),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2024-02-26T01:27:48.3Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,17,13,2024-02-26T01:27:51Z,1100000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,
115,PT03M36.00S,2024-02-26T01:27:51.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,28.991458607095925,25.98039215686275,1610612762,20,13,2024-02-26T01:27:58Z,1110000,False,120.0,220.0,1,left,J. Clarkson 25' 3PT running pullup (3 PTS),[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,,,,,,,,3.0,,,,,,
116,PT03M16.00S,2024-02-26T01:28:11.1Z,1,REGULAR,3pt,Jump Shot,[],1631110,72.88107752956637,18.137254901960784,1610612759,20,13,2024-02-26T01:28:14Z,1120000,False,-159.0,202.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2024-02-26T01:28:13.1Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,20,13,2024-02-26T01:28:14Z,1130000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,
118,PT03M09.00S,2024-02-26T01:28:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,29.911300919842315,70.58823529411765,1610612762,20,13,2024-02-26T01:31:45Z,1140000,False,-103.0,229.0,1,left,MISS J. Clarkson 25' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
119,PT03M06.00S,2024-02-26T01:28:21.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,20,13,2024-02-26T01:28:28Z,1150000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,118.0,3.0,3.0,0.0,,,,,,,,,,,,
120,PT02M53.00S,2024-02-26T01:28:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,90.62089356110381,40.68627450980392,1610612759,20,13,2024-02-26T01:28:38Z,1160000,False,-47.0,36.0,1,right,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2024-02-26T01:28:37.9Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,20,13,2024-02-26T01:41:22Z,1170000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,
122,PT02M44.00S,2024-02-26T01:28:42.6Z,1,REGULAR,2pt,Jump Shot,[],1641718,22.552562417871222,55.88235294117647,1610612762,20,13,2024-02-26T01:33:08Z,1180000,False,-29.0,159.0,1,left,MISS K. George 16' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,16.22,Missed,,,,,,,,,,,,,,,,,,
123,PT02M41.00S,2024-02-26T01:28:45.6Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,20,13,2024-02-26T01:28:51Z,1190000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,
124,PT02M33.00S,2024-02-26T01:28:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,89.70105124835742,46.568627450980394,1610612759,20,13,2024-02-26T01:29:05Z,1200000,False,-17.0,44.0,1,right,MISS B. Wesley driving Layup - blocked,"[1631104, 1641718]",1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,George,1641718.0,,,,,,,,,,,,,,,,
125,PT02M33.00S,2024-02-26T01:28:55.1Z,1,REGULAR,block,,[],1641718,,,1610612759,20,13,2024-02-26T01:28:57Z,1210000,False,,,0,,K. George BLOCK (1 BLK),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2024-02-26T01:28:55.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,20,13,2024-02-26T01:29:05Z,1220000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,124.0,,,,,,,,,,,,,,,
128,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,20,13,2024-02-26T01:29:12Z,1240000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,20,13,2024-02-26T01:29:12Z,1250000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,out,[],1641707,,,1610612762,20,13,2024-02-26T01:29:12Z,1260000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612762,20,13,2024-02-26T01:29:12Z,1270000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,out,[],1641705,,,1610612762,20,13,2024-02-26T01:29:12Z,1280000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,20,13,2024-02-26T01:29:12Z,1290000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,20,13,2024-02-26T01:29:12Z,1300000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,20,13,2024-02-26T01:29:12Z,1310000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,in,[],1628380,,,1610612762,20,13,2024-02-26T01:29:12Z,1320000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M33.00S,2024-02-26T01:28:59.9Z,1,REGULAR,substitution,in,[],1626224,,,1610612762,20,13,2024-02-26T01:29:12Z,1330000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M33.00S,2024-02-26T01:29:20.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612762,20,13,2024-02-26T01:29:20Z,1340000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M20.00S,2024-02-26T01:31:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,24.655059132720105,12.990196078431374,1610612762,23,13,2024-02-26T01:32:55Z,1360000,False,185.0,179.0,1,left,L. Markkanen 25' 3PT  (6 PTS) (J. Clarkson 1 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,,,,,,,,6.0,J. Clarkson,203903.0,1.0,,,
142,PT02M20.00S,2024-02-26T01:31:32.4Z,1,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612762,23,13,2024-02-26T01:31:36Z,1380000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1629640, 1628374]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,1.0,0.0,Markkanen,1628374.0,,,,,,,
144,PT02M20.00S,2024-02-26T01:31:57.2Z,1,REGULAR,substitution,out,[],1629640,,,1610612762,23,13,2024-02-26T01:32:00Z,1400000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M20.00S,2024-02-26T01:31:57.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612762,23,13,2024-02-26T01:32:00Z,1410000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M20.00S,2024-02-26T01:32:13.7Z,1,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,24,13,2024-02-26T01:32:13Z,1420000,False,,,0,,L. Markkanen Free Throw 1 of 1 (7 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
147,PT02M01.00S,2024-02-26T01:32:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.51182654402102,45.34313725490196,1610612759,24,15,2024-02-26T01:32:38Z,1430000,False,-23.0,8.0,1,right,Z. Collins reverse Layup (2 PTS) (B. Wesley 2 AST),"[1628380, 1631104]",1610612759.0,SAS,reverse,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,,,2.0,B. Wesley,1631104.0,2.0,,,
149,PT01M47.00S,2024-02-26T01:32:48.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,9.149145860709593,47.30392156862745,1610612762,26,15,2024-02-26T01:32:53Z,1450000,False,13.0,34.0,1,left,L. Markkanen turnaround Hook (9 PTS) (K. Dunn 1 AST),"[1628374, 1627739]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,,,,,,9.0,K. Dunn,1627739.0,1.0,,,
151,PT01M33.00S,2024-02-26T01:33:02.6Z,1,REGULAR,turnover,bad pass,[],1626224,,,1610612759,26,15,2024-02-26T01:41:35Z,1470000,False,,,0,,C. Osman bad pass TURNOVER (1 TO),"[1626224, 1627739]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0
152,PT01M33.00S,2024-02-26T01:33:02.6Z,1,REGULAR,steal,,[],1627739,,,1610612762,26,15,2024-02-26T01:33:04Z,1480000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
153,PT01M29.00S,2024-02-26T01:33:06.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,8.229303547963205,50.0,1610612762,28,15,2024-02-26T01:33:12Z,1490000,False,0.0,25.0,1,left,K. Dunn running DUNK (7 PTS),[1627739],1610612762.0,UTA,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,,,7.0,,,,,,
154,PT01M11.00S,2024-02-26T01:33:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,79.84559789750328,48.529411764705884,1610612759,28,15,2024-02-26T01:33:29Z,1500000,False,-7.0,137.0,1,right,MISS B. Wesley 13' driving floating Shot,[1631104],1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,13.72,Missed,,,,,,,,,,,,,,,,,,
155,PT01M09.00S,2024-02-26T01:33:25.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,28,15,2024-02-26T01:33:29Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,154.0,,,,,,,,,,,,,,,
157,PT01M09.00S,2024-02-26T01:33:32.4Z,1,REGULAR,substitution,out,[],1630170,,,1610612762,28,15,2024-02-26T01:33:37Z,1530000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M09.00S,2024-02-26T01:33:32.4Z,1,REGULAR,substitution,in,[],1630577,,,1610612762,28,15,2024-02-26T01:33:37Z,1540000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M57.90S,2024-02-26T01:33:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,12.040078843626807,43.13725490196079,1610612762,28,15,2024-02-26T01:33:57Z,1550000,False,34.0,61.0,1,left,MISS L. Markkanen 6' turnaround Shot,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
160,PT00M55.10S,2024-02-26T01:33:56.0Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,28,15,2024-02-26T01:33:57Z,1560000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,,,
161,PT00M45.50S,2024-02-26T01:34:05.7Z,1,REGULAR,turnover,lost ball,[],1626224,,,1610612759,28,15,2024-02-26T01:34:09Z,1570000,False,,,0,,C. Osman lost ball TURNOVER (2 TO),"[1626224, 1627739]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Dunn,1627739.0
162,PT00M45.50S,2024-02-26T01:34:05.7Z,1,REGULAR,steal,,[],1627739,,,1610612762,28,15,2024-02-26T01:34:07Z,1580000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
163,PT00M42.00S,2024-02-26T01:34:09.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,7.30946123521682,47.05882352941176,1610612762,30,15,2024-02-26T01:34:17Z,1590000,False,15.0,16.0,1,left,L. Markkanen running finger roll Layup (11 PTS) (B. Sensabaugh 1 AST),"[1628374, 1641729]",1610612762.0,UTA,running finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,,,11.0,B. Sensabaugh,1641729.0,1.0,,,
165,PT00M32.60S,2024-02-26T01:34:20.3Z,1,REGULAR,3pt,Jump Shot,[],1630200,73.27529566360053,18.872549019607842,1610612759,30,15,2024-02-26T01:34:25Z,1610000,False,-156.0,199.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
166,PT00M30.10S,2024-02-26T01:34:23.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,30,15,2024-02-26T01:34:23Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,165.0,,,,,,,,,,,,,,,
