actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
173,PT09M37.00S,2024-03-07T02:39:10.6Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612762,33,41,2024-03-07T02:39:12Z,1730000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,
174,PT09M21.00S,2024-03-07T02:39:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,14.011169513797633,50.0,1610612762,33,41,2024-03-07T02:43:11Z,1740000,False,0.0,79.0,1,left,MISS J. Clarkson 7' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.92,Missed,,,,,,,,,,,,
175,PT09M18.00S,2024-03-07T02:39:28.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,33,41,2024-03-07T02:39:32Z,1750000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,
176,PT09M07.00S,2024-03-07T02:39:39.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.5407358738502,53.92156862745098,1610612741,33,41,2024-03-07T02:39:43Z,1760000,False,20.0,27.0,1,right,MISS A. Drummond Layup - blocked,"[203083, 1629659]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,3.34,Missed,,,,,,,,,Horton-Tucker,1629659.0,,
306,PT09M07.00S,2024-03-07T02:39:39.3Z,2,REGULAR,block,,[],1629659,,,1610612741,33,41,2024-03-07T03:15:13Z,1765000,False,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT09M06.00S,2024-03-07T02:39:40.3Z,2,REGULAR,rebound,defensive,[],1630548,,,1610612762,33,41,2024-03-07T02:39:43Z,1770000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,,,
178,PT09M01.00S,2024-03-07T02:39:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,8.229303547963205,51.9607843137255,1610612762,33,41,2024-03-07T02:39:53Z,1780000,False,-10.0,25.0,1,left,MISS T. Horton-Tucker running Layup,[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,2.68,Missed,,,,,,,,,,,,
179,PT08M57.00S,2024-03-07T02:39:50.8Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,33,41,2024-03-07T02:39:53Z,1790000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,178.0,2.0,1.0,1.0,,,,
180,PT08M57.00S,2024-03-07T02:39:49.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630209,5.590000152587891,50.0,1610612762,35,41,2024-03-07T02:39:49Z,1800000,False,0.0,0.0,1,left,O. Yurtseven tip DUNK (2 PTS),[1630209],1610612762.0,UTA,tip,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,2.0,,,,,,,,,,,
181,PT08M45.00S,2024-03-07T02:40:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,66.04796320630749,18.872549019607842,1610612741,35,44,2024-03-07T02:40:07Z,1810000,False,-156.0,267.0,1,right,C. White 30' 3PT  (14 PTS) (D. DeRozan 5 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,30.87,Made,14.0,D. DeRozan,201942.0,5.0,,,,,,,,
183,PT08M17.00S,2024-03-07T02:40:29.4Z,2,REGULAR,3pt,Jump Shot,[],1629659,15.456636005256241,3.9215686274509802,1610612762,35,44,2024-03-07T02:40:37Z,1830000,False,230.0,93.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right,,,,,,,24.84,Missed,,,,,,,,,,,,
184,PT08M13.00S,2024-03-07T02:40:33.4Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,35,44,2024-03-07T02:40:37Z,1840000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,183.0,3.0,1.0,2.0,,,,
185,PT08M09.00S,2024-03-07T02:40:38.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203903,29.122864651773984,25.0,1610612762,35,44,2024-03-07T02:40:44Z,1850000,False,125.0,221.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,25.42,Missed,,,,,,,,,,,,
186,PT08M07.00S,2024-03-07T02:40:40.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,35,44,2024-03-07T02:40:44Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,185.0,,,,,,,
188,PT07M57.00S,2024-03-07T02:41:11.8Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,35,44,2024-03-07T02:41:16Z,1880000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1627936]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,,,Caruso,1627936.0
189,PT07M57.00S,2024-03-07T02:41:11.8Z,2,REGULAR,steal,,[],1627936,,,1610612741,35,44,2024-03-07T02:41:13Z,1890000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
190,PT07M54.00S,2024-03-07T02:41:14.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627936,91.27792378449409,53.67647058823529,1610612741,35,46,2024-03-07T02:46:46Z,1900000,False,18.0,29.0,1,right,A. Caruso running DUNK (5 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,3.48,Made,5.0,,,,,,,,,,,
191,PT07M54.00S,2024-03-07T02:41:18.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,35,46,2024-03-07T02:41:18Z,1910000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M54.00S,2024-03-07T02:43:39.1Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,35,46,2024-03-07T02:43:42Z,1920000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M54.00S,2024-03-07T02:43:39.1Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,35,46,2024-03-07T02:43:42Z,1930000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M40.00S,2024-03-07T02:44:25.7Z,2,REGULAR,3pt,Jump Shot,[],1630548,31.225361366622867,16.911764705882355,1610612762,35,46,2024-03-07T02:44:32Z,1940000,False,165.0,241.0,1,left,MISS J. Juzang 29' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,29.23,Missed,,,,,,,,,,,,
195,PT07M35.00S,2024-03-07T02:44:30.7Z,2,REGULAR,rebound,offensive,[],1627739,,,1610612762,35,46,2024-03-07T02:44:32Z,1950000,False,,,0,,K. Dunn REBOUND (Off:2 Def:0),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,194.0,2.0,0.0,2.0,,,,
196,PT07M34.00S,2024-03-07T02:44:30.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,12.434296977660972,50.0,1610612762,37,46,2024-03-07T02:44:35Z,1960000,False,0.0,64.0,1,left,O. Yurtseven 6' Hook (4 PTS) (K. Dunn 1 AST),"[1630209, 1627739]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.44,Made,4.0,K. Dunn,1627739.0,1.0,,,,,,,,
198,PT07M20.00S,2024-03-07T02:44:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,88.64980289093299,49.754901960784316,1610612741,37,48,2024-03-07T02:44:50Z,1980000,False,-1.0,54.0,1,right,A. Drummond cutting Layup (5 PTS) (D. DeRozan 6 AST),"[203083, 201942]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.42,Made,5.0,D. DeRozan,201942.0,6.0,,,,,,,,
200,PT07M03.00S,2024-03-07T02:45:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,5.732588699080158,44.11764705882353,1610612762,39,48,2024-03-07T02:45:07Z,2000000,False,29.0,1.0,1,left,J. Clarkson cutting Layup (2 PTS) (O. Yurtseven 2 AST),"[203903, 1630209]",1610612762.0,UTA,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,2.94,Made,2.0,O. Yurtseven,1630209.0,2.0,,,,,,,,
202,PT06M51.00S,2024-03-07T02:45:13.6Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,39,48,2024-03-07T02:45:18Z,2020000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1627739]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,,,Dunn,1627739.0
203,PT06M51.00S,2024-03-07T02:45:13.6Z,2,REGULAR,steal,,[],1627739,,,1610612762,39,48,2024-03-07T02:45:15Z,2030000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
204,PT06M47.00S,2024-03-07T02:45:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630548,7.966491458607096,42.64705882352941,1610612762,39,48,2024-03-07T02:45:23Z,2040000,False,37.0,22.0,1,left,MISS J. Juzang running Layup,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,4.31,Missed,,,,,,,,,,,,
205,PT06M45.00S,2024-03-07T02:45:19.4Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,39,48,2024-03-07T02:45:23Z,2050000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,
206,PT06M39.00S,2024-03-07T02:45:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612741,39,48,2024-03-07T02:45:31Z,2060000,False,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Drummond 2 FT),"[1630209, 203083]",1610612762.0,UTA,shooting,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
208,PT06M39.00S,2024-03-07T02:45:54.2Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,39,48,2024-03-07T02:45:54Z,2080000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
209,PT06M39.00S,2024-03-07T02:45:54.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,39,48,2024-03-07T02:45:54Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,208.0,,,,,,,
210,PT06M39.00S,2024-03-07T02:45:55.1Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,39,48,2024-03-07T02:46:00Z,2100000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M39.00S,2024-03-07T02:45:55.1Z,2,REGULAR,substitution,out,[],201942,,,1610612741,39,48,2024-03-07T02:46:00Z,2110000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M39.00S,2024-03-07T02:45:55.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,39,48,2024-03-07T02:46:00Z,2120000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M39.00S,2024-03-07T02:45:55.1Z,2,REGULAR,substitution,in,[],1641931,,,1610612741,39,48,2024-03-07T02:46:00Z,2130000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M39.00S,2024-03-07T02:46:14.9Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,39,49,2024-03-07T02:46:15Z,2140000,False,,,0,,A. Drummond Free Throw 2 of 2 (6 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
215,PT06M33.00S,2024-03-07T02:46:25.5Z,2,REGULAR,foul,personal,[],1628975,,,1610612762,39,49,2024-03-07T02:46:59Z,2150000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 203903]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,2882.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
217,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,out,[],1627739,,,1610612762,39,49,2024-03-07T02:46:40Z,2170000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,out,[],1630209,,,1610612762,39,49,2024-03-07T02:46:40Z,2180000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,out,[],203083,,,1610612762,39,49,2024-03-07T02:46:40Z,2190000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612762,39,49,2024-03-07T02:46:40Z,2200000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,39,49,2024-03-07T02:46:40Z,2210000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,39,49,2024-03-07T02:46:40Z,2220000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,in,[],202696,,,1610612762,39,49,2024-03-07T02:46:40Z,2230000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M33.00S,2024-03-07T02:46:31.2Z,2,REGULAR,substitution,in,[],1641763,,,1610612762,39,49,2024-03-07T02:46:40Z,2240000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M18.00S,2024-03-07T02:47:14.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,12.828515111695138,47.30392156862745,1610612762,41,49,2024-03-07T02:47:18Z,2250000,False,13.0,68.0,1,left,J. Clarkson 6' driving floating Jump Shot (4 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.94,Made,4.0,,,,,,,,,,,
226,PT06M07.00S,2024-03-07T02:47:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,71.43561103810775,22.058823529411764,1610612741,41,49,2024-03-07T02:47:31Z,2260000,False,-140.0,216.0,1,right,MISS A. Dosunmu 25' pullup 3PT,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,25.72,Missed,,,,,,,,,,,,
227,PT06M02.00S,2024-03-07T02:47:29.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,41,49,2024-03-07T02:47:31Z,2270000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,226.0,4.0,4.0,0.0,,,,
228,PT05M56.00S,2024-03-07T02:47:35.7Z,2,REGULAR,3pt,Jump Shot,[],1628381,28.203022339027594,23.284313725490197,1610612762,41,49,2024-03-07T02:52:07Z,2280000,False,134.0,213.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,25.11,Missed,,,,,,,,,,,,
229,PT05M52.00S,2024-03-07T02:47:39.7Z,2,REGULAR,rebound,offensive,[],1630548,,,1610612762,41,49,2024-03-07T02:47:42Z,2290000,False,,,0,,J. Juzang REBOUND (Off:1 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,228.0,2.0,1.0,1.0,,,,
230,PT05M49.00S,2024-03-07T02:47:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,7.30946123521682,43.872549019607845,1610612762,43,49,2024-03-07T02:47:47Z,2300000,False,31.0,16.0,1,left,J. Collins Layup (7 PTS) (C. Sexton 5 AST),"[1628381, 1629012]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,3.46,Made,7.0,C. Sexton,1629012.0,5.0,,,,,,,,
232,PT05M49.00S,2024-03-07T02:47:50.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,49,2024-03-07T02:47:50Z,2320000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M49.00S,2024-03-07T02:50:25.1Z,2,REGULAR,substitution,out,[],1630548,,,1610612741,43,49,2024-03-07T02:50:33Z,2330000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M49.00S,2024-03-07T02:50:25.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,43,49,2024-03-07T02:50:33Z,2340000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M49.00S,2024-03-07T02:50:25.1Z,2,REGULAR,substitution,in,[],1629677,,,1610612741,43,49,2024-03-07T02:50:33Z,2350000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M49.00S,2024-03-07T02:50:25.1Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,43,49,2024-03-07T02:50:33Z,2360000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M30.00S,2024-03-07T02:50:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.31340341655716,47.794117647058826,1610612741,43,51,2024-03-07T02:52:57Z,2370000,False,-11.0,95.0,1,right,N. Vucevic 9' turnaround fadeaway Jump Shot (10 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.56,Made,10.0,,,,,,,,,,,
238,PT05M10.00S,2024-03-07T02:51:17.8Z,2,REGULAR,3pt,Jump Shot,[],1629677,8.360709592641262,95.83333333333334,1610612762,43,51,2024-03-07T02:51:24Z,2380000,False,-229.0,26.0,1,left,MISS L. Samanic 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Left Corner 3,24+ Left,,,,,,,23.07,Missed,,,,,,,,,,,,
239,PT05M06.00S,2024-03-07T02:51:21.8Z,2,REGULAR,rebound,offensive,[],1641729,,,1610612762,43,51,2024-03-07T02:51:24Z,2390000,False,,,0,,B. Sensabaugh REBOUND (Off:2 Def:4),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,238.0,6.0,4.0,2.0,,,,
240,PT05M02.00S,2024-03-07T02:51:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641729,6.652431011826544,41.17647058823529,1610612762,45,51,2024-03-07T02:51:31Z,2400000,False,44.0,10.0,1,left,B. Sensabaugh driving Layup (10 PTS),[1641729],1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.52,Made,10.0,,,,,,,,,,,
241,PT04M49.00S,2024-03-07T02:51:37.8Z,2,REGULAR,3pt,Jump Shot,[],1641763,90.75229960578186,94.85294117647058,1610612741,45,54,2024-03-07T02:51:42Z,2410000,False,224.0,34.0,1,right,J. Phillips 3PT  (6 PTS) (N. Vucevic 1 AST),"[1641763, 202696]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,,,,,22.69,Made,6.0,N. Vucevic,202696.0,1.0,,,,,,,,
243,PT04M32.00S,2024-03-07T02:51:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.703679369250986,41.42156862745098,1610612762,47,54,2024-03-07T02:52:00Z,2430000,False,43.0,20.0,1,left,J. Collins Layup (9 PTS) (J. Clarkson 2 AST),"[1628381, 203903]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.73,Made,9.0,J. Clarkson,203903.0,2.0,,,,,,,,
245,PT04M21.00S,2024-03-07T02:52:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629632,73.01248357424441,5.637254901960785,1610612741,47,54,2024-03-07T02:52:11Z,2450000,False,-222.0,201.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,29.95,Missed,,,,,,,,,,,,
246,PT04M19.00S,2024-03-07T02:52:07.9Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,47,54,2024-03-07T02:52:11Z,2460000,False,,,0,,B. Sensabaugh REBOUND (Off:2 Def:5),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,245.0,7.0,5.0,2.0,,,,
247,PT04M10.00S,2024-03-07T02:52:18.6Z,2,REGULAR,foul,personal,['3freethrow'],1641931,,,1610612762,47,54,2024-03-07T02:57:06Z,2470000,False,,,0,,O. Bitim shooting personal FOUL (1 PF) (Sensabaugh 3 FT),"[1641931, 1641729]",1610612741.0,CHI,shooting,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,2882.0,1.0,0.0,Sensabaugh,1641729.0,,,,,,,,,,,,,,,
249,PT04M10.00S,2024-03-07T02:52:52.3Z,2,REGULAR,freethrow,1 of 3,[],1641729,,,1610612762,48,54,2024-03-07T02:57:16Z,2490000,False,,,0,,B. Sensabaugh Free Throw 1 of 3 (11 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
250,PT04M10.00S,2024-03-07T02:52:52.3Z,2,REGULAR,freethrow,2 of 3,[],1641729,,,1610612762,49,54,2024-03-07T02:57:16Z,2500000,False,,,0,,B. Sensabaugh Free Throw 2 of 3 (12 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
255,PT04M10.00S,2024-03-07T02:52:52.3Z,2,REGULAR,freethrow,3 of 3,[],1641729,,,1610612762,50,54,2024-03-07T02:57:16Z,2550000,False,,,0,,B. Sensabaugh Free Throw 3 of 3 (13 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,
251,PT04M10.00S,2024-03-07T02:53:08.6Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,50,54,2024-03-07T02:57:26Z,2555000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M10.00S,2024-03-07T02:53:08.6Z,2,REGULAR,substitution,out,[],1641931,,,1610612741,50,54,2024-03-07T02:57:26Z,2557500,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
