actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
591,PT05M14.00S,2023-12-31T00:08:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631288,91.80354796320631,34.55882352941176,1610612748,103,99,2023-12-31T00:08:53Z,5770000,False,-77.0,25.0,1,right,MISS J. Cain 8' driving floating Shot,[1631288],1610612748.0,MIA,driving floating,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,,,,,,,,,,,,,,,,,
592,PT05M11.00S,2023-12-31T00:08:51.2Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,103,99,2023-12-31T00:08:53Z,5780000,False,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,591.0,6.0,6.0,0.0,,,,,,,,,,,,,
593,PT05M00.00S,2023-12-31T00:09:01.7Z,4,REGULAR,3pt,Jump Shot,[],203903,29.38567674113009,24.019607843137255,1610612762,103,99,2023-12-31T00:19:51Z,5790000,False,130.0,224.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
594,PT04M57.00S,2023-12-31T00:09:04.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,103,99,2023-12-31T00:09:06Z,5800000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:13),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,593.0,15.0,13.0,2.0,,,,,,,,,,,,,
595,PT04M51.00S,2023-12-31T00:09:12.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,67.49342969776609,69.36274509803921,1610612748,103,99,2023-12-31T00:20:29Z,5810000,False,97.0,253.0,1,right,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
596,PT04M48.00S,2023-12-31T00:09:15.1Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,103,99,2023-12-31T00:09:16Z,5820000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,595.0,6.0,6.0,0.0,,,,,,,,,,,,,
597,PT04M35.00S,2023-12-31T00:09:29.9Z,4,REGULAR,foul,personal,[],1631170,,,1610612762,103,99,2023-12-31T00:09:44Z,5830000,False,,,0,,J. Jaquez Jr. personal FOUL (4 PF),"[1631170, 203482]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627963.0,4.0,0.0,Olynyk,203482.0,,,,,,
599,PT04M35.00S,2023-12-31T00:09:38.0Z,4,REGULAR,substitution,out,[],1628381,,,1610612762,103,99,2023-12-31T00:09:42Z,5850000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M35.00S,2023-12-31T00:09:38.0Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,103,99,2023-12-31T00:09:42Z,5860000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M35.00S,2023-12-31T00:09:49.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,103,99,2023-12-31T00:09:49Z,5870000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,out,[],203903,,,1610612762,103,99,2023-12-31T00:12:19Z,5880000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,103,99,2023-12-31T00:12:19Z,5890000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,out,[],1630534,,,1610612762,103,99,2023-12-31T00:12:32Z,5900000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,out,[],1631288,,,1610612762,103,99,2023-12-31T00:12:32Z,5910000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,in,[],1631323,,,1610612762,103,99,2023-12-31T00:12:32Z,5920000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M35.00S,2023-12-31T00:12:16.7Z,4,REGULAR,substitution,in,[],1629312,,,1610612762,103,99,2023-12-31T00:12:32Z,5930000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M21.00S,2023-12-31T00:13:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,14.011169513797633,59.55882352941176,1610612762,105,99,2023-12-31T00:21:28Z,5940000,False,-48.0,79.0,1,left,K. Olynyk 9' fadeaway Jump Shot (19 PTS),[203482],1610612762.0,UTA,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,9.25,Made,19.0,,,,,,,,,,,,,,,,,
609,PT04M02.00S,2023-12-31T00:13:23.7Z,4,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612748,105,99,2023-12-31T00:13:32Z,5950000,False,,,0,,S. Fontecchio shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1631323, 1628389]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202035.0,4.0,0.0,Adebayo,1628389.0,,,,,,
611,PT04M02.00S,2023-12-31T00:13:51.0Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,105,99,2023-12-31T00:13:51Z,5970000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT04M02.00S,2023-12-31T00:13:51.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,105,99,2023-12-31T00:13:51Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,
613,PT04M02.00S,2023-12-31T00:14:13.3Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,105,100,2023-12-31T00:14:13Z,5990000,False,,,0,,B. Adebayo Free Throw 2 of 2 (25 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
614,PT03M42.00S,2023-12-31T00:14:36.3Z,4,REGULAR,3pt,Jump Shot,[],1641718,32.933639947437584,42.40196078431372,1610612762,108,100,2023-12-31T00:14:41Z,6000000,False,38.0,257.0,1,left,K. George 25' 3PT  (17 PTS) (C. Sexton 5 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.99,Made,17.0,,,,,,,,,,,,C. Sexton,1629012.0,5.0,,,
616,PT03M27.00S,2023-12-31T00:14:50.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,91.14651773981603,38.72549019607843,1610612748,108,102,2023-12-31T00:14:56Z,6020000,False,-56.0,31.0,1,right,T. Herro 6' driving floating bank Jump Shot (25 PTS),[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.42,Made,25.0,,,,,,,,,,,,,,,,,
617,PT03M27.00S,2023-12-31T00:14:55.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,108,102,2023-12-31T00:15:02Z,6030000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M13.00S,2023-12-31T00:16:44.2Z,4,REGULAR,turnover,traveling,[],203482,,,1610612762,108,102,2023-12-31T00:16:50Z,6040000,False,,,0,,K. Olynyk traveling TURNOVER (3 TO),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202035.0,,,,,,,,3.0,,
619,PT02M54.00S,2023-12-31T00:17:21.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612748,108,102,2023-12-31T00:17:34Z,6050000,False,,,0,,K. George personal FOUL (3 PF) (Jaquez Jr. 2 FT),"[1641718, 1631170]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,202035.0,3.0,0.0,Jaquez Jr.,1631170.0,,,,,,
621,PT02M54.00S,2023-12-31T00:17:44.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631170,,,1610612748,108,103,2023-12-31T00:17:44Z,6070000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (8 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
622,PT02M54.00S,2023-12-31T00:18:01.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631170,,,1610612748,108,104,2023-12-31T00:18:01Z,6080000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (9 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
623,PT02M49.00S,2023-12-31T00:18:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,6.258212877792378,37.00980392156863,1610612762,108,104,2023-12-31T00:18:15Z,6090000,False,65.0,6.0,1,left,MISS C. Sexton 6' Jump Shot - blocked,"[1629012, 1629130]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,Robinson,1629130.0,,,,,,,,,,,
624,PT02M49.00S,2023-12-31T00:18:10.8Z,4,REGULAR,block,,[],1629130,,,1610612762,108,104,2023-12-31T00:18:13Z,6100000,False,,,0,,D. Robinson BLOCK (2 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
625,PT02M49.00S,2023-12-31T00:18:10.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,108,104,2023-12-31T00:18:15Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,623.0,,,,,,,,,,,,,,,,
627,PT02M46.00S,2023-12-31T00:18:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,7.440867279894875,52.450980392156865,1610612762,108,104,2023-12-31T00:34:39Z,6130000,False,-12.0,17.0,1,left,MISS S. Fontecchio driving Layup - blocked,"[1631323, 1629639]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,Herro,1629639.0,,,,,,,,,,,
628,PT02M46.00S,2023-12-31T00:18:29.6Z,4,REGULAR,block,,[],1629639,,,1610612762,108,104,2023-12-31T00:18:31Z,6140000,False,,,0,,T. Herro BLOCK (1 BLK),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT02M43.00S,2023-12-31T00:18:32.6Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,108,104,2023-12-31T00:18:33Z,6150000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,627.0,3.0,3.0,0.0,,,,,,,,,,,,,
630,PT02M41.00S,2023-12-31T00:18:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612748,108,104,2023-12-31T00:18:46Z,6160000,False,,,0,,K. Olynyk personal FOUL (3 PF) (Highsmith 2 FT),"[203482, 1629312]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,3.0,0.0,Highsmith,1629312.0,,,,,,
632,PT02M41.00S,2023-12-31T00:19:04.0Z,4,REGULAR,freethrow,1 of 2,[],1629312,,,1610612748,108,105,2023-12-31T00:19:04Z,6180000,False,,,0,,H. Highsmith Free Throw 1 of 2 (3 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
633,PT02M41.00S,2023-12-31T00:19:19.6Z,4,REGULAR,freethrow,2 of 2,[],1629312,,,1610612748,108,106,2023-12-31T00:19:19Z,6190000,False,,,0,,H. Highsmith Free Throw 2 of 2 (4 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
634,PT02M25.00S,2023-12-31T00:19:37.4Z,4,REGULAR,3pt,Jump Shot,[],1641718,26.231931668856767,83.08823529411765,1610612762,111,106,2023-12-31T00:25:41Z,6200000,False,-165.0,194.0,1,left,K. George 25' 3PT pullup (20 PTS) (K. Olynyk 9 AST),"[1641718, 203482]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.5,Made,20.0,,,,,,,,,,,,K. Olynyk,203482.0,9.0,,,
636,PT02M02.00S,2023-12-31T00:20:02.4Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,111,106,2023-12-31T00:20:16Z,6220000,False,,,0,,B. Adebayo lost ball TURNOVER (4 TO),"[1628389, 1628374]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Markkanen,1628374.0
637,PT02M02.00S,2023-12-31T00:20:02.4Z,4,REGULAR,steal,,[],1628374,,,1610612762,111,106,2023-12-31T00:20:12Z,6230000,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT02M02.00S,2023-12-31T00:20:14.0Z,4,REGULAR,foul,personal,[],1629130,,,1610612762,111,106,2023-12-31T00:20:22Z,6240000,False,,,0,,D. Robinson personal FOUL (4 PF),"[1629130, 203482]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627963.0,4.0,0.0,Olynyk,203482.0,,,,,,
640,PT01M53.00S,2023-12-31T00:20:36.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,28.597240473061763,21.323529411764707,1610612762,114,106,2023-12-31T00:20:42Z,6260000,False,143.0,216.0,1,left,L. Markkanen 25' 3PT  (12 PTS) (K. Olynyk 10 AST),"[1628374, 203482]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.95,Made,12.0,,,,,,,,,,,,K. Olynyk,203482.0,10.0,,,
642,PT01M38.00S,2023-12-31T00:20:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,90.75229960578186,59.31372549019608,1610612748,114,106,2023-12-31T00:27:18Z,6280000,False,47.0,34.0,1,right,MISS T. Herro floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
643,PT01M37.00S,2023-12-31T00:20:58.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,114,106,2023-12-31T00:20:58Z,6290000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:13),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,642.0,16.0,13.0,3.0,,,,,,,,,,,,,
644,PT01M37.00S,2023-12-31T00:21:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612748,114,106,2023-12-31T00:21:10Z,6300000,False,,,0,,K. Olynyk shooting personal FOUL (4 PF) (Adebayo 2 FT),"[203482, 1628389]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202035.0,4.0,0.0,Adebayo,1628389.0,,,,,,
646,PT01M37.00S,2023-12-31T00:21:32.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,114,107,2023-12-31T00:21:55Z,6320000,False,,,0,,B. Adebayo Free Throw 1 of 2 (26 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
647,PT01M37.00S,2023-12-31T00:21:32.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,114,107,2023-12-31T00:21:55Z,6330000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
648,PT01M35.00S,2023-12-31T00:21:34.8Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612762,114,107,2023-12-31T00:21:55Z,6340000,False,,,0,,S. Fontecchio REBOUND (Off:3 Def:3),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,647.0,6.0,3.0,3.0,,,,,,,,,,,,,
649,PT01M16.00S,2023-12-31T00:22:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.835085413929041,56.127450980392155,1610612762,114,107,2023-12-31T00:22:18Z,6350000,False,-31.0,21.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
650,PT01M14.00S,2023-12-31T00:22:15.6Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,114,107,2023-12-31T00:22:18Z,6360000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:6),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,649.0,6.0,6.0,0.0,,,,,,,,,,,,,
651,PT01M11.00S,2023-12-31T00:22:18.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,68.54467805519053,24.264705882352942,1610612748,114,107,2023-12-31T00:29:07Z,6370000,False,-129.0,243.0,1,right,MISS T. Herro 27' running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
652,PT01M08.00S,2023-12-31T00:22:21.6Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612762,114,107,2023-12-31T00:22:24Z,6380000,False,,,0,,S. Fontecchio REBOUND (Off:3 Def:4),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,651.0,7.0,4.0,3.0,,,,,,,,,,,,,
655,PT00M46.50S,2023-12-31T00:23:04.5Z,4,REGULAR,3pt,Jump Shot,[],1631323,28.86005256241787,25.49019607843137,1610612762,114,107,2023-12-31T00:23:14Z,6410000,False,123.0,219.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
656,PT00M43.60S,2023-12-31T00:23:07.4Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,114,107,2023-12-31T00:23:14Z,6420000,False,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,655.0,4.0,4.0,0.0,,,,,,,,,,,,,
657,PT00M37.80S,2023-12-31T00:23:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612748,114,107,2023-12-31T00:23:27Z,6430000,False,,,0,,K. Olynyk shooting personal FOUL (5 PF) (Adebayo 2 FT),"[203482, 1628389]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,5.0,0.0,Adebayo,1628389.0,,,,,,
660,PT00M37.80S,2023-12-31T00:24:40.5Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,114,107,2023-12-31T00:24:46Z,6460000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M37.80S,2023-12-31T00:24:40.5Z,4,REGULAR,substitution,in,[],1631288,,,1610612748,114,107,2023-12-31T00:24:46Z,6470000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M37.80S,2023-12-31T00:25:05.8Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,114,108,2023-12-31T00:25:05Z,6480000,False,,,0,,B. Adebayo Free Throw 1 of 2 (27 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
663,PT00M37.80S,2023-12-31T00:25:28.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,114,109,2023-12-31T00:25:28Z,6490000,False,,,0,,B. Adebayo Free Throw 2 of 2 (28 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
664,PT00M23.90S,2023-12-31T00:25:48.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631288,,,1610612762,114,109,2023-12-31T00:25:54Z,6500000,False,,,0,,J. Cain personal FOUL (2 PF) (George 2 FT),"[1631288, 1641718]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1162.0,2.0,0.0,George,1641718.0,,,,,,
666,PT00M23.90S,2023-12-31T00:26:13.1Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,114,109,2023-12-31T00:26:13Z,6520000,False,,,0,,MISS K. George Free Throw 1 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
667,PT00M23.90S,2023-12-31T00:26:13.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,114,109,2023-12-31T00:26:13Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,666.0,,,,,,,,,,,,,,,,
668,PT00M23.90S,2023-12-31T00:26:14.3Z,4,REGULAR,substitution,out,[],203482,,,1610612762,114,109,2023-12-31T00:26:17Z,6540000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M23.90S,2023-12-31T00:26:14.3Z,4,REGULAR,substitution,in,[],1631117,,,1610612762,114,109,2023-12-31T00:26:17Z,6550000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M23.90S,2023-12-31T00:26:36.0Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,115,109,2023-12-31T00:26:36Z,6560000,False,,,0,,K. George Free Throw 2 of 2 (21 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
671,PT00M18.20S,2023-12-31T00:26:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,90.75229960578186,45.09803921568628,1610612748,115,109,2023-12-31T00:31:56Z,6570000,False,-25.0,34.0,1,right,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 1631323]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,Fontecchio,1631323.0,,,,,,,,,,,
672,PT00M18.20S,2023-12-31T00:26:46.7Z,4,REGULAR,block,,[],1631323,,,1610612748,115,109,2023-12-31T00:26:48Z,6580000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
673,PT00M18.20S,2023-12-31T00:26:46.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,115,109,2023-12-31T00:26:50Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,671.0,,,,,,,,,,,,,,,,
675,PT00M18.20S,2023-12-31T00:27:12.1Z,4,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,115,109,2023-12-31T00:27:19Z,6610000,False,,,0,,J. Jaquez Jr. bad pass out-of-bounds TURNOVER (2 TO),[1631170],1610612748.0,MIA,bad pass,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627963.0,,,,,,,,2.0,,
676,PT00M18.20S,2023-12-31T00:27:18.6Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,115,109,2023-12-31T00:27:21Z,6620000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M18.20S,2023-12-31T00:27:18.6Z,4,REGULAR,substitution,in,[],203482,,,1610612762,115,109,2023-12-31T00:27:21Z,6630000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
