actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
252,PT06M23.00S,2023-12-19T02:52:57.8Z,2,REGULAR,substitution,out,[],1626220,,,1610612762,39,43,2023-12-19T02:53:04Z,2460000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M23.00S,2023-12-19T02:52:57.8Z,2,REGULAR,substitution,out,[],1630549,,,1610612762,39,43,2023-12-19T02:53:04Z,2470000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M23.00S,2023-12-19T02:52:57.8Z,2,REGULAR,substitution,in,[],1630560,,,1610612762,39,43,2023-12-19T02:53:04Z,2480000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M23.00S,2023-12-19T02:52:57.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612762,39,43,2023-12-19T02:53:04Z,2490000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M23.00S,2023-12-19T02:53:19.6Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,40,43,2023-12-19T02:53:19Z,2500000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
257,PT06M09.00S,2023-12-19T02:53:39.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612751,40,43,2023-12-19T02:53:52Z,2510000,False,,,0,,C. Sexton personal FOUL (1 PF) (Bridges 2 FT),"[1629012, 1628969]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,202026.0,1.0,0.0,Bridges,1628969.0,,,,
259,PT06M09.00S,2023-12-19T02:54:07.8Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,40,43,2023-12-19T02:54:07Z,2530000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
260,PT06M09.00S,2023-12-19T02:54:07.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,40,43,2023-12-19T02:54:07Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,,,
261,PT06M09.00S,2023-12-19T02:54:24.7Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,40,44,2023-12-19T02:54:24Z,2550000,False,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
262,PT05M57.00S,2023-12-19T02:54:39.2Z,2,REGULAR,2pt,Jump Shot,[],1629012,3.630091984231275,75.49019607843137,1610612762,40,44,2023-12-19T02:54:46Z,2560000,False,-127.0,-18.0,1,left,MISS C. Sexton 12' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,12.88,Missed,,,,,,,,,,,,,,,,,,
263,PT05M54.00S,2023-12-19T02:54:42.2Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,40,44,2023-12-19T02:54:48Z,2570000,False,,,0,,W. Kessler REBOUND (Off:2 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,262.0,6.0,4.0,2.0,,,,,,,,,,,,,,
264,PT05M54.00S,2023-12-19T02:54:43.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,5.590000152587891,50.0,1610612762,42,44,2023-12-19T02:54:45Z,2580000,False,0.0,0.0,1,left,W. Kessler putback Layup (6 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,6.0,,,
265,PT05M38.00S,2023-12-19T02:54:58.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,42,44,2023-12-19T02:55:04Z,2590000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1629659]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Horton-Tucker,1629659.0,,,,,,,,,
266,PT05M38.00S,2023-12-19T02:54:58.1Z,2,REGULAR,steal,,[],1629659,,,1610612762,42,44,2023-12-19T02:54:59Z,2600000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
267,PT05M17.00S,2023-12-19T02:55:21.2Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612762,42,44,2023-12-19T02:55:27Z,2610000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Kessler 2 FT),"[1629651, 1631117]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628480.0,2.0,0.0,Kessler,1631117.0,,,,
269,PT05M17.00S,2023-12-19T02:55:49.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631117,,,1610612762,43,44,2023-12-19T02:55:49Z,2630000,False,,,0,,W. Kessler Free Throw 1 of 2 (7 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
270,PT05M17.00S,2023-12-19T02:55:49.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631117,,,1610612762,43,44,2023-12-19T02:56:07Z,2640000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT05M13.00S,2023-12-19T02:55:53.2Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,43,44,2023-12-19T02:56:07Z,2650000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,,,,,
272,PT05M01.00S,2023-12-19T02:56:18.3Z,2,REGULAR,2pt,Jump Shot,[],1630560,85.75886990801577,32.1078431372549,1610612751,43,46,2023-12-19T02:56:23Z,2660000,False,-89.0,81.0,1,right,C. Thomas 12' step back Jump Shot (9 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,12.1,Made,,,,,,,,,,,,,,,9.0,,,
273,PT04M48.00S,2023-12-19T02:56:30.5Z,2,REGULAR,3pt,Jump Shot,[],1629012,9.149145860709593,95.83333333333334,1610612762,46,46,2023-12-19T02:56:37Z,2670000,False,-229.0,34.0,1,left,C. Sexton 3PT  (12 PTS) (T. Horton-Tucker 2 AST),"[1629012, 1629659]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,,,,12.0,T. Horton-Tucker,1629659.0,2.0
275,PT04M33.00S,2023-12-19T02:56:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.68528252299606,61.029411764705884,1610612751,46,48,2023-12-19T02:56:49Z,2690000,False,55.0,120.0,1,right,M. Bridges 13' pullup Jump Shot (10 PTS) (C. Thomas 2 AST),"[1628969, 1630560]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.18,Made,,,,,,,,,,,,,,,10.0,C. Thomas,1630560.0,2.0
277,PT04M07.00S,2023-12-19T02:57:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,8.886333771353483,62.745098039215684,1610612762,46,48,2023-12-19T02:57:15Z,2710000,False,-64.0,31.0,1,left,MISS S. Fontecchio 7' driving floating bank Shot,[1631323],1610612762.0,UTA,driving floating bank,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
278,PT04M06.00S,2023-12-19T02:57:12.4Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,46,48,2023-12-19T02:57:15Z,2720000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT03M56.00S,2023-12-19T02:57:22.6Z,2,REGULAR,2pt,Jump Shot,[],1630560,75.90341655716163,31.862745098039213,1610612751,46,48,2023-12-19T02:57:27Z,2730000,False,-91.0,174.0,1,right,MISS C. Thomas 19' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,19.62,Missed,,,,,,,,,,,,,,,,,,
280,PT03M54.00S,2023-12-19T02:57:24.6Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,46,48,2023-12-19T02:57:27Z,2740000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,,,279.0,2.0,2.0,0.0,,,,,,,,,,,,,,
281,PT03M44.00S,2023-12-19T02:57:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,11.514454664914586,47.549019607843135,1610612762,46,48,2023-12-19T02:57:41Z,2750000,False,12.0,56.0,1,left,MISS T. Horton-Tucker driving finger roll Layup,[1629659],1610612762.0,UTA,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
282,PT03M41.00S,2023-12-19T02:57:37.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,46,48,2023-12-19T02:57:41Z,2760000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,,,
283,PT03M36.00S,2023-12-19T02:57:44.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630560,89.70105124835742,54.65686274509803,1610612751,46,48,2023-12-19T03:03:50Z,2770000,False,23.0,44.0,1,right,MISS C. Thomas running Layup - blocked,"[1630560, 1631117]",1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,Kessler,1631117.0,,,,,,,,,,,,
284,PT03M36.00S,2023-12-19T02:57:44.1Z,2,REGULAR,block,,[],1631117,,,1610612751,46,48,2023-12-19T02:57:46Z,2780000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT03M36.00S,2023-12-19T02:57:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,46,48,2023-12-19T02:57:49Z,2790000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,283.0,,,,,,,,,,,,,,,,,
287,PT03M36.00S,2023-12-19T02:57:49.0Z,2,REGULAR,substitution,out,[],1629659,,,1610612751,46,48,2023-12-19T02:57:55Z,2810000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M36.00S,2023-12-19T02:57:49.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,46,48,2023-12-19T02:57:55Z,2820000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M36.00S,2023-12-19T02:57:49.0Z,2,REGULAR,substitution,in,[],1628374,,,1610612751,46,48,2023-12-19T02:57:55Z,2830000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M36.00S,2023-12-19T02:57:49.0Z,2,REGULAR,substitution,in,[],203915,,,1610612751,46,48,2023-12-19T02:57:55Z,2840000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M31.00S,2023-12-19T02:58:16.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612751,46,48,2023-12-19T02:58:23Z,2850000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Claxton 2 FT),"[1631117, 1629651]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628480.0,1.0,0.0,Claxton,1629651.0,,,,
293,PT03M31.00S,2023-12-19T02:58:50.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,46,49,2023-12-19T02:58:50Z,2870000,False,,,0,,N. Claxton Free Throw 1 of 2 (2 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
294,PT03M31.00S,2023-12-19T02:59:08.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,46,50,2023-12-19T02:59:08Z,2880000,False,,,0,,N. Claxton Free Throw 2 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
296,PT03M16.00S,2023-12-19T02:59:28.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612762,46,50,2023-12-19T02:59:41Z,2900000,False,,,0,,C. Johnson personal FOUL (1 PF) (Markkanen 2 FT),"[1629661, 1628374]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628480.0,1.0,0.0,Markkanen,1628374.0,,,,
298,PT03M16.00S,2023-12-19T02:59:53.7Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,47,50,2023-12-19T02:59:53Z,2920000,False,,,0,,L. Markkanen Free Throw 1 of 2 (8 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
299,PT03M16.00S,2023-12-19T03:00:09.6Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,48,50,2023-12-19T03:00:09Z,2930000,False,,,0,,L. Markkanen Free Throw 2 of 2 (9 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
300,PT02M57.00S,2023-12-19T03:00:35.5Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,48,50,2023-12-19T03:00:41Z,2940000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (2 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,1628480.0,,,,,,,,
301,PT02M57.00S,2023-12-19T03:00:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,48,50,2023-12-19T03:00:42Z,2950000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M45.00S,2023-12-19T03:03:52.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,13.354139290407357,50.245098039215684,1610612762,50,50,2023-12-19T03:03:59Z,2960000,False,-1.0,73.0,1,left,C. Sexton 7' step back Jump Shot (14 PTS),[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,,,,,,,,,14.0,,,
304,PT02M25.00S,2023-12-19T03:04:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,87.07293035479631,49.01960784313725,1610612751,50,52,2023-12-19T03:04:34Z,2980000,False,-5.0,69.0,1,right,N. Claxton 6' floating Jump Shot (5 PTS) (S. Dinwiddie 5 AST),"[1629651, 203915]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,,,,,,,,,,,5.0,S. Dinwiddie,203915.0,5.0
306,PT02M13.00S,2023-12-19T03:04:41.7Z,2,REGULAR,3pt,Jump Shot,[],1628374,27.283180026281208,7.598039215686274,1610612762,50,52,2023-12-19T03:04:48Z,3000000,False,212.0,204.0,1,left,MISS L. Markkanen 29' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,29.42,Missed,,,,,,,,,,,,,,,,,,
307,PT02M08.00S,2023-12-19T03:04:46.7Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,50,52,2023-12-19T03:04:48Z,3010000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,
308,PT01M59.00S,2023-12-19T03:04:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,89.04402102496715,37.00980392156863,1610612751,50,52,2023-12-19T03:05:00Z,3020000,False,-65.0,50.0,1,right,MISS C. Johnson 8' driving floating Shot,[1629661],1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,8.23,Missed,,,,,,,,,,,,,,,,,,
309,PT01M56.00S,2023-12-19T03:04:58.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,50,52,2023-12-19T03:05:00Z,3030000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,,,308.0,5.0,5.0,0.0,,,,,,,,,,,,,,
310,PT01M50.00S,2023-12-19T03:05:05.4Z,2,REGULAR,3pt,Jump Shot,[],203482,7.440867279894875,3.1862745098039214,1610612762,50,52,2023-12-19T03:05:12Z,3040000,False,234.0,17.0,1,left,MISS K. Olynyk 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
311,PT01M46.00S,2023-12-19T03:05:09.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,50,52,2023-12-19T03:05:12Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,310.0,,,,,,,,,,,,,,,,,
312,PT01M46.00S,2023-12-19T03:05:12.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612762,50,52,2023-12-19T03:05:17Z,3060000,False,,,0,,M. Bridges loose ball personal FOUL (1 PF) (Sexton 2 FT),"[1628969, 1629012]",1610612751.0,BKN,loose ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Sexton,1629012.0,,,,
314,PT01M46.00S,2023-12-19T03:05:44.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612762,51,52,2023-12-19T03:05:44Z,3080000,False,,,0,,C. Sexton Free Throw 1 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
315,PT01M46.00S,2023-12-19T03:05:57.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612762,52,52,2023-12-19T03:05:57Z,3090000,False,,,0,,C. Sexton Free Throw 2 of 2 (16 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
316,PT01M32.00S,2023-12-19T03:06:17.5Z,2,REGULAR,3pt,Jump Shot,[],1630560,70.64717477003943,73.52941176470588,1610612751,52,55,2023-12-19T03:06:22Z,3100000,False,118.0,223.0,1,right,C. Thomas 25' 3PT  (12 PTS) (M. Bridges 2 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.25,Made,,,,,,,,,,,,,,,12.0,M. Bridges,1628969.0,2.0
318,PT01M13.00S,2023-12-19T03:06:38.3Z,2,REGULAR,turnover,traveling,[],1628374,,,1610612762,52,55,2023-12-19T03:06:47Z,3120000,False,,,0,,L. Markkanen traveling TURNOVER (2 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,1628480.0,,,,,,,,
319,PT01M03.00S,2023-12-19T03:07:02.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,82.47371879106439,20.34313725490196,1610612751,52,55,2023-12-19T03:07:10Z,3130000,False,-148.0,112.0,1,right,MISS C. Thomas 18' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,18.6,Missed,,,,,,,,,,,,,,,,,,
320,PT01M00.00S,2023-12-19T03:07:05.2Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,52,55,2023-12-19T03:07:10Z,3140000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,319.0,3.0,2.0,1.0,,,,,,,,,,,,,,
323,PT01M00.00S,2023-12-19T03:07:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612751,52,55,2023-12-19T03:07:21Z,3170000,False,,,0,,S. Fontecchio shooting personal FOUL (3 PF) (Johnson 2 FT),"[1631323, 1629661]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,3.0,0.0,Johnson,1629661.0,,,,
325,PT01M00.00S,2023-12-19T03:07:31.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629661,,,1610612751,52,56,2023-12-19T03:07:31Z,3190000,False,,,0,,C. Johnson Free Throw 1 of 2 (4 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
326,PT01M00.00S,2023-12-19T03:07:32.5Z,2,REGULAR,substitution,out,[],1631323,,,1610612751,52,56,2023-12-19T03:07:35Z,3200000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M00.00S,2023-12-19T03:07:32.5Z,2,REGULAR,substitution,in,[],1630534,,,1610612751,52,56,2023-12-19T03:07:35Z,3210000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M00.00S,2023-12-19T03:07:48.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629661,,,1610612751,52,57,2023-12-19T03:07:48Z,3220000,False,,,0,,C. Johnson Free Throw 2 of 2 (5 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
329,PT00M46.20S,2023-12-19T03:08:05.3Z,2,REGULAR,3pt,Jump Shot,[],1630534,15.850854139290407,4.166666666666666,1610612762,52,57,2023-12-19T03:08:10Z,3230000,False,229.0,96.0,1,left,MISS O. Agbaji 24' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
330,PT00M42.70S,2023-12-19T03:08:08.8Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,52,57,2023-12-19T03:08:10Z,3240000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,329.0,4.0,3.0,1.0,,,,,,,,,,,,,,
331,PT00M38.20S,2023-12-19T03:08:13.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,90.3580814717477,46.81372549019608,1610612751,52,57,2023-12-19T03:08:21Z,3250000,False,-16.0,38.0,1,right,MISS C. Johnson running Layup,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
332,PT00M38.20S,2023-12-19T03:08:13.9Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,52,57,2023-12-19T03:08:18Z,3260000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,331.0,4.0,2.0,2.0,,,,,,,,,,,,,,
333,PT00M38.20S,2023-12-19T03:08:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,52,59,2023-12-19T03:08:16Z,3270000,False,0.0,0.0,1,right,N. Claxton tip Layup (7 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,7.0,,,
334,PT00M31.00S,2023-12-19T03:08:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,5.732588699080158,54.65686274509803,1610612762,54,59,2023-12-19T03:08:30Z,3280000,False,-23.0,1.0,1,left,L. Markkanen driving reverse Layup (11 PTS) (C. Sexton 3 AST),"[1628374, 1629012]",1610612762.0,UTA,driving reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,,,,,,11.0,C. Sexton,1629012.0,3.0
