actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT10M52.00S,2023-12-09T03:46:20.0Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,28,32,2023-12-09T03:46:23Z,1770000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,179.0,4.0,3.0,1.0,,,,,,,,,,,,,
181,PT10M45.00S,2023-12-09T03:46:27.5Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612746,28,32,2023-12-09T03:46:31Z,1780000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631117]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Kessler,1631117.0
182,PT10M45.00S,2023-12-09T03:46:27.5Z,2,REGULAR,steal,,[],1631117,,,1610612762,28,32,2023-12-09T03:46:29Z,1790000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M40.00S,2023-12-09T03:46:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612762,28,32,2023-12-09T03:46:41Z,1800000,False,,,0,,K. Brown shooting personal FOUL (2 PF) (Sexton 2 FT),"[1641738, 1629012]",1610612746.0,LAC,shooting,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203054.0,2.0,0.0,Sexton,1629012.0,,,
185,PT10M40.00S,2023-12-09T03:47:00.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629012,,,1610612762,29,32,2023-12-09T04:02:16Z,1820000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
186,PT10M40.00S,2023-12-09T03:47:04.3Z,2,REGULAR,substitution,out,[],201566,,,1610612762,29,32,2023-12-09T03:47:12Z,1830000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M40.00S,2023-12-09T03:47:04.3Z,2,REGULAR,substitution,out,[],1641738,,,1610612762,29,32,2023-12-09T03:47:12Z,1840000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M40.00S,2023-12-09T03:47:04.3Z,2,REGULAR,substitution,in,[],201935,,,1610612762,29,32,2023-12-09T03:47:12Z,1850000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M40.00S,2023-12-09T03:47:04.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612762,29,32,2023-12-09T03:47:12Z,1860000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M40.00S,2023-12-09T03:47:00.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629012,,,1610612762,30,32,2023-12-09T04:02:16Z,1870000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
191,PT10M28.00S,2023-12-09T03:47:43.4Z,2,REGULAR,3pt,Jump Shot,[],1626181,94.03745072273325,2.696078431372549,1610612746,30,32,2023-12-09T03:47:48Z,1880000,False,-237.0,4.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
192,PT10M26.00S,2023-12-09T03:47:45.4Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612762,30,32,2023-12-09T03:47:48Z,1890000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,
193,PT10M09.00S,2023-12-09T03:48:02.9Z,2,REGULAR,3pt,Jump Shot,[],1629659,24.78646517739816,87.00980392156863,1610612762,30,32,2023-12-09T04:03:09Z,1900000,False,-185.0,180.0,1,left,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
194,PT10M06.00S,2023-12-09T03:48:05.9Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,30,32,2023-12-09T03:48:08Z,1910000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,
195,PT09M59.00S,2023-12-09T03:48:13.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626181,82.86793692509855,68.13725490196079,1610612746,30,34,2023-12-09T04:03:51Z,1920000,False,91.0,109.0,1,right,N. Powell 14' driving floating Jump Shot (4 PTS),[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,14.14,Made,4.0,,,,,,,,,,,,,,,,,
196,PT09M59.00S,2023-12-09T03:48:17.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,30,34,2023-12-09T03:48:17Z,1930000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M49.00S,2023-12-09T03:51:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.1268068331143235,43.627450980392155,1610612762,32,34,2023-12-09T03:51:54Z,1940000,False,32.0,5.0,1,left,T. Horton-Tucker driving Layup (11 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.23,Made,11.0,,,,,,,,,,,,,,,,,
202,PT09M32.00S,2023-12-09T03:52:05.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,95.0886990801577,3.431372549019608,1610612746,32,37,2023-12-09T03:52:11Z,1950000,False,-233.0,-6.0,1,right,N. Powell 3PT  (7 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.29,Made,7.0,,,,,,,J. Harden,201935.0,1.0,,,,,,,,
204,PT09M05.00S,2023-12-09T03:52:33.4Z,2,REGULAR,3pt,Jump Shot,[],1629012,22.421156373193167,11.76470588235294,1610612762,32,37,2023-12-09T03:52:48Z,1970000,False,191.0,158.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
205,PT09M05.00S,2023-12-09T03:52:33.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,32,37,2023-12-09T03:52:48Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,204.0,,,,,,,,,,,,,,,,
206,PT09M05.00S,2023-12-09T03:52:37.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,32,37,2023-12-09T03:52:52Z,1990000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,,,,,,
207,PT08M55.00S,2023-12-09T03:52:56.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,94.03745072273325,58.82352941176471,1610612746,32,39,2023-12-09T03:53:00Z,2000000,False,44.0,4.0,1,right,I. Zubac Hook (10 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,10.0,,,,,,,J. Harden,201935.0,2.0,,,,,,,,
209,PT08M40.00S,2023-12-09T03:53:11.3Z,2,REGULAR,turnover,bad pass,[],1630534,,,1610612762,32,39,2023-12-09T03:53:15Z,2020000,False,,,0,,O. Agbaji bad pass TURNOVER (1 TO),"[1630534, 1629611]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0
210,PT08M40.00S,2023-12-09T03:53:11.3Z,2,REGULAR,steal,,[],1629611,,,1610612746,32,39,2023-12-09T03:53:13Z,2030000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M35.00S,2023-12-09T03:53:15.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,76.69185282522996,10.784313725490197,1610612746,32,39,2023-12-09T04:05:44Z,2040000,False,-196.0,167.0,1,right,MISS N. Powell 25' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
212,PT08M32.00S,2023-12-09T03:53:18.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,32,39,2023-12-09T03:53:24Z,2050000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,211.0,3.0,1.0,2.0,,,,,,,,,,,,,
213,PT08M23.00S,2023-12-09T03:53:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.1268068331143235,41.911764705882355,1610612762,32,39,2023-12-09T04:06:15Z,2060000,False,40.0,5.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
214,PT08M20.00S,2023-12-09T03:53:31.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,32,39,2023-12-09T03:53:33Z,2070000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,
215,PT08M03.00S,2023-12-09T03:53:48.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.23061760840999,36.76470588235294,1610612746,32,39,2023-12-09T03:53:52Z,2080000,False,-66.0,256.0,1,right,MISS N. Powell 26' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2023-12-09T03:53:50.0Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,32,39,2023-12-09T03:53:52Z,2090000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,
217,PT07M56.00S,2023-12-09T03:53:55.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,6.521024967148489,45.83333333333333,1610612762,32,39,2023-12-09T04:08:03Z,2100000,False,21.0,9.0,1,left,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
218,PT07M56.00S,2023-12-09T03:53:55.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,32,39,2023-12-09T03:54:19Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,217.0,,,,,,,,,,,,,,,,
220,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,32,39,2023-12-09T03:54:12Z,2130000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,out,[],1630534,,,1610612762,32,39,2023-12-09T03:54:12Z,2140000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,out,[],1626181,,,1610612762,32,39,2023-12-09T03:54:12Z,2150000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,in,[],203482,,,1610612762,32,39,2023-12-09T03:54:12Z,2160000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,in,[],1631323,,,1610612762,32,39,2023-12-09T03:54:12Z,2170000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M56.00S,2023-12-09T03:54:02.2Z,2,REGULAR,substitution,in,[],202695,,,1610612762,32,39,2023-12-09T03:54:12Z,2180000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M47.00S,2023-12-09T03:54:27.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631117,9.017739816031538,55.14705882352941,1610612762,32,39,2023-12-09T04:08:42Z,2190000,False,-26.0,32.0,1,left,MISS W. Kessler turnaround Hook,[1631117],1610612762.0,UTA,turnaround,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
227,PT07M45.00S,2023-12-09T03:54:29.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,32,39,2023-12-09T03:54:31Z,2200000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,226.0,5.0,4.0,1.0,,,,,,,,,,,,,
228,PT07M40.00S,2023-12-09T03:54:34.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201935,66.04796320630749,67.15686274509804,1610612746,32,39,2023-12-09T04:09:36Z,2210000,False,86.0,267.0,1,right,MISS J. Harden 28' running pullup 3PT,[201935],1610612746.0,LAC,running pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,28.01,Missed,,,,,,,,,,,,,,,,,,
229,PT07M37.00S,2023-12-09T03:54:37.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,32,39,2023-12-09T03:54:43Z,2220000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,228.0,4.0,2.0,2.0,,,,,,,,,,,,,
230,PT07M27.00S,2023-12-09T03:54:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,9.017739816031538,49.754901960784316,1610612762,34,39,2023-12-09T04:16:46Z,2230000,False,1.0,32.0,1,left,K. Olynyk driving Layup (5 PTS),[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.23,Made,5.0,,,,,,,,,,,,,,,,,
232,PT07M12.00S,2023-12-09T03:55:02.7Z,2,REGULAR,2pt,Jump Shot,[],202695,82.07950065703022,30.637254901960787,1610612746,34,39,2023-12-09T04:17:07Z,2250000,False,-97.0,116.0,1,right,MISS K. Leonard 15' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,15.11,Missed,,,,,,,,,,,,,,,,,,
233,PT07M10.00S,2023-12-09T03:55:04.7Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,34,39,2023-12-09T03:55:09Z,2260000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,
234,PT07M03.00S,2023-12-09T03:55:11.5Z,2,REGULAR,3pt,Jump Shot,[],1641707,4.681340341655716,93.87254901960785,1610612762,34,39,2023-12-09T03:55:16Z,2270000,False,-219.0,-8.0,1,left,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,21.96,Missed,,,,,,,,,,,,,,,,,,
235,PT07M01.00S,2023-12-09T03:55:13.5Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,34,39,2023-12-09T03:55:16Z,2280000,False,,,0,,W. Kessler REBOUND (Off:3 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,234.0,5.0,2.0,3.0,,,,,,,,,,,,,
236,PT07M00.00S,2023-12-09T03:55:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.995400788436268,50.0,1610612762,36,39,2023-12-09T04:17:44Z,2290000,False,0.0,4.0,1,left,W. Kessler putback Layup (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.39,Made,4.0,,,,,,,,,,,,,,,,,
237,PT06M36.00S,2023-12-09T03:55:39.6Z,2,REGULAR,turnover,bad pass,[],1629611,,,1610612746,36,39,2023-12-09T03:55:44Z,2300000,False,,,0,,T. Mann bad pass TURNOVER (2 TO),"[1629611, 1641707]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Hendricks,1641707.0
238,PT06M36.00S,2023-12-09T03:55:39.6Z,2,REGULAR,steal,,[],1641707,,,1610612762,36,39,2023-12-09T03:55:41Z,2310000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
239,PT06M36.00S,2023-12-09T03:55:46.0Z,2,REGULAR,turnover,out-of-bounds,[],1641707,,,1610612762,36,39,2023-12-09T03:55:53Z,2320000,False,,,0,,T. Hendricks step out-of-bounds TURNOVER (1 TO),[1641707],1610612762.0,UTA,step,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202053.0,,,,,1.0,,
240,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,out,[],1629659,,,1610612746,36,39,2023-12-09T03:55:57Z,2330000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,out,[],1631117,,,1610612746,36,39,2023-12-09T03:55:57Z,2340000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,in,[],203903,,,1610612746,36,39,2023-12-09T03:55:57Z,2350000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,in,[],1641718,,,1610612746,36,39,2023-12-09T03:55:57Z,2360000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,out,[],1641707,,,1610612746,36,39,2023-12-09T03:56:13Z,2370000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M36.00S,2023-12-09T03:55:49.9Z,2,REGULAR,substitution,in,[],1628381,,,1610612746,36,39,2023-12-09T03:56:13Z,2380000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M32.00S,2023-12-09T03:56:28.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,66.96780551905388,60.5392156862745,1610612746,36,39,2023-12-09T04:18:35Z,2390000,False,53.0,258.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
247,PT06M27.00S,2023-12-09T03:56:33.2Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612762,36,39,2023-12-09T03:56:34Z,2400000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,
248,PT06M16.00S,2023-12-09T03:56:43.1Z,2,REGULAR,2pt,Jump Shot,[],1641718,24.52365308804205,52.20588235294118,1610612762,36,39,2023-12-09T04:18:51Z,2410000,False,-11.0,178.0,1,left,MISS K. George 17' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Center,17.83,Missed,,,,,,,,,,,,,,,,,,
249,PT06M14.00S,2023-12-09T03:56:45.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,36,39,2023-12-09T03:56:47Z,2420000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,248.0,2.0,2.0,0.0,,,,,,,,,,,,,
250,PT06M05.00S,2023-12-09T03:56:54.1Z,2,REGULAR,3pt,Jump Shot,[],1629611,92.19776609724047,2.696078431372549,1610612746,36,42,2023-12-09T03:57:00Z,2430000,False,-237.0,21.0,1,right,T. Mann 3PT  (5 PTS) (J. Harden 3 AST),"[1629611, 201935]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.74,Made,5.0,,,,,,,J. Harden,201935.0,3.0,,,,,,,,
252,PT05M47.00S,2023-12-09T03:57:11.4Z,2,REGULAR,3pt,Jump Shot,[],1631323,7.5722733245729295,2.450980392156863,1610612762,36,42,2023-12-09T03:57:16Z,2450000,False,238.0,19.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.84,Missed,,,,,,,,,,,,,,,,,,
253,PT05M46.00S,2023-12-09T03:57:12.4Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,36,42,2023-12-09T03:57:16Z,2460000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,
254,PT05M40.00S,2023-12-09T03:57:20.3Z,2,REGULAR,3pt,Jump Shot,[],202331,68.41327201051249,67.8921568627451,1610612746,36,42,2023-12-09T04:19:26Z,2470000,False,89.0,244.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
255,PT05M37.00S,2023-12-09T03:57:23.3Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,36,42,2023-12-09T03:57:25Z,2480000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,
256,PT05M25.00S,2023-12-09T03:57:34.6Z,2,REGULAR,3pt,Jump Shot,[],1628381,23.603810775295663,13.725490196078432,1610612762,36,42,2023-12-09T03:57:40Z,2490000,False,181.0,169.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
257,PT05M23.00S,2023-12-09T03:57:38.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,36,42,2023-12-09T03:57:38Z,2500000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,256.0,,,,,,,,,,,,,,,,
259,PT05M08.00S,2023-12-09T03:58:13.0Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612746,36,42,2023-12-09T03:58:19Z,2520000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Mann 2 FT),"[203903, 1629611]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202041.0,1.0,0.0,Mann,1629611.0,,,
261,PT05M08.00S,2023-12-09T03:58:42.3Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,36,42,2023-12-09T03:59:06Z,2540000,False,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT05M08.00S,2023-12-09T03:58:42.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,36,42,2023-12-09T03:59:06Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,
263,PT05M08.00S,2023-12-09T03:58:42.3Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,36,42,2023-12-09T03:59:06Z,2560000,False,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
