actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
327,PT02M06.00S,2023-11-26T03:31:20.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630700,89.96386333771353,24.019607843137255,1610612740,39,50,2023-11-26T03:31:27Z,3230000,False,-130.0,42.0,1,right,D. Daniels 13' floating Jump Shot (2 PTS),[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,13.65,Made,,,,,,,,,,,,,,,2.0,,,
328,PT01M54.00S,2023-11-26T03:31:31.2Z,2,REGULAR,3pt,Jump Shot,[],1631323,4.812746386333772,95.58823529411765,1610612762,39,50,2023-11-26T03:31:36Z,3240000,False,-228.0,-7.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
329,PT01M53.00S,2023-11-26T03:31:32.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,39,50,2023-11-26T03:31:36Z,3250000,False,,,0,,J. Valanciunas REBOUND (Off:4 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,328.0,5.0,1.0,4.0,,,,,,,,,,,,,,
330,PT01M48.00S,2023-11-26T03:31:37.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,85.89027595269383,2.2058823529411766,1610612740,39,50,2023-11-26T03:31:46Z,3260000,False,-239.0,80.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,25.21,Missed,,,,,,,,,,,,,,,,,,
331,PT01M46.00S,2023-11-26T03:31:39.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,39,50,2023-11-26T03:31:46Z,3270000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,330.0,4.0,4.0,0.0,,,,,,,,,,,,,,
332,PT01M39.00S,2023-11-26T03:31:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.178055190538765,57.84313725490197,1610612762,39,50,2023-11-26T03:35:21Z,3280000,False,-39.0,15.0,1,left,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
333,PT01M38.00S,2023-11-26T03:31:51.3Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,39,50,2023-11-26T03:35:21Z,3290000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:2),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,332.0,4.0,2.0,2.0,,,,,,,,,,,,,,
334,PT01M37.00S,2023-11-26T03:31:52.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630209,5.590000152587891,50.0,1610612762,41,50,2023-11-26T03:35:26Z,3300000,False,0.0,0.0,1,left,O. Yurtseven tip DUNK (4 PTS),[1630209],1610612762.0,UTA,tip,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,4.0,,,
335,PT01M21.00S,2023-11-26T03:32:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,83.52496714848883,36.76470588235294,1610612740,41,50,2023-11-26T03:32:09Z,3310000,False,-66.0,102.0,1,right,MISS D. Daniels 12' floating Shot,[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,12.19,Missed,,,,,,,,,,,,,,,,,,
336,PT01M19.00S,2023-11-26T03:32:07.2Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,41,50,2023-11-26T03:32:07Z,3320000,False,,,0,,J. Valanciunas REBOUND (Off:5 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Left,,,335.0,6.0,1.0,5.0,,,,,,,,,,,,,,
337,PT01M19.00S,2023-11-26T03:32:08.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612740,41,50,2023-11-26T03:32:25Z,3330000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1628381, 202685]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,1.0,0.0,Valanciunas,202685.0,,,,
339,PT01M19.00S,2023-11-26T03:32:37.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,41,50,2023-11-26T03:32:37Z,3350000,False,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT01M19.00S,2023-11-26T03:32:37.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,41,50,2023-11-26T03:32:37Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,
341,PT01M19.00S,2023-11-26T03:32:38.5Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,41,50,2023-11-26T03:32:42Z,3370000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M19.00S,2023-11-26T03:32:38.5Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,41,50,2023-11-26T03:32:42Z,3380000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M19.00S,2023-11-26T03:33:03.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,41,51,2023-11-26T03:33:03Z,3390000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (6 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
344,PT01M03.00S,2023-11-26T03:33:21.4Z,2,REGULAR,turnover,bad pass,[],1631323,,,1610612762,41,51,2023-11-26T03:33:26Z,3400000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1630700]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,Daniels,1630700.0,,,,,,,,
345,PT01M03.00S,2023-11-26T03:33:21.4Z,2,REGULAR,steal,,[],1630700,,,1610612740,41,51,2023-11-26T03:33:23Z,3410000,False,,,0,,D. Daniels STEAL (6 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
346,PT00M52.30S,2023-11-26T03:33:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641722,88.64980289093299,41.42156862745098,1610612740,41,53,2023-11-26T03:37:09Z,3420000,False,-43.0,54.0,1,right,J. Hawkins 6' driving Layup (20 PTS) (D. Daniels 2 AST),"[1641722, 1630700]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,,,,,,,,,,,,,,,20.0,D. Daniels,1630700.0,2.0
347,PT00M38.50S,2023-11-26T03:33:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,14.273981603153747,63.725490196078425,1610612762,41,53,2023-11-26T03:33:55Z,3430000,False,-69.0,82.0,1,left,MISS K. George 10' driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,10.67,Missed,,,,,,,,,,,,,,,,,,
348,PT00M37.00S,2023-11-26T03:33:52.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,41,53,2023-11-26T03:33:52Z,3440000,False,,,0,,J. Valanciunas REBOUND (Off:5 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Left,,,347.0,7.0,2.0,5.0,,,,,,,,,,,,,,
349,PT00M31.50S,2023-11-26T03:33:58.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630700,71.69842312746385,6.127450980392156,1610612740,41,53,2023-11-26T03:34:05Z,3450000,False,-219.0,214.0,1,right,MISS D. Daniels 30' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,30.61,Missed,,,,,,,,,,,,,,,,,,
350,PT00M27.20S,2023-11-26T03:34:02.3Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,41,53,2023-11-26T03:34:04Z,3460000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,349.0,5.0,5.0,0.0,,,,,,,,,,,,,,
351,PT00M21.50S,2023-11-26T03:34:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,7.178055190538765,46.07843137254902,1610612762,41,53,2023-11-26T03:34:12Z,3470000,False,20.0,15.0,1,left,MISS K. Dunn driving Layup,[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
352,PT00M21.20S,2023-11-26T03:34:08.2Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,41,53,2023-11-26T03:34:12Z,3480000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,351.0,6.0,5.0,1.0,,,,,,,,,,,,,,
353,PT00M21.20S,2023-11-26T03:34:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612762,43,53,2023-11-26T03:34:10Z,3490000,False,0.0,0.0,1,left,J. Collins tip Layup (8 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,8.0,,,
354,PT00M01.20S,2023-11-26T03:34:30.9Z,2,REGULAR,2pt,Jump Shot,[],202685,91.27792378449409,85.04901960784314,1610612740,43,53,2023-11-26T03:34:35Z,3500000,False,175.0,29.0,1,right,MISS J. Valanciunas 17' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right,17.77,Missed,,,,,,,,,,,,,,,,,,
355,PT00M01.20S,2023-11-26T03:34:30.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,43,53,2023-11-26T03:34:35Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Right,,,354.0,,,,,,,,,,,,,,,,,
356,PT00M00.00S,2023-11-26T03:34:36.2Z,2,REGULAR,period,end,[],0,,,1610612740,43,53,2023-11-26T03:34:36Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-11-26T03:46:15.1Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,43,53,2023-11-26T03:49:38Z,3530000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-11-26T03:46:15.1Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,43,53,2023-11-26T03:49:38Z,3540000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-11-26T03:46:15.1Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,43,53,2023-11-26T03:49:38Z,3550000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-11-26T03:46:15.1Z,3,REGULAR,substitution,in,['startperiod'],1627742,,,1610612740,43,53,2023-11-26T03:49:38Z,3560000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-11-26T03:49:59.8Z,3,REGULAR,period,start,[],0,,,1610612762,43,53,2023-11-26T03:49:59Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M42.00S,2023-11-26T03:50:17.0Z,3,REGULAR,2pt,Jump Shot,[],1628381,88.51839684625493,33.088235294117645,1610612762,45,53,2023-11-26T03:51:18Z,3580000,False,-85.0,55.0,1,right,J. Collins 10' floating Jump Shot (10 PTS),[1628381],1610612762.0,UTA,floating,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,10.11,Made,,,,,,,,,,,,,,,10.0,,,
364,PT11M27.00S,2023-11-26T03:50:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.011169513797633,40.68627450980392,1610612740,45,55,2023-11-26T03:50:36Z,3590000,False,47.0,79.0,1,left,B. Ingram 9' Jump Shot (16 PTS) (D. Daniels 3 AST),"[1627742, 1630700]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,9.19,Made,,,,,,,,,,,,,,,16.0,D. Daniels,1630700.0,3.0
366,PT11M12.00S,2023-11-26T03:50:54.2Z,3,REGULAR,foul,technical,['1freethrow'],202685,,,1610612762,45,55,2023-11-26T03:50:58Z,3610000,False,,,0,,J. Valanciunas defensive-3-second technical FOUL (1 Tech),[202685],1610612740.0,NOP,defensive-3-second,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,203177.0,,,,,,1.0,1.0,,,,,,
367,PT11M12.00S,2023-11-26T03:51:09.1Z,3,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,45,55,2023-11-26T03:51:23Z,3620000,False,,,0,,MISS K. George technical Free Throw 1 of 1,[1641718],1610612762.0,UTA,technical,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT11M12.00S,2023-11-26T03:51:09.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,45,55,2023-11-26T03:51:23Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,
369,PT11M07.00S,2023-11-26T03:51:26.8Z,3,REGULAR,3pt,Jump Shot,[],1631323,66.70499342969777,39.46078431372549,1610612762,48,55,2023-11-26T03:51:31Z,3640000,False,-53.0,260.0,1,right,S. Fontecchio 26' 3PT  (8 PTS) (K. Dunn 2 AST),"[1631323, 1627739]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.58,Made,,,,,,,,,,,,,,,8.0,K. Dunn,1627739.0,2.0
371,PT10M51.00S,2023-11-26T03:51:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,13.87976346911958,62.254901960784316,1610612740,48,57,2023-11-26T03:51:47Z,3660000,False,-61.0,78.0,1,left,D. Daniels 9' floating Jump Shot (4 PTS),[1630700],1610612740.0,NOP,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,9.92,Made,,,,,,,,,,,,,,,4.0,,,
372,PT10M36.00S,2023-11-26T03:51:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,88.25558475689881,48.03921568627451,1610612762,50,57,2023-11-26T03:53:02Z,3670000,False,-10.0,58.0,1,right,K. Dunn driving Layup (8 PTS),[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,,,,,,,,,,8.0,,,
373,PT10M18.00S,2023-11-26T03:52:15.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,14.14257555847569,42.8921568627451,1610612740,50,57,2023-11-26T03:52:20Z,3680000,False,36.0,80.0,1,left,MISS J. Valanciunas 8' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
374,PT10M15.00S,2023-11-26T03:52:18.1Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,50,57,2023-11-26T03:52:20Z,3690000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:3),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,373.0,5.0,3.0,2.0,,,,,,,,,,,,,,
375,PT10M07.00S,2023-11-26T03:52:26.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,93.11760840998686,54.166666666666664,1610612762,52,57,2023-11-26T03:52:33Z,3700000,False,21.0,12.0,1,right,O. Yurtseven alley-oop DUNK (6 PTS) (K. George 4 AST),"[1630209, 1641718]",1610612762.0,UTA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,,,,,,6.0,K. George,1641718.0,4.0
377,PT09M53.00S,2023-11-26T03:52:40.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,7.835085413929041,39.705882352941174,1610612740,52,59,2023-11-26T03:52:46Z,3720000,False,51.0,21.0,1,left,J. Valanciunas bank Hook (8 PTS) (D. Daniels 4 AST),"[202685, 1630700]",1610612740.0,NOP,bank,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,,,,,,,,,,,8.0,D. Daniels,1630700.0,4.0
379,PT09M38.00S,2023-11-26T03:52:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,88.12417871222075,53.18627450980392,1610612762,52,59,2023-11-26T03:53:00Z,3740000,False,16.0,59.0,1,right,MISS J. Collins 6' floating Shot,[1628381],1610612762.0,UTA,floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
380,PT09M35.00S,2023-11-26T03:52:58.9Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,52,59,2023-11-26T03:53:00Z,3750000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,379.0,2.0,2.0,0.0,,,,,,,,,,,,,,
381,PT09M32.00S,2023-11-26T03:53:03.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,7.835085413929041,61.274509803921575,1610612740,52,59,2023-11-26T04:57:14Z,3760000,False,-56.0,21.0,1,left,MISS H. Jones 6' driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,,
386,PT09M32.00S,2023-11-26T03:53:03.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,52,59,2023-11-26T03:53:57Z,3780000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,381.0,,,,,,,,,,,,,,,,,
383,PT09M32.00S,2023-11-26T03:53:55.4Z,3,REGULAR,jumpball,recovered,[],0,,,1610612762,52,59,2023-11-26T03:53:55Z,3790000,False,,,0,,Jump Ball O. Yurtseven vs. J. Valanciunas: Tip to Team (UTA),"[1630209, 202685]",1610612762.0,UTA,heldball,Team (UTA),,,,Yurtseven,1630209.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
387,PT09M32.00S,2023-11-26T03:53:56.2Z,3,REGULAR,foul,personal,[],202685,,,1610612762,52,59,2023-11-26T03:54:02Z,3820000,False,,,0,,J. Valanciunas loose ball personal FOUL (2 PF),"[202685, 1630209]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,203177.0,,,,,,2.0,1.0,Yurtseven,1630209.0,,,,
389,PT09M23.00S,2023-11-26T03:54:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,84.57621550591328,51.225490196078425,1610612762,52,59,2023-11-26T03:54:17Z,3840000,False,6.0,92.0,1,right,MISS K. Dunn 9' turnaround Shot,[1627739],1610612762.0,UTA,turnaround,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,9.27,Missed,,,,,,,,,,,,,,,,,,
390,PT09M20.00S,2023-11-26T03:54:15.9Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612762,52,59,2023-11-26T03:54:15Z,3850000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,389.0,7.0,5.0,2.0,,,,,,,,,,,,,,
391,PT09M16.00S,2023-11-26T03:54:25.0Z,3,REGULAR,turnover,3-second-violation,[],1628381,,,1610612762,52,59,2023-11-26T03:54:32Z,3860000,False,,,0,,J. Collins 3-second-violation TURNOVER (3 TO),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,3.0,,,,,,,,,,,,
392,PT09M01.00S,2023-11-26T03:54:49.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,14.273981603153747,62.00980392156863,1610612740,52,59,2023-11-26T03:54:59Z,3870000,False,-60.0,82.0,1,left,MISS D. Daniels 10' running Shot,[1630700],1610612740.0,NOP,running,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,10.14,Missed,,,,,,,,,,,,,,,,,,
393,PT09M01.00S,2023-11-26T03:54:49.1Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,52,59,2023-11-26T03:54:59Z,3880000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,392.0,3.0,2.0,1.0,,,,,,,,,,,,,,
394,PT08M59.00S,2023-11-26T03:54:51.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630529,19.136005256241788,7.352941176470589,1610612740,52,59,2023-11-26T03:55:02Z,3890000,False,213.0,127.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
395,PT08M55.00S,2023-11-26T03:54:55.9Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,52,59,2023-11-26T03:55:02Z,3900000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,394.0,4.0,4.0,0.0,,,,,,,,,,,,,,
397,PT08M42.00S,2023-11-26T03:55:31.6Z,3,REGULAR,foul,offensive,[],1627739,,,1610612762,52,59,2023-11-26T03:55:40Z,3920000,False,,,0,,K. Dunn charge offensive FOUL (2 PF),"[1627739, 1630529]",1610612762.0,UTA,charge,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,2.0,0.0,Jones,1630529.0,,,,
399,PT08M42.00S,2023-11-26T03:55:31.6Z,3,REGULAR,turnover,offensive foul,[],1627739,,,1610612762,52,59,2023-11-26T03:55:31Z,3940000,False,,,0,,K. Dunn offensive foul TURNOVER (2 TO),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,2.0,,,,,,,,,,,,
400,PT08M28.00S,2023-11-26T03:56:01.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,9.280551905387648,37.99019607843137,1610612740,52,59,2023-11-26T03:56:07Z,3950000,False,60.0,35.0,1,left,MISS B. Ingram 6' Layup,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
401,PT08M25.00S,2023-11-26T03:56:04.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,52,59,2023-11-26T04:08:02Z,3960000,False,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,400.0,8.0,6.0,2.0,,,,,,,,,,,,,,
403,PT08M16.00S,2023-11-26T03:56:21.8Z,3,REGULAR,3pt,Jump Shot,[],1641718,65.91655716162943,35.294117647058826,1610612762,55,59,2023-11-26T03:59:29Z,3980000,False,-74.0,268.0,1,right,K. George 27' 3PT pullup (9 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,27.78,Made,,,,,,,,,,,,,,,9.0,,,
404,PT07M59.00S,2023-11-26T03:56:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,10.200394218134035,61.274509803921575,1610612740,55,59,2023-11-26T03:56:42Z,3990000,False,-56.0,43.0,1,left,MISS B. Ingram 7' driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
405,PT07M58.00S,2023-11-26T03:56:38.8Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,55,59,2023-11-26T03:56:42Z,4000000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,5.0,5.0,0.0,,,,,,,,,,,,,,
406,PT07M44.00S,2023-11-26T03:56:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,67.62483574244416,57.59803921568627,1610612762,55,59,2023-11-26T03:56:58Z,4010000,False,38.0,252.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
407,PT07M42.00S,2023-11-26T03:56:55.0Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,55,59,2023-11-26T03:56:58Z,4020000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,406.0,4.0,3.0,1.0,,,,,,,,,,,,,,
