actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,19,24,2026-01-25T23:08:08Z,1680000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612744,19,24,2026-01-25T23:08:08Z,1690000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612744,19,24,2026-01-25T23:08:08Z,1700000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612744,19,24,2026-01-25T23:08:08Z,1710000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612744,19,24,2026-01-25T23:08:08Z,1720000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],1642954,,,1610612744,19,24,2026-01-25T23:08:08Z,1730000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,19,24,2026-01-25T23:08:08Z,1740000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-25T23:07:42.1Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,19,24,2026-01-25T23:08:08Z,1750000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-25T23:08:17.1Z,2,REGULAR,period,start,[],0,,,1610612744,19,24,2026-01-25T23:08:17Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M45.00S,2026-01-25T23:08:31.6Z,2,REGULAR,3pt,Jump Shot,[],201939,31.488173455978973,36.27450980392157,1610612744,19,27,2026-01-25T23:08:35Z,1770000,False,69.0,243.0,1,left,S. Curry 25' 3PT  (7 PTS) (G. Payton II 1 AST),"[201939, 1627780]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.3,Made,7.0,,,,,G. Payton II,1627780.0,1.0,,,,,,,,,,
184,PT11M24.00S,2026-01-25T23:08:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,92.59198423127464,4.411764705882353,1610612750,19,27,2026-01-25T23:09:02Z,1790000,False,-228.0,17.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
185,PT11M16.00S,2026-01-25T23:09:00.3Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,19,27,2026-01-25T23:09:02Z,1800000,False,,,0,,M. Moody REBOUND (Off:0 Def:4),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,184.0,4.0,4.0,0.0,,,,,,,,,,,,,
186,PT11M02.00S,2026-01-25T23:09:14.1Z,2,REGULAR,3pt,Jump Shot,[],203110,30.962549277266753,33.33333333333333,1610612744,19,27,2026-01-25T23:09:18Z,1810000,False,83.0,239.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
187,PT10M59.00S,2026-01-25T23:09:17.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,19,27,2026-01-25T23:09:18Z,1820000,False,,,0,,N. Reid REBOUND (Off:0 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,186.0,7.0,7.0,0.0,,,,,,,,,,,,,
188,PT10M48.00S,2026-01-25T23:09:28.4Z,2,REGULAR,2pt,Jump Shot,[],1641740,90.62089356110381,28.431372549019606,1610612750,19,27,2026-01-25T23:09:32Z,1830000,False,-108.0,36.0,1,right,MISS J. Clark 11' driving floating Shot - blocked,"[1641740, 1630541]",1610612750.0,MIN,driving floating,,,Clark,J. Clark,,,,,Mid-Range,8-16 Left,11.36,Missed,,,,,,,,,,,,Moody,1630541.0,,,,,
189,PT10M48.00S,2026-01-25T23:09:28.4Z,2,REGULAR,block,,[],1630541,,,1610612750,19,27,2026-01-25T23:09:31Z,1840000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
190,PT10M45.00S,2026-01-25T23:09:31.4Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,19,27,2026-01-25T23:09:32Z,1850000,False,,,0,,M. Moody REBOUND (Off:0 Def:5),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,188.0,5.0,5.0,0.0,,,,,,,,,,,,,
191,PT10M36.00S,2026-01-25T23:09:42.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612744,19,27,2026-01-25T23:09:48Z,1860000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Curry 2 FT),"[203497, 201939]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Curry,201939.0
193,PT10M36.00S,2026-01-25T23:10:06.8Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,19,28,2026-01-25T23:10:06Z,1880000,False,,,0,,S. Curry Free Throw 1 of 2 (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
194,PT10M36.00S,2026-01-25T23:10:25.1Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,19,29,2026-01-25T23:10:25Z,1890000,False,,,0,,S. Curry Free Throw 2 of 2 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
195,PT10M27.00S,2026-01-25T23:10:35.3Z,2,REGULAR,turnover,lost ball,[],1641740,,,1610612750,19,29,2026-01-25T23:10:48Z,1900000,False,,,0,,J. Clark lost ball TURNOVER (1 TO),"[1641740, 203110]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Green,203110.0,,,,,,,
196,PT10M27.00S,2026-01-25T23:10:35.3Z,2,REGULAR,steal,,[],203110,,,1610612744,19,29,2026-01-25T23:21:52Z,1910000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
197,PT10M21.00S,2026-01-25T23:10:41.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630541,7.30946123521682,3.1862745098039214,1610612744,19,29,2026-01-25T23:17:31Z,1920000,False,234.0,16.0,1,left,MISS M. Moody running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
198,PT10M20.00S,2026-01-25T23:10:47.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,19,29,2026-01-25T23:10:47Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Right Corner 3,24+ Right,,,,197.0,,,,,,,,,,,,,,,,
199,PT10M20.00S,2026-01-25T23:10:48.7Z,2,REGULAR,foul,personal,[],1628978,,,1610612744,19,29,2026-01-25T23:10:54Z,1940000,False,,,0,,D. DiVincenzo loose ball personal FOUL (1 PF),"[1628978, 1642954]",1610612750.0,MIN,loose ball,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Richard,1642954.0
201,PT10M20.00S,2026-01-25T23:10:55.7Z,2,REGULAR,substitution,out,[],1641740,,,1610612744,19,29,2026-01-25T23:11:00Z,1960000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M20.00S,2026-01-25T23:10:55.7Z,2,REGULAR,substitution,in,[],1630538,,,1610612744,19,29,2026-01-25T23:11:00Z,1970000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M20.00S,2026-01-25T23:11:05.5Z,2,REGULAR,substitution,out,[],201144,,,1610612744,19,29,2026-01-25T23:11:08Z,1980000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M20.00S,2026-01-25T23:11:05.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612744,19,29,2026-01-25T23:11:08Z,1990000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M14.00S,2026-01-25T23:11:23.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201939,31.750985545335087,59.31372549019608,1610612744,19,29,2026-01-25T23:19:19Z,2000000,False,-47.0,246.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
206,PT10M13.00S,2026-01-25T23:11:24.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,19,29,2026-01-25T23:19:19Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,205.0,,,,,,,,,,,,,,,,
209,PT09M50.00S,2026-01-25T23:12:13.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,74.58935611038108,86.27450980392157,1610612750,19,29,2026-01-25T23:12:34Z,2040000,False,181.0,186.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
210,PT09M49.00S,2026-01-25T23:12:14.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,19,29,2026-01-25T23:12:34Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,209.0,,,,,,,,,,,,,,,,
211,PT09M49.00S,2026-01-25T23:12:22.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,19,29,2026-01-25T23:12:27Z,2060000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627529.0,,,,
212,PT09M37.00S,2026-01-25T23:12:38.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203110,32.14520367936925,39.705882352941174,1610612744,19,29,2026-01-25T23:12:43Z,2070000,False,51.0,250.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
213,PT09M33.00S,2026-01-25T23:12:42.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,19,29,2026-01-25T23:12:43Z,2080000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,
214,PT09M30.00S,2026-01-25T23:12:51.7Z,2,REGULAR,foul,personal,[],1627780,,,1610612750,19,29,2026-01-25T23:14:35Z,2090000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 203497]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Gobert,203497.0
216,PT09M30.00S,2026-01-25T23:13:01.7Z,2,REGULAR,substitution,out,[],1642954,,,1610612750,19,29,2026-01-25T23:13:06Z,2110000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M30.00S,2026-01-25T23:13:01.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612750,19,29,2026-01-25T23:13:06Z,2120000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M20.00S,2026-01-25T23:13:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628978,70.25295663600527,21.813725490196077,1610612750,22,29,2026-01-25T23:13:23Z,2130000,False,-141.0,227.0,1,right,D. DiVincenzo 26' 3PT  (8 PTS) (B. Hyland 1 AST),"[1628978, 1630538]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.73,Made,8.0,,,,,B. Hyland,1630538.0,1.0,,,,,,,,,,
220,PT09M05.00S,2026-01-25T23:14:02.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612744,22,29,2026-01-25T23:14:05Z,2150000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M05.00S,2026-01-25T23:14:02.6Z,2,REGULAR,substitution,in,[],203944,,,1610612744,22,29,2026-01-25T23:14:05Z,2160000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M05.00S,2026-01-25T23:14:20.0Z,2,REGULAR,jumpball,recovered,[],203110,,,1610612744,22,29,2026-01-25T23:21:20Z,2170000,False,,,0,,Jump Ball D. Melton vs. D. DiVincenzo: Tip to D. Green,"[203110, 1629001, 1628978]",1610612744.0,GSW,heldball,D. Green,203110.0,Green,D. Green,Melton,1629001.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,,,,,,
226,PT08M59.00S,2026-01-25T23:14:24.6Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,22,29,2026-01-25T23:14:32Z,2210000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,2882.0,,,,
227,PT08M44.00S,2026-01-25T23:14:44.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203497,86.02168199737189,47.794117647058826,1610612750,24,29,2026-01-25T23:22:22Z,2220000,False,-11.0,79.0,1,right,R. Gobert 7' floating Jump Shot (4 PTS) (B. Hyland 2 AST),"[203497, 1630538]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,4.0,,,,,B. Hyland,1630538.0,2.0,,,,,,,,,,
229,PT08M32.00S,2026-01-25T23:14:55.4Z,2,REGULAR,3pt,Jump Shot,[],201939,26.888961892247043,17.15686274509804,1610612744,24,32,2026-01-25T23:14:59Z,2240000,False,164.0,200.0,1,left,S. Curry 25' 3PT  (12 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.9,Made,12.0,,,,,D. Green,203110.0,1.0,,,,,,,,,,
231,PT08M20.00S,2026-01-25T23:15:07.7Z,2,REGULAR,2pt,Jump Shot,[],1630183,74.72076215505913,29.166666666666668,1610612750,24,32,2026-01-25T23:15:11Z,2260000,False,-104.0,185.0,1,right,MISS J. McDaniels 21' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,21.24,Missed,,,,,,,,,,,,,,,,,,
232,PT08M17.00S,2026-01-25T23:15:10.7Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,24,32,2026-01-25T23:15:11Z,2270000,False,,,0,,M. Moody REBOUND (Off:0 Def:6),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left Center,,,,231.0,6.0,6.0,0.0,,,,,,,,,,,,,
233,PT08M11.00S,2026-01-25T23:15:16.8Z,2,REGULAR,3pt,Jump Shot,[],1629001,21.632720105124836,8.333333333333332,1610612744,24,32,2026-01-25T23:15:22Z,2280000,False,208.0,151.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
234,PT08M08.00S,2026-01-25T23:15:20.4Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,24,32,2026-01-25T23:15:20Z,2290000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,233.0,1.0,0.0,1.0,,,,,,,,,,,,,
235,PT08M01.00S,2026-01-25T23:15:29.7Z,2,REGULAR,foul,personal,[],1630183,,,1610612744,24,32,2026-01-25T23:15:33Z,2300000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Curry,201939.0
237,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,24,32,2026-01-25T23:16:07Z,2320000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,out,[],203110,,,1610612744,24,32,2026-01-25T23:16:07Z,2330000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,out,[],201939,,,1610612744,24,32,2026-01-25T23:16:07Z,2340000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,24,32,2026-01-25T23:16:07Z,2350000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,24,32,2026-01-25T23:16:07Z,2360000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M01.00S,2026-01-25T23:15:40.7Z,2,REGULAR,substitution,in,[],201143,,,1610612744,24,32,2026-01-25T23:16:07Z,2370000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M54.00S,2026-01-25T23:16:13.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,6.783837056504599,97.30392156862744,1610612744,24,35,2026-01-25T23:23:54Z,2380000,False,-237.0,11.0,1,left,M. Moody 3PT pullup (13 PTS) (D. Melton 1 AST),"[1630541, 1629001]",1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.68,Made,13.0,,,,,D. Melton,1629001.0,1.0,,,,,,,,,,
245,PT07M41.00S,2026-01-25T23:16:26.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,94.43166885676742,96.32352941176471,1610612750,24,35,2026-01-25T23:16:37Z,2400000,False,232.0,0.0,1,right,MISS D. DiVincenzo step back 3PT - blocked,"[1628978, 1630541]",1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,Moody,1630541.0,,,,,
246,PT07M41.00S,2026-01-25T23:16:26.3Z,2,REGULAR,block,,[],1630541,,,1610612750,24,35,2026-01-25T23:16:29Z,2410000,False,,,0,,M. Moody BLOCK (2 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
247,PT07M38.00S,2026-01-25T23:16:29.3Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,24,35,2026-01-25T23:16:30Z,2420000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,245.0,2.0,1.0,1.0,,,,,,,,,,,,,
248,PT07M37.00S,2026-01-25T23:16:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,88.78120893561103,95.58823529411765,1610612750,27,35,2026-01-25T23:16:34Z,2430000,False,228.0,53.0,1,right,D. DiVincenzo 3PT  (11 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.4,Made,11.0,,,,,,,,,,,,,,,,,
249,PT07M16.00S,2026-01-25T23:16:51.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,31.225361366622867,51.9607843137255,1610612744,27,35,2026-01-25T23:16:56Z,2440000,False,-10.0,241.0,1,left,MISS B. Hield 24' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,24.12,Missed,,,,,,,,,,,,,,,,,,
250,PT07M14.00S,2026-01-25T23:16:53.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,27,35,2026-01-25T23:16:56Z,2450000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,
251,PT07M10.00S,2026-01-25T23:16:58.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,64.07687253613666,55.88235294117647,1610612750,30,35,2026-01-25T23:17:09Z,2460000,False,29.0,285.0,1,right,D. DiVincenzo 28' 3PT running (14 PTS) (B. Hyland 3 AST),"[1628978, 1630538]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,28.67,Made,14.0,,,,,B. Hyland,1630538.0,3.0,,,,,,,,,,
253,PT06M55.00S,2026-01-25T23:17:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,7.178055190538765,49.01960784313725,1610612744,30,37,2026-01-25T23:17:19Z,2480000,False,5.0,15.0,1,left,D. Melton driving finger roll Layup (2 PTS),[1629001],1610612744.0,GSW,driving finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.58,Made,2.0,,,,,,,,,,,,,,,,,
254,PT06M55.00S,2026-01-25T23:17:19.3Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612744,30,37,2026-01-25T23:17:31Z,2490000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Melton 1 FT),"[203497, 1629001]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Melton,1629001.0
256,PT06M55.00S,2026-01-25T23:17:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,30,37,2026-01-25T23:19:19Z,2510000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,out,[],1630183,,,1610612744,30,37,2026-01-25T23:20:14Z,2520000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,out,[],203497,,,1610612744,30,37,2026-01-25T23:20:14Z,2530000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,30,37,2026-01-25T23:20:14Z,2540000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612744,30,37,2026-01-25T23:20:14Z,2550000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,in,[],201144,,,1610612744,30,37,2026-01-25T23:20:14Z,2560000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M55.00S,2026-01-25T23:19:57.2Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,30,37,2026-01-25T23:20:14Z,2570000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
