actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,34,32,2025-10-30T02:14:55Z,1680000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,out,['startperiod'],1630538,,,1610612750,34,32,2025-10-30T02:14:55Z,1690000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,34,32,2025-10-30T02:14:55Z,1700000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,out,['startperiod'],1642355,,,1610612750,34,32,2025-10-30T02:14:55Z,1710000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,34,32,2025-10-30T02:14:55Z,1720000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,34,32,2025-10-30T02:14:55Z,1730000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,34,32,2025-10-30T02:14:55Z,1740000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-10-30T02:14:13.6Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612750,34,32,2025-10-30T02:14:55Z,1750000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-10-30T02:15:01.5Z,2,REGULAR,period,start,[],0,,,1610612750,34,32,2025-10-30T02:15:01Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M51.00S,2025-10-30T02:15:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,23.078186596583443,88.23529411764706,1610612750,37,32,2025-10-30T02:15:14Z,1770000,False,-191.0,164.0,1,left,N. Reid 25' 3PT  (5 PTS) (R. Dillingham 3 AST),"[1629675, 1642265]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,25.22,Made,,,,,5.0,R. Dillingham,1642265.0,3.0,,,,,,,,
184,PT11M34.00S,2025-10-30T02:15:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,87.86136662286465,62.00980392156863,1610612747,37,34,2025-10-30T02:18:51Z,1790000,False,60.0,62.0,1,right,D. Knecht 8' driving floating bank Jump Shot (9 PTS) (A. Reaves 6 AST),"[1642261, 1630559]",1610612747.0,LAL,driving floating bank,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Right,,,8.6,Made,,,,,9.0,A. Reaves,1630559.0,6.0,,,,,,,,
186,PT11M34.00S,2025-10-30T02:15:32.8Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612747,37,34,2025-10-30T02:15:45Z,1810000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Knecht 1 FT),"[203497, 1642261]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,1627963.0,,,,,,,,,,,,,,2.0,0.0,Knecht,1642261.0,,
188,PT11M34.00S,2025-10-30T02:15:55.8Z,2,REGULAR,freethrow,1 of 1,[],1642261,,,1610612747,37,34,2025-10-30T02:15:55Z,1830000,False,,,0,,MISS D. Knecht Free Throw 1 of 1,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
189,PT11M32.00S,2025-10-30T02:15:57.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,37,34,2025-10-30T02:15:58Z,1840000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,
190,PT11M20.00S,2025-10-30T02:16:11.0Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,37,34,2025-10-30T02:16:20Z,1850000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,2002.0,1.0,,,,,,,,,,,,,,,,,,
191,PT11M08.00S,2025-10-30T02:16:34.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,92.59198423127464,47.549019607843135,1610612747,37,34,2025-10-30T02:16:40Z,1860000,False,-12.0,17.0,1,right,MISS J. Vanderbilt reverse Layup - blocked,"[1629020, 203497]",1610612747.0,LAL,reverse,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,2.11,Missed,,,,,,,,,,,,,,,Gobert,203497.0
192,PT11M08.00S,2025-10-30T02:16:34.2Z,2,REGULAR,block,,[],203497,,,1610612747,37,34,2025-10-30T02:16:36Z,1870000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT11M05.00S,2025-10-30T02:16:37.2Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,37,34,2025-10-30T02:16:40Z,1880000,False,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,191.0,8.0,5.0,3.0,,,,,,,,,,,,
194,PT11M04.00S,2025-10-30T02:16:38.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629637,93.64323258869908,51.71568627450981,1610612747,37,36,2025-10-30T02:21:13Z,1890000,False,9.0,7.0,1,right,J. Hayes DUNK (2 PTS) (J. Vanderbilt 2 AST),"[1629637, 1629020]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,1.13,Made,,,,,2.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,
196,PT10M50.00S,2025-10-30T02:16:51.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.732588699080158,49.01960784313725,1610612750,39,36,2025-10-30T02:16:55Z,1910000,False,5.0,1.0,1,left,R. Gobert alley-oop DUNK (2 PTS) (R. Dillingham 4 AST),"[203497, 1642265]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.51,Made,,,,,2.0,R. Dillingham,1642265.0,4.0,,,,,,,,
198,PT10M37.00S,2025-10-30T02:17:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,92.32917214191852,54.65686274509803,1610612747,39,36,2025-10-30T02:17:08Z,1930000,False,23.0,20.0,1,right,MISS J. Hayes alley-oop Layup,[1629637],1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,3.04,Missed,,,,,,,,,,,,,,,,
199,PT10M35.00S,2025-10-30T02:17:07.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,36,2025-10-30T02:17:08Z,1940000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,
200,PT10M29.00S,2025-10-30T02:17:13.5Z,2,REGULAR,2pt,Jump Shot,[],1642265,21.76412614980289,51.225490196078425,1610612750,41,36,2025-10-30T02:17:17Z,1950000,False,-6.0,152.0,1,left,R. Dillingham 15' pullup Jump Shot (2 PTS),[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Center,,,15.22,Made,,,,,2.0,,,,,,,,,,,
201,PT10M12.00S,2025-10-30T02:17:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,81.02825229960578,49.26470588235294,1610612747,41,36,2025-10-30T02:17:34Z,1960000,False,-4.0,126.0,1,right,MISS A. Reaves 12' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,12.59,Missed,,,,,,,,,,,,,,,,
202,PT10M10.00S,2025-10-30T02:17:31.2Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,41,36,2025-10-30T02:17:34Z,1970000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,201.0,1.0,0.0,1.0,,,,,,,,,,,,
203,PT10M06.00S,2025-10-30T02:17:36.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642261,69.07030223390277,64.2156862745098,1610612747,41,36,2025-10-30T02:17:41Z,1980000,False,71.0,238.0,1,right,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,24.86,Missed,,,,,,,,,,,,,,,,
204,PT10M03.00S,2025-10-30T02:17:39.5Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,41,36,2025-10-30T02:17:39Z,1990000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,203.0,9.0,5.0,4.0,,,,,,,,,,,,
205,PT10M01.00S,2025-10-30T02:17:40.6Z,2,REGULAR,turnover,bad pass,[],1629020,,,1610612747,41,36,2025-10-30T02:19:32Z,2000000,False,,,0,,J. Vanderbilt bad pass TURNOVER (3 TO),"[1629020, 1642265]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,Dillingham,1642265.0,,,,,,
206,PT10M01.00S,2025-10-30T02:17:40.6Z,2,REGULAR,steal,,[],1642265,,,1610612750,41,36,2025-10-30T02:17:42Z,2010000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
207,PT09M58.00S,2025-10-30T02:17:45.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642265,8.623521681997373,55.14705882352941,1610612750,41,36,2025-10-30T02:19:39Z,2020000,False,-26.0,29.0,1,left,MISS R. Dillingham running Layup,[1642265],1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,3.85,Missed,,,,,,,,,,,,,,,,
208,PT09M56.00S,2025-10-30T02:17:47.3Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,41,36,2025-10-30T02:19:39Z,2030000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,207.0,3.0,1.0,2.0,,,,,,,,,,,,
209,PT09M56.00S,2025-10-30T02:17:50.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203497,5.590000152587891,50.0,1610612750,43,36,2025-10-30T02:19:52Z,2040000,False,0.0,0.0,1,left,R. Gobert tip DUNK (4 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,4.0,,,,,,,,,,,
210,PT09M35.00S,2025-10-30T02:18:07.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,91.45860709592641,95.8563112745098,1610612747,43,36,2025-10-30T02:24:49Z,2050000,False,229.0,28.0,1,right,MISS A. Reaves pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,23.1,Missed,,,,,,,,,,,,,,,,
211,PT09M35.00S,2025-10-30T02:18:07.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,43,36,2025-10-30T02:18:18Z,2060000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,
212,PT09M28.00S,2025-10-30T02:18:16.0Z,2,REGULAR,foul,personal,[],1629060,,,1610612750,43,36,2025-10-30T02:18:18Z,2070000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1628978]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,1627963.0,,,,,,,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,
214,PT09M28.00S,2025-10-30T02:18:22.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612750,43,36,2025-10-30T02:18:35Z,2090000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M28.00S,2025-10-30T02:18:22.1Z,2,REGULAR,substitution,out,[],1629637,,,1610612750,43,36,2025-10-30T02:18:35Z,2100000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M28.00S,2025-10-30T02:18:22.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612750,43,36,2025-10-30T02:18:35Z,2110000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M28.00S,2025-10-30T02:18:22.1Z,2,REGULAR,substitution,in,[],1629028,,,1610612750,43,36,2025-10-30T02:18:35Z,2120000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M21.00S,2025-10-30T02:18:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,12.828515111695138,50.98039215686274,1610612750,43,36,2025-10-30T02:25:49Z,2130000,False,-5.0,68.0,1,left,MISS N. Reid 6' driving floating Shot - blocked,"[1629675, 1642261]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,6.83,Missed,,,,,,,,,,,,,,,Knecht,1642261.0
219,PT09M21.00S,2025-10-30T02:18:47.4Z,2,REGULAR,block,,[],1642261,,,1610612750,43,36,2025-10-30T02:18:49Z,2140000,False,,,0,,D. Knecht BLOCK (2 BLK),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT09M19.00S,2025-10-30T02:18:49.4Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,43,36,2025-10-30T02:18:54Z,2150000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,,
221,PT09M18.00S,2025-10-30T02:18:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,11.514454664914586,51.470588235294116,1610612750,43,36,2025-10-30T02:19:01Z,2160000,False,-7.0,56.0,1,left,MISS N. Reid putback Layup,[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,5.62,Missed,,,,,,,,,,,,,,,,
222,PT09M17.00S,2025-10-30T02:18:51.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,43,36,2025-10-30T02:19:01Z,2170000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,
223,PT09M15.00S,2025-10-30T02:18:56.1Z,2,REGULAR,foul,personal,[],1642265,,,1610612747,43,36,2025-10-30T02:18:59Z,2180000,False,,,0,,R. Dillingham loose ball personal FOUL (1 PF),"[1642265, 1630559]",1610612750.0,MIN,loose ball,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0,,
225,PT09M01.00S,2025-10-30T02:19:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,79.97700394218134,51.470588235294116,1610612747,43,38,2025-10-30T02:26:42Z,2200000,False,7.0,136.0,1,right,D. Ayton 13' Jump Shot (6 PTS) (A. Reaves 7 AST),"[1629028, 1630559]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,13.59,Made,,,,,6.0,A. Reaves,1630559.0,7.0,,,,,,,,
227,PT08M45.00S,2025-10-30T02:19:38.0Z,2,REGULAR,2pt,Jump Shot,[],1642265,27.54599211563732,54.90196078431373,1610612750,43,38,2025-10-30T02:19:45Z,2220000,False,-25.0,206.0,1,left,MISS R. Dillingham 20' pullup Shot,[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,20.78,Missed,,,,,,,,,,,,,,,,
228,PT08M43.00S,2025-10-30T02:19:40.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,43,38,2025-10-30T02:19:45Z,2230000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,227.0,4.0,4.0,0.0,,,,,,,,,,,,
229,PT08M34.00S,2025-10-30T02:19:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.9060446780552,51.9607843137255,1610612747,43,40,2025-10-30T02:19:56Z,2240000,False,10.0,5.0,1,right,A. Reaves driving reverse Layup (10 PTS),[1630559],1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,10.0,,,,,,,,,,,
230,PT08M15.00S,2025-10-30T02:20:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.87779237844941,61.54258578431373,1610612750,45,40,2025-10-30T02:20:14Z,2250000,False,-58.0,69.0,1,left,J. McDaniels 8' floating Jump Shot (10 PTS) (R. Dillingham 5 AST),"[1630183, 1642265]",1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,8.96,Made,,,,,10.0,R. Dillingham,1642265.0,5.0,,,,,,,,
231,PT07M58.00S,2025-10-30T02:20:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,84.05059132720105,56.61764705882353,1610612747,45,42,2025-10-30T02:20:29Z,2260000,False,33.0,97.0,1,right,R. Hachimura 10' turnaround fadeaway Jump Shot (7 PTS) (D. Ayton 1 AST),"[1629060, 1629028]",1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,10.29,Made,,,,,7.0,D. Ayton,1629028.0,1.0,,,,,,,,
234,PT07M43.00S,2025-10-30T02:20:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.935611038107753,44.221047794117645,1610612750,47,42,2025-10-30T02:20:54Z,2280000,False,29.0,31.0,1,left,J. McDaniels driving Layup (12 PTS) (D. DiVincenzo 2 AST),"[1630183, 1628978]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,4.27,Made,,,,,12.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,
236,PT07M32.00S,2025-10-30T02:20:51.9Z,2,REGULAR,2pt,Jump Shot,[],1629028,77.61169513797634,48.28431372549019,1610612747,47,42,2025-10-30T02:20:58Z,2300000,False,-9.0,158.0,1,right,MISS D. Ayton 15' Jump Shot,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,15.82,Missed,,,,,,,,,,,,,,,,
237,PT07M32.00S,2025-10-30T02:20:51.9Z,2,REGULAR,rebound,defensive,[],1642265,,,1610612750,47,42,2025-10-30T02:20:58Z,2310000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Center,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,
238,PT07M21.00S,2025-10-30T02:21:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.389618922470433,48.77450980392157,1610612750,49,42,2025-10-30T02:21:07Z,2320000,False,6.0,8.0,1,left,R. Gobert Layup (6 PTS) (D. DiVincenzo 3 AST),"[203497, 1628978]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.97,Made,,,,,6.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,
240,PT07M05.00S,2025-10-30T02:21:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.19776609724047,48.03921568627451,1610612747,49,44,2025-10-30T02:21:24Z,2340000,False,-10.0,21.0,1,right,R. Hachimura driving Layup (9 PTS) (J. LaRavia 1 AST),"[1629060, 1631222]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,2.3,Made,,,,,9.0,J. LaRavia,1631222.0,1.0,,,,,,,,
242,PT06M49.00S,2025-10-30T02:21:34.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,6.389618922470433,96.56862745098039,1610612750,49,44,2025-10-30T02:21:39Z,2360000,False,-233.0,8.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,23.29,Missed,,,,,,,,,,,,,,,,
243,PT06M47.00S,2025-10-30T02:21:36.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,49,44,2025-10-30T02:21:39Z,2370000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,242.0,5.0,5.0,0.0,,,,,,,,,,,,
244,PT06M36.00S,2025-10-30T02:21:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1642265,,,1610612747,49,44,2025-10-30T02:21:56Z,2380000,False,,,0,,R. Dillingham shooting personal FOUL (2 PF) (LaRavia 2 FT),"[1642265, 1631222]",1610612750.0,MIN,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,,,,,,,,,,,,,,2.0,0.0,LaRavia,1631222.0,,
246,PT06M36.00S,2025-10-30T02:21:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,49,44,2025-10-30T02:21:59Z,2400000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,out,[],1642265,,,1610612747,49,44,2025-10-30T02:25:12Z,2410000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612747,49,44,2025-10-30T02:25:12Z,2420000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,49,44,2025-10-30T02:25:12Z,2430000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,in,[],203944,,,1610612747,49,44,2025-10-30T02:25:12Z,2440000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,in,[],201144,,,1610612747,49,44,2025-10-30T02:25:12Z,2450000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M36.00S,2025-10-30T02:24:36.0Z,2,REGULAR,substitution,in,[],1641733,,,1610612747,49,44,2025-10-30T02:25:12Z,2460000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M36.00S,2025-10-30T02:25:30.7Z,2,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,49,44,2025-10-30T02:25:50Z,2470000,False,,,0,,MISS J. LaRavia Free Throw 1 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
254,PT06M36.00S,2025-10-30T02:25:30.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,49,44,2025-10-30T02:25:50Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,
255,PT06M36.00S,2025-10-30T02:25:30.7Z,2,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,49,44,2025-10-30T02:25:50Z,2490000,False,,,0,,MISS J. LaRavia Free Throw 2 of 2,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
