actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
252,PT05M09.00S,2026-01-27T03:24:39.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612750,39,34,2026-01-27T03:24:39Z,2490000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
253,PT04M52.00S,2026-01-27T03:24:57.4Z,2,REGULAR,3pt,Jump Shot,[],1642954,19.92444152431012,90.19607843137256,1610612744,39,34,2026-01-27T03:25:01Z,2500000,False,-201.0,135.0,1,left,MISS W. Richard 24' step back 3PT,[1642954],1610612744.0,GSW,step back,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.2,,,,,,,,
254,PT04M50.00S,2026-01-27T03:24:59.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,34,2026-01-27T03:25:01Z,2510000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,253.0,8.0,7.0,1.0,,,,,,,,,
255,PT04M42.00S,2026-01-27T03:25:09.9Z,2,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612750,39,34,2026-01-27T03:25:14Z,2520000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612750.0,MIN,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,2002.0,,,,,,,,,,,,,,,,,2.0,,
256,PT04M42.00S,2026-01-27T03:25:12.4Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,39,34,2026-01-27T03:25:25Z,2530000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M42.00S,2026-01-27T03:25:12.4Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,39,34,2026-01-27T03:25:25Z,2540000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M22.00S,2026-01-27T03:25:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630611,8.886333771353483,53.67647058823529,1610612744,39,36,2026-01-27T03:25:50Z,2550000,False,-18.0,31.0,1,left,G. Santos cutting Layup (4 PTS) (P. Spencer 3 AST),"[1630611, 1630311]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,3.6,P. Spencer,1630311.0,3.0,,,,,
260,PT04M00.00S,2026-01-27T03:26:05.7Z,2,REGULAR,3pt,Jump Shot,[],201144,73.40670170827858,19.11764705882353,1610612750,39,36,2026-01-27T03:26:10Z,2570000,False,-154.0,197.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.07,,,,,,,,
261,PT03M56.00S,2026-01-27T03:26:09.7Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,39,36,2026-01-27T03:26:10Z,2580000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,
262,PT03M44.00S,2026-01-27T03:26:21.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,8.754927726675426,42.64705882352941,1610612744,39,36,2026-01-27T03:26:47Z,2590000,False,37.0,30.0,1,left,MISS Q. Post driving floating bank Shot,[1642366],1610612744.0,GSW,driving floating bank,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.74,,,,,,,,
263,PT03M41.00S,2026-01-27T03:26:24.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,39,36,2026-01-27T03:26:28Z,2600000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,
264,PT03M27.00S,2026-01-27T03:26:38.4Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612750,39,36,2026-01-27T03:26:42Z,2610000,False,,,0,,J. Randle lost ball TURNOVER (4 TO),"[203944, 1627741]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,4.0,Hield,1627741.0
265,PT03M27.00S,2026-01-27T03:26:38.4Z,2,REGULAR,steal,,[],1627741,,,1610612744,39,36,2026-01-27T03:26:40Z,2620000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
266,PT03M24.00S,2026-01-27T03:26:41.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,24.52365308804205,83.82352941176471,1610612744,39,36,2026-01-27T03:26:49Z,2630000,False,-169.0,178.0,1,left,MISS B. Hield 24' running pullup 3PT,[1627741],1610612744.0,GSW,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.55,,,,,,,,
267,PT03M21.00S,2026-01-27T03:26:44.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,39,36,2026-01-27T03:26:49Z,2640000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,
268,PT03M02.00S,2026-01-27T03:27:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,84.83902759526939,94.11764705882352,1610612750,39,36,2026-01-27T03:27:08Z,2650000,False,221.0,90.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right,,,,,,Missed,,,,,,23.83,,,,,,,,
269,PT03M00.00S,2026-01-27T03:27:06.5Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,39,36,2026-01-27T03:27:06Z,2660000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right,,,,,,,,268.0,2.0,1.0,1.0,,,,,,,,,
270,PT02M54.00S,2026-01-27T03:27:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612750,39,36,2026-01-27T03:30:56Z,2670000,False,,,0,,G. Payton II shooting personal FOUL (3 PF) (McDaniels 2 FT),"[1627780, 1630183]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,2002.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
272,PT02M54.00S,2026-01-27T03:27:35.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,39,36,2026-01-27T03:27:35Z,2690000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,39,36,2026-01-27T03:30:40Z,2700000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612750,39,36,2026-01-27T03:30:40Z,2710000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,out,[],1627741,,,1610612750,39,36,2026-01-27T03:30:40Z,2720000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,out,[],1642366,,,1610612750,39,36,2026-01-27T03:30:40Z,2730000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,39,36,2026-01-27T03:30:40Z,2740000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,in,[],1641764,,,1610612750,39,36,2026-01-27T03:30:40Z,2750000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612750,39,36,2026-01-27T03:30:40Z,2760000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M54.00S,2026-01-27T03:28:33.8Z,2,REGULAR,substitution,in,[],1631218,,,1610612750,39,36,2026-01-27T03:30:40Z,2770000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M54.00S,2026-01-27T03:30:58.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,40,36,2026-01-27T03:30:58Z,2780000,False,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
282,PT02M54.00S,2026-01-27T03:31:11.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,41,36,2026-01-27T03:31:11Z,2790000,False,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
283,PT02M40.00S,2026-01-27T03:31:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.521024967148489,55.14705882352941,1610612744,41,36,2026-01-27T03:31:49Z,2800000,False,-26.0,9.0,1,left,MISS B. Podziemski driving finger roll Layup,[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.72,,,,,,,,
284,PT02M38.00S,2026-01-27T03:31:29.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,41,36,2026-01-27T03:31:32Z,2810000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,
285,PT02M24.00S,2026-01-27T03:31:43.9Z,2,REGULAR,2pt,Jump Shot,[],203944,77.4802890932983,51.470588235294116,1610612750,41,36,2026-01-27T03:31:47Z,2820000,False,7.0,159.0,1,right,MISS J. Randle 15' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.94,,,,,,,,
286,PT02M21.00S,2026-01-27T03:31:46.9Z,2,REGULAR,rebound,defensive,[],1630611,,,1610612744,41,36,2026-01-27T03:31:47Z,2830000,False,,,0,,G. Santos REBOUND (Off:0 Def:4),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,8-16 Center,,,,,,,,285.0,4.0,4.0,0.0,,,,,,,,,
287,PT02M13.00S,2026-01-27T03:31:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,19.267411300919843,50.98039215686274,1610612744,41,36,2026-01-27T03:31:57Z,2840000,False,-5.0,129.0,1,left,MISS P. Spencer 12' driving floating Shot,[1630311],1610612744.0,GSW,driving floating,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.87,,,,,,,,
288,PT02M10.00S,2026-01-27T03:31:56.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,41,36,2026-01-27T03:31:57Z,2850000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,287.0,3.0,3.0,0.0,,,,,,,,,
289,PT02M01.00S,2026-01-27T03:32:06.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,94.03745072273325,95.34313725490196,1610612750,44,36,2026-01-27T03:32:10Z,2860000,False,227.0,4.0,1,right,N. Reid 3PT  (10 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,Made,10.0,,,,,22.67,M. Conley,201144.0,1.0,,,,,
291,PT01M42.00S,2026-01-27T03:32:25.1Z,2,REGULAR,turnover,lost ball,[],1630611,,,1610612744,44,36,2026-01-27T03:32:28Z,2880000,False,,,0,,G. Santos lost ball TURNOVER (2 TO),"[1630611, 203944]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Randle,203944.0
292,PT01M42.00S,2026-01-27T03:32:25.1Z,2,REGULAR,steal,,[],203944,,,1610612750,44,36,2026-01-27T03:33:26Z,2890000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
293,PT01M39.00S,2026-01-27T03:32:30.8Z,2,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612750,44,36,2026-01-27T03:32:41Z,2900000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Conley 2 FT),"[1641764, 201144]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2882.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
295,PT01M39.00S,2026-01-27T03:32:58.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201144,,,1610612750,45,36,2026-01-27T03:32:58Z,2920000,False,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
296,PT01M39.00S,2026-01-27T03:32:58.7Z,2,REGULAR,substitution,out,[],1630311,,,1610612750,45,36,2026-01-27T03:33:05Z,2930000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M39.00S,2026-01-27T03:32:58.7Z,2,REGULAR,substitution,in,[],1627741,,,1610612750,45,36,2026-01-27T03:33:05Z,2940000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M39.00S,2026-01-27T03:33:16.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201144,,,1610612750,46,36,2026-01-27T03:33:16Z,2950000,False,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
299,PT01M30.00S,2026-01-27T03:33:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630541,26.62614980289093,21.813725490196077,1610612744,46,36,2026-01-27T03:33:33Z,2960000,False,141.0,198.0,1,left,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.29,,,,,,,,
300,PT01M26.00S,2026-01-27T03:33:33.3Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,46,36,2026-01-27T03:33:33Z,2970000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,299.0,2.0,1.0,1.0,,,,,,,,,
301,PT01M21.00S,2026-01-27T03:33:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,6.1268068331143235,51.470588235294116,1610612744,46,38,2026-01-27T03:33:41Z,2980000,False,-7.0,5.0,1,left,T. Jackson-Davis alley-oop Layup (2 PTS) (G. Santos 1 AST),"[1631218, 1630611]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,0.9,G. Santos,1630611.0,1.0,,,,,
303,PT01M03.00S,2026-01-27T03:33:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.59198423127464,42.40196078431372,1610612750,48,38,2026-01-27T03:33:58Z,3000000,False,-38.0,17.0,1,right,J. Randle driving Layup (9 PTS) (M. Conley 2 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,4.17,M. Conley,201144.0,2.0,,,,,
305,PT00M51.90S,2026-01-27T03:34:07.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,11.645860709592641,49.01960784313725,1610612744,48,38,2026-01-27T03:34:11Z,3020000,False,5.0,57.0,1,left,MISS M. Moody driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.72,,,,,,,,
306,PT00M49.10S,2026-01-27T03:34:10.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,48,38,2026-01-27T03:34:11Z,3030000,False,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,305.0,9.0,8.0,1.0,,,,,,,,,
307,PT00M47.10S,2026-01-27T03:34:13.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,93.51182654402102,49.754901960784316,1610612750,50,38,2026-01-27T03:34:17Z,3040000,False,-1.0,8.0,1,right,J. Randle running DUNK (11 PTS) (R. Gobert 2 AST),"[203944, 203497]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,0.86,R. Gobert,203497.0,2.0,,,,,
309,PT00M45.40S,2026-01-27T03:34:23.8Z,2,REGULAR,turnover,out-of-bounds,[],1630611,,,1610612744,50,38,2026-01-27T03:34:40Z,3060000,False,,,0,,G. Santos lost ball out-of-bounds TURNOVER (3 TO),[1630611],1610612744.0,GSW,lost ball,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,,,,,,,,,3.0,,
310,PT00M39.90S,2026-01-27T03:34:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612750,50,38,2026-01-27T03:34:59Z,3070000,False,,,0,,B. Hield shooting personal FOUL (3 PF) (Gobert 2 FT),"[1627741, 203497]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,202007.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
312,PT00M39.90S,2026-01-27T03:35:21.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,51,38,2026-01-27T03:35:21Z,3090000,False,,,0,,R. Gobert Free Throw 1 of 2 (12 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
313,PT00M39.90S,2026-01-27T03:35:21.9Z,2,REGULAR,substitution,out,[],201144,,,1610612750,51,38,2026-01-27T03:35:26Z,3100000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M39.90S,2026-01-27T03:35:21.9Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,51,38,2026-01-27T03:35:26Z,3110000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M39.90S,2026-01-27T03:35:21.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,51,38,2026-01-27T03:35:48Z,3120000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
316,PT00M36.80S,2026-01-27T03:35:24.4Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,51,38,2026-01-27T03:35:48Z,3130000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,
317,PT00M30.00S,2026-01-27T03:35:55.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,88.78120893561103,47.30392156862745,1610612750,53,38,2026-01-27T03:36:28Z,3140000,False,-13.0,53.0,1,right,J. Randle driving floating Jump Shot (13 PTS),[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,5.47,,,,,,,,
318,PT00M11.80S,2026-01-27T03:36:23.7Z,2,REGULAR,foul,personal,[],203944,,,1610612744,53,38,2026-01-27T03:36:31Z,3150000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1630611]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,202007.0,1.0,0.0,Santos,1630611.0,,,,,,,,,,,,,,,
320,PT00M02.20S,2026-01-27T03:36:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,8.492115637319317,51.225490196078425,1610612744,53,38,2026-01-27T03:37:21Z,3170000,False,-6.0,27.0,1,left,MISS T. Jackson-Davis driving Layup - blocked,"[1631218, 203497]",1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.8,,,,Gobert,203497.0,,,
321,PT00M02.20S,2026-01-27T03:36:49.9Z,2,REGULAR,block,,[],203497,,,1610612744,53,38,2026-01-27T03:36:51Z,3180000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M00.70S,2026-01-27T03:36:51.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,53,38,2026-01-27T03:37:21Z,3190000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,
323,PT00M00.00S,2026-01-27T03:36:58.1Z,2,REGULAR,period,end,[],0,,,1610612750,53,38,2026-01-27T03:36:58Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,53,38,2026-01-27T03:52:37Z,3210000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,53,38,2026-01-27T03:52:37Z,3220000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612750,53,38,2026-01-27T03:52:37Z,3230000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,out,['startperiod'],1631218,,,1610612750,53,38,2026-01-27T03:52:37Z,3240000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,53,38,2026-01-27T03:52:37Z,3250000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,53,38,2026-01-27T03:52:37Z,3260000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,in,['startperiod'],1630311,,,1610612750,53,38,2026-01-27T03:52:37Z,3270000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-01-27T03:51:40.8Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612750,53,38,2026-01-27T03:52:37Z,3280000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-01-27T03:52:42.3Z,3,REGULAR,period,start,[],0,,,1610612744,53,38,2026-01-27T03:52:42Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
