actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
262,PT06M23.00S,2025-11-16T01:56:41.0Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,44,44,2025-11-16T01:56:41Z,2570000,False,,,0,,J. Murray technical Free Throw 1 of 1 (13 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
263,PT06M23.00S,2025-11-16T01:56:47.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612743,44,45,2025-11-16T01:57:10Z,2580000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (3 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
264,PT06M23.00S,2025-11-16T01:56:47.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612743,44,45,2025-11-16T01:57:10Z,2590000,False,,,0,,MISS J. Valančiūnas Free Throw 2 of 2,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT06M21.00S,2025-11-16T01:56:49.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,44,45,2025-11-16T01:57:10Z,2600000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,,,,,,,,
266,PT06M11.00S,2025-11-16T01:57:19.3Z,2,REGULAR,3pt,Jump Shot,[],1642265,31.488173455978973,29.166666666666668,1610612750,47,45,2025-11-16T01:57:23Z,2610000,False,104.0,243.0,1,left,R. Dillingham 26' 3PT  (3 PTS) (J. Randle 3 AST),"[1642265, 203944]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,26.49,Made,3.0,,,,,,,,,,,,J. Randle,203944.0,3.0,,,
268,PT05M47.00S,2025-11-16T01:57:42.5Z,2,REGULAR,3pt,Jump Shot,[],1627750,67.23061760840999,30.637254901960787,1610612743,47,45,2025-11-16T01:57:47Z,2630000,False,-97.0,256.0,1,right,MISS J. Murray 27' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,27.32,Missed,,,,,,,,,,,,,,,,,,
269,PT05M45.00S,2025-11-16T01:57:44.5Z,2,REGULAR,rebound,defensive,[],1642265,,,1610612750,47,45,2025-11-16T01:57:47Z,2640000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:2),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,
270,PT05M30.00S,2025-11-16T01:58:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,7.5722733245729295,94.6078431372549,1610612750,50,45,2025-11-16T01:58:03Z,2650000,False,-223.0,19.0,1,left,N. Reid 3PT  (17 PTS) (J. Randle 4 AST),"[1629675, 203944]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.38,Made,17.0,,,,,,,,,,,,J. Randle,203944.0,4.0,,,
272,PT05M29.00S,2025-11-16T01:58:04.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,50,45,2025-11-16T01:58:04Z,2670000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,out,[],203501,,,1610612743,50,45,2025-11-16T02:00:51Z,2680000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,out,[],202685,,,1610612743,50,45,2025-11-16T02:00:51Z,2690000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,50,45,2025-11-16T02:00:51Z,2700000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,in,[],1631124,,,1610612743,50,45,2025-11-16T02:00:51Z,2710000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612743,50,45,2025-11-16T02:00:51Z,2720000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M29.00S,2025-11-16T02:00:44.2Z,2,REGULAR,substitution,in,[],1642461,,,1610612743,50,45,2025-11-16T02:00:51Z,2730000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M11.00S,2025-11-16T02:01:21.7Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,45,2025-11-16T02:02:03Z,2740000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 1630162]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Edwards,1630162.0
280,PT05M11.00S,2025-11-16T02:01:21.7Z,2,REGULAR,steal,,[],1630162,,,1610612750,50,45,2025-11-16T02:01:24Z,2750000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT04M57.00S,2025-11-16T02:01:34.1Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,50,45,2025-11-16T02:01:37Z,2760000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1631212]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Watson,1631212.0
282,PT04M57.00S,2025-11-16T02:01:34.1Z,2,REGULAR,steal,,[],1631212,,,1610612743,50,45,2025-11-16T02:01:36Z,2770000,False,,,0,,P. Watson STEAL (2 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
283,PT04M52.00S,2025-11-16T02:01:40.1Z,2,REGULAR,turnover,lost ball,[],1642461,,,1610612743,50,45,2025-11-16T02:03:15Z,2780000,False,,,0,,S. Jones lost ball TURNOVER (1 TO),"[1642461, 1629675]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
284,PT04M52.00S,2025-11-16T02:01:40.1Z,2,REGULAR,steal,,[],1629675,,,1610612750,50,45,2025-11-16T02:01:42Z,2790000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
285,PT04M49.00S,2025-11-16T02:01:44.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642265,7.178055190538765,48.77450980392157,1610612750,50,45,2025-11-16T02:03:23Z,2800000,False,6.0,15.0,1,left,MISS R. Dillingham running Layup,[1642265],1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
286,PT04M48.00S,2025-11-16T02:01:45.2Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,50,45,2025-11-16T02:03:23Z,2810000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,,
288,PT04M34.00S,2025-11-16T02:02:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.59198423127464,47.794117647058826,1610612743,50,45,2025-11-16T02:04:11Z,2830000,False,-11.0,17.0,1,right,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
289,PT04M33.00S,2025-11-16T02:02:12.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,50,45,2025-11-16T02:04:11Z,2840000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,,
290,PT04M16.00S,2025-11-16T02:02:29.8Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,50,45,2025-11-16T02:02:37Z,2850000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628480.0,,,,,,,,2.0,,
291,PT04M09.00S,2025-11-16T02:02:56.8Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,50,45,2025-11-16T02:04:57Z,2860000,False,,,0,,N. Jokić lost ball TURNOVER (4 TO),"[203999, 1642265]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,4.0,Dillingham,1642265.0
292,PT04M09.00S,2025-11-16T02:02:56.8Z,2,REGULAR,steal,,[],1642265,,,1610612750,50,45,2025-11-16T02:02:59Z,2870000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
293,PT04M04.00S,2025-11-16T02:02:59.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,7.046649145860711,50.0,1610612750,52,45,2025-11-16T02:03:08Z,2880000,False,0.0,14.0,1,left,A. Edwards running DUNK (7 PTS) (J. Randle 5 AST),"[1630162, 203944]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.37,Made,7.0,,,,,,,,,,,,J. Randle,203944.0,5.0,,,
295,PT04M04.00S,2025-11-16T02:03:19.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,52,45,2025-11-16T02:03:39Z,2900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,out,[],1630183,,,1610612743,52,45,2025-11-16T02:04:18Z,2910000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,52,45,2025-11-16T02:04:18Z,2930000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,in,[],1628978,,,1610612743,52,45,2025-11-16T02:04:18Z,2940000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,52,45,2025-11-16T02:04:18Z,2950000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,in,[],203932,,,1610612743,52,45,2025-11-16T02:04:18Z,2960000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M04.00S,2025-11-16T02:04:03.1Z,2,REGULAR,substitution,out,[],1642461,,,1610612743,52,45,2025-11-16T02:05:03Z,2965000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M53.00S,2025-11-16T02:04:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.5407358738502,47.549019607843135,1610612743,52,47,2025-11-16T02:04:49Z,2970000,False,-12.0,27.0,1,right,N. Jokić Layup (7 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.97,Made,7.0,,,,,,,,,,,,J. Murray,1627750.0,3.0,,,
305,PT03M35.00S,2025-11-16T02:05:03.6Z,2,REGULAR,violation,kicked ball,[],203999,,,1610612750,52,47,2025-11-16T02:06:32Z,2990000,False,,,0,,N. Jokić kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,
306,PT03M20.00S,2025-11-16T02:05:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,32.802233902759525,41.911764705882355,1610612750,52,47,2025-11-16T02:05:32Z,3000000,False,40.0,256.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
307,PT03M17.00S,2025-11-16T02:05:30.8Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,52,47,2025-11-16T02:07:16Z,3010000,False,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,306.0,5.0,5.0,0.0,,,,,,,,,,,,,
308,PT02M54.00S,2025-11-16T02:05:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.32917214191852,59.31372549019608,1610612743,52,49,2025-11-16T02:05:57Z,3020000,False,47.0,20.0,1,right,J. Murray driving Layup (15 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,15.0,,,,,,,,,,,,,,,,,
309,PT02M45.00S,2025-11-16T02:06:03.4Z,2,REGULAR,3pt,Jump Shot,[],203944,33.85348226018397,52.20588235294118,1610612750,52,49,2025-11-16T02:07:57Z,3030000,False,-11.0,266.0,1,left,MISS J. Randle 26' pullup 3PT,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,,
310,PT02M43.00S,2025-11-16T02:06:05.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,52,49,2025-11-16T02:07:57Z,3040000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,
311,PT02M37.00S,2025-11-16T02:06:11.8Z,2,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,52,49,2025-11-16T02:06:16Z,3050000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,201245.0,,,,,,,,2.0,,
312,PT02M37.00S,2025-11-16T02:06:17.7Z,2,REGULAR,substitution,out,[],1642265,,,1610612750,52,49,2025-11-16T02:06:21Z,3060000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M37.00S,2025-11-16T02:06:17.7Z,2,REGULAR,substitution,in,[],201144,,,1610612750,52,49,2025-11-16T02:06:21Z,3070000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M24.00S,2025-11-16T02:06:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,31.61957950065703,28.676470588235293,1610612750,52,49,2025-11-16T02:08:28Z,3080000,False,107.0,245.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
315,PT02M22.00S,2025-11-16T02:06:46.6Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,52,49,2025-11-16T02:08:28Z,3090000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,314.0,1.0,1.0,0.0,,,,,,,,,,,,,
316,PT02M09.00S,2025-11-16T02:06:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.80354796320631,48.77450980392157,1610612743,52,51,2025-11-16T02:07:01Z,3100000,False,-6.0,25.0,1,right,J. Murray driving Layup (17 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.52,Made,17.0,,,,,,,,,,,,,,,,,
317,PT01M50.00S,2025-11-16T02:07:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.623521681997373,48.28431372549019,1610612750,52,51,2025-11-16T02:09:03Z,3110000,False,9.0,29.0,1,left,MISS D. DiVincenzo cutting Layup - blocked,"[1628978, 1631212]",1610612750.0,MIN,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,Watson,1631212.0,,,,,,,,,,,
318,PT01M50.00S,2025-11-16T02:07:19.3Z,2,REGULAR,block,,[],1631212,,,1610612750,52,51,2025-11-16T02:07:21Z,3120000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT01M49.00S,2025-11-16T02:07:20.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,52,51,2025-11-16T02:09:03Z,3130000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,317.0,5.0,4.0,1.0,,,,,,,,,,,,,
320,PT01M43.00S,2025-11-16T02:07:25.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627750,84.83902759526939,49.26470588235294,1610612743,52,51,2025-11-16T02:08:03Z,3140000,False,-4.0,90.0,1,right,MISS J. Murray 9' running Shot,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
321,PT01M40.00S,2025-11-16T02:07:28.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,52,51,2025-11-16T02:08:03Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,320.0,,,,,,,,,,,,,,,,
323,PT01M40.00S,2025-11-16T02:07:32.9Z,2,REGULAR,substitution,out,[],1629675,,,1610612743,52,51,2025-11-16T02:07:36Z,3170000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M40.00S,2025-11-16T02:07:32.9Z,2,REGULAR,substitution,in,[],203497,,,1610612743,52,51,2025-11-16T02:07:36Z,3180000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M32.00S,2025-11-16T02:07:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,91.93495400788436,50.49019607843137,1610612743,52,51,2025-11-16T02:09:50Z,3190000,False,2.0,23.0,1,right,MISS J. Murray cutting Layup,[1627750],1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
326,PT01M30.00S,2025-11-16T02:08:01.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,52,51,2025-11-16T02:09:50Z,3200000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,325.0,5.0,4.0,1.0,,,,,,,,,,,,,
328,PT01M13.00S,2025-11-16T02:08:35.7Z,2,REGULAR,2pt,Jump Shot,[],1630162,8.754927726675426,71.32352941176471,1610612750,52,51,2025-11-16T02:08:39Z,3220000,False,-107.0,30.0,1,left,MISS A. Edwards 11' floating Shot,[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,11.07,Missed,,,,,,,,,,,,,,,,,,
329,PT01M11.00S,2025-11-16T02:08:37.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,52,51,2025-11-16T02:08:39Z,3230000,False,,,0,,N. Jokić REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,328.0,6.0,5.0,1.0,,,,,,,,,,,,,
330,PT01M05.00S,2025-11-16T02:08:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,92.59198423127464,50.0,1610612743,52,53,2025-11-16T02:08:48Z,3240000,False,0.0,17.0,1,right,P. Watson driving Layup (6 PTS) (N. Jokić 6 AST),"[1631212, 203999]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.71,Made,6.0,,,,,,,,,,,,N. Jokić,203999.0,6.0,,,
331,PT00M57.50S,2025-11-16T02:08:54.7Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612750,52,53,2025-11-16T02:09:01Z,3250000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Randle 2 FT),"[203932, 203944]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1628480.0,1.0,0.0,Randle,203944.0,,,,,,
333,PT00M57.50S,2025-11-16T02:09:27.1Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,53,53,2025-11-16T02:09:27Z,3270000,False,,,0,,J. Randle Free Throw 1 of 2 (12 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
334,PT00M57.50S,2025-11-16T02:09:46.8Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,54,53,2025-11-16T02:09:46Z,3280000,False,,,0,,J. Randle Free Throw 2 of 2 (13 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
335,PT00M43.70S,2025-11-16T02:10:03.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,68.15045992115637,32.84313725490196,1610612743,54,53,2025-11-16T02:10:09Z,3290000,False,-86.0,247.0,1,right,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
336,PT00M39.80S,2025-11-16T02:10:07.5Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,54,53,2025-11-16T02:10:44Z,3300000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,
337,PT00M36.00S,2025-11-16T02:10:11.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,20.97568988173456,87.99019607843137,1610612750,57,53,2025-11-16T02:10:16Z,3310000,False,-190.0,145.0,1,left,M. Conley 3PT running (5 PTS) (A. Edwards 4 AST),"[201144, 1630162]",1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,23.88,Made,5.0,,,,,,,,,,,,A. Edwards,1630162.0,4.0,,,
339,PT00M29.00S,2025-11-16T02:10:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.01511169513797,50.49019607843137,1610612743,57,55,2025-11-16T02:12:11Z,3330000,False,2.0,32.0,1,right,A. Gordon driving finger roll Layup (13 PTS),[203932],1610612743.0,DEN,driving finger roll,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.21,Made,13.0,,,,,,,,,,,,,,,,,
340,PT00M11.70S,2025-11-16T02:10:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.178055190538765,49.754901960784316,1610612750,59,55,2025-11-16T02:11:19Z,3340000,False,1.0,15.0,1,left,J. Randle driving finger roll Layup (15 PTS),[203944],1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.5,Made,15.0,,,,,,,,,,,,,,,,,
341,PT00M11.70S,2025-11-16T02:10:56.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203999,,,1610612750,59,55,2025-11-16T02:11:05Z,3350000,False,,,0,,N. Jokić shooting personal FOUL (3 PF) (Randle 1 FT),"[203999, 203944]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,3.0,0.0,Randle,203944.0,,,,,,
344,PT00M11.70S,2025-11-16T02:11:14.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,59,55,2025-11-16T02:11:28Z,3370000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M11.70S,2025-11-16T02:11:14.7Z,2,REGULAR,substitution,out,[],201144,,,1610612750,59,55,2025-11-16T02:11:28Z,3380000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
