actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
256,PT05M52.00S,2026-02-23T00:54:51.1Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,40,53,2026-02-23T00:54:55Z,2520000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,
257,PT05M50.00S,2026-02-23T00:54:55.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,24.917871222076215,17.892156862745097,1610612750,40,53,2026-02-23T00:54:59Z,2530000,False,161.0,182.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.24,,,,,
258,PT05M47.00S,2026-02-23T00:54:58.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,40,53,2026-02-23T00:55:37Z,2540000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,
259,PT05M41.00S,2026-02-23T00:55:04.4Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612755,40,53,2026-02-23T00:55:18Z,2550000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Barlow 2 FT),"[1630183, 1631230]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,200834.0,2.0,0.0,Barlow,1631230.0,,,,,,,,,,,,
261,PT05M41.00S,2026-02-23T00:55:32.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631230,,,1610612755,40,54,2026-02-23T00:55:32Z,2570000,False,,,0,,D. Barlow Free Throw 1 of 2 (4 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
262,PT05M41.00S,2026-02-23T00:55:32.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631230,,,1610612755,40,54,2026-02-23T00:55:48Z,2580000,False,,,0,,MISS D. Barlow Free Throw 2 of 2,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
263,PT05M39.00S,2026-02-23T00:55:34.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,40,54,2026-02-23T00:55:48Z,2590000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,262.0,4.0,4.0,0.0,,,,,,,
265,PT05M22.00S,2026-02-23T00:56:21.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,30.042706964520367,73.52941176470588,1610612750,43,54,2026-02-23T00:56:29Z,2610000,False,-118.0,230.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,8.0,25.82,,,J. Randle,203944.0,2.0
267,PT05M05.00S,2026-02-23T00:56:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,82.34231274638634,37.745098039215684,1610612755,43,54,2026-02-23T00:57:01Z,2630000,False,-61.0,113.0,1,right,MISS V. Edgecombe 12' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,12.9,,,,,
268,PT05M03.00S,2026-02-23T00:56:40.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,43,54,2026-02-23T00:56:42Z,2640000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,267.0,3.0,2.0,1.0,,,,,,,
269,PT04M56.00S,2026-02-23T00:56:47.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,31.488173455978973,64.2156862745098,1610612750,46,54,2026-02-23T00:56:52Z,2650000,False,-71.0,243.0,1,left,D. DiVincenzo 25' 3PT  (11 PTS) (M. Conley 2 AST),"[1628978, 201144]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,11.0,25.37,,,M. Conley,201144.0,2.0
271,PT04M26.00S,2026-02-23T00:57:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.91721419185282,35.01455269607843,1610612755,46,56,2026-02-23T00:57:22Z,2670000,False,-75.0,108.0,1,right,K. Oubre Jr. 13' turnaround fadeaway Jump Shot (11 PTS),[1626162],1610612755.0,PHI,turnaround fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Made,,,,,11.0,13.15,,,,,
272,PT04M16.00S,2026-02-23T00:57:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,50.245098039215684,1610612750,48,56,2026-02-23T00:57:44Z,2680000,False,-1.0,8.0,1,left,J. Randle driving Layup (8 PTS) (M. Conley 3 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,8.0,0.77,,,M. Conley,201144.0,3.0
274,PT04M16.00S,2026-02-23T00:57:35.9Z,2,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612750,48,56,2026-02-23T00:57:59Z,2700000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Randle 1 FT),"[1631230, 203944]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,200834.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
276,PT04M16.00S,2026-02-23T00:58:00.5Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,48,56,2026-02-23T00:58:48Z,2720000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M16.00S,2026-02-23T00:58:00.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612750,48,56,2026-02-23T00:58:48Z,2730000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M16.00S,2026-02-23T00:58:00.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612750,48,56,2026-02-23T00:58:48Z,2740000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M16.00S,2026-02-23T00:58:00.5Z,2,REGULAR,substitution,in,[],1629656,,,1610612750,48,56,2026-02-23T00:58:48Z,2750000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M16.00S,2026-02-23T00:58:20.1Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,49,56,2026-02-23T00:58:20Z,2760000,False,,,0,,J. Randle Free Throw 1 of 1 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
281,PT04M01.00S,2026-02-23T00:58:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,83.52496714848883,59.55882352941176,1610612755,49,58,2026-02-23T00:58:40Z,2770000,False,48.0,102.0,1,right,T. Maxey 11' driving floating Jump Shot (12 PTS) (Q. Grimes 5 AST),"[1630178, 1629656]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,,,,,12.0,11.3,,,Q. Grimes,1629656.0,5.0
283,PT03M49.00S,2026-02-23T00:58:47.1Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,49,58,2026-02-23T00:58:51Z,2790000,False,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1631230]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,3.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,
284,PT03M49.00S,2026-02-23T00:58:47.1Z,2,REGULAR,steal,,[],1631230,,,1610612755,49,58,2026-02-23T00:58:48Z,2800000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
285,PT03M45.00S,2026-02-23T00:58:53.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,91.14651773981603,45.83333333333333,1610612755,49,58,2026-02-23T00:59:01Z,2810000,False,-21.0,31.0,1,right,MISS T. Maxey running Layup - blocked,"[1630178, 1630183]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.71,McDaniels,1630183.0,,,
286,PT03M45.00S,2026-02-23T00:58:53.4Z,2,REGULAR,block,,[],1630183,,,1610612755,49,58,2026-02-23T00:58:55Z,2820000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT03M44.00S,2026-02-23T00:58:54.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,49,58,2026-02-23T00:59:01Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,285.0,,,,,,,,,,
289,PT03M38.00S,2026-02-23T00:59:13.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629656,80.6340341655716,47.05882352941176,1610612755,49,58,2026-02-23T00:59:19Z,2850000,False,-15.0,130.0,1,right,MISS Q. Grimes 13' step back Shot,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,13.03,,,,,
290,PT03M34.00S,2026-02-23T00:59:17.2Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612750,49,58,2026-02-23T00:59:19Z,2860000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,
291,PT03M27.00S,2026-02-23T00:59:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.307490144546649,44.9984681372549,1610612750,51,58,2026-02-23T00:59:28Z,2870000,False,25.0,7.0,1,left,A. Edwards driving Layup (19 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,19.0,2.59,,,,,
292,PT03M07.00S,2026-02-23T00:59:44.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,70.90998685939553,19.607843137254903,1610612755,51,58,2026-02-23T01:03:09Z,2880000,False,-152.0,221.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,26.81,,,,,
293,PT03M05.00S,2026-02-23T00:59:46.2Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,51,58,2026-02-23T00:59:48Z,2890000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,292.0,5.0,4.0,1.0,,,,,,,
294,PT03M01.00S,2026-02-23T00:59:50.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,90.09526938239159,16.42156862745098,1610612755,51,60,2026-02-23T00:59:54Z,2900000,False,-168.0,41.0,1,right,T. Maxey 17' pullup Jump Shot (14 PTS) (A. Drummond 1 AST),"[1630178, 203083]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,,,,,,,,,Made,,,,,14.0,17.27,,,A. Drummond,203083.0,1.0
296,PT02M44.00S,2026-02-23T01:00:09.3Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612750,51,60,2026-02-23T01:00:17Z,2920000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Randle 2 FT),"[203083, 203944]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,2.0,1.0,Randle,203944.0,,,,,,,,,,,,
298,PT02M44.00S,2026-02-23T01:00:38.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,52,60,2026-02-23T01:01:04Z,2940000,False,,,0,,J. Randle Free Throw 1 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Made,,,,,10.0,,,,,,
299,PT02M44.00S,2026-02-23T01:00:39.3Z,2,REGULAR,substitution,out,[],1642845,,,1610612750,52,60,2026-02-23T01:00:47Z,2950000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M44.00S,2026-02-23T01:00:39.3Z,2,REGULAR,substitution,in,[],1626162,,,1610612750,52,60,2026-02-23T01:00:47Z,2960000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M44.00S,2026-02-23T01:00:38.7Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,52,60,2026-02-23T01:01:04Z,2970000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
302,PT02M42.00S,2026-02-23T01:00:40.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,52,60,2026-02-23T01:01:04Z,2980000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,
303,PT02M32.00S,2026-02-23T01:01:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.03547963206307,56.885723039215684,1610612755,52,62,2026-02-23T01:01:20Z,2990000,False,34.0,13.0,1,right,T. Maxey driving Layup (16 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,16.0,3.68,,,,,
304,PT02M15.00S,2026-02-23T01:01:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,9.674770039421814,3.6764705882352944,1610612750,52,62,2026-02-23T01:01:39Z,3000000,False,232.0,38.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.48,,,,,
305,PT02M11.00S,2026-02-23T01:01:35.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,52,62,2026-02-23T01:01:39Z,3010000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,304.0,,,,,,,,,,
307,PT02M11.00S,2026-02-23T01:01:40.6Z,2,REGULAR,substitution,out,[],201144,,,1610612755,52,62,2026-02-23T01:01:48Z,3030000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M11.00S,2026-02-23T01:01:40.6Z,2,REGULAR,substitution,out,[],203944,,,1610612755,52,62,2026-02-23T01:01:48Z,3040000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M11.00S,2026-02-23T01:01:40.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612755,52,62,2026-02-23T01:01:48Z,3050000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M11.00S,2026-02-23T01:01:40.6Z,2,REGULAR,substitution,in,[],1630545,,,1610612755,52,62,2026-02-23T01:01:48Z,3060000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M52.00S,2026-02-23T01:02:17.3Z,2,REGULAR,foul,personal,['2freethrow'],1630545,,,1610612755,52,62,2026-02-23T01:04:28Z,3070000,False,,,0,,T. Shannon Jr. shooting personal FOUL (1 PF) (Maxey 2 FT),"[1630545, 1630178]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
314,PT01M52.00S,2026-02-23T01:02:31.4Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612755,52,62,2026-02-23T01:04:31Z,3100000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M52.00S,2026-02-23T01:04:49.2Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,52,62,2026-02-23T01:10:54Z,3136250,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
317,PT01M52.00S,2026-02-23T01:04:49.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,52,62,2026-02-23T01:10:54Z,3145625,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,
347,PT01M52.00S,2026-02-23T01:05:11.0Z,2,REGULAR,substitution,out,[],203083,,,1610612755,52,62,2026-02-23T01:12:15Z,3147968,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M52.00S,2026-02-23T01:05:11.0Z,2,REGULAR,substitution,in,[],1642845,,,1610612755,52,62,2026-02-23T01:12:15Z,3149140,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M52.00S,2026-02-23T01:04:49.2Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,52,62,2026-02-23T01:10:54Z,3150312,False,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
321,PT01M50.00S,2026-02-23T01:04:51.2Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,52,62,2026-02-23T01:10:54Z,3152656,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,320.0,5.0,5.0,0.0,,,,,,,
322,PT01M29.00S,2026-02-23T01:05:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.799605781865965,60.78431372549019,1610612750,52,62,2026-02-23T01:08:34Z,3155000,False,-54.0,87.0,1,left,MISS A. Edwards 10' floating Shot,[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,,,,,10.2,,,,,
323,PT01M28.00S,2026-02-23T01:05:33.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,52,62,2026-02-23T01:08:20Z,3157500,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,322.0,,,,,,,,,,
327,PT01M28.00S,2026-02-23T01:05:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612750,52,62,2026-02-23T01:08:24Z,3158750,False,,,0,,D. Barlow loose ball personal FOUL (2 PF) (McDaniels 2 FT),"[1631230, 1630183]",1610612755.0,PHI,loose ball,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,202058.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
325,PT01M28.00S,2026-02-23T01:05:48.7Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612750,52,62,2026-02-23T01:08:33Z,3159843,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M28.00S,2026-02-23T01:08:19.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,53,62,2026-02-23T01:08:42Z,3159960,False,,,0,,J. McDaniels Free Throw 1 of 2 (8 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
330,PT01M28.00S,2026-02-23T01:08:19.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,54,62,2026-02-23T01:08:42Z,3159980,False,,,0,,J. McDaniels Free Throw 2 of 2 (9 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
331,PT01M09.00S,2026-02-23T01:08:51.1Z,2,REGULAR,3pt,Jump Shot,[],1642845,78.13731931668858,89.95098039215686,1610612755,54,65,2026-02-23T01:08:55Z,3250000,False,200.0,153.0,1,right,V. Edgecombe 25' 3PT  (13 PTS) (T. Maxey 5 AST),"[1642845, 1630178]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,,,,13.0,25.17,,,T. Maxey,1630178.0,5.0
333,PT00M55.90S,2026-02-23T01:09:06.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612750,54,65,2026-02-23T01:09:13Z,3270000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[1629656, 1630245]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,202058.0,1.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,
335,PT00M55.90S,2026-02-23T01:09:29.6Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612750,55,65,2026-02-23T01:09:29Z,3290000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (4 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
336,PT00M55.90S,2026-02-23T01:09:43.5Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612750,56,65,2026-02-23T01:09:43Z,3300000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (5 PTS),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
337,PT00M36.40S,2026-02-23T01:10:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.6340341655716,44.36274509803921,1610612755,56,67,2026-02-23T01:10:11Z,3310000,False,-28.0,130.0,1,right,T. Maxey 13' driving floating Jump Shot (18 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,,,,,18.0,13.25,,,,,
338,PT00M36.40S,2026-02-23T01:10:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630545,,,1610612755,56,67,2026-02-23T01:10:16Z,3320000,False,,,0,,T. Shannon Jr. shooting personal FOUL (2 PF) (Maxey 1 FT),"[1630545, 1630178]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,200834.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
340,PT00M36.40S,2026-02-23T01:10:38.4Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,56,68,2026-02-23T01:10:38Z,3340000,False,,,0,,T. Maxey Free Throw 1 of 1 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,Made,,,,,19.0,,,,,,
341,PT00M26.70S,2026-02-23T01:10:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.783837056504599,48.529411764705884,1610612750,58,68,2026-02-23T01:14:00Z,3350000,False,7.0,11.0,1,left,J. McDaniels driving reverse Layup (11 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,11.0,1.35,,,A. Edwards,1630162.0,2.0
343,PT00M02.30S,2026-02-23T01:11:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.02168199737189,50.49019607843137,1610612755,58,68,2026-02-23T01:11:22Z,3370000,False,2.0,79.0,1,right,MISS T. Maxey 7' driving floating Shot - blocked,"[1630178, 1630162]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,7.89,Edwards,1630162.0,,,
345,PT00M02.30S,2026-02-23T01:11:15.1Z,2,REGULAR,block,,[],1630162,,,1610612755,58,68,2026-02-23T01:11:22Z,3375000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M02.30S,2026-02-23T01:11:15.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,58,68,2026-02-23T01:11:22Z,3380000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,343.0,5.0,5.0,0.0,,,,,,,
