actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
257,PT05M36.00S,2026-02-10T01:52:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.11826544021025,61.78768382352941,1610612750,62,48,2026-02-10T01:53:15Z,2540000,False,-59.0,43.0,1,left,A. Edwards 7' turnaround fadeaway bank Jump Shot (15 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,15.0,,,,,,,,,,,,,,,,,
258,PT05M36.00S,2026-02-10T01:53:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,62,48,2026-02-10T01:53:01Z,2550000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,out,[],1641740,,,1610612737,62,48,2026-02-10T01:55:54Z,2560000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,out,[],203497,,,1610612737,62,48,2026-02-10T01:55:54Z,2570000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,62,48,2026-02-10T01:55:54Z,2580000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,in,[],1629675,,,1610612737,62,48,2026-02-10T01:55:54Z,2590000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612737,62,48,2026-02-10T01:55:54Z,2600000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M36.00S,2026-02-10T01:55:37.8Z,2,REGULAR,substitution,in,[],203468,,,1610612737,62,48,2026-02-10T01:55:54Z,2610000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M25.00S,2026-02-10T01:56:16.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.70762155059133,51.225490196078425,1610612737,62,48,2026-02-10T01:56:52Z,2620000,False,6.0,91.0,1,right,MISS O. Okongwu 9' floating Shot,[1630168],1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,9.14,Missed,,,,,,,,,,,,,,,,,,
266,PT05M22.00S,2026-02-10T01:56:19.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,62,48,2026-02-10T01:56:21Z,2630000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,265.0,,,,,3.0,3.0,0.0,,
267,PT05M14.00S,2026-02-10T01:56:26.2Z,2,REGULAR,2pt,Jump Shot,[],1630183,22.552562417871222,31.372549019607842,1610612750,62,48,2026-02-10T01:56:30Z,2640000,False,93.0,159.0,1,left,MISS J. McDaniels 18' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,18.47,Missed,,,,,,,,,,,,,,,,,,
268,PT05M11.00S,2026-02-10T01:56:29.2Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,62,48,2026-02-10T01:56:30Z,2650000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,267.0,,,,,4.0,4.0,0.0,,
269,PT05M03.00S,2026-02-10T01:56:37.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,93.51182654402102,50.245098039215684,1610612737,62,50,2026-02-10T01:56:43Z,2660000,False,1.0,8.0,1,right,M. Gueye cutting DUNK (7 PTS) (Z. Risacher 1 AST),"[1631243, 1642258]",1610612737.0,ATL,cutting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.86,Made,7.0,,,,,Z. Risacher,1642258.0,1.0,,,,,,,,,,
271,PT04M51.00S,2026-02-10T01:56:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,6.915243101182654,95.09803921568627,1610612750,65,50,2026-02-10T01:56:53Z,2680000,False,-225.0,13.0,1,left,A. Edwards 3PT  (18 PTS) (J. Randle 3 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.58,Made,18.0,,,,,J. Randle,203944.0,3.0,,,,,,,,,,
273,PT04M36.00S,2026-02-10T01:57:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612737,65,50,2026-02-10T01:57:14Z,2700000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Okongwu 2 FT),"[203944, 1630168]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,201638.0,,,,,,,,1.0,0.0,Okongwu,1630168.0,,,,,
275,PT04M36.00S,2026-02-10T01:57:31.5Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,65,51,2026-02-10T01:57:31Z,2720000,False,,,0,,O. Okongwu Free Throw 1 of 2 (6 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
276,PT04M36.00S,2026-02-10T01:57:49.0Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,65,52,2026-02-10T01:57:49Z,2730000,False,,,0,,O. Okongwu Free Throw 2 of 2 (7 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
277,PT04M23.00S,2026-02-10T01:58:04.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,21.76412614980289,9.313725490196079,1610612750,68,52,2026-02-10T01:58:09Z,2740000,False,203.0,152.0,1,left,A. Edwards 25' 3PT  (21 PTS) (J. Randle 4 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.4,Made,21.0,,,,,J. Randle,203944.0,4.0,,,,,,,,,,
279,PT04M09.00S,2026-02-10T01:58:17.9Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612737,68,52,2026-02-10T01:58:27Z,2760000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1630162]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,3.0,Edwards,1630162.0,,,,,,,,,,,,,
280,PT04M09.00S,2026-02-10T01:58:17.9Z,2,REGULAR,steal,,[],1630162,,,1610612750,68,52,2026-02-10T01:58:19Z,2770000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT04M02.00S,2026-02-10T01:58:24.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629675,33.590670170827856,55.14705882352941,1610612750,68,52,2026-02-10T02:01:16Z,2780000,False,-26.0,263.0,1,left,MISS N. Reid 26' running 3PT,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
282,PT03M59.00S,2026-02-10T01:58:27.8Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,68,52,2026-02-10T01:58:29Z,2790000,False,,,0,,A. Edwards REBOUND (Off:2 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,281.0,,,,,5.0,3.0,2.0,,
283,PT03M58.00S,2026-02-10T01:58:29.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630162,26.62614980289093,19.362745098039216,1610612750,68,52,2026-02-10T01:58:35Z,2800000,False,153.0,198.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
284,PT03M58.00S,2026-02-10T01:58:29.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,68,52,2026-02-10T01:58:35Z,2810000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,283.0,,,,,2.0,2.0,0.0,,
285,PT03M46.00S,2026-02-10T01:58:41.1Z,2,REGULAR,turnover,bad pass,[],1630168,,,1610612737,68,52,2026-02-10T01:58:44Z,2820000,False,,,0,,O. Okongwu bad pass TURNOVER (2 TO),"[1630168, 203944]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,Randle,203944.0,,,,,,,,,,,,,
286,PT03M46.00S,2026-02-10T01:58:41.1Z,2,REGULAR,steal,,[],203944,,,1610612750,68,52,2026-02-10T01:58:42Z,2830000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT03M40.00S,2026-02-10T01:58:46.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,6.389618922470433,49.50980392156863,1610612750,70,52,2026-02-10T01:59:02Z,2840000,False,2.0,8.0,1,left,A. Dosunmu running finger roll Layup (4 PTS),[1630245],1610612750.0,MIN,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,,,,,,,,,,,,,,,,,
288,PT03M40.00S,2026-02-10T01:58:52.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,70,52,2026-02-10T01:58:52Z,2850000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M40.00S,2026-02-10T02:00:11.3Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,70,52,2026-02-10T02:00:26Z,2860000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M40.00S,2026-02-10T02:00:11.3Z,2,REGULAR,substitution,in,[],1629111,,,1610612737,70,52,2026-02-10T02:00:26Z,2870000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M27.00S,2026-02-10T02:00:41.3Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612737,70,52,2026-02-10T02:01:01Z,2880000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1629675]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,Reid,1629675.0,,,,,,,,,,,,,
292,PT03M27.00S,2026-02-10T02:00:41.3Z,2,REGULAR,steal,,[],1629675,,,1610612750,70,52,2026-02-10T02:00:43Z,2890000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M24.00S,2026-02-10T02:00:44.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,6.389618922470433,50.73529411764706,1610612750,72,52,2026-02-10T02:00:51Z,2900000,False,-4.0,8.0,1,left,J. McDaniels running DUNK (9 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.85,Made,9.0,,,,,N. Reid,1629675.0,1.0,,,,,,,,,,
295,PT03M24.00S,2026-02-10T02:00:51.8Z,2,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612750,72,52,2026-02-10T02:00:58Z,2920000,False,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (McDaniels 1 FT),"[1629638, 1630183]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,201638.0,,,,,,,,3.0,0.0,McDaniels,1630183.0,,,,,
297,PT03M24.00S,2026-02-10T02:01:06.9Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,72,52,2026-02-10T02:01:14Z,2940000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M24.00S,2026-02-10T02:01:06.9Z,2,REGULAR,substitution,in,[],1630557,,,1610612750,72,52,2026-02-10T02:01:14Z,2950000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M24.00S,2026-02-10T02:01:23.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630183,,,1610612750,72,52,2026-02-10T02:01:23Z,2960000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT03M22.00S,2026-02-10T02:01:25.1Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612737,72,52,2026-02-10T02:01:25Z,2970000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,299.0,,,,,3.0,2.0,1.0,,
301,PT03M09.00S,2026-02-10T02:01:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630168,93.24901445466492,96.32352941176471,1610612737,72,52,2026-02-10T02:01:47Z,2980000,False,232.0,11.0,1,right,MISS O. Okongwu 3PT - blocked,"[1630168, 1629675]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
345,PT03M09.00S,2026-02-10T02:01:38.1Z,2,REGULAR,block,,[],1629675,,,1610612737,72,52,2026-02-10T02:08:53Z,2985000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
302,PT03M07.00S,2026-02-10T02:01:40.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,72,52,2026-02-10T02:08:53Z,2990000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,301.0,,,,,,,,,
304,PT03M03.00S,2026-02-10T02:01:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630245,23.866622864651774,10.294117647058822,1610612750,75,52,2026-02-10T02:01:59Z,3010000,False,199.0,172.0,1,left,A. Dosunmu 26' 3PT  (7 PTS) (A. Edwards 3 AST),"[1630245, 1630162]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.25,Made,7.0,,,,,A. Edwards,1630162.0,3.0,,,,,,,,,,
306,PT02M47.00S,2026-02-10T02:02:10.3Z,2,REGULAR,2pt,Jump Shot,[],203468,89.04402102496715,69.85294117647058,1610612737,75,52,2026-02-10T02:05:54Z,3030000,False,99.0,50.0,1,right,MISS C. McCollum 11' driving floating bank Shot,[203468],1610612737.0,ATL,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,11.14,Missed,,,,,,,,,,,,,,,,,,
307,PT02M45.00S,2026-02-10T02:02:12.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,75,52,2026-02-10T02:02:15Z,3040000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,306.0,,,,,3.0,3.0,0.0,,
308,PT02M22.00S,2026-02-10T02:02:35.6Z,2,REGULAR,2pt,Jump Shot,[],1630245,21.23850197109067,24.019607843137255,1610612750,77,52,2026-02-10T02:02:41Z,3050000,False,130.0,147.0,1,left,A. Dosunmu 19' pullup Jump Shot (9 PTS) (A. Edwards 4 AST),"[1630245, 1630162]",1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,19.62,Made,9.0,,,,,A. Edwards,1630162.0,4.0,,,,,,,,,,
310,PT02M06.00S,2026-02-10T02:02:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,89.96386333771353,46.32352941176471,1610612737,77,52,2026-02-10T02:02:56Z,3070000,False,-18.0,42.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
311,PT02M04.00S,2026-02-10T02:02:53.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,52,2026-02-10T02:02:53Z,3080000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,310.0,,,,,4.0,4.0,0.0,,
312,PT02M00.00S,2026-02-10T02:02:57.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630183,6.1268068331143235,49.26470588235294,1610612750,79,52,2026-02-10T02:03:03Z,3090000,False,4.0,5.0,1,left,J. McDaniels running DUNK (11 PTS) (A. Dosunmu 1 AST),"[1630183, 1630245]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.63,Made,11.0,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
314,PT01M46.00S,2026-02-10T02:03:11.2Z,2,REGULAR,3pt,Jump Shot,[],1642258,72.22404730617609,79.90196078431373,1610612737,79,52,2026-02-10T02:03:18Z,3110000,False,150.0,209.0,1,right,MISS Z. Risacher 25' step back 3PT,[1642258],1610612737.0,ATL,step back,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
315,PT01M42.00S,2026-02-10T02:03:15.6Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612737,79,52,2026-02-10T02:03:15Z,3120000,False,,,0,,C. Kispert REBOUND (Off:2 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,314.0,,,,,4.0,2.0,2.0,,
316,PT01M42.00S,2026-02-10T02:03:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,91.67214191852825,52.69607843137255,1610612737,79,54,2026-02-10T02:03:21Z,3130000,False,13.0,26.0,1,right,C. Kispert putback Layup (6 PTS),[1630557],1610612737.0,ATL,putback,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.91,Made,6.0,,,,,,,,,,,,,,,,,
317,PT01M29.00S,2026-02-10T02:03:28.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,12.434296977660972,4.411764705882353,1610612750,79,54,2026-02-10T02:03:32Z,3140000,False,228.0,64.0,1,left,MISS N. Reid step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
318,PT01M26.00S,2026-02-10T02:03:31.1Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,79,54,2026-02-10T02:03:32Z,3150000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,,,,,317.0,,,,,3.0,3.0,0.0,,
319,PT01M14.00S,2026-02-10T02:03:43.1Z,2,REGULAR,turnover,lost ball,[],1642258,,,1610612737,79,54,2026-02-10T02:03:46Z,3160000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1629675]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Center,,,,,1.0,Reid,1629675.0,,,,,,,,,,,,,
320,PT01M14.00S,2026-02-10T02:03:43.1Z,2,REGULAR,steal,,[],1629675,,,1610612750,79,54,2026-02-10T02:03:45Z,3170000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
323,PT01M10.00S,2026-02-10T02:04:08.1Z,2,REGULAR,jumpball,recovered,[],1629111,,,1610612750,79,54,2026-02-10T02:11:37Z,3175000,False,,,0,,Jump Ball O. Okongwu vs. N. Reid: Tip to J. Landale,"[1629111, 1630168, 1629675]",1610612737.0,ATL,heldball,J. Landale,1629111.0,Landale,J. Landale,Okongwu,1630168.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
321,PT01M10.00S,2026-02-10T02:04:09.2Z,2,REGULAR,substitution,out,[],1630557,,,1610612750,79,54,2026-02-10T02:04:12Z,3180000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M10.00S,2026-02-10T02:04:09.2Z,2,REGULAR,substitution,in,[],1629216,,,1610612750,79,54,2026-02-10T02:04:12Z,3190000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M10.00S,2026-02-10T02:04:36.1Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,79,54,2026-02-10T02:11:13Z,3230000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1630168]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,Okongwu,1630168.0,,,,,,,,,,,,,
327,PT01M10.00S,2026-02-10T02:04:36.1Z,2,REGULAR,steal,,[],1630168,,,1610612737,79,54,2026-02-10T02:04:36Z,3240000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
328,PT00M49.20S,2026-02-10T02:04:54.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203468,79.05716162943496,41.42156862745098,1610612737,79,54,2026-02-10T02:04:58Z,3250000,False,-43.0,144.0,1,right,MISS C. McCollum 15' step back Shot,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,15.06,Missed,,,,,,,,,,,,,,,,,,
329,PT00M47.00S,2026-02-10T02:04:56.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,79,54,2026-02-10T02:04:58Z,3260000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,,,,,328.0,,,,,5.0,5.0,0.0,,
330,PT00M39.30S,2026-02-10T02:05:04.7Z,2,REGULAR,3pt,Jump Shot,[],1629675,18.873193166885677,93.38235294117648,1610612750,79,54,2026-02-10T02:05:08Z,3270000,False,-217.0,125.0,1,left,MISS N. Reid 25' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
331,PT00M36.30S,2026-02-10T02:05:07.7Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,79,54,2026-02-10T02:05:08Z,3280000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,330.0,,,,,4.0,4.0,0.0,,
332,PT00M29.90S,2026-02-10T02:05:14.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,75.64060446780552,85.5392156862745,1610612737,79,54,2026-02-10T02:14:04Z,3290000,False,178.0,176.0,1,right,MISS G. Vincent 25' running 3PT,[1629216],1610612737.0,ATL,running,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
333,PT00M28.10S,2026-02-10T02:05:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,79,54,2026-02-10T02:05:20Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,332.0,,,,,,,,,
334,PT00M28.10S,2026-02-10T02:05:20.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612737,79,54,2026-02-10T02:05:28Z,3310000,False,,,0,,J. Randle loose ball personal FOUL (2 PF) (Landale 2 FT),"[203944, 1629111]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,1629178.0,,,,,,,,2.0,0.0,Landale,1629111.0,,,,,
336,PT00M28.10S,2026-02-10T02:05:42.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612737,79,55,2026-02-10T02:05:42Z,3330000,False,,,0,,J. Landale Free Throw 1 of 2 (6 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
337,PT00M28.10S,2026-02-10T02:05:55.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612737,79,56,2026-02-10T02:05:55Z,3340000,False,,,0,,J. Landale Free Throw 2 of 2 (7 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
