actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
340,PT09M52.00S,2025-01-29T01:50:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,52,49,2025-01-29T01:50:45Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,339.0,,,,,,,,,,,,,,,,,
342,PT09M49.00S,2025-01-29T01:51:04.1Z,3,REGULAR,turnover,lost ball,[],1630168,,,1610612737,52,49,2025-01-29T01:51:08Z,3380000,False,,,0,,O. Okongwu lost ball TURNOVER (1 TO),"[1630168, 1630256]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,
343,PT09M49.00S,2025-01-29T01:51:04.1Z,3,REGULAR,steal,,[],1630256,,,1610612745,52,49,2025-01-29T01:51:06Z,3390000,False,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
344,PT09M46.00S,2025-01-29T01:51:09.1Z,3,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,52,49,2025-01-29T01:51:17Z,3400000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,,,,1.0,,,,,,,,
345,PT09M34.00S,2025-01-29T01:51:26.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631243,80.89684625492772,49.01960784313725,1610612737,52,49,2025-01-29T01:51:31Z,3410000,False,-5.0,127.0,1,right,MISS M. Gueye 12' floating Shot,[1631243],1610612737.0,ATL,floating,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
346,PT09M30.00S,2025-01-29T01:51:30.0Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,52,49,2025-01-29T01:51:31Z,3420000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,
347,PT09M23.00S,2025-01-29T01:51:36.4Z,3,REGULAR,2pt,Jump Shot,[],1641708,14.536793692509855,25.0,1610612745,52,49,2025-01-29T01:51:41Z,3430000,False,125.0,84.0,1,left,MISS A. Thompson 15' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,15.07,Missed,,,,,,,,,,,,,,,,,,
348,PT09M20.00S,2025-01-29T01:51:39.4Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,52,49,2025-01-29T01:51:41Z,3440000,False,,,0,,M. Gueye REBOUND (Off:2 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,,,347.0,5.0,3.0,2.0,,,,,,,,,,,,,,
349,PT09M05.00S,2025-01-29T01:51:54.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,52,49,2025-01-29T01:52:01Z,3450000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 1641708]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,5.0,Thompson,1641708.0,,,,,,
350,PT09M05.00S,2025-01-29T01:51:54.6Z,3,REGULAR,steal,,[],1641708,,,1610612745,52,49,2025-01-29T01:51:57Z,3460000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M00.00S,2025-01-29T01:51:59.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,5.206964520367937,51.9607843137255,1610612745,52,51,2025-01-29T01:52:05Z,3470000,False,-10.0,-4.0,1,left,J. Green running DUNK (13 PTS) (A. Thompson 1 AST),"[1630224, 1641708]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,13.0,,A. Thompson,1641708.0,1.0,,,,,,,,,
353,PT09M00.00S,2025-01-29T01:52:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,52,51,2025-01-29T01:52:03Z,3490000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M00.00S,2025-01-29T01:53:33.9Z,3,REGULAR,substitution,out,[],1630256,,,1610612737,52,51,2025-01-29T01:54:44Z,3500000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M00.00S,2025-01-29T01:53:33.9Z,3,REGULAR,substitution,in,[],1630578,,,1610612737,52,51,2025-01-29T01:54:44Z,3510000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M38.00S,2025-01-29T01:55:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631243,88.91261498028909,49.26470588235294,1610612737,52,51,2025-01-29T01:55:29Z,3520000,False,-4.0,52.0,1,right,MISS M. Gueye Layup - blocked,"[1631243, 1641708]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,Thompson,1641708.0
357,PT08M38.00S,2025-01-29T01:55:22.0Z,3,REGULAR,block,,[],1641708,,,1610612737,52,51,2025-01-29T01:55:25Z,3530000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT08M35.00S,2025-01-29T01:55:25.0Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,52,51,2025-01-29T01:55:29Z,3540000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,5.0,5.0,0.0,,,,,,,,,,,,,,
359,PT08M33.00S,2025-01-29T01:55:27.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,5.601182654402102,49.754901960784316,1610612745,52,53,2025-01-29T01:55:34Z,3550000,False,1.0,0.0,1,left,J. Green running alley-oop DUNK (15 PTS) (F. VanVleet 3 AST),"[1630224, 1627832]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,15.0,,F. VanVleet,1627832.0,3.0,,,,,,,,,
361,PT08M21.00S,2025-01-29T01:55:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.67214191852825,39.950980392156865,1610612737,54,53,2025-01-29T01:55:43Z,3570000,False,-50.0,26.0,1,right,T. Young driving floating bank Jump Shot (15 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,,,,,15.0,,,,,,,,,,,,,
362,PT08M02.00S,2025-01-29T01:55:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,28.728646517739815,74.50980392156863,1610612745,54,53,2025-01-29T01:56:03Z,3580000,False,-123.0,218.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
363,PT07M59.00S,2025-01-29T01:56:00.7Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,54,53,2025-01-29T01:56:03Z,3590000,False,,,0,,M. Gueye REBOUND (Off:2 Def:4),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,362.0,6.0,4.0,2.0,,,,,,,,,,,,,,
364,PT07M56.00S,2025-01-29T01:56:03.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,75.24638633377135,13.970588235294118,1610612737,54,53,2025-01-29T01:56:14Z,3600000,False,-180.0,180.0,1,right,MISS V. Krejčí 25' running 3PT,[1630249],1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
365,PT07M53.00S,2025-01-29T01:56:06.9Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,54,53,2025-01-29T01:56:14Z,3610000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,,
366,PT07M40.00S,2025-01-29T01:56:20.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.1268068331143235,47.794117647058826,1610612745,54,55,2025-01-29T01:56:28Z,3620000,False,11.0,5.0,1,left,A. Thompson DUNK (6 PTS) (A. Sengun 1 AST),"[1641708, 1630578]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,6.0,,A. Sengun,1630578.0,1.0,,,,,,,,,
368,PT07M40.00S,2025-01-29T01:56:24.1Z,3,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612745,54,55,2025-01-29T01:56:44Z,3640000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Thompson 1 FT),"[1631243, 1641708]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Thompson,1641708.0,,
370,PT07M40.00S,2025-01-29T01:56:47.4Z,3,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,54,56,2025-01-29T01:56:47Z,3660000,False,,,0,,A. Thompson Free Throw 1 of 1 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
371,PT07M29.00S,2025-01-29T01:56:59.6Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,54,56,2025-01-29T01:57:05Z,3670000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (6 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,1627962.0,,,,6.0,,,,,,,,
372,PT07M09.00S,2025-01-29T01:57:24.3Z,3,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612745,54,56,2025-01-29T01:58:07Z,3680000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Green 2 FT),"[1630700, 1630224]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,1.0,0.0,Green,1630224.0,,
374,PT07M09.00S,2025-01-29T01:57:49.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,54,57,2025-01-29T01:58:18Z,3700000,False,,,0,,J. Green Free Throw 1 of 2 (16 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
375,PT07M09.00S,2025-01-29T01:57:51.3Z,3,REGULAR,substitution,out,[],1631243,,,1610612745,54,57,2025-01-29T01:57:56Z,3710000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M09.00S,2025-01-29T01:57:51.3Z,3,REGULAR,substitution,in,[],1629631,,,1610612745,54,57,2025-01-29T01:57:56Z,3720000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M09.00S,2025-01-29T01:57:49.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,54,58,2025-01-29T01:58:18Z,3730000,False,,,0,,J. Green Free Throw 2 of 2 (17 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
378,PT06M56.00S,2025-01-29T01:58:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630249,68.15045992115637,64.2156862745098,1610612737,57,58,2025-01-29T01:58:33Z,3740000,False,71.0,247.0,1,right,V. Krejčí 25' 3PT  (11 PTS) (T. Young 6 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,11.0,,T. Young,1629027.0,6.0,,,,,,,,,
381,PT06M46.00S,2025-01-29T01:58:40.4Z,3,REGULAR,substitution,out,[],1629027,,,1610612745,57,58,2025-01-29T01:58:45Z,3770000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M46.00S,2025-01-29T01:58:40.4Z,3,REGULAR,substitution,in,[],1630811,,,1610612745,57,58,2025-01-29T01:58:45Z,3780000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M37.00S,2025-01-29T01:59:12.2Z,3,REGULAR,foul,personal,[],1630168,,,1610612745,57,58,2025-01-29T01:59:21Z,3790000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 1630578]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,,,1.0,0.0,Sengun,1630578.0,,
385,PT06M35.00S,2025-01-29T01:59:36.2Z,3,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,57,58,2025-01-29T01:59:46Z,3810000,False,,,0,,A. Thompson step out-of-bounds TURNOVER (2 TO),[1641708],1610612745.0,HOU,step,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627962.0,,,,2.0,,,,,,,,
386,PT06M32.00S,2025-01-29T01:59:49.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,96.00854139290408,3.431372549019608,1610612737,57,58,2025-01-29T02:00:02Z,3820000,False,-233.0,-15.0,1,right,MISS D. Hunter 3PT - blocked,"[1629631, 1630224]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,Green,1630224.0
387,PT06M32.00S,2025-01-29T01:59:49.8Z,3,REGULAR,block,,[],1630224,,,1610612737,57,58,2025-01-29T01:59:53Z,3830000,False,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
388,PT06M31.00S,2025-01-29T01:59:50.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,57,58,2025-01-29T02:00:02Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,386.0,,,,,,,,,,,,,,,,,
390,PT06M31.00S,2025-01-29T02:00:12.5Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612737,57,58,2025-01-29T02:00:22Z,3860000,False,,,0,,ATL 5-second-violation Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,1627962.0,,,,,,,,,,,,
391,PT06M21.00S,2025-01-29T02:00:31.6Z,3,REGULAR,foul,personal,[],1630700,,,1610612745,57,58,2025-01-29T02:00:43Z,3870000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1630224]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627964.0,,,,,,,2.0,0.0,Green,1630224.0,,
393,PT06M09.00S,2025-01-29T02:01:03.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,14.4053876478318,42.40196078431372,1610612745,57,58,2025-01-29T02:01:11Z,3890000,False,38.0,83.0,1,left,MISS D. Brooks 9' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
394,PT06M08.00S,2025-01-29T02:01:04.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,57,58,2025-01-29T02:01:11Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,393.0,,,,,,,,,,,,,,,,,
395,PT06M08.00S,2025-01-29T02:01:11.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612745,57,58,2025-01-29T02:01:33Z,3910000,False,,,0,,O. Okongwu loose ball personal FOUL (2 PF) (Sengun 2 FT),"[1630168, 1630578]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,1628951.0,,,,,,,2.0,0.0,Sengun,1630578.0,,
397,PT06M08.00S,2025-01-29T02:01:42.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630578,,,1610612745,57,59,2025-01-29T02:01:42Z,3930000,False,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
398,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,out,[],1630168,,,1610612745,57,59,2025-01-29T02:01:51Z,3940000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,57,59,2025-01-29T02:01:51Z,3950000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612745,57,59,2025-01-29T02:01:51Z,3960000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612745,57,59,2025-01-29T02:01:51Z,3970000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,57,59,2025-01-29T02:01:51Z,3980000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M08.00S,2025-01-29T02:01:43.5Z,3,REGULAR,substitution,in,[],1641715,,,1610612745,57,59,2025-01-29T02:01:51Z,3990000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M08.00S,2025-01-29T02:02:09.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630578,,,1610612745,57,60,2025-01-29T02:02:09Z,4000000,False,,,0,,A. Sengun Free Throw 2 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
405,PT05M53.00S,2025-01-29T02:02:25.4Z,3,REGULAR,2pt,Jump Shot,[],1629631,95.0886990801577,18.872549019607842,1610612737,59,60,2025-01-29T02:02:31Z,4010000,False,-156.0,-6.0,1,right,D. Hunter 15' fadeaway Jump Shot (10 PTS),[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,15.57,Made,,,,,10.0,,,,,,,,,,,,,
406,PT05M32.00S,2025-01-29T02:02:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,19.530223390275953,60.5392156862745,1610612745,59,60,2025-01-29T02:02:51Z,4020000,False,-53.0,131.0,1,left,MISS J. Green 14' turnaround Shot - blocked,"[1630224, 1630700]",1610612745.0,HOU,turnaround,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.13,Missed,,,,,,,,,,,,,,,,,Daniels,1630700.0
407,PT05M32.00S,2025-01-29T02:02:46.1Z,3,REGULAR,block,,[],1630700,,,1610612745,59,60,2025-01-29T02:02:48Z,4030000,False,,,0,,D. Daniels BLOCK (1 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
408,PT05M29.00S,2025-01-29T02:02:49.1Z,3,REGULAR,rebound,offensive,[],1641715,,,1610612745,59,60,2025-01-29T02:02:51Z,4040000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,406.0,5.0,4.0,1.0,,,,,,,,,,,,,,
409,PT05M26.00S,2025-01-29T02:02:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,5.601182654402102,49.754901960784316,1610612745,59,62,2025-01-29T02:04:31Z,4050000,False,1.0,0.0,1,left,A. Sengun cutting DUNK (14 PTS) (C. Whitmore 1 AST),"[1630578, 1641715]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,14.0,,C. Whitmore,1641715.0,1.0,,,,,,,,,
411,PT05M14.00S,2025-01-29T02:03:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,90.48948751642575,64.95098039215686,1610612737,61,62,2025-01-29T02:04:19Z,4070000,False,75.0,37.0,1,right,L. Nance Jr. 8' cutting Layup (5 PTS) (V. Krejčí 2 AST),"[1626204, 1630249]",1610612737.0,ATL,cutting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.34,Made,,,,,5.0,,V. Krejčí,1630249.0,2.0,,,,,,,,,
413,PT05M01.00S,2025-01-29T02:03:17.8Z,3,REGULAR,3pt,Jump Shot,[],1641715,26.363337713534822,16.911764705882355,1610612745,61,62,2025-01-29T02:03:23Z,4090000,False,165.0,195.0,1,left,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
414,PT04M58.00S,2025-01-29T02:03:20.8Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,61,62,2025-01-29T02:03:23Z,4100000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,413.0,9.0,7.0,2.0,,,,,,,,,,,,,,
415,PT04M55.00S,2025-01-29T02:03:25.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612745,61,62,2025-01-29T02:03:47Z,4110000,False,,,0,,L. Nance Jr. personal FOUL (2 PF) (Sengun 2 FT),"[1626204, 1630578]",1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,,,,,,,2.0,0.0,Sengun,1630578.0,,
417,PT04M55.00S,2025-01-29T02:03:56.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,61,63,2025-01-29T02:03:56Z,4130000,False,,,0,,A. Sengun Free Throw 1 of 2 (15 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
418,PT04M55.00S,2025-01-29T02:04:16.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,61,64,2025-01-29T02:04:16Z,4140000,False,,,0,,A. Sengun Free Throw 2 of 2 (16 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
419,PT04M36.00S,2025-01-29T02:04:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,88.12417871222075,50.98039215686274,1610612737,61,64,2025-01-29T02:04:40Z,4150000,False,5.0,59.0,1,right,MISS D. Hunter driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
420,PT04M32.00S,2025-01-29T02:04:39.6Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,61,64,2025-01-29T02:04:40Z,4160000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,419.0,7.0,5.0,2.0,,,,,,,,,,,,,,
421,PT04M32.00S,2025-01-29T02:04:39.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,94.40999984741211,50.0,1610612737,63,64,2025-01-29T02:04:39Z,4170000,False,0.0,0.0,1,right,D. Daniels tip Layup (5 PTS),[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
422,PT04M22.00S,2025-01-29T02:04:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.732588699080158,51.470588235294116,1610612745,63,66,2025-01-29T02:04:55Z,4180000,False,-7.0,1.0,1,left,J. Green driving Layup (19 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,19.0,,,,,,,,,,,,,
423,PT04M14.00S,2025-01-29T02:04:57.3Z,3,REGULAR,3pt,Jump Shot,[],1626204,94.69448094612353,2.941176470588235,1610612737,63,66,2025-01-29T02:05:03Z,4190000,False,-235.0,-3.0,1,right,MISS L. Nance Jr. 3PT,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
