actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
465,PT04M40.00S,2025-03-09T02:11:29.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628418,5.590000152587891,50.0,1610612754,81,71,2025-03-09T02:24:57Z,4510000,False,0.0,0.0,1,left,MISS T. Bryant putback Layup - blocked,"[1628418, 1642258]",1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,Risacher,1642258.0,,,,
466,PT04M40.00S,2025-03-09T02:11:29.6Z,3,REGULAR,block,,[],1642258,,,1610612754,81,71,2025-03-09T02:12:14Z,4520000,False,,,0,,Z. Risacher BLOCK (2 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT04M40.00S,2025-03-09T02:11:29.6Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612737,81,71,2025-03-09T02:11:35Z,4530000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,465.0,3.0,3.0,0.0,,,,,,,,
468,PT04M33.00S,2025-03-09T02:11:35.5Z,3,REGULAR,turnover,lost ball,[],1627777,,,1610612737,81,71,2025-03-09T02:11:40Z,4540000,False,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 1631097]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,Mathurin,1631097.0,,,,,,
469,PT04M33.00S,2025-03-09T02:11:35.5Z,3,REGULAR,steal,,[],1631097,,,1610612754,81,71,2025-03-09T02:11:37Z,4550000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
470,PT04M31.00S,2025-03-09T02:11:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612754,81,71,2025-03-09T02:12:01Z,4560000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1630700, 1631097]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
473,PT04M31.00S,2025-03-09T02:13:27.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,81,72,2025-03-09T02:26:42Z,4590000,False,,,0,,B. Mathurin Free Throw 1 of 2 (19 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
474,PT04M31.00S,2025-03-09T02:13:29.1Z,3,REGULAR,substitution,out,[],1642258,,,1610612754,81,72,2025-03-09T02:13:39Z,4600000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M31.00S,2025-03-09T02:13:29.1Z,3,REGULAR,substitution,in,[],1629611,,,1610612754,81,72,2025-03-09T02:13:39Z,4610000,False,,,0,,SUB in: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M31.00S,2025-03-09T02:13:27.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,81,73,2025-03-09T02:26:42Z,4620000,False,,,0,,B. Mathurin Free Throw 2 of 2 (20 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
477,PT04M17.00S,2025-03-09T02:14:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.38042049934296,47.30392156862745,1610612737,81,73,2025-03-09T02:14:15Z,4630000,False,-13.0,10.0,1,right,MISS C. Capela Layup - blocked,"[203991, 1628418]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,1.66,Missed,,,,,,,,,,,Bryant,1628418.0,,,,
478,PT04M17.00S,2025-03-09T02:14:09.9Z,3,REGULAR,block,,[],1628418,,,1610612737,81,73,2025-03-09T02:14:12Z,4640000,False,,,0,,T. Bryant BLOCK (2 BLK),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
479,PT04M13.00S,2025-03-09T02:14:13.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,81,73,2025-03-09T02:14:15Z,4650000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,477.0,5.0,3.0,2.0,,,,,,,,
480,PT04M08.00S,2025-03-09T02:14:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,91.14651773981603,56.61764705882353,1610612737,83,73,2025-03-09T02:14:28Z,4660000,False,33.0,31.0,1,right,G. Niang Layup (2 PTS),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,4.51,Made,2.0,,,,,,,,,,,,,,,
481,PT04M08.00S,2025-03-09T02:14:27.5Z,3,REGULAR,foul,personal,['1freethrow'],1641767,,,1610612737,83,73,2025-03-09T02:14:44Z,4670000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Niang 1 FT),"[1641767, 1627777]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,,,,,,2.0,0.0,Niang,1627777.0
483,PT04M08.00S,2025-03-09T02:14:47.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627777,,,1610612737,84,73,2025-03-09T02:14:47Z,4690000,False,,,0,,G. Niang Free Throw 1 of 1 (3 PTS),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
484,PT03M56.00S,2025-03-09T02:15:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.863994743758213,49.01960784313725,1610612754,84,73,2025-03-09T02:15:07Z,4700000,False,5.0,3.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,0.55,Missed,,,,,,,,,,,,,,,,
485,PT03M51.00S,2025-03-09T02:15:05.6Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,84,73,2025-03-09T02:15:05Z,4710000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,484.0,7.0,4.0,3.0,,,,,,,,
486,PT03M51.00S,2025-03-09T02:15:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,5.590000152587891,50.0,1610612754,84,75,2025-03-09T02:15:05Z,4720000,False,0.0,0.0,1,left,B. Mathurin tip Layup (22 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,0.0,Made,22.0,,,,,,,,,,,,,,,
487,PT03M41.00S,2025-03-09T02:15:16.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,50.245098039215684,1610612737,86,75,2025-03-09T02:15:22Z,4730000,False,1.0,12.0,1,right,C. Capela alley-oop DUNK (8 PTS) (C. LeVert 1 AST),"[203991, 1627747]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,1.23,Made,8.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,
489,PT03M35.00S,2025-03-09T02:15:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612754,86,75,2025-03-09T02:19:02Z,4750000,False,,,0,,T. Mann flagrant-type-1 personal FOUL (2 PF) (Mathurin 2 FT),"[1629611, 1631097]",1610612737.0,ATL,flagrant-type-1,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
494,PT03M35.00S,2025-03-09T02:19:28.7Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,86,76,2025-03-09T02:19:53Z,4780000,False,,,0,,B. Mathurin flagrant Free Throw 1 of 2 (23 PTS),[1631097],1610612754.0,IND,flagrant,,,Mathurin,B. Mathurin,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
495,PT03M35.00S,2025-03-09T02:19:28.7Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,86,77,2025-03-09T02:19:53Z,4790000,False,,,0,,B. Mathurin flagrant Free Throw 2 of 2 (24 PTS),[1631097],1610612754.0,IND,flagrant,,,Mathurin,B. Mathurin,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
496,PT03M23.00S,2025-03-09T02:20:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,5.075558475689881,50.245098039215684,1610612754,86,79,2025-03-09T02:20:29Z,4800000,False,-1.0,-5.0,1,left,B. Sheppard driving reverse Layup (4 PTS) (B. Mathurin 5 AST),"[1641767, 1631097]",1610612754.0,IND,driving reverse,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,0.49,Made,4.0,B. Mathurin,1631097.0,5.0,,,,,,,,,,,,
498,PT03M23.00S,2025-03-09T02:20:28.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629611,,,1610612754,86,79,2025-03-09T02:20:48Z,4820000,False,,,0,,T. Mann shooting personal FOUL (3 PF) (Sheppard 1 FT),"[1629611, 1641767]",1610612737.0,ATL,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,3.0,0.0,Sheppard,1641767.0
500,PT03M23.00S,2025-03-09T02:20:38.5Z,3,REGULAR,substitution,out,[],1630700,,,1610612754,86,79,2025-03-09T02:20:41Z,4840000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M23.00S,2025-03-09T02:20:38.5Z,3,REGULAR,substitution,in,[],1629027,,,1610612754,86,79,2025-03-09T02:20:41Z,4850000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M23.00S,2025-03-09T02:20:50.8Z,3,REGULAR,freethrow,1 of 1,[],1641767,,,1610612754,86,80,2025-03-09T02:20:50Z,4860000,False,,,0,,B. Sheppard Free Throw 1 of 1 (5 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
503,PT03M13.00S,2025-03-09T02:21:01.5Z,3,REGULAR,turnover,lost ball,[],1629027,,,1610612737,86,80,2025-03-09T02:21:06Z,4870000,False,,,0,,T. Young lost ball TURNOVER (5 TO),"[1629027, 1631245]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,5.0,,,,,,,,,,,Jackson,1631245.0,,,,,,
504,PT03M13.00S,2025-03-09T02:21:01.5Z,3,REGULAR,steal,,[],1631245,,,1610612754,86,80,2025-03-09T02:21:04Z,4880000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
505,PT03M01.00S,2025-03-09T02:21:13.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628418,7.046649145860711,49.26470588235294,1610612754,86,80,2025-03-09T02:21:19Z,4890000,False,4.0,14.0,1,left,MISS T. Bryant Layup,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,1.42,Missed,,,,,,,,,,,,,,,,
506,PT02M58.00S,2025-03-09T02:21:16.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612737,86,80,2025-03-09T02:21:19Z,4900000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,505.0,3.0,3.0,0.0,,,,,,,,
507,PT02M58.00S,2025-03-09T02:21:20.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631245,,,1610612737,86,80,2025-03-09T02:25:00Z,4910000,False,,,0,,Q. Jackson personal FOUL (1 PF) (Mann 2 FT),"[1631245, 1629611]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Mann,1629611.0
510,PT02M58.00S,2025-03-09T02:22:09.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,86,80,2025-03-09T02:22:09Z,4930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M58.00S,2025-03-09T02:24:21.4Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,86,80,2025-03-09T02:24:41Z,4940000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M58.00S,2025-03-09T02:24:21.4Z,3,REGULAR,substitution,out,[],1631097,,,1610612737,86,80,2025-03-09T02:24:41Z,4950000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M58.00S,2025-03-09T02:24:21.4Z,3,REGULAR,substitution,in,[],1630700,,,1610612737,86,80,2025-03-09T02:24:41Z,4960000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M58.00S,2025-03-09T02:24:21.4Z,3,REGULAR,substitution,in,[],1630174,,,1610612737,86,80,2025-03-09T02:24:41Z,4970000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M58.00S,2025-03-09T02:25:04.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612737,87,80,2025-03-09T04:52:27Z,4980000,False,,,0,,T. Mann Free Throw 1 of 2 (5 PTS),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
516,PT02M58.00S,2025-03-09T02:25:04.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612737,88,80,2025-03-09T04:52:27Z,4990000,False,,,0,,T. Mann Free Throw 2 of 2 (6 PTS),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
517,PT02M49.00S,2025-03-09T02:25:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,5.863994743758213,48.77450980392157,1610612754,88,80,2025-03-09T02:25:36Z,5000000,False,6.0,3.0,1,left,MISS Q. Jackson driving Layup,[1631245],1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,0.66,Missed,,,,,,,,,,,,,,,,
518,PT02M45.00S,2025-03-09T02:25:33.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,88,80,2025-03-09T02:25:33Z,5010000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,517.0,6.0,4.0,2.0,,,,,,,,
519,PT02M42.00S,2025-03-09T02:25:36.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,92.9862023653088,51.225490196078425,1610612737,88,80,2025-03-09T02:34:11Z,5020000,False,6.0,13.0,1,right,MISS D. Daniels running Layup,[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.47,Missed,,,,,,,,,,,,,,,,
520,PT02M38.00S,2025-03-09T02:25:40.5Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,88,80,2025-03-09T02:25:43Z,5030000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,519.0,7.0,4.0,3.0,,,,,,,,
521,PT02M38.00S,2025-03-09T02:25:40.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,88,80,2025-03-09T02:34:26Z,5040000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
522,PT02M37.00S,2025-03-09T02:25:41.4Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,88,80,2025-03-09T02:34:26Z,5050000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,521.0,2.0,1.0,1.0,,,,,,,,
523,PT02M29.00S,2025-03-09T02:25:49.3Z,3,REGULAR,3pt,Jump Shot,[],1641767,25.04927726675427,83.57843137254902,1610612754,88,80,2025-03-09T02:25:54Z,5060000,False,-168.0,183.0,1,left,MISS B. Sheppard 24' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,24.84,Missed,,,,,,,,,,,,,,,,
524,PT02M27.00S,2025-03-09T02:25:51.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,88,80,2025-03-09T02:25:54Z,5070000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,523.0,8.0,5.0,3.0,,,,,,,,
525,PT02M17.00S,2025-03-09T02:26:01.8Z,3,REGULAR,3pt,Jump Shot,[],1627777,89.17542706964521,95.09803921568627,1610612737,91,80,2025-03-09T02:26:06Z,5080000,False,225.0,49.0,1,right,G. Niang 3PT  (6 PTS) (D. Daniels 4 AST),"[1627777, 1630700]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,23.08,Made,6.0,D. Daniels,1630700.0,4.0,,,,,,,,,,,,
527,PT01M57.00S,2025-03-09T02:26:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.258212877792378,53.18627450980392,1610612754,91,82,2025-03-09T02:26:28Z,5100000,False,-16.0,6.0,1,left,O. Toppin driving Layup (8 PTS),[1630167],1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,1.71,Made,8.0,,,,,,,,,,,,,,,
528,PT01M46.00S,2025-03-09T02:26:34.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612737,91,82,2025-03-09T02:26:56Z,5110000,False,,,0,,B. Sheppard shooting personal FOUL (3 PF) (LeVert 2 FT),"[1641767, 1627747]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,3.0,0.0,LeVert,1627747.0
530,PT01M46.00S,2025-03-09T02:27:02.1Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612737,92,82,2025-03-09T02:27:02Z,5130000,False,,,0,,C. LeVert Free Throw 1 of 2 (14 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
531,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,92,82,2025-03-09T02:27:19Z,5140000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,out,[],1628418,,,1610612737,92,82,2025-03-09T02:27:19Z,5150000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,out,[],1641767,,,1610612737,92,82,2025-03-09T02:27:19Z,5160000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,in,[],1630811,,,1610612737,92,82,2025-03-09T02:27:19Z,5170000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,in,[],1627783,,,1610612737,92,82,2025-03-09T02:27:19Z,5180000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M46.00S,2025-03-09T02:27:03.4Z,3,REGULAR,substitution,in,[],1626167,,,1610612737,92,82,2025-03-09T02:27:19Z,5190000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT01M46.00S,2025-03-09T02:27:29.0Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612737,93,82,2025-03-09T02:27:29Z,5200000,False,,,0,,C. LeVert Free Throw 2 of 2 (15 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
538,PT01M35.00S,2025-03-09T02:27:41.2Z,3,REGULAR,3pt,Jump Shot,[],1630174,3.892904073587385,95.58823529411765,1610612754,93,85,2025-03-09T02:27:46Z,5210000,False,-228.0,-16.0,1,left,A. Nesmith 3PT  (10 PTS) (Q. Jackson 3 AST),"[1630174, 1631245]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,22.85,Made,10.0,Q. Jackson,1631245.0,3.0,,,,,,,,,,,,
540,PT01M14.00S,2025-03-09T02:28:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.553876478318,52.20588235294118,1610612737,95,85,2025-03-09T02:36:33Z,5230000,False,11.0,121.0,1,right,C. LeVert 12' pullup Jump Shot (17 PTS) (T. Mann 4 AST),"[1627747, 1629611]",1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,12.14,Made,17.0,T. Mann,1629611.0,4.0,,,,,,,,,,,,
542,PT01M05.00S,2025-03-09T02:28:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.5722733245729295,55.88235294117647,1610612754,95,85,2025-03-09T02:28:25Z,5250000,False,-29.0,19.0,1,left,MISS A. Nesmith driving Layup - blocked,"[1630174, 1627777]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,3.48,Missed,,,,,,,,,,,Niang,1627777.0,,,,
543,PT01M05.00S,2025-03-09T02:28:14.5Z,3,REGULAR,block,,[],1627777,,,1610612754,95,85,2025-03-09T02:28:17Z,5260000,False,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
544,PT01M04.00S,2025-03-09T02:28:15.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,95,85,2025-03-09T02:28:25Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,542.0,,,,,,,,,,,
546,PT01M00.00S,2025-03-09T02:28:38.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612754,95,85,2025-03-09T02:29:03Z,5290000,False,,,0,,G. Niang shooting personal FOUL (4 PF) (Toppin 2 FT),"[1627777, 1630167]",1610612737.0,ATL,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,101283.0,,,,,,,,,,,,,,,,4.0,1.0,Toppin,1630167.0
548,PT01M00.00S,2025-03-09T02:29:04.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630167,,,1610612754,95,85,2025-03-09T02:29:04Z,5310000,False,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
549,PT01M00.00S,2025-03-09T02:29:04.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,95,85,2025-03-09T02:29:04Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,
550,PT01M00.00S,2025-03-09T02:29:05.7Z,3,REGULAR,substitution,out,[],1627777,,,1610612754,95,85,2025-03-09T02:29:09Z,5330000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT01M00.00S,2025-03-09T02:29:05.7Z,3,REGULAR,substitution,in,[],1642258,,,1610612754,95,85,2025-03-09T02:29:09Z,5340000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT01M00.00S,2025-03-09T02:29:28.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630167,,,1610612754,95,86,2025-03-09T02:29:28Z,5350000,False,,,0,,O. Toppin Free Throw 2 of 2 (9 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
553,PT00M41.60S,2025-03-09T02:29:49.3Z,3,REGULAR,3pt,Jump Shot,[],1629611,82.07950065703022,96.56862745098039,1610612737,95,86,2025-03-09T02:29:54Z,5360000,False,233.0,116.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,26.01,Missed,,,,,,,,,,,,,,,,
