actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
428,PT05M24.00S,2025-01-15T02:05:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,5.469776609724048,48.529411764705884,1610612756,73,81,2025-01-15T02:05:54Z,4260000,False,7.0,-1.0,1,left,M. Plumlee Layup (2 PTS) (K. Durant 4 AST),"[203486, 201142]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.75,Made,2.0,,,,,K. Durant,201142.0,4.0,,,,,,,,,,
430,PT05M24.00S,2025-01-15T02:05:48.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631223,,,1610612756,73,81,2025-01-15T02:06:09Z,4280000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Plumlee 1 FT),"[1631223, 203486]",1610612737.0,ATL,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Plumlee,203486.0
432,PT05M24.00S,2025-01-15T02:06:14.7Z,3,REGULAR,freethrow,1 of 1,[],203486,,,1610612756,73,82,2025-01-15T02:06:14Z,4300000,False,,,0,,M. Plumlee Free Throw 1 of 1 (3 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
433,PT05M13.00S,2025-01-15T02:06:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612737,73,82,2025-01-15T02:06:51Z,4310000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Young 2 FT),"[1626164, 1629027]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Young,1629027.0
435,PT05M13.00S,2025-01-15T02:06:52.3Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,74,82,2025-01-15T02:06:52Z,4330000,False,,,0,,T. Young Free Throw 1 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
437,PT05M13.00S,2025-01-15T02:07:10.3Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,75,82,2025-01-15T02:07:10Z,4340000,False,,,0,,T. Young Free Throw 2 of 2 (25 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
438,PT04M53.00S,2025-01-15T02:07:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.0335085413929,43.627450980392155,1610612756,75,84,2025-01-15T02:11:39Z,4350000,False,32.0,108.0,1,left,K. Durant 11' pullup Jump Shot (25 PTS) (M. Plumlee 4 AST),"[201142, 203486]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,25.0,,,,,M. Plumlee,203486.0,4.0,,,,,,,,,,
440,PT04M45.00S,2025-01-15T02:07:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.93495400788436,51.470588235294116,1610612737,75,84,2025-01-15T02:14:38Z,4370000,False,7.0,23.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 203486]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,Plumlee,203486.0,,,,,,,,
441,PT04M45.00S,2025-01-15T02:07:43.2Z,3,REGULAR,block,,[],203486,,,1610612737,75,84,2025-01-15T02:07:45Z,4380000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT04M43.00S,2025-01-15T02:07:45.2Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,75,84,2025-01-15T02:14:38Z,4390000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,440.0,8.0,4.0,4.0,,,,,,,,,,,,,
443,PT04M42.00S,2025-01-15T02:07:47.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,75,84,2025-01-15T02:14:51Z,4400000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
444,PT04M41.00S,2025-01-15T02:07:48.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,75,84,2025-01-15T02:14:51Z,4410000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,443.0,9.0,4.0,5.0,,,,,,,,,,,,,
445,PT04M41.00S,2025-01-15T02:07:48.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,77,84,2025-01-15T02:14:59Z,4420000,False,0.0,0.0,1,right,O. Okongwu tip Layup (13 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,,,,,,,,,,,,,,,,,
446,PT04M27.00S,2025-01-15T02:07:59.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612756,77,84,2025-01-15T02:08:26Z,4430000,False,,,0,,T. Young personal FOUL (2 PF) (Jones 2 FT),"[1629027, 1626145]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Jones,1626145.0
448,PT04M27.00S,2025-01-15T02:08:32.7Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612756,77,84,2025-01-15T02:08:32Z,4450000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
449,PT04M27.00S,2025-01-15T02:08:32.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,77,84,2025-01-15T02:08:32Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,
450,PT04M27.00S,2025-01-15T02:08:36.6Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,77,84,2025-01-15T02:08:41Z,4470000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M27.00S,2025-01-15T02:08:36.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,77,84,2025-01-15T02:08:41Z,4480000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M27.00S,2025-01-15T02:08:51.0Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612756,77,85,2025-01-15T02:08:51Z,4490000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
453,PT04M18.00S,2025-01-15T02:09:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.47371879106439,43.872549019607845,1610612737,77,85,2025-01-15T02:09:10Z,4500000,False,-31.0,112.0,1,right,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
454,PT04M14.00S,2025-01-15T02:09:05.9Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,77,85,2025-01-15T02:09:10Z,4510000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,453.0,10.0,4.0,6.0,,,,,,,,,,,,,
455,PT04M14.00S,2025-01-15T02:09:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,79,85,2025-01-15T02:09:08Z,4520000,False,0.0,0.0,1,right,O. Okongwu putback Layup (15 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
456,PT04M14.00S,2025-01-15T02:09:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203486,,,1610612737,79,85,2025-01-15T02:09:43Z,4530000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Okongwu 1 FT),"[203486, 1630168]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,2.0,1.0,Okongwu,1630168.0
458,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,79,85,2025-01-15T02:09:31Z,4550000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,out,[],1626145,,,1610612737,79,85,2025-01-15T02:09:31Z,4560000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,out,[],203486,,,1610612737,79,85,2025-01-15T02:09:31Z,4570000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,in,[],1629726,,,1610612737,79,85,2025-01-15T02:09:31Z,4580000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,in,[],1626164,,,1610612737,79,85,2025-01-15T02:09:31Z,4590000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M14.00S,2025-01-15T02:09:21.4Z,3,REGULAR,substitution,in,[],1642345,,,1610612737,79,85,2025-01-15T02:09:31Z,4600000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M14.00S,2025-01-15T02:09:44.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630168,,,1610612737,80,85,2025-01-15T02:09:44Z,4610000,False,,,0,,O. Okongwu Free Throw 1 of 1 (16 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
465,PT03M57.00S,2025-01-15T02:10:02.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,31.09395532194481,32.35294117647059,1610612756,80,85,2025-01-15T02:10:08Z,4620000,False,88.0,240.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
466,PT03M54.00S,2025-01-15T02:10:05.1Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612737,80,85,2025-01-15T02:10:08Z,4630000,False,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,465.0,4.0,3.0,1.0,,,,,,,,,,,,,
467,PT03M36.00S,2025-01-15T02:10:23.7Z,3,REGULAR,3pt,Jump Shot,[],203992,69.46452036793693,25.49019607843137,1610612737,80,85,2025-01-15T02:10:29Z,4640000,False,-123.0,235.0,1,right,MISS B. Bogdanović 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
468,PT03M33.00S,2025-01-15T02:10:26.7Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,80,85,2025-01-15T02:10:29Z,4650000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,467.0,3.0,3.0,0.0,,,,,,,,,,,,,
469,PT03M28.00S,2025-01-15T02:10:31.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,25.706307490144546,80.63725490196079,1610612756,80,85,2025-01-15T02:10:38Z,4660000,False,-153.0,189.0,1,left,MISS D. Booker 24' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
470,PT03M24.00S,2025-01-15T02:10:35.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,80,85,2025-01-15T02:10:38Z,4670000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,469.0,11.0,5.0,6.0,,,,,,,,,,,,,
471,PT03M16.00S,2025-01-15T02:10:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612737,80,85,2025-01-15T02:11:35Z,4680000,False,,,0,,G. Allen shooting personal FOUL (3 PF) (Bogdanović 2 FT),"[1628960, 203992]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Bogdanović,203992.0
473,PT03M16.00S,2025-01-15T02:11:13.0Z,3,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,80,85,2025-01-15T02:11:48Z,4700000,False,,,0,,MISS B. Bogdanović Free Throw 1 of 2,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT03M16.00S,2025-01-15T02:11:13.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,80,85,2025-01-15T02:11:48Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,
475,PT03M16.00S,2025-01-15T02:11:22.1Z,3,REGULAR,substitution,out,[],1631223,,,1610612737,80,85,2025-01-15T02:11:26Z,4720000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M16.00S,2025-01-15T02:11:22.1Z,3,REGULAR,substitution,in,[],1630249,,,1610612737,80,85,2025-01-15T02:11:26Z,4730000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M16.00S,2025-01-15T02:11:13.0Z,3,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,81,85,2025-01-15T02:11:48Z,4740000,False,,,0,,B. Bogdanović Free Throw 2 of 2 (6 PTS),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
478,PT03M02.00S,2025-01-15T02:12:01.4Z,3,REGULAR,turnover,out-of-bounds,[],1642345,,,1610612756,81,85,2025-01-15T02:12:09Z,4750000,False,,,0,,O. Ighodaro lost ball out-of-bounds TURNOVER (1 TO),[1642345],1610612756.0,PHX,lost ball,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626300.0,1.0,,,,,,
479,PT02M56.00S,2025-01-15T02:12:12.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612737,81,85,2025-01-15T02:12:47Z,4760000,False,,,0,,R. O'Neale personal FOUL (1 PF) (Young 2 FT),"[1626220, 1629027]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Young,1629027.0
481,PT02M56.00S,2025-01-15T02:12:21.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,81,85,2025-01-15T02:12:21Z,4780000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M56.00S,2025-01-15T02:15:39.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,82,85,2025-01-15T02:16:05Z,4790000,False,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
484,PT02M56.00S,2025-01-15T02:15:39.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,82,85,2025-01-15T02:16:05Z,4800000,False,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT02M54.00S,2025-01-15T02:15:41.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,82,85,2025-01-15T02:16:05Z,4810000,False,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,484.0,6.0,5.0,1.0,,,,,,,,,,,,,
486,PT02M33.00S,2025-01-15T02:16:14.2Z,3,REGULAR,2pt,Jump Shot,[],201142,4.155716162943495,15.931372549019606,1610612756,82,87,2025-01-15T02:16:19Z,4820000,False,170.0,-13.0,1,left,K. Durant 17' fadeaway Jump Shot (27 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,17.08,Made,27.0,,,,,D. Booker,1626164.0,3.0,,,,,,,,,,
488,PT02M23.00S,2025-01-15T02:16:24.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.01511169513797,53.18627450980392,1610612737,84,87,2025-01-15T02:16:30Z,4840000,False,16.0,32.0,1,right,T. Young driving finger roll Layup (28 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.57,Made,28.0,,,,,,,,,,,,,,,,,
489,PT02M11.00S,2025-01-15T02:16:35.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,6.258212877792378,3.6764705882352944,1610612756,84,87,2025-01-15T02:16:40Z,4850000,False,232.0,6.0,1,left,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
490,PT02M08.00S,2025-01-15T02:16:38.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,84,87,2025-01-15T02:16:40Z,4860000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,489.0,12.0,6.0,6.0,,,,,,,,,,,,,
491,PT01M58.00S,2025-01-15T02:16:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.39356110381078,54.65686274509803,1610612737,86,87,2025-01-15T02:16:54Z,4870000,False,23.0,104.0,1,right,T. Young 10' driving floating Jump Shot (30 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,30.0,,,,,,,,,,,,,,,,,
492,PT01M41.00S,2025-01-15T02:17:08.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612756,86,87,2025-01-15T02:17:39Z,4880000,False,,,0,,B. Bogdanović personal FOUL (2 PF) (Ighodaro 2 FT),"[203992, 1642345]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Ighodaro,1642345.0
494,PT01M41.00S,2025-01-15T02:17:40.5Z,3,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,86,87,2025-01-15T02:18:00Z,4900000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
495,PT01M41.00S,2025-01-15T02:17:40.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,86,87,2025-01-15T02:18:00Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,
496,PT01M41.00S,2025-01-15T02:17:44.0Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,86,87,2025-01-15T02:17:47Z,4920000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M41.00S,2025-01-15T02:17:44.0Z,3,REGULAR,substitution,in,[],203078,,,1610612756,86,87,2025-01-15T02:17:47Z,4930000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M41.00S,2025-01-15T02:17:40.5Z,3,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,86,87,2025-01-15T02:18:00Z,4940000,False,,,0,,MISS O. Ighodaro Free Throw 2 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
499,PT01M39.00S,2025-01-15T02:17:42.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,86,87,2025-01-15T02:18:00Z,4950000,False,,,0,,O. Okongwu REBOUND (Off:6 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,498.0,13.0,7.0,6.0,,,,,,,,,,,,,
500,PT01M27.00S,2025-01-15T02:18:11.4Z,3,REGULAR,3pt,Jump Shot,[],203992,88.91261498028909,95.58823529411765,1610612737,86,87,2025-01-15T02:18:16Z,4960000,False,228.0,52.0,1,right,MISS B. Bogdanović 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
501,PT01M24.00S,2025-01-15T02:18:14.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,86,87,2025-01-15T02:18:16Z,4970000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,500.0,4.0,3.0,1.0,,,,,,,,,,,,,
502,PT01M10.00S,2025-01-15T02:18:27.9Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612756,86,87,2025-01-15T02:18:31Z,4980000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1630249]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,Krejčí,1630249.0,,,,
503,PT01M10.00S,2025-01-15T02:18:27.9Z,3,REGULAR,steal,,[],1630249,,,1610612737,86,87,2025-01-15T02:20:17Z,4990000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
504,PT01M04.00S,2025-01-15T02:18:34.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203992,91.40932982917214,2.941176470588235,1610612737,86,87,2025-01-15T02:18:42Z,5000000,False,-235.0,28.0,1,right,MISS B. Bogdanović running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
505,PT01M02.00S,2025-01-15T02:18:36.1Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,86,87,2025-01-15T02:18:36Z,5010000,False,,,0,,O. Okongwu REBOUND (Off:7 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,504.0,14.0,7.0,7.0,,,,,,,,,,,,,
506,PT01M01.00S,2025-01-15T02:18:38.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630249,69.07030223390277,70.34313725490196,1610612737,89,87,2025-01-15T02:18:46Z,5020000,False,102.0,238.0,1,right,V. Krejčí 25' 3PT  (12 PTS) (O. Okongwu 1 AST),"[1630249, 1630168]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.9,Made,12.0,,,,,O. Okongwu,1630168.0,1.0,,,,,,,,,,
508,PT00M47.00S,2025-01-15T02:18:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.16491458607096,56.127450980392155,1610612756,89,87,2025-01-15T02:24:53Z,5040000,False,-31.0,109.0,1,left,MISS K. Durant 11' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.31,Missed,,,,,,,,,,,,,,,,,,
509,PT00M44.00S,2025-01-15T02:18:59.8Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,89,87,2025-01-15T02:19:02Z,5050000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:2),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,508.0,3.0,2.0,1.0,,,,,,,,,,,,,
510,PT00M38.30S,2025-01-15T02:19:05.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.49342969776609,44.36274509803921,1610612737,89,87,2025-01-15T02:25:20Z,5060000,False,-28.0,253.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
