actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT10M48.00S,2025-03-15T00:08:33.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,26.363337713534822,16.666666666666664,1610612737,32,26,2025-03-15T00:11:25Z,1700000,False,167.0,195.0,1,left,V. Krejčí 25' 3PT running (3 PTS) (T. Young 3 AST),"[1630249, 1629027]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,3.0,,,T. Young,1629027.0,3.0,,,,,,,,
172,PT10M33.00S,2025-03-15T00:08:47.8Z,2,REGULAR,3pt,Jump Shot,[],1629599,90.48948751642575,96.07843137254902,1610612746,32,26,2025-03-15T00:08:53Z,1720000,False,230.0,37.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
173,PT10M29.00S,2025-03-15T00:08:51.8Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612737,32,26,2025-03-15T00:08:53Z,1730000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT10M26.00S,2025-03-15T00:08:54.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,32.14520367936925,61.76470588235294,1610612737,32,26,2025-03-15T00:09:01Z,1740000,False,-59.0,250.0,1,left,MISS T. Young 25' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
175,PT10M21.00S,2025-03-15T00:08:59.9Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,32,26,2025-03-15T00:09:01Z,1750000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,,,
176,PT10M12.00S,2025-03-15T00:09:12.9Z,2,REGULAR,foul,personal,[],1631230,,,1610612746,32,26,2025-03-15T00:09:23Z,1760000,False,,,0,,D. Barlow personal FOUL (2 PF),"[1631230, 1627884]",1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1627534.0,,,,,,,2.0,1.0,Jones Jr.,1627884.0,,
178,PT10M12.00S,2025-03-15T00:09:39.8Z,2,REGULAR,substitution,out,[],1631230,,,1610612746,32,26,2025-03-15T00:09:44Z,1780000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M12.00S,2025-03-15T00:09:39.8Z,2,REGULAR,substitution,in,[],1630168,,,1610612746,32,26,2025-03-15T00:09:44Z,1790000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M06.00S,2025-03-15T00:09:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,90.09526938239159,47.30392156862745,1610612746,32,28,2025-03-15T00:14:11Z,1800000,False,-13.0,41.0,1,right,K. Leonard driving reverse Layup (6 PTS) (B. Simmons 1 AST),"[202695, 1627732]",1610612746.0,LAC,driving reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,6.0,,,B. Simmons,1627732.0,1.0,,,,,,,,
182,PT09M49.00S,2025-03-15T00:10:13.6Z,2,REGULAR,3pt,Jump Shot,[],1629611,6.915243101182654,95.83333333333334,1610612737,32,28,2025-03-15T00:10:18Z,1820000,False,-229.0,13.0,1,left,MISS T. Mann 3PT,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
183,PT09M47.00S,2025-03-15T00:10:15.6Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,32,28,2025-03-15T00:10:18Z,1830000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,182.0,3.0,2.0,1.0,,,,,,,,,,,,,,
184,PT09M33.00S,2025-03-15T00:10:30.4Z,2,REGULAR,3pt,Jump Shot,[],1629599,66.5735873850197,47.549019607843135,1610612746,32,31,2025-03-15T00:10:35Z,1840000,False,-12.0,262.0,1,right,A. Coffey 26' 3PT  (3 PTS) (B. Bogdanović 1 AST),"[1629599, 203992]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,26.2,Made,,,,,3.0,,,B. Bogdanović,203992.0,1.0,,,,,,,,
186,PT09M20.00S,2025-03-15T00:10:43.3Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,32,31,2025-03-15T00:10:48Z,1860000,False,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1627732]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,,,,Simmons,1627732.0,,,,,,
187,PT09M20.00S,2025-03-15T00:10:43.3Z,2,REGULAR,steal,,[],1627732,,,1610612746,32,31,2025-03-15T00:10:45Z,1870000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT09M15.00S,2025-03-15T00:10:48.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,92.72339027595268,50.73529411764706,1610612746,32,33,2025-03-15T00:10:56Z,1880000,False,4.0,16.0,1,right,B. Bogdanović running Layup (7 PTS) (A. Coffey 2 AST),"[203992, 1629599]",1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,7.0,,,A. Coffey,1629599.0,2.0,,,,,,,,
190,PT08M58.00S,2025-03-15T00:11:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630249,8.360709592641262,3.9215686274509802,1610612737,35,33,2025-03-15T00:11:09Z,1900000,False,230.0,26.0,1,left,V. Krejčí 3PT  (6 PTS) (T. Young 4 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,23.19,Made,,,,,6.0,,,T. Young,1629027.0,4.0,,,,,,,,
192,PT08M35.00S,2025-03-15T00:11:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,87.46714848883047,42.8921568627451,1610612746,35,33,2025-03-15T00:11:40Z,1920000,False,-36.0,65.0,1,right,MISS K. Leonard 7' pullup bank Shot,[202695],1610612746.0,LAC,pullup bank,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
193,PT08M31.00S,2025-03-15T00:11:31.8Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612737,35,33,2025-03-15T00:11:40Z,1930000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT08M26.00S,2025-03-15T00:11:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,5.601182654402102,51.470588235294116,1610612737,37,33,2025-03-15T00:12:22Z,1940000,False,-7.0,0.0,1,left,Z. Risacher reverse Layup (7 PTS) (T. Mann 2 AST),"[1642258, 1629611]",1610612737.0,ATL,reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,7.0,,,T. Mann,1629611.0,2.0,,,,,,,,
196,PT08M26.00S,2025-03-15T00:11:43.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,37,33,2025-03-15T00:11:43Z,1960000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M26.00S,2025-03-15T00:14:06.3Z,2,REGULAR,substitution,out,[],1629027,,,1610612746,37,33,2025-03-15T00:14:23Z,1970000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M26.00S,2025-03-15T00:14:06.3Z,2,REGULAR,substitution,out,[],1627732,,,1610612746,37,33,2025-03-15T00:14:23Z,1980000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M26.00S,2025-03-15T00:14:06.3Z,2,REGULAR,substitution,in,[],1630700,,,1610612746,37,33,2025-03-15T00:14:23Z,1990000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M26.00S,2025-03-15T00:14:06.3Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,37,33,2025-03-15T00:14:23Z,2000000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M07.00S,2025-03-15T00:14:54.3Z,2,REGULAR,3pt,Jump Shot,[],203992,79.31997371879106,91.91176470588235,1610612746,37,36,2025-03-15T00:24:04Z,2010000,False,210.0,142.0,1,right,B. Bogdanović 25' 3PT pullup (10 PTS) (A. Coffey 3 AST),"[203992, 1629599]",1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,10.0,,,A. Coffey,1629599.0,3.0,,,,,,,,
204,PT07M50.00S,2025-03-15T00:15:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,11.908672798948752,50.0,1610612737,39,36,2025-03-15T00:15:50Z,2020000,False,0.0,59.0,1,left,T. Mann pullup Jump Shot (5 PTS) (Z. Risacher 1 AST),"[1629611, 1642258]",1610612737.0,ATL,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,5.0,,,Z. Risacher,1642258.0,1.0,,,,,,,,
206,PT07M33.00S,2025-03-15T00:15:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,92.59198423127464,45.83333333333333,1610612746,39,36,2025-03-15T00:15:33Z,2040000,False,-21.0,17.0,1,right,MISS A. Coffey driving Layup - blocked,"[1629599, 1630249]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,Krejčí,1630249.0
207,PT07M33.00S,2025-03-15T00:15:28.4Z,2,REGULAR,block,,[],1630249,,,1610612746,39,36,2025-03-15T00:15:31Z,2050000,False,,,0,,V. Krejčí BLOCK (1 BLK),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT07M29.00S,2025-03-15T00:15:32.4Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,39,36,2025-03-15T00:15:33Z,2060000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT07M20.00S,2025-03-15T00:15:41.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,29.122864651773984,26.225490196078432,1610612737,39,36,2025-03-15T00:15:46Z,2070000,False,119.0,221.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
210,PT07M17.00S,2025-03-15T00:15:44.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,36,2025-03-15T00:15:46Z,2080000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M13.00S,2025-03-15T00:15:51.4Z,2,REGULAR,foul,personal,[],1642258,,,1610612746,39,36,2025-03-15T00:16:09Z,2090000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 202695]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,,,,,,,1.0,0.0,Leonard,202695.0,,
213,PT07M13.00S,2025-03-15T00:16:09.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,39,36,2025-03-15T00:16:20Z,2110000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M13.00S,2025-03-15T00:16:09.9Z,2,REGULAR,substitution,out,[],203992,,,1610612746,39,36,2025-03-15T00:16:20Z,2120000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2025-03-15T00:16:09.9Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,39,36,2025-03-15T00:16:20Z,2130000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M13.00S,2025-03-15T00:16:09.9Z,2,REGULAR,substitution,in,[],201935,,,1610612746,39,36,2025-03-15T00:16:20Z,2140000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M55.00S,2025-03-15T00:17:02.2Z,2,REGULAR,3pt,Jump Shot,[],201935,70.77858081471747,76.47058823529412,1610612746,39,36,2025-03-15T00:17:08Z,2150000,False,132.0,222.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
218,PT06M55.00S,2025-03-15T00:17:02.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,39,36,2025-03-15T00:17:08Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,217.0,,,,,,,,,,,,,,,,,
219,PT06M55.00S,2025-03-15T00:17:06.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,39,36,2025-03-15T00:17:32Z,2170000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,,,,,,,,,
221,PT06M50.00S,2025-03-15T00:17:23.7Z,2,REGULAR,foul,personal,[],202695,,,1610612737,39,36,2025-03-15T00:17:27Z,2190000,False,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 1630700]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,,1162.0,,,,,,,1.0,0.0,Daniels,1630700.0,,
223,PT06M50.00S,2025-03-15T00:17:31.7Z,2,REGULAR,substitution,out,[],1629611,,,1610612737,39,36,2025-03-15T00:17:41Z,2210000,False,,,0,,SUB out: T. Mann,[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M50.00S,2025-03-15T00:17:31.7Z,2,REGULAR,substitution,out,[],1627884,,,1610612737,39,36,2025-03-15T00:17:41Z,2220000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M50.00S,2025-03-15T00:17:31.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,39,36,2025-03-15T00:17:41Z,2230000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2025-03-15T00:17:31.7Z,2,REGULAR,substitution,in,[],201587,,,1610612737,39,36,2025-03-15T00:17:41Z,2240000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M34.00S,2025-03-15T00:17:58.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,28.465834428383708,20.34313725490196,1610612737,39,36,2025-03-15T00:18:03Z,2250000,False,148.0,215.0,1,left,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
228,PT06M30.00S,2025-03-15T00:18:02.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,39,36,2025-03-15T00:18:03Z,2260000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,227.0,4.0,4.0,0.0,,,,,,,,,,,,,,
229,PT06M10.00S,2025-03-15T00:18:24.2Z,2,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,39,36,2025-03-15T00:18:31Z,2270000,False,,,0,,I. Zubac bad pass out-of-bounds TURNOVER (1 TO),[1627826],1610612746.0,LAC,bad pass,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,1162.0,1.0,,,,,,,,,,,
230,PT05M51.00S,2025-03-15T00:18:52.7Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,39,36,2025-03-15T00:19:22Z,2280000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Risacher 2 FT),"[1627826, 1642258]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,,,2.0,0.0,Risacher,1642258.0,,
232,PT05M51.00S,2025-03-15T00:19:27.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642258,,,1610612737,40,36,2025-03-15T00:19:27Z,2300000,False,,,0,,Z. Risacher Free Throw 1 of 2 (8 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
233,PT05M51.00S,2025-03-15T00:19:39.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642258,,,1610612737,41,36,2025-03-15T00:19:39Z,2310000,False,,,0,,Z. Risacher Free Throw 2 of 2 (9 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
234,PT05M39.00S,2025-03-15T00:19:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.72339027595268,48.03921568627451,1610612746,41,38,2025-03-15T00:20:21Z,2320000,False,-10.0,16.0,1,right,J. Harden driving Layup (11 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,11.0,,,,,,,,,,,,,
235,PT05M39.00S,2025-03-15T00:20:00.5Z,2,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612746,41,38,2025-03-15T00:20:25Z,2330000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Harden 1 FT),"[1630700, 201935]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,,,1.0,0.0,Harden,201935.0,,
237,PT05M39.00S,2025-03-15T00:20:27.3Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,41,39,2025-03-15T00:20:27Z,2350000,False,,,0,,J. Harden Free Throw 1 of 1 (12 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
238,PT05M31.00S,2025-03-15T00:20:38.6Z,2,REGULAR,2pt,Jump Shot,[],1642258,15.325229960578188,13.725490196078432,1610612737,43,39,2025-03-15T00:24:52Z,2360000,False,181.0,92.0,1,left,Z. Risacher 20' Jump Shot (11 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right,20.32,Made,,,,,11.0,,,D. Daniels,1630700.0,2.0,,,,,,,,
240,PT05M15.00S,2025-03-15T00:20:53.9Z,2,REGULAR,3pt,Jump Shot,[],201587,90.09526938239159,2.941176470588235,1610612746,43,42,2025-03-15T00:20:59Z,2380000,False,-235.0,41.0,1,right,N. Batum 3PT  (5 PTS) (K. Leonard 1 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,23.88,Made,,,,,5.0,,,K. Leonard,202695.0,1.0,,,,,,,,
242,PT05M05.00S,2025-03-15T00:21:04.8Z,2,REGULAR,3pt,Jump Shot,[],1627747,27.020367936925098,19.607843137254903,1610612737,46,42,2025-03-15T00:21:13Z,2400000,False,152.0,201.0,1,left,C. LeVert 25' 3PT bank (7 PTS) (D. Daniels 3 AST),"[1627747, 1630700]",1610612737.0,ATL,bank,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,7.0,,,D. Daniels,1630700.0,3.0,,,,,,,,
244,PT04M54.00S,2025-03-15T00:21:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.51182654402102,49.26470588235294,1610612746,46,44,2025-03-15T00:21:20Z,2420000,False,-4.0,8.0,1,right,K. Leonard driving Layup (8 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,8.0,,,,,,,,,,,,,
245,PT04M42.00S,2025-03-15T00:21:27.0Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612737,46,44,2025-03-15T00:21:32Z,2430000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 202695]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,,,,Leonard,202695.0,,,,,,
246,PT04M42.00S,2025-03-15T00:21:27.0Z,2,REGULAR,steal,,[],202695,,,1610612746,46,44,2025-03-15T00:21:30Z,2440000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT04M31.00S,2025-03-15T00:21:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,92.72339027595268,50.49019607843137,1610612746,46,46,2025-03-15T00:23:23Z,2450000,False,2.0,16.0,1,right,I. Zubac driving reverse Layup (6 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,driving reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,6.0,,,N. Batum,201587.0,1.0,,,,,,,,
249,PT04M31.00S,2025-03-15T00:21:48.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,46,46,2025-03-15T00:21:48Z,2470000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M31.00S,2025-03-15T00:23:28.1Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,46,46,2025-03-15T00:32:25Z,2475000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M31.00S,2025-03-15T00:23:28.1Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,46,46,2025-03-15T00:32:25Z,2477500,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M15.00S,2025-03-15T00:25:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.995400788436268,47.549019607843135,1610612737,48,46,2025-03-15T00:25:12Z,2480000,False,12.0,4.0,1,left,O. Okongwu driving Layup (4 PTS),[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,4.0,,,,,,,,,,,,,
252,PT03M53.00S,2025-03-15T00:25:29.0Z,2,REGULAR,3pt,Jump Shot,[],1627739,70.51576872536137,75.49019607843137,1610612746,48,46,2025-03-15T00:25:34Z,2490000,False,127.0,225.0,1,right,MISS K. Dunn 25' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
253,PT03M51.00S,2025-03-15T00:25:31.0Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,48,46,2025-03-15T00:25:34Z,2500000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT03M42.00S,2025-03-15T00:25:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,5.469776609724048,47.794117647058826,1610612737,50,46,2025-03-15T00:25:46Z,2510000,False,11.0,-1.0,1,left,Z. Risacher cutting Layup (13 PTS) (O. Okongwu 2 AST),"[1642258, 1630168]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,13.0,,,O. Okongwu,1630168.0,2.0,,,,,,,,
256,PT03M32.00S,2025-03-15T00:25:50.7Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,50,46,2025-03-15T00:25:55Z,2530000,False,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 1642258]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,5.0,,,,Risacher,1642258.0,,,,,,
257,PT03M32.00S,2025-03-15T00:25:50.7Z,2,REGULAR,steal,,[],1642258,,,1610612737,50,46,2025-03-15T00:38:20Z,2540000,False,,,0,,Z. Risacher STEAL (2 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
