actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
164,PT01M18.00S,2025-02-21T01:06:54.7Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,30,15,2025-02-21T01:06:54Z,1630000,False,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
165,PT01M03.00S,2025-02-21T01:07:10.6Z,1,REGULAR,3pt,Jump Shot,[],1629611,89.17542706964521,3.6764705882352944,1610612737,33,15,2025-02-21T01:07:18Z,1640000,False,-232.0,49.0,1,right,T. Mann 3PT  (3 PTS) (G. Niang 2 AST),"[1629611, 1627777]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.68,Made,3.0,,,,,G. Niang,1627777.0,2.0,,,,,,,,,,
167,PT00M53.70S,2025-02-21T01:07:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,10.726018396846255,49.01960784313725,1610612753,33,17,2025-02-21T01:08:10Z,1660000,False,5.0,48.0,1,left,A. Black driving floating Jump Shot (2 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,2.0,,,,,,,,,,,,,,,,,
168,PT00M43.90S,2025-02-21T01:07:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.7365308804205,44.85294117647059,1610612737,33,17,2025-02-21T01:07:38Z,1670000,False,-26.0,110.0,1,right,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.28,Missed,,,,,,,,,,,,,,,,,,
169,PT00M39.10S,2025-02-21T01:07:38.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,33,17,2025-02-21T01:07:38Z,1680000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,
170,PT00M35.40S,2025-02-21T01:07:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629048,5.601182654402102,49.50980392156863,1610612753,33,19,2025-02-21T01:07:48Z,1690000,False,2.0,0.0,1,left,G. Bitadze running Layup (2 PTS) (F. Wagner 1 AST),"[1629048, 1630532]",1610612753.0,ORL,running,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,,,,,F. Wagner,1630532.0,1.0,,,,,,,,,,
173,PT00M20.90S,2025-02-21T01:08:19.2Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,33,19,2025-02-21T01:08:26Z,1720000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,,,,,,,202041.0,,,,,,,2.0,,
174,PT00M05.90S,2025-02-21T01:08:49.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,5.863994743758213,96.32352941176471,1610612753,33,19,2025-02-21T01:08:55Z,1730000,False,-232.0,3.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
175,PT00M04.30S,2025-02-21T01:08:53.7Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,33,19,2025-02-21T01:08:53Z,1740000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,,
176,PT00M04.30S,2025-02-21T01:08:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,33,21,2025-02-21T01:08:53Z,1750000,False,0.0,0.0,1,left,G. Bitadze tip Layup (4 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
177,PT00M01.00S,2025-02-21T01:08:58.8Z,1,REGULAR,turnover,lost ball,[],1629611,,,1610612737,33,21,2025-02-21T01:09:23Z,1760000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1629048]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0
178,PT00M01.00S,2025-02-21T01:08:58.8Z,1,REGULAR,steal,,[],1629048,,,1610612753,33,21,2025-02-21T01:09:01Z,1770000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2025-02-21T01:09:12.2Z,1,REGULAR,period,end,[],0,,,1610612753,33,21,2025-02-21T01:09:12Z,1800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-02-21T01:11:01.5Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612753,33,21,2025-02-21T01:11:44Z,1810000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-02-21T01:11:01.5Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612753,33,21,2025-02-21T01:11:44Z,1820000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-02-21T01:11:44.8Z,2,REGULAR,period,start,[],0,,,1610612737,33,21,2025-02-21T01:11:44Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M43.00S,2025-02-21T01:12:01.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,82.9993429697766,41.17647058823529,1610612737,35,21,2025-02-21T01:12:59Z,1840000,False,-44.0,107.0,1,right,T. Mann 11' step back Jump Shot (5 PTS) (T. Young 2 AST),"[1629611, 1629027]",1610612737.0,ATL,step back,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,11.6,Made,5.0,,,,,T. Young,1629027.0,2.0,,,,,,,,,,
187,PT11M15.00S,2025-02-21T01:12:30.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,35,21,2025-02-21T01:12:36Z,1860000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,,,,,,,,,
188,PT10M54.00S,2025-02-21T01:13:04.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,70.25295663600527,25.735294117647058,1610612737,38,21,2025-02-21T01:13:09Z,1870000,False,-121.0,227.0,1,right,T. Young 25' 3PT pullup (10 PTS) (T. Mann 1 AST),"[1629027, 1629611]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.75,Made,10.0,,,,,T. Mann,1629611.0,1.0,,,,,,,,,,
190,PT10M41.00S,2025-02-21T01:13:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.485545335085414,43.627450980392155,1610612753,38,21,2025-02-21T01:13:22Z,1890000,False,32.0,74.0,1,left,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
191,PT10M37.00S,2025-02-21T01:13:20.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,38,21,2025-02-21T01:13:20Z,1900000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT10M17.00S,2025-02-21T01:13:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.51182654402102,46.81372549019608,1610612737,38,21,2025-02-21T01:13:47Z,1910000,False,-16.0,8.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,,,,,,,,,,,
193,PT10M13.00S,2025-02-21T01:13:45.5Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,38,21,2025-02-21T01:13:47Z,1920000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,
194,PT10M13.00S,2025-02-21T01:13:45.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,40,21,2025-02-21T01:13:45Z,1930000,False,0.0,0.0,1,right,C. Capela tip Layup (2 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
195,PT10M03.00S,2025-02-21T01:13:55.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,5.863994743758213,51.71568627450981,1610612753,40,23,2025-02-21T01:14:00Z,1940000,False,-9.0,3.0,1,left,G. Bitadze alley-oop DUNK (6 PTS) (F. Wagner 2 AST),"[1629048, 1630532]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,,,,,F. Wagner,1630532.0,2.0,,,,,,,,,,
197,PT09M48.00S,2025-02-21T01:14:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.59198423127464,48.77450980392157,1610612737,40,23,2025-02-21T01:14:16Z,1960000,False,-6.0,17.0,1,right,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
198,PT09M45.00S,2025-02-21T01:14:13.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,23,2025-02-21T01:14:16Z,1970000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,197.0,3.0,2.0,1.0,,,,,,,,,,,,,
199,PT09M40.00S,2025-02-21T01:14:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,5.863994743758213,49.754901960784316,1610612753,40,25,2025-02-21T01:14:27Z,1980000,False,1.0,3.0,1,left,F. Wagner running reverse Layup (10 PTS) (T. da Silva 1 AST),"[1630532, 1641783]",1610612753.0,ORL,running reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.29,Made,10.0,,,,,T. da Silva,1641783.0,1.0,,,,,,,,,,
201,PT09M40.00S,2025-02-21T01:14:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,40,25,2025-02-21T01:14:24Z,2000000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M40.00S,2025-02-21T01:16:57.0Z,2,REGULAR,substitution,out,[],1628371,,,1610612737,40,25,2025-02-21T01:17:17Z,2010000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2025-02-21T01:16:57.0Z,2,REGULAR,substitution,in,[],1631094,,,1610612737,40,25,2025-02-21T01:17:17Z,2020000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M17.00S,2025-02-21T01:17:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629027,91.27792378449409,44.36274509803921,1610612737,42,25,2025-02-21T01:18:10Z,2030000,False,-28.0,29.0,1,right,T. Young driving Layup (12 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.08,Made,12.0,,,,,,,,,,,,,,,,,
205,PT09M17.00S,2025-02-21T01:17:59.2Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612737,42,25,2025-02-21T01:18:10Z,2040000,False,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,
206,PT09M17.00S,2025-02-21T01:18:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,42,25,2025-02-21T01:18:13Z,2050000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,out,[],203991,,,1610612753,42,25,2025-02-21T01:20:50Z,2070000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,out,[],1627777,,,1610612753,42,25,2025-02-21T01:20:50Z,2080000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,42,25,2025-02-21T01:20:50Z,2090000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,in,[],1630168,,,1610612753,42,25,2025-02-21T01:20:50Z,2100000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,in,[],1631243,,,1610612753,42,25,2025-02-21T01:20:50Z,2110000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M17.00S,2025-02-21T01:20:33.5Z,2,REGULAR,substitution,in,[],203914,,,1610612753,42,25,2025-02-21T01:20:50Z,2120000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M03.00S,2025-02-21T01:21:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.652431011826544,46.568627450980394,1610612753,42,27,2025-02-21T01:21:29Z,2130000,False,17.0,10.0,1,left,A. Black driving Layup (4 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.99,Made,4.0,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2025-02-21T01:21:40.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,84.83902759526939,48.28431372549019,1610612737,44,27,2025-02-21T01:21:48Z,2140000,False,-9.0,90.0,1,right,O. Okongwu 9' driving Hook (8 PTS) (T. Mann 2 AST),"[1630168, 1629611]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,9.04,Made,8.0,,,,,T. Mann,1629611.0,2.0,,,,,,,,,,
217,PT08M33.00S,2025-02-21T01:21:54.2Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,44,27,2025-02-21T01:21:58Z,2160000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1629027]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0
218,PT08M33.00S,2025-02-21T01:21:54.2Z,2,REGULAR,steal,,[],1629027,,,1610612737,44,27,2025-02-21T01:21:56Z,2170000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M28.00S,2025-02-21T01:22:23.1Z,2,REGULAR,violation,kicked ball,[],203914,,,1610612737,44,27,2025-02-21T01:23:19Z,2190000,False,,,0,,G. Harris kicked ball VIOLATION,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,1627519.0,,,,,,,,,
221,PT08M14.00S,2025-02-21T01:23:37.2Z,2,REGULAR,foul,personal,[],203914,,,1610612737,44,27,2025-02-21T01:23:42Z,2200000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1629027]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202041.0,2.0,0.0,Young,1629027.0,,,,,
223,PT08M06.00S,2025-02-21T01:23:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,92.72339027595268,46.07843137254902,1610612737,44,27,2025-02-21T01:24:04Z,2220000,False,-20.0,16.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
224,PT08M04.00S,2025-02-21T01:24:01.8Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,44,27,2025-02-21T01:24:04Z,2230000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,223.0,4.0,3.0,1.0,,,,,,,,,,,,,
225,PT07M56.00S,2025-02-21T01:24:12.3Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612753,44,27,2025-02-21T01:24:32Z,2240000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630168, 1631094]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,2.0,0.0,Banchero,1631094.0,,,,,
227,PT07M56.00S,2025-02-21T01:24:41.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,44,28,2025-02-21T01:24:41Z,2260000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
228,PT07M56.00S,2025-02-21T01:24:43.0Z,2,REGULAR,substitution,out,[],1629027,,,1610612753,44,28,2025-02-21T01:24:51Z,2270000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M56.00S,2025-02-21T01:24:43.0Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,44,28,2025-02-21T01:24:51Z,2280000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M56.00S,2025-02-21T01:24:43.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612753,44,28,2025-02-21T01:24:51Z,2290000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M56.00S,2025-02-21T01:24:43.0Z,2,REGULAR,substitution,in,[],203484,,,1610612753,44,28,2025-02-21T01:24:51Z,2300000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M56.00S,2025-02-21T01:25:08.3Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,44,29,2025-02-21T01:25:08Z,2310000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
233,PT07M37.00S,2025-02-21T01:25:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.60512483574244,44.11764705882353,1610612737,44,29,2025-02-21T01:25:33Z,2320000,False,-29.0,111.0,1,right,MISS D. Daniels 11' pullup Shot - blocked,"[1630700, 1629048]",1610612737.0,ATL,pullup,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,Bitadze,1629048.0,,,
234,PT07M37.00S,2025-02-21T01:25:27.9Z,2,REGULAR,block,,[],1629048,,,1610612737,44,29,2025-02-21T01:25:31Z,2330000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M34.00S,2025-02-21T01:25:30.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,44,29,2025-02-21T01:25:33Z,2340000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,233.0,5.0,4.0,1.0,,,,,,,,,,,,,
236,PT07M34.00S,2025-02-21T01:25:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612753,44,29,2025-02-21T01:26:01Z,2350000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Black 2 FT),"[1631243, 1641710]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,Black,1641710.0,,,,,
238,PT07M34.00S,2025-02-21T01:26:03.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,44,30,2025-02-21T01:26:03Z,2370000,False,,,0,,A. Black Free Throw 1 of 2 (5 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2025-02-21T01:26:15.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,44,31,2025-02-21T01:26:15Z,2380000,False,,,0,,A. Black Free Throw 2 of 2 (6 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
240,PT07M21.00S,2025-02-21T01:26:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.24901445466492,45.588235294117645,1610612737,44,31,2025-02-21T01:26:37Z,2390000,False,-22.0,11.0,1,right,MISS Z. Risacher driving Layup - blocked,"[1642258, 1641710]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,Black,1641710.0,,,
241,PT07M21.00S,2025-02-21T01:26:32.0Z,2,REGULAR,block,,[],1641710,,,1610612737,44,31,2025-02-21T01:26:35Z,2400000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT07M17.00S,2025-02-21T01:26:36.0Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,44,31,2025-02-21T01:26:37Z,2410000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,240.0,6.0,5.0,1.0,,,,,,,,,,,,,
243,PT07M02.00S,2025-02-21T01:26:50.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,23.340998685939553,87.00980392156863,1610612753,44,31,2025-02-21T01:26:55Z,2420000,False,-185.0,167.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
244,PT06M59.00S,2025-02-21T01:26:53.4Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,44,31,2025-02-21T01:26:55Z,2430000,False,,,0,,Z. Risacher REBOUND (Off:4 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,243.0,7.0,3.0,4.0,,,,,,,,,,,,,
245,PT06M55.00S,2025-02-21T01:26:57.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642258,83.65637319316689,53.67647058823529,1610612737,44,31,2025-02-21T01:28:41Z,2440000,False,18.0,101.0,1,right,MISS Z. Risacher 10' running Layup - blocked,"[1642258, 1629048]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,Bitadze,1629048.0,,,
246,PT06M55.00S,2025-02-21T01:26:57.6Z,2,REGULAR,block,,[],1629048,,,1610612737,44,31,2025-02-21T01:27:00Z,2450000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2025-02-21T01:27:01.6Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,44,31,2025-02-21T01:27:05Z,2460000,False,,,0,,Z. Risacher REBOUND (Off:5 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,245.0,8.0,3.0,5.0,,,,,,,,,,,,,
248,PT06M45.00S,2025-02-21T01:27:06.7Z,2,REGULAR,turnover,lost ball,[],1642258,,,1610612737,44,31,2025-02-21T01:27:11Z,2470000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1641710]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Black,1641710.0
249,PT06M45.00S,2025-02-21T01:27:06.7Z,2,REGULAR,steal,,[],1641710,,,1610612753,44,31,2025-02-21T01:27:08Z,2480000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
